   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_5.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.336328, 0, 1.03136e-08, 4.42723e-36, 1.41421, -1.03136e-08, 4.42723e-36, 0, 4.42723e-36, 4.42723e-36, 4.42723e-36, 4.42723e-36, 4.42723e-36, 4.42723e-36, 4.42723e-36, 4.42723e-36, 4.42723e-36, 4.42723e-36, 4.42723e-36, 5.33321e-11, 4.42723e-36, 4.42723e-36, 5.2588e-13, 4.42723e-36, 3.57407e-11, 4.42723e-36, 1.0224e-08, 4.42723e-36, 4.42723e-36
0.344178, 0, 1.49456e-08, 3.60385e-35, 1.41421, -1.49456e-08, 3.60385e-35, 0, 3.60385e-35, 3.60385e-35, 3.60385e-35, 3.60385e-35, 3.60385e-35, 3.60385e-35, 3.60385e-35, 3.60385e-35, 3.60385e-35, 3.60385e-35, 3.60385e-35, 7.74846e-11, 3.60385e-35, 3.60385e-35, 8.15012e-13, 3.60385e-35, 5.5508e-11, 3.60385e-35, 1.48118e-08, 3.60385e-35, 3.60385e-35
0.352028, 0, 2.15326e-08, 2.69651e-34, 1.41421, -2.15326e-08, 2.69651e-34, 0, 2.69651e-34, 2.69651e-34, 2.69651e-34, 2.69651e-34, 2.69651e-34, 2.69651e-34, 2.69651e-34, 2.69651e-34, 2.69651e-34, 2.69651e-34, 2.69651e-34, 1.11972e-10, 2.69651e-34, 2.69651e-34, 1.26258e-12, 2.69651e-34, 8.60201e-11, 2.69651e-34, 2.13333e-08, 2.69651e-34, 2.69651e-34
0.359877, 0, 3.08438e-08, 1.86296e-33, 1.41421, -3.08438e-08, 1.86296e-33, 0, 1.86296e-33, 1.86296e-33, 1.86296e-33, 1.86296e-33, 1.86296e-33, 1.86296e-33, 1.86296e-33, 1.86296e-33, 1.86296e-33, 1.86296e-33, 1.86296e-33, 1.60959e-10, 1.86296e-33, 1.86296e-33, 1.95561e-12, 1.86296e-33, 1.33039e-10, 1.86296e-33, 3.05478e-08, 1.86296e-33, 1.86296e-33
0.367727, 0, 4.39284e-08, 1.25851e-32, 1.41421, -4.39284e-08, 1.25851e-32, 0, 1.25851e-32, 1.25851e-32, 1.25851e-32, 1.25851e-32, 1.25851e-32, 1.25851e-32, 1.25851e-32, 1.25851e-32, 1.25851e-32, 1.25851e-32, 1.25851e-32, 2.30184e-10, 1.25851e-32, 1.25851e-32, 3.02914e-12, 1.25851e-32, 2.05382e-10, 1.25851e-32, 4.34898e-08, 1.25851e-32, 1.25851e-32
0.375577, 0, 6.22082e-08, 8.19917e-32, 1.41421, -6.22082e-08, 8.19917e-32, 0, 8.19917e-32, 8.19917e-32, 8.19917e-32, 8.19917e-32, 8.19917e-32, 8.19917e-32, 8.19917e-32, 8.19917e-32, 8.19917e-32, 8.19917e-32, 8.19917e-32, 3.27517e-10, 8.19917e-32, 8.19917e-32, 4.69261e-12, 8.19917e-32, 3.16526e-10, 8.19917e-32, 6.15595e-08, 8.19917e-32, 8.19917e-32
0.383427, 0, 8.75979e-08, 5.01791e-31, 1.41421, -8.75979e-08, 5.01791e-31, 0, 5.01791e-31, 5.01791e-31, 5.01791e-31, 5.01791e-31, 5.01791e-31, 5.01791e-31, 5.01791e-31, 5.01791e-31, 5.01791e-31, 5.01791e-31, 5.01791e-31, 4.63706e-10, 5.01791e-31, 5.01791e-31, 7.27077e-12, 5.01791e-31, 4.87036e-10, 5.01791e-31, 8.66399e-08, 5.01791e-31, 5.01791e-31
0.391277, 0, 1.2266e-07, 2.87162e-30, 1.41421, -1.2266e-07, 2.87162e-30, 0, 2.87162e-30, 2.87162e-30, 2.87162e-30, 2.87162e-30, 2.87162e-30, 2.87162e-30, 2.87162e-30, 2.87162e-30, 2.87162e-30, 2.87162e-30, 2.87162e-30, 6.53359e-10, 2.87162e-30, 2.87162e-30, 1.12665e-11, 2.87162e-30, 7.48232e-10, 2.87162e-30, 1.21247e-07, 2.87162e-30, 2.87162e-30
0.399127, 0, 1.70804e-07, 1.53814e-29, 1.41421, -1.70804e-07, 1.53814e-29, 0, 1.53814e-29, 1.53814e-29, 1.53814e-29, 1.53814e-29, 1.53814e-29, 1.53814e-29, 1.53814e-29, 1.53814e-29, 1.53814e-29, 1.53814e-29, 1.53814e-29, 9.16259e-10, 1.53814e-29, 1.53814e-29, 1.74572e-11, 1.53814e-29, 1.14772e-09, 1.53814e-29, 1.68722e-07, 1.53814e-29, 1.53814e-29
0.406977, 0, 2.36537e-07, 7.73191e-29, 1.41421, -2.36537e-07, 7.73191e-29, 0, 7.73191e-29, 7.73191e-29, 7.73191e-29, 7.73191e-29, 7.73191e-29, 7.73191e-29, 7.73191e-29, 7.73191e-29, 7.73191e-29, 7.73191e-29, 7.73191e-29, 1.27907e-09, 7.73191e-29, 7.73191e-29, 2.7042e-11, 7.73191e-29, 1.75763e-09, 7.73191e-29, 2.33473e-07, 7.73191e-29, 7.73191e-29
0.414827, 0, 3.25789e-07, 3.65893e-28, 1.41421, -3.25789e-07, 3.65893e-28, 0, 3.65893e-28, 3.65893e-28, 3.65893e-28, 3.65893e-28, 3.65893e-28, 3.65893e-28, 3.65893e-28, 3.65893e-28, 3.65893e-28, 3.65893e-28, 3.65893e-28, 1.77761e-09, 3.65893e-28, 3.65893e-28, 4.18649e-11, 3.65893e-28, 2.68699e-09, 3.65893e-28, 3.21282e-07, 3.65893e-28, 3.65893e-28
0.422677, 0, 4.46305e-07, 1.63539e-27, 1.41421, -4.46305e-07, 1.63539e-27, 0, 1.63539e-27, 1.63539e-27, 1.63539e-27, 1.63539e-27, 1.63539e-27, 1.63539e-27, 1.63539e-27, 1.63539e-27, 1.63539e-27, 1.63539e-27, 1.63539e-27, 2.4598e-09, 1.63539e-27, 1.63539e-27, 6.4752e-11, 1.63539e-27, 4.09993e-09, 1.63539e-27, 4.39681e-07, 1.63539e-27, 1.63539e-27
0.430527, 0, 6.08159e-07, 6.92345e-27, 1.41421, -6.08159e-07, 6.92345e-27, 0, 6.92345e-27, 6.92345e-27, 6.92345e-27, 6.92345e-27, 6.92345e-27, 6.92345e-27, 6.92345e-27, 6.92345e-27, 6.92345e-27, 6.92345e-27, 6.92345e-27, 3.38952e-09, 6.92345e-27, 6.92345e-27, 1.00017e-10, 6.92345e-27, 6.24255e-09, 6.92345e-27, 5.98426e-07, 6.92345e-27, 6.92345e-27
0.438377, 0, 8.24365e-07, 2.78418e-26, 1.41421, -8.24365e-07, 2.78418e-26, 0, 2.78418e-26, 2.78418e-26, 2.78418e-26, 2.78418e-26, 2.78418e-26, 2.78418e-26, 2.78418e-26, 2.78418e-26, 2.78418e-26, 2.78418e-26, 2.78418e-26, 4.65159e-09, 2.78418e-26, 2.78418e-26, 1.54217e-10, 2.78418e-26, 9.48218e-09, 2.78418e-26, 8.10077e-07, 2.78418e-26, 2.78418e-26
0.446227, 0, 1.11166e-06, 1.06635e-25, 1.41421, -1.11166e-06, 1.06635e-25, 0, 1.06635e-25, 1.06635e-25, 1.06635e-25, 1.06635e-25, 1.06635e-25, 1.06635e-25, 1.06635e-25, 1.06635e-25, 1.06635e-25, 1.06635e-25, 1.06635e-25, 6.35828e-09, 1.06635e-25, 1.06635e-25, 2.37262e-10, 1.06635e-25, 1.43642e-08, 1.06635e-25, 1.0907e-06, 1.06635e-25, 1.06635e-25
0.454077, 0, 1.49147e-06, 3.89964e-25, 1.41421, -1.49147e-06, 3.89964e-25, 0, 3.89964e-25, 3.89964e-25, 3.89964e-25, 3.89964e-25, 3.89964e-25, 3.89964e-25, 3.89964e-25, 2.1295e-11, 3.89964e-25, 3.89964e-25, 3.89964e-25, 8.65751e-09, 3.89964e-25, 3.89964e-25, 3.64062e-10, 3.89964e-25, 2.16939e-08, 3.89964e-25, 1.46073e-06, 3.89964e-25, 3.89964e-25
0.461927, 0, 1.99101e-06, 1.36492e-24, 1.41421, -1.99101e-06, 1.36492e-24, 0, 1.36492e-24, 1.36492e-24, 1.36492e-24, 1.36492e-24, 1.36492e-24, 1.36492e-24, 1.36492e-24, 6.75144e-11, 1.36492e-24, 1.36492e-24, 1.36492e-24, 1.17435e-08, 1.36492e-24, 1.36492e-24, 5.56907e-10, 1.36492e-24, 3.26527e-08, 1.36492e-24, 1.94599e-06, 1.36492e-24, 1.36492e-24
0.469777, 0, 2.65209e-06, 4.6362e-24, 1.41421, -2.65209e-06, 1.84658e-10, 0, 1.95239e-13, 4.34426e-13, 2.90834e-12, 1.57485e-11, 2.01717e-11, 3.93142e-10, 6.005e-10, 1.11113e-09, 2.82372e-10, 5.93972e-11, 2.82427e-09, 1.58711e-08, 1.43591e-09, 6.07892e-13, 8.48928e-10, 1.99527e-12, 4.8963e-08, 7.94569e-15, 2.57936e-06, 4.6362e-24, 1.09418e-10
0.477627, 0, 3.54297e-06, 2.01595e-08, 1.41421, -3.54297e-06, 2.08286e-08, 2.01595e-08, 2.01602e-08, 2.01611e-08, 2.01701e-08, 2.02166e-08, 2.02326e-08, 2.15841e-08, 2.23355e-08, 2.39656e-08, 2.11827e-08, 2.03747e-08, 3.03934e-08, 4.15309e-08, 2.53626e-08, 2.01617e-08, 2.1449e-08, 2.02008e-08, 9.32828e-08, 2.01595e-08, 3.42185e-06, 2.01595e-08, 2.0556e-08
0.485477, 0, 4.71035e-06, 4.99444e-08, 1.41421, -4.71035e-06, 5.1458e-08, 4.99444e-08, 4.9946e-08, 4.9948e-08, 4.99683e-08, 5.00735e-08, 5.01098e-08, 5.31668e-08, 5.48664e-08, 5.84901e-08, 5.22589e-08, 5.04313e-08, 7.30934e-08, 7.86171e-08, 6.17138e-08, 4.99494e-08, 5.18943e-08, 5.00563e-08, 1.58648e-07, 4.99445e-08, 4.51376e-06, 4.99444e-08, 5.08413e-08
0.493327, 0, 6.26759e-06, 1.12797e-07, 1.41421, -6.26759e-06, 1.16062e-07, 1.12797e-07, 1.12801e-07, 1.12805e-07, 1.12849e-07, 1.13076e-07, 1.13154e-07, 1.19748e-07, 1.23414e-07, 1.31142e-07, 1.1779e-07, 1.13847e-07, 1.6273e-07, 1.51127e-07, 1.38184e-07, 1.12808e-07, 1.15732e-07, 1.13065e-07, 2.73615e-07, 1.12798e-07, 5.94206e-06, 1.12797e-07, 1.14732e-07
0.501177, 0, 8.37017e-06, 2.43025e-07, 1.41421, -8.37017e-06, 2.49854e-07, 2.43025e-07, 2.43033e-07, 2.43041e-07, 2.43133e-07, 2.43608e-07, 2.43771e-07, 2.57564e-07, 2.65232e-07, 2.81241e-07, 2.53468e-07, 2.45222e-07, 3.47469e-07, 2.9408e-07, 2.96126e-07, 2.43048e-07, 2.47422e-07, 2.43624e-07, 4.79722e-07, 2.43026e-07, 7.81992e-06, 2.43025e-07, 2.47072e-07
0.509027, 0, 1.12684e-05, 5.07892e-07, 1.41421, -1.12684e-05, 5.21842e-07, 5.07892e-07, 5.07907e-07, 5.07925e-07, 5.08112e-07, 5.09082e-07, 5.09416e-07, 5.3759e-07, 5.53254e-07, 5.93194e-07, 5.29223e-07, 5.12379e-07, 7.21239e-07, 5.75652e-07, 6.16362e-07, 5.07938e-07, 5.14444e-07, 5.09177e-07, 8.54623e-07, 5.07893e-07, 1.03129e-05, 5.07892e-07, 5.16158e-07
0.516877, 0, 1.53552e-05, 1.03668e-06, 1.41421, -1.53552e-05, 1.06459e-06, 1.03668e-06, 1.03671e-06, 1.03675e-06, 1.03712e-06, 1.03906e-06, 1.03973e-06, 1.09611e-06, 1.12745e-06, 1.21592e-06, 1.07936e-06, 1.04566e-06, 1.46359e-06, 1.12628e-06, 1.25373e-06, 1.03677e-06, 1.04639e-06, 1.03936e-06, 1.54144e-06, 1.03668e-06, 1.36729e-05, 1.03668e-06, 1.05322e-06
0.524727, 0, 2.13841e-05, 2.07304e-06, 1.41421, -2.13841e-05, 2.12784e-06, 2.07304e-06, 2.0731e-06, 2.07317e-06, 2.0739e-06, 2.07771e-06, 2.07903e-06, 2.1897e-06, 2.25123e-06, 2.53078e-06, 2.15683e-06, 2.09067e-06, 2.91111e-06, 2.19109e-06, 2.49913e-06, 2.07322e-06, 2.08736e-06, 2.07848e-06, 2.8035e-06, 2.07304e-06, 1.82985e-05, 2.07304e-06, 2.10551e-06
0.532577, 0, 3.04866e-05, 4.06698e-06, 1.41421, -3.04866e-05, 4.17258e-06, 4.06698e-06, 4.06709e-06, 4.06723e-06, 4.06864e-06, 4.07599e-06, 4.07851e-06, 4.29181e-06, 4.41039e-06, 5.08766e-06, 4.22846e-06, 4.10095e-06, 5.68212e-06, 4.22194e-06, 4.88815e-06, 4.06733e-06, 4.08797e-06, 4.07781e-06, 5.11763e-06, 4.06698e-06, 2.48373e-05, 4.06698e-06, 4.12955e-06
0.540427, 0, 4.46763e-05, 7.83314e-06, 1.41421, -4.46763e-05, 8.03301e-06, 7.83314e-06, 7.83335e-06, 7.83361e-06, 7.83629e-06, 7.85019e-06, 7.85497e-06, 8.25868e-06, 8.48312e-06, 9.97385e-06, 8.13878e-06, 7.89743e-06, 1.08901e-05, 8.03578e-06, 9.38737e-06, 7.8338e-06, 7.86374e-06, 7.85428e-06, 9.33497e-06, 7.83315e-06, 3.4361e-05, 7.83314e-06, 7.95157e-06
0.548277, 0, 6.74045e-05, 1.48171e-05, 1.41421, -6.74045e-05, 1.51887e-05, 1.48171e-05, 1.48175e-05, 1.48179e-05, 1.48229e-05, 1.48488e-05, 1.48577e-05, 1.56083e-05, 1.60255e-05, 1.915e-05, 1.53853e-05, 1.49366e-05, 2.05008e-05, 1.50811e-05, 1.77068e-05, 1.48183e-05, 1.48614e-05, 1.48576e-05, 1.69504e-05, 1.48171e-05, 4.86561e-05, 1.48171e-05, 1.50373e-05
0.556127, 0, 0.000104467, 2.75319e-05, 1.41421, -0.000104467, 2.82106e-05, 2.75319e-05, 2.75326e-05, 2.75334e-05, 2.75425e-05, 2.75897e-05, 2.7606e-05, 2.8977e-05, 2.97392e-05, 3.60065e-05, 2.85698e-05, 2.77502e-05, 3.79136e-05, 2.78746e-05, 3.28101e-05, 2.75341e-05, 2.75957e-05, 2.76082e-05, 3.05431e-05, 2.75319e-05, 7.07007e-05, 2.75319e-05, 2.79341e-05
0.563977, 0, 0.000165795, 5.0259e-05, 1.41421, -0.000165795, 5.14772e-05, 5.0259e-05, 5.02603e-05, 5.02619e-05, 5.02782e-05, 5.03629e-05, 5.03921e-05, 5.28526e-05, 5.42206e-05, 6.66104e-05, 5.21219e-05, 5.06509e-05, 6.88911e-05, 5.07022e-05, 5.97319e-05, 5.0263e-05, 5.03506e-05, 5.04004e-05, 5.44833e-05, 5.02591e-05, 0.000105424, 5.0259e-05, 5.09809e-05
