   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_650.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0070986, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000766745, 0, 2.08324e-24, 0, 1.41421, -2.08324e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61496e-29, 0, 3.56088e-25, 0, 1.72712e-24, 0, 0, 0
0.00863209, 0, 6.06211e-24, 0, 1.41421, -6.06211e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.65997e-29, 0, 1.0681e-24, 0, 4.99393e-24, 0, 0, 0
0.0164974, 0, 1.70118e-23, 0, 1.41421, -1.70118e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16449e-28, 0, 3.0762e-24, 0, 1.39353e-23, 0, 0, 0
0.0243628, 0, 5.18711e-23, 0, 1.41421, -5.18711e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.68357e-28, 0, 9.72638e-24, 0, 4.21441e-23, 0, 0, 0
0.0322281, 0, 1.35328e-22, 0, 1.41421, -1.35328e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75654e-27, 0, 2.58608e-23, 0, 1.09466e-22, 0, 0, 0
0.0400935, 0, 3.45142e-22, 0, 1.41421, -3.45142e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.51394e-27, 0, 6.71281e-23, 0, 2.78009e-22, 0, 0, 0
0.0479588, 0, 8.62056e-22, 0, 1.41421, -8.62056e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13628e-26, 0, 1.7047e-22, 0, 6.91575e-22, 0, 0, 0
0.0558241, 0, 2.11178e-21, 0, 1.41421, -2.11178e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80607e-26, 0, 4.24239e-22, 0, 1.68751e-21, 0, 0, 0
0.0636895, 0, 5.08029e-21, 0, 1.41421, -5.08029e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.80681e-26, 0, 1.03614e-21, 0, 4.04409e-21, 0, 0, 0
0.0715548, 0, 1.2015e-20, 0, 1.41421, -1.2015e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62363e-25, 0, 2.48652e-21, 0, 9.5283e-21, 0, 0, 0
0.0794202, 0, 2.79614e-20, 0, 1.41421, -2.79614e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.8119e-25, 0, 5.86933e-21, 0, 2.20917e-20, 0, 0, 0
0.0872855, 0, 6.40846e-20, 0, 1.41421, -6.40846e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.81573e-25, 0, 1.36396e-20, 0, 5.04441e-20, 0, 0, 0
0.0951509, 0, 1.44749e-19, 0, 1.41421, -1.44749e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00978e-24, 0, 3.12302e-20, 0, 1.13517e-19, 0, 0, 0
0.103016, 0, 3.22419e-19, 0, 1.41421, -3.22419e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5195e-24, 0, 7.05035e-20, 0, 2.51911e-19, 0, 0, 0
0.110882, 0, 7.08619e-19, 0, 1.41421, -7.08619e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00305e-23, 0, 1.57028e-19, 0, 5.51581e-19, 0, 0, 0
0.118747, 0, 1.53748e-18, 0, 1.41421, -1.53748e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19819e-23, 0, 3.45233e-19, 0, 1.19222e-18, 0, 0, 0
0.126612, 0, 3.29458e-18, 0, 1.41421, -3.29458e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.75892e-23, 0, 7.49601e-19, 0, 2.54494e-18, 0, 0, 0
0.134478, 0, 6.97526e-18, 0, 1.41421, -6.97526e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01818e-22, 0, 1.60812e-18, 0, 5.36704e-18, 0, 0, 0
0.142343, 0, 1.45963e-17, 0, 1.41421, -1.45963e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1536e-22, 0, 3.40994e-18, 0, 1.11861e-17, 0, 0, 0
0.150208, 0, 3.01986e-17, 0, 1.41421, -3.01986e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.50476e-22, 0, 7.14945e-18, 0, 2.30487e-17, 0, 0, 0
0.158074, 0, 6.17901e-17, 0, 1.41421, -6.17901e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.32114e-22, 0, 1.48264e-17, 0, 4.69628e-17, 0, 0, 0
0.165939, 0, 1.2507e-16, 0, 1.41421, -1.2507e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9084e-21, 0, 3.04205e-17, 0, 9.46477e-17, 0, 0, 0
0.173804, 0, 2.50492e-16, 0, 1.41421, -2.50492e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.86702e-21, 0, 6.17703e-17, 0, 1.88718e-16, 0, 0, 0
0.18167, 0, 4.96518e-16, 0, 1.41421, -4.96518e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.75679e-21, 0, 1.24161e-16, 0, 3.72349e-16, 0, 0, 0
0.189535, 0, 9.74239e-16, 0, 1.41421, -9.74239e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54055e-20, 0, 2.47108e-16, 0, 7.27116e-16, 0, 0, 0
0.1974, 0, 1.89263e-15, 0, 1.41421, -1.89263e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02992e-20, 0, 4.87053e-16, 0, 1.40555e-15, 0, 0, 0
0.205266, 0, 3.64092e-15, 0, 1.41421, -3.64092e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.90235e-20, 0, 9.50916e-16, 0, 2.68994e-15, 0, 0, 0
0.213131, 0, 6.93698e-15, 0, 1.41421, -6.93698e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.139e-19, 0, 1.83937e-15, 0, 5.0975e-15, 0, 0, 0
0.220996, 0, 1.30922e-14, 0, 1.41421, -1.30922e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17766e-19, 0, 3.5256e-15, 0, 9.56633e-15, 0, 0, 0
0.228862, 0, 2.44791e-14, 0, 1.41421, -2.44791e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.12579e-19, 0, 6.69753e-15, 0, 1.77811e-14, 0, 0, 0
0.236727, 0, 4.53501e-14, 0, 1.41421, -4.53501e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.74718e-19, 0, 1.2612e-14, 0, 3.27374e-14, 0, 0, 0
0.244592, 0, 8.3257e-14, 0, 1.41421, -8.3257e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44198e-18, 0, 2.35456e-14, 0, 5.97099e-14, 0, 0, 0
0.252458, 0, 1.51487e-13, 0, 1.41421, -1.51487e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66082e-18, 0, 4.35877e-14, 0, 1.07897e-13, 0, 0, 0
0.260323, 0, 2.73208e-13, 0, 1.41421, -2.73208e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.86839e-18, 0, 8.00221e-14, 0, 1.9318e-13, 0, 0, 0
0.268188, 0, 4.8933e-13, 0, 1.41421, -4.8933e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.8574e-18, 0, 1.46146e-13, 0, 3.43176e-13, 0, 0, 0
0.276054, 0, 8.67212e-13, 0, 1.41421, -8.67212e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59384e-17, 0, 2.63967e-13, 0, 6.03229e-13, 0, 0, 0
0.283919, 0, 1.52401e-12, 0, 1.41421, -1.52401e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84553e-17, 0, 4.73097e-13, 0, 1.05089e-12, 0, 0, 0
0.291784, 0, 2.6561e-12, 0, 1.41421, -2.6561e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.04145e-17, 0, 8.41522e-13, 0, 1.81453e-12, 0, 0, 0
0.29965, 0, 4.59146e-12, 0, 1.41421, -4.59146e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.8662e-17, 0, 1.48586e-12, 0, 3.10551e-12, 0, 0, 0
0.307515, 0, 7.87353e-12, 0, 1.41421, -7.87353e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54822e-16, 0, 2.60487e-12, 0, 5.26851e-12, 0, 0, 0
0.31538, 0, 1.33957e-11, 0, 1.41421, -1.33957e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.68522e-16, 0, 4.5351e-12, 0, 8.86037e-12, 0, 0, 0
0.323246, 0, 2.26161e-11, 1.09301e-43, 1.41421, -2.26161e-11, 1.09301e-43, 0, 1.09301e-43, 1.09301e-43, 1.09301e-43, 1.09301e-43, 1.09301e-43, 1.09301e-43, 1.09301e-43, 1.09301e-43, 1.09301e-43, 1.09301e-43, 1.09301e-43, 4.6274e-16, 1.09301e-43, 7.84325e-12, 1.09301e-43, 1.47724e-11, 1.09301e-43, 1.09301e-43, 1.09301e-43
0.331111, 0, 3.78969e-11, 1.98704e-42, 1.41421, -3.78969e-11, 1.98704e-42, 0, 1.98704e-42, 1.98704e-42, 1.98704e-42, 1.98704e-42, 1.98704e-42, 1.98704e-42, 1.98704e-42, 1.98704e-42, 1.98704e-42, 1.98704e-42, 1.98704e-42, 7.92645e-16, 1.98704e-42, 1.34784e-11, 1.98704e-42, 2.44177e-11, 1.98704e-42, 1.98704e-42, 1.98704e-42
0.338977, 0, 6.30405e-11, 2.97313e-41, 1.41421, -6.30405e-11, 2.97313e-41, 0, 2.97313e-41, 2.97313e-41, 2.97313e-41, 2.97313e-41, 2.97313e-41, 2.97313e-41, 2.97313e-41, 2.97313e-41, 2.97313e-41, 2.97313e-41, 2.97313e-41, 1.35021e-15, 2.97313e-41, 2.30228e-11, 2.97313e-41, 4.00164e-11, 2.97313e-41, 2.97313e-41, 2.97313e-41
0.346842, 0, 1.04129e-10, 3.89852e-40, 1.41421, -1.04129e-10, 3.89852e-40, 0, 3.89852e-40, 3.89852e-40, 3.89852e-40, 3.89852e-40, 3.89852e-40, 3.89852e-40, 3.89852e-40, 3.89852e-40, 3.89852e-40, 3.89852e-40, 3.89852e-40, 2.28832e-15, 3.89852e-40, 3.91027e-11, 3.89852e-40, 6.50237e-11, 3.89852e-40, 3.89852e-40, 3.89852e-40
0.354707, 0, 1.70836e-10, 4.57881e-39, 1.41421, -1.70836e-10, 4.57881e-39, 0, 4.57881e-39, 4.57881e-39, 4.57881e-39, 4.57881e-39, 4.57881e-39, 4.57881e-39, 4.57881e-39, 4.57881e-39, 4.57881e-39, 4.57881e-39, 4.57881e-39, 3.86064e-15, 4.57881e-39, 6.60636e-11, 4.57881e-39, 1.04768e-10, 4.57881e-39, 4.57881e-39, 4.57881e-39
0.362573, 0, 2.7847e-10, 4.86101e-38, 1.41421, -2.7847e-10, 4.86101e-38, 0, 4.86101e-38, 4.86101e-38, 4.86101e-38, 4.86101e-38, 4.86101e-38, 4.86101e-38, 4.86101e-38, 4.86101e-38, 4.86101e-38, 4.86101e-38, 4.86101e-38, 6.48739e-15, 4.86101e-38, 1.11074e-10, 4.86101e-38, 1.6739e-10, 4.86101e-38, 4.86101e-38, 4.86101e-38
0.370438, 0, 4.51161e-10, 4.67999e-37, 1.41421, -4.51161e-10, 4.67999e-37, 0, 4.67999e-37, 4.67999e-37, 4.67999e-37, 4.67999e-37, 4.67999e-37, 4.67999e-37, 4.67999e-37, 4.67999e-37, 4.67999e-37, 4.67999e-37, 4.67999e-37, 1.08644e-14, 4.67999e-37, 1.85935e-10, 4.67999e-37, 2.65216e-10, 4.67999e-37, 4.67999e-37, 4.67999e-37
0.378303, 0, 7.26798e-10, 4.11521e-36, 1.41421, -7.26798e-10, 4.11521e-36, 0, 4.11521e-36, 4.11521e-36, 4.11521e-36, 4.11521e-36, 4.11521e-36, 4.11521e-36, 4.11521e-36, 4.11521e-36, 4.11521e-36, 4.11521e-36, 4.11521e-36, 1.81433e-14, 4.11521e-36, 3.10046e-10, 4.11521e-36, 4.16733e-10, 4.11521e-36, 4.11521e-36, 4.11521e-36
0.386169, 0, 1.16473e-09, 3.31857e-35, 1.41421, -1.16473e-09, 3.31857e-35, 0, 3.31857e-35, 3.31857e-35, 3.31857e-35, 3.31857e-35, 3.31857e-35, 3.31857e-35, 3.31857e-35, 3.31857e-35, 3.31857e-35, 3.31857e-35, 3.31857e-35, 3.02311e-14, 3.31857e-35, 5.15272e-10, 3.31857e-35, 6.49428e-10, 3.31857e-35, 3.31857e-35, 3.31857e-35
0.394034, 0, 1.85776e-09, 2.46463e-34, 1.41421, -1.85776e-09, 2.46463e-34, 0, 2.46463e-34, 2.46463e-34, 2.46463e-34, 2.46463e-34, 2.46463e-34, 2.46463e-34, 2.46463e-34, 2.46463e-34, 2.46463e-34, 2.46463e-34, 2.46463e-34, 5.02859e-14, 2.46463e-34, 8.53923e-10, 2.46463e-34, 1.00378e-09, 2.46463e-34, 2.46463e-34, 2.46463e-34
0.401899, 0, 2.95088e-09, 1.67514e-33, 1.41421, -2.95088e-09, 1.67514e-33, 0, 1.67514e-33, 1.67514e-33, 1.67514e-33, 1.67514e-33, 1.67514e-33, 1.67514e-33, 1.67514e-33, 1.67514e-33, 1.67514e-33, 1.67514e-33, 1.67514e-33, 8.35396e-14, 1.67514e-33, 1.41189e-09, 1.67514e-33, 1.53891e-09, 1.67514e-33, 1.67514e-33, 1.67514e-33
0.409765, 0, 4.6706e-09, 9.76643e-33, 1.41421, -4.6706e-09, 9.76643e-33, 0, 9.76643e-33, 9.76643e-33, 9.76643e-33, 9.76643e-33, 9.76643e-33, 9.76643e-33, 9.76643e-33, 9.76643e-33, 9.76643e-33, 9.76643e-33, 9.76643e-33, 1.3866e-13, 9.76643e-33, 2.33016e-09, 9.76643e-33, 2.3403e-09, 9.76643e-33, 9.76643e-33, 9.76643e-33
0.41763, 0, 7.37107e-09, 5.84542e-32, 1.41421, -7.37107e-09, 5.84542e-32, 0, 5.84542e-32, 5.84542e-32, 5.84542e-32, 5.84542e-32, 5.84542e-32, 5.84542e-32, 5.84542e-32, 5.84542e-32, 5.84542e-32, 5.84542e-32, 5.84542e-32, 2.29999e-13, 5.84542e-32, 3.84026e-09, 5.84542e-32, 3.53058e-09, 5.84542e-32, 5.84542e-32, 5.84542e-32
