   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_318.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00917777, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00130916, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00655946, 0, 2.44104e-15, 0, 1.41421, -2.44104e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39943e-17, 0, 0, 1.84826e-18, 0, 9.71155e-17, 0, 2.32808e-15, 0, 0, 0
0.0144281, 0, 3.99674e-15, 0, 1.41421, -3.99674e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28894e-17, 0, 0, 3.0766e-18, 0, 1.62911e-16, 0, 3.80787e-15, 0, 0, 0
0.0222967, 0, 6.51015e-15, 0, 1.41421, -6.51015e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.72435e-17, 0, 0, 5.09538e-18, 0, 2.72002e-16, 0, 6.19581e-15, 0, 0, 0
0.0301653, 0, 1.055e-14, 0, 1.41421, -1.055e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.02869e-17, 0, 0, 8.3967e-18, 0, 4.52047e-16, 0, 1.00293e-14, 0, 0, 0
0.0380339, 0, 1.70106e-14, 0, 1.41421, -1.70106e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.70899e-17, 0, 0, 1.37687e-17, 0, 7.47847e-16, 0, 1.61519e-14, 0, 0, 0
0.0459025, 0, 2.72902e-14, 0, 1.41421, -2.72902e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55569e-16, 0, 0, 2.24678e-17, 0, 1.23164e-15, 0, 2.58805e-14, 0, 0, 0
0.0537711, 0, 4.35646e-14, 0, 1.41421, -4.35646e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48021e-16, 0, 0, 3.64868e-17, 0, 2.01941e-15, 0, 4.12607e-14, 0, 0, 0
0.0616397, 0, 6.92028e-14, 0, 1.41421, -6.92028e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.93449e-16, 0, 0, 5.8972e-17, 0, 3.2965e-15, 0, 6.54539e-14, 0, 0, 0
