   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_581.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.107045, 0, 1.15995e-16, 0, 1.41421, -1.15995e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24729e-17, 0, 9.3522e-17, 0, 0
0.114904, 0, 2.18296e-16, 0, 1.41421, -2.18296e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.30255e-17, 0, 1.75271e-16, 0, 0
0.122762, 0, 4.0738e-16, 0, 1.41421, -4.0738e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.17052e-17, 0, 3.25674e-16, 0, 0
0.130621, 0, 7.59672e-16, 0, 1.41421, -7.59672e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55553e-16, 0, 6.0412e-16, 0, 0
0.13848, 0, 1.3935e-15, 0, 1.41421, -1.3935e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90484e-16, 0, 1.10301e-15, 0, 0
0.146339, 0, 2.53599e-15, 0, 1.41421, -2.53599e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.38375e-16, 0, 1.99762e-15, 0, 0
0.154197, 0, 4.57933e-15, 0, 1.41421, -4.57933e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.90434e-16, 0, 3.5889e-15, 0, 0
0.162056, 0, 8.20571e-15, 0, 1.41421, -8.20571e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80885e-15, 0, 6.39686e-15, 0, 0
0.169915, 0, 1.45927e-14, 0, 1.41421, -1.45927e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.28002e-15, 0, 1.13127e-14, 0, 0
0.177773, 0, 2.57573e-14, 0, 1.41421, -2.57573e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.90604e-15, 0, 1.98512e-14, 0, 0
0.185632, 0, 4.51285e-14, 0, 1.41421, -4.51285e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05612e-14, 0, 3.45673e-14, 0, 0
0.193491, 0, 7.84927e-14, 0, 1.41421, -7.84927e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87578e-14, 0, 5.97349e-14, 0, 0
0.20135, 0, 1.35541e-13, 0, 1.41421, -1.35541e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.30938e-14, 0, 1.02448e-13, 0, 0
0.209208, 0, 2.32388e-13, 0, 1.41421, -2.32388e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.8003e-14, 0, 1.74385e-13, 0, 0
0.217067, 0, 3.95644e-13, 0, 1.41421, -3.95644e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01013e-13, 0, 2.94631e-13, 0, 0
0.224926, 0, 6.68918e-13, 0, 1.41421, -6.68918e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74804e-13, 0, 4.94114e-13, 0, 0
0.232785, 0, 1.1232e-12, 0, 1.41421, -1.1232e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00629e-13, 0, 8.22576e-13, 0, 0
0.240643, 0, 1.87327e-12, 0, 1.41421, -1.87327e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.13883e-13, 0, 1.35939e-12, 0, 0
0.248502, 0, 3.10343e-12, 0, 1.41421, -3.10343e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.73198e-13, 0, 2.23023e-12, 0, 0
0.256361, 0, 5.10768e-12, 0, 1.41421, -5.10768e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47513e-12, 0, 3.63255e-12, 0, 0
0.26422, 0, 8.35204e-12, 0, 1.41421, -8.35204e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4779e-12, 0, 5.87413e-12, 0, 0
0.272078, 0, 1.35706e-11, 0, 1.41421, -1.35706e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.13947e-12, 0, 9.43114e-12, 0, 0
0.279937, 0, 2.19128e-11, 0, 1.41421, -2.19128e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.87838e-12, 0, 1.50344e-11, 0, 0
0.287796, 0, 3.5168e-11, 0, 1.41421, -3.5168e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13708e-11, 0, 2.37972e-11, 0, 0
0.295655, 0, 5.6107e-11, 0, 1.41421, -5.6107e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87048e-11, 0, 3.74022e-11, 0, 0
0.303513, 0, 8.89982e-11, 5.26888e-43, 1.41421, -8.89982e-11, 5.26888e-43, 0, 5.26888e-43, 5.26888e-43, 5.26888e-43, 5.26888e-43, 5.26888e-43, 5.26888e-43, 5.26888e-43, 5.26888e-43, 5.26888e-43, 5.26888e-43, 5.26888e-43, 5.26888e-43, 5.26888e-43, 3.06245e-11, 5.26888e-43, 5.83737e-11, 5.26888e-43, 5.26888e-43
0.311372, 0, 1.40386e-10, 8.82398e-42, 1.41421, -1.40386e-10, 8.82398e-42, 0, 8.82398e-42, 8.82398e-42, 8.82398e-42, 8.82398e-42, 8.82398e-42, 8.82398e-42, 8.82398e-42, 8.82398e-42, 8.82398e-42, 8.82398e-42, 8.82398e-42, 8.82398e-42, 8.82398e-42, 4.99172e-11, 8.82398e-42, 9.04686e-11, 8.82398e-42, 8.82398e-42
0.319231, 0, 2.20261e-10, 1.22702e-40, 1.41421, -2.20261e-10, 1.22702e-40, 0, 1.22702e-40, 1.22702e-40, 1.22702e-40, 1.22702e-40, 1.22702e-40, 1.22702e-40, 1.22702e-40, 1.22702e-40, 1.22702e-40, 1.22702e-40, 1.22702e-40, 1.22702e-40, 1.22702e-40, 8.10236e-11, 1.22702e-40, 1.39237e-10, 1.22702e-40, 1.22702e-40
0.32709, 0, 3.43817e-10, 1.51649e-39, 1.41421, -3.43817e-10, 1.51649e-39, 0, 1.51649e-39, 1.51649e-39, 1.51649e-39, 1.51649e-39, 1.51649e-39, 1.51649e-39, 1.51649e-39, 1.51649e-39, 1.51649e-39, 1.51649e-39, 1.51649e-39, 1.51649e-39, 1.51649e-39, 1.31002e-10, 1.51649e-39, 2.12815e-10, 1.51649e-39, 1.51649e-39
0.334948, 0, 5.3409e-10, 1.67896e-38, 1.41421, -5.3409e-10, 1.67896e-38, 0, 1.67896e-38, 1.67896e-38, 1.67896e-38, 1.67896e-38, 1.67896e-38, 1.67896e-38, 1.67896e-38, 1.67896e-38, 1.67896e-38, 1.67896e-38, 1.67896e-38, 1.67896e-38, 1.67896e-38, 2.1105e-10, 1.67896e-38, 3.2304e-10, 1.67896e-38, 1.67896e-38
0.342807, 0, 8.25899e-10, 1.68281e-37, 1.41421, -8.25899e-10, 1.68281e-37, 0, 1.68281e-37, 1.68281e-37, 1.68281e-37, 1.68281e-37, 1.68281e-37, 1.68281e-37, 1.68281e-37, 1.68281e-37, 1.68281e-37, 1.68281e-37, 1.68281e-37, 1.68281e-37, 1.68281e-37, 3.38897e-10, 1.68281e-37, 4.87002e-10, 1.68281e-37, 1.68281e-37
0.350666, 0, 1.27178e-09, 1.53433e-36, 1.41421, -1.27178e-09, 1.53433e-36, 0, 1.53433e-36, 1.53433e-36, 1.53433e-36, 1.53433e-36, 1.53433e-36, 1.53433e-36, 1.53433e-36, 1.53433e-36, 1.53433e-36, 1.53433e-36, 1.53433e-36, 1.53433e-36, 1.53433e-36, 5.42583e-10, 1.53433e-36, 7.29194e-10, 1.53433e-36, 1.53433e-36
0.358525, 0, 1.95086e-09, 1.27973e-35, 1.41421, -1.95086e-09, 1.27973e-35, 0, 1.27973e-35, 1.27973e-35, 1.27973e-35, 1.27973e-35, 1.27973e-35, 1.27973e-35, 1.27973e-35, 1.27973e-35, 1.27973e-35, 1.27973e-35, 1.27973e-35, 1.27973e-35, 1.27973e-35, 8.66409e-10, 1.27973e-35, 1.08445e-09, 1.27973e-35, 1.27973e-35
0.366383, 0, 2.98225e-09, 9.80666e-35, 1.41421, -2.98225e-09, 9.80666e-35, 0, 9.80666e-35, 9.80666e-35, 9.80666e-35, 9.80666e-35, 9.80666e-35, 9.80666e-35, 9.80666e-35, 9.80666e-35, 9.80666e-35, 9.80666e-35, 9.80666e-35, 9.80666e-35, 9.80666e-35, 1.3803e-09, 9.80666e-35, 1.60195e-09, 9.80666e-35, 9.80666e-35
0.374242, 0, 4.54512e-09, 6.83e-34, 1.41421, -4.54512e-09, 6.83e-34, 0, 6.83e-34, 6.83e-34, 6.83e-34, 6.83e-34, 6.83e-34, 6.83e-34, 6.83e-34, 6.83e-34, 6.83e-34, 6.83e-34, 6.83e-34, 6.83e-34, 6.83e-34, 2.19454e-09, 6.83e-34, 2.35058e-09, 6.83e-34, 6.83e-34
0.382101, 0, 6.9091e-09, 4.62999e-33, 1.41421, -6.9091e-09, 4.62999e-33, 0, 4.62999e-33, 4.62999e-33, 4.62999e-33, 4.62999e-33, 4.62999e-33, 4.62999e-33, 4.62999e-33, 4.62999e-33, 4.62999e-33, 4.62999e-33, 4.62999e-33, 4.62999e-33, 4.62999e-33, 3.48293e-09, 4.62999e-33, 3.42617e-09, 4.62999e-33, 4.62999e-33
0.38996, 0, 1.04801e-08, 2.66431e-32, 1.41421, -1.04801e-08, 2.66431e-32, 0, 2.66431e-32, 2.66431e-32, 2.66431e-32, 2.66431e-32, 2.66431e-32, 2.66431e-32, 2.66431e-32, 2.66431e-32, 2.66431e-32, 2.66431e-32, 2.66431e-32, 2.66431e-32, 2.66431e-32, 5.51911e-09, 2.66431e-32, 4.96103e-09, 2.66431e-32, 2.66431e-32
0.397818, 0, 1.58699e-08, 1.44759e-31, 1.41421, -1.58699e-08, 1.44759e-31, 0, 1.44759e-31, 1.44759e-31, 1.44759e-31, 1.44759e-31, 1.44759e-31, 1.44759e-31, 1.44759e-31, 1.44759e-31, 1.44759e-31, 1.44759e-31, 1.44759e-31, 1.44759e-31, 1.44759e-31, 8.7334e-09, 1.44759e-31, 7.13646e-09, 1.44759e-31, 1.44759e-31
0.405677, 0, 2.40005e-08, 7.83053e-31, 1.41421, -2.40005e-08, 7.83053e-31, 0, 7.83053e-31, 7.83053e-31, 7.83053e-31, 7.83053e-31, 7.83053e-31, 7.83053e-31, 7.83053e-31, 7.83053e-31, 7.83053e-31, 7.83053e-31, 7.83053e-31, 7.83053e-31, 7.83053e-31, 1.38014e-08, 7.83053e-31, 1.01991e-08, 7.83053e-31, 7.83053e-31
0.413536, 0, 3.62639e-08, 4.05674e-30, 1.41421, -3.62639e-08, 4.05674e-30, 0, 4.05674e-30, 4.05674e-30, 4.05674e-30, 4.05674e-30, 4.05674e-30, 4.05674e-30, 4.05674e-30, 4.05674e-30, 4.05674e-30, 4.05674e-30, 4.05674e-30, 4.05674e-30, 4.05674e-30, 2.17817e-08, 4.05674e-30, 1.44822e-08, 4.05674e-30, 4.05674e-30
0.421394, 0, 5.4761e-08, 1.98719e-29, 1.41421, -5.4761e-08, 1.98719e-29, 0, 1.98719e-29, 1.98719e-29, 1.98719e-29, 1.98719e-29, 1.98719e-29, 1.98719e-29, 1.98719e-29, 1.98719e-29, 1.98719e-29, 1.98719e-29, 1.98719e-29, 1.98719e-29, 1.98719e-29, 3.43284e-08, 1.98719e-29, 2.04326e-08, 1.98719e-29, 1.98719e-29
0.429253, 0, 8.26636e-08, 9.22264e-29, 1.41421, -8.26636e-08, 9.22264e-29, 0, 9.22264e-29, 9.22264e-29, 9.22264e-29, 9.22264e-29, 9.22264e-29, 9.22264e-29, 9.22264e-29, 9.22264e-29, 9.22264e-29, 9.22264e-29, 9.22264e-29, 9.22264e-29, 9.22264e-29, 5.40183e-08, 9.22264e-29, 2.86452e-08, 9.22264e-29, 9.22264e-29
0.437112, 0, 1.24756e-07, 4.1302e-28, 1.41421, -1.24756e-07, 4.1302e-28, 0, 4.1302e-28, 4.1302e-28, 4.1302e-28, 4.1302e-28, 4.1302e-28, 4.1302e-28, 4.1302e-28, 4.1302e-28, 4.1302e-28, 4.1302e-28, 4.1302e-28, 4.1302e-28, 4.1302e-28, 8.48494e-08, 4.1302e-28, 3.99068e-08, 4.1302e-28, 4.1302e-28
0.444971, 0, 1.88247e-07, 1.7684e-27, 1.41421, -1.88247e-07, 1.7684e-27, 0, 1.7684e-27, 1.7684e-27, 1.7684e-27, 1.7684e-27, 1.7684e-27, 1.7684e-27, 1.7684e-27, 1.7684e-27, 1.7684e-27, 1.7684e-27, 1.7684e-27, 1.7684e-27, 1.7684e-27, 1.32997e-07, 1.7684e-27, 5.52502e-08, 1.7684e-27, 1.7684e-27
0.452829, 0, 2.83969e-07, 7.21681e-27, 1.41421, -2.83969e-07, 7.21681e-27, 0, 7.21681e-27, 7.21681e-27, 7.21681e-27, 7.21681e-27, 7.21681e-27, 7.21681e-27, 7.21681e-27, 7.21681e-27, 7.21681e-27, 7.21681e-27, 7.21681e-27, 7.21681e-27, 7.21681e-27, 2.07947e-07, 7.21681e-27, 7.60221e-08, 7.21681e-27, 7.21681e-27
0.460688, 0, 4.28155e-07, 2.81062e-26, 1.41421, -4.28155e-07, 2.81062e-26, 0, 2.81062e-26, 2.81062e-26, 2.81062e-26, 2.81062e-26, 2.81062e-26, 2.81062e-26, 2.81062e-26, 2.81062e-26, 2.81062e-26, 2.81062e-26, 2.81062e-26, 2.81062e-26, 2.81062e-26, 3.24189e-07, 2.81062e-26, 1.03966e-07, 2.81062e-26, 2.81062e-26
0.468547, 0, 6.45125e-07, 1.66708e-25, 1.41421, -6.45125e-07, 1.66708e-25, 0, 1.66708e-25, 1.66708e-25, 1.66708e-25, 1.66708e-25, 1.66708e-25, 1.66708e-25, 7.23397e-13, 1.66708e-25, 1.66708e-25, 1.66708e-25, 1.66708e-25, 1.66708e-25, 1.66708e-25, 5.03798e-07, 1.66708e-25, 1.41326e-07, 1.66708e-25, 1.66708e-25
0.476406, 0, 9.71388e-07, 5.76989e-25, 1.41421, -9.71388e-07, 2.05377e-11, 0, 2.22776e-11, 1.89876e-10, 7.6997e-12, 1.46597e-10, 2.40283e-11, 6.43007e-13, 1.17466e-11, 9.98272e-11, 1.1554e-11, 1.33447e-10, 5.98381e-12, 2.10472e-13, 1.04348e-13, 7.7973e-07, 7.56964e-16, 1.90983e-07, 5.76989e-25, 5.76989e-25
0.484264, 0, 1.46044e-06, 6.02232e-11, 1.41421, -1.46044e-06, 1.2835e-10, 6.02232e-11, 1.34122e-10, 6.90077e-10, 8.57645e-11, 5.46511e-10, 1.39929e-10, 6.23562e-11, 9.73911e-11, 3.91368e-10, 9.85498e-11, 5.0289e-10, 8.00726e-11, 6.09214e-11, 6.1338e-11, 1.20163e-06, 6.02257e-11, 2.56638e-07, 6.02232e-11, 6.02232e-11
0.492123, 0, 2.19139e-06, 1.9727e-10, 1.41421, -2.19139e-06, 3.72815e-10, 1.9727e-10, 3.87686e-10, 1.82023e-09, 2.63083e-10, 1.4503e-09, 4.02651e-10, 2.02766e-10, 2.91576e-10, 1.05054e-09, 2.96027e-10, 1.3379e-09, 2.48416e-10, 1.99069e-10, 2.01772e-10, 1.84291e-06, 1.97276e-10, 3.42919e-07, 1.9727e-10, 1.9727e-10
0.499982, 0, 3.28028e-06, 5.02791e-10, 1.41421, -3.28028e-06, 9.15176e-10, 5.02791e-10, 9.50112e-10, 4.3154e-09, 6.57396e-10, 3.44637e-09, 9.85266e-10, 5.15702e-10, 7.22584e-10, 2.50727e-09, 7.34788e-10, 3.18233e-09, 6.22942e-10, 5.07017e-10, 5.15572e-10, 2.81149e-06, 5.02806e-10, 4.5575e-07, 5.02791e-10, 5.02791e-10
0.507841, 0, 4.89643e-06, 1.17292e-09, 1.41421, -4.89643e-06, 2.09606e-09, 1.17292e-09, 2.17427e-09, 9.70759e-09, 1.51902e-09, 7.76223e-09, 2.25296e-09, 1.20183e-09, 1.66233e-09, 5.66002e-09, 1.69226e-09, 7.17117e-09, 1.44189e-09, 1.18239e-09, 1.20475e-09, 4.2647e-06, 1.17296e-09, 6.02599e-07, 1.17292e-09, 1.17292e-09
0.515699, 0, 7.28563e-06, 2.61388e-09, 1.41421, -7.28563e-06, 4.61488e-09, 2.61388e-09, 4.7844e-09, 2.11136e-08, 3.36407e-09, 1.68968e-08, 4.95497e-09, 2.67653e-09, 3.66999e-09, 1.23401e-08, 3.73959e-09, 1.56156e-08, 3.19689e-09, 2.63439e-09, 2.68786e-09, 6.42955e-06, 2.61396e-09, 7.92999e-07, 2.61388e-09, 2.61388e-09
0.523558, 0, 1.08138e-05, 5.6478e-09, 1.41421, -1.08138e-05, 9.87542e-09, 5.6478e-09, 1.02336e-08, 4.47332e-08, 7.23276e-09, 3.58242e-08, 1.0594e-08, 5.78016e-09, 7.97594e-09, 2.61969e-08, 8.02615e-09, 3.31174e-08, 6.87955e-09, 5.69112e-09, 5.81242e-09, 9.64128e-06, 5.64796e-09, 1.03923e-06, 5.6478e-09, 5.6478e-09
0.531417, 0, 1.59835e-05, 1.19012e-08, 1.41421, -1.59835e-05, 2.06321e-08, 1.19012e-08, 2.13718e-08, 9.26209e-08, 1.51745e-08, 7.4222e-08, 2.21161e-08, 1.21745e-08, 1.69235e-08, 5.43395e-08, 1.6813e-08, 6.86318e-08, 1.4445e-08, 1.19907e-08, 1.2256e-08, 1.43509e-05, 1.19015e-08, 1.35736e-06, 1.19012e-08, 1.19012e-08
0.539276, 0, 2.35422e-05, 2.45203e-08, 1.41421, -2.35422e-05, 4.21693e-08, 2.45203e-08, 4.36644e-08, 1.87689e-07, 3.1137e-08, 1.50497e-07, 4.51689e-08, 2.50729e-08, 3.71954e-08, 1.10306e-07, 3.44492e-08, 1.39197e-07, 2.96625e-08, 2.47012e-08, 2.52653e-08, 2.12148e-05, 2.4521e-08, 1.76895e-06, 2.45203e-08, 2.45203e-08
0.547134, 0, 3.45545e-05, 4.94548e-08, 1.41421, -3.45545e-05, 8.43978e-08, 4.94548e-08, 8.73581e-08, 3.72512e-07, 6.25551e-08, 2.98876e-07, 9.03368e-08, 5.05488e-08, 7.79787e-08, 2.19302e-07, 6.91128e-08, 2.76502e-07, 5.96357e-08, 4.98129e-08, 5.09834e-08, 3.11426e-05, 4.94561e-08, 2.30381e-06, 4.94548e-08, 4.94548e-08
0.554993, 0, 5.05516e-05, 9.76996e-08, 1.41421, -5.05516e-05, 1.65486e-07, 9.76996e-08, 1.71229e-07, 7.24405e-07, 1.23113e-07, 5.81556e-07, 1.77007e-07, 9.98219e-08, 1.58475e-07, 4.27189e-07, 1.35835e-07, 5.38154e-07, 1.1745e-07, 9.83943e-08, 1.0077e-07, 4.53938e-05, 9.77021e-08, 3.00444e-06, 9.76996e-08, 9.76996e-08
0.562852, 0, 7.37355e-05, 1.89115e-07, 1.41421, -7.37355e-05, 3.17992e-07, 1.89115e-07, 3.2891e-07, 1.38062e-06, 2.37432e-07, 1.10903e-06, 3.39896e-07, 1.9315e-07, 3.14357e-07, 8.15546e-07, 2.61618e-07, 1.02651e-06, 2.26665e-07, 1.90436e-07, 1.95157e-07, 6.57015e-05, 1.8912e-07, 3.93343e-06, 1.89115e-07, 1.89115e-07
0.570711, 0, 0.000107275, 3.58753e-07, 1.41421, -0.000107275, 5.98925e-07, 3.58753e-07, 6.19272e-07, 2.5792e-06, 4.48795e-07, 2.07308e-06, 6.39745e-07, 3.66273e-07, 6.09217e-07, 1.52615e-06, 4.93868e-07, 1.91931e-06, 4.28729e-07, 3.61214e-07, 3.70408e-07, 9.44365e-05, 3.58762e-07, 5.1854e-06, 3.58753e-07, 3.58753e-07
0.578569, 0, 0.000155741, 6.67066e-07, 1.41421, -0.000155741, 1.10585e-06, 6.67066e-07, 1.14302e-06, 4.7237e-06, 8.31567e-07, 3.79905e-06, 1.18042e-06, 6.80804e-07, 1.15985e-06, 2.79984e-06, 9.13912e-07, 3.51811e-06, 7.94908e-07, 6.71563e-07, 6.89116e-07, 0.000134829, 6.67082e-07, 6.90584e-06, 6.67066e-07, 6.67066e-07
0.586428, 0, 0.000225732, 1.21592e-06, 1.41421, -0.000225732, 2.0019e-06, 1.21592e-06, 2.06849e-06, 8.48249e-06, 1.51059e-06, 6.82618e-06, 2.13549e-06, 1.24053e-06, 2.17128e-06, 5.03631e-06, 1.65809e-06, 6.32293e-06, 1.44492e-06, 1.22398e-06, 1.25685e-06, 0.00019127, 1.21595e-06, 9.32076e-06, 1.21592e-06, 1.21592e-06
0.594287, 0, 0.000326773, 2.17301e-06, 1.41421, -0.000326773, 3.5536e-06, 2.17301e-06, 3.67056e-06, 1.49369e-05, 2.6906e-06, 1.20276e-05, 3.78825e-06, 2.21624e-06, 3.99792e-06, 8.88362e-06, 2.9497e-06, 1.11436e-05, 2.57526e-06, 2.18716e-06, 2.24753e-06, 0.000269719, 2.17306e-06, 1.27812e-05, 2.17301e-06, 2.17301e-06
0.602146, 0, 0.000472596, 3.8079e-06, 1.41421, -0.000472596, 6.18618e-06, 3.8079e-06, 6.38766e-06, 2.57957e-05, 4.69953e-06, 2.07839e-05, 6.5904e-06, 3.88236e-06, 7.24203e-06, 1.5368e-05, 5.14586e-06, 1.92612e-05, 4.50083e-06, 3.83227e-06, 3.94106e-06, 0.000378267, 3.80799e-06, 1.78307e-05, 3.8079e-06, 3.8079e-06
0.610004, 0, 0.000682934, 6.54386e-06, 1.41421, -0.000682934, 1.05624e-05, 6.54386e-06, 1.09028e-05, 4.36961e-05, 8.05042e-06, 3.52277e-05, 1.12454e-05, 6.66967e-06, 1.29092e-05, 2.60766e-05, 8.80457e-06, 3.26548e-05, 7.71468e-06, 6.58504e-06, 6.77741e-06, 0.000527917, 6.54401e-06, 2.5298e-05, 6.54386e-06, 6.54386e-06
0.617863, 0, 0.000985985, 1.10295e-05, 1.41421, -0.000985985, 1.76903e-05, 1.10295e-05, 1.82546e-05, 7.26102e-05, 1.35267e-05, 5.85737e-05, 1.88224e-05, 1.12381e-05, 2.2648e-05, 4.34054e-05, 1.47767e-05, 5.4309e-05, 1.29702e-05, 1.10978e-05, 1.14317e-05, 0.000733641, 1.10298e-05, 3.64319e-05, 1.10295e-05, 1.10295e-05
0.625722, 0, 0.00142176, 1.82353e-05, 1.41421, -0.00142176, 2.90672e-05, 1.82353e-05, 2.99849e-05, 0.000118379, 2.22962e-05, 9.55527e-05, 3.09082e-05, 1.85744e-05, 3.91143e-05, 7.08857e-05, 2.4329e-05, 8.86172e-05, 2.13912e-05, 1.83463e-05, 1.89152e-05, 0.00101585, 1.82357e-05, 5.30813e-05, 1.82353e-05, 1.82353e-05
0.633581, 0, 0.00204646, 2.95773e-05, 1.41421, -0.00204646, 4.68621e-05, 2.95773e-05, 4.83264e-05, 0.00018938, 3.60574e-05, 0.000152955, 4.97998e-05, 3.01184e-05, 6.65077e-05, 0.000113593, 3.93012e-05, 0.000141888, 3.46133e-05, 2.97544e-05, 3.07062e-05, 0.00140232, 2.95779e-05, 7.79291e-05, 2.95773e-05, 2.95773e-05
