   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_26.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00917123, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00128305, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00660514, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0144933, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0223815, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0302697, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0381579, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0460461, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0539343, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0618225, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0697106, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0775988, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.085487, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0933752, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.101263, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.109152, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.11704, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.124928, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.132816, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.140704, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.148593, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.156481, 0, 6.71835e-30, 0, 1.41421, -6.71835e-30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.46872e-32, 0, 0, 6.47387e-35, 7.29452e-36, 0, 6.67359e-30, 0, 0, 0
0.164369, 0, 8.11464e-29, 0, 1.41421, -8.11464e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.39738e-31, 0, 0, 7.81922e-34, 1.42588e-33, 0, 8.06045e-29, 0, 0, 0
0.172257, 0, 6.15093e-28, 0, 1.41421, -6.15093e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.09119e-30, 0, 0, 5.92694e-33, 1.67475e-32, 0, 6.10979e-28, 0, 0, 0
0.180145, 0, 3.72131e-27, 0, 1.41421, -3.72131e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47515e-29, 0, 0, 3.58771e-32, 1.25612e-31, 0, 3.69639e-27, 0, 0, 0
0.188033, 0, 1.9566e-26, 0, 1.41421, -1.9566e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30139e-28, 0, 0, 1.88947e-31, 7.55414e-31, 0, 1.94349e-26, 0, 0, 0
0.195922, 0, 9.31314e-26, 0, 1.41421, -9.31314e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.1944e-28, 0, 0, 9.01648e-31, 3.95529e-30, 0, 9.25071e-26, 0, 0, 0
0.20381, 0, 4.10628e-25, 0, 1.41421, -4.10628e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.73118e-27, 0, 0, 3.98805e-30, 1.87646e-29, 0, 4.07874e-25, 0, 0, 0
0.211698, 0, 1.70135e-24, 0, 1.41421, -1.70135e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1316e-26, 0, 0, 1.65831e-29, 8.25143e-29, 0, 1.68994e-24, 0, 0, 0
0.219586, 0, 6.68846e-24, 0, 1.41421, -6.68846e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.44862e-26, 0, 0, 6.54496e-29, 3.41111e-28, 0, 6.64357e-24, 0, 0, 0
0.227474, 0, 2.51214e-23, 0, 1.41421, -2.51214e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67086e-25, 0, 0, 2.46867e-28, 1.33843e-27, 0, 2.49527e-23, 0, 0, 0
0.235363, 0, 9.06091e-23, 0, 1.41421, -9.06091e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.02655e-25, 0, 0, 8.94445e-28, 5.01861e-27, 0, 9.00005e-23, 0, 0, 0
0.243251, 0, 3.15093e-22, 0, 1.41421, -3.15093e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09573e-24, 0, 0, 3.12539e-27, 1.80752e-26, 0, 3.12976e-22, 0, 0, 0
0.251139, 0, 1.05978e-21, 0, 1.41421, -1.05978e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.04875e-24, 0, 0, 1.05654e-26, 6.27783e-26, 0, 1.05266e-21, 0, 0, 0
0.259027, 0, 3.45628e-21, 0, 1.41421, -3.45628e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.29881e-23, 0, 0, 3.46425e-26, 2.10922e-25, 0, 3.43305e-21, 0, 0, 0
0.266915, 0, 1.0953e-20, 0, 1.41421, -1.0953e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.28493e-23, 0, 0, 1.10405e-25, 6.87266e-25, 0, 1.08793e-20, 0, 0, 0
0.274804, 0, 3.37869e-20, 0, 1.41421, -3.37869e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2472e-22, 0, 0, 3.4261e-25, 2.17637e-24, 0, 3.35596e-20, 0, 0, 0
0.282692, 0, 1.01602e-19, 0, 1.41421, -1.01602e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.75764e-22, 0, 0, 1.03678e-24, 6.70981e-24, 0, 1.00919e-19, 0, 0, 0
0.29058, 0, 2.98225e-19, 0, 1.41421, -2.98225e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98352e-21, 0, 0, 3.06341e-24, 2.01697e-23, 0, 2.96218e-19, 0, 0, 0
0.298468, 0, 8.55347e-19, 0, 1.41421, -8.55347e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.68896e-21, 0, 0, 8.8478e-24, 5.91903e-23, 0, 8.4959e-19, 0, 0, 0
0.306356, 0, 2.39941e-18, 0, 1.41421, -2.39941e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59585e-20, 0, 0, 2.50029e-23, 1.69761e-22, 0, 2.38325e-18, 0, 0, 0
0.314244, 0, 6.5884e-18, 0, 1.41421, -6.5884e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.38194e-20, 0, 0, 6.91879e-23, 4.76285e-22, 0, 6.54404e-18, 0, 0, 0
0.322133, 0, 1.77207e-17, 0, 1.41421, -1.77207e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17859e-19, 0, 0, 1.87619e-22, 1.30827e-21, 0, 1.76013e-17, 0, 0, 0
0.330021, 0, 4.67169e-17, 0, 1.41421, -4.67169e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.10706e-19, 0, 0, 4.98894e-22, 3.52079e-21, 0, 4.64022e-17, 0, 0, 0
0.337909, 0, 1.22149e-16, 0, 1.41421, -1.22149e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.1237e-19, 0, 0, 1.3185e-21, 9.421e-21, 0, 1.21326e-16, 0, 0, 0
0.345797, 0, 3.0926e-16, 0, 1.41421, -3.0926e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05673e-18, 0, 0, 3.36998e-21, 2.43261e-20, 0, 3.07176e-16, 0, 0, 0
0.353685, 0, 7.68794e-16, 0, 1.41421, -7.68794e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.11268e-18, 0, 0, 8.46172e-21, 6.16657e-20, 0, 7.63611e-16, 0, 0, 0
0.361574, 0, 1.87714e-15, 0, 1.41421, -1.87714e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24829e-17, 0, 0, 2.08803e-20, 1.53527e-19, 0, 1.86448e-15, 0, 0, 0
0.369462, 0, 4.50311e-15, 0, 1.41421, -4.50311e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99441e-17, 0, 0, 5.06538e-20, 3.75534e-19, 0, 4.47274e-15, 0, 0, 0
0.37735, 0, 1.06164e-14, 0, 1.41421, -1.06164e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.05912e-17, 0, 0, 1.20851e-19, 9.02787e-19, 0, 1.05448e-14, 0, 0, 0
0.385238, 0, 2.46034e-14, 0, 1.41421, -2.46034e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63583e-16, 0, 0, 2.83653e-19, 2.13364e-18, 0, 2.44374e-14, 0, 0, 0
0.393126, 0, 5.60608e-14, 0, 1.41421, -5.60608e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.72707e-16, 0, 0, 6.55202e-19, 4.95886e-18, 0, 5.56824e-14, 0, 0, 0
