   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_141.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
4.10256, 4.06259, 6.62592, 6.51083, 2.46223, -2.56333, 6.51083, 0, 6.51084, 6.51083, 6.51373, 6.53524, 6.5986, 6.51083, 6.51083, 6.51083, 6.51083, 6.51083, 6.51083, 6.51083, 6.51083, 6.51083, 6.51083, 6.51083, 6.51083, 6.51083
4.11043, 6.8503, 6.65085, 6.54515, 2.97495, 0.199451, 6.54515, 0, 6.54516, 6.54516, 6.54805, 6.57287, 6.62023, 6.54515, 6.54515, 6.54515, 6.54515, 6.54515, 6.54515, 6.54515, 6.54515, 6.54515, 6.54516, 6.54515, 6.54515, 6.54515
4.11829, 7.14015, 6.67708, 6.57957, 3.02327, 0.463068, 6.57957, 0, 6.57958, 6.57958, 6.58247, 6.61079, 6.64295, 6.57957, 6.57957, 6.57957, 6.57957, 6.57957, 6.57957, 6.57957, 6.57957, 6.57957, 6.57957, 6.57957, 6.57957, 6.57957
4.12616, 3.99505, 6.70469, 6.61409, 2.44848, -2.70964, 6.61409, 0, 6.6141, 6.61409, 6.61699, 6.64897, 6.6669, 6.61409, 6.61409, 6.61409, 6.61409, 6.61409, 6.61409, 6.61409, 6.61409, 6.61409, 6.61409, 6.61409, 6.61409, 6.61409
4.13402, 4.99516, 6.73368, 6.64873, 2.64484, -1.73853, 6.64873, 0, 6.64873, 6.64873, 6.65162, 6.68734, 6.69216, 6.64873, 6.64873, 6.64873, 6.64873, 6.64873, 6.64873, 6.64873, 6.64873, 6.64873, 6.64873, 6.64873, 6.64873, 6.64873
4.14189, 2.99529, 6.76399, 6.68348, 2.23501, -3.76869, 6.68348, 0, 6.68348, 6.68348, 6.68638, 6.72582, 6.71873, 6.68348, 6.68348, 6.68348, 6.68348, 6.68348, 6.68348, 6.68348, 6.68348, 6.68348, 6.68348, 6.68348, 6.68348, 6.68348
4.14975, 3.82652, 6.79547, 6.71835, 2.41382, -2.96896, 6.71835, 0, 6.71836, 6.71836, 6.72125, 6.76431, 6.7466, 6.71835, 6.71835, 6.71835, 6.71835, 6.71835, 6.71835, 6.71835, 6.71835, 6.71835, 6.71835, 6.71835, 6.71835, 6.71835
4.15762, 4.33755, 6.82798, 6.75336, 2.51745, -2.49044, 6.75336, 0, 6.75336, 6.75336, 6.75625, 6.80273, 6.7757, 6.75336, 6.75336, 6.75336, 6.75336, 6.75336, 6.75336, 6.75336, 6.75336, 6.75336, 6.75336, 6.75336, 6.75336, 6.75336
4.16549, 11.375, 6.86132, 6.78849, 3.65719, 4.51371, 6.78849, 0, 6.7885, 6.78849, 6.79139, 6.84096, 6.80593, 6.78849, 6.78849, 6.78849, 6.78849, 6.78849, 6.78849, 6.78849, 6.78849, 6.78849, 6.78849, 6.78849, 6.78849, 6.78849
4.17335, 3.53333, 6.89528, 6.82376, 2.3523, -3.36195, 6.82376, 0, 6.82377, 6.82376, 6.82666, 6.87892, 6.83721, 6.82376, 6.82376, 6.82376, 6.82376, 6.82376, 6.82376, 6.82376, 6.82376, 6.82376, 6.82376, 6.82376, 6.82376, 6.82376
4.18122, 2.99747, 6.92966, 6.85916, 2.2355, -3.93219, 6.85916, 0, 6.85917, 6.85916, 6.86206, 6.91651, 6.86939, 6.85916, 6.85916, 6.85916, 6.85916, 6.85916, 6.85916, 6.85916, 6.85916, 6.85916, 6.85916, 6.85916, 6.85916, 6.85916
4.18908, 6.70805, 6.96426, 6.8947, 2.95094, -0.256216, 6.8947, 0, 6.89471, 6.8947, 6.8976, 6.95367, 6.90238, 6.8947, 6.8947, 6.8947, 6.8947, 6.8947, 6.8947, 6.8947, 6.8947, 6.8947, 6.8947, 6.8947, 6.8947, 6.8947
4.19695, 7.28724, 6.99894, 6.93038, 3.0475, 0.288293, 6.93038, 0, 6.93039, 6.93038, 6.93328, 6.99034, 6.93608, 6.93038, 6.93038, 6.93038, 6.93038, 6.93038, 6.93038, 6.93038, 6.93038, 6.93038, 6.93038, 6.93038, 6.93038, 6.93038
4.20481, 3.99758, 7.03355, 6.96619, 2.449, -3.03597, 6.96619, 0, 6.9662, 6.9662, 6.96909, 7.02647, 6.97036, 6.96619, 6.96619, 6.96619, 6.96619, 6.96619, 6.96619, 6.96619, 6.96619, 6.96619, 6.9662, 6.96619, 6.96619, 6.96619
4.21268, 3.78998, 7.068, 7.00214, 2.40624, -3.27802, 7.00214, 0, 7.00215, 7.00215, 7.00504, 7.06207, 7.00516, 7.00214, 7.00214, 7.00214, 7.00214, 7.00214, 7.00214, 7.00214, 7.00214, 7.00214, 7.00215, 7.00214, 7.00214, 7.00214
4.22055, 5.88678, 7.10222, 7.03824, 2.80834, -1.21544, 7.03824, 0, 7.03824, 7.03824, 7.04113, 7.09716, 7.04039, 7.03824, 7.03824, 7.03824, 7.03824, 7.03824, 7.03824, 7.03824, 7.03824, 7.03824, 7.03824, 7.03824, 7.03824, 7.03824
4.22841, 10.7732, 7.13619, 7.07446, 3.57397, 3.63704, 7.07446, 0, 7.07447, 7.07447, 7.07736, 7.13177, 7.07598, 7.07446, 7.07446, 7.07446, 7.07446, 7.07446, 7.07446, 7.07446, 7.07446, 7.07446, 7.07446, 7.07446, 7.07446, 7.07446
4.23628, 6.31824, 7.16992, 7.11083, 2.88414, -0.851684, 7.11083, 0, 7.11083, 7.11083, 7.11372, 7.16596, 7.11188, 7.11083, 7.11083, 7.11083, 7.11083, 7.11083, 7.11083, 7.11083, 7.11083, 7.11083, 7.11083, 7.11083, 7.11083, 7.11083
4.24414, 4.1063, 7.20344, 7.14732, 2.47109, -3.09714, 7.14732, 0, 7.14733, 7.14733, 7.15022, 7.1998, 7.14805, 7.14732, 7.14732, 7.14732, 7.14732, 7.14732, 7.14732, 7.14732, 7.14732, 7.14732, 7.14732, 7.14732, 7.14732, 7.14732
4.25201, 6.76357, 7.23681, 7.18396, 2.96033, -0.473239, 7.18396, 0, 7.18396, 7.18396, 7.18685, 7.23341, 7.18445, 7.18396, 7.18396, 7.18396, 7.18396, 7.18396, 7.18396, 7.18396, 7.18396, 7.18396, 7.18396, 7.18396, 7.18396, 7.18396
4.25987, 7.99033, 7.2701, 7.22072, 3.16075, 0.72023, 7.22072, 0, 7.22073, 7.22073, 7.22362, 7.26687, 7.22105, 7.22072, 7.22072, 7.22072, 7.22072, 7.22072, 7.22072, 7.22072, 7.22072, 7.22072, 7.22073, 7.22072, 7.22072, 7.22072
4.26774, 13.7491, 7.3034, 7.25762, 3.96852, 6.44571, 7.25762, 0, 7.25763, 7.25763, 7.26052, 7.30028, 7.25784, 7.25762, 7.25762, 7.25762, 7.25762, 7.25762, 7.25762, 7.25762, 7.25762, 7.25762, 7.25762, 7.25762, 7.25762, 7.25762
4.27561, 8.2318, 7.3368, 7.29465, 3.19872, 0.895004, 7.29465, 0, 7.29466, 7.29466, 7.29755, 7.33375, 7.2948, 7.29465, 7.29465, 7.29465, 7.29465, 7.29465, 7.29465, 7.29465, 7.29465, 7.29465, 7.29466, 7.29465, 7.29465, 7.29465
4.28347, 6.99009, 7.37036, 7.33181, 2.99835, -0.380275, 7.33181, 0, 7.33182, 7.33181, 7.33471, 7.36736, 7.3319, 7.33181, 7.33181, 7.33181, 7.33181, 7.33181, 7.33181, 7.33181, 7.33181, 7.33181, 7.33181, 7.33181, 7.33181, 7.33181
4.29134, 6.11824, 7.40418, 7.36911, 2.84925, -1.28594, 7.36911, 0, 7.36911, 7.36911, 7.372, 7.40121, 7.36916, 7.36911, 7.36911, 7.36911, 7.36911, 7.36911, 7.36911, 7.36911, 7.36911, 7.36911, 7.36911, 7.36911, 7.36911, 7.36911
4.2992, 8.73244, 7.43831, 7.40652, 3.27604, 1.29413, 7.40652, 0, 7.40653, 7.40653, 7.40942, 7.43536, 7.40656, 7.40652, 7.40652, 7.40652, 7.40652, 7.40652, 7.40652, 7.40652, 7.40652, 7.40652, 7.40652, 7.40652, 7.40652, 7.40652
4.30707, 10.7222, 7.4728, 7.44407, 3.56682, 3.24938, 7.44407, 0, 7.44408, 7.44407, 7.44697, 7.46987, 7.44409, 7.44407, 7.44407, 7.44407, 7.44407, 7.44407, 7.44407, 7.44407, 7.44407, 7.44407, 7.44407, 7.44407, 7.44407, 7.44407
4.31494, 6.65886, 7.50769, 7.48174, 2.94259, -0.848831, 7.48174, 0, 7.48175, 7.48175, 7.48464, 7.50477, 7.48176, 7.48174, 7.48174, 7.48174, 7.48174, 7.48174, 7.48174, 7.48174, 7.48174, 7.48174, 7.48174, 7.48174, 7.48174, 7.48174
4.3228, 7.85771, 7.54301, 7.51955, 3.1397, 0.314698, 7.51955, 0, 7.51955, 7.51955, 7.52245, 7.54009, 7.51956, 7.51955, 7.51955, 7.51955, 7.51955, 7.51955, 7.51955, 7.51955, 7.51955, 7.51955, 7.51955, 7.51955, 7.51955, 7.51955
4.33067, 4.71292, 7.57875, 7.55747, 2.59093, -2.86583, 7.55747, 0, 7.55748, 7.55747, 7.56037, 7.57584, 7.55747, 7.55747, 7.55747, 7.55747, 7.55747, 7.55747, 7.55747, 7.55747, 7.55747, 7.55747, 7.55747, 7.55747, 7.55747, 7.55747
4.33853, 7.98792, 7.61493, 7.59552, 3.16037, 0.37299, 7.59552, 0, 7.59553, 7.59553, 7.59842, 7.61201, 7.59552, 7.59552, 7.59552, 7.59552, 7.59552, 7.59552, 7.59552, 7.59552, 7.59552, 7.59552, 7.59552, 7.59552, 7.59552, 7.59552
4.3464, 8.13269, 7.65152, 7.6337, 3.18319, 0.481164, 7.6337, 0, 7.63371, 7.6337, 7.6366, 7.64861, 7.6337, 7.6337, 7.6337, 7.6337, 7.6337, 7.6337, 7.6337, 7.6337, 7.6337, 7.6337, 7.6337, 7.6337, 7.6337, 7.6337
4.35426, 5.13745, 7.68852, 7.672, 2.6716, -2.55107, 7.672, 0, 7.67201, 7.67201, 7.6749, 7.6856, 7.672, 7.672, 7.672, 7.672, 7.672, 7.672, 7.672, 7.672, 7.672, 7.672, 7.672, 7.672, 7.672, 7.672
4.36213, 5.14232, 7.72588, 7.71043, 2.67251, -2.58357, 7.71043, 0, 7.71044, 7.71043, 7.71333, 7.72297, 7.71043, 7.71043, 7.71043, 7.71043, 7.71043, 7.71043, 7.71043, 7.71043, 7.71043, 7.71043, 7.71043, 7.71043, 7.71043, 7.71043
4.37, 8.69145, 7.76361, 7.74899, 3.26978, 0.927845, 7.74899, 0, 7.74899, 7.74899, 7.75188, 7.76069, 7.74899, 7.74899, 7.74899, 7.74899, 7.74899, 7.74899, 7.74899, 7.74899, 7.74899, 7.74899, 7.74899, 7.74899, 7.74899, 7.74899
4.37786, 13.3726, 7.80164, 7.78766, 3.92079, 5.57092, 7.78766, 0, 7.78767, 7.78767, 7.79056, 7.79873, 7.78766, 7.78766, 7.78766, 7.78766, 7.78766, 7.78766, 7.78766, 7.78766, 7.78766, 7.78766, 7.78767, 7.78766, 7.78766, 7.78766
4.38573, 5.76467, 7.83998, 7.82647, 2.78652, -2.07531, 7.82647, 0, 7.82648, 7.82647, 7.82937, 7.83707, 7.82647, 7.82647, 7.82647, 7.82647, 7.82647, 7.82647, 7.82647, 7.82647, 7.82647, 7.82647, 7.82647, 7.82647, 7.82647, 7.82647
4.39359, 4.15211, 7.87858, 7.8654, 2.48034, -3.72647, 7.8654, 0, 7.86541, 7.8654, 7.8683, 7.87567, 7.8654, 7.8654, 7.8654, 7.8654, 7.8654, 7.8654, 7.8654, 7.8654, 7.8654, 7.8654, 7.8654, 7.8654, 7.8654, 7.8654
4.40146, 7.34888, 7.91742, 7.90446, 3.05759, -0.568539, 7.90446, 0, 7.90446, 7.90446, 7.90736, 7.91451, 7.90446, 7.90446, 7.90446, 7.90446, 7.90446, 7.90446, 7.90446, 7.90446, 7.90446, 7.90446, 7.90446, 7.90446, 7.90446, 7.90446
4.40932, 5.47726, 7.95649, 7.94364, 2.73446, -2.47922, 7.94364, 0, 7.94365, 7.94364, 7.94654, 7.95357, 7.94364, 7.94364, 7.94364, 7.94364, 7.94364, 7.94364, 7.94364, 7.94364, 7.94364, 7.94364, 7.94364, 7.94364, 7.94364, 7.94364
4.41719, 9.6601, 7.99575, 7.98295, 3.41469, 1.66435, 7.98295, 0, 7.98295, 7.98295, 7.98585, 7.99284, 7.98295, 7.98295, 7.98295, 7.98295, 7.98295, 7.98295, 7.98295, 7.98295, 7.98295, 7.98295, 7.98295, 7.98295, 7.98295, 7.98295
4.42506, 7.157, 8.0352, 8.02237, 3.02605, -0.878195, 8.02237, 0, 8.02238, 8.02238, 8.02527, 8.03228, 8.02237, 8.02237, 8.02237, 8.02237, 8.02237, 8.02237, 8.02237, 8.02237, 8.02237, 8.02237, 8.02238, 8.02237, 8.02237, 8.02237
4.43292, 7.98988, 8.07482, 8.06193, 3.16068, -0.0849352, 8.06193, 0, 8.06193, 8.06193, 8.06483, 8.07191, 8.06193, 8.06193, 8.06193, 8.06193, 8.06193, 8.06193, 8.06193, 8.06193, 8.06193, 8.06193, 8.06193, 8.06193, 8.06193, 8.06193
4.44079, 8.16421, 8.1146, 8.1016, 3.18814, 0.0496111, 8.1016, 0, 8.10161, 8.10161, 8.1045, 8.11168, 8.1016, 8.1016, 8.1016, 8.1016, 8.1016, 8.1016, 8.1016, 8.1016, 8.1016, 8.1016, 8.10161, 8.1016, 8.1016, 8.1016
4.44865, 15.2888, 8.15452, 8.1414, 4.15799, 7.13433, 8.1414, 0, 8.14141, 8.1414, 8.1443, 8.15161, 8.1414, 8.1414, 8.1414, 8.1414, 8.1414, 8.1414, 8.1414, 8.1414, 8.1414, 8.1414, 8.1414, 8.1414, 8.1414, 8.1414
4.45652, 5.69669, 8.19459, 8.18132, 2.77429, -2.4979, 8.18132, 0, 8.18132, 8.18132, 8.18421, 8.19168, 8.18132, 8.18132, 8.18132, 8.18132, 8.18132, 8.18132, 8.18132, 8.18132, 8.18132, 8.18132, 8.18132, 8.18132, 8.18132, 8.18132
4.46439, 10.45, 8.2348, 8.22135, 3.52845, 2.21517, 8.22135, 0, 8.22136, 8.22136, 8.22425, 8.23189, 8.22135, 8.22135, 8.22135, 8.22135, 8.22135, 8.22135, 8.22135, 8.22135, 8.22135, 8.22135, 8.22135, 8.22135, 8.22135, 8.22135
4.47225, 10.3524, 8.27513, 8.2615, 3.5146, 2.07729, 8.2615, 0, 8.26151, 8.2615, 8.2644, 8.27221, 8.2615, 8.2615, 8.2615, 8.2615, 8.2615, 8.2615, 8.2615, 8.2615, 8.2615, 8.2615, 8.2615, 8.2615, 8.2615, 8.2615
4.48012, 11.6905, 8.31558, 8.30176, 3.70007, 3.37494, 8.30176, 0, 8.30177, 8.30177, 8.30466, 8.31267, 8.30176, 8.30176, 8.30176, 8.30176, 8.30176, 8.30176, 8.30176, 8.30176, 8.30176, 8.30176, 8.30176, 8.30176, 8.30176, 8.30176
4.48798, 14.5373, 8.35616, 8.34214, 4.06661, 6.18117, 8.34214, 0, 8.34215, 8.34214, 8.34504, 8.35325, 8.34214, 8.34214, 8.34214, 8.34214, 8.34214, 8.34214, 8.34214, 8.34214, 8.34214, 8.34214, 8.34214, 8.34214, 8.34214, 8.34214
4.49585, 7.74315, 8.39685, 8.38263, 3.1214, -0.653696, 8.38263, 0, 8.38263, 8.38263, 8.38553, 8.39394, 8.38263, 8.38263, 8.38263, 8.38263, 8.38263, 8.38263, 8.38263, 8.38263, 8.38263, 8.38263, 8.38263, 8.38263, 8.38263, 8.38263
4.50371, 3.99013, 8.43766, 8.42323, 2.44748, -4.44752, 8.42323, 0, 8.42323, 8.42323, 8.42612, 8.43474, 8.42323, 8.42323, 8.42323, 8.42323, 8.42323, 8.42323, 8.42323, 8.42323, 8.42323, 8.42323, 8.42323, 8.42323, 8.42323, 8.42323
4.51158, 6.1857, 8.47857, 8.46393, 2.86107, -2.29287, 8.46393, 0, 8.46394, 8.46393, 8.46683, 8.47566, 8.46393, 8.46393, 8.46393, 8.46393, 8.46393, 8.46393, 8.46393, 8.46393, 8.46393, 8.46393, 8.46393, 8.46393, 8.46393, 8.46393
4.51945, 8.79517, 8.5196, 8.50474, 3.2856, 0.275567, 8.50474, 0, 8.50475, 8.50474, 8.50764, 8.51669, 8.50474, 8.50474, 8.50474, 8.50474, 8.50474, 8.50474, 8.50474, 8.50474, 8.50474, 8.50474, 8.50474, 8.50474, 8.50474, 8.50474
4.52731, 6.19071, 8.56074, 8.54566, 2.86194, -2.37003, 8.54566, 0, 8.54566, 8.54566, 8.54856, 8.55783, 8.54566, 8.54566, 8.54566, 8.54566, 8.54566, 8.54566, 8.54566, 8.54566, 8.54566, 8.54566, 8.54566, 8.54566, 8.54566, 8.54566
4.53518, 6.58736, 8.60197, 8.58667, 2.93042, -2.01461, 8.58667, 0, 8.58668, 8.58667, 8.58957, 8.59906, 8.58667, 8.58667, 8.58667, 8.58667, 8.58667, 8.58667, 8.58667, 8.58667, 8.58667, 8.58667, 8.58667, 8.58667, 8.58667, 8.58667
4.54304, 9.19299, 8.64332, 8.62779, 3.34559, 0.549668, 8.62779, 0, 8.6278, 8.62779, 8.63069, 8.64041, 8.62779, 8.62779, 8.62779, 8.62779, 8.62779, 8.62779, 8.62779, 8.62779, 8.62779, 8.62779, 8.62779, 8.62779, 8.62779, 8.62779
4.55091, 9.78316, 8.68476, 8.66901, 3.43266, 1.09839, 8.66901, 0, 8.66901, 8.66901, 8.67191, 8.68185, 8.66901, 8.66901, 8.66901, 8.66901, 8.66901, 8.66901, 8.66901, 8.66901, 8.66901, 8.66901, 8.66901, 8.66901, 8.66901, 8.66901
4.55877, 13.9379, 8.72631, 8.71032, 3.99223, 5.21155, 8.71032, 0, 8.71033, 8.71033, 8.71322, 8.7234, 8.71032, 8.71032, 8.71032, 8.71032, 8.71032, 8.71032, 8.71032, 8.71032, 8.71032, 8.71032, 8.71033, 8.71032, 8.71032, 8.71032
4.56664, 9.67447, 8.76796, 8.75174, 3.41679, 0.906507, 8.75174, 0, 8.75175, 8.75174, 8.75464, 8.76505, 8.75174, 8.75174, 8.75174, 8.75174, 8.75174, 8.75174, 8.75174, 8.75174, 8.75174, 8.75174, 8.75174, 8.75174, 8.75174, 8.75174
4.57451, 7.56605, 8.80971, 8.79325, 3.0929, -1.24366, 8.79325, 0, 8.79326, 8.79325, 8.79615, 8.80679, 8.79325, 8.79325, 8.79325, 8.79325, 8.79325, 8.79325, 8.79325, 8.79325, 8.79325, 8.79325, 8.79325, 8.79325, 8.79325, 8.79325
4.58237, 11.7733, 8.85155, 8.83485, 3.71124, 2.92175, 8.83485, 0, 8.83486, 8.83486, 8.83775, 8.84864, 8.83485, 8.83485, 8.83485, 8.83485, 8.83485, 8.83485, 8.83485, 8.83485, 8.83485, 8.83485, 8.83486, 8.83485, 8.83485, 8.83485
4.59024, 10.7685, 8.89349, 8.87656, 3.5733, 1.87497, 8.87656, 0, 8.87656, 8.87656, 8.87945, 8.89058, 8.87656, 8.87656, 8.87656, 8.87656, 8.87656, 8.87656, 8.87656, 8.87656, 8.87656, 8.87656, 8.87656, 8.87656, 8.87656, 8.87656
4.5981, 10.5419, 8.93552, 8.91835, 3.54145, 1.60635, 8.91835, 0, 8.91836, 8.91835, 8.92125, 8.93261, 8.91835, 8.91835, 8.91835, 8.91835, 8.91835, 8.91835, 8.91835, 8.91835, 8.91835, 8.91835, 8.91835, 8.91835, 8.91835, 8.91835
4.60597, 6.102, 8.97765, 8.96023, 2.8464, -2.87565, 8.96023, 0, 8.96024, 8.96023, 8.96313, 8.97474, 8.96023, 8.96023, 8.96023, 8.96023, 8.96023, 8.96023, 8.96023, 8.96023, 8.96023, 8.96023, 8.96023, 8.96023, 8.96023, 8.96023
4.61383, 14.3124, 9.01988, 9.00221, 4.03886, 5.29248, 9.00221, 0, 9.00222, 9.00222, 9.00511, 9.01696, 9.00221, 9.00221, 9.00221, 9.00221, 9.00221, 9.00221, 9.00221, 9.00221, 9.00221, 9.00221, 9.00221, 9.00221, 9.00221, 9.00221
4.6217, 10.5275, 9.06219, 9.04428, 3.53943, 1.46536, 9.04428, 0, 9.04429, 9.04428, 9.04718, 9.05928, 9.04428, 9.04428, 9.04428, 9.04428, 9.04428, 9.04428, 9.04428, 9.04428, 9.04428, 9.04428, 9.04428, 9.04428, 9.04428, 9.04428
4.62957, 9.44374, 9.1046, 9.08644, 3.38286, 0.339143, 9.08644, 0, 9.08644, 9.08644, 9.08934, 9.10169, 9.08644, 9.08644, 9.08644, 9.08644, 9.08644, 9.08644, 9.08644, 9.08644, 9.08644, 9.08644, 9.08644, 9.08644, 9.08644, 9.08644
4.63743, 6.68736, 9.1471, 9.12868, 2.94743, -2.45974, 9.12868, 0, 9.12869, 9.12869, 9.13158, 9.14419, 9.12868, 9.12868, 9.12868, 9.12868, 9.12868, 9.12868, 9.12868, 9.12868, 9.12868, 9.12868, 9.12868, 9.12868, 9.12868, 9.12868
4.6453, 4.99294, 9.18969, 9.17102, 2.64442, -4.19675, 9.17102, 0, 9.17103, 9.17103, 9.17392, 9.18678, 9.17102, 9.17102, 9.17102, 9.17102, 9.17102, 9.17102, 9.17102, 9.17102, 9.17102, 9.17102, 9.17102, 9.17102, 9.17102, 9.17102
4.65316, 6.2315, 9.23237, 9.21345, 2.86906, -3.00087, 9.21345, 0, 9.21345, 9.21345, 9.21634, 9.22946, 9.21345, 9.21345, 9.21345, 9.21345, 9.21345, 9.21345, 9.21345, 9.21345, 9.21345, 9.21345, 9.21345, 9.21345, 9.21345, 9.21345
4.66103, 8.23622, 9.27514, 9.25595, 3.19941, -1.03892, 9.25595, 0, 9.25596, 9.25596, 9.25885, 9.27223, 9.25595, 9.25595, 9.25595, 9.25595, 9.25595, 9.25595, 9.25595, 9.25595, 9.25595, 9.25595, 9.25596, 9.25595, 9.25595, 9.25595
4.6689, 6.51039, 9.31798, 9.29854, 2.91726, -2.80759, 9.29854, 0, 9.29855, 9.29855, 9.30144, 9.31507, 9.29854, 9.29854, 9.29854, 9.29854, 9.29854, 9.29854, 9.29854, 9.29854, 9.29854, 9.29854, 9.29854, 9.29854, 9.29854, 9.29854
4.67676, 7.74692, 9.36093, 9.34122, 3.12201, -1.61401, 9.34122, 0, 9.34123, 9.34123, 9.34412, 9.35802, 9.34122, 9.34122, 9.34122, 9.34122, 9.34122, 9.34122, 9.34122, 9.34122, 9.34122, 9.34122, 9.34123, 9.34122, 9.34122, 9.34122
4.68463, 15.9963, 9.40394, 9.38398, 4.2422, 6.59234, 9.38398, 0, 9.38398, 9.38398, 9.38688, 9.40103, 9.38398, 9.38398, 9.38398, 9.38398, 9.38398, 9.38398, 9.38398, 9.38398, 9.38398, 9.38398, 9.38398, 9.38398, 9.38398, 9.38398
4.69249, 16.4796, 9.44705, 9.42681, 4.29879, 7.03251, 9.42681, 0, 9.42682, 9.42682, 9.42971, 9.44413, 9.42681, 9.42681, 9.42681, 9.42681, 9.42681, 9.42681, 9.42681, 9.42681, 9.42681, 9.42681, 9.42682, 9.42681, 9.42681, 9.42681
4.70036, 7.9891, 9.49022, 9.46972, 3.16055, -1.50113, 9.46972, 0, 9.46973, 9.46973, 9.47262, 9.48731, 9.46972, 9.46972, 9.46972, 9.46972, 9.46972, 9.46972, 9.46972, 9.46972, 9.46972, 9.46972, 9.46973, 9.46972, 9.46972, 9.46972
4.70822, 8.75209, 9.53348, 9.51271, 3.27904, -0.781387, 9.51271, 0, 9.51272, 9.51272, 9.51561, 9.53057, 9.51271, 9.51271, 9.51271, 9.51271, 9.51271, 9.51271, 9.51271, 9.51271, 9.51271, 9.51271, 9.51271, 9.51271, 9.51271, 9.51271
4.71609, 6.50881, 9.57681, 9.55577, 2.91699, -3.068, 9.55577, 0, 9.55578, 9.55578, 9.55867, 9.5739, 9.55577, 9.55577, 9.55577, 9.55577, 9.55577, 9.55577, 9.55577, 9.55577, 9.55577, 9.55577, 9.55578, 9.55577, 9.55577, 9.55577
4.72396, 13.6953, 9.62021, 9.5989, 3.96173, 4.07512, 9.5989, 0, 9.59891, 9.5989, 9.6018, 9.6173, 9.5989, 9.5989, 9.5989, 9.5989, 9.5989, 9.5989, 9.5989, 9.5989, 9.5989, 9.5989, 9.5989, 9.5989, 9.5989, 9.5989
4.73182, 10.2483, 9.66368, 9.6421, 3.49976, 0.584608, 9.6421, 0, 9.64211, 9.6421, 9.645, 9.66077, 9.6421, 9.6421, 9.6421, 9.6421, 9.6421, 9.6421, 9.6421, 9.6421, 9.6421, 9.6421, 9.6421, 9.6421, 9.6421, 9.6421
4.73969, 12.2532, 9.70722, 9.68536, 3.77534, 2.546, 9.68536, 0, 9.68537, 9.68537, 9.68826, 9.70431, 9.68536, 9.68536, 9.68536, 9.68536, 9.68536, 9.68536, 9.68536, 9.68536, 9.68536, 9.68536, 9.68537, 9.68536, 9.68536, 9.68536
4.74755, 9.99058, 9.75083, 9.72869, 3.46274, 0.239754, 9.72869, 0, 9.7287, 9.7287, 9.73159, 9.74792, 9.72869, 9.72869, 9.72869, 9.72869, 9.72869, 9.72869, 9.72869, 9.72869, 9.72869, 9.72869, 9.72869, 9.72869, 9.72869, 9.72869
4.75542, 8.99033, 9.79449, 9.77208, 3.31517, -0.80416, 9.77208, 0, 9.77209, 9.77208, 9.77498, 9.79158, 9.77208, 9.77208, 9.77208, 9.77208, 9.77208, 9.77208, 9.77208, 9.77208, 9.77208, 9.77208, 9.77208, 9.77208, 9.77208, 9.77208
4.76328, 6.71762, 9.83823, 9.81553, 2.95256, -3.12061, 9.81553, 0, 9.81554, 9.81553, 9.81843, 9.83531, 9.81553, 9.81553, 9.81553, 9.81553, 9.81553, 9.81553, 9.81553, 9.81553, 9.81553, 9.81553, 9.81553, 9.81553, 9.81553, 9.81553
4.77115, 14.8885, 9.88201, 9.85904, 4.10956, 5.0065, 9.85904, 0, 9.85904, 9.85904, 9.86194, 9.8791, 9.85904, 9.85904, 9.85904, 9.85904, 9.85904, 9.85904, 9.85904, 9.85904, 9.85904, 9.85904, 9.85904, 9.85904, 9.85904, 9.85904
4.77902, 9.97841, 9.92585, 9.90259, 3.46098, 0.0525551, 9.90259, 0, 9.9026, 9.9026, 9.90549, 9.92294, 9.90259, 9.90259, 9.90259, 9.90259, 9.90259, 9.90259, 9.90259, 9.90259, 9.90259, 9.90259, 9.9026, 9.90259, 9.90259, 9.90259
4.78688, 13.5371, 9.96974, 9.9462, 3.94172, 3.5674, 9.9462, 0, 9.94621, 9.94621, 9.9491, 9.96683, 9.9462, 9.9462, 9.9462, 9.9462, 9.9462, 9.9462, 9.9462, 9.9462, 9.9462, 9.9462, 9.9462, 9.9462, 9.9462, 9.9462
4.79475, 7.70136, 10.0137, 9.98987, 3.1147, -2.31233, 9.98987, 0, 9.98987, 9.98987, 9.99276, 10.0108, 9.98987, 9.98987, 9.98987, 9.98987, 9.98987, 9.98987, 9.98987, 9.98987, 9.98987, 9.98987, 9.98987, 9.98987, 9.98987, 9.98987
4.80261, 8.11921, 10.0577, 10.0336, 3.18107, -1.93849, 10.0336, 0, 10.0336, 10.0336, 10.0365, 10.0548, 10.0336, 10.0336, 10.0336, 10.0336, 10.0336, 10.0336, 10.0336, 10.0336, 10.0336, 10.0336, 10.0336, 10.0336, 10.0336, 10.0336
4.81048, 7.99009, 10.1017, 10.0773, 3.16071, -2.11165, 10.0773, 0, 10.0773, 10.0773, 10.0802, 10.0988, 10.0773, 10.0773, 10.0773, 10.0773, 10.0773, 10.0773, 10.0773, 10.0773, 10.0773, 10.0773, 10.0773, 10.0773, 10.0773, 10.0773
