   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_295.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00363059, 0, 2.86427e-16, 0, 1.41421, -2.86427e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.77669e-18, 0, 0, 1.70583e-18, 0, 0, 2.81944e-16, 0, 0, 0
0.0114765, 0, 4.75492e-16, 0, 1.41421, -4.75492e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.60904e-18, 0, 0, 2.88355e-18, 0, 0, 4.68e-16, 0, 0, 0
0.0193224, 0, 7.84995e-16, 0, 1.41421, -7.84995e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.60825e-18, 0, 0, 4.84789e-18, 0, 0, 7.72539e-16, 0, 0, 0
0.0271683, 0, 1.28889e-15, 0, 1.41421, -1.28889e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24906e-17, 0, 0, 8.10674e-18, 0, 0, 1.26829e-15, 0, 0, 0
0.0350142, 0, 2.10484e-15, 0, 1.41421, -2.10484e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03955e-17, 0, 0, 1.34847e-17, 0, 0, 2.07096e-15, 0, 0, 0
0.0428601, 0, 3.41903e-15, 0, 1.41421, -3.41903e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.31258e-17, 0, 0, 2.23136e-17, 0, 0, 3.36359e-15, 0, 0, 0
0.050706, 0, 5.52448e-15, 0, 1.41421, -5.52448e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.35181e-17, 0, 0, 3.6733e-17, 0, 0, 5.43423e-15, 0, 0, 0
0.0585519, 0, 8.87994e-15, 0, 1.41421, -8.87994e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.6013e-17, 0, 0, 6.01636e-17, 0, 0, 8.73376e-15, 0, 0, 0
0.0663978, 0, 1.41997e-14, 0, 1.41421, -1.41997e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37523e-16, 0, 0, 9.80488e-17, 0, 0, 1.39641e-14, 0, 0, 0
0.0742438, 0, 2.25901e-14, 0, 1.41421, -2.25901e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18755e-16, 0, 0, 1.59004e-16, 0, 0, 2.22124e-14, 0, 0, 0
0.0820897, 0, 3.57558e-14, 0, 1.41421, -3.57558e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.462e-16, 0, 0, 2.56601e-16, 0, 0, 3.5153e-14, 0, 0, 0
