   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_154.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.170244, 0, 1.05238e-14, 0, 1.41421, -1.05238e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39549e-16, 0, 0, 4.62459e-19, 2.60457e-17, 0, 1.03577e-14, 0, 0
0.178108, 0, 1.88033e-14, 0, 1.41421, -1.88033e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49323e-16, 0, 0, 8.41144e-19, 4.76685e-17, 0, 1.85055e-14, 0, 0
0.185971, 0, 3.3323e-14, 0, 1.41421, -3.3323e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.4182e-16, 0, 0, 1.51812e-18, 8.65951e-17, 0, 3.2793e-14, 0, 0
0.193835, 0, 5.8579e-14, 0, 1.41421, -5.8579e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.76633e-16, 0, 0, 2.71917e-18, 1.56166e-16, 0, 5.76435e-14, 0, 0
0.201699, 0, 1.02156e-13, 0, 1.41421, -1.02156e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35428e-15, 0, 0, 4.83402e-18, 2.7962e-16, 0, 1.00517e-13, 0, 0
0.209563, 0, 1.76742e-13, 0, 1.41421, -1.76742e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3429e-15, 0, 0, 8.53051e-18, 4.97159e-16, 0, 1.73893e-13, 0, 0
0.217427, 0, 3.03389e-13, 0, 1.41421, -3.03389e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.02148e-15, 0, 0, 1.49447e-17, 8.77847e-16, 0, 2.98475e-13, 0, 0
0.225291, 0, 5.16747e-13, 0, 1.41421, -5.16747e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.8491e-15, 0, 0, 2.59955e-17, 1.53955e-15, 0, 5.08332e-13, 0, 0
0.233155, 0, 8.73366e-13, 0, 1.41421, -8.73366e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1575e-14, 0, 0, 4.49021e-17, 2.68231e-15, 0, 8.59064e-13, 0, 0
0.241019, 0, 1.4648e-12, 0, 1.41421, -1.4648e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94123e-14, 0, 0, 7.70287e-17, 4.643e-15, 0, 1.44067e-12, 0, 0
0.248883, 0, 2.43811e-12, 0, 1.41421, -2.43811e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.23091e-14, 0, 0, 1.31258e-16, 7.9859e-15, 0, 2.39768e-12, 0, 0
0.256747, 0, 4.0275e-12, 0, 1.41421, -4.0275e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.33685e-14, 0, 0, 2.22207e-16, 1.36503e-14, 0, 3.96026e-12, 0, 0
0.264611, 0, 6.60311e-12, 0, 1.41421, -6.60311e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.74943e-14, 0, 0, 3.73797e-16, 2.3191e-14, 0, 6.49205e-12, 0, 0
0.272475, 0, 1.07451e-11, 0, 1.41421, -1.07451e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42374e-13, 0, 0, 6.24964e-16, 3.91674e-14, 0, 1.0563e-11, 0, 0
0.280339, 0, 1.73558e-11, 0, 1.41421, -1.73558e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.29965e-13, 0, 0, 1.03876e-15, 6.57707e-14, 0, 1.70591e-11, 0, 0
0.288203, 0, 2.7827e-11, 0, 1.41421, -2.7827e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.68715e-13, 0, 0, 1.71686e-15, 1.0983e-13, 0, 2.73467e-11, 0, 0
0.296067, 0, 4.42888e-11, 0, 1.41421, -4.42888e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.86867e-13, 0, 0, 2.82256e-15, 1.82425e-13, 0, 4.35167e-11, 0, 0
0.303931, 0, 6.99752e-11, 1.12104e-44, 1.41421, -6.99752e-11, 1.12104e-44, 0, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 9.27319e-13, 1.12104e-44, 1.12104e-44, 4.61729e-15, 3.01448e-13, 1.12104e-44, 6.87418e-11, 1.12104e-44, 1.12104e-44
0.311795, 0, 1.0978e-10, 1.38308e-42, 1.41421, -1.0978e-10, 1.38308e-42, 0, 1.38308e-42, 1.38308e-42, 1.38308e-42, 1.38308e-42, 1.38308e-42, 1.38308e-42, 1.38308e-42, 1.38308e-42, 1.38308e-42, 1.38308e-42, 1.45505e-12, 1.38308e-42, 1.38308e-42, 7.53114e-15, 4.96512e-13, 1.38308e-42, 1.07821e-10, 1.38308e-42, 1.38308e-42
0.319659, 0, 1.70947e-10, 1.8947e-41, 1.41421, -1.70947e-10, 1.8947e-41, 0, 1.8947e-41, 1.8947e-41, 1.8947e-41, 1.8947e-41, 1.8947e-41, 1.8947e-41, 1.8947e-41, 1.8947e-41, 1.8947e-41, 1.8947e-41, 2.26623e-12, 1.8947e-41, 1.8947e-41, 1.22119e-14, 8.12669e-13, 1.8947e-41, 1.67856e-10, 1.8947e-41, 1.8947e-41
0.327523, 0, 2.64291e-10, 2.33208e-40, 1.41421, -2.64291e-10, 2.33208e-40, 0, 2.33208e-40, 2.33208e-40, 2.33208e-40, 2.33208e-40, 2.33208e-40, 2.33208e-40, 2.33208e-40, 2.33208e-40, 2.33208e-40, 2.33208e-40, 3.50462e-12, 2.33208e-40, 2.33208e-40, 1.97272e-14, 1.32437e-12, 2.33208e-40, 2.59442e-10, 2.33208e-40, 2.33208e-40
0.335387, 0, 4.05695e-10, 2.5857e-39, 1.41421, -4.05695e-10, 2.5857e-39, 0, 2.5857e-39, 2.5857e-39, 2.5857e-39, 2.5857e-39, 2.5857e-39, 2.5857e-39, 2.5857e-39, 2.5857e-39, 2.5857e-39, 2.5857e-39, 5.38164e-12, 2.5857e-39, 2.5857e-39, 3.17625e-14, 2.14953e-12, 2.5857e-39, 3.98132e-10, 2.5857e-39, 2.5857e-39
0.34325, 0, 6.18351e-10, 2.5935e-38, 1.41421, -6.18351e-10, 2.5935e-38, 0, 2.5935e-38, 2.5935e-38, 2.5935e-38, 2.5935e-38, 2.5935e-38, 2.5935e-38, 2.5935e-38, 2.5935e-38, 2.5935e-38, 2.5935e-38, 8.20638e-12, 2.5935e-38, 2.5935e-38, 5.09963e-14, 3.47582e-12, 2.5935e-38, 6.06618e-10, 2.5935e-38, 2.5935e-38
0.351114, 0, 9.35856e-10, 2.36592e-37, 1.41421, -9.35856e-10, 2.36592e-37, 0, 2.36592e-37, 2.36592e-37, 2.36592e-37, 2.36592e-37, 2.36592e-37, 2.36592e-37, 2.36592e-37, 2.36592e-37, 2.36592e-37, 2.36592e-37, 1.24274e-11, 2.36592e-37, 2.36592e-37, 8.16869e-14, 5.60134e-12, 2.36592e-37, 9.17746e-10, 2.36592e-37, 2.36592e-37
0.358978, 0, 1.40651e-09, 1.97334e-36, 1.41421, -1.40651e-09, 1.97334e-36, 0, 1.97334e-36, 1.97334e-36, 1.97334e-36, 1.97334e-36, 1.97334e-36, 1.97334e-36, 1.97334e-36, 1.97334e-36, 1.97334e-36, 1.97334e-36, 1.86909e-11, 1.97334e-36, 1.97334e-36, 1.30608e-13, 8.99894e-12, 1.97334e-36, 1.37869e-09, 1.97334e-36, 1.97334e-36
0.366842, 0, 2.09922e-09, 1.51219e-35, 1.41421, -2.09922e-09, 1.51219e-35, 0, 1.51219e-35, 1.51219e-35, 1.51219e-35, 1.51219e-35, 1.51219e-35, 1.51219e-35, 1.51219e-35, 1.51219e-35, 1.51219e-35, 1.51219e-35, 2.79213e-11, 1.51219e-35, 1.51219e-35, 2.0854e-13, 1.44179e-11, 1.51219e-35, 2.05667e-09, 1.51219e-35, 1.51219e-35
0.374706, 0, 3.11157e-09, 1.06963e-34, 1.41421, -3.11157e-09, 1.06963e-34, 0, 1.06963e-34, 1.06963e-34, 1.06963e-34, 1.06963e-34, 1.06963e-34, 1.06963e-34, 1.06963e-34, 1.06963e-34, 1.06963e-34, 1.06963e-34, 4.14314e-11, 1.06963e-34, 1.06963e-34, 3.3266e-13, 2.30441e-11, 1.06963e-34, 3.04676e-09, 1.06963e-34, 1.06963e-34
0.38257, 0, 4.5807e-09, 7.36244e-34, 1.41421, -4.5807e-09, 7.36244e-34, 0, 7.36244e-34, 7.36244e-34, 7.36244e-34, 7.36244e-34, 7.36244e-34, 7.36244e-34, 7.36244e-34, 7.36244e-34, 7.36244e-34, 7.36244e-34, 6.10732e-11, 7.36244e-34, 7.36244e-34, 5.30343e-13, 3.67535e-11, 7.36244e-34, 4.48234e-09, 7.36244e-34, 7.36244e-34
0.390434, 0, 6.69798e-09, 4.8986e-33, 1.41421, -6.69798e-09, 4.8986e-33, 0, 4.8986e-33, 4.8986e-33, 4.8986e-33, 4.8986e-33, 4.8986e-33, 4.8986e-33, 4.8986e-33, 4.8986e-33, 4.8986e-33, 4.8986e-33, 8.94417e-11, 4.8986e-33, 4.8986e-33, 8.4524e-13, 5.85099e-11, 4.8986e-33, 6.54918e-09, 4.8986e-33, 4.8986e-33
0.398298, 0, 9.7285e-09, 3.06507e-32, 1.41421, -9.7285e-09, 3.06507e-32, 0, 3.06507e-32, 3.06507e-32, 3.06507e-32, 3.06507e-32, 3.06507e-32, 3.06507e-32, 3.06507e-32, 3.06507e-32, 3.06507e-32, 3.06507e-32, 1.30149e-10, 3.06507e-32, 3.06507e-32, 1.34695e-12, 9.29925e-11, 3.06507e-32, 9.50401e-09, 3.06507e-32, 3.06507e-32
0.406162, 0, 1.40368e-08, 1.79356e-31, 1.41421, -1.40368e-08, 1.79356e-31, 0, 1.79356e-31, 1.79356e-31, 1.79356e-31, 1.79356e-31, 1.79356e-31, 1.79356e-31, 1.79356e-31, 1.79356e-31, 1.79356e-31, 1.79356e-31, 1.88191e-10, 1.79356e-31, 1.79356e-31, 2.14633e-12, 1.47577e-10, 1.79356e-31, 1.36989e-08, 1.79356e-31, 1.79356e-31
0.414026, 0, 2.0121e-08, 9.82201e-31, 1.41421, -2.0121e-08, 9.82201e-31, 0, 9.82201e-31, 9.82201e-31, 9.82201e-31, 9.82201e-31, 9.82201e-31, 9.82201e-31, 9.82201e-31, 9.82201e-31, 9.82201e-31, 9.82201e-31, 2.70435e-10, 9.82201e-31, 9.82201e-31, 3.4198e-12, 2.3387e-10, 9.82201e-31, 1.96133e-08, 9.82201e-31, 9.82201e-31
0.42189, 0, 2.86567e-08, 5.04736e-30, 1.41421, -2.86567e-08, 5.04736e-30, 0, 5.04736e-30, 5.04736e-30, 5.04736e-30, 5.04736e-30, 5.04736e-30, 5.04736e-30, 5.04736e-30, 5.04736e-30, 5.04736e-30, 5.04736e-30, 3.86264e-10, 5.04736e-30, 5.04736e-30, 5.44745e-12, 3.70099e-10, 5.04736e-30, 2.78948e-08, 5.04736e-30, 5.04736e-30
0.429754, 0, 4.05542e-08, 2.44141e-29, 1.41421, -4.05542e-08, 2.44141e-29, 0, 2.44141e-29, 2.44141e-29, 2.44141e-29, 2.44141e-29, 2.44141e-29, 2.44141e-29, 2.44141e-29, 2.44141e-29, 2.44141e-29, 2.44141e-29, 5.48421e-10, 2.44141e-29, 2.44141e-29, 8.6728e-12, 5.84799e-10, 2.44141e-29, 3.94123e-08, 2.44141e-29, 2.44141e-29
0.437618, 0, 5.70329e-08, 1.11507e-28, 1.41421, -5.70329e-08, 1.11507e-28, 0, 1.11507e-28, 1.11507e-28, 1.11507e-28, 1.11507e-28, 1.11507e-28, 1.11507e-28, 1.11507e-28, 1.11507e-28, 1.11507e-28, 1.11507e-28, 7.74121e-10, 1.11507e-28, 1.11507e-28, 1.37958e-11, 9.22498e-10, 1.11507e-28, 5.53225e-08, 1.11507e-28, 1.11507e-28
0.445482, 0, 7.97154e-08, 4.82324e-28, 1.41421, -7.97154e-08, 4.82324e-28, 0, 4.82324e-28, 4.82324e-28, 4.82324e-28, 4.82324e-28, 4.82324e-28, 4.82324e-28, 4.82324e-28, 4.82324e-28, 4.82324e-28, 4.82324e-28, 1.08649e-09, 4.82324e-28, 4.82324e-28, 2.19166e-11, 1.45239e-09, 4.82324e-28, 7.71546e-08, 4.82324e-28, 4.82324e-28
0.453346, 0, 1.10748e-07, 1.98152e-27, 1.41421, -1.10748e-07, 1.98152e-27, 0, 1.98152e-27, 1.98152e-27, 1.98152e-27, 1.98152e-27, 1.98152e-27, 1.98152e-27, 1.98152e-27, 1.98152e-27, 1.98152e-27, 1.98152e-27, 1.5164e-09, 1.98152e-27, 1.98152e-27, 3.47556e-11, 2.28146e-09, 1.98152e-27, 1.06916e-07, 1.98152e-27, 1.98152e-27
0.46121, 0, 1.52955e-07, 7.75271e-27, 1.41421, -1.52955e-07, 7.75271e-27, 0, 7.75271e-27, 7.75271e-27, 7.75271e-27, 7.75271e-27, 7.75271e-27, 7.75271e-27, 7.75271e-27, 7.75271e-27, 7.75271e-27, 7.75271e-27, 2.10492e-09, 7.75271e-27, 7.75271e-27, 5.499e-11, 3.57423e-09, 7.75271e-27, 1.4722e-07, 7.75271e-27, 7.75271e-27
0.469074, 0, 2.10028e-07, 2.89614e-26, 1.41421, -2.10028e-07, 2.89614e-26, 0, 2.89614e-26, 2.89614e-26, 2.89614e-26, 2.89614e-26, 2.89614e-26, 2.89614e-26, 1.07783e-13, 2.89614e-26, 2.89614e-26, 2.89614e-26, 2.9063e-09, 2.89614e-26, 2.89614e-26, 8.67606e-11, 5.58213e-09, 2.89614e-26, 2.01453e-07, 2.89614e-26, 2.89614e-26
0.476938, 0, 2.86776e-07, 1.03543e-25, 1.41421, -2.86776e-07, 1.03543e-25, 0, 1.03543e-25, 1.03543e-25, 1.03543e-25, 1.03543e-25, 1.03543e-25, 1.03543e-25, 3.59429e-13, 1.03543e-25, 1.03543e-25, 1.03543e-25, 3.99192e-09, 1.03543e-25, 1.03543e-25, 1.36431e-10, 8.68672e-09, 1.03543e-25, 2.73961e-07, 1.03543e-25, 1.03543e-25
0.484802, 0, 3.91307e-07, 3.58907e-25, 1.41421, -3.91307e-07, 4.96349e-13, 0, 3.88659e-14, 1.39278e-13, 1.0692e-12, 4.49181e-13, 3.4061e-13, 1.15728e-12, 5.87286e-12, 1.44192e-11, 5.21556e-12, 1.79126e-09, 5.45527e-09, 9.43476e-13, 4.93394e-14, 2.13716e-10, 1.34627e-08, 2.88001e-15, 3.70337e-07, 3.58907e-25, 1.71537e-11
0.492666, 0, 5.32913e-07, 6.64969e-10, 1.41421, -5.32913e-07, 6.66617e-10, 6.64969e-10, 6.65098e-10, 6.65432e-10, 6.68519e-10, 6.66461e-10, 6.661e-10, 6.68812e-10, 6.83572e-10, 7.12845e-10, 6.82286e-10, 6.61247e-09, 8.08287e-09, 6.68102e-10, 6.65133e-10, 9.98333e-10, 2.14338e-08, 6.64979e-10, 4.98289e-07, 6.64969e-10, 7.21924e-10
0.500529, 0, 7.25105e-07, 2.19704e-09, 1.41421, -7.25105e-07, 2.20128e-09, 2.19704e-09, 2.19737e-09, 2.19823e-09, 2.20619e-09, 2.20088e-09, 2.19995e-09, 2.20694e-09, 2.24425e-09, 2.32043e-09, 2.24167e-09, 1.75253e-08, 1.22343e-08, 2.20511e-09, 2.19746e-09, 2.71458e-09, 3.4074e-08, 2.19706e-09, 6.66943e-07, 2.19704e-09, 2.34382e-09
0.508393, 0, 9.88569e-07, 5.64427e-09, 1.41421, -9.88569e-07, 5.65425e-09, 5.64427e-09, 5.64505e-09, 5.64707e-09, 5.66576e-09, 5.6533e-09, 5.65112e-09, 5.66753e-09, 5.75424e-09, 5.93399e-09, 5.74907e-09, 4.16354e-08, 1.91604e-08, 5.66323e-09, 5.64526e-09, 6.44364e-09, 5.42982e-08, 5.64433e-09, 8.88665e-07, 5.64427e-09, 5.98893e-09
0.516257, 0, 1.35548e-06, 1.32204e-08, 1.41421, -1.35548e-06, 1.32427e-08, 1.32204e-08, 1.32222e-08, 1.32267e-08, 1.32685e-08, 1.32406e-08, 1.32357e-08, 1.32724e-08, 1.3465e-08, 1.38682e-08, 1.34547e-08, 9.36885e-08, 3.13348e-08, 1.32628e-08, 1.32226e-08, 1.44483e-08, 8.70362e-08, 1.32206e-08, 1.17974e-06, 1.32204e-08, 1.3991e-08
0.524121, 0, 1.87846e-06, 2.9496e-08, 1.41421, -1.87846e-06, 2.95443e-08, 2.9496e-08, 2.94998e-08, 2.95096e-08, 2.95999e-08, 2.95397e-08, 2.95291e-08, 2.96085e-08, 3.00227e-08, 3.08974e-08, 3.00029e-08, 2.03584e-07, 5.36592e-08, 2.95877e-08, 2.95008e-08, 3.13712e-08, 1.40777e-07, 2.94963e-08, 1.56249e-06, 2.9496e-08, 3.11632e-08
0.531985, 0, 2.64679e-06, 6.37003e-08, 1.41421, -2.64679e-06, 6.3802e-08, 6.37003e-08, 6.37083e-08, 6.37289e-08, 6.39193e-08, 6.37923e-08, 6.37701e-08, 6.39374e-08, 6.48985e-08, 6.66534e-08, 6.47685e-08, 4.30553e-07, 9.57824e-08, 6.38936e-08, 6.37105e-08, 6.65467e-08, 2.30501e-07, 6.37009e-08, 2.06852e-06, 6.37003e-08, 6.72134e-08
0.539849, 0, 3.81449e-06, 1.34024e-07, 1.41421, -3.81449e-06, 1.34233e-07, 1.34024e-07, 1.3404e-07, 1.34082e-07, 1.34474e-07, 1.34213e-07, 1.34167e-07, 1.34512e-07, 1.36598e-07, 1.40103e-07, 1.36222e-07, 8.89203e-07, 1.76424e-07, 1.34421e-07, 1.34044e-07, 1.38317e-07, 3.82124e-07, 1.34025e-07, 2.74446e-06, 1.34024e-07, 1.41255e-07
0.547713, 0, 5.65303e-06, 2.75489e-07, 1.41421, -5.65303e-06, 2.75911e-07, 2.75489e-07, 2.75522e-07, 2.75607e-07, 2.76397e-07, 2.75871e-07, 2.75778e-07, 2.76472e-07, 2.82023e-07, 2.8773e-07, 2.79917e-07, 1.79615e-06, 3.3127e-07, 2.7629e-07, 2.75531e-07, 2.81924e-07, 6.41866e-07, 2.75492e-07, 3.66203e-06, 2.75489e-07, 2.90052e-07
0.555577, 0, 8.63661e-06, 5.53965e-07, 1.41421, -8.63661e-06, 5.54795e-07, 5.53965e-07, 5.5403e-07, 5.54198e-07, 5.55754e-07, 5.54716e-07, 5.54535e-07, 5.55901e-07, 5.687e-07, 5.78093e-07, 5.62692e-07, 3.55132e-06, 6.27018e-07, 5.55543e-07, 5.54047e-07, 5.63547e-07, 1.09105e-06, 5.53969e-07, 4.9354e-06, 5.53965e-07, 5.82668e-07
0.563441, 0, 1.35924e-05, 1.09044e-06, 1.41421, -1.35924e-05, 1.09204e-06, 1.09044e-06, 1.09056e-06, 1.09089e-06, 1.09389e-06, 1.09189e-06, 1.09154e-06, 1.09418e-06, 1.12186e-06, 1.13701e-06, 1.10728e-06, 6.87588e-06, 1.18569e-06, 1.09348e-06, 1.0906e-06, 1.10461e-06, 1.87198e-06, 1.09045e-06, 6.75065e-06, 1.09044e-06, 1.14584e-06
0.571305, 0, 2.19443e-05, 2.10195e-06, 1.41421, -2.19443e-05, 2.10498e-06, 2.10195e-06, 2.10218e-06, 2.1028e-06, 2.10847e-06, 2.10469e-06, 2.10403e-06, 2.10901e-06, 2.16672e-06, 2.18999e-06, 2.13379e-06, 1.30399e-05, 2.22559e-06, 2.10771e-06, 2.10225e-06, 2.12278e-06, 3.23084e-06, 2.10196e-06, 9.41498e-06, 2.10195e-06, 2.20669e-06
0.579169, 0, 3.61034e-05, 3.9687e-06, 1.41421, -3.61034e-05, 3.97432e-06, 3.9687e-06, 3.96914e-06, 3.97028e-06, 3.9808e-06, 3.97378e-06, 3.97256e-06, 3.98179e-06, 4.09787e-06, 4.13178e-06, 4.02769e-06, 2.42276e-05, 4.12852e-06, 3.97937e-06, 3.96926e-06, 3.99911e-06, 5.58754e-06, 3.96874e-06, 1.34371e-05, 3.9687e-06, 4.16271e-06
0.587033, 0, 6.00807e-05, 7.3411e-06, 1.41421, -6.00807e-05, 7.35129e-06, 7.3411e-06, 7.3419e-06, 7.34396e-06, 7.36304e-06, 7.35032e-06, 7.34809e-06, 7.36485e-06, 7.5948e-06, 7.63706e-06, 7.44815e-06, 4.41074e-05, 7.54683e-06, 7.36046e-06, 7.34211e-06, 7.38519e-06, 9.64625e-06, 7.34116e-06, 1.96545e-05, 7.3411e-06, 7.69318e-06
0.594897, 0, 0.000100411, 1.33053e-05, 1.41421, -0.000100411, 1.33234e-05, 1.33053e-05, 1.33067e-05, 1.33104e-05, 1.33443e-05, 1.33217e-05, 1.33177e-05, 1.33475e-05, 1.3796e-05, 1.38317e-05, 1.34957e-05, 7.86932e-05, 1.35691e-05, 1.33397e-05, 1.33071e-05, 1.33688e-05, 1.65658e-05, 1.33054e-05, 2.94304e-05, 1.33053e-05, 1.39315e-05
0.602761, 0, 0.000167512, 2.36322e-05, 1.41421, -0.000167512, 2.36638e-05, 2.36322e-05, 2.36347e-05, 2.36411e-05, 2.37002e-05, 2.36608e-05, 2.36539e-05, 2.37058e-05, 2.45669e-05, 2.45497e-05, 2.39641e-05, 0.000137611, 2.39692e-05, 2.36922e-05, 2.36353e-05, 2.37231e-05, 2.82149e-05, 2.36324e-05, 4.49492e-05, 2.36322e-05, 2.47237e-05
