   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_2.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00276577, 0, 1.38107e-17, 0, 1.41421, -1.38107e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.78316e-19, 0, 0, 8.64218e-22, 0, 1.57699e-20, 0, 1.34157e-17, 0, 0, 0
0.0106001, 0, 2.51787e-17, 0, 1.41421, -2.51787e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.89705e-19, 0, 0, 1.60083e-21, 0, 2.92778e-20, 0, 2.44581e-17, 0, 0, 0
0.0184345, 0, 4.55704e-17, 0, 1.41421, -4.55704e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24826e-18, 0, 0, 2.94411e-21, 0, 5.39766e-20, 0, 4.42653e-17, 0, 0, 0
0.0262688, 0, 8.18899e-17, 0, 1.41421, -8.18899e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24306e-18, 0, 0, 5.37677e-21, 0, 9.88346e-20, 0, 7.95427e-17, 0, 0, 0
0.0341032, 0, 1.46128e-16, 0, 1.41421, -1.46128e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.00252e-18, 0, 0, 9.75236e-21, 0, 1.79772e-19, 0, 1.41936e-16, 0, 0, 0
0.0419375, 0, 2.58969e-16, 0, 1.41421, -2.58969e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.09312e-18, 0, 0, 1.75702e-20, 0, 3.24872e-19, 0, 2.51534e-16, 0, 0, 0
0.0497719, 0, 4.5585e-16, 0, 1.41421, -4.5585e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24853e-17, 0, 0, 3.14468e-20, 0, 5.83366e-19, 0, 4.4275e-16, 0, 0, 0
0.0576062, 0, 7.9708e-16, 0, 1.41421, -7.9708e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18307e-17, 0, 0, 5.59191e-20, 0, 1.04105e-18, 0, 7.74152e-16, 0, 0, 0
0.0654406, 0, 1.38462e-15, 0, 1.41421, -1.38462e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.79212e-17, 0, 0, 9.88033e-20, 0, 1.84651e-18, 0, 1.34475e-15, 0, 0, 0
0.0732749, 0, 2.38971e-15, 0, 1.41421, -2.38971e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.54461e-17, 0, 0, 1.73482e-19, 0, 3.25566e-18, 0, 2.32083e-15, 0, 0, 0
0.0811093, 0, 4.0981e-15, 0, 1.41421, -4.0981e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1223e-16, 0, 0, 3.02726e-19, 0, 5.70666e-18, 0, 3.97986e-15, 0, 0, 0
0.0889436, 0, 6.98357e-15, 0, 1.41421, -6.98357e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91244e-16, 0, 0, 5.25041e-19, 0, 9.94543e-18, 0, 6.78185e-15, 0, 0, 0
0.096778, 0, 1.18266e-14, 0, 1.41421, -1.18266e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.23858e-16, 0, 0, 9.05153e-19, 0, 1.72349e-17, 0, 1.14846e-14, 0, 0, 0
0.104612, 0, 1.99048e-14, 0, 1.41421, -1.99048e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.4505e-16, 0, 0, 1.55119e-18, 0, 2.97015e-17, 0, 1.93285e-14, 0, 0, 0
0.112447, 0, 3.32963e-14, 0, 1.41421, -3.32963e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.11715e-16, 0, 0, 2.64284e-18, 0, 5.0906e-17, 0, 3.23311e-14, 0, 0, 0
0.120281, 0, 5.53606e-14, 0, 1.41421, -5.53606e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51582e-15, 0, 0, 4.47678e-18, 0, 8.67797e-17, 0, 5.37535e-14, 0, 0, 0
0.128115, 0, 9.14941e-14, 0, 1.41421, -9.14941e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50509e-15, 0, 0, 7.54022e-18, 0, 1.4715e-16, 0, 8.88343e-14, 0, 0, 0
0.13595, 0, 1.50312e-13, 0, 1.41421, -1.50312e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.11536e-15, 0, 0, 1.26287e-17, 0, 2.48215e-16, 0, 1.45936e-13, 0, 0, 0
0.143784, 0, 2.45484e-13, 0, 1.41421, -2.45484e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.72077e-15, 0, 0, 2.10337e-17, 0, 4.16535e-16, 0, 2.38325e-13, 0, 0, 0
0.151618, 0, 3.98562e-13, 0, 1.41421, -3.98562e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09113e-14, 0, 0, 3.48411e-17, 0, 6.95443e-16, 0, 3.8692e-13, 0, 0, 0
