   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_856.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.305774, 0, 1.91718e-10, 6.45564e-41, 1.41421, -1.91718e-10, 0, 6.45564e-41, 6.45564e-41, 6.45564e-41, 6.45564e-41, 6.45564e-41, 6.45564e-41, 6.45564e-41, 6.45564e-41, 6.45564e-41, 1.41704e-12, 6.45564e-41, 6.45564e-41, 7.80897e-13, 6.45564e-41, 9.12151e-14, 6.45564e-41, 1.89429e-10, 6.45564e-41, 6.45564e-41, 6.45564e-41
0.313628, 0, 2.85546e-10, 7.61865e-40, 1.41421, -2.85546e-10, 0, 7.61865e-40, 7.61865e-40, 7.61865e-40, 7.61865e-40, 7.61865e-40, 7.61865e-40, 7.61865e-40, 7.61865e-40, 7.61865e-40, 2.11133e-12, 7.61865e-40, 7.61865e-40, 1.22417e-12, 7.61865e-40, 1.43507e-13, 7.61865e-40, 2.82067e-10, 7.61865e-40, 7.61865e-40, 7.61865e-40
0.321482, 0, 4.22783e-10, 8.10906e-39, 1.41421, -4.22783e-10, 0, 8.10906e-39, 8.10906e-39, 8.10906e-39, 8.10906e-39, 8.10906e-39, 8.10906e-39, 8.10906e-39, 8.10906e-39, 8.10906e-39, 3.12747e-12, 8.10906e-39, 8.10906e-39, 1.91622e-12, 8.10906e-39, 2.251e-13, 8.10906e-39, 4.17514e-10, 8.10906e-39, 8.10906e-39, 8.10906e-39
0.329336, 0, 6.22297e-10, 7.81801e-38, 1.41421, -6.22297e-10, 0, 7.81801e-38, 7.81801e-38, 7.81801e-38, 7.81801e-38, 7.81801e-38, 7.81801e-38, 7.81801e-38, 7.81801e-38, 7.81801e-38, 4.60588e-12, 7.81801e-38, 7.81801e-38, 2.99634e-12, 7.81801e-38, 3.52108e-13, 7.81801e-38, 6.14342e-10, 7.81801e-38, 7.81801e-38, 7.81801e-38
0.33719, 0, 9.10607e-10, 6.86142e-37, 1.41421, -9.10607e-10, 0, 6.86142e-37, 6.86142e-37, 6.86142e-37, 6.86142e-37, 6.86142e-37, 6.86142e-37, 6.86142e-37, 6.86142e-37, 6.86142e-37, 6.74423e-12, 6.86142e-37, 6.86142e-37, 4.68216e-12, 6.86142e-37, 5.49385e-13, 6.86142e-37, 8.98631e-10, 6.86142e-37, 6.86142e-37, 6.86142e-37
0.345045, 0, 1.32474e-09, 5.51044e-36, 1.41421, -1.32474e-09, 0, 5.51044e-36, 5.51044e-36, 5.51044e-36, 5.51044e-36, 5.51044e-36, 5.51044e-36, 5.51044e-36, 5.51044e-36, 5.51044e-36, 9.81918e-12, 5.51044e-36, 5.51044e-36, 7.31415e-12, 5.51044e-36, 8.55224e-13, 5.51044e-36, 1.30676e-09, 5.51044e-36, 5.51044e-36, 5.51044e-36
0.352899, 0, 1.91609e-09, 4.06983e-35, 1.41421, -1.91609e-09, 0, 4.06983e-35, 4.06983e-35, 4.06983e-35, 4.06983e-35, 4.06983e-35, 4.06983e-35, 4.06983e-35, 4.06983e-35, 4.06983e-35, 1.42155e-11, 4.06983e-35, 4.06983e-35, 1.14254e-11, 4.06983e-35, 1.32855e-12, 4.06983e-35, 1.88912e-09, 4.06983e-35, 4.06983e-35, 4.06983e-35
0.360753, 0, 2.75549e-09, 2.754e-34, 1.41421, -2.75549e-09, 0, 2.754e-34, 2.754e-34, 2.754e-34, 2.754e-34, 2.754e-34, 2.754e-34, 2.754e-34, 2.754e-34, 2.754e-34, 2.04653e-11, 2.754e-34, 2.754e-34, 1.78513e-11, 2.754e-34, 2.05996e-12, 2.754e-34, 2.71511e-09, 2.754e-34, 2.754e-34, 2.754e-34
0.368607, 0, 3.94005e-09, 1.85181e-33, 1.41421, -3.94005e-09, 0, 1.85181e-33, 1.85181e-33, 1.85181e-33, 1.85181e-33, 1.85181e-33, 1.85181e-33, 1.85181e-33, 1.85181e-33, 1.85181e-33, 2.93003e-11, 1.85181e-33, 1.85181e-33, 2.7901e-11, 1.85181e-33, 3.18862e-12, 1.85181e-33, 3.87966e-09, 1.85181e-33, 1.85181e-33, 1.85181e-33
0.376461, 0, 5.60201e-09, 1.19216e-32, 1.41421, -5.60201e-09, 0, 1.19216e-32, 1.19216e-32, 1.19216e-32, 1.19216e-32, 1.19216e-32, 1.19216e-32, 1.19216e-32, 1.19216e-32, 1.19216e-32, 4.17205e-11, 1.19216e-32, 1.19216e-32, 4.36262e-11, 1.19216e-32, 4.92796e-12, 1.19216e-32, 5.51173e-09, 1.19216e-32, 1.19216e-32, 1.19216e-32
0.384315, 0, 7.92044e-09, 7.20118e-32, 1.41421, -7.92044e-09, 0, 7.20118e-32, 7.20118e-32, 7.20118e-32, 7.20118e-32, 7.20118e-32, 7.20118e-32, 7.20118e-32, 7.20118e-32, 7.20118e-32, 5.9086e-11, 7.20118e-32, 7.20118e-32, 6.82392e-11, 7.20118e-32, 7.60498e-12, 7.20118e-32, 7.78551e-09, 7.20118e-32, 7.20118e-32, 7.20118e-32
0.392169, 0, 1.11363e-08, 4.07219e-31, 1.41421, -1.11363e-08, 0, 4.07219e-31, 4.07219e-31, 4.07219e-31, 4.07219e-31, 4.07219e-31, 4.07219e-31, 4.07219e-31, 4.07219e-31, 4.07219e-31, 8.32352e-11, 4.07219e-31, 4.07219e-31, 1.06763e-10, 4.07219e-31, 1.17197e-11, 4.07219e-31, 1.09346e-08, 4.07219e-31, 4.07219e-31, 4.07219e-31
0.400023, 0, 1.55722e-08, 2.15675e-30, 1.41421, -1.55722e-08, 0, 2.15675e-30, 2.15675e-30, 2.15675e-30, 2.15675e-30, 2.15675e-30, 2.15675e-30, 2.15675e-30, 2.15675e-30, 2.15675e-30, 1.16642e-10, 2.15675e-30, 2.15675e-30, 1.67035e-10, 2.15675e-30, 1.80354e-11, 2.15675e-30, 1.52705e-08, 2.15675e-30, 2.15675e-30, 2.15675e-30
0.407877, 0, 2.16573e-08, 1.07251e-29, 1.41421, -2.16573e-08, 0, 1.07251e-29, 1.07251e-29, 1.07251e-29, 1.07251e-29, 1.07251e-29, 1.07251e-29, 1.07251e-29, 1.07251e-29, 1.07251e-29, 1.62614e-10, 1.07251e-29, 1.07251e-29, 2.61256e-10, 1.07251e-29, 2.77139e-11, 1.07251e-29, 2.12057e-08, 1.07251e-29, 1.07251e-29, 1.07251e-29
0.415732, 0, 2.99597e-08, 5.02473e-29, 1.41421, -2.99597e-08, 0, 5.02473e-29, 5.02473e-29, 5.02473e-29, 5.02473e-29, 5.02473e-29, 5.02473e-29, 5.02473e-29, 5.02473e-29, 5.02473e-29, 2.25561e-10, 5.02473e-29, 5.02473e-29, 4.08354e-10, 5.02473e-29, 4.25191e-11, 5.02473e-29, 2.92832e-08, 5.02473e-29, 5.02473e-29, 5.02473e-29
0.423586, 0, 4.12275e-08, 2.22512e-28, 1.41421, -4.12275e-08, 0, 2.22512e-28, 2.22512e-28, 2.22512e-28, 2.22512e-28, 2.22512e-28, 2.22512e-28, 2.22512e-28, 2.22512e-28, 2.22512e-28, 3.11318e-10, 2.22512e-28, 2.22512e-28, 6.37587e-10, 2.22512e-28, 6.51193e-11, 2.22512e-28, 4.02135e-08, 2.22512e-28, 2.22512e-28, 2.22512e-28
0.43144, 0, 5.64407e-08, 9.33918e-28, 1.41421, -5.64407e-08, 0, 9.33918e-28, 9.33918e-28, 9.33918e-28, 9.33918e-28, 9.33918e-28, 9.33918e-28, 9.33918e-28, 9.33918e-28, 9.33918e-28, 4.27584e-10, 9.33918e-28, 9.33918e-28, 9.9398e-10, 9.33918e-28, 9.95347e-11, 9.33918e-28, 5.49196e-08, 9.33918e-28, 9.33918e-28, 9.33918e-28
0.439294, 0, 7.68772e-08, 3.72506e-27, 1.41421, -7.68772e-08, 0, 3.72506e-27, 3.72506e-27, 3.72506e-27, 3.72506e-27, 3.72506e-27, 3.72506e-27, 3.72506e-27, 3.72506e-27, 3.72506e-27, 5.84462e-10, 3.72506e-27, 3.72506e-27, 1.5465e-09, 3.72506e-27, 1.51796e-10, 3.72506e-27, 7.45944e-08, 3.72506e-27, 3.72506e-27, 3.72506e-27
0.447148, 0, 1.04196e-07, 1.41568e-26, 1.41421, -1.04196e-07, 0, 1.41568e-26, 1.41568e-26, 1.41568e-26, 1.41568e-26, 1.41568e-26, 1.41568e-26, 1.41568e-26, 1.41568e-26, 1.41568e-26, 7.95147e-10, 1.41568e-26, 1.41568e-26, 2.40024e-09, 1.41568e-26, 2.30904e-10, 1.41568e-26, 1.00769e-07, 1.41568e-26, 1.41568e-26, 1.41568e-26
0.455002, 0, 1.4054e-07, 5.13932e-26, 1.41421, -1.4054e-07, 0, 5.13932e-26, 5.13932e-26, 5.13932e-26, 5.13932e-26, 5.13932e-26, 5.13932e-26, 5.13932e-26, 5.13932e-26, 5.13932e-26, 1.0768e-09, 5.13932e-26, 5.13932e-26, 3.7144e-09, 5.13932e-26, 3.50216e-10, 5.13932e-26, 1.35399e-07, 5.13932e-26, 5.13932e-26, 5.13932e-26
0.462856, 0, 1.88671e-07, 1.78807e-25, 1.41421, -1.88671e-07, 0, 1.78807e-25, 1.78807e-25, 1.78807e-25, 1.78807e-25, 1.78807e-25, 1.78807e-25, 1.78807e-25, 1.78807e-25, 1.78807e-25, 1.45162e-09, 1.78807e-25, 1.78807e-25, 5.72873e-09, 1.78807e-25, 5.29435e-10, 1.78807e-25, 1.80962e-07, 1.78807e-25, 1.78807e-25, 1.78807e-25
0.47071, 0, 2.52747e-07, 6.03917e-25, 1.41421, -2.52747e-07, 0, 7.60582e-15, 2.85588e-12, 3.08973e-14, 2.4898e-12, 3.69419e-11, 3.71411e-10, 1.11394e-11, 1.50929e-11, 1.23485e-10, 1.94827e-09, 2.50919e-12, 1.38726e-13, 8.80208e-09, 3.07912e-13, 7.97437e-10, 5.61403e-16, 2.40616e-07, 6.03917e-25, 6.03917e-25, 1.73907e-11
0.478564, 0, 3.37421e-07, 1.31823e-11, 1.41421, -3.37421e-07, 1.31823e-11, 1.32064e-11, 2.22477e-11, 1.32803e-11, 2.10856e-11, 1.30447e-10, 1.19215e-09, 4.85419e-11, 6.10916e-11, 4.05159e-10, 2.61662e-09, 2.11472e-11, 1.36226e-11, 1.34822e-08, 1.75613e-11, 1.20943e-09, 1.3184e-11, 3.18296e-07, 1.31823e-11, 1.31823e-11, 6.83854e-11
0.486418, 0, 4.49269e-07, 4.2583e-11, 1.41421, -4.49269e-07, 4.2583e-11, 4.26424e-11, 6.48819e-11, 4.28242e-11, 6.20235e-11, 3.31027e-10, 2.94258e-09, 1.2956e-10, 1.60429e-10, 1.00676e-09, 3.50659e-09, 6.21749e-11, 4.36662e-11, 2.05603e-08, 5.80716e-11, 1.82913e-09, 4.25874e-11, 4.1893e-07, 4.2583e-11, 4.2583e-11, 1.7837e-10
0.494273, 0, 5.97333e-07, 1.06012e-10, 1.41421, -5.97333e-07, 1.06012e-10, 1.06145e-10, 1.55978e-10, 1.06553e-10, 1.49573e-10, 7.52334e-10, 6.60409e-09, 3.00903e-10, 3.70073e-10, 2.26646e-09, 4.69557e-09, 1.49912e-10, 1.0844e-10, 3.12104e-08, 1.46972e-10, 2.76133e-09, 1.06022e-10, 5.48734e-07, 1.06012e-10, 1.06012e-10, 4.10274e-10
0.502127, 0, 7.94157e-07, 2.39468e-10, 1.41421, -7.94157e-07, 2.39468e-10, 2.39753e-10, 3.46192e-10, 2.40623e-10, 3.32512e-10, 1.61998e-09, 1.41191e-08, 6.55745e-10, 8.03489e-10, 4.85408e-09, 6.29489e-09, 3.33237e-10, 2.44653e-10, 4.71517e-08, 3.35812e-10, 4.16597e-09, 2.39489e-10, 7.15361e-07, 2.39468e-10, 2.39468e-10, 8.89357e-10
0.509981, 0, 1.05788e-06, 5.14307e-10, 1.41421, -1.05788e-06, 5.14307e-10, 5.14896e-10, 7.35319e-10, 5.16698e-10, 7.06988e-10, 3.37317e-09, 2.92571e-08, 1.37636e-09, 1.68232e-09, 1.00706e-08, 8.4708e-09, 7.08488e-10, 5.25043e-10, 7.0889e-08, 7.27029e-10, 6.29084e-09, 5.14351e-10, 9.28407e-07, 5.14307e-10, 5.14307e-10, 1.86014e-09
0.517835, 0, 1.41551e-06, 1.06919e-09, 1.41421, -1.41551e-06, 1.06919e-09, 1.07038e-09, 1.51609e-09, 1.07403e-09, 1.4588e-09, 6.84999e-09, 5.91889e-08, 2.81232e-09, 3.43098e-09, 2.03925e-08, 1.14808e-08, 1.46184e-09, 1.0909e-09, 1.06054e-07, 1.52022e-09, 9.52389e-09, 1.06928e-09, 1.1999e-06, 1.06919e-09, 1.06919e-09, 3.79055e-09
0.525689, 0, 1.90839e-06, 2.16828e-09, 1.41421, -1.90839e-06, 2.16828e-09, 2.17064e-09, 3.05343e-09, 2.17785e-09, 2.93997e-09, 1.3618e-08, 1.17283e-07, 5.62081e-09, 6.84617e-09, 4.04411e-08, 1.57374e-08, 2.94597e-09, 2.21127e-09, 1.57886e-07, 3.09671e-09, 1.4463e-08, 2.16845e-09, 1.54504e-06, 2.16828e-09, 2.16828e-09, 7.55834e-09
0.533543, 0, 2.60155e-06, 4.30493e-09, 1.41421, -2.60155e-06, 4.30493e-09, 4.30951e-09, 6.02477e-09, 4.32353e-09, 5.80431e-09, 2.65517e-08, 2.27972e-07, 1.10132e-08, 1.3394e-08, 7.86686e-08, 2.1918e-08, 5.81598e-09, 4.38847e-09, 2.33917e-07, 6.17091e-09, 2.20751e-08, 4.30526e-09, 1.9833e-06, 4.30493e-09, 4.30493e-09, 1.47778e-08
0.541397, 0, 3.59904e-06, 8.3823e-09, 1.41421, -3.59904e-06, 8.3823e-09, 8.39104e-09, 1.16628e-08, 8.41779e-09, 1.12423e-08, 5.08163e-08, 4.35011e-07, 2.11778e-08, 2.57191e-08, 1.50225e-07, 3.11534e-08, 1.12645e-08, 8.54165e-09, 3.45086e-07, 1.2055e-08, 3.3908e-08, 8.38295e-09, 2.54013e-06, 8.3823e-09, 8.3823e-09, 2.83585e-08
0.549251, 0, 5.06843e-06, 1.60209e-08, 1.41421, -5.06843e-06, 1.60209e-08, 1.60373e-08, 2.21659e-08, 1.60874e-08, 2.13782e-08, 9.55082e-08, 8.15181e-07, 3.99893e-08, 4.84961e-08, 2.81721e-07, 4.53445e-08, 2.14199e-08, 1.63194e-08, 5.0668e-07, 2.31119e-08, 5.24584e-08, 1.60221e-08, 3.24942e-06, 1.60209e-08, 1.60209e-08, 5.34402e-08
0.557105, 0, 7.2811e-06, 3.0071e-08, 1.41421, -7.2811e-06, 3.0071e-08, 3.01011e-08, 4.13777e-08, 3.01933e-08, 3.99284e-08, 1.76328e-07, 1.50053e-06, 7.41729e-08, 8.98254e-08, 5.1896e-07, 6.7686e-08, 4.00051e-08, 3.06202e-08, 7.40717e-07, 4.35132e-08, 8.17616e-08, 3.00732e-08, 4.15759e-06, 3.0071e-08, 3.0071e-08, 9.89225e-08
0.564959, 0, 1.06746e-05, 5.54439e-08, 1.41421, -1.06746e-05, 5.54439e-08, 5.54983e-08, 7.58821e-08, 5.5665e-08, 7.32622e-08, 3.1982e-07, 2.71346e-06, 1.35163e-07, 1.63457e-07, 9.39166e-07, 1.03511e-07, 7.34009e-08, 5.64367e-08, 1.07851e-06, 8.04777e-08, 1.28322e-07, 5.54479e-08, 5.32981e-06, 5.54439e-08, 5.54439e-08, 1.79901e-07
0.572814, 0, 1.5949e-05, 1.00435e-07, 1.41421, -1.5949e-05, 1.00435e-07, 1.00532e-07, 1.36733e-07, 1.00828e-07, 1.3208e-07, 5.69964e-07, 4.82105e-06, 2.42016e-07, 2.92265e-07, 1.66992e-06, 1.61631e-07, 1.32327e-07, 1.02198e-07, 1.56453e-06, 1.46252e-07, 2.02573e-07, 1.00442e-07, 6.85955e-06, 1.00435e-07, 1.00435e-07, 3.2147e-07
0.580668, 0, 2.42103e-05, 1.7877e-07, 1.41421, -2.42103e-05, 1.7877e-07, 1.78938e-07, 2.42112e-07, 1.79455e-07, 2.33992e-07, 9.98123e-07, 8.41649e-06, 4.25835e-07, 5.13523e-07, 2.9176e-06, 2.56401e-07, 2.34422e-07, 1.81846e-07, 2.26175e-06, 2.61196e-07, 3.21093e-07, 1.78782e-07, 8.88328e-06, 1.7877e-07, 1.7877e-07, 5.64487e-07
0.588522, 0, 3.71841e-05, 3.12694e-07, 1.41421, -3.71841e-05, 3.12694e-07, 3.12983e-07, 4.21311e-07, 3.13869e-07, 4.07388e-07, 1.7177e-06, 1.44386e-05, 7.36356e-07, 8.86722e-07, 5.00918e-06, 4.10837e-07, 4.08125e-07, 3.1797e-07, 3.25929e-06, 4.58484e-07, 5.09941e-07, 3.12715e-07, 1.16043e-05, 3.12694e-07, 3.12694e-07, 9.74113e-07
