   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_745.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00871651, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.000849516, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00701748, 0, 1.09233e-20, 0, 1.41421, -1.09233e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.75055e-21, 0, 7.1727e-21, 0, 0
0.0148845, 0, 2.33756e-20, 0, 1.41421, -2.33756e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.12311e-21, 0, 1.52525e-20, 0, 0
0.0227515, 0, 4.94286e-20, 0, 1.41421, -4.94286e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73801e-20, 0, 3.20485e-20, 0, 0
0.0306184, 0, 1.03325e-19, 0, 1.41421, -1.03325e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.67548e-20, 0, 6.65702e-20, 0, 0
0.0384854, 0, 2.13613e-19, 0, 1.41421, -2.13613e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.68616e-20, 0, 1.36751e-19, 0, 0
0.0463524, 0, 4.36923e-19, 0, 1.41421, -4.36923e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59008e-19, 0, 2.77916e-19, 0, 0
0.0542194, 0, 8.84492e-19, 0, 1.41421, -8.84492e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.25545e-19, 0, 5.58947e-19, 0, 0
0.0620864, 0, 1.77268e-18, 0, 1.41421, -1.77268e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.59839e-19, 0, 1.11284e-18, 0, 0
0.0699534, 0, 3.51832e-18, 0, 1.41421, -3.51832e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32446e-18, 0, 2.19386e-18, 0, 0
0.0778204, 0, 6.91713e-18, 0, 1.41421, -6.91713e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63351e-18, 0, 4.28362e-18, 0, 0
0.0856874, 0, 1.36876e-17, 0, 1.41421, -1.36876e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.28595e-18, 0, 8.40167e-18, 0, 0
0.0935544, 0, 2.63833e-17, 0, 1.41421, -2.63833e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03048e-17, 0, 1.60785e-17, 0, 0
0.101421, 0, 5.04169e-17, 0, 1.41421, -5.04169e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99182e-17, 0, 3.04987e-17, 0, 0
0.109288, 0, 9.55309e-17, 0, 1.41421, -9.55309e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.81806e-17, 0, 5.73503e-17, 0, 0
0.117155, 0, 1.79518e-16, 0, 1.41421, -1.79518e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.25939e-17, 0, 1.06924e-16, 0, 0
0.125022, 0, 3.34607e-16, 0, 1.41421, -3.34607e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36929e-16, 0, 1.97678e-16, 0, 0
0.132889, 0, 6.18715e-16, 0, 1.41421, -6.18715e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56275e-16, 0, 3.6244e-16, 0, 0
0.140756, 0, 1.1351e-15, 0, 1.41421, -1.1351e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.75987e-16, 0, 6.59111e-16, 0, 0
0.148623, 0, 2.06644e-15, 0, 1.41421, -2.06644e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.77463e-16, 0, 1.18897e-15, 0, 0
0.15649, 0, 3.73345e-15, 0, 1.41421, -3.73345e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60571e-15, 0, 2.12774e-15, 0, 0
0.164357, 0, 6.695e-15, 0, 1.41421, -6.695e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91722e-15, 0, 3.77778e-15, 0, 0
0.172224, 0, 1.19177e-14, 0, 1.41421, -1.19177e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.26246e-15, 0, 6.65523e-15, 0, 0
