   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_10.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00272851, 0, 3.62984e-18, 0, 1.41421, -3.62984e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.23149e-20, 0, 0, 2.30771e-22, 0, 5.31384e-21, 0, 3.53198e-18, 0, 0, 0
0.010565, 0, 6.81575e-18, 0, 1.41421, -6.81575e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73335e-19, 0, 0, 4.40241e-22, 0, 1.01556e-20, 0, 6.63182e-18, 0, 0, 0
0.0184014, 0, 1.26946e-17, 0, 1.41421, -1.26946e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.22835e-19, 0, 0, 8.33169e-22, 0, 1.92564e-20, 0, 1.23517e-17, 0, 0, 0
0.0262379, 0, 2.34581e-17, 0, 1.41421, -2.34581e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.96542e-19, 0, 0, 1.56458e-21, 0, 3.62338e-20, 0, 2.28238e-17, 0, 0, 0
0.0340743, 0, 4.30137e-17, 0, 1.41421, -4.30137e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09381e-18, 0, 0, 2.91586e-21, 0, 6.76727e-20, 0, 4.18493e-17, 0, 0, 0
0.0419108, 0, 7.8277e-17, 0, 1.41421, -7.8277e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99047e-18, 0, 0, 5.39402e-21, 0, 1.25477e-19, 0, 7.61557e-17, 0, 0, 0
0.0497472, 0, 1.41396e-16, 0, 1.41421, -1.41396e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59538e-18, 0, 0, 9.90613e-21, 0, 2.31015e-19, 0, 1.3756e-16, 0, 0, 0
0.0575837, 0, 2.53558e-16, 0, 1.41421, -2.53558e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.44718e-18, 0, 0, 1.80637e-20, 0, 4.22395e-19, 0, 2.4667e-16, 0, 0, 0
0.0654201, 0, 4.51449e-16, 0, 1.41421, -4.51449e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14785e-17, 0, 0, 3.27098e-20, 0, 7.6713e-19, 0, 4.39171e-16, 0, 0, 0
0.0732566, 0, 7.98146e-16, 0, 1.41421, -7.98146e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02929e-17, 0, 0, 5.88264e-20, 0, 1.38406e-18, 0, 7.7641e-16, 0, 0, 0
