   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_29.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.42645, 3.13501, 3.36826, 3.00685, 2.26606, -0.233257, 0, 3.00685, 3.00687, 3.00696, 3.00688, 3.00702, 3.00859, 3.00685, 3.00685, 3.00685, 3.00685, 3.00685, 3.00685, 3.00685, 3.00685, 3.00685, 3.20606, 3.00685, 3.16695, 3.00685
3.43432, 6.26504, 3.39691, 3.0154, 2.8749, 2.86813, 0, 3.0154, 3.01542, 3.01551, 3.01543, 3.01558, 3.01717, 3.0154, 3.0154, 3.0154, 3.0154, 3.0154, 3.0154, 3.0154, 3.0154, 3.0154, 3.19944, 3.0154, 3.21073, 3.0154
3.44219, 5.46024, 3.42779, 3.02529, 2.73134, 2.03245, 0, 3.0253, 3.02532, 3.02541, 3.02533, 3.02548, 3.0271, 3.02529, 3.02529, 3.02529, 3.02529, 3.02529, 3.02529, 3.02529, 3.02529, 3.0253, 3.19382, 3.02529, 3.25709, 3.02529
3.45006, 2.26022, 3.45946, 3.03675, 2.06403, -1.19924, 0, 3.03675, 3.03677, 3.03686, 3.03679, 3.03694, 3.03859, 3.03675, 3.03675, 3.03675, 3.03675, 3.03675, 3.03675, 3.03675, 3.03675, 3.03675, 3.1897, 3.03675, 3.30429, 3.03675
3.45793, 3.25056, 3.49011, 3.04986, 2.29141, -0.23955, 0, 3.04986, 3.04988, 3.04997, 3.0499, 3.05005, 3.05174, 3.04986, 3.04986, 3.04986, 3.04986, 3.04986, 3.04986, 3.04986, 3.04986, 3.04986, 3.18745, 3.04986, 3.35024, 3.04986
3.4658, 4.86513, 3.51774, 3.06463, 2.62014, 1.34738, 0, 3.06463, 3.06465, 3.06474, 3.06468, 3.06483, 3.06656, 3.06463, 3.06463, 3.06463, 3.06463, 3.06463, 3.06463, 3.06463, 3.06463, 3.06463, 3.18731, 3.06463, 3.39273, 3.06463
3.47367, 6.23841, 3.54048, 3.08099, 2.87026, 2.69793, 0, 3.08099, 3.08101, 3.0811, 3.08104, 3.0812, 3.08299, 3.08099, 3.08099, 3.08099, 3.08099, 3.08099, 3.08099, 3.08099, 3.08099, 3.08099, 3.18941, 3.08099, 3.42964, 3.08099
3.48154, 8.50613, 3.55679, 3.0988, 3.24132, 4.94934, 0, 3.0988, 3.09882, 3.09891, 3.09886, 3.09901, 3.10091, 3.0988, 3.0988, 3.0988, 3.0988, 3.0988, 3.0988, 3.0988, 3.0988, 3.0988, 3.19377, 3.0988, 3.45928, 3.0988
3.48941, 4.23382, 3.56574, 3.11788, 2.49676, 0.668075, 0, 3.11788, 3.1179, 3.11799, 3.11796, 3.1181, 3.12017, 3.11788, 3.11788, 3.11788, 3.11788, 3.11788, 3.11788, 3.11788, 3.11788, 3.11788, 3.20034, 3.11788, 3.48054, 3.11788
3.49728, 4.76138, 3.56713, 3.13804, 2.60026, 1.19424, 0, 3.13804, 3.13807, 3.13815, 3.13813, 3.13827, 3.14065, 3.13804, 3.13804, 3.13804, 3.13804, 3.13804, 3.13804, 3.13804, 3.13804, 3.13804, 3.20901, 3.13804, 3.49309, 3.13804
3.50515, 4.88436, 3.56156, 3.15909, 2.62381, 1.3228, 0, 3.15909, 3.15911, 3.1592, 3.1592, 3.15933, 3.16226, 3.15909, 3.15909, 3.15909, 3.15909, 3.15909, 3.15909, 3.15909, 3.15909, 3.15909, 3.21963, 3.15909, 3.49736, 3.15909
3.51302, 0.110843, 3.55038, 3.18084, 1.45287, -3.43953, 0, 3.18084, 3.18087, 3.18095, 3.18098, 3.18109, 3.18499, 3.18084, 3.18084, 3.18084, 3.18084, 3.18084, 3.18084, 3.18084, 3.18084, 3.18084, 3.23204, 3.18084, 3.49451, 3.18084
3.52089, 3.88916, 3.53554, 3.20315, 2.42676, 0.353613, 0, 3.20315, 3.20317, 3.20326, 3.20331, 3.2034, 3.20897, 3.20315, 3.20315, 3.20315, 3.20315, 3.20315, 3.20315, 3.20315, 3.20315, 3.20315, 3.24606, 3.20315, 3.48624, 3.20315
3.52876, 5.31794, 3.5195, 3.22587, 2.70517, 1.79844, 0, 3.22587, 3.22589, 3.22598, 3.22608, 3.22613, 3.23452, 3.22587, 3.22587, 3.22587, 3.22587, 3.22587, 3.22587, 3.22587, 3.22587, 3.22587, 3.26153, 3.22587, 3.47457, 3.22587
3.53663, 4.78566, 3.50495, 3.2489, 2.60493, 1.28071, 0, 3.2489, 3.24892, 3.24901, 3.24917, 3.24917, 3.2622, 3.2489, 3.2489, 3.2489, 3.2489, 3.2489, 3.2489, 3.2489, 3.2489, 3.2489, 3.27827, 3.2489, 3.46159, 3.2489
3.5445, 6.09875, 3.49472, 3.27217, 2.84583, 2.60403, 0, 3.27217, 3.27219, 3.27228, 3.27251, 3.27245, 3.29289, 3.27217, 3.27217, 3.27217, 3.27217, 3.27217, 3.27217, 3.27217, 3.27217, 3.27217, 3.29616, 3.27217, 3.44925, 3.27217
3.55237, 4.09402, 3.49167, 3.29562, 2.46861, 0.602344, 0, 3.29562, 3.29564, 3.29573, 3.29606, 3.29591, 3.32784, 3.29562, 3.29562, 3.29562, 3.29562, 3.29562, 3.29562, 3.29562, 3.29562, 3.29562, 3.31504, 3.29562, 3.43916, 3.29562
3.56024, 2.79998, 3.49864, 3.3192, 2.19089, -0.698659, 0, 3.31921, 3.31923, 3.31932, 3.31977, 3.3195, 3.36875, 3.3192, 3.3192, 3.3192, 3.3192, 3.3192, 3.3192, 3.3192, 3.3192, 3.3192, 3.33479, 3.3192, 3.4325, 3.3192
3.56811, 1.90366, 3.5184, 3.3429, 1.97577, -1.61475, 0, 3.3429, 3.34293, 3.34301, 3.34363, 3.34321, 3.41775, 3.3429, 3.3429, 3.3429, 3.3429, 3.3429, 3.3429, 3.3429, 3.3429, 3.3429, 3.3553, 3.3429, 3.42997, 3.3429
3.57598, 3, 3.5537, 3.36669, 2.23607, -0.553696, 0, 3.36669, 3.36672, 3.3668, 3.36763, 3.36701, 3.47735, 3.36669, 3.36669, 3.36669, 3.36669, 3.36669, 3.36669, 3.36669, 3.36669, 3.36669, 3.37647, 3.36669, 3.43186, 3.36669
3.58385, 0.267286, 3.60715, 3.39057, 1.50575, -3.33986, 0, 3.39057, 3.39059, 3.39068, 3.39176, 3.3909, 3.55034, 3.39057, 3.39057, 3.39057, 3.39057, 3.39057, 3.39057, 3.39057, 3.39057, 3.39057, 3.39822, 3.39057, 3.43806, 3.39057
3.59172, 5.90613, 3.68111, 3.41452, 2.81178, 2.22503, 0, 3.41452, 3.41455, 3.41463, 3.41601, 3.41486, 3.63949, 3.41452, 3.41452, 3.41452, 3.41452, 3.41452, 3.41452, 3.41452, 3.41452, 3.41452, 3.42045, 3.41452, 3.44824, 3.41452
3.59959, 3.07955, 3.77742, 3.43854, 2.25378, -0.697879, 0, 3.43855, 3.43857, 3.43866, 3.44038, 3.43889, 3.74722, 3.43854, 3.43854, 3.43854, 3.43854, 3.43854, 3.43854, 3.43854, 3.43854, 3.43854, 3.4431, 3.43854, 3.46186, 3.43854
3.60746, 3.99266, 3.89708, 3.46264, 2.44799, 0.0955799, 0, 3.46264, 3.46266, 3.46275, 3.46486, 3.463, 3.87518, 3.46264, 3.46264, 3.46264, 3.46264, 3.46264, 3.46264, 3.46264, 3.46264, 3.46264, 3.46612, 3.46264, 3.47834, 3.46264
3.61533, 6.15184, 4.03976, 3.4868, 2.85514, 2.11208, 0, 3.48681, 3.48683, 3.48692, 3.48944, 3.48718, 4.02368, 3.4868, 3.4868, 3.4868, 3.4868, 3.4868, 3.4868, 3.4868, 3.4868, 3.48681, 3.48943, 3.4868, 3.49711, 3.4868
3.6232, 8.75669, 4.20343, 3.51104, 3.27974, 4.55326, 0, 3.51104, 3.51107, 3.51115, 3.5141, 3.51142, 4.19129, 3.51104, 3.51104, 3.51104, 3.51104, 3.51104, 3.51104, 3.51104, 3.51104, 3.51104, 3.51301, 3.51104, 3.51762, 3.51104
3.63107, 3.06981, 4.38405, 3.53534, 2.25162, -1.31424, 0, 3.53535, 3.53537, 3.53546, 3.53882, 3.53574, 4.37447, 3.53534, 3.53534, 3.53534, 3.53534, 3.53534, 3.53534, 3.53534, 3.53534, 3.53534, 3.53681, 3.53534, 3.53944, 3.53534
3.63894, 4.13725, 4.57542, 3.55972, 2.47735, -0.438171, 0, 3.55972, 3.55974, 3.55983, 3.56358, 3.56012, 4.56744, 3.55972, 3.55972, 3.55972, 3.55972, 3.55972, 3.55972, 3.55972, 3.55972, 3.55972, 3.56079, 3.55972, 3.5622, 3.55972
3.64681, 6.84827, 4.76937, 3.58416, 2.9746, 2.0789, 0, 3.58416, 3.58418, 3.58427, 3.58835, 3.58458, 4.76235, 3.58416, 3.58416, 3.58416, 3.58416, 3.58416, 3.58416, 3.58416, 3.58416, 3.58416, 3.58495, 3.58416, 3.58563, 3.58416
3.65468, 6.99284, 4.95622, 3.60867, 2.99881, 2.03662, 0, 3.60867, 3.6087, 3.60878, 3.61312, 3.6091, 4.94978, 3.60867, 3.60867, 3.60867, 3.60867, 3.60867, 3.60867, 3.60867, 3.60867, 3.60867, 3.60924, 3.60867, 3.60952, 3.60867
3.66255, 8.18782, 5.12564, 3.63325, 3.19184, 3.06218, 0, 3.63325, 3.63328, 3.63336, 3.63786, 3.6337, 5.11955, 3.63325, 3.63325, 3.63325, 3.63325, 3.63325, 3.63325, 3.63325, 3.63325, 3.63325, 3.63366, 3.63325, 3.63373, 3.63325
3.67042, 8.60986, 5.26759, 3.65791, 3.25728, 3.34227, 0, 3.65791, 3.65793, 3.65802, 3.66257, 3.65836, 5.26178, 3.65791, 3.65791, 3.65791, 3.65791, 3.65791, 3.65791, 3.65791, 3.65791, 3.65791, 3.6582, 3.65791, 3.65817, 3.65791
3.67829, 2.06022, 5.3735, 3.68264, 2.015, -3.31327, 0, 3.68264, 3.68267, 3.68275, 3.68724, 3.68311, 5.36794, 3.68264, 3.68264, 3.68264, 3.68264, 3.68264, 3.68264, 3.68264, 3.68264, 3.68264, 3.68285, 3.68264, 3.68278, 3.68264
3.68616, 7.22865, 5.4372, 3.70745, 3.03787, 1.79144, 0, 3.70745, 3.70747, 3.70756, 3.71188, 3.70793, 5.43193, 3.70745, 3.70745, 3.70745, 3.70745, 3.70745, 3.70745, 3.70745, 3.70745, 3.70745, 3.70759, 3.70745, 3.70752, 3.70745
3.69403, 4.98777, 5.45576, 3.73233, 2.64344, -0.467988, 0, 3.73233, 3.73236, 3.73244, 3.73651, 3.73282, 5.45081, 3.73233, 3.73233, 3.73233, 3.73233, 3.73233, 3.73233, 3.73233, 3.73233, 3.73233, 3.73243, 3.73233, 3.73237, 3.73233
3.7019, 7.77633, 5.42976, 3.7573, 3.12671, 2.34658, 0, 3.7573, 3.75732, 3.75741, 3.76113, 3.7578, 5.42518, 3.7573, 3.7573, 3.7573, 3.7573, 3.7573, 3.7573, 3.7573, 3.7573, 3.7573, 3.75737, 3.7573, 3.75732, 3.7573
3.70977, 3.09869, 5.36323, 3.78235, 2.25803, -2.26453, 0, 3.78235, 3.78237, 3.78246, 3.78579, 3.78287, 5.35906, 3.78235, 3.78235, 3.78235, 3.78235, 3.78235, 3.78235, 3.78235, 3.78235, 3.78235, 3.78239, 3.78235, 3.78235, 3.78235
3.71764, 4.94461, 5.26312, 3.80748, 2.63526, -0.318512, 0, 3.80748, 3.80751, 3.80759, 3.8105, 3.80801, 5.2594, 3.80748, 3.80748, 3.80748, 3.80748, 3.80748, 3.80748, 3.80748, 3.80748, 3.80748, 3.80751, 3.80748, 3.80748, 3.80748
3.72551, 4.99517, 5.13844, 3.8327, 2.64484, -0.143273, 0, 3.8327, 3.83273, 3.83281, 3.83528, 3.83325, 5.13515, 3.8327, 3.8327, 3.8327, 3.8327, 3.8327, 3.8327, 3.8327, 3.8327, 3.8327, 3.83272, 3.8327, 3.8327, 3.8327
3.73338, 7.03847, 4.99915, 3.85801, 3.00641, 2.03932, 0, 3.85801, 3.85804, 3.85812, 3.86017, 3.85857, 4.99628, 3.85801, 3.85801, 3.85801, 3.85801, 3.85801, 3.85801, 3.85801, 3.85801, 3.85801, 3.85803, 3.85801, 3.85801, 3.85801
3.74125, 7.07469, 4.85512, 3.88341, 3.01242, 2.21956, 0, 3.88342, 3.88344, 3.88353, 3.88517, 3.88399, 4.85264, 3.88341, 3.88341, 3.88341, 3.88341, 3.88341, 3.88341, 3.88341, 3.88341, 3.88342, 3.88342, 3.88341, 3.88341, 3.88341
3.74912, 6.87234, 4.7152, 3.90891, 2.97865, 2.15714, 0, 3.90891, 3.90893, 3.90902, 3.91031, 3.9095, 4.71305, 3.90891, 3.90891, 3.90891, 3.90891, 3.90891, 3.90891, 3.90891, 3.90891, 3.90891, 3.90892, 3.90891, 3.90891, 3.90891
3.75699, 2.95911, 4.5865, 3.9345, 2.22691, -1.62739, 0, 3.9345, 3.93452, 3.93461, 3.93559, 3.9351, 4.58465, 3.9345, 3.9345, 3.9345, 3.9345, 3.9345, 3.9345, 3.9345, 3.9345, 3.9345, 3.9345, 3.9345, 3.9345, 3.9345
3.76486, 3.06505, 4.47405, 3.96018, 2.25057, -1.409, 0, 3.96018, 3.9602, 3.96029, 3.96101, 3.9608, 4.47245, 3.96018, 3.96018, 3.96018, 3.96018, 3.96018, 3.96018, 3.96018, 3.96018, 3.96018, 3.96018, 3.96018, 3.96018, 3.96018
3.77273, 5.89889, 4.38075, 3.98595, 2.8105, 1.51814, 0, 3.98596, 3.98598, 3.98607, 3.98658, 3.98659, 4.37934, 3.98595, 3.98595, 3.98595, 3.98595, 3.98595, 3.98595, 3.98595, 3.98595, 3.98595, 3.98595, 3.98595, 3.98595, 3.98595
3.7806, 4.05768, 4.30754, 4.01183, 2.46124, -0.249856, 0, 4.01183, 4.01185, 4.01194, 4.01229, 4.01247, 4.30628, 4.01183, 4.01183, 4.01183, 4.01183, 4.01183, 4.01183, 4.01183, 4.01183, 4.01183, 4.01183, 4.01183, 4.01183, 4.01183
3.78847, 2.02168, 4.2538, 4.03779, 2.00541, -2.23212, 0, 4.03779, 4.03782, 4.0379, 4.03813, 4.03846, 4.25266, 4.03779, 4.03779, 4.03779, 4.03779, 4.03779, 4.03779, 4.03779, 4.03779, 4.03779, 4.03779, 4.03779, 4.03779, 4.03779
3.79634, 5.92063, 4.21779, 4.06385, 2.81436, 1.70285, 0, 4.06386, 4.06388, 4.06397, 4.06409, 4.06453, 4.21672, 4.06385, 4.06385, 4.06385, 4.06385, 4.06385, 4.06385, 4.06385, 4.06385, 4.06385, 4.06385, 4.06385, 4.06385, 4.06385
3.80421, 1.06487, 4.19709, 4.09001, 1.75068, -3.13223, 0, 4.09001, 4.09004, 4.09012, 4.09018, 4.09071, 4.19608, 4.09001, 4.09001, 4.09001, 4.09001, 4.09001, 4.09001, 4.09001, 4.09001, 4.09001, 4.09001, 4.09001, 4.09001, 4.09001
3.81208, 5.01196, 4.18906, 4.11627, 2.64801, 0.822898, 0, 4.11627, 4.11629, 4.11638, 4.11639, 4.11698, 4.18808, 4.11627, 4.11627, 4.11627, 4.11627, 4.11627, 4.11627, 4.11627, 4.11627, 4.11627, 4.11627, 4.11627, 4.11627, 4.11627
3.81995, 5.97354, 4.19108, 4.14262, 2.82375, 1.78246, 0, 4.14262, 4.14265, 4.14274, 4.14271, 4.14335, 4.19012, 4.14262, 4.14262, 4.14262, 4.14262, 4.14262, 4.14262, 4.14262, 4.14262, 4.14262, 4.14262, 4.14262, 4.14262, 4.14262
3.82782, 2.96403, 4.20081, 4.16908, 2.22801, -1.23677, 0, 4.16908, 4.1691, 4.16919, 4.16915, 4.16982, 4.19985, 4.16908, 4.16908, 4.16908, 4.16908, 4.16908, 4.16908, 4.16908, 4.16908, 4.16908, 4.16908, 4.16908, 4.16908, 4.16908
3.83569, 1.9856, 4.21627, 4.19563, 1.9964, -2.23067, 0, 4.19563, 4.19566, 4.19574, 4.19569, 4.19639, 4.21531, 4.19563, 4.19563, 4.19563, 4.19563, 4.19563, 4.19563, 4.19563, 4.19563, 4.19563, 4.19563, 4.19563, 4.19563, 4.19563
3.84356, 1.01914, 4.23592, 4.22229, 1.73757, -3.21677, 0, 4.22229, 4.22231, 4.2224, 4.22233, 4.22306, 4.23495, 4.22229, 4.22229, 4.22229, 4.22229, 4.22229, 4.22229, 4.22229, 4.22229, 4.22229, 4.22229, 4.22229, 4.22229, 4.22229
3.85143, 4.98801, 4.2586, 4.24905, 2.64348, 0.729414, 0, 4.24905, 4.24908, 4.24916, 4.24909, 4.24984, 4.25762, 4.24905, 4.24905, 4.24905, 4.24905, 4.24905, 4.24905, 4.24905, 4.24905, 4.24905, 4.24905, 4.24905, 4.24905, 4.24905
3.8593, 3.00226, 4.28354, 4.27592, 2.23657, -1.28128, 0, 4.27592, 4.27594, 4.27603, 4.27595, 4.27673, 4.28255, 4.27592, 4.27592, 4.27592, 4.27592, 4.27592, 4.27592, 4.27592, 4.27592, 4.27592, 4.27592, 4.27592, 4.27592, 4.27592
3.86717, 1.99529, 4.31028, 4.30289, 1.99882, -2.31499, 0, 4.3029, 4.30292, 4.30301, 4.30293, 4.30372, 4.30927, 4.30289, 4.30289, 4.30289, 4.30289, 4.30289, 4.30289, 4.30289, 4.30289, 4.30289, 4.30289, 4.30289, 4.30289, 4.30289
3.87504, 3.99517, 4.33861, 4.32998, 2.4485, -0.343445, 0, 4.32998, 4.33, 4.33009, 4.33001, 4.33082, 4.33759, 4.32998, 4.32998, 4.32998, 4.32998, 4.32998, 4.32998, 4.32998, 4.32998, 4.32998, 4.32998, 4.32998, 4.32998, 4.32998
3.88291, 2.99504, 4.36855, 4.35717, 2.23496, -1.37351, 0, 4.35717, 4.35719, 4.35728, 4.3572, 4.35803, 4.36751, 4.35717, 4.35717, 4.35717, 4.35717, 4.35717, 4.35717, 4.35717, 4.35717, 4.35717, 4.35717, 4.35717, 4.35717, 4.35717
3.89078, 0.00508023, 4.40027, 4.38446, 1.41601, -4.39519, 0, 4.38447, 4.38449, 4.38458, 4.3845, 4.38534, 4.39921, 4.38446, 4.38446, 4.38446, 4.38446, 4.38446, 4.38446, 4.38446, 4.38446, 4.38447, 4.38446, 4.38446, 4.38448, 4.38446
3.89865, 5.97076, 4.43405, 4.41186, 2.82325, 1.53671, 0, 4.41187, 4.41189, 4.41198, 4.41189, 4.41276, 4.43296, 4.41186, 4.41186, 4.41186, 4.41186, 4.41186, 4.41186, 4.41186, 4.41186, 4.41187, 4.41186, 4.41186, 4.41188, 4.41186
3.90652, 4.00006, 4.47024, 4.43936, 2.4495, -0.470178, 0, 4.43936, 4.43939, 4.43947, 4.43939, 4.44027, 4.46912, 4.43936, 4.43936, 4.43936, 4.43936, 4.43936, 4.43936, 4.43936, 4.43936, 4.43936, 4.43936, 4.43936, 4.43939, 4.43936
3.91439, 5.00489, 4.50919, 4.46694, 2.64668, 0.495709, 0, 4.46694, 4.46697, 4.46705, 4.46697, 4.46787, 4.50803, 4.46694, 4.46694, 4.46694, 4.46694, 4.46694, 4.46694, 4.46694, 4.46694, 4.46694, 4.46694, 4.46694, 4.46699, 4.46694
3.92226, 2.02429, 4.55116, 4.49459, 2.00606, -2.52688, 0, 4.49459, 4.49462, 4.4947, 4.49462, 4.49554, 4.54996, 4.49459, 4.49459, 4.49459, 4.49459, 4.49459, 4.49459, 4.49459, 4.49459, 4.49459, 4.49459, 4.49459, 4.49467, 4.49459
3.93013, 8.89851, 4.5963, 4.5223, 3.30129, 4.30222, 0, 4.5223, 4.52233, 4.52241, 4.52233, 4.52327, 4.59504, 4.5223, 4.5223, 4.5223, 4.5223, 4.5223, 4.5223, 4.5223, 4.5223, 4.5223, 4.5223, 4.5223, 4.52242, 4.5223
3.938, 3.04331, 4.6445, 4.55005, 2.24573, -1.60119, 0, 4.55005, 4.55007, 4.55016, 4.55008, 4.55103, 4.64317, 4.55005, 4.55005, 4.55005, 4.55005, 4.55005, 4.55005, 4.55005, 4.55005, 4.55005, 4.55005, 4.55005, 4.55023, 4.55005
3.94587, 4.01456, 4.6954, 4.57781, 2.45246, -0.680844, 0, 4.57781, 4.57783, 4.57792, 4.57784, 4.57881, 4.69396, 4.57781, 4.57781, 4.57781, 4.57781, 4.57781, 4.57781, 4.57781, 4.57781, 4.57781, 4.57781, 4.57781, 4.57807, 4.57781
3.95374, 5.99529, 4.7483, 4.60555, 2.82759, 1.24699, 0, 4.60555, 4.60558, 4.60566, 4.60558, 4.60657, 4.74674, 4.60555, 4.60555, 4.60555, 4.60555, 4.60555, 4.60555, 4.60555, 4.60555, 4.60555, 4.60555, 4.60555, 4.60592, 4.60555
3.96161, 3.99511, 4.80219, 4.63326, 2.44849, -0.807084, 0, 4.63326, 4.63329, 4.63337, 4.63329, 4.6343, 4.80047, 4.63326, 4.63326, 4.63326, 4.63326, 4.63326, 4.63326, 4.63326, 4.63326, 4.63326, 4.63326, 4.63326, 4.63377, 4.63326
3.96948, 4.93711, 4.85578, 4.66091, 2.63384, 0.081336, 0, 4.66091, 4.66093, 4.66102, 4.66094, 4.66196, 4.85386, 4.66091, 4.66091, 4.66091, 4.66091, 4.66091, 4.66091, 4.66091, 4.66091, 4.66091, 4.66091, 4.66091, 4.66159, 4.66091
3.97735, 6.05328, 4.90758, 4.68846, 2.83783, 1.1457, 0, 4.68846, 4.68848, 4.68857, 4.68849, 4.68953, 4.90543, 4.68846, 4.68846, 4.68846, 4.68846, 4.68846, 4.68846, 4.68846, 4.68846, 4.68846, 4.68846, 4.68846, 4.68936, 4.68846
3.98522, 7.92751, 4.95608, 4.71591, 3.15079, 2.97143, 0, 4.71591, 4.71593, 4.71602, 4.71594, 4.717, 4.95367, 4.71591, 4.71591, 4.71591, 4.71591, 4.71591, 4.71591, 4.71591, 4.71591, 4.71591, 4.71591, 4.71591, 4.71705, 4.71591
3.99309, 5.06283, 4.99985, 4.74323, 2.6576, 0.0629807, 0, 4.74323, 4.74325, 4.74334, 4.74326, 4.74434, 4.99714, 4.74323, 4.74323, 4.74323, 4.74323, 4.74323, 4.74323, 4.74323, 4.74323, 4.74323, 4.74323, 4.74323, 4.74465, 4.74323
4.00096, 6.91784, 5.03772, 4.77042, 2.98628, 1.88012, 0, 4.77042, 4.77045, 4.77053, 4.77045, 4.77155, 5.03469, 4.77042, 4.77042, 4.77042, 4.77042, 4.77042, 4.77042, 4.77042, 4.77042, 4.77042, 4.77042, 4.77042, 4.77214, 4.77042
4.00883, 3.11357, 5.06891, 4.79748, 2.26132, -1.95534, 0, 4.79748, 4.7975, 4.79759, 4.79751, 4.79863, 5.06556, 4.79748, 4.79748, 4.79748, 4.79748, 4.79748, 4.79748, 4.79748, 4.79748, 4.79748, 4.79748, 4.79748, 4.7995, 4.79748
4.0167, 3.95415, 5.09315, 4.8244, 2.44011, -1.139, 0, 4.82441, 4.82443, 4.82452, 4.82444, 4.82558, 5.08948, 4.8244, 4.8244, 4.8244, 4.8244, 4.8244, 4.8244, 4.8244, 4.8244, 4.82441, 4.8244, 4.8244, 4.82673, 4.8244
4.02457, 4.9492, 5.11068, 4.85122, 2.63613, -0.161479, 0, 4.85122, 4.85124, 4.85133, 4.85125, 4.85241, 5.10671, 4.85122, 4.85122, 4.85122, 4.85122, 4.85122, 4.85122, 4.85122, 4.85122, 4.85122, 4.85122, 4.85122, 4.85381, 4.85122
4.03244, 3.0412, 5.12222, 4.87793, 2.24526, -2.08102, 0, 4.87793, 4.87796, 4.87804, 4.87797, 4.87914, 5.118, 4.87793, 4.87793, 4.87793, 4.87793, 4.87793, 4.87793, 4.87793, 4.87793, 4.87793, 4.87793, 4.87793, 4.88076, 4.87793
4.04031, 5.94449, 5.1289, 4.90457, 2.8186, 0.815585, 0, 4.90457, 4.90459, 4.90468, 4.90461, 4.9058, 5.12448, 4.90457, 4.90457, 4.90457, 4.90457, 4.90457, 4.90457, 4.90457, 4.90457, 4.90457, 4.90457, 4.90457, 4.90757, 4.90457
4.04818, 5.88626, 5.13212, 4.93116, 2.80825, 0.754146, 0, 4.93116, 4.93118, 4.93127, 4.9312, 4.9324, 5.12757, 4.93116, 4.93116, 4.93116, 4.93116, 4.93116, 4.93116, 4.93116, 4.93116, 4.93116, 4.93116, 4.93116, 4.93426, 4.93116
4.05605, 4.09924, 5.13337, 4.95772, 2.46966, -1.03413, 0, 4.95772, 4.95775, 4.95783, 4.95777, 4.95899, 5.12877, 4.95772, 4.95772, 4.95772, 4.95772, 4.95772, 4.95772, 4.95772, 4.95772, 4.95772, 4.95772, 4.95772, 4.96085, 4.95772
4.06392, 7.81896, 5.13411, 4.98429, 3.13352, 2.68485, 0, 4.98429, 4.98431, 4.9844, 4.98434, 4.98558, 5.12954, 4.98429, 4.98429, 4.98429, 4.98429, 4.98429, 4.98429, 4.98429, 4.98429, 4.98429, 4.98429, 4.98429, 4.98736, 4.98429
4.07179, 6.22689, 5.13564, 5.01088, 2.86826, 1.09126, 0, 5.01088, 5.01091, 5.01099, 5.01095, 5.01219, 5.13117, 5.01088, 5.01088, 5.01088, 5.01088, 5.01088, 5.01088, 5.01088, 5.01088, 5.01088, 5.01088, 5.01088, 5.01383, 5.01088
4.07966, 2.12069, 5.13898, 5.03752, 2.02995, -3.01829, 0, 5.03752, 5.03754, 5.03763, 5.0376, 5.03885, 5.13467, 5.03752, 5.03752, 5.03752, 5.03752, 5.03752, 5.03752, 5.03752, 5.03752, 5.03752, 5.03752, 5.03752, 5.04027, 5.03752
4.08753, 8.80446, 5.14485, 5.06422, 3.28701, 3.65962, 0, 5.06423, 5.06425, 5.06434, 5.06432, 5.06558, 5.14075, 5.06422, 5.06422, 5.06422, 5.06422, 5.06422, 5.06422, 5.06422, 5.06422, 5.06423, 5.06422, 5.06422, 5.06673, 5.06422
4.0954, 3.06047, 5.15366, 5.09101, 2.24955, -2.09319, 0, 5.09101, 5.09103, 5.09112, 5.09112, 5.09238, 5.1498, 5.09101, 5.09101, 5.09101, 5.09101, 5.09101, 5.09101, 5.09101, 5.09101, 5.09101, 5.09101, 5.09101, 5.09324, 5.09101
4.10327, 5.99505, 5.16555, 5.11788, 2.82755, 0.829501, 0, 5.11789, 5.11791, 5.118, 5.11802, 5.11928, 5.16195, 5.11788, 5.11788, 5.11788, 5.11788, 5.11788, 5.11788, 5.11788, 5.11788, 5.11788, 5.11788, 5.11788, 5.11981, 5.11788
4.11114, 5.99516, 5.18043, 5.14486, 2.82757, 0.814729, 0, 5.14486, 5.14489, 5.14497, 5.14503, 5.14627, 5.17707, 5.14486, 5.14486, 5.14486, 5.14486, 5.14486, 5.14486, 5.14486, 5.14486, 5.14486, 5.14486, 5.14486, 5.14649, 5.14486
4.11901, 7.99529, 5.19804, 5.17194, 3.16153, 2.79725, 0, 5.17194, 5.17196, 5.17205, 5.17214, 5.17337, 5.19491, 5.17194, 5.17194, 5.17194, 5.17194, 5.17194, 5.17194, 5.17194, 5.17194, 5.17194, 5.17194, 5.17194, 5.17328, 5.17194
4.12688, 2.07231, 5.21804, 5.19912, 2.018, -3.14573, 0, 5.19912, 5.19915, 5.19923, 5.19937, 5.20058, 5.21511, 5.19912, 5.19912, 5.19912, 5.19912, 5.19912, 5.19912, 5.19912, 5.19912, 5.19912, 5.19912, 5.19912, 5.2002, 5.19912
