   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_241.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.340484, 0, 4.98994e-15, 0, 1.41421, -4.98994e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29682e-17, 0, 2.83616e-20, 1.31839e-18, 4.97562e-15, 0, 0
0.348716, 0, 1.28982e-14, 0, 1.41421, -1.28982e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35199e-17, 0, 7.40363e-20, 3.4795e-18, 1.28611e-14, 0, 0
0.356948, 0, 3.27041e-14, 0, 1.41421, -3.27041e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.49892e-17, 0, 1.89698e-19, 9.0068e-18, 3.26099e-14, 0, 0
0.365181, 0, 8.13681e-14, 0, 1.41421, -8.13681e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11447e-16, 0, 4.77247e-19, 2.28755e-17, 8.11333e-14, 0, 0
0.373413, 0, 1.98707e-13, 0, 1.41421, -1.98707e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.1635e-16, 0, 1.17941e-18, 5.70264e-17, 1.98133e-13, 0, 0
0.381645, 0, 4.76426e-13, 0, 1.41421, -4.76426e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23796e-15, 0, 2.86407e-18, 1.39581e-16, 4.75045e-13, 0, 0
0.389877, 0, 1.12175e-12, 0, 1.41421, -1.12175e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91464e-15, 0, 6.83677e-18, 3.35547e-16, 1.11849e-12, 0, 0
0.39811, 0, 2.59423e-12, 2.20004e-43, 1.41421, -2.59423e-12, 2.20004e-43, 0, 2.20004e-43, 2.20004e-43, 2.20004e-43, 2.20004e-43, 2.20004e-43, 2.20004e-43, 2.20004e-43, 6.7402e-15, 2.20004e-43, 1.60486e-17, 7.92451e-16, 2.58668e-12, 2.20004e-43, 2.20004e-43
0.406342, 0, 5.89397e-12, 4.67894e-42, 1.41421, -5.89397e-12, 4.67894e-42, 0, 4.67894e-42, 4.67894e-42, 4.67894e-42, 4.67894e-42, 4.67894e-42, 4.67894e-42, 4.67894e-42, 1.53126e-14, 4.67894e-42, 3.70613e-17, 1.83906e-15, 5.87678e-12, 4.67894e-42, 4.67894e-42
0.414574, 0, 1.31574e-11, 8.05733e-41, 1.41421, -1.31574e-11, 8.05733e-41, 0, 8.05733e-41, 8.05733e-41, 8.05733e-41, 8.05733e-41, 8.05733e-41, 8.05733e-41, 8.05733e-41, 3.41813e-14, 8.05733e-41, 8.42402e-17, 4.19504e-15, 1.31189e-11, 8.05733e-41, 8.05733e-41
0.422806, 0, 2.8864e-11, 1.20889e-39, 1.41421, -2.8864e-11, 1.20889e-39, 0, 1.20889e-39, 1.20889e-39, 1.20889e-39, 1.20889e-39, 1.20889e-39, 1.20889e-39, 1.20889e-39, 7.49825e-14, 1.20889e-39, 1.88575e-16, 9.40837e-15, 2.87794e-11, 1.20889e-39, 1.20889e-39
0.431038, 0, 6.22345e-11, 1.60768e-38, 1.41421, -6.22345e-11, 1.60768e-38, 0, 1.60768e-38, 1.60768e-38, 1.60768e-38, 1.60768e-38, 1.60768e-38, 1.60768e-38, 1.60768e-38, 1.6167e-13, 1.60768e-38, 4.16028e-16, 2.07514e-14, 6.20517e-11, 1.60768e-38, 1.60768e-38
0.439271, 0, 1.31901e-10, 1.91312e-37, 1.41421, -1.31901e-10, 1.91312e-37, 0, 1.91312e-37, 1.91312e-37, 1.91312e-37, 1.91312e-37, 1.91312e-37, 1.91312e-37, 1.91312e-37, 3.42653e-13, 1.91312e-37, 9.05317e-16, 4.50263e-14, 1.31512e-10, 1.91312e-37, 1.91312e-37
0.447503, 0, 2.7483e-10, 2.05061e-36, 1.41421, -2.7483e-10, 2.05061e-36, 0, 2.05061e-36, 2.05061e-36, 2.05061e-36, 2.05061e-36, 2.05061e-36, 2.05061e-36, 2.05061e-36, 7.14017e-13, 2.05061e-36, 1.94527e-15, 9.61472e-14, 2.74018e-10, 2.05061e-36, 2.05061e-36
0.455735, 0, 5.63021e-10, 1.99202e-35, 1.41421, -5.63021e-10, 1.99202e-35, 0, 1.99202e-35, 1.99202e-35, 1.99202e-35, 1.99202e-35, 1.99202e-35, 1.99202e-35, 1.99202e-35, 1.463e-12, 1.99202e-35, 4.13232e-15, 2.02134e-13, 5.61352e-10, 1.99202e-35, 1.99202e-35
0.463967, 0, 1.13418e-09, 1.76422e-34, 1.41421, -1.13418e-09, 1.76422e-34, 0, 1.76422e-34, 1.76422e-34, 1.76422e-34, 1.76422e-34, 1.76422e-34, 1.76422e-34, 1.76422e-34, 2.948e-12, 1.76422e-34, 8.69125e-15, 4.18616e-13, 1.1308e-09, 1.76422e-34, 1.76422e-34
0.4722, 0, 2.2469e-09, 1.43225e-33, 1.41421, -2.2469e-09, 1.43225e-33, 0, 1.43225e-33, 1.43225e-33, 1.43225e-33, 1.43225e-33, 1.43225e-33, 1.43225e-33, 1.43225e-33, 5.84296e-12, 1.43225e-33, 1.81289e-14, 8.5462e-13, 2.24018e-09, 1.43225e-33, 1.43225e-33
0.480432, 0, 4.37804e-09, 1.10281e-32, 1.41421, -4.37804e-09, 1.10281e-32, 0, 1.10281e-32, 1.10281e-32, 1.10281e-32, 1.10281e-32, 1.10281e-32, 1.10281e-32, 1.10281e-32, 1.13929e-11, 1.10281e-32, 3.75713e-14, 1.72148e-12, 4.36489e-09, 1.10281e-32, 1.10281e-32
0.488664, 0, 8.39119e-09, 8.21159e-32, 1.41421, -8.39119e-09, 8.21159e-32, 0, 8.21159e-32, 8.21159e-32, 8.21159e-32, 8.21159e-32, 8.21159e-32, 8.21159e-32, 8.21159e-32, 2.18585e-11, 8.21159e-32, 7.75092e-14, 3.42544e-12, 8.36583e-09, 8.21159e-32, 8.21159e-32
0.496896, 0, 1.58221e-08, 5.76487e-31, 1.41421, -1.58221e-08, 5.76487e-31, 0, 5.76487e-31, 5.76487e-31, 5.76487e-31, 5.76487e-31, 5.76487e-31, 5.76487e-31, 5.76487e-31, 4.12744e-11, 5.76487e-31, 1.59454e-13, 6.74303e-12, 1.57739e-08, 5.76487e-31, 5.76487e-31
0.505129, 0, 2.93535e-08, 3.78493e-30, 1.41421, -2.93535e-08, 3.78493e-30, 0, 3.78493e-30, 3.78493e-30, 3.78493e-30, 3.78493e-30, 3.78493e-30, 3.78493e-30, 3.78493e-30, 7.67234e-11, 3.78493e-30, 3.27615e-13, 1.31564e-11, 2.92633e-08, 3.78493e-30, 3.78493e-30
0.513361, 0, 5.35882e-08, 2.32216e-29, 1.41421, -5.35882e-08, 2.32216e-29, 0, 2.32216e-29, 2.32216e-29, 2.32216e-29, 2.32216e-29, 2.32216e-29, 2.32216e-29, 2.32216e-29, 1.40437e-10, 2.32216e-29, 6.72937e-13, 2.55e-11, 5.34216e-08, 2.32216e-29, 2.32216e-29
0.521593, 0, 9.62851e-08, 1.3341e-28, 1.41421, -9.62851e-08, 1.3341e-28, 0, 1.3341e-28, 1.3341e-28, 1.3341e-28, 1.3341e-28, 1.3341e-28, 1.3341e-28, 1.3341e-28, 2.53211e-10, 1.3341e-28, 1.38241e-12, 4.92285e-11, 9.59813e-08, 1.3341e-28, 1.3341e-28
0.529825, 0, 1.70294e-07, 7.19951e-28, 1.41421, -1.70294e-07, 7.19951e-28, 0, 7.19951e-28, 7.19951e-28, 7.19951e-28, 7.19951e-28, 7.19951e-28, 7.19951e-28, 7.19951e-28, 4.49866e-10, 7.19951e-28, 2.83923e-12, 9.49326e-11, 1.69746e-07, 7.19951e-28, 7.19951e-28
0.538058, 0, 2.96525e-07, 3.66196e-27, 1.41421, -2.96525e-07, 3.66196e-27, 0, 3.66196e-27, 3.66196e-27, 3.66196e-27, 3.66196e-27, 3.66196e-27, 3.66196e-27, 3.66196e-27, 7.87869e-10, 3.66196e-27, 5.82391e-12, 1.83396e-10, 2.95548e-07, 3.66196e-27, 3.66196e-27
0.54629, 0, 5.08432e-07, 1.76154e-26, 1.41421, -5.08432e-07, 1.76154e-26, 0, 1.76154e-26, 1.76154e-26, 1.76154e-26, 1.76154e-26, 1.76154e-26, 1.76154e-26, 1.76154e-26, 1.36077e-09, 1.76154e-26, 1.19121e-11, 3.55839e-10, 5.06704e-07, 1.76154e-26, 1.76154e-26
0.554522, 0, 8.58622e-07, 8.04027e-26, 1.41421, -8.58622e-07, 8.04027e-26, 0, 8.04027e-26, 8.04027e-26, 8.04027e-26, 8.04027e-26, 8.04027e-26, 8.04027e-26, 8.04027e-26, 2.31883e-09, 8.04027e-26, 2.42477e-11, 6.9468e-10, 8.55584e-07, 8.04027e-26, 8.04027e-26
0.562754, 0, 1.42844e-06, 3.4929e-25, 1.41421, -1.42844e-06, 3.4929e-25, 0, 3.4929e-25, 3.4929e-25, 3.4929e-25, 7.89863e-13, 3.4929e-25, 3.4929e-25, 3.4929e-25, 3.90042e-09, 3.4929e-25, 4.90161e-11, 1.36547e-09, 1.42313e-06, 3.4929e-25, 3.4929e-25
0.570986, 0, 2.34164e-06, 1.44848e-24, 1.41421, -2.34164e-06, 1.44848e-24, 0, 1.44848e-24, 1.44848e-24, 1.44848e-24, 3.655e-12, 1.44848e-24, 1.44848e-24, 1.44848e-24, 6.47921e-09, 1.44848e-24, 9.81972e-11, 2.70076e-09, 2.33236e-06, 1.44848e-24, 1.44848e-24
0.579219, 0, 3.78339e-06, 5.7604e-24, 1.41421, -3.78339e-06, 5.7604e-24, 0, 5.7604e-24, 5.7604e-24, 5.7604e-24, 1.34558e-11, 5.7604e-24, 5.7604e-24, 5.7604e-24, 1.0634e-08, 5.7604e-24, 1.94592e-10, 5.36527e-09, 3.76718e-06, 5.7604e-24, 5.7604e-24
0.587451, 0, 6.05418e-06, 2.51444e-08, 1.41421, -6.05418e-06, 2.55815e-08, 2.51444e-08, 2.51445e-08, 2.51448e-08, 2.51472e-08, 2.5227e-08, 2.52177e-08, 2.51551e-08, 2.53427e-08, 4.2396e-08, 2.51522e-08, 2.55252e-08, 3.58197e-08, 6.0242e-06, 2.51444e-08, 2.60045e-08
0.595683, 1, 9.59326e-06, 1.15191e-07, 1.73205, 0.99999, 1.172e-07, 1.15191e-07, 1.15192e-07, 1.15193e-07, 1.15204e-07, 1.15507e-07, 1.15528e-07, 1.15241e-07, 1.16102e-07, 1.42866e-07, 1.15227e-07, 1.15927e-07, 1.36395e-07, 9.53602e-06, 1.15191e-07, 1.19144e-07
0.603915, 0, 1.51337e-05, 4.20745e-07, 1.41421, -1.51337e-05, 4.28091e-07, 4.20745e-07, 4.20747e-07, 4.20752e-07, 4.20792e-07, 4.21803e-07, 4.21976e-07, 4.20925e-07, 4.24077e-07, 4.64654e-07, 4.20877e-07, 4.22144e-07, 4.62638e-07, 1.50187e-05, 4.20745e-07, 4.35199e-07
0.612148, 0, 2.39839e-05, 1.40513e-06, 1.41421, -2.39839e-05, 1.42968e-06, 1.40513e-06, 1.40514e-06, 1.40515e-06, 1.40529e-06, 1.40846e-06, 1.40925e-06, 1.40573e-06, 1.41626e-06, 1.47406e-06, 1.40557e-06, 1.40775e-06, 1.48719e-06, 2.37376e-05, 1.40513e-06, 1.45344e-06
0.62038, 0, 3.87472e-05, 4.41909e-06, 1.41421, -3.87472e-05, 4.49634e-06, 4.41909e-06, 4.41912e-06, 4.41917e-06, 4.41959e-06, 4.42905e-06, 4.43204e-06, 4.42099e-06, 4.45413e-06, 4.52615e-06, 4.42048e-06, 4.42393e-06, 4.578e-06, 3.81854e-05, 4.41909e-06, 4.57109e-06
0.628612, 0, 6.50845e-05, 1.31934e-05, 1.41421, -6.50845e-05, 1.34241e-05, 1.31934e-05, 1.31934e-05, 1.31936e-05, 1.31948e-05, 1.32222e-05, 1.3232e-05, 1.3199e-05, 1.3298e-05, 1.33579e-05, 1.31975e-05, 1.32021e-05, 1.34974e-05, 6.37387e-05, 1.31934e-05, 1.36474e-05
0.636844, 0, 0.00011591, 3.7488e-05, 1.41421, -0.00011591, 3.81439e-05, 3.7488e-05, 3.74882e-05, 3.74886e-05, 3.74921e-05, 3.75677e-05, 3.75979e-05, 3.75041e-05, 3.77855e-05, 3.77383e-05, 3.74997e-05, 3.75037e-05, 3.80604e-05, 0.000112605, 3.7488e-05, 3.87785e-05
0.645076, 0, 0.00022095, 0.000101484, 1.41421, -0.00022095, 0.000103261, 0.000101484, 0.000101485, 0.000101486, 0.000101496, 0.000101704, 0.000101782, 0.000101528, 0.00010229, 0.000101861, 0.000101516, 0.000101512, 0.000102545, 0.000212801, 0.000101484, 0.00010498
0.653309, 0.971515, 0.000447241, 0.000261898, 1.72381, 0.971068, 0.000266484, 0.000261898, 0.000261899, 0.000261902, 0.000261927, 0.000262472, 0.000262667, 0.00026201, 0.000263978, 0.00026246, 0.00026198, 0.000261946, 0.000263829, 0.000427436, 0.000261898, 0.000270922
0.661541, 0.0284847, 0.000940621, 0.000644614, 1.42425, 0.0275441, 0.000655908, 0.000644614, 0.000644617, 0.000644625, 0.000644686, 0.000646059, 0.000646508, 0.000644891, 0.000649737, 0.000645444, 0.000644817, 0.000644697, 0.000648075, 0.000893703, 0.000644614, 0.000666838
0.669773, 0, 0.00200417, 0.00151389, 1.41421, -0.00200417, 0.00154043, 0.00151389, 0.0015139, 0.00151392, 0.00151406, 0.00151741, 0.00151834, 0.00151454, 0.00152593, 0.00151511, 0.00151437, 0.00151403, 0.00152, 0.00189661, 0.00151389, 0.00156611
0.678005, 0, 0.00423651, 0.00339399, 1.41421, -0.00423651, 0.00345352, 0.00339399, 0.00339401, 0.00339405, 0.00339437, 0.0034023, 0.00340397, 0.00339545, 0.00342099, 0.00339575, 0.00339506, 0.00339422, 0.00340462, 0.00399891, 0.00339399, 0.00351114
0.686238, 1, 0.00875791, 0.00726702, 1.73205, 0.991242, 0.00739458, 0.00726702, 0.00726705, 0.00726714, 0.00726783, 0.00728618, 0.0072884, 0.00727015, 0.00732487, 0.00726956, 0.0072693, 0.00726741, 0.00728532, 0.00825331, 0.00726702, 0.00751802
0.69447, 1.95947, 0.0175494, 0.0148678, 1.98984, 1.94192, 0.0151289, 0.0148678, 0.0148678, 0.014868, 0.0148694, 0.0149109, 0.0149115, 0.0148742, 0.0149862, 0.0148714, 0.0148724, 0.0148684, 0.014899, 0.0165203, 0.0148678, 0.0153817
0.702702, 0.040535, 0.0339144, 0.0290808, 1.42847, 0.00662064, 0.0295921, 0.0290808, 0.0290809, 0.0290813, 0.029084, 0.0291759, 0.0291665, 0.0290933, 0.0293127, 0.029086, 0.02909, 0.0290818, 0.0291336, 0.0318996, 0.0290808, 0.0300868
0.710934, 0.954648, 0.0630348, 0.0544114, 1.71891, 0.891613, 0.0553689, 0.0544114, 0.0544117, 0.0544124, 0.0544175, 0.0546168, 0.054572, 0.0544349, 0.0548457, 0.0544188, 0.0544286, 0.0544132, 0.0545003, 0.059247, 0.0544114, 0.0562955
0.719167, 1.04535, 0.112532, 0.0974452, 1.74509, 0.93282, 0.0991617, 0.0974452, 0.0974457, 0.0974469, 0.0974561, 0.0978787, 0.097733, 0.0974874, 0.0982238, 0.0974556, 0.097476, 0.097448, 0.0975939, 0.10569, 0.0974452, 0.100823
0.727399, 0, 0.192875, 0.167152, 1.41421, -0.192875, 0.170099, 0.167152, 0.167152, 0.167154, 0.16717, 0.168045, 0.167646, 0.167224, 0.168489, 0.167166, 0.167204, 0.167156, 0.167398, 0.180988, 0.167152, 0.172952
0.735631, 0.947406, 0.317402, 0.274824, 1.7168, 0.630005, 0.279677, 0.274824, 0.274825, 0.274829, 0.274855, 0.276618, 0.275637, 0.274943, 0.277025, 0.274844, 0.274911, 0.274831, 0.27523, 0.297515, 0.274824, 0.284373
0.743863, 1.99759, 0.501735, 0.433456, 1.9994, 1.49586, 0.441121, 0.433456, 0.433458, 0.433463, 0.433504, 0.436957, 0.434741, 0.433644, 0.436932, 0.433483, 0.433593, 0.433467, 0.434112, 0.469645, 0.433456, 0.448538
0.752095, 3.94016, 0.762391, 0.656397, 2.43725, 3.17777, 0.668023, 0.656397, 0.6564, 0.656408, 0.656471, 0.66302, 0.658346, 0.656682, 0.66167, 0.656434, 0.656605, 0.656414, 0.65744, 0.712361, 0.656397, 0.679274
0.760328, 3.93538, 1.11461, 0.955319, 2.43626, 2.82077, 0.972272, 0.955319, 0.955324, 0.955335, 0.955427, 0.967434, 0.958161, 0.955735, 0.963008, 0.955369, 0.955623, 0.955345, 0.956937, 1.03911, 0.955319, 0.988677
0.76856, 2.99275, 1.56966, 1.33775, 2.23445, 1.42309, 1.36154, 1.33775, 1.33775, 1.33777, 1.3379, 1.35913, 1.34173, 1.33833, 1.34854, 1.33781, 1.33817, 1.33779, 1.34019, 1.45916, 1.33775, 1.38456
0.776792, 2.12206, 2.13213, 1.80459, 2.03029, -0.0100622, 1.83676, 1.80459, 1.8046, 1.80462, 1.8048, 1.84097, 1.80998, 1.80538, 1.81918, 1.80467, 1.80517, 1.80465, 1.80815, 1.97498, 1.80459, 1.86789
0.785024, 3.99758, 2.7979, 2.34839, 2.449, 1.19968, 2.39037, 2.34839, 2.3484, 2.34843, 2.34865, 2.40791, 2.35543, 2.34942, 2.36743, 2.34849, 2.34914, 2.34847, 2.35342, 2.5804, 2.34839, 2.43099
0.793257, 2.92814, 3.55358, 2.95274, 2.21994, -0.625441, 3.00568, 2.95274, 2.95275, 2.95279, 2.95307, 3.04636, 2.96161, 2.95404, 2.97675, 2.95286, 2.95369, 2.95286, 2.95959, 3.26017, 2.95274, 3.05693
0.801489, 2.99515, 4.37775, 3.5934, 2.23498, -1.3826, 3.65807, 3.5934, 3.59342, 3.59346, 3.59381, 3.73483, 3.60424, 3.59499, 3.62273, 3.59355, 3.59456, 3.59358, 3.60238, 3.99167, 3.5934, 3.72066
0.809721, 5.77234, 5.24428, 4.24092, 2.78789, 0.528063, 4.31756, 4.24092, 4.24095, 4.241, 4.24141, 4.44603, 4.25377, 4.24281, 4.27569, 4.2411, 4.2423, 4.24117, 4.25224, 4.7485, 4.24092, 4.39177
