   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_517.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00739986, 0, 2.25381e-14, 0, 1.41421, -2.25381e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75772e-16, 0, 0, 1.77706e-16, 0, 7.71086e-18, 0, 2.20769e-14, 0, 0, 0
0.015244, 0, 3.47259e-14, 0, 1.41421, -3.47259e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.24835e-16, 0, 0, 2.78904e-16, 0, 1.22647e-17, 0, 3.40099e-14, 0, 0, 0
0.0230881, 0, 5.32683e-14, 0, 1.41421, -5.32683e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.51575e-16, 0, 0, 4.35887e-16, 0, 1.94308e-17, 0, 5.21614e-14, 0, 0, 0
0.0309323, 0, 8.13529e-14, 0, 1.41421, -8.13529e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.9494e-16, 0, 0, 6.78392e-16, 0, 3.06629e-17, 0, 7.96489e-14, 0, 0, 0
0.0387764, 0, 1.23703e-13, 0, 1.41421, -1.23703e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51262e-15, 0, 0, 1.05147e-15, 0, 4.81993e-17, 0, 1.21091e-13, 0, 0, 0
0.0466205, 0, 1.87284e-13, 0, 1.41421, -1.87284e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28968e-15, 0, 0, 1.62309e-15, 0, 7.54715e-17, 0, 1.83296e-13, 0, 0, 0
0.0544646, 0, 2.82322e-13, 0, 1.41421, -2.82322e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45099e-15, 0, 0, 2.49541e-15, 0, 1.1773e-16, 0, 2.76258e-13, 0, 0, 0
0.0623088, 0, 4.23764e-13, 0, 1.41421, -4.23764e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.17897e-15, 0, 0, 3.82136e-15, 0, 1.82956e-16, 0, 4.14581e-13, 0, 0, 0
0.0701529, 0, 6.33354e-13, 0, 1.41421, -6.33354e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.73902e-15, 0, 0, 5.829e-15, 0, 2.8325e-16, 0, 6.19503e-13, 0, 0, 0
0.077997, 0, 9.42588e-13, 0, 1.41421, -9.42588e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15154e-14, 0, 0, 8.85726e-15, 0, 4.36891e-16, 0, 9.21778e-13, 0, 0, 0
