   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_386.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00538318, 0, 2.63143e-14, 0, 1.41421, -2.63143e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.28139e-17, 0, 0, 4.51789e-17, 0, 7.45193e-16, 0, 2.54811e-14, 0, 0, 0
0.0132303, 0, 4.10546e-14, 0, 1.41421, -4.10546e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.67384e-17, 0, 0, 7.1751e-17, 0, 1.19616e-15, 0, 3.97199e-14, 0, 0, 0
0.0210774, 0, 6.37629e-14, 0, 1.41421, -6.37629e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03559e-16, 0, 0, 1.13449e-16, 0, 1.91213e-15, 0, 6.16337e-14, 0, 0, 0
0.0289245, 0, 9.85884e-14, 0, 1.41421, -9.85884e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59967e-16, 0, 0, 1.78599e-16, 0, 3.04418e-15, 0, 9.52057e-14, 0, 0, 0
0.0367716, 0, 1.51758e-13, 0, 1.41421, -1.51758e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45994e-16, 0, 0, 2.79953e-16, 0, 4.82688e-15, 0, 1.46405e-13, 0, 0, 0
0.0446187, 0, 2.32572e-13, 0, 1.41421, -2.32572e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.76601e-16, 0, 0, 4.36955e-16, 0, 7.62285e-15, 0, 2.24136e-13, 0, 0, 0
0.0524658, 0, 3.54861e-13, 0, 1.41421, -3.54861e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.74001e-16, 0, 0, 6.79141e-16, 0, 1.19905e-14, 0, 3.41617e-13, 0, 0, 0
0.0603129, 0, 5.39099e-13, 0, 1.41421, -5.39099e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.71027e-16, 0, 0, 1.05118e-15, 0, 1.87879e-14, 0, 5.18389e-13, 0, 0, 0
0.06816, 0, 8.15451e-13, 0, 1.41421, -8.15451e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31598e-15, 0, 0, 1.62037e-15, 0, 2.93242e-14, 0, 7.83191e-13, 0, 0, 0
0.0760071, 0, 1.22817e-12, 0, 1.41421, -1.22817e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97958e-15, 0, 0, 2.48768e-15, 0, 4.55932e-14, 0, 1.17811e-12, 0, 0, 0
0.0838542, 0, 1.84188e-12, 0, 1.41421, -1.84188e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96493e-15, 0, 0, 3.80404e-15, 0, 7.06177e-14, 0, 1.76449e-12, 0, 0, 0
0.0917013, 0, 2.75052e-12, 0, 1.41421, -2.75052e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.42162e-15, 0, 0, 5.79432e-15, 0, 1.08964e-13, 0, 2.63134e-12, 0, 0, 0
0.0995484, 0, 4.09008e-12, 0, 1.41421, -4.09008e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.56574e-15, 0, 0, 8.79245e-15, 0, 1.67504e-13, 0, 3.90721e-12, 0, 0, 0
0.107396, 0, 6.05646e-12, 0, 1.41421, -6.05646e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.70798e-15, 0, 0, 1.32921e-14, 0, 2.56541e-13, 0, 5.77692e-12, 0, 0, 0
0.115243, 0, 8.9307e-12, 0, 1.41421, -8.9307e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4293e-14, 0, 0, 2.00212e-14, 0, 3.91467e-13, 0, 8.50492e-12, 0, 0, 0
0.12309, 0, 1.31142e-11, 0, 1.41421, -1.31142e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09544e-14, 0, 0, 3.00501e-14, 0, 5.95199e-13, 0, 1.2468e-11, 0, 0, 0
0.130937, 0, 1.91778e-11, 0, 1.41421, -1.91778e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0591e-14, 0, 0, 4.49477e-14, 0, 9.01735e-13, 0, 1.82006e-11, 0, 0, 0
0.138784, 0, 2.79445e-11, 0, 1.41421, -2.79445e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.44923e-14, 0, 0, 6.71367e-14, 0, 1.36412e-12, 0, 2.64687e-11, 0, 0, 0
0.146631, 0, 4.05278e-11, 0, 1.41421, -4.05278e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.44063e-14, 0, 0, 9.97682e-14, 0, 2.05204e-12, 0, 3.83116e-11, 0, 0, 0
0.154478, 0, 5.85383e-11, 0, 1.41421, -5.85383e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.28449e-14, 0, 0, 1.47812e-13, 0, 3.07641e-12, 0, 5.52212e-11, 0, 0, 0
0.162325, 0, 8.42103e-11, 0, 1.41421, -8.42103e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33285e-13, 0, 0, 2.18366e-13, 0, 4.59681e-12, 0, 7.92618e-11, 0, 0, 0
0.170172, 0, 1.20653e-10, 0, 1.41421, -1.20653e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90549e-13, 0, 0, 3.21729e-13, 0, 6.8462e-12, 0, 1.13295e-10, 0, 0, 0
0.178019, 0, 1.72176e-10, 0, 1.41421, -1.72176e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71293e-13, 0, 0, 4.72836e-13, 0, 1.01638e-11, 0, 1.61269e-10, 0, 0, 0
0.185867, 0, 2.44725e-10, 0, 1.41421, -2.44725e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.84666e-13, 0, 0, 6.93318e-13, 0, 1.5042e-11, 0, 2.28605e-10, 0, 0, 0
0.193714, 0, 3.46469e-10, 0, 1.41421, -3.46469e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.43186e-13, 0, 0, 1.01449e-12, 0, 2.21939e-11, 0, 3.22718e-10, 0, 0, 0
0.201561, 0, 4.88593e-10, 0, 1.41421, -4.88593e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.63912e-13, 0, 0, 1.48171e-12, 0, 3.26497e-11, 0, 4.53698e-10, 0, 0, 0
0.209408, 0, 6.86339e-10, 0, 1.41421, -6.86339e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06997e-12, 0, 0, 2.16061e-12, 0, 4.78935e-11, 0, 6.35215e-10, 0, 0, 0
0.217255, 0, 9.60406e-10, 1.87774e-43, 1.41421, -9.60406e-10, 0, 1.87774e-43, 1.87774e-43, 1.87774e-43, 1.87774e-43, 1.87774e-43, 1.87774e-43, 1.87774e-43, 1.87774e-43, 1.87774e-43, 1.87774e-43, 1.87774e-43, 1.49261e-12, 1.87774e-43, 1.87774e-43, 3.14629e-12, 1.87774e-43, 7.00596e-11, 1.87774e-43, 8.85708e-10, 1.87774e-43, 1.87774e-43, 1.87774e-43
0.225102, 0, 1.33879e-09, 3.00999e-42, 1.41421, -1.33879e-09, 0, 3.00999e-42, 3.00999e-42, 3.00999e-42, 3.00999e-42, 3.00999e-42, 3.00999e-42, 3.00999e-42, 3.00999e-42, 3.00999e-42, 3.00999e-42, 3.00999e-42, 2.07384e-12, 3.00999e-42, 3.00999e-42, 4.57653e-12, 3.00999e-42, 1.0221e-10, 3.00999e-42, 1.22993e-09, 3.00999e-42, 3.00999e-42, 3.00999e-42
0.232949, 0, 1.85922e-09, 4.11519e-41, 1.41421, -1.85922e-09, 0, 4.11519e-41, 4.11519e-41, 4.11519e-41, 4.11519e-41, 4.11519e-41, 4.11519e-41, 4.11519e-41, 4.11519e-41, 4.11519e-41, 4.11519e-41, 4.11519e-41, 2.86989e-12, 4.11519e-41, 4.11519e-41, 6.65116e-12, 4.11519e-41, 1.48728e-10, 4.11519e-41, 1.70097e-09, 4.11519e-41, 4.11519e-41, 4.11519e-41
0.240796, 0, 2.57233e-09, 4.99644e-40, 1.41421, -2.57233e-09, 0, 4.99644e-40, 4.99644e-40, 4.99644e-40, 4.99644e-40, 4.99644e-40, 4.99644e-40, 4.99644e-40, 4.99644e-40, 4.99644e-40, 4.99644e-40, 4.99644e-40, 3.95575e-12, 4.99644e-40, 4.99644e-40, 9.6602e-12, 4.99644e-40, 2.1588e-10, 4.99644e-40, 2.34284e-09, 4.99644e-40, 4.99644e-40, 4.99644e-40
0.248643, 0, 3.54589e-09, 5.4525e-39, 1.41421, -3.54589e-09, 0, 5.4525e-39, 5.4525e-39, 5.4525e-39, 5.4525e-39, 5.4525e-39, 5.4525e-39, 5.4525e-39, 5.4525e-39, 5.4525e-39, 5.4525e-39, 5.4525e-39, 5.43093e-12, 5.4525e-39, 5.4525e-39, 1.40248e-11, 5.4525e-39, 3.12601e-10, 5.4525e-39, 3.21384e-09, 5.4525e-39, 5.4525e-39, 5.4525e-39
0.25649, 0, 4.87024e-09, 5.37934e-38, 1.41421, -4.87024e-09, 0, 5.37934e-38, 5.37934e-38, 5.37934e-38, 5.37934e-38, 5.37934e-38, 5.37934e-38, 5.37934e-38, 5.37934e-38, 5.37934e-38, 5.37934e-38, 5.37934e-38, 7.42706e-12, 5.37934e-38, 5.37934e-38, 2.03575e-11, 5.37934e-38, 4.51619e-10, 5.37934e-38, 4.39084e-09, 5.37934e-38, 5.37934e-38, 5.37934e-38
0.264338, 0, 6.66544e-09, 4.82309e-37, 1.41421, -6.66544e-09, 0, 4.82309e-37, 4.82309e-37, 4.82309e-37, 4.82309e-37, 4.82309e-37, 4.82309e-37, 4.82309e-37, 4.82309e-37, 4.82309e-37, 4.82309e-37, 4.82309e-37, 1.01174e-11, 4.82309e-37, 4.82309e-37, 2.9549e-11, 4.82309e-37, 6.51023e-10, 4.82309e-37, 5.97475e-09, 4.82309e-37, 4.82309e-37, 4.82309e-37
