   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_774.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.341625, 0, 9.45766e-09, 4.42082e-34, 1.41421, -9.45766e-09, 0, 4.42082e-34, 4.42082e-34, 4.42082e-34, 4.42082e-34, 4.42082e-34, 4.42082e-34, 4.42082e-34, 4.42082e-34, 4.42082e-34, 4.42082e-34, 4.42082e-34, 4.42082e-34, 4.45399e-11, 4.42082e-34, 1.1453e-09, 4.42082e-34, 8.26781e-09, 4.42082e-34, 4.42082e-34, 4.42082e-34
0.349498, 0, 1.33525e-08, 2.93915e-33, 1.41421, -1.33525e-08, 0, 2.93915e-33, 2.93915e-33, 2.93915e-33, 2.93915e-33, 2.93915e-33, 2.93915e-33, 2.93915e-33, 2.93915e-33, 2.93915e-33, 2.93915e-33, 2.93915e-33, 2.93915e-33, 6.77279e-11, 2.93915e-33, 1.73473e-09, 2.93915e-33, 1.15501e-08, 2.93915e-33, 2.93915e-33, 2.93915e-33
0.357371, 0, 1.8779e-08, 1.83522e-32, 1.41421, -1.8779e-08, 0, 1.83522e-32, 1.83522e-32, 1.83522e-32, 1.83522e-32, 1.83522e-32, 1.83522e-32, 1.83522e-32, 1.83522e-32, 1.83522e-32, 1.83522e-32, 1.83522e-32, 1.83522e-32, 1.03025e-10, 1.83522e-32, 2.62326e-09, 1.83522e-32, 1.60527e-08, 1.83522e-32, 1.83522e-32, 1.83522e-32
0.365244, 0, 2.63142e-08, 1.10936e-31, 1.41421, -2.63142e-08, 0, 1.10936e-31, 1.10936e-31, 1.10936e-31, 1.10936e-31, 1.10936e-31, 1.10936e-31, 1.10936e-31, 1.10936e-31, 1.10936e-31, 1.10936e-31, 1.10936e-31, 1.10936e-31, 1.56771e-10, 1.10936e-31, 3.96061e-09, 1.10936e-31, 2.21968e-08, 1.10936e-31, 1.10936e-31, 1.10936e-31
0.373117, 0, 3.67458e-08, 6.13865e-31, 1.41421, -3.67458e-08, 0, 6.13865e-31, 6.13865e-31, 6.13865e-31, 6.13865e-31, 6.13865e-31, 6.13865e-31, 6.13865e-31, 6.13865e-31, 6.13865e-31, 6.13865e-31, 6.13865e-31, 6.13865e-31, 2.38612e-10, 6.13865e-31, 5.97038e-09, 6.13865e-31, 3.05368e-08, 6.13865e-31, 6.13865e-31, 6.13865e-31
0.38099, 0, 5.11472e-08, 3.23333e-30, 1.41421, -5.11472e-08, 0, 3.23333e-30, 3.23333e-30, 3.23333e-30, 3.23333e-30, 3.23333e-30, 3.23333e-30, 3.23333e-30, 3.23333e-30, 3.23333e-30, 3.23333e-30, 3.23333e-30, 3.23333e-30, 3.63205e-10, 3.23333e-30, 8.98554e-09, 3.23333e-30, 4.17984e-08, 3.23333e-30, 3.23333e-30, 3.23333e-30
0.388863, 0, 7.09801e-08, 1.6055e-29, 1.41421, -7.09801e-08, 0, 1.6055e-29, 1.6055e-29, 1.6055e-29, 1.6055e-29, 1.6055e-29, 1.6055e-29, 1.6055e-29, 1.6055e-29, 1.6055e-29, 1.6055e-29, 1.6055e-29, 1.6055e-29, 5.52769e-10, 1.6055e-29, 1.35008e-08, 1.6055e-29, 5.69266e-08, 1.6055e-29, 1.6055e-29, 1.6055e-29
0.396736, 0, 9.82334e-08, 7.51778e-29, 1.41421, -9.82334e-08, 0, 7.51778e-29, 7.51778e-29, 7.51778e-29, 7.51778e-29, 7.51778e-29, 7.51778e-29, 7.51778e-29, 7.51778e-29, 7.51778e-29, 7.51778e-29, 7.51778e-29, 7.51778e-29, 8.40893e-10, 7.51778e-29, 2.02485e-08, 7.51778e-29, 7.71441e-08, 7.51778e-29, 7.51778e-29, 7.51778e-29
0.404609, 0, 1.35613e-07, 3.35486e-28, 1.41421, -1.35613e-07, 0, 3.35486e-28, 3.35486e-28, 3.35486e-28, 3.35486e-28, 3.35486e-28, 3.35486e-28, 3.35486e-28, 3.35486e-28, 3.35486e-28, 3.35486e-28, 3.35486e-28, 3.35486e-28, 1.2782e-09, 3.35486e-28, 3.03095e-08, 3.35486e-28, 1.04025e-07, 3.35486e-28, 3.35486e-28, 3.35486e-28
0.412482, 0, 1.86796e-07, 1.42258e-27, 1.41421, -1.86796e-07, 0, 1.42258e-27, 1.42258e-27, 1.42258e-27, 1.42258e-27, 1.42258e-27, 1.42258e-27, 1.42258e-27, 1.42258e-27, 1.42258e-27, 1.42258e-27, 1.42258e-27, 1.42258e-27, 1.94068e-09, 1.42258e-27, 4.52723e-08, 1.42258e-27, 1.39583e-07, 1.42258e-27, 1.42258e-27, 1.42258e-27
0.420355, 0, 2.56788e-07, 5.73311e-27, 1.41421, -2.56788e-07, 0, 5.73311e-27, 5.73311e-27, 5.73311e-27, 5.73311e-27, 5.73311e-27, 5.73311e-27, 5.73311e-27, 5.73311e-27, 5.73311e-27, 5.73311e-27, 5.73311e-27, 5.73311e-27, 2.942e-09, 5.73311e-27, 6.74612e-08, 5.73311e-27, 1.86385e-07, 5.73311e-27, 5.73311e-27, 5.73311e-27
0.428228, 0, 3.52387e-07, 2.20063e-26, 1.41421, -3.52387e-07, 0, 2.20063e-26, 2.20063e-26, 2.20063e-26, 2.20063e-26, 2.20063e-26, 2.20063e-26, 2.20063e-26, 2.20063e-26, 2.20063e-26, 2.20063e-26, 2.20063e-26, 2.20063e-26, 4.45135e-09, 2.20063e-26, 1.00261e-07, 2.20063e-26, 2.47675e-07, 2.20063e-26, 2.20063e-26, 2.20063e-26
0.436101, 0, 4.82835e-07, 8.062e-26, 1.41421, -4.82835e-07, 0, 8.062e-26, 8.062e-26, 8.062e-26, 8.062e-26, 8.062e-26, 8.062e-26, 2.5209e-13, 8.062e-26, 8.062e-26, 8.062e-26, 8.062e-26, 8.062e-26, 6.7193e-09, 8.062e-26, 1.48574e-07, 8.062e-26, 3.27541e-07, 8.062e-26, 8.062e-26, 8.062e-26
0.443974, 0, 6.60682e-07, 2.82527e-25, 1.41421, -6.60682e-07, 0, 2.82527e-25, 2.82527e-25, 2.82527e-25, 2.82527e-25, 2.82527e-25, 2.82527e-25, 7.78753e-13, 2.82527e-25, 2.82527e-25, 2.82527e-25, 2.82527e-25, 2.82527e-25, 1.01152e-08, 2.82527e-25, 2.19464e-07, 2.82527e-25, 4.31102e-07, 2.82527e-25, 2.82527e-25, 2.82527e-25
0.451847, 0, 9.04473e-07, 9.58648e-25, 1.41421, -9.04473e-07, 0, 4.41028e-12, 1.05793e-11, 9.94201e-11, 2.89079e-12, 1.47488e-10, 7.19578e-10, 1.29458e-11, 4.84539e-11, 2.46237e-11, 3.15404e-10, 5.22429e-12, 2.24963e-13, 1.51803e-08, 2.97541e-13, 3.23039e-07, 1.14971e-15, 5.64813e-07, 9.58648e-25, 9.58648e-25, 4.79773e-11
0.45972, 0, 1.23755e-06, 1.55691e-10, 1.41421, -1.23755e-06, 1.55691e-10, 1.69273e-10, 1.88272e-10, 4.61879e-10, 1.64593e-10, 6.09917e-10, 2.37181e-09, 1.93869e-10, 3.04916e-10, 2.31525e-10, 1.12705e-09, 1.7178e-10, 1.56383e-10, 2.28601e-08, 1.58585e-10, 4.7384e-07, 1.55694e-10, 7.36732e-07, 1.55691e-10, 1.55691e-10, 3.03448e-10
0.467593, 0, 1.6928e-06, 4.75703e-10, 1.41421, -1.6928e-06, 4.75703e-10, 5.08037e-10, 5.53265e-10, 1.2046e-09, 4.96897e-10, 1.55701e-09, 5.75129e-09, 5.65323e-10, 8.30943e-10, 6.56231e-10, 2.78809e-09, 5.14005e-10, 4.77352e-10, 3.4307e-08, 4.87029e-10, 6.92192e-07, 4.75711e-10, 9.56698e-07, 4.75703e-10, 4.75703e-10, 8.27449e-10
0.475466, 0, 2.31586e-06, 1.12675e-09, 1.41421, -2.31586e-06, 1.12675e-09, 1.19678e-09, 1.29474e-09, 2.7054e-09, 1.17266e-09, 3.46865e-09, 1.25526e-08, 1.31951e-09, 1.89613e-09, 1.51774e-09, 6.13489e-09, 1.20971e-09, 1.13033e-09, 5.13336e-08, 1.15703e-09, 1.00676e-06, 1.12677e-09, 1.23715e-06, 1.12675e-09, 1.12675e-09, 1.88856e-09
0.483339, 0, 3.16982e-06, 2.43209e-09, 1.41421, -3.16982e-06, 2.43209e-09, 2.57664e-09, 2.77883e-09, 5.69063e-09, 2.52684e-09, 7.26609e-09, 2.60166e-08, 2.8282e-09, 4.02019e-09, 3.23914e-09, 1.27696e-08, 2.60332e-09, 2.43946e-09, 7.66187e-08, 2.50249e-09, 1.45756e-06, 2.43213e-09, 1.59328e-06, 2.43209e-09, 2.43209e-09, 4.00457e-09
0.491212, 0, 4.34287e-06, 5.00862e-09, 1.41421, -4.34287e-06, 5.00862e-09, 5.29806e-09, 5.70293e-09, 1.15334e-08, 5.19834e-09, 1.46881e-08, 5.22336e-08, 5.79886e-09, 8.18859e-09, 6.62464e-09, 2.57082e-08, 5.35148e-09, 5.02339e-09, 1.14127e-07, 5.16097e-09, 2.10004e-06, 5.0087e-09, 2.04417e-06, 5.00862e-09, 5.00862e-09, 8.15731e-09
0.499085, 0, 5.96345e-06, 1.00123e-08, 1.41421, -5.96345e-06, 1.00123e-08, 1.05788e-08, 1.13713e-08, 2.27835e-08, 1.03836e-08, 2.89582e-08, 1.02447e-07, 1.16561e-08, 1.62365e-08, 1.31754e-08, 5.05281e-08, 1.06834e-08, 1.00412e-08, 1.6975e-07, 1.03277e-08, 3.01476e-06, 1.00124e-08, 2.61379e-06, 1.00123e-08, 1.00123e-08, 1.61753e-08
0.506958, 0, 8.20347e-06, 1.95728e-08, 1.41421, -8.20347e-06, 1.95728e-08, 2.06606e-08, 2.21821e-08, 4.40933e-08, 2.02858e-08, 5.59486e-08, 1.97046e-07, 2.29384e-08, 3.15233e-08, 2.56459e-08, 9.73623e-08, 2.08613e-08, 1.96283e-08, 2.52257e-07, 2.02057e-08, 4.302e-06, 1.95731e-08, 3.33259e-06, 1.95728e-08, 1.95728e-08, 3.14057e-08
0.514831, 0, 1.13209e-05, 3.75414e-08, 1.41421, -1.13209e-05, 3.75414e-08, 3.95934e-08, 4.24637e-08, 8.3799e-08, 3.88864e-08, 1.06164e-07, 3.72342e-07, 4.63484e-08, 6.00857e-08, 4.89981e-08, 1.84291e-07, 3.99721e-08, 3.76461e-08, 3.74769e-07, 3.87812e-08, 6.1075e-06, 3.75419e-08, 4.24002e-06, 3.75414e-08, 3.75414e-08, 5.9864e-08
0.522704, 0, 1.56829e-05, 7.07583e-08, 1.41421, -1.56829e-05, 7.07583e-08, 7.4565e-08, 7.98897e-08, 1.56572e-07, 7.32535e-08, 1.98062e-07, 6.91856e-07, 9.01743e-08, 1.12581e-07, 9.2012e-08, 3.42996e-07, 7.52676e-08, 7.09525e-08, 5.57049e-07, 7.31384e-08, 8.62627e-06, 7.07593e-08, 5.38822e-06, 7.07583e-08, 7.07583e-08, 1.1217e-07
0.530578, 0, 2.18273e-05, 1.31155e-07, 1.41421, -2.18273e-05, 1.31155e-07, 1.38103e-07, 1.47821e-07, 2.87771e-07, 1.35709e-07, 3.63492e-07, 1.2647e-06, 1.70979e-07, 2.07484e-07, 1.69945e-07, 6.28009e-07, 1.39385e-07, 1.3151e-07, 8.2891e-07, 1.35642e-07, 1.21217e-05, 1.31157e-07, 6.84783e-06, 1.31155e-07, 1.31155e-07, 2.06734e-07
0.53845, 0, 3.05433e-05, 2.39167e-07, 1.41421, -3.05433e-05, 2.39167e-07, 2.51644e-07, 2.69097e-07, 5.20434e-07, 2.47345e-07, 6.56423e-07, 2.27491e-06, 3.17534e-07, 3.76247e-07, 3.08829e-07, 1.13147e-06, 2.53947e-07, 2.39803e-07, 1.23478e-06, 2.47483e-07, 1.69484e-05, 2.3917e-07, 8.71671e-06, 2.39167e-07, 2.39167e-07, 3.74899e-07
0.546324, 0, 4.29964e-05, 4.29166e-07, 1.41421, -4.29964e-05, 4.29166e-07, 4.51219e-07, 4.82066e-07, 9.26302e-07, 4.43621e-07, 1.16666e-06, 4.02732e-06, 5.77875e-07, 6.71453e-07, 5.52293e-07, 2.0063e-06, 4.55289e-07, 4.30291e-07, 1.84231e-06, 4.44331e-07, 2.35824e-05, 4.29171e-07, 1.11343e-05, 4.29166e-07, 4.29166e-07, 6.6907e-07
0.554197, 0, 6.09137e-05, 7.57894e-07, 1.41421, -6.09137e-05, 7.57894e-07, 7.96258e-07, 8.49922e-07, 1.62274e-06, 7.8304e-07, 2.04088e-06, 7.01744e-06, 1.03583e-06, 1.17939e-06, 9.72093e-07, 3.50156e-06, 8.03339e-07, 7.59851e-07, 2.75318e-06, 7.85117e-07, 3.2662e-05, 7.57904e-07, 1.43021e-05, 7.57894e-07, 7.57894e-07, 1.17524e-06
0.56207, 0.0125076, 8.68511e-05, 1.31732e-06, 1.41863, 0.0124207, 1.31732e-06, 1.38301e-06, 1.47491e-06, 2.79827e-06, 1.36038e-06, 3.51429e-06, 1.20361e-05, 1.83025e-06, 2.03908e-06, 1.68411e-06, 6.01555e-06, 1.39514e-06, 1.32067e-06, 4.12001e-06, 1.36543e-06, 4.50426e-05, 1.31733e-06, 1.85164e-05, 1.31732e-06, 1.31732e-06, 2.03198e-06
0.569943, 0.987492, 0.000124579, 2.25372e-06, 1.72844, 0.987368, 2.25372e-06, 2.36446e-06, 2.51936e-06, 4.7501e-06, 2.32631e-06, 5.95707e-06, 2.03219e-05, 3.18831e-06, 3.47037e-06, 2.87201e-06, 1.01733e-05, 2.3849e-06, 2.25937e-06, 6.17067e-06, 2.33747e-06, 6.18703e-05, 2.25375e-06, 2.42141e-05, 2.25372e-06, 2.25372e-06, 3.4584e-06
0.577816, 0, 0.000179634, 3.79543e-06, 1.41421, -0.000179634, 3.79543e-06, 3.9792e-06, 4.23624e-06, 7.93799e-06, 3.91588e-06, 9.94086e-06, 3.37783e-05, 5.47638e-06, 5.81437e-06, 4.82143e-06, 1.69374e-05, 4.01311e-06, 3.8048e-06, 9.24274e-06, 3.93901e-06, 8.46823e-05, 3.79548e-06, 3.20465e-05, 3.79543e-06, 3.79543e-06, 5.79451e-06
0.585689, 0, 0.00026007, 6.29211e-06, 1.41421, -0.00026007, 6.29211e-06, 6.59233e-06, 7.01226e-06, 1.30598e-05, 6.48889e-06, 1.63319e-05, 5.5275e-05, 9.27616e-06, 9.59044e-06, 7.96829e-06, 2.77621e-05, 6.64774e-06, 6.30743e-06, 1.38319e-05, 6.53458e-06, 0.000115542, 6.29219e-06, 4.29649e-05, 6.29211e-06, 6.29211e-06, 9.55801e-06
