   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_402.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0140249, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00617147, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.001682, 0, 2.05591e-18, 0, 1.41421, -2.05591e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2328e-20, 0, 0, 1.05142e-20, 0, 1.17928e-21, 0, 2.02189e-18, 0, 0
0.00953548, 0, 3.8027e-18, 0, 1.41421, -3.8027e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.12947e-20, 0, 0, 1.97727e-20, 0, 2.22304e-21, 0, 3.73941e-18, 0, 0
0.017389, 0, 6.97867e-18, 0, 1.41421, -6.97867e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.5776e-20, 0, 0, 3.68979e-20, 0, 4.15909e-21, 0, 6.86183e-18, 0, 0
0.0252424, 0, 1.27095e-17, 0, 1.41421, -1.27095e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37989e-19, 0, 0, 6.8339e-20, 0, 7.72444e-21, 0, 1.24955e-17, 0, 0
0.0330959, 0, 2.29739e-17, 0, 1.41421, -2.29739e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49404e-19, 0, 0, 1.25645e-19, 0, 1.42442e-20, 0, 2.25846e-17, 0, 0
0.0409494, 0, 4.12243e-17, 0, 1.41421, -4.12243e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.47482e-19, 0, 0, 2.29349e-19, 0, 2.60851e-20, 0, 4.05214e-17, 0, 0
0.0488029, 0, 7.34421e-17, 0, 1.41421, -7.34421e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.97112e-19, 0, 0, 4.15711e-19, 0, 4.74461e-20, 0, 7.21819e-17, 0, 0
0.0566563, 0, 1.29917e-16, 0, 1.41421, -1.29917e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40991e-18, 0, 0, 7.48319e-19, 0, 8.57298e-20, 0, 1.27673e-16, 0, 0
0.0645098, 0, 2.28227e-16, 0, 1.41421, -2.28227e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47651e-18, 0, 0, 1.33794e-18, 0, 1.53903e-19, 0, 2.24259e-16, 0, 0
0.0723633, 0, 3.98192e-16, 0, 1.41421, -3.98192e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.32029e-18, 0, 0, 2.37624e-18, 0, 2.7454e-19, 0, 3.91221e-16, 0, 0
0.0802168, 0, 6.9006e-16, 0, 1.41421, -6.9006e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.48605e-18, 0, 0, 4.19271e-18, 0, 4.867e-19, 0, 6.77894e-16, 0, 0
0.0880702, 0, 1.18792e-15, 0, 1.41421, -1.18792e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28854e-17, 0, 0, 7.3501e-18, 0, 8.57562e-19, 0, 1.16683e-15, 0, 0
0.0959237, 0, 2.03156e-15, 0, 1.41421, -2.03156e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20334e-17, 0, 0, 1.28034e-17, 0, 1.50198e-18, 0, 1.99522e-15, 0, 0
0.103777, 0, 3.45181e-15, 0, 1.41421, -3.45181e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.74316e-17, 0, 0, 2.21627e-17, 0, 2.61517e-18, 0, 3.3896e-15, 0, 0
0.111631, 0, 5.82737e-15, 0, 1.41421, -5.82737e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.31832e-17, 0, 0, 3.81268e-17, 0, 4.5271e-18, 0, 5.72153e-15, 0, 0
0.119484, 0, 9.7753e-15, 0, 1.41421, -9.7753e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05973e-16, 0, 0, 6.51912e-17, 0, 7.79218e-18, 0, 9.59635e-15, 0, 0
0.127338, 0, 1.62948e-14, 0, 1.41421, -1.62948e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.76623e-16, 0, 0, 1.10799e-16, 0, 1.33369e-17, 0, 1.5994e-14, 0, 0
0.135191, 0, 2.69929e-14, 0, 1.41421, -2.69929e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92537e-16, 0, 0, 1.872e-16, 0, 2.2701e-17, 0, 2.64905e-14, 0, 0
0.143045, 0, 4.44383e-14, 0, 1.41421, -4.44383e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.81524e-16, 0, 0, 3.14435e-16, 0, 3.84289e-17, 0, 4.36039e-14, 0, 0
0.150898, 0, 7.27095e-14, 0, 1.41421, -7.27095e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.87733e-16, 0, 0, 5.25108e-16, 0, 6.47037e-17, 0, 7.13319e-14, 0, 0
0.158752, 0, 1.18242e-13, 0, 1.41421, -1.18242e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28081e-15, 0, 0, 8.7196e-16, 0, 1.08365e-16, 0, 1.15981e-13, 0, 0
0.166605, 0, 1.91123e-13, 0, 1.41421, -1.91123e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0699e-15, 0, 0, 1.43983e-15, 0, 1.80545e-16, 0, 1.87433e-13, 0, 0
0.174458, 0, 3.07069e-13, 0, 1.41421, -3.07069e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32501e-15, 0, 0, 2.36449e-15, 0, 2.99262e-16, 0, 3.0108e-13, 0, 0
0.182312, 0, 4.90931e-13, 0, 1.41421, -4.90931e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.3149e-15, 0, 0, 3.87153e-15, 0, 4.95057e-16, 0, 4.81249e-13, 0, 0
0.190165, 0, 7.79268e-13, 0, 1.41421, -7.79268e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.43491e-15, 0, 0, 6.28925e-15, 0, 8.12171e-16, 0, 7.63732e-13, 0, 0
