   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_815.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0788387, 0, 4.14662e-18, 0, 1.41421, -4.14662e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.72475e-21, 0, 0, 1.06691e-20, 0, 0, 4.12823e-18, 0, 0, 0
0.0866931, 0, 8.1285e-18, 0, 1.41421, -8.1285e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51421e-20, 0, 0, 2.12092e-20, 0, 0, 8.09215e-18, 0, 0, 0
0.0945475, 0, 1.57888e-17, 0, 1.41421, -1.57888e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94109e-20, 0, 0, 4.1787e-20, 0, 0, 1.57176e-17, 0, 0, 0
0.102402, 0, 3.03953e-17, 0, 1.41421, -3.03953e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.6617e-20, 0, 0, 8.16158e-20, 0, 0, 3.0257e-17, 0, 0, 0
0.110256, 0, 5.80042e-17, 0, 1.41421, -5.80042e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0804e-19, 0, 0, 1.58056e-19, 0, 0, 5.77381e-17, 0, 0, 0
0.118111, 0, 1.09746e-16, 0, 1.41421, -1.09746e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04407e-19, 0, 0, 3.03552e-19, 0, 0, 1.09238e-16, 0, 0, 0
0.125965, 0, 2.05903e-16, 0, 1.41421, -2.05903e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.83487e-19, 0, 0, 5.78256e-19, 0, 0, 2.04941e-16, 0, 0, 0
0.13382, 0, 3.8313e-16, 0, 1.41421, -3.8313e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.13533e-19, 0, 0, 1.09279e-18, 0, 0, 3.81324e-16, 0, 0, 0
0.141674, 0, 7.07121e-16, 0, 1.41421, -7.07121e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31687e-18, 0, 0, 2.049e-18, 0, 0, 7.03755e-16, 0, 0, 0
0.149528, 0, 1.29467e-15, 0, 1.41421, -1.29467e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41094e-18, 0, 0, 3.81237e-18, 0, 0, 1.28845e-15, 0, 0, 0
0.157383, 0, 2.35176e-15, 0, 1.41421, -2.35176e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.37923e-18, 0, 0, 7.03965e-18, 0, 0, 2.34034e-15, 0, 0, 0
0.165237, 0, 4.23873e-15, 0, 1.41421, -4.23873e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.89257e-18, 0, 0, 1.2902e-17, 0, 0, 4.21794e-15, 0, 0, 0
0.173092, 0, 7.5811e-15, 0, 1.41421, -7.5811e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41153e-17, 0, 0, 2.34727e-17, 0, 0, 7.54351e-15, 0, 0, 0
0.180946, 0, 1.3456e-14, 0, 1.41421, -1.3456e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50525e-17, 0, 0, 4.23963e-17, 0, 0, 1.33886e-14, 0, 0, 0
0.188801, 0, 2.37041e-14, 0, 1.41421, -2.37041e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.413e-17, 0, 0, 7.60318e-17, 0, 0, 2.3584e-14, 0, 0, 0
0.196655, 0, 4.14462e-14, 0, 1.41421, -4.14462e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.71559e-17, 0, 0, 1.35398e-16, 0, 0, 4.12337e-14, 0, 0, 0
0.204509, 0, 7.19329e-14, 0, 1.41421, -7.19329e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33902e-16, 0, 0, 2.39454e-16, 0, 0, 7.15596e-14, 0, 0, 0
0.212364, 0, 1.23931e-13, 0, 1.41421, -1.23931e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30681e-16, 0, 0, 4.20603e-16, 0, 0, 1.2328e-13, 0, 0, 0
0.220218, 0, 2.11964e-13, 0, 1.41421, -2.11964e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.94519e-16, 0, 0, 7.33858e-16, 0, 0, 2.10836e-13, 0, 0, 0
0.228073, 0, 3.59913e-13, 0, 1.41421, -3.59913e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.69849e-16, 0, 0, 1.27201e-15, 0, 0, 3.57971e-13, 0, 0, 0
0.235927, 0, 6.06745e-13, 0, 1.41421, -6.06745e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12917e-15, 0, 0, 2.19061e-15, 0, 0, 6.03426e-13, 0, 0, 0
0.243781, 0, 1.01556e-12, 0, 1.41421, -1.01556e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88989e-15, 0, 0, 3.74883e-15, 0, 0, 1.00992e-12, 0, 0, 0
0.251636, 0, 1.68778e-12, 0, 1.41421, -1.68778e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14067e-15, 0, 0, 6.37602e-15, 0, 0, 1.67826e-12, 0, 0, 0
0.25949, 0, 2.78515e-12, 0, 1.41421, -2.78515e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.18245e-15, 0, 0, 1.07796e-14, 0, 0, 2.76918e-12, 0, 0, 0
0.267345, 0, 4.56373e-12, 0, 1.41421, -4.56373e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.49162e-15, 0, 0, 1.81199e-14, 0, 0, 4.53711e-12, 0, 0, 0
0.275199, 0, 7.42578e-12, 0, 1.41421, -7.42578e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38166e-14, 0, 0, 3.02896e-14, 0, 0, 7.38168e-12, 0, 0, 0
0.283054, 0, 1.19986e-11, 0, 1.41421, -1.19986e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23248e-14, 0, 0, 5.03647e-14, 0, 0, 1.19259e-11, 0, 0, 0
0.290908, 0, 1.9253e-11, 0, 1.41421, -1.9253e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.58226e-14, 0, 0, 8.33252e-14, 0, 0, 1.91338e-11, 0, 0, 0
0.298762, 0, 3.068e-11, 0, 1.41421, -3.068e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.7086e-14, 0, 0, 1.37209e-13, 0, 0, 3.04857e-11, 0, 0, 0
0.306617, 0, 4.85528e-11, 4.76441e-44, 1.41421, -4.85528e-11, 0, 4.76441e-44, 4.76441e-44, 4.76441e-44, 4.76441e-44, 4.76441e-44, 4.76441e-44, 4.76441e-44, 4.76441e-44, 4.76441e-44, 4.76441e-44, 9.03473e-14, 4.76441e-44, 4.76441e-44, 2.24953e-13, 4.76441e-44, 4.76441e-44, 4.82375e-11, 4.76441e-44, 4.76441e-44, 4.76441e-44
0.314471, 0, 7.63112e-11, 8.54792e-43, 1.41421, -7.63112e-11, 0, 8.54792e-43, 8.54792e-43, 8.54792e-43, 8.54792e-43, 8.54792e-43, 8.54792e-43, 8.54792e-43, 8.54792e-43, 8.54792e-43, 8.54792e-43, 1.42014e-13, 8.54792e-43, 8.54792e-43, 3.67347e-13, 8.54792e-43, 8.54792e-43, 7.58018e-11, 8.54792e-43, 8.54792e-43, 8.54792e-43
0.322326, 0, 1.19121e-10, 1.26621e-41, 1.41421, -1.19121e-10, 0, 1.26621e-41, 1.26621e-41, 1.26621e-41, 1.26621e-41, 1.26621e-41, 1.26621e-41, 1.26621e-41, 1.26621e-41, 1.26621e-41, 1.26621e-41, 2.21714e-13, 1.26621e-41, 1.26621e-41, 5.97743e-13, 1.26621e-41, 1.26621e-41, 1.18301e-10, 1.26621e-41, 1.26621e-41, 1.26621e-41
0.33018, 0, 1.84682e-10, 1.65392e-40, 1.41421, -1.84682e-10, 0, 1.65392e-40, 1.65392e-40, 1.65392e-40, 1.65392e-40, 1.65392e-40, 1.65392e-40, 1.65392e-40, 1.65392e-40, 1.65392e-40, 1.65392e-40, 3.43807e-13, 1.65392e-40, 1.65392e-40, 9.69619e-13, 1.65392e-40, 1.65392e-40, 1.83369e-10, 1.65392e-40, 1.65392e-40, 1.65392e-40
0.338035, 0, 2.8439e-10, 1.93382e-39, 1.41421, -2.8439e-10, 0, 1.93382e-39, 1.93382e-39, 1.93382e-39, 1.93382e-39, 1.93382e-39, 1.93382e-39, 1.93382e-39, 1.93382e-39, 1.93382e-39, 1.93382e-39, 5.29563e-13, 1.93382e-39, 1.93382e-39, 1.56871e-12, 1.93382e-39, 1.93382e-39, 2.82292e-10, 1.93382e-39, 1.93382e-39, 1.93382e-39
0.345889, 0, 4.34979e-10, 2.03873e-38, 1.41421, -4.34979e-10, 0, 2.03873e-38, 2.03873e-38, 2.03873e-38, 2.03873e-38, 2.03873e-38, 2.03873e-38, 2.03873e-38, 2.03873e-38, 2.03873e-38, 2.03873e-38, 8.10245e-13, 2.03873e-38, 2.03873e-38, 2.53246e-12, 2.03873e-38, 2.03873e-38, 4.31637e-10, 2.03873e-38, 2.03873e-38, 2.03873e-38
0.353743, 0, 6.6085e-10, 1.94804e-37, 1.41421, -6.6085e-10, 0, 1.94804e-37, 1.94804e-37, 1.94804e-37, 1.94804e-37, 1.94804e-37, 1.94804e-37, 1.94804e-37, 1.94804e-37, 1.94804e-37, 1.94804e-37, 1.2315e-12, 1.94804e-37, 1.94804e-37, 4.08147e-12, 1.94804e-37, 1.94804e-37, 6.55537e-10, 1.94804e-37, 1.94804e-37, 1.94804e-37
0.361598, 0, 9.97316e-10, 1.69555e-36, 1.41421, -9.97316e-10, 0, 1.69555e-36, 1.69555e-36, 1.69555e-36, 1.69555e-36, 1.69555e-36, 1.69555e-36, 1.69555e-36, 1.69555e-36, 1.69555e-36, 1.69555e-36, 1.85947e-12, 1.69555e-36, 1.69555e-36, 6.56999e-12, 1.69555e-36, 1.69555e-36, 9.88886e-10, 1.69555e-36, 1.69555e-36, 1.69555e-36
0.369452, 0, 1.49511e-09, 1.35119e-35, 1.41421, -1.49511e-09, 0, 1.35119e-35, 1.35119e-35, 1.35119e-35, 1.35119e-35, 1.35119e-35, 1.35119e-35, 1.35119e-35, 1.35119e-35, 1.35119e-35, 1.35119e-35, 2.78938e-12, 1.35119e-35, 1.35119e-35, 1.05675e-11, 1.35119e-35, 1.35119e-35, 1.48175e-09, 1.35119e-35, 1.35119e-35, 1.35119e-35
0.377307, 0, 2.22662e-09, 9.90978e-35, 1.41421, -2.22662e-09, 0, 9.90978e-35, 9.90978e-35, 9.90978e-35, 9.90978e-35, 9.90978e-35, 9.90978e-35, 9.90978e-35, 9.90978e-35, 9.90978e-35, 9.90978e-35, 4.15735e-12, 9.90978e-35, 9.90978e-35, 1.69905e-11, 9.90978e-35, 9.90978e-35, 2.20547e-09, 9.90978e-35, 9.90978e-35, 9.90978e-35
0.385161, 0, 3.29434e-09, 6.6501e-34, 1.41421, -3.29434e-09, 0, 6.6501e-34, 6.6501e-34, 6.6501e-34, 6.6501e-34, 6.6501e-34, 6.6501e-34, 6.6501e-34, 6.6501e-34, 6.6501e-34, 6.6501e-34, 6.15661e-12, 6.6501e-34, 6.6501e-34, 2.73143e-11, 6.6501e-34, 6.6501e-34, 3.26087e-09, 6.6501e-34, 6.6501e-34, 6.6501e-34
0.393015, 0, 4.84245e-09, 4.45472e-33, 1.41421, -4.84245e-09, 0, 4.45472e-33, 4.45472e-33, 4.45472e-33, 4.45472e-33, 4.45472e-33, 4.45472e-33, 4.45472e-33, 4.45472e-33, 4.45472e-33, 4.45472e-33, 9.05974e-12, 4.45472e-33, 4.45472e-33, 4.39158e-11, 4.45472e-33, 4.45472e-33, 4.78947e-09, 4.45472e-33, 4.45472e-33, 4.45472e-33
0.40087, 0, 7.07229e-09, 2.85689e-32, 1.41421, -7.07229e-09, 0, 2.85689e-32, 2.85689e-32, 2.85689e-32, 2.85689e-32, 2.85689e-32, 2.85689e-32, 2.85689e-32, 2.85689e-32, 2.85689e-32, 2.85689e-32, 1.32486e-11, 2.85689e-32, 2.85689e-32, 7.0622e-11, 2.85689e-32, 2.85689e-32, 6.98842e-09, 2.85689e-32, 2.85689e-32, 2.85689e-32
0.408724, 0, 1.02632e-08, 1.71518e-31, 1.41421, -1.02632e-08, 0, 1.71518e-31, 1.71518e-31, 1.71518e-31, 1.71518e-31, 1.71518e-31, 1.71518e-31, 1.71518e-31, 1.71518e-31, 1.71518e-31, 1.71518e-31, 1.9255e-11, 1.71518e-31, 1.71518e-31, 1.13591e-10, 1.71518e-31, 1.71518e-31, 1.01303e-08, 1.71518e-31, 1.71518e-31, 1.71518e-31
0.416579, 0, 1.47999e-08, 9.64452e-31, 1.41421, -1.47999e-08, 0, 9.64452e-31, 9.64452e-31, 9.64452e-31, 9.64452e-31, 9.64452e-31, 9.64452e-31, 9.64452e-31, 9.64452e-31, 9.64452e-31, 9.64452e-31, 2.78147e-11, 9.64452e-31, 9.64452e-31, 1.82716e-10, 9.64452e-31, 9.64452e-31, 1.45894e-08, 9.64452e-31, 9.64452e-31, 9.64452e-31
0.424433, 0, 2.12095e-08, 5.08213e-30, 1.41421, -2.12095e-08, 0, 5.08213e-30, 5.08213e-30, 5.08213e-30, 5.08213e-30, 5.08213e-30, 5.08213e-30, 5.08213e-30, 5.08213e-30, 5.08213e-30, 5.08213e-30, 3.99394e-11, 5.08213e-30, 5.08213e-30, 2.93859e-10, 5.08213e-30, 5.08213e-30, 2.08757e-08, 5.08213e-30, 5.08213e-30, 5.08213e-30
0.432288, 0, 3.02086e-08, 2.51601e-29, 1.41421, -3.02086e-08, 0, 2.51601e-29, 2.51601e-29, 2.51601e-29, 2.51601e-29, 2.51601e-29, 2.51601e-29, 2.51601e-29, 2.51601e-29, 2.51601e-29, 2.51601e-29, 5.70126e-11, 2.51601e-29, 2.51601e-29, 4.7238e-10, 2.51601e-29, 2.51601e-29, 2.96792e-08, 2.51601e-29, 2.51601e-29, 2.51601e-29
0.440142, 0, 4.27675e-08, 2.27778e-28, 1.41421, -4.27675e-08, 0, 2.27778e-28, 2.27778e-28, 2.27778e-28, 2.27778e-28, 2.27778e-28, 2.27778e-28, 2.27778e-28, 2.27778e-28, 2.27778e-28, 2.27778e-28, 8.09163e-11, 2.27778e-28, 2.27778e-28, 7.5936e-10, 2.27778e-28, 2.27778e-28, 4.19272e-08, 2.27778e-28, 2.27778e-28, 2.27778e-28
0.447996, 0, 6.01869e-08, 9.55936e-28, 1.41421, -6.01869e-08, 0, 9.55936e-28, 9.55936e-28, 9.55936e-28, 9.55936e-28, 9.55936e-28, 9.55936e-28, 9.55936e-28, 9.55936e-28, 9.55936e-28, 9.55936e-28, 1.14189e-10, 9.55936e-28, 9.55936e-28, 1.21779e-09, 9.55936e-28, 9.55936e-28, 5.88549e-08, 9.55936e-28, 9.55936e-28, 9.55936e-28
0.455851, 0, 8.42094e-08, 3.81552e-27, 1.41421, -8.42094e-08, 0, 3.81552e-27, 3.81552e-27, 3.81552e-27, 3.81552e-27, 3.81552e-27, 3.81552e-27, 3.81552e-27, 3.81552e-27, 3.81552e-27, 3.81552e-27, 1.60249e-10, 3.81552e-27, 3.81552e-27, 1.94938e-09, 3.81552e-27, 3.81552e-27, 8.20998e-08, 3.81552e-27, 3.81552e-27, 3.81552e-27
0.463705, 0, 1.17151e-07, 1.45216e-26, 1.41421, -1.17151e-07, 0, 1.45216e-26, 1.45216e-26, 1.45216e-26, 1.45216e-26, 1.45216e-26, 1.45216e-26, 2.07538e-13, 1.45216e-26, 1.45216e-26, 1.45216e-26, 2.23664e-10, 1.45216e-26, 1.45216e-26, 3.11311e-09, 1.45216e-26, 1.45216e-26, 1.13814e-07, 1.45216e-26, 1.45216e-26, 1.45216e-26
0.47156, 0, 1.62077e-07, 5.28331e-26, 1.41421, -1.62077e-07, 0, 5.28331e-26, 5.28331e-26, 5.28331e-26, 5.28331e-26, 5.28331e-26, 5.28331e-26, 6.91923e-13, 5.28331e-26, 5.28331e-26, 5.28331e-26, 3.10511e-10, 5.28331e-26, 5.28331e-26, 4.95724e-09, 5.28331e-26, 5.28331e-26, 1.56809e-07, 5.28331e-26, 5.28331e-26, 5.28331e-26
0.479414, 0, 2.23025e-07, 1.84584e-25, 1.41421, -2.23025e-07, 0, 1.84584e-25, 1.84584e-25, 1.84584e-25, 1.84584e-25, 1.84584e-25, 1.84584e-25, 1.7949e-12, 1.84584e-25, 1.84584e-25, 1.84584e-25, 4.28828e-10, 1.84584e-25, 1.84584e-25, 7.86702e-09, 1.84584e-25, 1.84584e-25, 2.14727e-07, 1.84584e-25, 1.84584e-25, 1.84584e-25
0.487268, 0, 3.05942e-07, 6.25465e-25, 1.41421, -3.05942e-07, 0, 1.58436e-15, 3.5719e-12, 3.77292e-12, 4.8576e-11, 3.65889e-10, 5.39062e-13, 1.39051e-11, 1.52745e-11, 1.97862e-11, 1.27632e-10, 5.89207e-10, 2.38476e-12, 1.2895e-13, 1.24365e-08, 2.82579e-13, 5.86899e-16, 2.92292e-07, 6.25465e-25, 6.25465e-25, 2.26607e-11
0.495123, 0, 4.18031e-07, 6.06505e-11, 1.41421, -4.18031e-07, 6.06505e-11, 6.06558e-11, 7.25199e-11, 7.31879e-11, 2.22068e-10, 1.2765e-09, 6.24418e-11, 1.02332e-10, 1.11408e-10, 1.264e-10, 4.84771e-10, 8.66157e-10, 6.85751e-11, 6.1079e-11, 1.96374e-08, 6.52109e-11, 6.06525e-11, 3.95575e-07, 6.06505e-11, 6.06505e-11, 1.35952e-10
0.502977, 0, 5.69401e-07, 2.02785e-10, 1.41421, -5.69401e-07, 2.02785e-10, 2.02799e-10, 2.33498e-10, 2.35227e-10, 6.20467e-10, 3.34889e-09, 2.0742e-10, 3.06803e-10, 3.34123e-10, 3.72918e-10, 1.30023e-09, 1.29856e-09, 2.2329e-10, 2.03894e-10, 3.08734e-08, 2.19015e-10, 2.0279e-10, 5.32268e-07, 2.02785e-10, 2.02785e-10, 3.97634e-10
0.510832, 0, 7.74231e-07, 5.27091e-10, 1.41421, -7.74231e-07, 5.27091e-10, 5.27123e-10, 5.99679e-10, 6.03764e-10, 1.51425e-09, 7.96267e-09, 5.38046e-10, 7.68097e-10, 8.37498e-10, 9.29186e-10, 3.12082e-09, 2.01052e-09, 5.75554e-10, 5.29711e-10, 4.83332e-08, 5.71465e-10, 5.27103e-10, 7.12256e-07, 5.27091e-10, 5.27091e-10, 9.87602e-10
0.518686, 0, 1.05275e-06, 1.24913e-09, 1.41421, -1.05275e-06, 1.24913e-09, 1.2492e-09, 1.4128e-09, 1.42202e-09, 3.475e-09, 1.8015e-08, 1.27383e-09, 1.78482e-09, 1.94904e-09, 2.15578e-09, 7.09754e-09, 3.24775e-09, 1.35841e-09, 1.25504e-09, 7.53583e-08, 1.35802e-09, 1.24916e-09, 9.48032e-07, 1.24913e-09, 1.24913e-09, 2.2875e-09
0.526541, 0, 1.435e-06, 2.82136e-09, 1.41421, -1.435e-06, 2.82136e-09, 2.82151e-09, 3.179e-09, 3.19912e-09, 7.68507e-09, 3.94563e-08, 2.87533e-09, 3.97822e-09, 4.35073e-09, 4.80247e-09, 1.56006e-08, 5.50138e-09, 3.06013e-09, 2.83427e-09, 1.17048e-07, 3.07317e-09, 2.82141e-09, 1.25559e-06, 2.82136e-09, 2.82136e-09, 5.09028e-09
0.534395, 0, 1.96744e-06, 6.17165e-09, 1.41421, -1.96744e-06, 6.17165e-09, 6.17199e-09, 6.9337e-09, 6.97659e-09, 1.65351e-08, 8.42326e-08, 6.28665e-09, 8.79463e-09, 9.4304e-09, 1.0393e-08, 3.34014e-08, 9.74862e-09, 6.68043e-09, 6.19916e-09, 1.81177e-07, 6.73177e-09, 6.17177e-09, 1.65548e-06, 6.17165e-09, 6.17165e-09, 1.10062e-08
0.542249, 0, 2.72437e-06, 1.31606e-08, 1.41421, -2.72437e-06, 1.31606e-08, 1.31613e-08, 1.47482e-08, 1.48376e-08, 3.47516e-08, 1.7579e-07, 1.34002e-08, 1.9353e-08, 1.99498e-08, 2.19552e-08, 6.98902e-08, 1.79126e-08, 1.42206e-08, 1.32179e-08, 2.7962e-07, 1.43704e-08, 1.31609e-08, 2.17453e-06, 1.31606e-08, 1.31606e-08, 2.32328e-08
0.550104, 0, 3.82851e-06, 2.74358e-08, 1.41421, -3.82851e-06, 2.74358e-08, 2.74373e-08, 3.06737e-08, 3.0856e-08, 7.147e-08, 3.59114e-07, 2.79245e-08, 4.23839e-08, 4.12821e-08, 4.53721e-08, 1.43134e-07, 3.372e-08, 2.95976e-08, 2.75527e-08, 4.30561e-07, 2.99852e-08, 2.74363e-08, 2.84844e-06, 2.74358e-08, 2.74358e-08, 4.79778e-08
0.557958, 0, 5.48387e-06, 5.59859e-08, 1.41421, -5.48387e-06, 5.59859e-08, 5.59888e-08, 6.2454e-08, 6.2818e-08, 1.43949e-07, 7.18547e-07, 5.69621e-08, 8.91505e-08, 8.36453e-08, 9.18154e-08, 2.87105e-07, 6.42585e-08, 6.03043e-08, 5.62194e-08, 6.62161e-07, 6.12393e-08, 5.5987e-08, 3.726e-06, 5.59859e-08, 5.59859e-08, 9.70206e-08
0.565813, 0, 8.03589e-06, 1.11901e-07, 1.41421, -8.03589e-06, 1.11901e-07, 1.11906e-07, 1.2456e-07, 1.25272e-07, 2.84059e-07, 1.40865e-06, 1.13811e-07, 1.82272e-07, 1.66035e-07, 1.82025e-07, 5.64243e-07, 1.22742e-07, 1.20352e-07, 1.12358e-07, 1.01719e-06, 1.22501e-07, 1.11903e-07, 4.87611e-06, 1.11901e-07, 1.11901e-07, 1.92213e-07
0.573667, 0, 1.20703e-05, 2.19136e-07, 1.41421, -1.20703e-05, 2.19136e-07, 2.19147e-07, 2.43415e-07, 2.44782e-07, 5.49318e-07, 2.70617e-06, 2.228e-07, 3.64501e-07, 3.2296e-07, 3.53628e-07, 1.08668e-06, 2.33281e-07, 2.35346e-07, 2.20013e-07, 1.56219e-06, 2.40094e-07, 2.1914e-07, 6.39899e-06, 2.19136e-07, 2.19136e-07, 3.73167e-07
0.581522, 0, 1.85719e-05, 4.20537e-07, 1.41421, -1.85719e-05, 4.20537e-07, 4.20557e-07, 4.66172e-07, 4.6874e-07, 1.04115e-06, 5.0952e-06, 4.27424e-07, 7.12913e-07, 6.15686e-07, 6.7333e-07, 2.05119e-06, 4.38911e-07, 4.51005e-07, 4.22184e-07, 2.3999e-06, 4.61156e-07, 4.20544e-07, 8.44492e-06, 4.20537e-07, 4.20537e-07, 7.10055e-07
0.589376, 0, 2.91854e-05, 7.90968e-07, 1.41421, -2.91854e-05, 7.90968e-07, 7.91005e-07, 8.75041e-07, 8.79773e-07, 1.93432e-06, 9.40306e-06, 8.03656e-07, 1.37048e-06, 1.15049e-06, 1.25669e-06, 3.7951e-06, 8.14737e-07, 8.47099e-07, 7.94003e-07, 3.68908e-06, 8.68163e-07, 7.90982e-07, 1.12438e-05, 7.90968e-07, 7.90968e-07, 1.32434e-06
0.59723, 0, 4.66117e-05, 1.45821e-06, 1.41421, -4.66117e-05, 1.45821e-06, 1.45828e-06, 1.61004e-06, 1.61858e-06, 3.52294e-06, 1.70104e-05, 1.48113e-06, 2.59005e-06, 2.10746e-06, 2.29923e-06, 6.88323e-06, 1.48884e-06, 1.55958e-06, 1.46369e-06, 5.67425e-06, 1.60209e-06, 1.45824e-06, 1.51519e-05, 1.45821e-06, 1.45821e-06, 2.42141e-06
0.605085, 0, 7.52168e-05, 2.63529e-06, 1.41421, -7.52168e-05, 2.63529e-06, 2.63541e-06, 2.90406e-06, 2.91919e-06, 6.29044e-06, 3.0167e-05, 2.67585e-06, 4.81315e-06, 3.78463e-06, 4.12412e-06, 1.22391e-05, 2.67459e-06, 2.81473e-06, 2.64499e-06, 8.73006e-06, 2.89833e-06, 2.63533e-06, 2.07253e-05, 2.63529e-06, 2.63529e-06, 4.34042e-06
0.612939, 0, 0.000121921, 4.66895e-06, 1.41421, -0.000121921, 4.66895e-06, 4.66915e-06, 5.13541e-06, 5.16166e-06, 1.10127e-05, 5.24517e-05, 4.73934e-06, 8.79669e-06, 6.66369e-06, 7.2529e-06, 2.13369e-05, 4.7192e-06, 4.98038e-06, 4.68579e-06, 1.34261e-05, 5.14071e-06, 4.66902e-06, 2.88233e-05, 4.66895e-06, 4.66895e-06, 7.62829e-06
