   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_300.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0015603, 0, 7.52693e-16, 0, 1.41421, -7.52693e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.78855e-18, 0, 0, 7.04912e-18, 0, 0, 7.37856e-16, 0, 0, 0
0.00941238, 0, 1.22557e-15, 0, 1.41421, -1.22557e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26796e-17, 0, 0, 1.16847e-17, 0, 0, 1.20121e-15, 0, 0, 0
0.0172645, 0, 1.98522e-15, 0, 1.41421, -1.98522e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05351e-17, 0, 0, 1.92707e-17, 0, 0, 1.94541e-15, 0, 0, 0
0.0251165, 0, 3.19926e-15, 0, 1.41421, -3.19926e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.30872e-17, 0, 0, 3.1623e-17, 0, 0, 3.13455e-15, 0, 0, 0
0.0329686, 0, 5.12963e-15, 0, 1.41421, -5.12963e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.30415e-17, 0, 0, 5.16368e-17, 0, 0, 5.02495e-15, 0, 0, 0
0.0408207, 0, 8.18353e-15, 0, 1.41421, -8.18353e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.46035e-17, 0, 0, 8.39067e-17, 0, 0, 8.01502e-15, 0, 0, 0
0.0486728, 0, 1.29907e-14, 0, 1.41421, -1.29907e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34275e-16, 0, 0, 1.3569e-16, 0, 0, 1.27207e-14, 0, 0, 0
0.0565249, 0, 2.05201e-14, 0, 1.41421, -2.05201e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12059e-16, 0, 0, 2.18394e-16, 0, 0, 2.00897e-14, 0, 0, 0
0.064377, 0, 3.22553e-14, 0, 1.41421, -3.22553e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.33265e-16, 0, 0, 3.49864e-16, 0, 0, 3.15722e-14, 0, 0, 0
0.0722291, 0, 5.0456e-14, 0, 1.41421, -5.0456e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.21208e-16, 0, 0, 5.5789e-16, 0, 0, 4.93769e-14, 0, 0, 0
0.0800811, 0, 7.85468e-14, 0, 1.41421, -7.85468e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.11211e-16, 0, 0, 8.8555e-16, 0, 0, 7.685e-14, 0, 0, 0
0.0879332, 0, 1.21692e-13, 0, 1.41421, -1.21692e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25653e-15, 0, 0, 1.39933e-15, 0, 0, 1.19036e-13, 0, 0, 0
0.0957853, 0, 1.87641e-13, 0, 1.41421, -1.87641e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93704e-15, 0, 0, 2.20137e-15, 0, 0, 1.83503e-13, 0, 0, 0
