   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_383.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00855363, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.000687965, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0071777, 0, 5.03106e-17, 0, 1.41421, -5.03106e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.22724e-21, 0, 7.48168e-18, 0, 4.28217e-17, 0, 0, 0
0.0150434, 0, 8.94423e-17, 0, 1.41421, -8.94423e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30316e-20, 0, 1.35443e-17, 0, 7.5885e-17, 0, 0, 0
0.022909, 0, 1.57933e-16, 0, 1.41421, -1.57933e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33385e-20, 0, 2.43611e-17, 0, 1.33549e-16, 0, 0, 0
0.0307747, 0, 2.77016e-16, 0, 1.41421, -2.77016e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.15198e-20, 0, 4.35394e-17, 0, 2.33435e-16, 0, 0, 0
0.0386403, 0, 4.82714e-16, 0, 1.41421, -4.82714e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.3383e-20, 0, 7.73344e-17, 0, 4.05306e-16, 0, 0, 0
0.046506, 0, 8.3575e-16, 0, 1.41421, -8.3575e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28867e-19, 0, 1.36529e-16, 0, 6.99092e-16, 0, 0, 0
0.0543717, 0, 1.43784e-15, 0, 1.41421, -1.43784e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24873e-19, 0, 2.396e-16, 0, 1.19801e-15, 0, 0, 0
0.0622373, 0, 2.47394e-15, 0, 1.41421, -2.47394e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.93237e-19, 0, 4.22185e-16, 0, 2.05136e-15, 0, 0, 0
0.070103, 0, 4.20115e-15, 0, 1.41421, -4.20115e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.77226e-19, 0, 7.31792e-16, 0, 3.46868e-15, 0, 0, 0
0.0779687, 0, 7.09153e-15, 0, 1.41421, -7.09153e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15933e-18, 0, 1.26138e-15, 0, 5.82899e-15, 0, 0, 0
0.0858343, 0, 1.18997e-14, 0, 1.41421, -1.18997e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97293e-18, 0, 2.16233e-15, 0, 9.73544e-15, 0, 0, 0
0.0937, 0, 1.98515e-14, 0, 1.41421, -1.98515e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.338e-18, 0, 3.68676e-15, 0, 1.61614e-14, 0, 0, 0
0.101566, 0, 3.29258e-14, 0, 1.41421, -3.29258e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.61513e-18, 0, 6.25248e-15, 0, 2.66677e-14, 0, 0, 0
0.109431, 0, 5.42995e-14, 0, 1.41421, -5.42995e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.39213e-18, 0, 1.05481e-14, 0, 4.3742e-14, 0, 0, 0
