   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_151.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0747522, 0.164383, 1.32861e-17, 0, 1.47118, 0.164383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74301e-19, 0, 0, 3.11683e-22, 1.5066e-19, 0, 1.29608e-17, 0, 0, 0
0.0826205, 0.997589, 2.57587e-17, 0, 1.73135, 0.997589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.37852e-19, 0, 0, 6.12777e-22, 2.98047e-19, 0, 2.51222e-17, 0, 0, 0
0.0904888, 0.838028, 4.94811e-17, 0, 1.68464, 0.838028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.4884e-19, 0, 0, 1.19398e-21, 5.84329e-19, 0, 4.82468e-17, 0, 0, 0
0.0983571, 0.15715, 9.41944e-17, 0, 1.46872, 0.15715, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23485e-18, 0, 0, 2.30612e-21, 1.13558e-18, 0, 9.18217e-17, 0, 0, 0
0.106225, 0.997589, 1.79468e-16, 0, 1.73135, 0.997589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35201e-18, 0, 0, 4.47277e-21, 2.21935e-18, 0, 1.74892e-16, 0, 0, 0
0.114094, 0.845261, 3.35322e-16, 0, 1.68679, 0.845261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.39336e-18, 0, 0, 8.48278e-21, 4.23552e-18, 0, 3.26684e-16, 0, 0, 0
0.121962, 0, 6.21243e-16, 0, 1.41421, -6.21243e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.13721e-18, 0, 0, 1.59573e-20, 8.01859e-18, 0, 6.05071e-16, 0, 0, 0
0.12983, 0, 1.14141e-15, 0, 1.41421, -1.14141e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49461e-17, 0, 0, 2.97784e-20, 1.50618e-17, 0, 1.11137e-15, 0, 0, 0
0.137699, 0.290193, 2.07995e-15, 0, 1.51334, 0.290193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72274e-17, 0, 0, 5.51337e-20, 2.80742e-17, 0, 2.02459e-15, 0, 0, 0
0.145567, 1.70981, 3.75958e-15, 0, 1.92609, 1.70981, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.91986e-17, 0, 0, 1.01288e-19, 5.19351e-17, 0, 3.65834e-15, 0, 0, 0
0.153435, 0, 6.74131e-15, 0, 1.41421, -6.74131e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.81884e-17, 0, 0, 1.84659e-19, 9.53666e-17, 0, 6.55757e-15, 0, 0, 0
0.161303, 0, 1.19925e-14, 0, 1.41421, -1.19925e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56828e-16, 0, 0, 3.34123e-19, 1.7385e-16, 0, 1.16615e-14, 0, 0, 0
0.169172, 0, 2.11676e-14, 0, 1.41421, -2.11676e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.76708e-16, 0, 0, 6.00088e-19, 3.14668e-16, 0, 2.05756e-14, 0, 0, 0
0.17704, 0, 3.70734e-14, 0, 1.41421, -3.70734e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.84443e-16, 0, 0, 1.06989e-18, 5.65567e-16, 0, 3.60224e-14, 0, 0, 0
0.184908, 0, 6.44344e-14, 0, 1.41421, -6.44344e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.41623e-16, 0, 0, 1.89374e-18, 1.00953e-15, 0, 6.25814e-14, 0, 0, 0
0.192777, 0, 1.11139e-13, 0, 1.41421, -1.11139e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45103e-15, 0, 0, 3.32817e-18, 1.78981e-15, 0, 1.07895e-13, 0, 0, 0
0.200645, 0, 1.90254e-13, 0, 1.41421, -1.90254e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4828e-15, 0, 0, 5.80812e-18, 3.15207e-15, 0, 1.84613e-13, 0, 0, 0
0.208513, 0, 3.23257e-13, 0, 1.41421, -3.23257e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.21644e-15, 0, 0, 1.0066e-17, 5.51479e-15, 0, 3.13516e-13, 0, 0, 0
0.216382, 0, 5.45174e-13, 0, 1.41421, -5.45174e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.10736e-15, 0, 0, 1.73268e-17, 9.58706e-15, 0, 5.28462e-13, 0, 0, 0
0.22425, 0, 9.12679e-13, 0, 1.41421, -9.12679e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1892e-14, 0, 0, 2.96259e-17, 1.65614e-14, 0, 8.84196e-13, 0, 0, 0
0.232118, 0, 1.51676e-12, 0, 1.41421, -1.51676e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97517e-14, 0, 0, 5.03235e-17, 2.84324e-14, 0, 1.46853e-12, 0, 0, 0
0.239986, 0, 2.50239e-12, 0, 1.41421, -2.50239e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.25671e-14, 0, 0, 8.49333e-17, 4.85162e-14, 0, 2.42123e-12, 0, 0, 0
0.247855, 0, 4.09878e-12, 0, 1.41421, -4.09878e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.33089e-14, 0, 0, 1.42451e-16, 8.22951e-14, 0, 3.96303e-12, 0, 0, 0
0.255723, 0, 6.6655e-12, 0, 1.41421, -6.6655e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.66335e-14, 0, 0, 2.37471e-16, 1.38783e-13, 0, 6.43985e-12, 0, 0, 0
0.263591, 0, 1.07624e-11, 0, 1.41421, -1.07624e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39783e-13, 0, 0, 3.93546e-16, 2.32719e-13, 0, 1.03895e-11, 0, 0, 0
0.27146, 0, 1.72547e-11, 0, 1.41421, -1.72547e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23937e-13, 0, 0, 6.48509e-16, 3.88091e-13, 0, 1.6642e-11, 0, 0, 0
0.279328, 0, 2.74691e-11, 0, 1.41421, -2.74691e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.56219e-13, 0, 0, 1.06287e-15, 6.43747e-13, 0, 2.6468e-11, 0, 0, 0
0.287196, 0, 4.34249e-11, 0, 1.41421, -4.34249e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.62665e-13, 0, 0, 1.73303e-15, 1.06233e-12, 0, 4.17982e-11, 0, 0, 0
0.295065, 0, 6.81732e-11, 0, 1.41421, -6.81732e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.82555e-13, 0, 0, 2.81209e-15, 1.74443e-12, 0, 6.55434e-11, 0, 0, 0
0.302933, 0, 1.06289e-10, 1.14906e-43, 1.41421, -1.06289e-10, 1.14906e-43, 0, 1.14906e-43, 1.14906e-43, 1.14906e-43, 1.14906e-43, 1.14906e-43, 1.14906e-43, 1.14906e-43, 1.14906e-43, 1.14906e-43, 1.14906e-43, 1.37472e-12, 1.14906e-43, 1.14906e-43, 4.54254e-15, 2.85099e-12, 1.14906e-43, 1.02059e-10, 1.14906e-43, 1.14906e-43, 1.14906e-43
0.310801, 0, 1.64585e-10, 1.9408e-42, 1.41421, -1.64585e-10, 1.9408e-42, 0, 1.9408e-42, 1.9408e-42, 1.9408e-42, 1.9408e-42, 1.9408e-42, 1.9408e-42, 1.9408e-42, 1.9408e-42, 1.9408e-42, 1.9408e-42, 2.12661e-12, 1.9408e-42, 1.9408e-42, 7.3076e-15, 4.63865e-12, 1.9408e-42, 1.57812e-10, 1.9408e-42, 1.9408e-42, 1.9408e-42
0.318669, 0, 2.53127e-10, 2.72973e-41, 1.41421, -2.53127e-10, 2.72973e-41, 0, 2.72973e-41, 2.72973e-41, 2.72973e-41, 2.72973e-41, 2.72973e-41, 2.72973e-41, 2.72973e-41, 2.72973e-41, 2.72973e-41, 2.72973e-41, 3.26726e-12, 2.72973e-41, 2.72973e-41, 1.17121e-14, 7.51544e-12, 2.72973e-41, 2.42333e-10, 2.72973e-41, 2.72973e-41, 2.72973e-41
0.326538, 0, 3.86689e-10, 3.39788e-40, 1.41421, -3.86689e-10, 3.39788e-40, 0, 3.39788e-40, 3.39788e-40, 3.39788e-40, 3.39788e-40, 3.39788e-40, 3.39788e-40, 3.39788e-40, 3.39788e-40, 3.39788e-40, 3.39788e-40, 4.98569e-12, 3.39788e-40, 3.39788e-40, 1.87098e-14, 1.21284e-11, 3.39788e-40, 3.69556e-10, 3.39788e-40, 3.39788e-40, 3.39788e-40
0.334406, 0, 5.86795e-10, 3.79977e-39, 1.41421, -5.86795e-10, 3.79977e-39, 0, 3.79977e-39, 3.79977e-39, 3.79977e-39, 3.79977e-39, 3.79977e-39, 3.79977e-39, 3.79977e-39, 3.79977e-39, 3.79977e-39, 3.79977e-39, 7.55678e-12, 3.79977e-39, 3.79977e-39, 2.98036e-14, 1.95015e-11, 3.79977e-39, 5.59706e-10, 3.79977e-39, 3.79977e-39, 3.79977e-39
0.342274, 0, 8.84593e-10, 3.84037e-38, 1.41421, -8.84593e-10, 3.84037e-38, 0, 3.84037e-38, 3.84037e-38, 3.84037e-38, 3.84037e-38, 3.84037e-38, 3.84037e-38, 3.84037e-38, 3.84037e-38, 3.84037e-38, 3.84037e-38, 1.13775e-11, 3.84037e-38, 3.84037e-38, 4.73632e-14, 3.1252e-11, 3.84037e-38, 8.41917e-10, 3.84037e-38, 3.84037e-38, 3.84037e-38
0.350143, 0, 1.32486e-09, 3.52774e-37, 1.41421, -1.32486e-09, 3.52774e-37, 0, 3.52774e-37, 3.52774e-37, 3.52774e-37, 3.52774e-37, 3.52774e-37, 3.52774e-37, 3.52774e-37, 3.52774e-37, 3.52774e-37, 3.52774e-37, 1.70168e-11, 3.52774e-37, 3.52774e-37, 7.51253e-14, 4.99307e-11, 3.52774e-37, 1.25783e-09, 3.52774e-37, 3.52774e-37, 3.52774e-37
0.358011, 0, 1.9715e-09, 2.96061e-36, 1.41421, -1.9715e-09, 2.96061e-36, 0, 2.96061e-36, 2.96061e-36, 2.96061e-36, 2.96061e-36, 2.96061e-36, 2.96061e-36, 2.96061e-36, 2.96061e-36, 2.96061e-36, 2.96061e-36, 2.52851e-11, 2.96061e-36, 2.96061e-36, 1.18987e-13, 7.95557e-11, 2.96061e-36, 1.86654e-09, 2.96061e-36, 2.96061e-36, 2.96061e-36
0.365879, 0, 2.91524e-09, 2.28137e-35, 1.41421, -2.91524e-09, 2.28137e-35, 0, 2.28137e-35, 2.28137e-35, 2.28137e-35, 2.28137e-35, 2.28137e-35, 2.28137e-35, 2.28137e-35, 2.28137e-35, 2.28137e-35, 2.28137e-35, 3.73284e-11, 2.28137e-35, 2.28137e-35, 1.88261e-13, 1.2645e-10, 2.28137e-35, 2.75127e-09, 2.28137e-35, 2.28137e-35, 2.28137e-35
0.373747, 0, 4.28396e-09, 1.62163e-34, 1.41421, -4.28396e-09, 1.62163e-34, 0, 1.62163e-34, 1.62163e-34, 1.62163e-34, 1.62163e-34, 1.62163e-34, 1.62163e-34, 1.62163e-34, 1.62163e-34, 1.62163e-34, 1.62163e-34, 5.47565e-11, 1.62163e-34, 1.62163e-34, 2.97665e-13, 2.00552e-10, 1.62163e-34, 4.02835e-09, 1.62163e-34, 1.62163e-34, 1.62163e-34
0.381616, 0, 6.25696e-09, 1.11354e-33, 1.41421, -6.25696e-09, 1.11354e-33, 0, 1.11354e-33, 1.11354e-33, 1.11354e-33, 1.11354e-33, 1.11354e-33, 1.11354e-33, 1.11354e-33, 1.11354e-33, 1.11354e-33, 1.11354e-33, 7.98162e-11, 1.11354e-33, 1.11354e-33, 4.70468e-13, 3.17472e-10, 1.11354e-33, 5.8592e-09, 1.11354e-33, 1.11354e-33, 1.11354e-33
0.389484, 0, 9.08423e-09, 7.4309e-33, 1.41421, -9.08423e-09, 7.4309e-33, 0, 7.4309e-33, 7.4309e-33, 7.4309e-33, 7.4309e-33, 7.4309e-33, 7.4309e-33, 7.4309e-33, 7.4309e-33, 7.4309e-33, 7.4309e-33, 1.15623e-10, 7.4309e-33, 7.4309e-33, 7.43458e-13, 5.01696e-10, 7.4309e-33, 8.46616e-09, 7.4309e-33, 7.4309e-33, 7.4309e-33
0.397352, 0, 1.31125e-08, 4.66769e-32, 1.41421, -1.31125e-08, 4.66769e-32, 0, 4.66769e-32, 4.66769e-32, 4.66769e-32, 4.66769e-32, 4.66769e-32, 4.66769e-32, 4.66769e-32, 4.66769e-32, 4.66769e-32, 4.66769e-32, 1.66471e-10, 4.66769e-32, 4.66769e-32, 1.17478e-12, 7.91582e-10, 4.66769e-32, 1.21533e-08, 4.66769e-32, 4.66769e-32, 4.66769e-32
0.405221, 0, 1.88205e-08, 2.74112e-31, 1.41421, -1.88205e-08, 2.74112e-31, 0, 2.74112e-31, 2.74112e-31, 2.74112e-31, 2.74112e-31, 2.74112e-31, 2.74112e-31, 2.74112e-31, 2.74112e-31, 2.74112e-31, 2.74112e-31, 2.38243e-10, 2.74112e-31, 2.74112e-31, 1.85622e-12, 1.24712e-09, 2.74112e-31, 1.73333e-08, 2.74112e-31, 2.74112e-31, 2.74112e-31
0.413089, 0, 2.68662e-08, 1.50588e-30, 1.41421, -2.68662e-08, 1.50588e-30, 0, 1.50588e-30, 1.50588e-30, 1.50588e-30, 1.50588e-30, 1.50588e-30, 1.50588e-30, 1.50588e-30, 1.50588e-30, 1.50588e-30, 1.50588e-30, 3.38949e-10, 1.50588e-30, 1.50588e-30, 2.93246e-12, 1.9619e-09, 1.50588e-30, 2.45625e-08, 1.50588e-30, 1.50588e-30, 1.50588e-30
0.420957, 0, 3.81532e-08, 1.65916e-29, 1.41421, -3.81532e-08, 1.65916e-29, 0, 1.65916e-29, 1.65916e-29, 1.65916e-29, 1.65916e-29, 1.65916e-29, 1.65916e-29, 1.65916e-29, 1.65916e-29, 1.65916e-29, 1.65916e-29, 4.79445e-10, 1.65916e-29, 1.65916e-29, 4.63506e-12, 3.08349e-09, 1.65916e-29, 3.45856e-08, 1.65916e-29, 1.65916e-29, 1.65916e-29
0.428826, 0, 5.39074e-08, 7.61033e-29, 1.41421, -5.39074e-08, 7.61033e-29, 0, 7.61033e-29, 7.61033e-29, 7.61033e-29, 7.61033e-29, 7.61033e-29, 7.61033e-29, 7.61033e-29, 7.61033e-29, 7.61033e-29, 7.61033e-29, 6.7432e-10, 7.61033e-29, 7.61033e-29, 7.31431e-12, 4.83465e-09, 7.61033e-29, 4.83911e-08, 7.61033e-29, 7.61033e-29, 7.61033e-29
0.436694, 0, 7.58049e-08, 3.30485e-28, 1.41421, -7.58049e-08, 3.30485e-28, 0, 3.30485e-28, 3.30485e-28, 3.30485e-28, 3.30485e-28, 3.30485e-28, 3.30485e-28, 3.30485e-28, 3.30485e-28, 3.30485e-28, 3.30485e-28, 9.43144e-10, 3.30485e-28, 3.30485e-28, 1.15304e-11, 7.56585e-09, 3.30485e-28, 6.72843e-08, 3.30485e-28, 3.30485e-28, 3.30485e-28
0.444562, 0, 1.06119e-07, 1.36267e-27, 1.41421, -1.06119e-07, 1.36267e-27, 0, 1.36267e-27, 1.36267e-27, 1.36267e-27, 1.36267e-27, 1.36267e-27, 1.36267e-27, 1.36267e-27, 1.36267e-27, 1.36267e-27, 1.36267e-27, 1.31198e-09, 1.36267e-27, 1.36267e-27, 1.81504e-11, 1.18139e-08, 1.36267e-27, 9.29752e-08, 1.36267e-27, 1.36267e-27, 1.36267e-27
0.45243, 0, 1.47932e-07, 5.34929e-27, 1.41421, -1.47932e-07, 5.34929e-27, 0, 5.34929e-27, 5.34929e-27, 5.34929e-27, 5.34929e-27, 5.34929e-27, 5.34929e-27, 5.34929e-27, 5.34929e-27, 5.34929e-27, 5.34929e-27, 1.81536e-09, 5.34929e-27, 5.34929e-27, 2.85163e-11, 1.83999e-08, 5.34929e-27, 1.27689e-07, 5.34929e-27, 5.34929e-27, 5.34929e-27
0.460299, 0, 2.05417e-07, 2.00443e-26, 1.41421, -2.05417e-07, 2.00443e-26, 0, 2.00443e-26, 2.00443e-26, 2.00443e-26, 2.00443e-26, 2.00443e-26, 2.00443e-26, 1.05379e-13, 2.00443e-26, 2.00443e-26, 2.00443e-26, 2.49886e-09, 2.00443e-26, 2.00443e-26, 4.46944e-11, 2.85727e-08, 2.00443e-26, 1.743e-07, 2.00443e-26, 2.00443e-26, 2.00443e-26
0.468167, 0, 2.84212e-07, 7.18658e-26, 1.41421, -2.84212e-07, 7.18658e-26, 0, 7.18658e-26, 7.18658e-26, 7.18658e-26, 7.18658e-26, 7.18658e-26, 7.18658e-26, 3.49986e-13, 7.18658e-26, 7.18658e-26, 7.18658e-26, 3.42222e-09, 7.18658e-26, 7.18658e-26, 6.98476e-11, 4.42191e-08, 7.18658e-26, 2.36501e-07, 7.18658e-26, 7.18658e-26, 7.18658e-26
0.476035, 0, 3.93026e-07, 2.49501e-25, 1.41421, -3.93026e-07, 3.59537e-12, 0, 2.5281e-14, 5.92223e-14, 4.42218e-12, 1.29622e-13, 6.94915e-13, 7.88625e-13, 5.71844e-12, 7.04072e-12, 4.02847e-12, 1.01979e-09, 4.66356e-09, 6.33663e-13, 1.91293e-14, 1.08787e-10, 6.81692e-08, 1.27973e-15, 3.19027e-07, 2.49501e-25, 2.49501e-25, 1.08777e-11
0.483904, 0, 5.42915e-07, 4.40139e-10, 1.41421, -5.42915e-07, 4.5203e-10, 4.40139e-10, 4.40223e-10, 4.40335e-10, 4.54765e-10, 4.40568e-10, 4.42438e-10, 4.42748e-10, 4.58186e-10, 4.63425e-10, 4.53463e-10, 3.81291e-09, 6.76439e-09, 4.42235e-10, 4.40203e-10, 6.08931e-10, 1.05077e-07, 4.40144e-10, 4.28288e-07, 4.40139e-10, 4.40139e-10, 4.76116e-10
0.491772, 0, 7.49588e-07, 1.45499e-09, 1.41421, -7.49588e-07, 1.48552e-09, 1.45499e-09, 1.45521e-09, 1.45549e-09, 1.49254e-09, 1.45609e-09, 1.46089e-09, 1.46169e-09, 1.50062e-09, 1.51478e-09, 1.4892e-09, 1.01152e-08, 9.99031e-09, 1.46037e-09, 1.45515e-09, 1.71577e-09, 1.61299e-07, 1.455e-09, 5.71968e-07, 1.45499e-09, 1.45499e-09, 1.54737e-09
0.49964, 0, 1.03607e-06, 3.73377e-09, 1.41421, -1.03607e-06, 3.80522e-09, 3.73377e-09, 3.73427e-09, 3.73495e-09, 3.82165e-09, 3.73634e-09, 3.74758e-09, 3.74944e-09, 3.83972e-09, 3.87368e-09, 3.81382e-09, 2.39994e-08, 1.5199e-08, 3.74636e-09, 3.73415e-09, 4.13478e-09, 2.46627e-07, 3.73379e-09, 7.60296e-07, 3.73377e-09, 3.73377e-09, 3.94993e-09
0.507509, 0, 1.43639e-06, 8.73029e-09, 1.41421, -1.43639e-06, 8.88958e-09, 8.73029e-09, 8.73141e-09, 8.73291e-09, 8.92621e-09, 8.73603e-09, 8.76108e-09, 8.76523e-09, 8.96527e-09, 9.04222e-09, 8.90877e-09, 5.39104e-08, 2.40601e-08, 8.75836e-09, 8.73114e-09, 9.34384e-09, 3.75729e-07, 8.73035e-09, 1.0066e-06, 8.73029e-09, 8.73029e-09, 9.21221e-09
0.515377, 0, 2.00238e-06, 1.9448e-08, 1.41421, -2.00238e-06, 1.97918e-08, 1.9448e-08, 1.94504e-08, 1.94537e-08, 1.98709e-08, 1.94604e-08, 1.95145e-08, 1.95234e-08, 1.9953e-08, 2.01213e-08, 1.98333e-08, 1.1697e-07, 3.98512e-08, 1.95086e-08, 1.94498e-08, 2.03817e-08, 5.70593e-07, 1.94481e-08, 1.32878e-06, 1.9448e-08, 1.9448e-08, 2.04882e-08
0.523245, 0, 2.81599e-06, 4.1947e-08, 1.41421, -2.81599e-06, 4.26703e-08, 4.1947e-08, 4.19521e-08, 4.19589e-08, 4.28367e-08, 4.19731e-08, 4.20868e-08, 4.21056e-08, 4.30569e-08, 4.33635e-08, 4.27575e-08, 2.47115e-07, 6.89798e-08, 4.20745e-08, 4.19508e-08, 4.33599e-08, 8.65136e-07, 4.19472e-08, 1.75158e-06, 4.1947e-08, 4.1947e-08, 4.41354e-08
0.531113, 0, 4.00651e-06, 8.81825e-08, 1.41421, -4.00651e-06, 8.967e-08, 8.81825e-08, 8.81929e-08, 8.8207e-08, 9.00121e-08, 8.82361e-08, 8.847e-08, 8.85087e-08, 9.05703e-08, 9.10955e-08, 8.98492e-08, 5.10111e-07, 1.23839e-07, 8.84446e-08, 8.81904e-08, 9.03079e-08, 1.3087e-06, 8.8183e-08, 2.31052e-06, 8.81825e-08, 8.81825e-08, 9.2683e-08
0.538982, 0, 5.78826e-06, 1.81211e-07, 1.41421, -5.78826e-06, 1.84205e-07, 1.81211e-07, 1.81232e-07, 1.8126e-07, 1.84894e-07, 1.81319e-07, 1.8179e-07, 1.81868e-07, 1.87308e-07, 1.87075e-07, 1.84566e-07, 1.03054e-06, 2.28032e-07, 1.81739e-07, 1.81227e-07, 1.84389e-07, 1.9784e-06, 1.81212e-07, 3.05873e-06, 1.81211e-07, 1.81211e-07, 1.9027e-07
0.54685, 0, 8.51382e-06, 3.64507e-07, 1.41421, -8.51382e-06, 3.70411e-07, 3.64507e-07, 3.64549e-07, 3.64604e-07, 3.71769e-07, 3.6472e-07, 3.65648e-07, 3.65802e-07, 3.78277e-07, 3.76069e-07, 3.71123e-07, 2.03915e-06, 4.2572e-07, 3.65548e-07, 3.64539e-07, 3.6923e-07, 2.9922e-06, 3.64509e-07, 4.07871e-06, 3.64507e-07, 3.64507e-07, 3.8237e-07
0.554718, 0, 1.27708e-05, 7.1819e-07, 1.41421, -1.27708e-05, 7.29597e-07, 7.1819e-07, 7.1827e-07, 7.18378e-07, 7.32221e-07, 7.18602e-07, 7.20395e-07, 7.20692e-07, 7.47552e-07, 7.40528e-07, 7.30971e-07, 3.95367e-06, 7.9787e-07, 7.20201e-07, 7.18251e-07, 7.25166e-07, 4.53271e-06, 7.18194e-07, 5.50222e-06, 7.1819e-07, 7.1819e-07, 7.52702e-07
0.562587, 0, 1.95363e-05, 1.3866e-06, 1.41421, -1.95363e-05, 1.4082e-06, 1.3866e-06, 1.38675e-06, 1.38696e-06, 1.41317e-06, 1.38738e-06, 1.39078e-06, 1.39134e-06, 1.44709e-06, 1.4289e-06, 1.4108e-06, 7.51331e-06, 1.48987e-06, 1.39041e-06, 1.38672e-06, 1.39684e-06, 6.88429e-06, 1.38661e-06, 7.5438e-06, 1.3866e-06, 1.3866e-06, 1.45195e-06
0.570455, 1, 3.04249e-05, 2.62392e-06, 1.73205, 0.99997, 2.66401e-06, 2.62392e-06, 2.6242e-06, 2.62458e-06, 2.67323e-06, 2.62536e-06, 2.63167e-06, 2.63271e-06, 2.74447e-06, 2.70244e-06, 2.66884e-06, 1.39967e-05, 2.75721e-06, 2.63098e-06, 2.62413e-06, 2.63884e-06, 1.04911e-05, 2.62393e-06, 1.05557e-05, 2.62392e-06, 2.62392e-06, 2.74523e-06
0.578323, 0, 4.80788e-05, 4.86758e-06, 1.41421, -4.80788e-05, 4.94056e-06, 4.86758e-06, 4.8681e-06, 4.86879e-06, 4.95734e-06, 4.87021e-06, 4.88169e-06, 4.88359e-06, 5.10434e-06, 5.01048e-06, 4.94935e-06, 2.55654e-05, 5.03892e-06, 4.88045e-06, 4.86797e-06, 4.88921e-06, 1.60473e-05, 4.86761e-06, 1.51157e-05, 4.86758e-06, 4.86758e-06, 5.08836e-06
0.586191, 0, 7.67601e-05, 8.85327e-06, 1.41421, -7.67601e-05, 8.98349e-06, 8.85327e-06, 8.85419e-06, 8.85542e-06, 9.01344e-06, 8.85797e-06, 8.87844e-06, 8.88184e-06, 9.3114e-06, 9.10828e-06, 8.99918e-06, 4.57895e-05, 9.07264e-06, 8.87622e-06, 8.85396e-06, 8.8844e-06, 2.46335e-05, 8.85332e-06, 2.21645e-05, 8.85327e-06, 8.85327e-06, 9.24726e-06
