   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_385.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.09013, 0, 2.00678e-12, 0, 1.41421, -2.00678e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42945e-15, 0, 1.46778e-13, 0, 1.85757e-12, 0, 0, 0
0.0980031, 0, 3.01215e-12, 0, 1.41421, -3.01215e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71527e-15, 0, 2.27948e-13, 0, 2.78049e-12, 0, 0, 0
0.105876, 0, 4.50189e-12, 0, 1.41421, -4.50189e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.65961e-15, 0, 3.52667e-13, 0, 4.14356e-12, 0, 0, 0
0.113749, 0, 6.69983e-12, 0, 1.41421, -6.69983e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.58867e-15, 0, 5.43579e-13, 0, 6.14767e-12, 0, 0, 0
0.121623, 0, 9.92882e-12, 0, 1.41421, -9.92882e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29852e-14, 0, 8.34739e-13, 0, 9.0811e-12, 0, 0, 0
0.129496, 0, 1.46523e-11, 0, 1.41421, -1.46523e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95611e-14, 0, 1.27716e-12, 0, 1.33556e-11, 0, 0, 0
0.137369, 0, 2.15329e-11, 0, 1.41421, -2.15329e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93637e-14, 0, 1.94702e-12, 0, 1.95565e-11, 0, 0, 0
0.145242, 0, 3.15137e-11, 0, 1.41421, -3.15137e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.39288e-14, 0, 2.95764e-12, 0, 2.85121e-11, 0, 0, 0
0.153115, 0, 4.59313e-11, 0, 1.41421, -4.59313e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.55042e-14, 0, 4.47707e-12, 0, 4.13887e-11, 0, 0, 0
0.160988, 0, 6.6672e-11, 0, 1.41421, -6.6672e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.73714e-14, 0, 6.75369e-12, 0, 5.98209e-11, 0, 0, 0
0.168861, 0, 9.63873e-11, 0, 1.41421, -9.63873e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44314e-13, 0, 1.01535e-11, 0, 8.60895e-11, 0, 0, 0
0.176735, 0, 1.38788e-10, 0, 1.41421, -1.38788e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13292e-13, 0, 1.52142e-11, 0, 1.23361e-10, 0, 0, 0
0.184608, 0, 1.99048e-10, 0, 1.41421, -1.99048e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14425e-13, 0, 2.27232e-11, 0, 1.76011e-10, 0, 0, 0
0.192481, 0, 2.84351e-10, 0, 1.41421, -2.84351e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.62406e-13, 0, 3.38307e-11, 0, 2.50058e-10, 0, 0, 0
0.200354, 0, 4.04634e-10, 0, 1.41421, -4.04634e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.78564e-13, 0, 5.02123e-11, 0, 3.53743e-10, 0, 0, 0
0.208227, 0, 5.73589e-10, 0, 1.41421, -5.73589e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.93858e-13, 0, 7.43028e-11, 0, 4.98293e-10, 0, 0, 0
0.2161, 0, 8.10017e-10, 0, 1.41421, -8.10017e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45321e-12, 0, 1.09631e-10, 0, 6.98933e-10, 0, 0, 0
0.223974, 0, 1.13964e-09, 3.0268e-43, 1.41421, -1.13964e-09, 0, 3.0268e-43, 3.0268e-43, 3.0268e-43, 3.0268e-43, 3.0268e-43, 3.0268e-43, 3.0268e-43, 3.0268e-43, 3.0268e-43, 3.0268e-43, 3.0268e-43, 3.0268e-43, 2.12188e-12, 3.0268e-43, 1.61303e-10, 3.0268e-43, 9.76219e-10, 3.0268e-43, 3.0268e-43, 3.0268e-43
0.231847, 0, 1.59754e-09, 4.91996e-42, 1.41421, -1.59754e-09, 0, 4.91996e-42, 4.91996e-42, 4.91996e-42, 4.91996e-42, 4.91996e-42, 4.91996e-42, 4.91996e-42, 4.91996e-42, 4.91996e-42, 4.91996e-42, 4.91996e-42, 4.91996e-42, 3.09466e-12, 4.91996e-42, 2.36683e-10, 4.91996e-42, 1.35776e-09, 4.91996e-42, 4.91996e-42, 4.91996e-42
0.23972, 0, 2.23138e-09, 6.76098e-41, 1.41421, -2.23138e-09, 0, 6.76098e-41, 6.76098e-41, 6.76098e-41, 6.76098e-41, 6.76098e-41, 6.76098e-41, 6.76098e-41, 6.76098e-41, 6.76098e-41, 6.76098e-41, 6.76098e-41, 6.76098e-41, 4.50939e-12, 6.76098e-41, 3.46382e-10, 6.76098e-41, 1.88049e-09, 6.76098e-41, 6.76098e-41, 6.76098e-41
0.247593, 0, 3.10578e-09, 8.24956e-40, 1.41421, -3.10578e-09, 0, 8.24956e-40, 8.24956e-40, 8.24956e-40, 8.24956e-40, 8.24956e-40, 8.24956e-40, 8.24956e-40, 8.24956e-40, 8.24956e-40, 8.24956e-40, 8.24956e-40, 8.24956e-40, 6.56669e-12, 8.24956e-40, 5.05652e-10, 8.24956e-40, 2.59356e-09, 8.24956e-40, 8.24956e-40, 8.24956e-40
0.255466, 0, 4.30801e-09, 9.0334e-39, 1.41421, -4.30801e-09, 0, 9.0334e-39, 9.0334e-39, 9.0334e-39, 9.0334e-39, 9.0334e-39, 9.0334e-39, 9.0334e-39, 9.0334e-39, 9.0334e-39, 9.0334e-39, 9.0334e-39, 9.0334e-39, 9.5588e-12, 9.0334e-39, 7.36376e-10, 9.0334e-39, 3.56208e-09, 9.0334e-39, 9.0334e-39, 9.0334e-39
0.263339, 0, 5.95574e-09, 8.94233e-38, 1.41421, -5.95574e-09, 0, 8.94233e-38, 8.94233e-38, 8.94233e-38, 8.94233e-38, 8.94233e-38, 8.94233e-38, 8.94233e-38, 8.94233e-38, 8.94233e-38, 8.94233e-38, 8.94233e-38, 8.94233e-38, 1.39119e-11, 8.94233e-38, 1.0699e-09, 8.94233e-38, 4.87193e-09, 8.94233e-38, 8.94233e-38, 8.94233e-38
0.271212, 0, 8.20708e-09, 8.04276e-37, 1.41421, -8.20708e-09, 0, 8.04276e-37, 8.04276e-37, 8.04276e-37, 8.04276e-37, 8.04276e-37, 8.04276e-37, 8.04276e-37, 8.04276e-37, 8.04276e-37, 8.04276e-37, 8.04276e-37, 8.04276e-37, 2.02476e-11, 8.04276e-37, 1.55104e-09, 8.04276e-37, 6.63579e-09, 8.04276e-37, 8.04276e-37, 8.04276e-37
0.279086, 0, 1.12742e-08, 6.60736e-36, 1.41421, -1.12742e-08, 0, 6.60736e-36, 6.60736e-36, 6.60736e-36, 6.60736e-36, 6.60736e-36, 6.60736e-36, 6.60736e-36, 6.60736e-36, 6.60736e-36, 6.60736e-36, 6.60736e-36, 6.60736e-36, 2.9474e-11, 6.60736e-36, 2.24378e-09, 6.60736e-36, 9.00092e-09, 6.60736e-36, 6.60736e-36, 6.60736e-36
0.286959, 0, 1.5441e-08, 4.98264e-35, 1.41421, -1.5441e-08, 0, 4.98264e-35, 4.98264e-35, 4.98264e-35, 4.98264e-35, 4.98264e-35, 4.98264e-35, 4.98264e-35, 4.98264e-35, 4.98264e-35, 4.98264e-35, 4.98264e-35, 4.98264e-35, 4.29169e-11, 4.98264e-35, 3.23929e-09, 4.98264e-35, 1.21588e-08, 4.98264e-35, 4.98264e-35, 4.98264e-35
0.294832, 0, 2.10872e-08, 3.42078e-34, 1.41421, -2.10872e-08, 0, 3.42078e-34, 3.42078e-34, 3.42078e-34, 3.42078e-34, 3.42078e-34, 3.42078e-34, 3.42078e-34, 3.42078e-34, 3.42078e-34, 3.42078e-34, 3.42078e-34, 3.42078e-34, 6.25136e-11, 3.42078e-34, 4.66728e-09, 3.42078e-34, 1.63574e-08, 3.42078e-34, 3.42078e-34, 3.42078e-34
0.302705, 0, 2.87191e-08, 2.2922e-33, 1.41421, -2.87191e-08, 0, 2.2922e-33, 2.2922e-33, 2.2922e-33, 2.2922e-33, 2.2922e-33, 2.2922e-33, 2.2922e-33, 2.2922e-33, 2.2922e-33, 2.2922e-33, 2.2922e-33, 2.2922e-33, 9.10926e-11, 2.2922e-33, 6.71193e-09, 2.2922e-33, 2.1916e-08, 2.2922e-33, 2.2922e-33, 2.2922e-33
0.310578, 0, 3.90116e-08, 1.4013e-32, 1.41421, -3.90116e-08, 0, 1.4013e-32, 1.4013e-32, 1.4013e-32, 1.4013e-32, 1.4013e-32, 1.4013e-32, 1.4013e-32, 1.4013e-32, 1.4013e-32, 1.4013e-32, 1.4013e-32, 1.4013e-32, 1.32782e-10, 1.4013e-32, 9.63429e-09, 1.4013e-32, 2.92445e-08, 1.4013e-32, 1.4013e-32, 1.4013e-32
0.318451, 0, 5.28634e-08, 8.05387e-32, 1.41421, -5.28634e-08, 0, 8.05387e-32, 8.05387e-32, 8.05387e-32, 8.05387e-32, 8.05387e-32, 8.05387e-32, 8.05387e-32, 8.05387e-32, 8.05387e-32, 8.05387e-32, 8.05387e-32, 8.05387e-32, 1.93601e-10, 8.05387e-32, 1.38037e-08, 8.05387e-32, 3.88662e-08, 8.05387e-32, 8.05387e-32, 8.05387e-32
0.326324, 0, 7.14695e-08, 4.46734e-31, 1.41421, -7.14695e-08, 0, 4.46734e-31, 4.46734e-31, 4.46734e-31, 4.46734e-31, 4.46734e-31, 4.46734e-31, 4.46734e-31, 4.46734e-31, 4.46734e-31, 4.46734e-31, 4.46734e-31, 4.46734e-31, 2.82311e-10, 4.46734e-31, 1.97412e-08, 4.46734e-31, 5.1446e-08, 4.46734e-31, 4.46734e-31, 4.46734e-31
0.334198, 0, 9.64181e-08, 2.33797e-30, 1.41421, -9.64181e-08, 0, 2.33797e-30, 2.33797e-30, 2.33797e-30, 2.33797e-30, 2.33797e-30, 2.33797e-30, 2.33797e-30, 2.33797e-30, 2.33797e-30, 2.33797e-30, 2.33797e-30, 2.33797e-30, 4.11646e-10, 2.33797e-30, 2.81808e-08, 2.33797e-30, 6.78257e-08, 2.33797e-30, 2.33797e-30, 2.33797e-30
0.342071, 0, 1.29819e-07, 1.14933e-29, 1.41421, -1.29819e-07, 0, 1.14933e-29, 1.14933e-29, 1.14933e-29, 1.14933e-29, 1.14933e-29, 1.14933e-29, 1.14933e-29, 1.14933e-29, 1.14933e-29, 1.14933e-29, 1.14933e-29, 1.14933e-29, 6.00067e-10, 1.14933e-29, 4.01529e-08, 1.14933e-29, 8.90658e-08, 1.14933e-29, 1.14933e-29, 1.14933e-29
0.349944, 0, 1.74472e-07, 5.32698e-29, 1.41421, -1.74472e-07, 0, 5.32698e-29, 5.32698e-29, 5.32698e-29, 5.32698e-29, 5.32698e-29, 5.32698e-29, 5.32698e-29, 5.32698e-29, 5.32698e-29, 5.32698e-29, 5.32698e-29, 5.32698e-29, 8.74278e-10, 5.32698e-29, 5.71011e-08, 5.32698e-29, 1.16496e-07, 5.32698e-29, 5.32698e-29, 5.32698e-29
0.357817, 0, 2.34091e-07, 2.35861e-28, 1.41421, -2.34091e-07, 0, 2.35861e-28, 2.35861e-28, 2.35861e-28, 2.35861e-28, 2.35861e-28, 2.35861e-28, 2.35861e-28, 2.35861e-28, 2.35861e-28, 2.35861e-28, 2.35861e-28, 2.35861e-28, 1.27278e-09, 2.35861e-28, 8.10399e-08, 2.35861e-28, 1.51778e-07, 2.35861e-28, 2.35861e-28, 2.35861e-28
0.36569, 0, 3.136e-07, 9.92885e-28, 1.41421, -3.136e-07, 0, 9.92885e-28, 9.92885e-28, 9.92885e-28, 9.92885e-28, 9.92885e-28, 9.92885e-28, 9.92885e-28, 9.92885e-28, 9.92885e-28, 9.92885e-28, 9.92885e-28, 9.92885e-28, 1.8509e-09, 9.92885e-28, 1.14773e-07, 9.92885e-28, 1.96976e-07, 9.92885e-28, 9.92885e-28, 9.92885e-28
0.373563, 0, 4.19523e-07, 3.97201e-27, 1.41421, -4.19523e-07, 0, 3.97201e-27, 3.97201e-27, 3.97201e-27, 3.97201e-27, 3.97201e-27, 3.97201e-27, 3.97201e-27, 3.97201e-27, 3.97201e-27, 3.97201e-27, 3.97201e-27, 3.97201e-27, 2.68791e-09, 3.97201e-27, 1.62188e-07, 3.97201e-27, 2.54647e-07, 3.97201e-27, 3.97201e-27, 3.97201e-27
0.381436, 0, 5.60489e-07, 1.5133e-26, 1.41421, -5.60489e-07, 0, 1.5133e-26, 1.5133e-26, 1.5133e-26, 1.5133e-26, 1.5133e-26, 1.5133e-26, 1.5133e-26, 1.5133e-26, 1.5133e-26, 1.5133e-26, 1.5133e-26, 1.5133e-26, 3.89684e-09, 1.5133e-26, 2.28651e-07, 1.5133e-26, 3.27941e-07, 1.5133e-26, 1.5133e-26, 1.5133e-26
0.38931, 0, 7.47908e-07, 5.50155e-26, 1.41421, -7.47908e-07, 0, 5.50155e-26, 5.50155e-26, 5.50155e-26, 5.50155e-26, 5.50155e-26, 5.50155e-26, 1.70818e-13, 5.50155e-26, 5.50155e-26, 5.50155e-26, 5.50155e-26, 5.50155e-26, 5.63832e-09, 5.50155e-26, 3.21546e-07, 5.50155e-26, 4.20723e-07, 5.50155e-26, 5.50155e-26, 5.50155e-26
0.397183, 0, 9.96838e-07, 1.91266e-25, 1.41421, -9.96838e-07, 0, 1.91266e-25, 1.91266e-25, 1.91266e-25, 1.91266e-25, 1.91266e-25, 1.91266e-25, 5.02605e-13, 1.91266e-25, 1.91266e-25, 1.91266e-25, 1.91266e-25, 1.91266e-25, 8.13955e-09, 1.91266e-25, 4.50978e-07, 1.91266e-25, 5.37719e-07, 1.91266e-25, 1.91266e-25, 1.91266e-25
0.405056, 0, 1.32824e-06, 6.44643e-25, 1.41421, -1.32824e-06, 0, 1.78978e-12, 1.11257e-11, 9.73944e-11, 3.16909e-12, 1.07241e-10, 5.17266e-10, 8.66579e-12, 4.48856e-11, 1.57746e-11, 1.92511e-10, 4.03871e-12, 1.60006e-13, 1.17205e-08, 1.02949e-13, 6.30719e-07, 5.16141e-16, 6.84753e-07, 6.44643e-25, 6.44643e-25, 4.7578e-11
0.412929, 0, 1.76822e-06, 7.34612e-11, 1.41421, -1.76822e-06, 7.34612e-11, 7.87102e-11, 1.0609e-10, 3.59096e-10, 8.27554e-11, 3.87975e-10, 1.59048e-09, 9.78731e-11, 2.051e-10, 1.19724e-10, 6.38052e-10, 8.53058e-11, 7.39305e-11, 1.69035e-08, 7.45341e-11, 8.79518e-07, 7.34627e-11, 8.68856e-07, 7.34612e-11, 7.34612e-11, 2.12996e-10
0.420802, 0, 2.3519e-06, 2.13844e-10, 1.41421, -2.3519e-06, 2.13844e-10, 2.25685e-10, 2.87453e-10, 8.58219e-10, 2.34811e-10, 9.23368e-10, 3.63615e-09, 2.68206e-10, 5.10814e-10, 3.18211e-10, 1.48752e-09, 2.40565e-10, 2.14902e-10, 2.43082e-08, 2.1779e-10, 1.22256e-06, 2.13847e-10, 1.0985e-06, 2.13844e-10, 2.13844e-10, 5.28627e-10
0.428675, 0, 3.12594e-06, 4.79165e-10, 1.41421, -3.12594e-06, 4.79165e-10, 5.03399e-10, 6.29813e-10, 1.79793e-09, 5.22076e-10, 1.93127e-09, 7.48321e-09, 5.89723e-10, 1.08694e-09, 6.92761e-10, 3.08586e-09, 5.33851e-10, 4.81331e-10, 3.4861e-08, 4.89177e-10, 1.69368e-06, 4.79172e-10, 1.38411e-06, 4.79165e-10, 4.79165e-10, 1.1234e-09
0.436549, 0, 4.15184e-06, 9.74812e-10, 1.41421, -4.15184e-06, 9.74812e-10, 1.02203e-09, 1.26835e-09, 3.54448e-09, 1.05843e-09, 3.80428e-09, 1.46224e-08, 1.18941e-09, 2.15908e-09, 1.39101e-09, 6.05405e-09, 1.08137e-09, 9.79033e-10, 4.98672e-08, 9.96918e-10, 2.33809e-06, 9.74825e-10, 1.73808e-06, 9.74812e-10, 9.74812e-10, 2.23011e-09
0.444422, 0, 5.51116e-06, 1.89104e-09, 1.41421, -5.51116e-06, 1.89104e-09, 1.98034e-09, 2.44612e-09, 6.75024e-09, 2.04915e-09, 7.24153e-09, 2.76985e-08, 2.29555e-09, 4.13047e-09, 2.67807e-09, 1.14958e-08, 2.09254e-09, 1.89902e-09, 7.11657e-08, 1.93642e-09, 3.21582e-06, 1.89107e-09, 2.17547e-06, 1.89104e-09, 1.89104e-09, 4.2648e-09
0.452295, 0, 7.31656e-06, 3.56392e-09, 1.41421, -7.31656e-06, 3.56392e-09, 3.72921e-09, 4.59141e-09, 1.25586e-08, 3.85659e-09, 1.3468e-08, 5.1335e-08, 4.43761e-09, 7.70924e-09, 5.02075e-09, 2.13429e-08, 3.93691e-09, 3.5787e-09, 1.01349e-07, 3.65298e-09, 4.41044e-06, 3.56397e-09, 2.71461e-06, 3.56392e-09, 3.56392e-09, 7.95789e-09
0.460168, 0, 9.70674e-06, 6.57977e-09, 1.41421, -9.70674e-06, 6.57977e-09, 6.88053e-09, 8.44935e-09, 2.2946e-08, 7.11231e-09, 2.46007e-08, 9.35017e-08, 8.30871e-09, 1.41224e-08, 9.23055e-09, 3.89295e-08, 7.25844e-09, 6.60666e-09, 1.4407e-07, 6.74929e-09, 6.02087e-06, 6.57986e-09, 3.3778e-06, 6.57977e-09, 6.57977e-09, 1.45748e-08
0.468041, 0, 1.28787e-05, 1.19471e-08, 1.41421, -1.28787e-05, 1.19471e-08, 1.24862e-08, 1.52981e-08, 4.12814e-08, 1.29016e-08, 4.42473e-08, 1.67743e-07, 1.67925e-08, 2.54663e-08, 1.66983e-08, 6.99297e-08, 1.31636e-08, 1.19953e-08, 2.04493e-07, 1.22624e-08, 8.18635e-06, 1.19473e-08, 4.19248e-06, 1.19471e-08, 1.19471e-08, 2.62772e-08
0.475914, 0, 1.70916e-05, 2.13758e-08, 1.41421, -1.70916e-05, 2.13758e-08, 2.23286e-08, 2.72988e-08, 7.32251e-08, 2.30629e-08, 7.84673e-08, 2.9675e-07, 3.20178e-08, 4.52713e-08, 2.97736e-08, 1.23862e-07, 2.35259e-08, 2.1461e-08, 2.89975e-07, 2.19514e-08, 1.10851e-05, 2.13761e-08, 5.19276e-06, 2.13758e-08, 2.13758e-08, 4.67046e-08
0.483787, 0, 2.26959e-05, 3.77229e-08, 1.41421, -2.26959e-05, 3.77229e-08, 3.93847e-08, 4.80529e-08, 1.28151e-07, 4.06654e-08, 1.37294e-07, 5.17992e-07, 5.89953e-08, 7.93982e-08, 5.23692e-08, 2.16465e-07, 4.14728e-08, 3.78715e-08, 4.10914e-07, 3.87567e-08, 1.49482e-05, 3.77234e-08, 6.42161e-06, 3.77229e-08, 3.77229e-08, 8.18979e-08
0.491661, 0, 3.01671e-05, 6.56939e-08, 1.41421, -3.01671e-05, 6.56939e-08, 6.85546e-08, 8.34765e-08, 2.21362e-07, 7.07592e-08, 2.37101e-07, 8.92457e-07, 1.06151e-07, 1.37436e-07, 9.09069e-08, 3.73391e-07, 7.21491e-08, 6.59497e-08, 5.81945e-07, 6.75238e-08, 2.00734e-05, 6.56947e-08, 7.93391e-06, 6.56939e-08, 6.56939e-08, 1.41739e-07
0.499534, 0, 4.01531e-05, 1.12929e-07, 1.41421, -4.01531e-05, 1.12929e-07, 1.17791e-07, 1.43151e-07, 3.77489e-07, 1.21538e-07, 4.04237e-07, 1.51802e-06, 1.86146e-07, 2.34855e-07, 1.55779e-07, 6.35861e-07, 1.239e-07, 1.13364e-07, 8.24109e-07, 1.16125e-07, 2.68438e-05, 1.12931e-07, 9.80171e-06, 1.12929e-07, 1.12929e-07, 2.42169e-07
0.507407, 0, 5.35449e-05, 1.9165e-07, 1.41421, -5.35449e-05, 1.9165e-07, 1.99808e-07, 2.42362e-07, 6.35581e-07, 2.06095e-07, 6.80464e-07, 2.54939e-06, 3.22694e-07, 3.96242e-07, 2.63552e-07, 1.06913e-06, 2.10059e-07, 1.92379e-07, 1.1673e-06, 1.97157e-07, 3.575e-05, 1.91652e-07, 1.21206e-05, 1.9165e-07, 1.9165e-07, 4.08514e-07
0.51528, 0, 7.15695e-05, 3.21124e-07, 1.41421, -7.15695e-05, 3.21124e-07, 3.34641e-07, 4.05149e-07, 1.05668e-06, 3.45058e-07, 1.13104e-06, 4.22768e-06, 5.53079e-07, 6.60114e-07, 4.40259e-07, 1.77503e-06, 3.51626e-07, 3.22332e-07, 1.65408e-06, 3.30496e-07, 4.74193e-05, 3.21128e-07, 1.50205e-05, 3.21124e-07, 3.21124e-07, 6.80448e-07
0.523153, 0, 9.5924e-05, 5.31286e-07, 1.41421, -9.5924e-05, 5.31286e-07, 5.53403e-07, 6.68767e-07, 1.73479e-06, 5.70447e-07, 1.85646e-06, 6.92313e-06, 9.37301e-07, 1.08594e-06, 7.26212e-07, 2.91014e-06, 5.81193e-07, 5.33264e-07, 2.34506e-06, 5.47037e-07, 6.26526e-05, 5.31293e-07, 1.86796e-05, 5.31286e-07, 5.31286e-07, 1.11921e-06
0.531026, 0, 0.000128964, 8.6795e-07, 1.41421, -0.000128964, 8.6795e-07, 9.03685e-07, 1.09009e-06, 2.81255e-06, 9.31225e-07, 3.00916e-06, 1.11958e-05, 1.57069e-06, 1.76415e-06, 1.18291e-06, 4.71167e-06, 9.48588e-07, 8.71145e-07, 3.32618e-06, 8.941e-07, 8.24709e-05, 8.6796e-07, 2.33507e-05, 8.6795e-07, 8.6795e-07, 1.8179e-06
0.538899, 0, 0.000173949, 1.4002e-06, 1.41421, -0.000173949, 1.4002e-06, 1.45723e-06, 1.75467e-06, 4.50324e-06, 1.50117e-06, 4.81698e-06, 1.78806e-05, 2.60285e-06, 2.83029e-06, 1.90279e-06, 7.53372e-06, 1.52888e-06, 1.4053e-06, 4.71902e-06, 1.44309e-06, 0.000108177, 1.40022e-06, 2.93796e-05, 1.4002e-06, 1.4002e-06, 2.91607e-06
0.546773, 0, 0.000235393, 2.23065e-06, 1.41421, -0.000235393, 2.23065e-06, 2.32052e-06, 2.78929e-06, 7.12095e-06, 2.38978e-06, 7.61539e-06, 2.82033e-05, 4.2655e-06, 4.48442e-06, 3.02271e-06, 1.18969e-05, 2.43344e-06, 2.23869e-06, 6.69457e-06, 2.30016e-06, 0.000141431, 2.23068e-06, 3.72566e-05, 2.23065e-06, 2.23065e-06, 4.61961e-06
0.554646, 0, 0.000319527, 3.50939e-06, 1.41421, -0.000319527, 3.50939e-06, 3.64927e-06, 4.37892e-06, 1.11212e-05, 3.75707e-06, 1.18908e-05, 4.39363e-05, 6.91304e-06, 7.01743e-06, 4.74225e-06, 1.85551e-05, 3.82503e-06, 3.5219e-06, 9.49189e-06, 3.62068e-06, 0.000184357, 3.50943e-06, 4.76713e-05, 3.50939e-06, 3.50939e-06, 7.22785e-06
0.562519, 0, 0.000434912, 5.45266e-06, 1.41421, -0.000434912, 5.45266e-06, 5.66771e-06, 6.78947e-06, 1.7155e-05, 5.83344e-06, 1.83382e-05, 6.76044e-05, 1.10806e-05, 1.08459e-05, 7.34805e-06, 2.85837e-05, 5.93792e-06, 5.47189e-06, 1.34427e-05, 5.62877e-06, 0.000239667, 5.45272e-06, 6.15906e-05, 5.45266e-06, 5.45266e-06, 1.11695e-05
0.570392, 0, 0.000593231, 8.36715e-06, 1.41421, -0.000593231, 8.36715e-06, 8.69372e-06, 1.03972e-05, 2.61377e-05, 8.94539e-06, 2.79344e-05, 0.000102748, 1.75653e-05, 1.6557e-05, 1.12454e-05, 4.34927e-05, 9.10403e-06, 8.39636e-06, 1.90033e-05, 8.64256e-06, 0.000310832, 8.36725e-06, 8.03623e-05, 8.36715e-06, 8.36715e-06, 1.70486e-05
