   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_92.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00121527, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00664085, 0, 1.33557e-18, 0, 1.41421, -1.33557e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04209e-20, 0, 0, 2.2549e-23, 2.9638e-22, 0, 1.32483e-18, 0, 0
0.014497, 0, 2.5565e-18, 0, 1.41421, -2.5565e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99474e-20, 0, 0, 4.3811e-23, 5.77948e-22, 0, 2.53593e-18, 0, 0
0.0223531, 0, 4.85144e-18, 0, 1.41421, -4.85144e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.78536e-20, 0, 0, 8.44013e-23, 1.11746e-21, 0, 4.81238e-18, 0, 0
0.0302092, 0, 9.12921e-18, 0, 1.41421, -9.12921e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.12309e-20, 0, 0, 1.6126e-22, 2.14286e-21, 0, 9.05568e-18, 0, 0
0.0380653, 0, 1.7038e-17, 0, 1.41421, -1.7038e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32939e-19, 0, 0, 3.05632e-22, 4.07642e-21, 0, 1.69007e-17, 0, 0
0.0459214, 0, 3.1543e-17, 0, 1.41421, -3.1543e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46112e-19, 0, 0, 5.74713e-22, 7.69446e-21, 0, 3.12886e-17, 0, 0
0.0537775, 0, 5.79374e-17, 0, 1.41421, -5.79374e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.52051e-19, 0, 0, 1.0724e-21, 1.44139e-20, 0, 5.74698e-17, 0, 0
0.0616336, 0, 1.05597e-16, 0, 1.41421, -1.05597e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.23907e-19, 0, 0, 1.98603e-21, 2.68024e-20, 0, 1.04744e-16, 0, 0
0.0694897, 0, 1.91003e-16, 0, 1.41421, -1.91003e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49027e-18, 0, 0, 3.6509e-21, 4.94798e-20, 0, 1.8946e-16, 0, 0
0.0773459, 0, 3.4291e-16, 0, 1.41421, -3.4291e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67548e-18, 0, 0, 6.66284e-21, 9.07012e-20, 0, 3.40138e-16, 0, 0
0.085202, 0, 6.11114e-16, 0, 1.41421, -6.11114e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.76805e-18, 0, 0, 1.2073e-20, 1.65119e-19, 0, 6.06168e-16, 0, 0
0.0930581, 0, 1.08122e-15, 0, 1.41421, -1.08122e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.43584e-18, 0, 0, 2.17232e-20, 2.98569e-19, 0, 1.07246e-15, 0, 0
0.100914, 0, 1.89931e-15, 0, 1.41421, -1.89931e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48186e-17, 0, 0, 3.88177e-20, 5.36305e-19, 0, 1.88391e-15, 0, 0
0.10877, 0, 3.31291e-15, 0, 1.41421, -3.31291e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58475e-17, 0, 0, 6.88932e-20, 9.57097e-19, 0, 3.28604e-15, 0, 0
0.116626, 0, 5.73844e-15, 0, 1.41421, -5.73844e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.47713e-17, 0, 0, 1.21453e-19, 1.69719e-18, 0, 5.69185e-15, 0, 0
0.124483, 0, 9.87147e-15, 0, 1.41421, -9.87147e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.70167e-17, 0, 0, 2.12697e-19, 2.9908e-18, 0, 9.79125e-15, 0, 0
0.132339, 0, 1.68658e-14, 0, 1.41421, -1.68658e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31585e-16, 0, 0, 3.70073e-19, 5.23809e-18, 0, 1.67286e-14, 0, 0
0.140195, 0, 2.86219e-14, 0, 1.41421, -2.86219e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23303e-16, 0, 0, 6.39772e-19, 9.11879e-18, 0, 2.83888e-14, 0, 0
0.148051, 0, 4.82483e-14, 0, 1.41421, -4.82483e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.76423e-16, 0, 0, 1.09903e-18, 1.57805e-17, 0, 4.7855e-14, 0, 0
0.155907, 0, 8.07953e-14, 0, 1.41421, -8.07953e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.30345e-16, 0, 0, 1.87621e-18, 2.71498e-17, 0, 8.01359e-14, 0, 0
