   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_115.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.275953, 0, 4.46809e-20, 0, 1.41421, -4.46809e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.35683e-23, 0, 0, 5.95807e-25, 4.56731e-24, 0, 4.46022e-20, 0, 0, 0
0.283875, 0, 1.34563e-19, 0, 1.41421, -1.34563e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21561e-22, 0, 0, 1.80104e-24, 1.41824e-23, 0, 1.34325e-19, 0, 0, 0
0.291797, 0, 3.95557e-19, 0, 1.41421, -3.95557e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.51291e-22, 0, 0, 5.31522e-24, 4.29209e-23, 0, 3.94858e-19, 0, 0, 0
0.299719, 0, 1.13617e-18, 0, 1.41421, -1.13617e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87072e-21, 0, 0, 1.53312e-23, 1.26764e-22, 0, 1.13416e-18, 0, 0, 0
0.307641, 0, 3.1918e-18, 0, 1.41421, -3.1918e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.25531e-21, 0, 0, 4.32619e-23, 3.65788e-22, 0, 3.18613e-18, 0, 0, 0
0.315563, 0, 8.77689e-18, 0, 1.41421, -8.77689e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44511e-20, 0, 0, 1.19529e-22, 1.03229e-21, 0, 8.76129e-18, 0, 0, 0
0.323485, 0, 2.36411e-17, 0, 1.41421, -2.36411e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.89248e-20, 0, 0, 3.23592e-22, 2.8516e-21, 0, 2.3599e-17, 0, 0, 0
0.331406, 0, 6.24167e-17, 0, 1.41421, -6.24167e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02767e-19, 0, 0, 8.58963e-22, 7.71668e-21, 0, 6.23054e-17, 0, 0, 0
0.339328, 0, 1.61616e-16, 0, 1.41421, -1.61616e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66094e-19, 0, 0, 2.23698e-21, 2.04704e-20, 0, 1.61328e-16, 0, 0, 0
0.34725, 0, 4.10623e-16, 0, 1.41421, -4.10623e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.76063e-19, 0, 0, 5.71871e-21, 5.3265e-20, 0, 4.09888e-16, 0, 0, 0
0.355172, 0, 1.02416e-15, 0, 1.41421, -1.02416e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.68619e-18, 0, 0, 1.43578e-20, 1.36022e-19, 0, 1.02233e-15, 0, 0, 0
0.363094, 0, 2.50861e-15, 0, 1.41421, -2.50861e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.1301e-18, 0, 0, 3.54179e-20, 3.41068e-19, 0, 2.5041e-15, 0, 0, 0
0.371016, 0, 6.03657e-15, 0, 1.41421, -6.03657e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.93818e-18, 0, 0, 8.58762e-20, 8.4007e-19, 0, 6.0257e-15, 0, 0, 0
0.378938, 0, 1.42748e-14, 0, 1.41421, -1.42748e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35003e-17, 0, 0, 2.04741e-19, 2.03328e-18, 0, 1.4249e-14, 0, 0, 0
0.38686, 0, 3.31808e-14, 0, 1.41421, -3.31808e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.46232e-17, 0, 0, 4.80147e-19, 4.83757e-18, 0, 3.31209e-14, 0, 0, 0
0.394782, 0, 7.58296e-14, 0, 1.41421, -7.58296e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24828e-16, 0, 0, 1.10795e-18, 1.1317e-17, 0, 7.56924e-14, 0, 0, 0
0.402704, 0, 1.70417e-13, 0, 1.41421, -1.70417e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80524e-16, 0, 0, 2.51651e-18, 2.60391e-17, 0, 1.70108e-13, 0, 0, 0
0.410626, 0, 3.76689e-13, 9.94922e-44, 1.41421, -3.76689e-13, 0, 9.94922e-44, 9.94922e-44, 9.94922e-44, 9.94922e-44, 9.94922e-44, 9.94922e-44, 9.94922e-44, 9.94922e-44, 9.94922e-44, 9.94922e-44, 6.20046e-16, 9.94922e-44, 9.94922e-44, 5.62812e-18, 5.89404e-17, 9.94922e-44, 3.76004e-13, 9.94922e-44, 9.94922e-44, 9.94922e-44
0.418547, 0, 8.19062e-13, 1.85392e-42, 1.41421, -8.19062e-13, 0, 1.85392e-42, 1.85392e-42, 1.85392e-42, 1.85392e-42, 1.85392e-42, 1.85392e-42, 1.85392e-42, 1.85392e-42, 1.85392e-42, 1.85392e-42, 1.34817e-15, 1.85392e-42, 1.85392e-42, 1.23993e-17, 1.31278e-16, 1.85392e-42, 8.1757e-13, 1.85392e-42, 1.85392e-42, 1.85392e-42
0.426469, 0, 1.75215e-12, 2.76182e-41, 1.41421, -1.75215e-12, 0, 2.76182e-41, 2.76182e-41, 2.76182e-41, 2.76182e-41, 2.76182e-41, 2.76182e-41, 2.76182e-41, 2.76182e-41, 2.76182e-41, 2.76182e-41, 2.88395e-15, 2.76182e-41, 2.76182e-41, 2.69219e-17, 2.87776e-16, 2.76182e-41, 1.74895e-12, 2.76182e-41, 2.76182e-41, 2.76182e-41
0.434391, 0, 3.68806e-12, 3.60675e-40, 1.41421, -3.68806e-12, 0, 3.60675e-40, 3.60675e-40, 3.60675e-40, 3.60675e-40, 3.60675e-40, 3.60675e-40, 3.60675e-40, 3.60675e-40, 3.60675e-40, 3.60675e-40, 6.07036e-15, 3.60675e-40, 3.60675e-40, 5.76422e-17, 6.21028e-16, 3.60675e-40, 3.68131e-12, 3.60675e-40, 3.60675e-40, 3.60675e-40
0.442313, 0, 7.63919e-12, 4.21756e-39, 1.41421, -7.63919e-12, 0, 4.21756e-39, 4.21756e-39, 4.21756e-39, 4.21756e-39, 4.21756e-39, 4.21756e-39, 4.21756e-39, 4.21756e-39, 4.21756e-39, 4.21756e-39, 1.25741e-14, 4.21756e-39, 4.21756e-39, 1.21788e-16, 1.31966e-15, 4.21756e-39, 7.62518e-12, 4.21756e-39, 4.21756e-39, 4.21756e-39
0.450235, 0, 1.55728e-11, 4.45283e-38, 1.41421, -1.55728e-11, 0, 4.45283e-38, 4.45283e-38, 4.45283e-38, 4.45283e-38, 4.45283e-38, 4.45283e-38, 4.45283e-38, 4.45283e-38, 4.45283e-38, 4.45283e-38, 2.56347e-14, 4.45283e-38, 4.45283e-38, 2.54135e-16, 2.76202e-15, 4.45283e-38, 1.55441e-11, 4.45283e-38, 4.45283e-38, 4.45283e-38
0.458157, 0, 3.12555e-11, 1.06673e-36, 1.41421, -3.12555e-11, 0, 1.06673e-36, 1.06673e-36, 1.06673e-36, 1.06673e-36, 1.06673e-36, 1.06673e-36, 1.06673e-36, 1.06673e-36, 1.06673e-36, 1.06673e-36, 5.14588e-14, 1.06673e-36, 1.06673e-36, 5.25252e-16, 5.70043e-15, 1.06673e-36, 3.11978e-11, 1.06673e-36, 1.06673e-36, 1.06673e-36
0.466079, 0, 6.17273e-11, 8.62877e-36, 1.41421, -6.17273e-11, 0, 8.62877e-36, 8.62877e-36, 8.62877e-36, 8.62877e-36, 8.62877e-36, 8.62877e-36, 8.62877e-36, 8.62877e-36, 8.62877e-36, 8.62877e-36, 1.01652e-13, 8.62877e-36, 8.62877e-36, 1.07268e-15, 1.15858e-14, 8.62877e-36, 6.1613e-11, 8.62877e-36, 8.62877e-36, 8.62877e-36
0.474001, 0, 1.20013e-10, 6.44276e-35, 1.41421, -1.20013e-10, 0, 6.44276e-35, 6.44276e-35, 6.44276e-35, 6.44276e-35, 6.44276e-35, 6.44276e-35, 6.44276e-35, 6.44276e-35, 6.44276e-35, 6.44276e-35, 1.97708e-13, 6.44276e-35, 6.44276e-35, 2.17151e-15, 2.32216e-14, 6.44276e-35, 1.1979e-10, 6.44276e-35, 6.44276e-35, 6.44276e-35
0.481923, 0, 2.29731e-10, 4.5887e-34, 1.41421, -2.29731e-10, 0, 4.5887e-34, 4.5887e-34, 4.5887e-34, 4.5887e-34, 4.5887e-34, 4.5887e-34, 4.5887e-34, 4.5887e-34, 4.5887e-34, 4.5887e-34, 3.78662e-13, 4.5887e-34, 4.5887e-34, 4.36462e-15, 4.59268e-14, 4.5887e-34, 2.29302e-10, 4.5887e-34, 4.5887e-34, 4.5887e-34
0.489845, 0, 4.33003e-10, 3.16685e-33, 1.41421, -4.33003e-10, 0, 3.16685e-33, 3.16685e-33, 3.16685e-33, 3.16685e-33, 3.16685e-33, 3.16685e-33, 3.16685e-33, 3.16685e-33, 3.16685e-33, 3.16685e-33, 7.14266e-13, 3.16685e-33, 3.16685e-33, 8.72513e-15, 8.96984e-14, 3.16685e-33, 4.3219e-10, 3.16685e-33, 3.16685e-33, 3.16685e-33
0.497767, 0, 8.03693e-10, 2.07165e-32, 1.41421, -8.03693e-10, 0, 2.07165e-32, 2.07165e-32, 2.07165e-32, 2.07165e-32, 2.07165e-32, 2.07165e-32, 2.07165e-32, 2.07165e-32, 2.07165e-32, 2.07165e-32, 1.32717e-12, 2.07165e-32, 2.07165e-32, 1.73786e-14, 1.73175e-13, 2.07165e-32, 8.02175e-10, 2.07165e-32, 2.07165e-32, 2.07165e-32
0.505688, 0, 1.46913e-09, 1.27463e-31, 1.41421, -1.46913e-09, 0, 1.27463e-31, 1.27463e-31, 1.27463e-31, 1.27463e-31, 1.27463e-31, 1.27463e-31, 1.27463e-31, 1.27463e-31, 1.27463e-31, 1.27463e-31, 2.42959e-12, 1.27463e-31, 1.27463e-31, 3.45459e-14, 3.30908e-13, 1.27463e-31, 1.46633e-09, 1.27463e-31, 1.27463e-31, 1.27463e-31
0.51361, 0, 2.64515e-09, 7.36872e-31, 1.41421, -2.64515e-09, 0, 7.36872e-31, 7.36872e-31, 7.36872e-31, 7.36872e-31, 7.36872e-31, 7.36872e-31, 7.36872e-31, 7.36872e-31, 7.36872e-31, 7.36872e-31, 4.38302e-12, 7.36872e-31, 7.36872e-31, 6.86301e-14, 6.26819e-13, 7.36872e-31, 2.64007e-09, 7.36872e-31, 7.36872e-31, 7.36872e-31
0.521532, 0, 4.69155e-09, 4.0088e-30, 1.41421, -4.69155e-09, 0, 4.0088e-30, 4.0088e-30, 4.0088e-30, 4.0088e-30, 4.0088e-30, 4.0088e-30, 4.0088e-30, 4.0088e-30, 4.0088e-30, 4.0088e-30, 7.79393e-12, 4.0088e-30, 4.0088e-30, 1.36387e-13, 1.1793e-12, 4.0088e-30, 4.68244e-09, 4.0088e-30, 4.0088e-30, 4.0088e-30
0.529454, 0, 8.1981e-09, 2.05777e-29, 1.41421, -8.1981e-09, 0, 2.05777e-29, 2.05777e-29, 2.05777e-29, 2.05777e-29, 2.05777e-29, 2.05777e-29, 2.05777e-29, 2.05777e-29, 2.05777e-29, 2.05777e-29, 1.36647e-11, 2.05777e-29, 2.05777e-29, 2.71204e-13, 2.2087e-12, 2.05777e-29, 8.18196e-09, 2.05777e-29, 2.05777e-29, 2.05777e-29
0.537376, 0, 1.41159e-08, 9.99666e-29, 1.41421, -1.41159e-08, 0, 9.99666e-29, 9.99666e-29, 9.99666e-29, 9.99666e-29, 9.99666e-29, 9.99666e-29, 9.99666e-29, 9.99666e-29, 9.99666e-29, 9.99666e-29, 2.36286e-11, 9.99666e-29, 9.99666e-29, 5.39429e-13, 4.12841e-12, 9.99666e-29, 1.40876e-08, 9.99666e-29, 9.99666e-29, 9.99666e-29
0.545298, 0, 2.39536e-08, 4.61008e-28, 1.41421, -2.39536e-08, 0, 4.61008e-28, 4.61008e-28, 4.61008e-28, 4.61008e-28, 4.61008e-28, 4.61008e-28, 4.61008e-28, 4.61008e-28, 4.61008e-28, 4.61008e-28, 4.03104e-11, 4.61008e-28, 4.61008e-28, 1.07214e-12, 7.72165e-12, 4.61008e-28, 2.39045e-08, 4.61008e-28, 4.61008e-28, 4.61008e-28
0.55322, 0, 4.00655e-08, 2.02413e-27, 1.41421, -4.00655e-08, 0, 2.02413e-27, 2.02413e-27, 2.02413e-27, 2.02413e-27, 2.02413e-27, 2.02413e-27, 2.02413e-27, 2.02413e-27, 2.02413e-27, 2.02413e-27, 6.78722e-11, 2.02413e-27, 2.02413e-27, 2.12608e-12, 1.44879e-11, 2.02413e-27, 3.9981e-08, 2.02413e-27, 2.02413e-27, 2.02413e-27
0.561142, 0, 6.60682e-08, 8.48559e-27, 1.41421, -6.60682e-08, 0, 8.48559e-27, 8.48559e-27, 8.48559e-27, 8.48559e-27, 8.48559e-27, 8.48559e-27, 8.48559e-27, 8.48559e-27, 8.48559e-27, 8.48559e-27, 1.12831e-10, 8.48559e-27, 8.48559e-27, 4.19874e-12, 2.73245e-11, 8.48559e-27, 6.59239e-08, 8.48559e-27, 8.48559e-27, 8.48559e-27
0.569064, 0, 1.07428e-07, 3.40556e-26, 1.41421, -1.07428e-07, 0, 3.40556e-26, 3.40556e-26, 3.40556e-26, 3.40556e-26, 3.40556e-26, 3.40556e-26, 1.26541e-13, 3.40556e-26, 3.40556e-26, 3.40556e-26, 1.85267e-10, 3.40556e-26, 3.40556e-26, 8.24138e-12, 5.18651e-11, 3.40556e-26, 1.07183e-07, 3.40556e-26, 3.40556e-26, 3.40556e-26
0.576986, 0, 1.72283e-07, 1.31175e-25, 1.41421, -1.72283e-07, 0, 1.31175e-25, 1.31175e-25, 1.31175e-25, 1.31175e-25, 1.31175e-25, 1.31175e-25, 5.76068e-13, 1.31175e-25, 1.31175e-25, 1.31175e-25, 3.00587e-10, 1.31175e-25, 1.31175e-25, 1.60462e-11, 9.90923e-11, 1.31175e-25, 1.71867e-07, 1.31175e-25, 1.31175e-25, 1.31175e-25
0.584908, 0, 2.73791e-07, 4.8822e-25, 1.41421, -2.73791e-07, 0, 3.15402e-15, 4.4542e-14, 7.42815e-14, 2.45101e-13, 3.5771e-13, 5.9816e-13, 7.90334e-12, 7.75787e-12, 6.56315e-12, 1.16963e-09, 4.82075e-10, 1.2124e-12, 3.29027e-14, 3.09354e-11, 1.90373e-10, 8.89473e-16, 2.71881e-07, 4.8822e-25, 4.8822e-25, 1.17119e-11
0.59283, 0, 4.31561e-07, 5.10522e-10, 1.41421, -4.31561e-07, 5.10522e-10, 5.10536e-10, 5.10724e-10, 5.10858e-10, 5.11632e-10, 5.12143e-10, 5.13232e-10, 5.43799e-10, 5.45674e-10, 5.40261e-10, 5.81032e-09, 1.27501e-09, 5.16015e-10, 5.10671e-10, 5.69491e-10, 8.77547e-10, 5.10526e-10, 4.24908e-07, 5.10522e-10, 5.10522e-10, 5.63591e-10
0.600751, 0, 6.77958e-07, 2.30362e-09, 1.41421, -6.77958e-07, 2.30362e-09, 2.30368e-09, 2.30435e-09, 2.30484e-09, 2.30763e-09, 2.30948e-09, 2.31341e-09, 2.42045e-09, 2.43054e-09, 2.411e-09, 2.14389e-08, 3.5028e-09, 2.32346e-09, 2.30416e-09, 2.41463e-09, 3.01176e-09, 2.30364e-09, 6.56219e-07, 2.30362e-09, 2.30362e-09, 2.49523e-09
0.608673, 0, 1.07195e-06, 8.28994e-09, 1.41421, -1.07195e-06, 8.28994e-09, 8.29011e-09, 8.29235e-09, 8.29396e-09, 8.3032e-09, 8.30929e-09, 8.32229e-09, 8.66904e-09, 8.70952e-09, 8.6449e-09, 7.1548e-08, 1.0151e-08, 8.35551e-09, 8.29172e-09, 8.49608e-09, 9.65292e-09, 8.28999e-09, 1.00334e-06, 8.28994e-09, 8.28994e-09, 8.92337e-09
0.616595, 0, 1.73282e-06, 2.73376e-08, 1.41421, -1.73282e-06, 2.73376e-08, 2.73381e-08, 2.73451e-08, 2.73501e-08, 2.7379e-08, 2.7398e-08, 2.74385e-08, 2.85024e-08, 2.86467e-08, 2.84451e-08, 2.24702e-07, 3.01957e-08, 2.75422e-08, 2.73432e-08, 2.77151e-08, 2.99465e-08, 2.73378e-08, 1.52362e-06, 2.73376e-08, 2.73376e-08, 2.93139e-08
0.624517, 0, 2.92466e-06, 8.51144e-08, 1.41421, -2.92466e-06, 8.51144e-08, 8.51159e-08, 8.51367e-08, 8.51516e-08, 8.52372e-08, 8.52936e-08, 8.5414e-08, 8.85258e-08, 8.90012e-08, 8.84026e-08, 6.71124e-07, 8.94587e-08, 8.57218e-08, 8.51308e-08, 8.57956e-08, 9.00665e-08, 8.51148e-08, 2.31093e-06, 8.51144e-08, 8.51144e-08, 9.09823e-08
0.632439, 0, 5.26064e-06, 2.52229e-07, 1.41421, -5.26064e-06, 2.52229e-07, 2.52234e-07, 2.52292e-07, 2.52335e-07, 2.52577e-07, 2.52737e-07, 2.53078e-07, 2.61884e-07, 2.63241e-07, 2.61545e-07, 1.91244e-06, 2.58766e-07, 2.5395e-07, 2.52276e-07, 2.53441e-07, 2.61538e-07, 2.52231e-07, 3.53312e-06, 2.52229e-07, 2.52229e-07, 2.68854e-07
0.640361, 0, 1.01754e-05, 7.13264e-07, 1.41421, -1.01754e-05, 7.13264e-07, 7.13276e-07, 7.13435e-07, 7.13549e-07, 7.14205e-07, 7.14638e-07, 7.15561e-07, 7.39293e-07, 7.43062e-07, 7.38473e-07, 5.20583e-06, 7.23001e-07, 7.17921e-07, 7.1339e-07, 7.1539e-07, 7.30529e-07, 7.13267e-07, 5.51783e-06, 7.13264e-07, 7.13264e-07, 7.58249e-07
0.648283, 0, 2.09643e-05, 1.9266e-06, 1.41421, -2.09643e-05, 1.9266e-06, 1.92663e-06, 1.92705e-06, 1.92734e-06, 1.92904e-06, 1.93016e-06, 1.93254e-06, 1.99513e-06, 2.00366e-06, 1.9918e-06, 1.35446e-05, 1.94097e-06, 1.93865e-06, 1.92693e-06, 1.93028e-06, 1.95818e-06, 1.92661e-06, 8.94403e-06, 1.9266e-06, 1.9266e-06, 2.04294e-06
0.656205, 0, 4.49353e-05, 4.97333e-06, 1.41421, -4.49353e-05, 4.97333e-06, 4.97341e-06, 4.97443e-06, 4.97516e-06, 4.97935e-06, 4.98212e-06, 4.98802e-06, 5.1455e-06, 5.16386e-06, 5.13452e-06, 3.36977e-05, 4.99433e-06, 5.00311e-06, 4.97414e-06, 4.97962e-06, 5.03024e-06, 4.97336e-06, 1.52521e-05, 4.97333e-06, 4.97333e-06, 5.26096e-06
0.664127, 0, 9.76199e-05, 1.22743e-05, 1.41421, -9.76199e-05, 1.22743e-05, 1.22745e-05, 1.22769e-05, 1.22786e-05, 1.22885e-05, 1.22951e-05, 1.2309e-05, 1.269e-05, 1.27248e-05, 1.26554e-05, 8.01976e-05, 1.23047e-05, 1.23447e-05, 1.22762e-05, 1.22849e-05, 1.23753e-05, 1.22743e-05, 2.74779e-05, 1.22743e-05, 1.22743e-05, 1.29544e-05
0.672049, 0, 0.000210487, 2.89729e-05, 1.41421, -0.000210487, 2.89729e-05, 2.89733e-05, 2.89787e-05, 2.89826e-05, 2.90051e-05, 2.90198e-05, 2.90514e-05, 2.99414e-05, 2.99921e-05, 2.98352e-05, 0.000182645, 2.90165e-05, 2.91321e-05, 2.89772e-05, 2.89906e-05, 2.91497e-05, 2.8973e-05, 5.18503e-05, 2.89729e-05, 2.89729e-05, 3.05116e-05
