   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_567.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00174494, 0, 3.31208e-16, 0, 1.41421, -3.31208e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.78065e-18, 0, 0, 1.38196e-18, 0, 1.17256e-17, 0, 3.1432e-16, 0, 0, 0
0.00959919, 0, 5.60591e-16, 0, 1.41421, -5.60591e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.39299e-18, 0, 0, 2.37944e-18, 0, 2.031e-17, 0, 5.31508e-16, 0, 0, 0
0.0174534, 0, 9.43262e-16, 0, 1.41421, -9.43262e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07465e-17, 0, 0, 4.0731e-18, 0, 3.49876e-17, 0, 8.93454e-16, 0, 0, 0
0.0253077, 0, 1.58808e-15, 0, 1.41421, -1.58808e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80709e-17, 0, 0, 6.99645e-18, 0, 6.06116e-17, 0, 1.50241e-15, 0, 0, 0
0.0331619, 0, 2.63979e-15, 0, 1.41421, -2.63979e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00066e-17, 0, 0, 1.18313e-17, 0, 1.03224e-16, 0, 2.49473e-15, 0, 0, 0
0.0410162, 0, 4.36347e-15, 0, 1.41421, -4.36347e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.95449e-17, 0, 0, 1.98974e-17, 0, 1.74898e-16, 0, 4.11913e-15, 0, 0, 0
0.0488704, 0, 7.1728e-15, 0, 1.41421, -7.1728e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.13491e-17, 0, 0, 3.32815e-17, 0, 2.94848e-16, 0, 6.76332e-15, 0, 0, 0
0.0567247, 0, 1.17264e-14, 0, 1.41421, -1.17264e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32832e-16, 0, 0, 5.53704e-17, 0, 4.94595e-16, 0, 1.10436e-14, 0, 0, 0
0.064579, 0, 1.9067e-14, 0, 1.41421, -1.9067e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1571e-16, 0, 0, 9.16343e-17, 0, 8.25602e-16, 0, 1.7934e-14, 0, 0, 0
0.0724332, 0, 3.08365e-14, 0, 1.41421, -3.08365e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.484e-16, 0, 0, 1.50859e-16, 0, 1.37147e-15, 0, 2.89658e-14, 0, 0, 0
0.0802875, 0, 4.96061e-14, 0, 1.41421, -4.96061e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.59687e-16, 0, 0, 2.47085e-16, 0, 2.26738e-15, 0, 4.6532e-14, 0, 0, 0
0.0881417, 0, 7.93799e-14, 0, 1.41421, -7.93799e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.94311e-16, 0, 0, 4.0263e-16, 0, 3.73083e-15, 0, 7.43521e-14, 0, 0, 0
0.095996, 0, 1.2636e-13, 0, 1.41421, -1.2636e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42143e-15, 0, 0, 6.52797e-16, 0, 6.11015e-15, 0, 1.18175e-13, 0, 0, 0
0.10385, 0, 2.00101e-13, 0, 1.41421, -2.00101e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24734e-15, 0, 0, 1.05315e-15, 0, 9.96066e-15, 0, 1.8684e-13, 0, 0, 0
0.111704, 0, 3.15244e-13, 0, 1.41421, -3.15244e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.53457e-15, 0, 0, 1.69071e-15, 0, 1.61639e-14, 0, 2.93854e-13, 0, 0, 0
0.119559, 0, 4.94105e-13, 0, 1.41421, -4.94105e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.53021e-15, 0, 0, 2.70113e-15, 0, 2.61129e-14, 0, 4.59761e-13, 0, 0, 0
0.127413, 0, 7.70515e-13, 0, 1.41421, -7.70515e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.60787e-15, 0, 0, 4.29485e-15, 0, 4.19977e-14, 0, 7.15614e-13, 0, 0, 0
0.135267, 0, 1.19549e-12, 0, 1.41421, -1.19549e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33294e-14, 0, 0, 6.79686e-15, 0, 6.7248e-14, 0, 1.10812e-12, 0, 0, 0
0.143121, 0, 1.84556e-12, 0, 1.41421, -1.84556e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05353e-14, 0, 0, 1.07069e-14, 0, 1.07212e-13, 0, 1.70711e-12, 0, 0, 0
0.150976, 0, 2.83494e-12, 0, 1.41421, -2.83494e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14755e-14, 0, 0, 1.67907e-14, 0, 1.70191e-13, 0, 2.61648e-12, 0, 0, 0
0.15883, 0, 4.33316e-12, 0, 1.41421, -4.33316e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.79998e-14, 0, 0, 2.62156e-14, 0, 2.69021e-13, 0, 3.98992e-12, 0, 0, 0
0.166684, 0, 6.59059e-12, 0, 1.41421, -6.59059e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.283e-14, 0, 0, 4.07551e-14, 0, 4.23467e-13, 0, 6.05354e-12, 0, 0, 0
0.174538, 0, 9.97511e-12, 0, 1.41421, -9.97511e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0995e-13, 0, 0, 6.30943e-14, 0, 6.63844e-13, 0, 9.13822e-12, 0, 0, 0
0.182393, 0, 1.50245e-11, 0, 1.41421, -1.50245e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65159e-13, 0, 0, 9.72844e-14, 0, 1.03647e-12, 0, 1.37255e-11, 0, 0, 0
0.190247, 0, 2.25206e-11, 0, 1.41421, -2.25206e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46854e-13, 0, 0, 1.4942e-13, 0, 1.61182e-12, 0, 2.05125e-11, 0, 0, 0
0.198101, 0, 3.35955e-11, 0, 1.41421, -3.35955e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.67131e-13, 0, 0, 2.28643e-13, 0, 2.49684e-12, 0, 3.05028e-11, 0, 0, 0
0.205955, 0, 4.98785e-11, 0, 1.41421, -4.98785e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.43314e-13, 0, 0, 3.48637e-13, 0, 3.85312e-12, 0, 4.51334e-11, 0, 0, 0
0.21381, 0, 7.37049e-11, 0, 1.41421, -7.37049e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.00093e-13, 0, 0, 5.29843e-13, 0, 5.92409e-12, 0, 6.64509e-11, 0, 0, 0
0.221664, 0, 1.08405e-10, 0, 1.41421, -1.08405e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17246e-12, 0, 0, 8.02743e-13, 0, 9.07537e-12, 0, 9.73541e-11, 0, 0, 0
0.229518, 0, 1.58704e-10, 0, 1.41421, -1.58704e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70977e-12, 0, 0, 1.21274e-12, 0, 1.38544e-11, 0, 1.41928e-10, 0, 0, 0
0.237372, 0, 2.31281e-10, 0, 1.41421, -2.31281e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48121e-12, 0, 0, 1.82743e-12, 0, 2.10784e-11, 0, 2.05894e-10, 0, 0, 0
0.245227, 0, 3.35525e-10, 9.66896e-44, 1.41421, -3.35525e-10, 0, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 3.58336e-12, 9.66896e-44, 9.66896e-44, 2.74735e-12, 9.66896e-44, 3.19645e-11, 9.66896e-44, 2.9723e-10, 9.66896e-44, 9.66896e-44, 9.66896e-44
0.253081, 0, 4.84585e-10, 1.6213e-42, 1.41421, -4.84585e-10, 0, 1.6213e-42, 1.6213e-42, 1.6213e-42, 1.6213e-42, 1.6213e-42, 1.6213e-42, 1.6213e-42, 1.6213e-42, 1.6213e-42, 1.6213e-42, 1.6213e-42, 5.15024e-12, 1.6213e-42, 1.6213e-42, 4.12211e-12, 1.6213e-42, 4.8321e-11, 1.6213e-42, 4.26992e-10, 1.6213e-42, 1.6213e-42, 1.6213e-42
0.260935, 0, 6.96796e-10, 2.33596e-41, 1.41421, -6.96796e-10, 0, 2.33596e-41, 2.33596e-41, 2.33596e-41, 2.33596e-41, 2.33596e-41, 2.33596e-41, 2.33596e-41, 2.33596e-41, 2.33596e-41, 2.33596e-41, 2.33596e-41, 7.36695e-12, 2.33596e-41, 2.33596e-41, 6.17434e-12, 2.33596e-41, 7.28278e-11, 2.33596e-41, 6.10426e-10, 2.33596e-41, 2.33596e-41, 2.33596e-41
0.268789, 0, 9.97611e-10, 2.98407e-40, 1.41421, -9.97611e-10, 0, 2.98407e-40, 2.98407e-40, 2.98407e-40, 2.98407e-40, 2.98407e-40, 2.98407e-40, 2.98407e-40, 2.98407e-40, 2.98407e-40, 2.98407e-40, 2.98407e-40, 1.04878e-11, 2.98407e-40, 2.98407e-40, 9.23559e-12, 2.98407e-40, 1.09448e-10, 2.98407e-40, 8.68439e-10, 2.98407e-40, 2.98407e-40, 2.98407e-40
0.276644, 0, 1.42224e-09, 3.41612e-39, 1.41421, -1.42224e-09, 0, 3.41612e-39, 3.41612e-39, 3.41612e-39, 3.41612e-39, 3.41612e-39, 3.41612e-39, 3.41612e-39, 3.41612e-39, 3.41612e-39, 3.41612e-39, 3.41612e-39, 1.48603e-11, 3.41612e-39, 3.41612e-39, 1.38e-11, 3.41612e-39, 1.64034e-10, 3.41612e-39, 1.22955e-09, 3.41612e-39, 3.41612e-39, 3.41612e-39
0.284498, 0, 2.01922e-09, 3.52888e-38, 1.41421, -2.01922e-09, 0, 3.52888e-38, 3.52888e-38, 3.52888e-38, 3.52888e-38, 3.52888e-38, 3.52888e-38, 3.52888e-38, 3.52888e-38, 3.52888e-38, 3.52888e-38, 3.52888e-38, 2.09574e-11, 3.52888e-38, 3.52888e-38, 2.06044e-11, 3.52888e-38, 2.45205e-10, 3.52888e-38, 1.73245e-09, 3.52888e-38, 3.52888e-38, 3.52888e-38
