   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_297.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.000345974, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00750818, 0, 1.51362e-15, 0, 1.41421, -1.51362e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.8841e-18, 0, 0, 1.08781e-17, 0, 6.1628e-19, 0, 1.49624e-15, 0, 0
0.0153623, 0, 2.45267e-15, 0, 1.41421, -2.45267e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.53324e-18, 0, 0, 1.79466e-17, 0, 1.0263e-18, 0, 2.42416e-15, 0, 0
0.0232165, 0, 3.95368e-15, 0, 1.41421, -3.95368e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53653e-17, 0, 0, 2.9459e-17, 0, 1.70116e-18, 0, 3.90716e-15, 0, 0
0.0310706, 0, 6.34056e-15, 0, 1.41421, -6.34056e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46377e-17, 0, 0, 4.81155e-17, 0, 2.80682e-18, 0, 6.265e-15, 0, 0
0.0389248, 0, 1.01167e-14, 0, 1.41421, -1.01167e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.93045e-17, 0, 0, 7.8202e-17, 0, 4.61007e-18, 0, 9.99455e-15, 0, 0
0.0467789, 0, 1.60602e-14, 0, 1.41421, -1.60602e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.23859e-17, 0, 0, 1.26486e-16, 0, 7.53791e-18, 0, 1.58638e-14, 0, 0
0.0546331, 0, 2.5368e-14, 0, 1.41421, -2.5368e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.8526e-17, 0, 0, 2.03604e-16, 0, 1.22705e-17, 0, 2.50536e-14, 0, 0
0.0624872, 0, 3.98713e-14, 0, 1.41421, -3.98713e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54829e-16, 0, 0, 3.26189e-16, 0, 1.98868e-17, 0, 3.93704e-14, 0, 0
0.0703414, 0, 6.23575e-14, 0, 1.41421, -6.23575e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42105e-16, 0, 0, 5.20138e-16, 0, 3.20904e-17, 0, 6.15631e-14, 0, 0
0.0781955, 0, 9.70475e-14, 0, 1.41421, -9.70475e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.76723e-16, 0, 0, 8.25578e-16, 0, 5.15597e-17, 0, 9.57936e-14, 0, 0
0.0860497, 0, 1.50301e-13, 0, 1.41421, -1.50301e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.8334e-16, 0, 0, 1.30441e-15, 0, 8.24877e-17, 0, 1.48331e-13, 0, 0
0.0939038, 0, 2.31653e-13, 0, 1.41421, -2.31653e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.98908e-16, 0, 0, 2.05171e-15, 0, 1.31419e-16, 0, 2.28571e-13, 0, 0
0.101758, 0, 3.55319e-13, 0, 1.41421, -3.55319e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37852e-15, 0, 0, 3.21284e-15, 0, 2.08503e-16, 0, 3.50519e-13, 0, 0
0.109612, 0, 5.42397e-13, 0, 1.41421, -5.42397e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10391e-15, 0, 0, 5.00914e-15, 0, 3.29437e-16, 0, 5.34954e-13, 0, 0
0.117466, 0, 8.24034e-13, 0, 1.41421, -8.24034e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.19572e-15, 0, 0, 7.77629e-15, 0, 5.18387e-16, 0, 8.12543e-13, 0, 0
0.12532, 0, 1.24598e-12, 0, 1.41421, -1.24598e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.83112e-15, 0, 0, 1.20219e-14, 0, 8.12418e-16, 0, 1.22832e-12, 0, 0
0.133175, 0, 1.87512e-12, 0, 1.41421, -1.87512e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.269e-15, 0, 0, 1.85096e-14, 0, 1.26814e-15, 0, 1.84807e-12, 0, 0
0.141029, 0, 2.80867e-12, 0, 1.41421, -2.80867e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08857e-14, 0, 0, 2.83847e-14, 0, 1.97168e-15, 0, 2.76743e-12, 0, 0
0.148883, 0, 4.18736e-12, 0, 1.41421, -4.18736e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62257e-14, 0, 0, 4.33599e-14, 0, 3.05358e-15, 0, 4.12473e-12, 0, 0
0.156737, 0, 6.21376e-12, 0, 1.41421, -6.21376e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40726e-14, 0, 0, 6.59877e-14, 0, 4.71097e-15, 0, 6.11899e-12, 0, 0
