   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_368.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.162046, 0, 9.63841e-11, 0, 1.41421, -9.63841e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.94245e-14, 0, 7.64245e-12, 0, 8.87022e-11, 0, 0, 0
0.169918, 0, 1.39737e-10, 0, 1.41421, -1.39737e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.86544e-14, 0, 1.15281e-11, 0, 1.2815e-10, 0, 0, 0
0.17779, 0, 2.01748e-10, 0, 1.41421, -2.01748e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.70151e-14, 0, 1.73301e-11, 0, 1.84331e-10, 0, 0, 0
0.185663, 0, 2.90078e-10, 0, 1.41421, -2.90078e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28746e-13, 0, 2.59654e-11, 0, 2.63984e-10, 0, 0, 0
0.193535, 0, 4.15379e-10, 0, 1.41421, -4.15379e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90027e-13, 0, 3.87773e-11, 0, 3.76412e-10, 0, 0, 0
0.201408, 0, 5.92401e-10, 0, 1.41421, -5.92401e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.79858e-13, 0, 5.77272e-11, 0, 5.34394e-10, 0, 0, 0
0.20928, 0, 8.41715e-10, 0, 1.41421, -8.41715e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.12158e-13, 0, 8.57946e-11, 0, 7.55508e-10, 0, 0, 0
0.217152, 0, 1.19088e-09, 2.24208e-44, 1.41421, -1.19088e-09, 0, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 6.04797e-13, 2.24208e-44, 1.2694e-10, 2.24208e-44, 1.06333e-09, 2.24208e-44, 2.24208e-44, 2.24208e-44
0.225025, 0, 1.6783e-09, 3.9937e-43, 1.41421, -1.6783e-09, 0, 3.9937e-43, 3.9937e-43, 3.9937e-43, 3.9937e-43, 3.9937e-43, 3.9937e-43, 3.9937e-43, 3.9937e-43, 3.9937e-43, 3.9937e-43, 3.9937e-43, 3.9937e-43, 8.86203e-13, 3.9937e-43, 1.87274e-10, 3.9937e-43, 1.49014e-09, 3.9937e-43, 3.9937e-43, 3.9937e-43
0.232897, 0, 2.35613e-09, 5.84201e-42, 1.41421, -2.35613e-09, 0, 5.84201e-42, 5.84201e-42, 5.84201e-42, 5.84201e-42, 5.84201e-42, 5.84201e-42, 5.84201e-42, 5.84201e-42, 5.84201e-42, 5.84201e-42, 5.84201e-42, 5.84201e-42, 1.29703e-12, 5.84201e-42, 2.7551e-10, 5.84201e-42, 2.07932e-09, 5.84201e-42, 5.84201e-42, 5.84201e-42
0.24077, 0, 3.29518e-09, 7.81336e-41, 1.41421, -3.29518e-09, 0, 7.81336e-41, 7.81336e-41, 7.81336e-41, 7.81336e-41, 7.81336e-41, 7.81336e-41, 7.81336e-41, 7.81336e-41, 7.81336e-41, 7.81336e-41, 7.81336e-41, 7.81336e-41, 1.89664e-12, 7.81336e-41, 4.04229e-10, 7.81336e-41, 2.88905e-09, 7.81336e-41, 7.81336e-41, 7.81336e-41
0.248642, 0, 4.59135e-09, 9.37748e-40, 1.41421, -4.59135e-09, 0, 9.37748e-40, 9.37748e-40, 9.37748e-40, 9.37748e-40, 9.37748e-40, 9.37748e-40, 9.37748e-40, 9.37748e-40, 9.37748e-40, 9.37748e-40, 9.37748e-40, 9.37748e-40, 2.7717e-12, 9.37748e-40, 5.91547e-10, 9.37748e-40, 3.99703e-09, 9.37748e-40, 9.37748e-40, 9.37748e-40
0.256514, 0, 6.374e-09, 1.01424e-38, 1.41421, -6.374e-09, 0, 1.01424e-38, 1.01424e-38, 1.01424e-38, 1.01424e-38, 1.01424e-38, 1.01424e-38, 1.01424e-38, 1.01424e-38, 1.01424e-38, 1.01424e-38, 1.01424e-38, 1.01424e-38, 4.04894e-12, 1.01424e-38, 8.63507e-10, 1.01424e-38, 5.50644e-09, 1.01424e-38, 1.01424e-38, 1.01424e-38
0.264387, 0, 8.8172e-09, 9.91911e-38, 1.41421, -8.8172e-09, 0, 9.91911e-38, 9.91911e-38, 9.91911e-38, 9.91911e-38, 9.91911e-38, 9.91911e-38, 9.91911e-38, 9.91911e-38, 9.91911e-38, 9.91911e-38, 9.91911e-38, 9.91911e-38, 5.91389e-12, 9.91911e-38, 1.25749e-09, 9.91911e-38, 7.55379e-09, 9.91911e-38, 9.91911e-38, 9.91911e-38
0.272259, 0, 1.21544e-08, 8.82154e-37, 1.41421, -1.21544e-08, 0, 8.82154e-37, 8.82154e-37, 8.82154e-37, 8.82154e-37, 8.82154e-37, 8.82154e-37, 8.82154e-37, 8.82154e-37, 8.82154e-37, 8.82154e-37, 8.82154e-37, 8.82154e-37, 8.63825e-12, 8.82154e-37, 1.82704e-09, 8.82154e-37, 1.03187e-08, 8.82154e-37, 8.82154e-37, 8.82154e-37
0.280131, 0, 1.66978e-08, 7.17246e-36, 1.41421, -1.66978e-08, 0, 7.17246e-36, 7.17246e-36, 7.17246e-36, 7.17246e-36, 7.17246e-36, 7.17246e-36, 7.17246e-36, 7.17246e-36, 7.17246e-36, 7.17246e-36, 7.17246e-36, 7.17246e-36, 1.26203e-11, 7.17246e-36, 2.64873e-09, 7.17246e-36, 1.40365e-08, 7.17246e-36, 7.17246e-36, 7.17246e-36
0.288004, 0, 2.28642e-08, 5.35673e-35, 1.41421, -2.28642e-08, 0, 5.35673e-35, 5.35673e-35, 5.35673e-35, 5.35673e-35, 5.35673e-35, 5.35673e-35, 5.35673e-35, 5.35673e-35, 5.35673e-35, 5.35673e-35, 5.35673e-35, 5.35673e-35, 1.84439e-11, 5.35673e-35, 3.83187e-09, 5.35673e-35, 1.90139e-08, 5.35673e-35, 5.35673e-35, 5.35673e-35
0.295876, 0, 3.12084e-08, 3.64696e-34, 1.41421, -3.12084e-08, 0, 3.64696e-34, 3.64696e-34, 3.64696e-34, 3.64696e-34, 3.64696e-34, 3.64696e-34, 3.64696e-34, 3.64696e-34, 3.64696e-34, 3.64696e-34, 3.64696e-34, 3.64696e-34, 2.69654e-11, 3.64696e-34, 5.53224e-09, 3.64696e-34, 2.56492e-08, 3.64696e-34, 3.64696e-34, 3.64696e-34
0.303749, 0, 4.24677e-08, 2.44711e-33, 1.41421, -4.24677e-08, 0, 2.44711e-33, 2.44711e-33, 2.44711e-33, 2.44711e-33, 2.44711e-33, 2.44711e-33, 2.44711e-33, 2.44711e-33, 2.44711e-33, 2.44711e-33, 2.44711e-33, 2.44711e-33, 3.94399e-11, 2.44711e-33, 7.97149e-09, 2.44711e-33, 3.44568e-08, 2.44711e-33, 2.44711e-33, 2.44711e-33
0.311621, 0, 5.762e-08, 1.4723e-32, 1.41421, -5.762e-08, 0, 1.4723e-32, 1.4723e-32, 1.4723e-32, 1.4723e-32, 1.4723e-32, 1.4723e-32, 1.4723e-32, 1.4723e-32, 1.4723e-32, 1.4723e-32, 1.4723e-32, 1.4723e-32, 5.77062e-11, 1.4723e-32, 1.14643e-08, 1.4723e-32, 4.6098e-08, 1.4723e-32, 1.4723e-32, 1.4723e-32
0.319493, 0, 7.79604e-08, 8.31769e-32, 1.41421, -7.79604e-08, 0, 8.31769e-32, 8.31769e-32, 8.31769e-32, 8.31769e-32, 8.31769e-32, 8.31769e-32, 8.31769e-32, 8.31769e-32, 8.31769e-32, 8.31769e-32, 8.31769e-32, 8.31769e-32, 8.44552e-11, 8.31769e-32, 1.64565e-08, 8.31769e-32, 6.14194e-08, 8.31769e-32, 8.31769e-32, 8.31769e-32
0.327366, 0, 1.05202e-07, 4.55462e-31, 1.41421, -1.05202e-07, 0, 4.55462e-31, 4.55462e-31, 4.55462e-31, 4.55462e-31, 4.55462e-31, 4.55462e-31, 4.55462e-31, 4.55462e-31, 4.55462e-31, 4.55462e-31, 4.55462e-31, 4.55462e-31, 1.23618e-10, 4.55462e-31, 2.35787e-08, 4.55462e-31, 8.14994e-08, 4.55462e-31, 4.55462e-31, 4.55462e-31
0.335238, 0, 1.41607e-07, 2.35787e-30, 1.41421, -1.41607e-07, 0, 2.35787e-30, 2.35787e-30, 2.35787e-30, 2.35787e-30, 2.35787e-30, 2.35787e-30, 2.35787e-30, 2.35787e-30, 2.35787e-30, 2.35787e-30, 2.35787e-30, 2.35787e-30, 1.80929e-10, 2.35787e-30, 3.37204e-08, 2.35787e-30, 1.07706e-07, 2.35787e-30, 2.35787e-30, 2.35787e-30
0.343111, 0, 1.90163e-07, 1.1476e-29, 1.41421, -1.90163e-07, 0, 1.1476e-29, 1.1476e-29, 1.1476e-29, 1.1476e-29, 1.1476e-29, 1.1476e-29, 1.1476e-29, 1.1476e-29, 1.1476e-29, 1.1476e-29, 1.1476e-29, 1.1476e-29, 2.64731e-10, 1.1476e-29, 4.81331e-08, 1.1476e-29, 1.41766e-07, 1.1476e-29, 1.1476e-29, 1.1476e-29
0.350983, 0, 2.54809e-07, 5.28265e-29, 1.41421, -2.54809e-07, 0, 5.28265e-29, 5.28265e-29, 5.28265e-29, 5.28265e-29, 5.28265e-29, 5.28265e-29, 5.28265e-29, 5.28265e-29, 5.28265e-29, 5.28265e-29, 5.28265e-29, 5.28265e-29, 3.87129e-10, 5.28265e-29, 6.85728e-08, 5.28265e-29, 1.85849e-07, 5.28265e-29, 5.28265e-29, 5.28265e-29
0.358855, 0, 3.40733e-07, 2.32441e-28, 1.41421, -3.40733e-07, 0, 2.32441e-28, 2.32441e-28, 2.32441e-28, 2.32441e-28, 2.32441e-28, 2.32441e-28, 2.32441e-28, 2.32441e-28, 2.32441e-28, 2.32441e-28, 2.32441e-28, 2.32441e-28, 5.65635e-10, 2.32441e-28, 9.74961e-08, 2.32441e-28, 2.42672e-07, 2.32441e-28, 2.32441e-28, 2.32441e-28
0.366728, 0, 4.5477e-07, 9.72937e-28, 1.41421, -4.5477e-07, 0, 9.72937e-28, 9.72937e-28, 9.72937e-28, 9.72937e-28, 9.72937e-28, 9.72937e-28, 9.72937e-28, 9.72937e-28, 9.72937e-28, 9.72937e-28, 9.72937e-28, 9.72937e-28, 8.25497e-10, 9.72937e-28, 1.38328e-07, 9.72937e-28, 3.15616e-07, 9.72937e-28, 9.72937e-28, 9.72937e-28
0.3746, 0, 6.05909e-07, 3.87122e-27, 1.41421, -6.05909e-07, 0, 3.87122e-27, 3.87122e-27, 3.87122e-27, 3.87122e-27, 3.87122e-27, 3.87122e-27, 3.87122e-27, 3.87122e-27, 3.87122e-27, 3.87122e-27, 3.87122e-27, 3.87122e-27, 1.20298e-09, 3.87122e-27, 1.95827e-07, 3.87122e-27, 4.08879e-07, 3.87122e-27, 3.87122e-27, 3.87122e-27
0.382473, 0, 8.05966e-07, 1.46762e-26, 1.41421, -8.05966e-07, 0, 1.46762e-26, 1.46762e-26, 1.46762e-26, 1.46762e-26, 1.46762e-26, 1.46762e-26, 1.46762e-26, 1.46762e-26, 1.46762e-26, 1.46762e-26, 1.46762e-26, 1.46762e-26, 1.74995e-09, 1.46762e-26, 2.76577e-07, 1.46762e-26, 5.27638e-07, 1.46762e-26, 1.46762e-26, 1.46762e-26
0.390345, 0, 1.07046e-06, 5.31153e-26, 1.41421, -1.07046e-06, 0, 5.31153e-26, 5.31153e-26, 5.31153e-26, 5.31153e-26, 5.31153e-26, 5.31153e-26, 7.11854e-16, 5.31153e-26, 5.31153e-26, 5.31153e-26, 5.31153e-26, 5.31153e-26, 2.54033e-09, 5.31153e-26, 3.89655e-07, 5.31153e-26, 6.78263e-07, 5.31153e-26, 5.31153e-26, 5.31153e-26
0.398217, 0, 1.41974e-06, 1.83895e-25, 1.41421, -1.41974e-06, 0, 1.83895e-25, 1.83895e-25, 1.83895e-25, 1.83895e-25, 1.83895e-25, 1.83895e-25, 2.10493e-15, 1.83895e-25, 1.83895e-25, 1.83895e-25, 1.83895e-25, 1.83895e-25, 3.67888e-09, 1.83895e-25, 5.47511e-07, 1.83895e-25, 8.68547e-07, 1.83895e-25, 1.83895e-25, 1.83895e-25
0.40609, 0, 1.88156e-06, 6.18368e-25, 1.41421, -1.88156e-06, 0, 7.06278e-13, 1.23643e-11, 1.0767e-10, 4.33323e-12, 9.92058e-11, 4.97372e-10, 3.6254e-14, 3.63475e-11, 8.86193e-12, 1.59619e-10, 3.11953e-12, 1.05769e-13, 5.31355e-09, 1.93422e-13, 7.67151e-07, 3.91758e-16, 1.1081e-06, 6.18368e-25, 6.18368e-25, 6.88662e-11
0.413962, 0, 2.49083e-06, 1.01092e-10, 1.41421, -2.49083e-06, 1.01092e-10, 1.03174e-10, 1.37532e-10, 4.18414e-10, 1.13863e-10, 3.9347e-10, 1.56694e-09, 1.01195e-10, 2.08215e-10, 1.2721e-10, 5.71517e-10, 1.10286e-10, 1.01404e-10, 7.75345e-09, 1.03491e-10, 1.07179e-06, 1.01093e-10, 1.40854e-06, 1.01092e-10, 1.01092e-10, 3.04054e-10
0.421834, 0, 3.29393e-06, 2.96834e-10, 1.41421, -3.29393e-06, 2.96834e-10, 3.01555e-10, 3.79473e-10, 1.01646e-09, 3.25796e-10, 9.59889e-10, 3.62109e-09, 2.97064e-10, 5.39768e-10, 3.56064e-10, 1.36367e-09, 3.17684e-10, 2.97541e-10, 1.12827e-08, 3.05161e-10, 1.49264e-06, 2.96837e-10, 1.78392e-06, 2.96834e-10, 2.96834e-10, 7.57111e-10
0.429707, 0, 4.35207e-06, 6.70266e-10, 1.41421, -4.35207e-06, 6.70266e-10, 6.7998e-10, 8.40322e-10, 2.15113e-09, 7.29865e-10, 2.03472e-09, 7.51099e-09, 6.70736e-10, 1.17018e-09, 7.92151e-10, 2.86562e-09, 7.13172e-10, 6.71721e-10, 1.63882e-08, 6.91091e-10, 2.0718e-06, 6.70272e-10, 2.25147e-06, 6.70266e-10, 6.70266e-10, 1.61743e-09
0.437579, 0, 5.74538e-06, 1.37508e-09, 1.41421, -5.74538e-06, 1.37508e-09, 1.39411e-09, 1.70829e-09, 4.27672e-09, 1.49186e-09, 4.04862e-09, 1.4779e-08, 1.37599e-09, 2.35463e-09, 1.6139e-09, 5.67672e-09, 1.45915e-09, 1.37793e-09, 2.37826e-08, 1.42085e-09, 2.86566e-06, 1.37509e-09, 2.83173e-06, 1.37508e-09, 1.37508e-09, 3.23099e-09
0.445452, 0, 7.57974e-06, 2.68856e-09, 1.41421, -7.57974e-06, 2.68856e-09, 2.72476e-09, 3.32219e-09, 8.2063e-09, 2.91063e-09, 7.77256e-09, 2.81774e-08, 2.6903e-09, 4.55126e-09, 3.14271e-09, 1.08685e-08, 2.84843e-09, 2.69398e-09, 3.45125e-08, 2.78249e-09, 3.94961e-06, 2.68858e-09, 3.54973e-06, 2.68856e-09, 2.68856e-09, 6.21775e-09
0.453324, 0, 9.99775e-06, 5.10438e-09, 1.41421, -9.99775e-06, 5.10438e-09, 5.17175e-09, 6.28377e-09, 1.53747e-08, 5.51771e-09, 1.45674e-08, 5.25475e-08, 5.10814e-09, 8.57148e-09, 5.94969e-09, 2.033e-08, 5.40194e-09, 5.11446e-09, 5.01251e-08, 5.28903e-09, 5.42661e-06, 5.10441e-09, 4.43579e-06, 5.10438e-09, 5.10438e-09, 1.16734e-08
0.461196, 0, 1.31782e-05, 9.48899e-09, 1.41421, -1.31782e-05, 9.48899e-09, 9.61224e-09, 1.16467e-08, 2.82783e-08, 1.02452e-08, 2.68012e-08, 9.62848e-08, 9.49645e-09, 1.58319e-08, 1.10355e-08, 3.73438e-08, 1.00334e-08, 9.50744e-09, 7.29215e-08, 9.84138e-09, 7.4228e-06, 9.48905e-09, 5.52685e-06, 9.48899e-09, 9.48899e-09, 2.15067e-08
0.469069, 0, 1.73672e-05, 1.73411e-08, 1.41421, -1.73672e-05, 1.73411e-08, 1.75632e-08, 2.1229e-08, 5.11974e-08, 1.87036e-08, 4.85359e-08, 1.73738e-07, 1.73619e-08, 2.87704e-08, 2.01277e-08, 6.75325e-08, 1.8322e-08, 1.73743e-08, 1.06346e-07, 1.79986e-08, 1.01126e-05, 1.73412e-08, 6.86832e-06, 1.73411e-08, 1.73411e-08, 3.89958e-08
0.476941, 0, 2.28897e-05, 3.12173e-08, 1.41421, -2.28897e-05, 3.12173e-08, 3.16119e-08, 3.81247e-08, 9.1368e-08, 3.36381e-08, 8.66396e-08, 3.09079e-07, 3.12631e-08, 5.15232e-08, 3.61681e-08, 1.2039e-07, 3.29601e-08, 3.12764e-08, 1.55612e-07, 3.24216e-08, 1.37209e-05, 3.12175e-08, 8.51645e-06, 3.12173e-08, 3.12173e-08, 6.96901e-08
0.484814, 0, 3.018e-05, 5.54147e-08, 1.41421, -3.018e-05, 5.54147e-08, 5.61063e-08, 6.75219e-08, 1.60846e-07, 5.96579e-08, 1.52558e-07, 5.42447e-07, 5.55066e-08, 9.10066e-08, 6.40924e-08, 2.11715e-07, 5.84694e-08, 5.55183e-08, 2.28515e-07, 5.75855e-08, 1.85402e-05, 5.54151e-08, 1.0542e-05, 5.54147e-08, 5.54147e-08, 1.22849e-07
0.492686, 0, 3.98218e-05, 9.70499e-08, 1.41421, -3.98218e-05, 9.70499e-08, 9.82462e-08, 1.17993e-07, 2.79422e-07, 1.0439e-07, 2.65086e-07, 9.39505e-07, 9.72254e-08, 1.58616e-07, 1.1206e-07, 3.67414e-07, 1.02334e-07, 9.72291e-08, 3.36864e-07, 1.00906e-07, 2.49483e-05, 9.70506e-08, 1.30353e-05, 9.70499e-08, 9.70499e-08, 2.13696e-07
0.500558, 0, 5.26054e-05, 1.67742e-07, 1.41421, -5.26054e-05, 1.67742e-07, 1.69785e-07, 2.03501e-07, 4.79128e-07, 1.80274e-07, 4.5465e-07, 1.60617e-06, 1.68061e-07, 2.72861e-07, 1.93372e-07, 6.29367e-07, 1.76764e-07, 1.68048e-07, 4.98552e-07, 1.74499e-07, 3.34332e-05, 1.67744e-07, 1.61141e-05, 1.67742e-07, 1.67742e-07, 3.66907e-07
0.508431, 0, 6.96046e-05, 2.8618e-07, 1.41421, -6.96046e-05, 2.8618e-07, 2.89623e-07, 3.46451e-07, 8.1103e-07, 3.07303e-07, 7.69772e-07, 2.71069e-06, 2.86753e-07, 4.63361e-07, 3.29378e-07, 1.06426e-06, 3.01386e-07, 2.86695e-07, 7.40558e-07, 2.97864e-07, 4.46217e-05, 2.86182e-07, 1.99348e-05, 2.8618e-07, 2.8618e-07, 6.21878e-07
0.516303, 0, 9.22882e-05, 4.81979e-07, 1.41421, -9.22882e-05, 4.81979e-07, 4.87708e-07, 5.82274e-07, 1.35536e-06, 5.17129e-07, 1.28671e-06, 4.51651e-06, 4.82999e-07, 7.76819e-07, 5.53864e-07, 1.77676e-06, 5.07284e-07, 4.82837e-07, 1.10343e-06, 5.01926e-07, 5.93185e-05, 4.81982e-07, 2.47092e-05, 4.81979e-07, 4.81979e-07, 1.0406e-06
0.524175, 0, 0.000122676, 8.0139e-07, 1.41421, -0.000122676, 8.0139e-07, 8.10803e-07, 9.66173e-07, 2.23633e-06, 8.59141e-07, 2.12353e-06, 7.43e-06, 8.03184e-07, 1.2858e-06, 9.19496e-07, 2.92867e-06, 8.42965e-07, 8.028e-07, 1.64781e-06, 8.35018e-07, 7.85546e-05, 8.01396e-07, 3.07328e-05, 8.0139e-07, 8.0139e-07, 1.71919e-06
0.532048, 0, 0.000163542, 1.31556e-06, 1.41421, -0.000163542, 1.31556e-06, 1.33083e-06, 1.58288e-06, 3.64336e-06, 1.40925e-06, 3.46037e-06, 1.20687e-05, 1.31868e-06, 2.10139e-06, 1.50716e-06, 4.76649e-06, 1.38301e-06, 1.31785e-06, 2.46366e-06, 1.37155e-06, 0.000103651, 1.31557e-06, 3.84107e-05, 1.31556e-06, 1.31556e-06, 2.80444e-06
0.53992, 0, 0.000218709, 2.13231e-06, 1.41421, -0.000218709, 2.13231e-06, 2.15677e-06, 2.5605e-06, 5.86102e-06, 2.28237e-06, 5.56791e-06, 1.93568e-05, 2.13767e-06, 3.39106e-06, 2.43921e-06, 7.66007e-06, 2.24034e-06, 2.13597e-06, 3.68341e-06, 2.22439e-06, 0.0001363, 2.13232e-06, 4.8311e-05, 2.13231e-06, 2.13231e-06, 4.51722e-06
0.547793, 0, 0.00029344, 3.41254e-06, 1.41421, -0.00029344, 3.41254e-06, 3.45123e-06, 4.08982e-06, 9.31039e-06, 3.6499e-06, 8.84676e-06, 3.06572e-05, 3.42164e-06, 5.40356e-06, 3.89797e-06, 1.2156e-05, 3.58341e-06, 3.41833e-06, 5.50002e-06, 3.56215e-06, 0.000178671, 3.41256e-06, 6.12365e-05, 3.41254e-06, 3.41254e-06, 7.18484e-06
0.555665, 0, 0.000394968, 5.39279e-06, 1.41421, -0.000394968, 5.39279e-06, 5.45322e-06, 6.4507e-06, 1.46051e-05, 5.76355e-06, 1.38809e-05, 4.79485e-05, 5.40808e-06, 8.50273e-06, 6.15103e-06, 1.90499e-05, 5.6597e-06, 5.40185e-06, 8.19174e-06, 5.63295e-06, 0.000233549, 5.39283e-06, 7.83186e-05, 5.39279e-06, 5.39279e-06, 1.12851e-05
0.563537, 0, 0.000533185, 8.41539e-06, 1.41421, -0.000533185, 8.41539e-06, 8.50861e-06, 1.00472e-05, 2.26257e-05, 8.9873e-06, 2.15087e-05, 7.40591e-05, 8.44076e-06, 1.32126e-05, 9.585e-06, 2.9482e-05, 8.82709e-06, 8.42936e-06, 1.2155e-05, 8.79626e-06, 0.000304513, 8.41545e-06, 0.000101148, 8.41539e-06, 8.41539e-06, 1.75046e-05
