   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_83.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00296964, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00489037, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0127504, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0206104, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0284704, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0363304, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0441904, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0520505, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0599105, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0677705, 0, 8.67873e-30, 0, 1.41421, -8.67873e-30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81592e-32, 0, 0, 1.0066e-34, 1.69591e-35, 0, 8.66045e-30, 0, 0
0.0756305, 0, 8.68663e-29, 0, 1.41421, -8.68663e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81755e-31, 0, 0, 1.0075e-33, 1.55269e-33, 0, 8.66819e-29, 0, 0
0.0834905, 0, 5.47659e-28, 0, 1.41421, -5.47659e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14588e-30, 0, 0, 6.35183e-33, 1.61967e-32, 0, 5.4649e-28, 0, 0
0.0913505, 0, 2.76949e-27, 0, 1.41421, -2.76949e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.79462e-30, 0, 0, 3.21207e-32, 1.05785e-31, 0, 2.76355e-27, 0, 0
0.0992105, 0, 1.22399e-26, 0, 1.41421, -1.22399e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56094e-29, 0, 0, 1.42043e-31, 5.49007e-31, 0, 1.22136e-26, 0, 0
0.107071, 0, 4.9261e-26, 0, 1.41421, -4.9261e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03068e-28, 0, 0, 5.72473e-31, 2.47473e-30, 0, 4.91549e-26, 0, 0
0.114931, 0, 1.84751e-25, 0, 1.41421, -1.84751e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.8655e-28, 0, 0, 2.15145e-30, 1.01177e-29, 0, 1.84353e-25, 0, 0
0.122791, 0, 6.54988e-25, 0, 1.41421, -6.54988e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37041e-27, 0, 0, 7.64677e-30, 3.84441e-29, 0, 6.53572e-25, 0, 0
0.130651, 0, 2.21605e-24, 0, 1.41421, -2.21605e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.63655e-27, 0, 0, 2.59466e-29, 1.37838e-28, 0, 2.21125e-24, 0, 0
0.138511, 0, 7.2034e-24, 0, 1.41421, -7.2034e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50713e-26, 0, 0, 8.46092e-29, 4.71046e-28, 0, 7.18777e-24, 0, 0
0.146371, 0, 2.26079e-23, 0, 1.41421, -2.26079e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.73013e-26, 0, 0, 2.66457e-28, 1.54516e-27, 0, 2.25588e-23, 0, 0
0.154231, 0, 6.87689e-23, 0, 1.41421, -6.87689e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43881e-25, 0, 0, 8.13472e-28, 4.89042e-27, 0, 6.86193e-23, 0, 0
0.162091, 0, 2.0334e-22, 0, 1.41421, -2.0334e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.25436e-25, 0, 0, 2.41465e-27, 1.49933e-26, 0, 2.02898e-22, 0, 0
0.169951, 0, 5.8586e-22, 0, 1.41421, -5.8586e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22575e-24, 0, 0, 6.98551e-27, 4.46647e-26, 0, 5.84583e-22, 0, 0
0.177811, 0, 1.64801e-21, 0, 1.41421, -1.64801e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.448e-24, 0, 0, 1.97348e-26, 1.29608e-25, 0, 1.64441e-21, 0, 0
0.185671, 0, 4.53345e-21, 0, 1.41421, -4.53345e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.48497e-24, 0, 0, 5.45343e-26, 3.67096e-25, 0, 4.52354e-21, 0, 0
0.193531, 0, 1.22124e-20, 0, 1.41421, -1.22124e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5551e-23, 0, 0, 1.47608e-25, 1.01658e-24, 0, 1.21857e-20, 0, 0
0.201391, 0, 3.22544e-20, 0, 1.41421, -3.22544e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.7483e-23, 0, 0, 3.91804e-25, 2.75641e-24, 0, 3.21838e-20, 0, 0
0.209251, 0, 8.36046e-20, 0, 1.41421, -8.36046e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74918e-22, 0, 0, 1.02091e-24, 7.32672e-24, 0, 8.34214e-20, 0, 0
0.217111, 0, 2.12864e-19, 0, 1.41421, -2.12864e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.45354e-22, 0, 0, 2.61366e-24, 1.91115e-23, 0, 2.12397e-19, 0, 0
0.224971, 0, 5.32764e-19, 0, 1.41421, -5.32764e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11465e-21, 0, 0, 6.57944e-24, 4.89654e-23, 0, 5.31594e-19, 0, 0
0.232831, 0, 1.31164e-18, 0, 1.41421, -1.31164e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7442e-21, 0, 0, 1.62966e-23, 1.23321e-22, 0, 1.30876e-18, 0, 0
0.240691, 0, 3.17828e-18, 0, 1.41421, -3.17828e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.64956e-21, 0, 0, 3.97405e-23, 3.05516e-22, 0, 3.17129e-18, 0, 0
0.248551, 0, 7.58389e-18, 0, 1.41421, -7.58389e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58669e-20, 0, 0, 9.54609e-23, 7.44983e-22, 0, 7.56718e-18, 0, 0
0.256411, 0, 1.78283e-17, 0, 1.41421, -1.78283e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.72999e-20, 0, 0, 2.25984e-22, 1.78898e-21, 0, 1.77889e-17, 0, 0
0.264271, 0, 4.13061e-17, 0, 1.41421, -4.13061e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.64194e-20, 0, 0, 5.27436e-22, 4.23269e-21, 0, 4.12149e-17, 0, 0
0.272131, 0, 9.43545e-17, 0, 1.41421, -9.43545e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97405e-19, 0, 0, 1.21413e-21, 9.87101e-21, 0, 9.4146e-17, 0, 0
0.279991, 0, 2.12564e-16, 0, 1.41421, -2.12564e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.44717e-19, 0, 0, 2.75744e-21, 2.26991e-20, 0, 2.12094e-16, 0, 0
0.287851, 0, 4.72411e-16, 0, 1.41421, -4.72411e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.8835e-19, 0, 0, 6.18057e-21, 5.14876e-20, 0, 4.71365e-16, 0, 0
0.295711, 0, 1.036e-15, 0, 1.41421, -1.036e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16744e-18, 0, 0, 1.36757e-20, 1.15233e-19, 0, 1.0337e-15, 0, 0
0.303571, 0, 2.24235e-15, 0, 1.41421, -2.24235e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.69123e-18, 0, 0, 2.98797e-20, 2.54539e-19, 0, 2.23737e-15, 0, 0
0.311431, 0, 4.79115e-15, 0, 1.41421, -4.79115e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00235e-17, 0, 0, 6.4478e-20, 5.55063e-19, 0, 4.7805e-15, 0, 0
0.319291, 0, 1.01075e-14, 0, 1.41421, -1.01075e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11456e-17, 0, 0, 1.37453e-19, 1.1952e-18, 0, 1.0085e-14, 0, 0
0.327151, 0, 2.10564e-14, 0, 1.41421, -2.10564e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.40511e-17, 0, 0, 2.89538e-19, 2.54182e-18, 0, 2.10095e-14, 0, 0
0.335011, 0, 4.33233e-14, 0, 1.41421, -4.33233e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.06339e-17, 0, 0, 6.02772e-19, 5.33996e-18, 0, 4.32267e-14, 0, 0
0.342871, 0, 8.80462e-14, 0, 1.41421, -8.80462e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84194e-16, 0, 0, 1.24048e-18, 1.10841e-17, 0, 8.78496e-14, 0, 0
0.350731, 0, 1.76765e-13, 0, 1.41421, -1.76765e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.69795e-16, 0, 0, 2.52412e-18, 2.27357e-17, 0, 1.7637e-13, 0, 0
0.358591, 0, 3.5061e-13, 0, 1.41421, -3.5061e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.33483e-16, 0, 0, 5.0795e-18, 4.60926e-17, 0, 3.49825e-13, 0, 0
0.366451, 0, 6.87117e-13, 0, 1.41421, -6.87117e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43748e-15, 0, 0, 1.01121e-17, 9.23723e-17, 0, 6.85577e-13, 0, 0
0.374311, 0, 1.33061e-12, 0, 1.41421, -1.33061e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78376e-15, 0, 0, 1.99206e-17, 1.83033e-16, 0, 1.32762e-12, 0, 0
0.382171, 0, 2.54632e-12, 1.5134e-43, 1.41421, -2.54632e-12, 1.5134e-43, 0, 1.5134e-43, 1.5134e-43, 1.5134e-43, 1.5134e-43, 1.5134e-43, 1.5134e-43, 1.5134e-43, 1.5134e-43, 1.5134e-43, 1.5134e-43, 1.5134e-43, 5.32738e-15, 1.5134e-43, 1.5134e-43, 3.88476e-17, 3.58647e-16, 1.5134e-43, 2.54059e-12, 1.5134e-43, 1.5134e-43
0.390031, 0, 4.81556e-12, 2.61482e-42, 1.41421, -4.81556e-12, 2.61482e-42, 0, 2.61482e-42, 2.61482e-42, 2.61482e-42, 2.61482e-42, 2.61482e-42, 2.61482e-42, 2.61482e-42, 2.61482e-42, 2.61482e-42, 2.61482e-42, 2.61482e-42, 1.00758e-14, 2.61482e-42, 2.61482e-42, 7.5025e-17, 6.95086e-16, 2.61482e-42, 4.80471e-12, 2.61482e-42, 2.61482e-42
0.397891, 0, 9.00072e-12, 3.66131e-41, 1.41421, -9.00072e-12, 3.66131e-41, 0, 3.66131e-41, 3.66131e-41, 3.66131e-41, 3.66131e-41, 3.66131e-41, 3.66131e-41, 3.66131e-41, 3.66131e-41, 3.66131e-41, 3.66131e-41, 3.66131e-41, 1.88347e-14, 3.66131e-41, 3.66131e-41, 1.43564e-16, 1.33273e-15, 3.66131e-41, 8.98041e-12, 3.66131e-41, 3.66131e-41
0.405751, 0, 1.66276e-11, 4.51596e-40, 1.41421, -1.66276e-11, 4.51596e-40, 0, 4.51596e-40, 4.51596e-40, 4.51596e-40, 4.51596e-40, 4.51596e-40, 4.51596e-40, 4.51596e-40, 4.51596e-40, 4.51596e-40, 4.51596e-40, 4.51596e-40, 3.48001e-14, 4.51596e-40, 4.51596e-40, 2.72353e-16, 2.5287e-15, 4.51596e-40, 1.659e-11, 4.51596e-40, 4.51596e-40
0.413611, 0, 3.03615e-11, 5.00384e-39, 1.41421, -3.03615e-11, 5.00384e-39, 0, 5.00384e-39, 5.00384e-39, 5.00384e-39, 5.00384e-39, 5.00384e-39, 5.00384e-39, 5.00384e-39, 5.00384e-39, 5.00384e-39, 5.00384e-39, 5.00384e-39, 6.35586e-14, 5.00384e-39, 5.00384e-39, 5.12579e-16, 4.7493e-15, 5.00384e-39, 3.02927e-11, 5.00384e-39, 5.00384e-39
0.421471, 0, 5.48004e-11, 5.01612e-38, 1.41421, -5.48004e-11, 5.01612e-38, 0, 5.01612e-38, 5.01612e-38, 5.01612e-38, 5.01612e-38, 5.01612e-38, 5.01612e-38, 5.01612e-38, 5.01612e-38, 5.01612e-38, 5.01612e-38, 5.01612e-38, 1.14755e-13, 5.01612e-38, 5.01612e-38, 9.57786e-16, 8.83303e-15, 5.01612e-38, 5.46759e-11, 5.01612e-38, 5.01612e-38
0.429331, 0, 9.77757e-11, 4.57586e-37, 1.41421, -9.77757e-11, 4.57586e-37, 0, 4.57586e-37, 4.57586e-37, 4.57586e-37, 4.57586e-37, 4.57586e-37, 4.57586e-37, 4.57586e-37, 4.57586e-37, 4.57586e-37, 4.57586e-37, 4.57586e-37, 2.04835e-13, 4.57586e-37, 4.57586e-37, 1.77842e-15, 1.62755e-14, 4.57586e-37, 9.75528e-11, 4.57586e-37, 4.57586e-37
