   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_855.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0114685, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00362209, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00422429, 0, 3.49553e-18, 0, 1.41421, -3.49553e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0508e-20, 0, 0, 8.52158e-21, 0, 3.79026e-22, 0, 3.46612e-18, 0, 0
0.0120707, 0, 6.34271e-18, 0, 1.41421, -6.34271e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.72104e-20, 0, 0, 1.57293e-20, 0, 7.00562e-22, 0, 6.28907e-18, 0, 0
0.0199171, 0, 1.14265e-17, 0, 1.41421, -1.14265e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.70322e-20, 0, 0, 2.88276e-20, 0, 1.286e-21, 0, 1.13293e-17, 0, 0
0.0277635, 0, 2.04406e-17, 0, 1.41421, -2.04406e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19907e-19, 0, 0, 5.24672e-20, 0, 2.3449e-21, 0, 2.02658e-17, 0, 0
0.0356098, 0, 3.63137e-17, 0, 1.41421, -3.63137e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1301e-19, 0, 0, 9.48436e-20, 0, 4.24787e-21, 0, 3.60016e-17, 0, 0
0.0434562, 0, 6.4077e-17, 0, 1.41421, -6.4077e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.75847e-19, 0, 0, 1.70306e-19, 0, 7.6462e-21, 0, 6.35232e-17, 0, 0
0.0513026, 0, 1.12314e-16, 0, 1.41421, -1.12314e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.58752e-19, 0, 0, 3.03811e-19, 0, 1.36775e-20, 0, 1.11338e-16, 0, 0
0.059149, 0, 1.95576e-16, 0, 1.41421, -1.95576e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14705e-18, 0, 0, 5.38498e-19, 0, 2.43173e-20, 0, 1.93866e-16, 0, 0
0.0669954, 0, 3.38366e-16, 0, 1.41421, -3.38366e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98439e-18, 0, 0, 9.48449e-19, 0, 4.29756e-20, 0, 3.3539e-16, 0, 0
0.0748418, 0, 5.8168e-16, 0, 1.41421, -5.8168e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41116e-18, 0, 0, 1.66011e-18, 0, 7.55051e-20, 0, 5.76533e-16, 0, 0
0.0826881, 0, 9.93679e-16, 0, 1.41421, -9.93679e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.82693e-18, 0, 0, 2.88798e-18, 0, 1.31894e-19, 0, 9.84832e-16, 0, 0
0.0905345, 0, 1.68696e-15, 0, 1.41421, -1.68696e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.89175e-18, 0, 0, 4.9937e-18, 0, 2.29094e-19, 0, 1.67184e-15, 0, 0
0.0983809, 0, 2.84636e-15, 0, 1.41421, -2.84636e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66891e-17, 0, 0, 8.58332e-18, 0, 3.95713e-19, 0, 2.82069e-15, 0, 0
0.106227, 0, 4.77341e-15, 0, 1.41421, -4.77341e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.79863e-17, 0, 0, 1.46665e-17, 0, 6.79774e-19, 0, 4.73008e-15, 0, 0
0.114074, 0, 7.957e-15, 0, 1.41421, -7.957e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.66486e-17, 0, 0, 2.49163e-17, 0, 1.16146e-18, 0, 7.88427e-15, 0, 0
0.12192, 0, 1.31848e-14, 0, 1.41421, -1.31848e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.72922e-17, 0, 0, 4.20881e-17, 0, 1.97392e-18, 0, 1.30635e-14, 0, 0
0.129766, 0, 2.17183e-14, 0, 1.41421, -2.17183e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27309e-16, 0, 0, 7.06942e-17, 0, 3.33717e-18, 0, 2.15169e-14, 0, 0
0.137613, 0, 3.5565e-14, 0, 1.41421, -3.5565e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08462e-16, 0, 0, 1.18083e-16, 0, 5.61275e-18, 0, 3.52328e-14, 0, 0
0.145459, 0, 5.79006e-14, 0, 1.41421, -5.79006e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.39358e-16, 0, 0, 1.96159e-16, 0, 9.39188e-18, 0, 5.73557e-14, 0, 0
0.153306, 0, 9.37187e-14, 0, 1.41421, -9.37187e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.49253e-16, 0, 0, 3.24096e-16, 0, 1.56365e-17, 0, 9.28298e-14, 0, 0
0.161152, 0, 1.50823e-13, 0, 1.41421, -1.50823e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.83861e-16, 0, 0, 5.32629e-16, 0, 2.59056e-17, 0, 1.49381e-13, 0, 0
0.168998, 0, 2.41335e-13, 0, 1.41421, -2.41335e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41419e-15, 0, 0, 8.70755e-16, 0, 4.271e-17, 0, 2.39007e-13, 0, 0
0.176845, 0, 3.8397e-13, 0, 1.41421, -3.8397e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24986e-15, 0, 0, 1.41622e-15, 0, 7.0077e-17, 0, 3.80234e-13, 0, 0
0.184691, 0, 6.07453e-13, 0, 1.41421, -6.07453e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.55914e-15, 0, 0, 2.29176e-15, 0, 1.14436e-16, 0, 6.01488e-13, 0, 0
0.192538, 0, 9.55601e-13, 0, 1.41421, -9.55601e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.59864e-15, 0, 0, 3.69031e-15, 0, 1.86006e-16, 0, 9.46126e-13, 0, 0
0.200384, 0, 1.49486e-12, 0, 1.41421, -1.49486e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.75756e-15, 0, 0, 5.91403e-15, 0, 3.00956e-16, 0, 1.47989e-12, 0, 0
0.20823, 0, 2.32539e-12, 0, 1.41421, -2.32539e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36225e-14, 0, 0, 9.43365e-15, 0, 4.8476e-16, 0, 2.30184e-12, 0, 0
0.216077, 0, 3.59723e-12, 0, 1.41421, -3.59723e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10723e-14, 0, 0, 1.49803e-14, 0, 7.77394e-16, 0, 3.5604e-12, 0, 0
