   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_140.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.132758, 0, 4.52665e-15, 0, 1.41421, -4.52665e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42916e-17, 0, 0, 5.86922e-20, 6.42581e-17, 0, 4.43804e-15, 0, 0
0.140614, 0, 7.92856e-15, 0, 1.41421, -7.92856e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.25336e-17, 0, 0, 1.04613e-19, 1.15095e-16, 0, 7.77083e-15, 0, 0
0.148471, 0, 1.37873e-14, 0, 1.41421, -1.37873e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.39383e-17, 0, 0, 1.85185e-19, 2.04806e-16, 0, 1.35084e-14, 0, 0
0.156328, 0, 2.38048e-14, 0, 1.41421, -2.38048e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27614e-16, 0, 0, 3.25591e-19, 3.621e-16, 0, 2.33148e-14, 0, 0
0.164184, 0, 4.08113e-14, 0, 1.41421, -4.08113e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18699e-16, 0, 0, 5.6863e-19, 6.36159e-16, 0, 3.99558e-14, 0, 0
0.172041, 0, 6.94786e-14, 0, 1.41421, -6.94786e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.72173e-16, 0, 0, 9.8654e-19, 1.1107e-15, 0, 6.79947e-14, 0, 0
0.179898, 0, 1.17464e-13, 0, 1.41421, -1.17464e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.28951e-16, 0, 0, 1.70047e-18, 1.92736e-15, 0, 1.14906e-13, 0, 0
0.187754, 0, 1.97227e-13, 0, 1.41421, -1.97227e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05556e-15, 0, 0, 2.91224e-18, 3.32434e-15, 0, 1.92844e-13, 0, 0
0.195611, 0, 3.28894e-13, 0, 1.41421, -3.28894e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75942e-15, 0, 0, 4.95604e-18, 5.69988e-15, 0, 3.21429e-13, 0, 0
0.203468, 0, 5.44748e-13, 0, 1.41421, -5.44748e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91268e-15, 0, 0, 8.38176e-18, 9.71659e-15, 0, 5.3211e-13, 0, 0
0.211324, 0, 8.96201e-13, 0, 1.41421, -8.96201e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.78935e-15, 0, 0, 1.40889e-17, 1.64693e-14, 0, 8.74928e-13, 0, 0
0.219181, 0, 1.46455e-12, 0, 1.41421, -1.46455e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.8223e-15, 0, 0, 2.354e-17, 2.77581e-14, 0, 1.42894e-12, 0, 0
0.227037, 0, 2.37742e-12, 0, 1.41421, -2.37742e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26907e-14, 0, 0, 3.91004e-17, 4.65273e-14, 0, 2.31817e-12, 0, 0
0.234894, 0, 3.83384e-12, 0, 1.41421, -3.83384e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04525e-14, 0, 0, 6.45767e-17, 7.7567e-14, 0, 3.73576e-12, 0, 0
0.242751, 0, 6.14187e-12, 0, 1.41421, -6.14187e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27441e-14, 0, 0, 1.06061e-16, 1.28631e-13, 0, 5.98039e-12, 0, 0
0.250607, 0, 9.77514e-12, 0, 1.41421, -9.77514e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.20787e-14, 0, 0, 1.73258e-16, 2.12213e-13, 0, 9.51068e-12, 0, 0
0.258464, 0, 1.54568e-11, 0, 1.41421, -1.54568e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.22894e-14, 0, 0, 2.81568e-16, 3.48347e-13, 0, 1.50258e-11, 0, 0
0.266321, 0, 2.42829e-11, 0, 1.41421, -2.42829e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29181e-13, 0, 0, 4.55322e-16, 5.69022e-13, 0, 2.35842e-11, 0, 0
0.274177, 0, 3.79041e-11, 0, 1.41421, -3.79041e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01484e-13, 0, 0, 7.32844e-16, 9.2511e-13, 0, 3.67768e-11, 0, 0
0.282034, 0, 5.87887e-11, 0, 1.41421, -5.87887e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.12237e-13, 0, 0, 1.17432e-15, 1.4972e-12, 0, 5.69781e-11, 0, 0
0.28989, 0, 9.0602e-11, 1.82169e-44, 1.41421, -9.0602e-11, 1.82169e-44, 0, 1.82169e-44, 1.82169e-44, 1.82169e-44, 1.82169e-44, 1.82169e-44, 1.82169e-44, 1.82169e-44, 1.82169e-44, 4.80779e-13, 1.82169e-44, 1.82169e-44, 1.87401e-15, 2.41251e-12, 1.82169e-44, 8.77069e-11, 1.82169e-44, 1.82169e-44
0.297747, 0, 1.38751e-10, 3.43318e-43, 1.41421, -1.38751e-10, 3.43318e-43, 0, 3.43318e-43, 3.43318e-43, 3.43318e-43, 3.43318e-43, 3.43318e-43, 3.43318e-43, 3.43318e-43, 3.43318e-43, 7.35599e-13, 3.43318e-43, 3.43318e-43, 2.97935e-15, 3.87121e-12, 3.43318e-43, 1.34142e-10, 3.43318e-43, 3.43318e-43
0.305604, 0, 2.1116e-10, 4.95779e-42, 1.41421, -2.1116e-10, 4.95779e-42, 0, 4.95779e-42, 4.95779e-42, 4.95779e-42, 4.95779e-42, 4.95779e-42, 4.95779e-42, 4.95779e-42, 4.95779e-42, 1.11838e-12, 4.95779e-42, 4.95779e-42, 4.72054e-15, 6.18741e-12, 4.95779e-42, 2.03849e-10, 4.95779e-42, 4.95779e-42
0.31346, 0, 3.19359e-10, 6.57279e-41, 1.41421, -3.19359e-10, 6.57279e-41, 0, 6.57279e-41, 6.57279e-41, 6.57279e-41, 6.57279e-41, 6.57279e-41, 6.57279e-41, 6.57279e-41, 6.57279e-41, 1.68968e-12, 6.57279e-41, 6.57279e-41, 7.45681e-15, 9.85264e-12, 6.57279e-41, 3.07809e-10, 6.57279e-41, 6.57279e-41
0.321317, 0, 4.80025e-10, 7.83172e-40, 1.41421, -4.80025e-10, 7.83172e-40, 0, 7.83172e-40, 7.83172e-40, 7.83172e-40, 7.83172e-40, 7.83172e-40, 7.83172e-40, 7.83172e-40, 7.83172e-40, 2.53695e-12, 7.83172e-40, 7.83172e-40, 1.17486e-14, 1.56345e-11, 7.83172e-40, 4.61842e-10, 7.83172e-40, 7.83172e-40
0.329174, 0, 7.17116e-10, 8.41535e-39, 1.41421, -7.17116e-10, 8.41535e-39, 0, 8.41535e-39, 8.41535e-39, 8.41535e-39, 8.41535e-39, 8.41535e-39, 8.41535e-39, 8.41535e-39, 8.41535e-39, 3.78554e-12, 8.41535e-39, 8.41535e-39, 1.84705e-14, 2.47294e-11, 8.41535e-39, 6.88583e-10, 8.41535e-39, 8.41535e-39
0.33703, 0, 1.06484e-09, 8.18935e-38, 1.41421, -1.06484e-09, 8.18935e-38, 0, 8.18935e-38, 8.18935e-38, 8.18935e-38, 8.18935e-38, 8.18935e-38, 8.18935e-38, 8.18935e-38, 8.18935e-38, 5.61405e-12, 8.18935e-38, 8.18935e-38, 2.89874e-14, 3.89989e-11, 8.18935e-38, 1.0202e-09, 8.18935e-38, 8.18935e-38
0.344887, 0, 1.57172e-09, 7.25527e-37, 1.41421, -1.57172e-09, 7.25527e-37, 0, 7.25527e-37, 7.25527e-37, 7.25527e-37, 7.25527e-37, 7.25527e-37, 7.25527e-37, 7.25527e-37, 7.25527e-37, 8.27524e-12, 7.25527e-37, 7.25527e-37, 4.5432e-14, 6.13355e-11, 7.25527e-37, 1.50206e-09, 7.25527e-37, 7.25527e-37
0.352744, 0, 2.30619e-09, 5.88167e-36, 1.41421, -2.30619e-09, 5.88167e-36, 0, 5.88167e-36, 5.88167e-36, 5.88167e-36, 5.88167e-36, 5.88167e-36, 5.88167e-36, 5.88167e-36, 5.88167e-36, 1.21246e-11, 5.88167e-36, 5.88167e-36, 7.11387e-14, 9.62284e-11, 5.88167e-36, 2.19777e-09, 5.88167e-36, 5.88167e-36
0.3606, 0, 3.36421e-09, 4.38489e-35, 1.41421, -3.36421e-09, 4.38489e-35, 0, 4.38489e-35, 4.38489e-35, 4.38489e-35, 4.38489e-35, 4.38489e-35, 4.38489e-35, 4.38489e-35, 4.38489e-35, 1.76589e-11, 4.38489e-35, 4.38489e-35, 1.11325e-13, 1.50637e-10, 4.38489e-35, 3.1958e-09, 4.38489e-35, 4.38489e-35
0.368457, 0, 4.87955e-09, 3.01422e-34, 1.41421, -4.87955e-09, 3.01422e-34, 0, 3.01422e-34, 3.01422e-34, 3.01422e-34, 3.01422e-34, 3.01422e-34, 3.01422e-34, 3.01422e-34, 3.01422e-34, 2.55682e-11, 3.01422e-34, 3.01422e-34, 1.74158e-13, 2.35337e-10, 3.01422e-34, 4.61847e-09, 3.01422e-34, 3.01422e-34
0.376313, 0, 7.03769e-09, 2.04779e-33, 1.41421, -7.03769e-09, 2.04779e-33, 0, 2.04779e-33, 2.04779e-33, 2.04779e-33, 2.04779e-33, 2.04779e-33, 2.04779e-33, 2.04779e-33, 2.04779e-33, 3.68053e-11, 2.04779e-33, 2.04779e-33, 2.72431e-13, 3.66999e-10, 2.04779e-33, 6.63361e-09, 2.04779e-33, 2.04779e-33
0.38417, 0, 1.00946e-08, 1.33386e-32, 1.41421, -1.00946e-08, 1.33386e-32, 0, 1.33386e-32, 1.33386e-32, 1.33386e-32, 1.33386e-32, 1.33386e-32, 1.33386e-32, 1.33386e-32, 1.33386e-32, 5.26775e-11, 1.33386e-32, 1.33386e-32, 4.26175e-13, 5.71374e-10, 1.33386e-32, 9.47007e-09, 1.33386e-32, 1.33386e-32
0.392027, 0, 1.44015e-08, 8.14993e-32, 1.41421, -1.44015e-08, 8.14993e-32, 0, 8.14993e-32, 8.14993e-32, 8.14993e-32, 8.14993e-32, 8.14993e-32, 8.14993e-32, 8.14993e-32, 8.14993e-32, 7.49694e-11, 8.14993e-32, 8.14993e-32, 6.66735e-13, 8.88187e-10, 8.14993e-32, 1.34377e-08, 8.14993e-32, 8.14993e-32
0.399883, 0, 2.04404e-08, 1.12368e-30, 1.41421, -2.04404e-08, 1.12368e-30, 0, 1.12368e-30, 1.12368e-30, 1.12368e-30, 1.12368e-30, 1.12368e-30, 1.12368e-30, 1.12368e-30, 1.12368e-30, 1.06106e-10, 1.12368e-30, 1.12368e-30, 1.04427e-12, 1.37966e-09, 1.12368e-30, 1.89535e-08, 1.12368e-30, 1.12368e-30
0.40774, 0, 2.88627e-08, 5.64965e-30, 1.41421, -2.88627e-08, 5.64965e-30, 0, 5.64965e-30, 5.64965e-30, 5.64965e-30, 5.64965e-30, 5.64965e-30, 5.64965e-30, 5.64965e-30, 5.64965e-30, 1.49349e-10, 5.64965e-30, 5.64965e-30, 1.63337e-12, 2.138e-09, 5.64965e-30, 2.65737e-08, 5.64965e-30, 5.64965e-30
0.415597, 0, 4.05568e-08, 2.67523e-29, 1.41421, -4.05568e-08, 2.67523e-29, 0, 2.67523e-29, 2.67523e-29, 2.67523e-29, 2.67523e-29, 2.67523e-29, 2.67523e-29, 2.67523e-29, 2.67523e-29, 2.09089e-10, 2.67523e-29, 2.67523e-29, 2.55384e-12, 3.30796e-09, 2.67523e-29, 3.70372e-08, 2.67523e-29, 2.67523e-29
0.423453, 0, 5.67227e-08, 1.19678e-28, 1.41421, -5.67227e-08, 1.19678e-28, 0, 1.19678e-28, 1.19678e-28, 1.19678e-28, 1.19678e-28, 1.19678e-28, 1.19678e-28, 1.19678e-28, 1.19678e-28, 2.91187e-10, 1.19678e-28, 1.19678e-28, 3.99029e-12, 5.10937e-09, 1.19678e-28, 5.13182e-08, 1.19678e-28, 1.19678e-28
0.43131, 0, 7.89786e-08, 5.07322e-28, 1.41421, -7.89786e-08, 5.07322e-28, 0, 5.07322e-28, 5.07322e-28, 5.07322e-28, 5.07322e-28, 5.07322e-28, 5.07322e-28, 5.07322e-28, 5.07322e-28, 4.03429e-10, 5.07322e-28, 5.07322e-28, 6.22811e-12, 7.87672e-09, 5.07322e-28, 7.06922e-08, 5.07322e-28, 5.07322e-28
0.439166, 0, 1.09502e-07, 2.0436e-27, 1.41421, -1.09502e-07, 2.0436e-27, 0, 2.0436e-27, 2.0436e-27, 2.0436e-27, 2.0436e-27, 2.0436e-27, 2.0436e-27, 2.0436e-27, 2.0436e-27, 5.56115e-10, 2.0436e-27, 2.0436e-27, 9.70655e-12, 1.21166e-08, 2.0436e-27, 9.68192e-08, 2.0436e-27, 2.0436e-27
0.447023, 0, 1.51216e-07, 7.84363e-27, 1.41421, -1.51216e-07, 7.84363e-27, 0, 7.84363e-27, 7.84363e-27, 7.84363e-27, 7.84363e-27, 7.84363e-27, 7.84363e-27, 7.84363e-27, 7.84363e-27, 7.62796e-10, 7.84363e-27, 7.84363e-27, 1.50985e-11, 1.85927e-08, 7.84363e-27, 1.31845e-07, 7.84363e-27, 7.84363e-27
0.45488, 0, 2.08041e-07, 2.87569e-26, 1.41421, -2.08041e-07, 2.87569e-26, 0, 2.87569e-26, 2.87569e-26, 2.87569e-26, 2.87569e-26, 9.35417e-14, 2.87569e-26, 2.87569e-26, 2.87569e-26, 1.04122e-09, 2.87569e-26, 2.87569e-26, 2.34294e-11, 2.84496e-08, 2.87569e-26, 1.78526e-07, 2.87569e-26, 2.87569e-26
0.462736, 0, 2.85226e-07, 1.01044e-25, 1.41421, -2.85226e-07, 1.01044e-25, 0, 1.01044e-25, 1.01044e-25, 1.01044e-25, 1.01044e-25, 3.0438e-13, 1.01044e-25, 1.01044e-25, 1.01044e-25, 1.41453e-09, 1.01044e-25, 1.01044e-25, 3.62531e-11, 4.33927e-08, 1.01044e-25, 2.40382e-07, 1.01044e-25, 1.01044e-25
0.470593, 0, 3.90771e-07, 3.44572e-25, 1.41421, -3.90771e-07, 2.30727e-12, 0, 1.00014e-14, 2.56803e-14, 3.80872e-12, 1.44418e-11, 4.98136e-12, 6.07041e-12, 3.02835e-12, 9.02451e-10, 1.91277e-09, 3.74545e-13, 9.77329e-15, 5.59097e-11, 6.5946e-08, 2.05859e-15, 3.21906e-07, 3.44572e-25, 1.2141e-11
0.47845, 0, 5.34689e-07, 3.99016e-10, 1.41421, -5.34689e-07, 4.06496e-10, 3.99016e-10, 3.99048e-10, 3.99099e-10, 4.11364e-10, 4.45837e-10, 4.1444e-10, 4.18696e-10, 4.08834e-10, 3.32481e-09, 2.97373e-09, 4.0023e-10, 3.99047e-10, 4.84922e-10, 1.00219e-07, 3.99022e-10, 4.2913e-07, 3.99016e-10, 4.38377e-10
0.486306, 0, 7.30988e-07, 1.28816e-09, 1.41421, -7.30988e-07, 1.30697e-09, 1.28816e-09, 1.28824e-09, 1.28837e-09, 1.31922e-09, 1.40592e-09, 1.32638e-09, 1.33766e-09, 1.31285e-09, 8.6473e-09, 4.73837e-09, 1.29121e-09, 1.28824e-09, 1.41961e-09, 1.51712e-07, 1.28817e-09, 5.69242e-07, 1.28816e-09, 1.38716e-09
0.494163, 0, 9.99874e-07, 3.23181e-09, 1.41421, -9.99874e-07, 3.27494e-09, 3.23181e-09, 3.232e-09, 3.23229e-09, 3.30301e-09, 3.50178e-09, 3.31877e-09, 3.34529e-09, 3.28842e-09, 2.01018e-08, 7.83483e-09, 3.23881e-09, 3.232e-09, 3.43205e-09, 2.28817e-07, 3.23185e-09, 7.51739e-07, 3.23181e-09, 3.45877e-09
0.502019, 0, 1.3706e-06, 7.39522e-09, 1.41421, -1.3706e-06, 7.48947e-09, 7.39522e-09, 7.39563e-09, 7.39627e-09, 7.5508e-09, 7.98514e-09, 7.58429e-09, 7.64318e-09, 7.51892e-09, 4.42586e-08, 1.35095e-08, 7.41052e-09, 7.39562e-09, 7.69874e-09, 3.43955e-07, 7.3953e-09, 9.88846e-07, 7.39522e-09, 7.89115e-09
0.509876, 0, 1.88689e-06, 1.6136e-08, 1.41421, -1.88689e-06, 1.63355e-08, 1.6136e-08, 1.61368e-08, 1.61382e-08, 1.64654e-08, 1.73852e-08, 1.65347e-08, 1.66611e-08, 1.63979e-08, 9.42e-08, 2.42229e-08, 1.61684e-08, 1.61368e-08, 1.65937e-08, 5.15612e-07, 1.61361e-08, 1.29675e-06, 1.6136e-08, 1.71862e-08
0.517733, 0, 2.61576e-06, 3.41308e-08, 1.41421, -2.61576e-06, 3.45432e-08, 3.41308e-08, 3.41326e-08, 3.41354e-08, 3.48116e-08, 3.67122e-08, 3.5035e-08, 3.52158e-08, 3.46721e-08, 1.9544e-07, 4.47813e-08, 3.41977e-08, 3.41325e-08, 3.48173e-08, 7.71396e-07, 3.41311e-08, 1.6974e-06, 3.41308e-08, 3.63009e-08
0.525589, 0, 3.66129e-06, 7.0456e-08, 1.41421, -3.66129e-06, 7.129e-08, 7.0456e-08, 7.04596e-08, 7.04653e-08, 7.18328e-08, 7.56767e-08, 7.25476e-08, 7.26504e-08, 7.15507e-08, 3.96691e-07, 8.44236e-08, 7.05914e-08, 7.04595e-08, 7.14798e-08, 1.15164e-06, 7.04567e-08, 2.22152e-06, 7.0456e-08, 7.48449e-08
0.533446, 0, 5.19133e-06, 1.42363e-07, 1.41421, -5.19133e-06, 1.44016e-07, 1.42363e-07, 1.4237e-07, 1.42381e-07, 1.45092e-07, 1.52711e-07, 1.47589e-07, 1.46713e-07, 1.44533e-07, 7.89034e-07, 1.60604e-07, 1.42631e-07, 1.4237e-07, 1.43881e-07, 1.71795e-06, 1.42364e-07, 2.91383e-06, 1.42363e-07, 1.51063e-07
0.541303, 0, 7.47673e-06, 2.81953e-07, 1.41421, -7.47673e-06, 2.85168e-07, 2.81953e-07, 2.81967e-07, 2.81989e-07, 2.87259e-07, 3.02073e-07, 2.93592e-07, 2.9041e-07, 2.86172e-07, 1.5392e-06, 3.05677e-07, 2.82475e-07, 2.81967e-07, 2.84192e-07, 2.5633e-06, 2.81956e-07, 3.84171e-06, 2.81953e-07, 2.98867e-07
0.549159, 0, 1.09607e-05, 5.4771e-07, 1.41421, -1.09607e-05, 5.53842e-07, 5.4771e-07, 5.47737e-07, 5.47778e-07, 5.57832e-07, 5.86089e-07, 5.72202e-07, 5.63842e-07, 5.55758e-07, 2.94599e-06, 5.78438e-07, 5.48705e-07, 5.47736e-07, 5.5099e-07, 3.82949e-06, 5.47716e-07, 5.10992e-06, 5.4771e-07, 5.79975e-07
0.557016, 0, 1.63691e-05, 1.04394e-06, 1.41421, -1.63691e-05, 1.05542e-06, 1.04394e-06, 1.04399e-06, 1.04407e-06, 1.06289e-06, 1.11579e-06, 1.09388e-06, 1.07414e-06, 1.05901e-06, 5.53368e-06, 1.08358e-06, 1.04581e-06, 1.04399e-06, 1.04872e-06, 5.73412e-06, 1.04395e-06, 6.88477e-06, 1.04394e-06, 1.10434e-06
0.564873, 0, 2.48857e-05, 1.95273e-06, 1.41421, -2.48857e-05, 1.97382e-06, 1.95273e-06, 1.95282e-06, 1.95296e-06, 1.98755e-06, 2.08475e-06, 2.05134e-06, 2.00822e-06, 1.98041e-06, 1.02026e-05, 2.00366e-06, 1.95615e-06, 1.95282e-06, 1.95964e-06, 8.61246e-06, 1.95275e-06, 9.43379e-06, 1.95273e-06, 2.06372e-06
0.572729, 0, 3.84292e-05, 3.58519e-06, 1.41421, -3.84292e-05, 3.62324e-06, 3.58519e-06, 3.58536e-06, 3.58562e-06, 3.648e-06, 3.82333e-06, 3.77713e-06, 3.68529e-06, 3.63513e-06, 1.84659e-05, 3.65038e-06, 3.59137e-06, 3.58536e-06, 3.59514e-06, 1.29819e-05, 3.58523e-06, 1.31885e-05, 3.58519e-06, 3.78539e-06
0.580586, 0, 6.00705e-05, 6.46161e-06, 1.41421, -6.00705e-05, 6.52898e-06, 6.46161e-06, 6.4619e-06, 6.46236e-06, 6.57282e-06, 6.88331e-06, 6.82977e-06, 6.63886e-06, 6.55003e-06, 3.28131e-05, 6.54472e-06, 6.47254e-06, 6.46189e-06, 6.47582e-06, 1.96395e-05, 6.46167e-06, 1.88428e-05, 6.46161e-06, 6.81612e-06
0.588443, 0, 9.46604e-05, 1.14332e-05, 1.41421, -9.46604e-05, 1.15503e-05, 1.14332e-05, 1.14337e-05, 1.14345e-05, 1.16266e-05, 1.21664e-05, 1.21291e-05, 1.17414e-05, 1.1587e-05, 5.72506e-05, 1.15388e-05, 1.14522e-05, 1.14337e-05, 1.14534e-05, 2.98073e-05, 1.14333e-05, 2.75038e-05, 1.14332e-05, 1.20496e-05
0.596299, 0, 0.000149731, 1.98627e-05, 1.41421, -0.000149731, 2.00627e-05, 1.98627e-05, 1.98636e-05, 1.9865e-05, 2.01929e-05, 2.11145e-05, 2.11587e-05, 2.03889e-05, 2.01252e-05, 9.80871e-05, 1.99964e-05, 1.98952e-05, 1.98636e-05, 1.98913e-05, 4.53447e-05, 1.98629e-05, 4.09069e-05, 1.98627e-05, 2.09151e-05
0.604156, 0, 0.000236781, 3.38839e-05, 1.41421, -0.000236781, 3.42192e-05, 3.38839e-05, 3.38853e-05, 3.38876e-05, 3.44374e-05, 3.59827e-05, 3.62612e-05, 3.47661e-05, 3.4324e-05, 0.000165038, 3.40526e-05, 3.39383e-05, 3.38853e-05, 3.3924e-05, 6.90506e-05, 3.38842e-05, 6.17382e-05, 3.38839e-05, 3.56483e-05
0.612012, 0, 0.000373036, 5.67639e-05, 1.41421, -0.000373036, 5.73161e-05, 5.67639e-05, 5.67663e-05, 5.67701e-05, 5.76754e-05, 6.02201e-05, 6.10591e-05, 5.82167e-05, 5.74887e-05, 0.000272735, 5.69763e-05, 5.68536e-05, 5.67663e-05, 5.68201e-05, 0.000105084, 5.67644e-05, 9.40773e-05, 5.67639e-05, 5.96695e-05
0.619869, 0, 0.000583791, 9.33948e-05, 1.41421, -0.000583791, 9.42879e-05, 9.33948e-05, 9.33987e-05, 9.34047e-05, 9.48691e-05, 9.8985e-05, 0.000101036, 9.57445e-05, 9.4567e-05, 0.000442717, 9.36613e-05, 9.35398e-05, 9.33986e-05, 9.34729e-05, 0.000159534, 9.33956e-05, 0.000144001, 9.33948e-05, 9.80943e-05
0.627726, 0, 0.000905437, 0.000150934, 1.41421, -0.000905437, 0.000152353, 0.000150934, 0.00015094, 0.00015095, 0.000153276, 0.000159816, 0.000164318, 0.000154667, 0.000152796, 0.000705973, 0.000151268, 0.000151164, 0.00015094, 0.000151042, 0.000241163, 0.000150935, 0.000220376, 0.000150934, 0.000158401
0.635582, 0, 0.00138922, 0.000239614, 1.41421, -0.00138922, 0.000241829, 0.000239614, 0.000239623, 0.000239638, 0.00024327, 0.000253479, 0.000262688, 0.000245442, 0.000242521, 0.00110605, 0.000240031, 0.000239973, 0.000239623, 0.000239763, 0.000362352, 0.000239616, 0.000335868, 0.000239614, 0.00025127
