   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_15.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.16551, 31.276, 30.3791, 9.38162, 5.76854, 0.896984, 9.3986, 1.98179e-05, 9.38169, 9.38173, 9.38217, 9.38627, 9.39245, 10.1714, 9.59857, 11.1353, 25.4505, 11.2227, 9.38176, 9.38163, 9.38162, 9.38162, 9.38162, 9.38162, 9.38162, 9.38162, 9.64594, 9.38162, 9.38162, 9.41097
2.17336, 36.7651, 35.2871, 9.63152, 6.22616, 1.47797, 9.64878, 1.3459e-05, 9.63159, 9.63164, 9.63207, 9.63617, 9.64235, 10.5143, 9.84843, 11.473, 30.43, 11.1956, 9.6316, 9.63153, 9.63152, 9.63152, 9.63152, 9.63152, 9.63152, 9.63153, 9.91847, 9.63152, 9.63152, 9.66275
2.1812, 46.2525, 41.3757, 9.8848, 6.9464, 4.87687, 9.90241, 9.03151e-06, 9.88487, 9.88492, 9.88536, 9.88946, 9.89564, 10.8786, 10.1017, 11.8161, 36.5212, 11.2163, 9.88484, 9.88481, 9.8848, 9.8848, 9.8848, 9.8848, 9.8848, 9.88481, 10.1987, 9.8848, 9.8848, 9.91808
2.18904, 56.2893, 48.7572, 10.1414, 7.63475, 7.53215, 10.1595, 5.98751e-06, 10.1415, 10.1416, 10.142, 10.1461, 10.1523, 11.261, 10.3583, 12.1646, 43.8472, 11.2757, 10.1415, 10.1415, 10.1414, 10.1414, 10.1414, 10.1414, 10.1414, 10.1415, 10.4879, 10.1414, 10.1414, 10.1769
2.19689, 70.4537, 57.5152, 10.4014, 8.51197, 12.9385, 10.4199, 3.92125e-06, 10.4015, 10.4015, 10.402, 10.4061, 10.4123, 11.6583, 10.6183, 12.5184, 52.5005, 11.3667, 10.4014, 10.4014, 10.4014, 10.4014, 10.4014, 10.4014, 10.4014, 10.4014, 10.7875, 10.4014, 10.4014, 10.4393
2.20473, 74.4066, 67.6888, 10.6647, 8.74109, 6.71774, 10.6837, 2.53665e-06, 10.6647, 10.6648, 10.6652, 10.6693, 10.6755, 12.0666, 10.8815, 12.8773, 62.5279, 11.4837, 10.6647, 10.6647, 10.6647, 10.6647, 10.6647, 10.6647, 10.6647, 10.6647, 11.0996, 10.6647, 10.6647, 10.7051
2.21257, 74.8516, 79.2602, 10.9312, 8.7665, -4.40868, 10.9509, 1.62063e-06, 10.9313, 10.9313, 10.9318, 10.9359, 10.942, 12.4814, 11.148, 13.2413, 73.9173, 11.6228, 10.9312, 10.9312, 10.9312, 10.9312, 10.9312, 10.9312, 10.9312, 10.9312, 11.4264, 10.9312, 10.9312, 10.9743
2.22042, 93.9827, 92.1366, 11.2009, 9.79707, 1.84603, 11.2214, 1.02252e-06, 11.201, 11.2011, 11.2015, 11.2056, 11.2118, 12.8981, 11.4178, 13.6103, 86.5812, 11.781, 11.2009, 11.2009, 11.2009, 11.2009, 11.2009, 11.2009, 11.2009, 11.2009, 11.7704, 11.2009, 11.2009, 11.2469
2.22826, 122.349, 106.144, 11.4739, 11.1512, 16.2046, 11.4952, 6.37035e-07, 11.4739, 11.474, 11.4744, 11.4785, 11.4847, 13.3114, 11.6907, 13.9843, 100.35, 11.9564, 11.4739, 11.4739, 11.4739, 11.4739, 11.4739, 11.4739, 11.4739, 11.4739, 12.1344, 11.4739, 11.4739, 11.5228
2.2361, 118.814, 121.018, 11.7499, 10.9915, -2.20448, 11.7723, 3.9187e-07, 11.75, 11.7501, 11.7505, 11.7546, 11.7608, 13.7162, 11.9668, 14.363, 114.962, 12.1474, 11.7499, 11.7499, 11.7499, 11.7499, 11.7499, 11.7499, 11.7499, 11.7499, 12.5214, 11.7499, 11.7499, 11.802
2.24395, 146.283, 136.412, 12.0291, 12.1772, 9.87143, 12.0526, 2.37979e-07, 12.0292, 12.0292, 12.0297, 12.0338, 12.04, 14.1074, 12.2459, 14.7466, 130.075, 12.353, 12.0291, 12.0291, 12.0291, 12.0291, 12.0291, 12.0291, 12.0291, 12.0291, 12.9343, 12.0291, 12.0291, 12.0844
2.25179, 184.254, 151.897, 12.3114, 13.6475, 32.3565, 12.3361, 1.4267e-07, 12.3114, 12.3115, 12.3119, 12.316, 12.3222, 14.4803, 12.5282, 15.1349, 145.263, 12.5722, 12.3114, 12.3114, 12.3114, 12.3114, 12.3114, 12.3114, 12.3114, 12.3114, 13.3759, 12.3114, 12.3114, 12.37
2.25963, 165.894, 166.988, 12.5966, 12.9574, -1.09444, 12.6227, 8.44239e-08, 12.5967, 12.5967, 12.5972, 12.6013, 12.6074, 14.831, 12.8134, 15.5278, 160.042, 12.804, 12.5966, 12.5966, 12.5966, 12.5966, 12.5966, 12.5966, 12.5966, 12.5966, 13.8485, 12.5966, 12.5966, 12.6588
2.26748, 164.114, 181.163, 12.8848, 12.8885, -17.0495, 12.9124, 4.93061e-08, 12.8849, 12.8849, 12.8854, 12.8895, 12.8956, 15.1564, 13.1016, 15.9253, 173.893, 13.0475, 12.8848, 12.8848, 12.8848, 12.8848, 12.8848, 12.8848, 12.8848, 12.8848, 14.3537, 12.8848, 12.8848, 12.9507
2.27532, 225.117, 193.894, 13.1759, 15.0704, 31.2231, 13.2051, 2.84165e-08, 13.176, 13.176, 13.1765, 13.1806, 13.1868, 15.4549, 13.3927, 16.3273, 186.29, 13.3019, 13.1759, 13.1759, 13.1759, 13.1759, 13.1759, 13.1759, 13.1759, 13.1759, 14.8919, 13.1759, 13.1759, 13.2456
2.28317, 205.509, 204.683, 13.4699, 14.4052, 0.825333, 13.5008, 1.61584e-08, 13.47, 13.47, 13.4705, 13.4746, 13.4807, 15.7259, 13.6867, 16.7339, 196.737, 13.566, 13.4699, 13.4699, 13.4699, 13.4699, 13.4699, 13.4699, 13.4699, 13.4699, 15.4625, 13.4699, 13.4699, 13.5434
2.29101, 221.053, 213.094, 13.7667, 14.935, 7.9594, 13.7995, 9.06349e-09, 13.7667, 13.7668, 13.7672, 13.7713, 13.7775, 15.9702, 13.9835, 17.1449, 204.8, 13.839, 13.7667, 13.7667, 13.7667, 13.7667, 13.7667, 13.7667, 13.7667, 13.7667, 16.0631, 13.7667, 13.7667, 13.8442
2.29885, 218.115, 218.784, 14.0662, 14.8363, -0.669174, 14.101, 5.01315e-09, 14.0663, 14.0663, 14.0667, 14.0708, 14.077, 16.19, 14.283, 17.5607, 210.14, 14.1198, 14.0662, 14.0662, 14.0662, 14.0662, 14.0662, 14.0662, 14.0662, 14.0662, 16.6897, 14.0662, 14.0662, 14.1478
2.3067, 226.73, 221.534, 14.3684, 15.1238, 5.19656, 14.4053, 2.73301e-09, 14.3684, 14.3685, 14.3689, 14.373, 14.3792, 16.3884, 14.5852, 17.9816, 212.537, 14.4075, 14.3684, 14.3684, 14.3684, 14.3684, 14.3684, 14.3684, 14.3684, 14.3684, 17.3365, 14.3684, 14.3684, 14.4542
2.31454, 212.424, 221.256, 14.6732, 14.6432, -8.83276, 14.7123, 1.46773e-09, 14.6732, 14.6733, 14.6737, 14.6778, 14.684, 16.5695, 14.89, 18.4082, 211.912, 14.7013, 14.6732, 14.6732, 14.6732, 14.6732, 14.6732, 14.6732, 14.6732, 14.6732, 17.9963, 14.6732, 14.6732, 14.7633
2.32238, 203.791, 218.012, 14.9805, 14.3454, -14.2214, 15.022, 7.75575e-10, 14.9806, 14.9806, 14.9811, 14.9852, 14.9913, 16.7379, 15.1974, 18.8417, 208.325, 15.0005, 14.9805, 14.9805, 14.9805, 14.9805, 14.9805, 14.9805, 14.9805, 14.9805, 18.66, 14.9805, 14.9805, 15.0751
2.33023, 191.44, 212, 15.2903, 13.9083, -20.5597, 15.3342, 4.02567e-10, 15.2903, 15.2904, 15.2908, 15.2949, 15.3011, 16.8987, 15.5072, 19.2842, 201.98, 15.3042, 15.2903, 15.2903, 15.2903, 15.2903, 15.2903, 15.2903, 15.2903, 15.2903, 19.3178, 15.2903, 15.2903, 15.3894
2.33807, 185.489, 203.542, 15.6024, 13.6927, -18.0536, 15.649, 2.04717e-10, 15.6025, 15.6025, 15.603, 15.6071, 15.6133, 17.0569, 15.8194, 19.7392, 193.201, 15.612, 15.6024, 15.6024, 15.6024, 15.6024, 15.6024, 15.6024, 15.6024, 15.6024, 19.9595, 15.6024, 15.6024, 15.7062
2.34591, 181.21, 193.067, 15.9168, 13.5355, -11.8568, 15.9661, 1.01743e-10, 15.9169, 15.917, 15.9174, 15.9215, 15.9277, 17.2169, 16.134, 20.2127, 182.416, 15.9233, 15.9168, 15.9168, 15.9168, 15.9168, 15.9168, 15.9168, 15.9168, 15.9168, 20.5746, 15.9168, 15.9168, 16.0253
2.35376, 169.319, 181.07, 16.2334, 13.0889, -11.7514, 16.2854, 4.90765e-11, 16.2335, 16.2335, 16.234, 16.2381, 16.2443, 17.383, 16.4507, 20.7141, 170.117, 16.2378, 16.2334, 16.2334, 16.2334, 16.2334, 16.2334, 16.2334, 16.2334, 16.2334, 21.1535, 16.2334, 16.2334, 16.3467
2.3616, 161.15, 168.092, 16.5521, 12.773, -6.94229, 16.6069, 2.27619e-11, 16.5521, 16.5522, 16.5526, 16.5567, 16.5629, 17.5587, 16.7695, 21.2582, 156.833, 16.5549, 16.5521, 16.5521, 16.5521, 16.5521, 16.5521, 16.5521, 16.5521, 16.5521, 21.6882, 16.5521, 16.5521, 16.6703
2.36945, 138.804, 154.676, 16.8726, 11.8661, -15.8718, 16.9305, 9.99719e-12, 16.8727, 16.8728, 16.8732, 16.8773, 16.8835, 17.7465, 17.0904, 21.8681, 143.09, 16.8745, 16.8726, 16.8726, 16.8726, 16.8726, 16.8726, 16.8726, 16.8726, 16.8727, 22.1723, 16.8726, 16.8726, 16.9959
2.37729, 134.31, 141.351, 17.1951, 11.6752, -7.04147, 17.256, 4.05424e-12, 17.1951, 17.1952, 17.1956, 17.1997, 17.2059, 17.9483, 17.4132, 22.5788, 129.382, 17.1962, 17.1951, 17.1951, 17.1951, 17.1951, 17.1951, 17.1951, 17.1951, 17.1951, 22.6021, 17.1951, 17.1951, 17.3234
2.38513, 126.939, 128.6, 17.5192, 11.3551, -1.66151, 17.5833, 1.4967e-12, 17.5193, 17.5193, 17.5198, 17.5239, 17.53, 18.1651, 17.7378, 23.4419, 116.141, 17.5199, 17.5192, 17.5192, 17.5192, 17.5192, 17.5192, 17.5192, 17.5192, 17.5192, 22.9763, 17.5192, 17.5192, 17.6527
2.39298, 122.799, 116.856, 17.8449, 11.1714, 5.94329, 17.9122, 4.65351e-13, 17.845, 17.845, 17.8455, 17.8496, 17.8558, 18.3971, 18.0642, 24.5325, 103.722, 17.8454, 17.8449, 17.8449, 17.8449, 17.8449, 17.8449, 17.8449, 17.8449, 17.8449, 23.2967, 17.8449, 17.8449, 17.9837
2.40082, 106.087, 106.49, 18.1722, 10.3965, -0.403175, 18.2428, 1.06477e-13, 18.1722, 18.1723, 18.1727, 18.1768, 18.183, 18.6442, 18.3923, 25.9576, 92.386, 18.1724, 18.1722, 18.1722, 18.1722, 18.1722, 18.1722, 18.1722, 18.1722, 18.1722, 23.5676, 18.1722, 18.1722, 18.3164
2.40866, 98.8629, 97.827, 18.5008, 10.043, 1.0358, 18.5749, 1.24972e-14, 18.5009, 18.5009, 18.5014, 18.5055, 18.5116, 18.9055, 18.722, 27.8657, 82.3013, 18.501, 18.5008, 18.5008, 18.5008, 18.5008, 18.5008, 18.5008, 18.5008, 18.5008, 23.7955, 18.5008, 18.5008, 18.6505
2.41651, 75.4753, 91.154, 18.8307, 8.80201, -15.6786, 18.9083, 5.31835e-41, 18.8308, 18.8309, 18.8313, 18.8354, 18.8416, 19.1799, 19.0534, 30.4588, 73.5465, 18.8308, 18.8307, 18.8307, 18.8307, 18.8307, 18.8307, 18.8307, 18.8307, 18.8308, 23.9893, 18.8307, 18.8307, 18.9859
2.42435, 76.0118, 86.7463, 19.1619, 8.83243, -10.7345, 19.2431, 2.48688e-41, 19.162, 19.1621, 19.1625, 19.1666, 19.1728, 19.4661, 19.3864, 34.0053, 66.1188, 19.162, 19.1619, 19.1619, 19.1619, 19.1619, 19.1619, 19.1619, 19.1619, 19.162, 24.1593, 19.1619, 19.1619, 19.3228
2.43219, 107.567, 84.8942, 19.4944, 10.4674, 22.6732, 19.5792, 1.06148e-41, 19.4944, 19.4945, 19.4949, 19.499, 19.5052, 19.7626, 19.721, 38.8534, 59.95, 19.4944, 19.4944, 19.4944, 19.4944, 19.4944, 19.4944, 19.4944, 19.4944, 19.4944, 24.3171, 19.4944, 19.4944, 19.6609
2.44004, 90.8418, 85.9315, 19.828, 9.63544, 4.91025, 19.9166, 3.83395e-42, 19.828, 19.8281, 19.8285, 19.8326, 19.8388, 20.068, 20.0573, 45.4436, 54.922, 19.828, 19.828, 19.828, 19.828, 19.828, 19.828, 19.828, 19.828, 19.828, 24.4753, 19.828, 19.828, 20.0003
2.44788, 94.668, 90.263, 20.1628, 9.83199, 4.40502, 20.2552, 1.02015e-42, 20.1628, 20.1629, 20.1633, 20.1674, 20.1737, 20.3811, 20.3954, 54.3173, 50.8857, 20.1628, 20.1628, 20.1628, 20.1628, 20.1628, 20.1628, 20.1628, 20.1628, 20.1628, 24.6477, 20.1628, 20.1628, 20.3409
2.45572, 108.746, 98.3847, 20.4988, 10.5236, 10.3608, 20.5951, 1.42932e-43, 20.4988, 20.4989, 20.4993, 20.5034, 20.5097, 20.7006, 20.7354, 66.122, 47.6756, 20.4988, 20.4988, 20.4988, 20.4988, 20.4988, 20.4988, 20.4988, 20.4988, 20.4988, 24.8495, 20.4988, 20.4988, 20.6828
2.46357, 135.632, 110.896, 20.836, 11.7317, 24.7352, 20.9364, 4.2039e-45, 20.8361, 20.8362, 20.8366, 20.8407, 20.847, 21.0255, 21.0774, 81.6078, 45.1252, 20.8361, 20.836, 20.836, 20.836, 20.836, 20.836, 20.836, 20.836, 20.8361, 25.098, 20.836, 20.836, 21.0261
2.47141, 173.609, 128.498, 21.1746, 13.2517, 45.1109, 21.279, 0, 21.1747, 21.1747, 21.1752, 21.1793, 21.1857, 21.355, 21.4215, 101.61, 43.0785, 21.1746, 21.1746, 21.1746, 21.1746, 21.1746, 21.1746, 21.1746, 21.1746, 21.1746, 25.4142, 21.1746, 21.1746, 21.3708
2.47926, 198.945, 151.974, 21.5146, 14.1755, 46.9714, 21.6232, 0, 21.5147, 21.5147, 21.5151, 21.5192, 21.5258, 21.6883, 21.7679, 127.026, 41.3982, 21.5146, 21.5146, 21.5146, 21.5146, 21.5146, 21.5146, 21.5146, 21.5146, 21.5146, 25.8241, 21.5146, 21.5146, 21.7169
2.4871, 230.98, 182.151, 21.856, 15.2637, 48.8283, 21.9688, 0, 21.856, 21.8561, 21.8565, 21.8606, 21.8673, 22.025, 22.1167, 158.763, 39.9709, 21.856, 21.856, 21.856, 21.856, 21.856, 21.856, 21.856, 21.856, 21.856, 26.3611, 21.856, 21.856, 22.0645
2.49494, 270.623, 219.854, 22.1989, 16.5113, 50.7683, 22.3161, 0, 22.199, 22.199, 22.1995, 22.2036, 22.2105, 22.3645, 22.4681, 197.691, 38.709, 22.1989, 22.1989, 22.1989, 22.1989, 22.1989, 22.1989, 22.1989, 22.1989, 22.1989, 27.0685, 22.1989, 22.1989, 22.4137
2.50279, 305.321, 265.818, 22.5434, 17.5306, 39.5024, 22.665, 0, 22.5435, 22.5435, 22.544, 22.5481, 22.5553, 22.7067, 22.8222, 244.55, 37.5505, 22.5434, 22.5434, 22.5434, 22.5434, 22.5434, 22.5434, 22.5434, 22.5434, 22.5434, 28.0025, 22.5434, 22.5434, 22.7646
2.51063, 356.124, 320.613, 22.8896, 18.9242, 35.5111, 23.0156, 0, 22.8896, 22.8897, 22.8901, 22.8942, 22.9019, 23.0512, 23.1792, 299.878, 36.4567, 22.8896, 22.8896, 22.8896, 22.8896, 22.8896, 22.8896, 22.8896, 22.8896, 22.8896, 29.2347, 22.8896, 22.8896, 23.1173
2.51847, 419.686, 384.537, 23.2374, 20.535, 35.1483, 23.368, 0, 23.2375, 23.2375, 23.238, 23.2421, 23.2503, 23.3979, 23.539, 363.904, 35.4083, 23.2374, 23.2374, 23.2374, 23.2374, 23.2374, 23.2374, 23.2374, 23.2374, 23.2374, 30.8545, 23.2374, 23.2374, 23.4718
2.52632, 565.325, 457.542, 23.587, 23.8186, 107.783, 23.7221, 0, 23.587, 23.5871, 23.5875, 23.5916, 23.6007, 23.7466, 23.9017, 436.473, 34.4008, 23.587, 23.587, 23.587, 23.587, 23.587, 23.587, 23.587, 23.587, 23.587, 32.9718, 23.587, 23.587, 23.8282
2.53416, 604.065, 539.122, 23.9382, 24.6184, 64.9426, 24.0781, 0, 23.9383, 23.9383, 23.9388, 23.9429, 23.9531, 24.0973, 24.2674, 516.945, 33.4406, 23.9382, 23.9382, 23.9382, 23.9382, 23.9382, 23.9382, 23.9382, 23.9382, 23.9382, 35.7161, 23.9382, 23.9382, 24.1867
2.542, 654.223, 628.268, 24.2911, 25.6169, 25.9556, 24.4357, 0, 24.2912, 24.2912, 24.2917, 24.2958, 24.3076, 24.4499, 24.6361, 604.147, 32.5399, 24.2911, 24.2911, 24.2911, 24.2911, 24.2911, 24.2911, 24.2911, 24.2911, 24.2911, 39.2362, 24.2911, 24.2911, 24.5474
2.54985, 772.487, 723.433, 24.6457, 27.8296, 49.0542, 24.7951, 0, 24.6458, 24.6458, 24.6462, 24.6503, 24.6642, 24.8042, 25.0076, 696.355, 31.7134, 24.6457, 24.6457, 24.6457, 24.6457, 24.6457, 24.6457, 24.6457, 24.6457, 24.6457, 43.6966, 24.6457, 24.6457, 24.9106
2.55769, 870.098, 822.539, 25.0018, 29.5313, 47.5585, 25.1561, 0, 25.0019, 25.0019, 25.0024, 25.0065, 25.023, 25.1601, 25.382, 791.303, 30.9754, 25.0018, 25.0018, 25.0018, 25.0018, 25.0018, 25.0018, 25.0018, 25.0018, 25.0018, 49.2708, 25.0018, 25.0018, 25.2767
2.56553, 993.866, 923.037, 25.3595, 31.5573, 70.8289, 25.5188, 0, 25.3596, 25.3596, 25.3601, 25.3641, 25.3842, 25.5176, 25.7591, 886.252, 30.3373, 25.3595, 25.3595, 25.3595, 25.3595, 25.3595, 25.3595, 25.3595, 25.3595, 25.3595, 56.132, 25.3595, 25.3595, 25.6466
2.57338, 1034.91, 1021.99, 25.7186, 32.2011, 12.925, 25.8828, 0, 25.7186, 25.7187, 25.7191, 25.7232, 25.748, 25.8766, 26.1388, 978.098, 29.8071, 25.7186, 25.7186, 25.7186, 25.7186, 25.7186, 25.7186, 25.7186, 25.7186, 25.7186, 64.4401, 25.7186, 25.7186, 26.0214
2.58122, 1151.68, 1116.23, 26.079, 33.9659, 35.45, 26.2483, 0, 26.079, 26.0791, 26.0795, 26.0836, 26.1144, 26.237, 26.5211, 1063.54, 29.388, 26.079, 26.079, 26.079, 26.079, 26.079, 26.079, 26.079, 26.079, 26.079, 74.3272, 26.079, 26.079, 26.4031
2.58907, 1213.64, 1202.55, 26.4406, 34.866, 11.0865, 26.615, 0, 26.4406, 26.4407, 26.4411, 26.4452, 26.4838, 26.5985, 26.9057, 1139.28, 29.0791, 26.4406, 26.4406, 26.4406, 26.4406, 26.4406, 26.4406, 26.4406, 26.4406, 26.4406, 85.8795, 26.4406, 26.4406, 26.7945
2.59691, 1256.61, 1277.87, 26.8033, 35.4768, -21.2643, 26.9829, 0, 26.8033, 26.8034, 26.8038, 26.8079, 26.8565, 26.9612, 27.2925, 1202.2, 28.8758, 26.8033, 26.8033, 26.8033, 26.8033, 26.8033, 26.8033, 26.8033, 26.8033, 26.8033, 99.1198, 26.8033, 26.8033, 27.1999
2.60475, 1331, 1339.44, 27.167, 36.5103, -8.43323, 27.3518, 0, 27.167, 27.1671, 27.1675, 27.1716, 27.2328, 27.3249, 27.6814, 1249.62, 28.7705, 27.167, 27.167, 27.167, 27.167, 27.167, 27.167, 27.167, 27.167, 27.167, 113.989, 27.167, 27.167, 27.6255
2.6126, 1373.31, 1385.02, 27.5314, 37.0852, -11.7094, 27.7216, 0, 27.5315, 27.5315, 27.532, 27.5361, 27.613, 27.6893, 28.072, 1279.47, 28.7535, 27.5314, 27.5314, 27.5314, 27.5314, 27.5314, 27.5314, 27.5314, 27.5314, 27.5314, 130.334, 27.5314, 27.5314, 28.0802
2.62044, 1382.03, 1413.06, 27.8965, 37.2026, -31.0308, 28.0921, 0, 27.8966, 27.8967, 27.8971, 27.9012, 27.9977, 28.0545, 28.4644, 1290.44, 28.8138, 27.8965, 27.8965, 27.8965, 27.8965, 27.8965, 27.8965, 27.8965, 27.8965, 27.8966, 147.897, 27.8965, 27.8965, 28.5763
2.62828, 1443.18, 1422.76, 28.2622, 38.0155, 20.4172, 28.4632, 0, 28.2622, 28.2623, 28.2627, 28.2668, 28.3873, 28.4201, 28.8582, 1282.08, 28.9402, 28.2622, 28.2622, 28.2622, 28.2622, 28.2622, 28.2622, 28.2622, 28.2622, 28.2622, 166.312, 28.2622, 28.2622, 29.1302
2.63613, 1364.83, 1414.13, 28.628, 36.9706, -49.3024, 28.8347, 0, 28.6281, 28.6281, 28.6286, 28.6327, 28.7821, 28.7861, 29.2532, 1254.86, 29.1217, 28.628, 28.628, 28.628, 28.628, 28.628, 28.628, 28.628, 28.628, 28.628, 185.115, 28.628, 28.628, 29.7638
2.64397, 1321.18, 1387.96, 28.9939, 36.3755, -66.7791, 29.2062, 0, 28.994, 28.994, 28.9944, 28.9985, 29.1824, 29.152, 29.6491, 1210.11, 29.3479, 28.9939, 28.9939, 28.9939, 28.9939, 28.9939, 28.9939, 28.9939, 28.9939, 28.9939, 203.753, 28.9939, 28.9939, 30.5054
2.65181, 1308.21, 1345.78, 29.3595, 36.1968, -37.5687, 29.5778, 0, 29.3596, 29.3596, 29.36, 29.3641, 29.5884, 29.5178, 30.0457, 1149.94, 29.6095, 29.3595, 29.3595, 29.3595, 29.3595, 29.3595, 29.3595, 29.3595, 29.3595, 29.3595, 221.617, 29.3595, 29.3595, 31.3907
2.65966, 1151.89, 1289.7, 29.7244, 33.969, -137.808, 29.949, 0, 29.7245, 29.7245, 29.725, 29.7291, 30, 29.8829, 30.4424, 1077.07, 29.8983, 29.7244, 29.7244, 29.7244, 29.7244, 29.7244, 29.7244, 29.7244, 29.7244, 29.7244, 238.065, 29.7244, 29.7244, 32.463
2.6675, 1169.4, 1222.3, 30.0883, 34.2257, -52.9026, 30.3196, 0, 30.0883, 30.0884, 30.0888, 30.0929, 30.4167, 30.247, 30.8389, 994.643, 30.2074, 30.0883, 30.0883, 30.0883, 30.0883, 30.0883, 30.0883, 30.0883, 30.0883, 30.0883, 252.468, 30.0883, 30.0883, 33.774
2.67534, 1079.41, 1146.43, 30.4505, 32.8848, -67.0159, 30.6896, 0, 30.4506, 30.4506, 30.4511, 30.4552, 30.8377, 30.6096, 31.2345, 906.043, 30.5308, 30.4505, 30.4505, 30.4505, 30.4505, 30.4505, 30.4505, 30.4505, 30.4505, 30.4505, 264.245, 30.4505, 30.4505, 35.3833
2.68319, 972.291, 1065.02, 30.8105, 31.2136, -92.7272, 31.0588, 0, 30.8106, 30.8107, 30.8111, 30.8152, 31.262, 30.9701, 31.6288, 814.639, 30.8639, 30.8105, 30.8105, 30.8105, 30.8105, 30.8105, 30.8105, 30.8105, 30.8105, 30.8105, 272.907, 30.8105, 30.8106, 37.3568
2.69103, 941.378, 980.963, 31.1677, 30.7145, -39.5847, 31.4274, 0, 31.1677, 31.1678, 31.1682, 31.1723, 31.6877, 31.3278, 32.021, 723.608, 31.2026, 31.1677, 31.1677, 31.1677, 31.1677, 31.1677, 31.1677, 31.1677, 31.1677, 31.1677, 278.092, 31.1677, 31.1677, 39.7649
2.69888, 830.568, 896.95, 31.5211, 28.8543, -66.3814, 31.7959, 0, 31.5212, 31.5212, 31.5217, 31.5258, 32.1127, 31.682, 32.4102, 635.781, 31.5436, 31.5211, 31.5211, 31.5211, 31.5211, 31.5211, 31.5211, 31.5211, 31.5211, 31.5211, 279.589, 31.5211, 31.5212, 42.6782
2.70672, 802.383, 815.352, 31.87, 28.3617, -12.9685, 32.1656, 0, 31.8701, 31.8702, 31.8706, 31.8747, 32.5346, 32.0318, 32.7956, 553.505, 31.8843, 31.87, 31.87, 31.87, 31.87, 31.87, 31.87, 31.87, 31.87, 31.8701, 277.356, 31.87, 31.8702, 46.1635
2.71456, 737.196, 738.156, 32.2135, 27.1882, -0.959961, 32.5387, 0, 32.2136, 32.2136, 32.2141, 32.2182, 32.9502, 32.3765, 33.1763, 478.578, 32.2225, 32.2135, 32.2135, 32.2135, 32.2135, 32.2135, 32.2135, 32.2135, 32.2135, 32.2135, 271.525, 32.2135, 32.2138, 50.2775
2.72241, 678.602, 666.914, 32.5506, 26.0884, 11.6885, 32.9186, 0, 32.5507, 32.5507, 32.5512, 32.5553, 33.3564, 32.715, 33.5513, 412.215, 32.5561, 32.5506, 32.5506, 32.5506, 32.5506, 32.5506, 32.5506, 32.5506, 32.5506, 32.5506, 262.39, 32.5506, 32.5511, 55.0597
2.73025, 641.785, 602.736, 32.8803, 25.3729, 39.0485, 33.311, 0, 32.8804, 32.8805, 32.8809, 32.885, 33.7499, 33.0464, 33.9197, 355.071, 32.8837, 32.8803, 32.8803, 32.8803, 32.8803, 32.8803, 32.8803, 32.8803, 32.8803, 32.8803, 250.385, 32.8803, 32.8812, 60.5255
2.73809, 548.311, 546.298, 33.2018, 23.4587, 2.01306, 33.7241, 0, 33.2019, 33.202, 33.2024, 33.2065, 34.1273, 33.37, 34.2806, 307.282, 33.2038, 33.2018, 33.2018, 33.2018, 33.2018, 33.2018, 33.2018, 33.2018, 33.2018, 33.2018, 236.058, 33.2018, 33.2032, 66.6584
2.74594, 537.626, 497.856, 33.5143, 23.2299, 39.7702, 34.1697, 0, 33.5144, 33.5145, 33.5149, 33.519, 34.4857, 33.685, 34.6332, 268.529, 33.5155, 33.5143, 33.5143, 33.5143, 33.5143, 33.5143, 33.5143, 33.5143, 33.5143, 33.5144, 220.025, 33.5143, 33.5165, 73.4059
2.75378, 499.048, 457.317, 33.8171, 22.3841, 41.7306, 34.664, 0, 33.8172, 33.8173, 33.8177, 33.8218, 34.8225, 33.9907, 34.9767, 238.146, 33.8178, 33.8171, 33.8171, 33.8171, 33.8171, 33.8171, 33.8171, 33.8171, 33.8171, 33.8172, 202.939, 33.8171, 33.8206, 80.672
2.76162, 467.89, 424.272, 34.1098, 21.6769, 43.6182, 35.2289, 0, 34.1099, 34.11, 34.1104, 34.1145, 35.1359, 34.2868, 35.3109, 215.196, 34.1102, 34.1098, 34.1098, 34.1098, 34.1098, 34.1098, 34.1098, 34.1098, 34.1098, 34.1098, 185.443, 34.1098, 34.1152, 88.3187
2.76947, 423.321, 398.066, 34.3921, 20.6233, 25.2543, 35.8928, 0, 34.3922, 34.3922, 34.3927, 34.3968, 35.4245, 34.573, 35.6354, 198.574, 34.3923, 34.3921, 34.3921, 34.3921, 34.3921, 34.3921, 34.3921, 34.3921, 34.3921, 34.3921, 168.141, 34.3921, 34.4003, 96.1647
2.77731, 417.898, 377.858, 34.6641, 20.4914, 40.0404, 36.6918, 0, 34.6641, 34.6642, 34.6646, 34.6687, 35.6881, 34.8494, 35.9502, 187.089, 34.6642, 34.6641, 34.6641, 34.6641, 34.6641, 34.6641, 34.6641, 34.6641, 34.6641, 34.6641, 151.562, 34.6641, 34.6763, 103.994
