   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_816.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.0227, 19.0433, 23.1892, 13.7332, 4.5873, -4.14592, 0, 13.7332, 13.8022, 13.7333, 23.1086, 13.7332, 13.7332, 13.7332, 13.7332, 13.7332, 13.7332, 13.7332, 13.7332, 13.7332, 13.7332, 13.7332, 13.7332, 13.7332, 13.7332, 13.7448, 13.7332
7.03055, 18.8512, 23.3937, 13.5137, 4.56631, -4.54248, 0, 13.5137, 13.5724, 13.5137, 23.3208, 13.5137, 13.5137, 13.5137, 13.5137, 13.5137, 13.5137, 13.5137, 13.5137, 13.5137, 13.5137, 13.5137, 13.5137, 13.5137, 13.5137, 13.5277, 13.5137
7.03841, 14.8984, 23.5119, 13.2933, 4.11076, -8.61353, 0, 13.2933, 13.3431, 13.2934, 23.4452, 13.2933, 13.2933, 13.2933, 13.2933, 13.2933, 13.2933, 13.2933, 13.2933, 13.2933, 13.2933, 13.2933, 13.2933, 13.2933, 13.2933, 13.3102, 13.2933
7.04627, 13.198, 23.5339, 13.0726, 3.89846, -10.3359, 0, 13.0726, 13.1145, 13.0726, 23.4718, 13.0726, 13.0726, 13.0726, 13.0726, 13.0726, 13.0726, 13.0726, 13.0726, 13.0726, 13.0726, 13.0726, 13.0726, 13.0726, 13.0726, 13.0927, 13.0726
7.05412, 23.9938, 23.4527, 12.8518, 5.09841, 0.541109, 0, 12.8518, 12.8869, 12.8519, 23.3937, 12.8518, 12.8518, 12.8518, 12.8518, 12.8518, 12.8518, 12.8518, 12.8518, 12.8518, 12.8518, 12.8518, 12.8518, 12.8518, 12.8518, 12.8755, 12.8518
7.06198, 26.8004, 23.2633, 12.6307, 5.3666, 3.53708, 0, 12.6307, 12.6601, 12.6308, 23.2061, 12.6307, 12.6307, 12.6307, 12.6307, 12.6307, 12.6307, 12.6307, 12.6307, 12.6307, 12.6307, 12.6307, 12.6307, 12.6307, 12.6307, 12.6585, 12.6307
7.06983, 12.175, 22.9649, 12.4093, 3.76497, -10.7899, 0, 12.4093, 12.4338, 12.4094, 22.9081, 12.4093, 12.4093, 12.4093, 12.4093, 12.4093, 12.4093, 12.4093, 12.4093, 12.4093, 12.4093, 12.4093, 12.4093, 12.4093, 12.4093, 12.4415, 12.4093
7.07769, 21.9141, 22.5598, 12.1878, 4.89021, -0.645706, 0, 12.1878, 12.2083, 12.1879, 22.5023, 12.1878, 12.1878, 12.1878, 12.1878, 12.1878, 12.1878, 12.1878, 12.1878, 12.1878, 12.1878, 12.1878, 12.1878, 12.1878, 12.1878, 12.2247, 12.1878
7.08554, 24.9856, 22.054, 11.9663, 5.19477, 2.93163, 0, 11.9663, 11.9835, 11.9663, 21.9946, 11.9663, 11.9663, 11.9663, 11.9663, 11.9663, 11.9663, 11.9663, 11.9663, 11.9663, 11.9663, 11.9663, 11.9663, 11.9663, 11.9663, 12.0083, 11.9663
7.0934, 20.9002, 21.4559, 11.7447, 4.78542, -0.555611, 0, 11.7447, 11.7592, 11.7448, 21.3938, 11.7447, 11.7447, 11.7447, 11.7447, 11.7447, 11.7447, 11.7447, 11.7447, 11.7447, 11.7447, 11.7447, 11.7447, 11.7447, 11.7447, 11.7921, 11.7447
7.10125, 15.0279, 20.7768, 11.5233, 4.12648, -5.74893, 0, 11.5233, 11.5357, 11.5234, 20.7113, 11.5233, 11.5233, 11.5233, 11.5233, 11.5233, 11.5233, 11.5233, 11.5233, 11.5233, 11.5233, 11.5233, 11.5233, 11.5233, 11.5233, 11.5763, 11.5233
7.10911, 17.9312, 20.0301, 11.3021, 4.46444, -2.09884, 0, 11.3021, 11.3128, 11.3022, 19.9606, 11.3021, 11.3021, 11.3021, 11.3021, 11.3021, 11.3021, 11.3021, 11.3021, 11.3021, 11.3021, 11.3021, 11.3021, 11.3021, 11.3021, 11.3608, 11.3021
7.11696, 13.9816, 19.2302, 11.0813, 3.9977, -5.24862, 0, 11.0813, 11.0907, 11.0814, 19.1563, 11.0813, 11.0813, 11.0813, 11.0813, 11.0813, 11.0813, 11.0813, 11.0813, 11.0813, 11.0813, 11.0813, 11.0813, 11.0813, 11.0813, 11.1458, 11.0813
7.12482, 15.9876, 18.3927, 10.8611, 4.24118, -2.40508, 0, 10.8611, 10.8694, 10.8612, 18.3141, 10.8611, 10.8611, 10.8611, 10.8611, 10.8611, 10.8611, 10.8611, 10.8611, 10.8611, 10.8611, 10.8611, 10.8611, 10.8611, 10.8611, 10.9312, 10.8611
7.13267, 6.98792, 17.5327, 10.6414, 2.99799, -10.5448, 0, 10.6414, 10.649, 10.6415, 17.4494, 10.6414, 10.6414, 10.6414, 10.6414, 10.6414, 10.6414, 10.6414, 10.6414, 10.6414, 10.6414, 10.6414, 10.6414, 10.6414, 10.6414, 10.717, 10.6414
7.14053, 10.9912, 16.6647, 10.4222, 3.60433, -5.67346, 0, 10.4222, 10.4292, 10.4223, 16.5768, 10.4222, 10.4222, 10.4222, 10.4222, 10.4222, 10.4222, 10.4222, 10.4222, 10.4222, 10.4222, 10.4222, 10.4222, 10.4222, 10.4222, 10.5029, 10.4222
7.14838, 10.9903, 15.8022, 10.2034, 3.60421, -4.81186, 0, 10.2034, 10.21, 10.2035, 15.71, 10.2034, 10.2034, 10.2034, 10.2034, 10.2034, 10.2034, 10.2034, 10.2034, 10.2034, 10.2034, 10.2034, 10.2034, 10.2034, 10.2034, 10.2889, 10.2034
7.15624, 7.99033, 14.9571, 9.9849, 3.16075, -6.96677, 0, 9.9849, 9.99118, 9.9851, 14.861, 9.9849, 9.9849, 9.9849, 9.9849, 9.9849, 9.9849, 9.9849, 9.9849, 9.9849, 9.9849, 9.9849, 9.9849, 9.9849, 9.9849, 10.0746, 9.9849
7.16409, 9.96989, 14.1396, 9.76669, 3.45975, -4.16967, 0, 9.7667, 9.77276, 9.76695, 14.04, 9.76669, 9.76669, 9.76669, 9.76669, 9.76669, 9.76669, 9.76669, 9.76669, 9.76669, 9.76669, 9.76669, 9.76669, 9.76669, 9.76669, 9.85988, 9.76669
7.17195, 10.0361, 13.3576, 9.54872, 3.4693, -3.32155, 0, 9.54872, 9.55465, 9.54907, 13.2554, 9.54872, 9.54872, 9.54872, 9.54872, 9.54872, 9.54872, 9.54872, 9.54872, 9.54872, 9.54872, 9.54872, 9.54872, 9.54872, 9.54872, 9.64469, 9.54872
7.1798, 8.99517, 12.6173, 9.33101, 3.3159, -3.62213, 0, 9.33101, 9.33685, 9.33148, 12.5131, 9.33101, 9.33101, 9.33101, 9.33101, 9.33101, 9.33101, 9.33101, 9.33101, 9.33101, 9.33101, 9.33101, 9.33101, 9.33101, 9.33101, 9.42893, 9.33101
7.18766, 5.99517, 11.9228, 9.11362, 2.82757, -5.92759, 0, 9.11362, 9.11941, 9.11427, 11.8173, 9.11362, 9.11362, 9.11362, 9.11362, 9.11362, 9.11362, 9.11362, 9.11362, 9.11362, 9.11362, 9.11362, 9.11362, 9.11362, 9.11362, 9.21261, 9.11362
7.19551, 7.97528, 11.276, 8.89643, 3.15837, -3.30068, 0, 8.89643, 8.9022, 8.89732, 11.1701, 8.89643, 8.89643, 8.89643, 8.89643, 8.89643, 8.89643, 8.89643, 8.89643, 8.89643, 8.89643, 8.89643, 8.89643, 8.89643, 8.89643, 8.99558, 8.89643
7.20337, 6.92584, 10.6774, 8.67946, 2.98761, -3.75156, 0, 8.67946, 8.68524, 8.68071, 10.572, 8.67946, 8.67946, 8.67946, 8.67946, 8.67946, 8.67946, 8.67946, 8.67946, 8.67946, 8.67946, 8.67946, 8.67946, 8.67946, 8.67946, 8.77785, 8.67946
7.21123, 7.03519, 10.1261, 8.46267, 3.00586, -3.09087, 0, 8.46267, 8.46846, 8.46439, 10.0218, 8.46267, 8.46267, 8.46267, 8.46267, 8.46267, 8.46267, 8.46267, 8.46267, 8.46267, 8.46267, 8.46267, 8.46267, 8.46267, 8.46267, 8.55939, 8.46267
7.21908, 7.04449, 9.61968, 8.24591, 3.00741, -2.57519, 0, 8.24592, 8.25173, 8.24829, 9.51728, 8.24591, 8.24591, 8.24591, 8.24591, 8.24591, 8.24591, 8.24591, 8.24591, 8.24591, 8.24591, 8.24591, 8.24591, 8.24591, 8.24591, 8.34011, 8.24591
7.22694, 6.02459, 9.15531, 8.02918, 2.83277, -3.13072, 0, 8.02918, 8.03503, 8.03244, 9.05532, 8.02918, 8.02918, 8.02918, 8.02918, 8.02918, 8.02918, 8.02918, 8.02918, 8.02918, 8.02918, 8.02918, 8.02918, 8.02918, 8.02918, 8.12005, 8.02918
7.23479, 3.96574, 8.72939, 7.81244, 2.44249, -4.76366, 0, 7.81244, 7.81833, 7.81689, 8.63221, 7.81244, 7.81244, 7.81244, 7.81244, 7.81244, 7.81244, 7.81244, 7.81244, 7.81244, 7.81244, 7.81244, 7.81244, 7.81244, 7.81244, 7.89927, 7.81244
7.24265, 8.96085, 8.33807, 7.59568, 3.31072, 0.622777, 0, 7.59569, 7.60162, 7.60171, 8.24392, 7.59568, 7.59568, 7.59568, 7.59568, 7.59568, 7.59568, 7.59568, 7.59568, 7.59568, 7.59568, 7.59568, 7.59568, 7.59568, 7.59568, 7.67787, 7.59568
7.2505, 10.8453, 7.97732, 7.37881, 3.58404, 2.86803, 0, 7.37881, 7.3848, 7.38689, 7.8862, 7.37881, 7.37881, 7.37881, 7.37881, 7.37881, 7.37881, 7.37881, 7.37881, 7.37881, 7.37881, 7.37881, 7.37881, 7.37881, 7.37881, 7.45587, 7.37881
7.25836, 8.10099, 7.64322, 7.16178, 3.17821, 0.457774, 0, 7.16179, 7.16782, 7.17252, 7.55489, 7.16178, 7.16178, 7.16178, 7.16178, 7.16178, 7.16178, 7.16178, 7.16178, 7.16178, 7.16178, 7.16178, 7.16178, 7.16178, 7.16178, 7.23333, 7.16178
7.26621, 5.07361, 7.33191, 6.94442, 2.65963, -2.25831, 0, 6.94442, 6.9505, 6.95855, 7.24589, 6.94442, 6.94442, 6.94442, 6.94442, 6.94442, 6.94442, 6.94442, 6.94442, 6.94442, 6.94442, 6.94442, 6.94442, 6.94442, 6.94442, 7.01022, 6.94442
7.27407, 6.8191, 7.04009, 6.72673, 2.9697, -0.220994, 0, 6.72673, 6.73286, 6.74515, 6.95559, 6.72673, 6.72673, 6.72673, 6.72673, 6.72673, 6.72673, 6.72673, 6.72673, 6.72673, 6.72673, 6.72673, 6.72673, 6.72673, 6.72673, 6.78666, 6.72673
7.28192, 4.17111, 6.64217, 6.38614, 2.48417, -2.47106, 0, 6.38614, 6.39233, 6.40994, 6.55812, 6.38614, 6.38614, 6.38614, 6.38614, 6.38614, 6.38614, 6.38614, 6.38614, 6.38614, 6.38614, 6.38614, 6.38614, 6.38614, 6.38614, 6.4402, 6.38614
7.28978, 5.99529, 6.23508, 6.02219, 2.82759, -0.239792, 0, 6.02219, 6.02843, 6.05261, 6.15012, 6.02219, 6.02219, 6.02219, 6.02219, 6.02219, 6.02219, 6.02219, 6.02219, 6.02219, 6.02219, 6.02219, 6.02219, 6.02219, 6.02219, 6.07048, 6.02219
7.29763, 7.99505, 5.84066, 5.65893, 3.16149, 2.15438, 0, 5.65894, 5.66523, 5.69743, 5.75315, 5.65893, 5.65893, 5.65893, 5.65893, 5.65893, 5.65893, 5.65893, 5.65893, 5.65893, 5.65893, 5.65893, 5.65893, 5.65893, 5.65893, 5.70165, 5.65893
7.30549, 13.6196, 5.69713, 5.53645, 3.95216, 7.92244, 0, 5.53645, 5.5428, 5.58468, 5.60512, 5.53645, 5.53645, 5.53645, 5.53645, 5.53645, 5.53645, 5.53645, 5.53645, 5.53645, 5.53645, 5.53645, 5.53645, 5.53645, 5.53645, 5.57387, 5.53645
7.31334, 8.37088, 5.6659, 5.51765, 3.22039, 2.70498, 0, 5.51765, 5.52406, 5.57746, 5.56721, 5.51765, 5.51765, 5.51765, 5.51765, 5.51765, 5.51765, 5.51765, 5.51765, 5.51765, 5.51765, 5.51765, 5.51765, 5.51765, 5.51765, 5.55011, 5.51765
7.3212, 5.76146, 5.64193, 5.49876, 2.78594, 0.119532, 0, 5.49876, 5.50522, 5.57218, 5.53416, 5.49876, 5.49876, 5.49876, 5.49876, 5.49876, 5.49876, 5.49876, 5.49876, 5.49876, 5.49876, 5.49876, 5.49876, 5.49876, 5.49876, 5.52664, 5.49876
7.32905, 5.22876, 5.62431, 5.47983, 2.68863, -0.395554, 0, 5.47983, 5.48635, 5.56903, 5.50487, 5.47983, 5.47983, 5.47983, 5.47983, 5.47983, 5.47983, 5.47983, 5.47983, 5.47983, 5.47983, 5.47983, 5.47983, 5.47983, 5.47983, 5.50354, 5.47983
7.33691, 4.99528, 5.61229, 5.46094, 2.64486, -0.617004, 0, 5.46094, 5.46751, 5.5682, 5.47847, 5.46094, 5.46094, 5.46094, 5.46094, 5.46094, 5.46094, 5.46094, 5.46094, 5.46094, 5.46094, 5.46094, 5.46094, 5.46094, 5.46094, 5.48091, 5.46094
7.34476, 4.06085, 5.60524, 5.44212, 2.46188, -1.54439, 0, 5.44212, 5.44875, 5.56979, 5.45427, 5.44212, 5.44212, 5.44212, 5.44212, 5.44212, 5.44212, 5.44212, 5.44212, 5.44212, 5.44212, 5.44212, 5.44212, 5.44212, 5.44212, 5.45878, 5.44212
7.35262, 2.92936, 5.60245, 5.42327, 2.22022, -2.67309, 0, 5.42328, 5.42996, 5.57367, 5.43161, 5.42327, 5.42327, 5.42327, 5.42327, 5.42327, 5.42327, 5.42327, 5.42327, 5.42327, 5.42327, 5.42327, 5.42327, 5.42327, 5.42327, 5.43703, 5.42327
7.36047, 5.99529, 5.60347, 5.40446, 2.82759, 0.391826, 0, 5.40446, 5.4112, 5.5798, 5.41013, 5.40446, 5.40446, 5.40446, 5.40446, 5.40446, 5.40446, 5.40446, 5.40446, 5.40446, 5.40446, 5.40446, 5.40446, 5.40446, 5.40446, 5.41571, 5.40446
7.36833, 7.92243, 5.60767, 5.38561, 3.14999, 2.31476, 0, 5.38561, 5.39241, 5.58793, 5.38942, 5.38561, 5.38561, 5.38561, 5.38561, 5.38561, 5.38561, 5.38561, 5.38561, 5.38561, 5.38561, 5.38561, 5.38561, 5.38561, 5.38561, 5.39473, 5.38561
7.37618, 6.91722, 5.61451, 5.36673, 2.98617, 1.30271, 0, 5.36673, 5.37359, 5.59778, 5.36927, 5.36673, 5.36673, 5.36673, 5.36673, 5.36673, 5.36673, 5.36673, 5.36673, 5.36673, 5.36673, 5.36673, 5.36673, 5.36673, 5.36673, 5.37405, 5.36673
7.38404, 2.14586, 5.62347, 5.34788, 2.03614, -3.47762, 0, 5.34788, 5.3548, 5.60904, 5.34955, 5.34788, 5.34788, 5.34788, 5.34788, 5.34788, 5.34788, 5.34788, 5.34788, 5.34788, 5.34788, 5.34788, 5.34788, 5.34788, 5.34788, 5.35372, 5.34788
7.39189, 11.7549, 5.63397, 5.32912, 3.70877, 6.12098, 0, 5.32912, 5.3361, 5.62128, 5.33021, 5.32912, 5.32912, 5.32912, 5.32912, 5.32912, 5.32912, 5.32912, 5.32912, 5.32912, 5.32912, 5.32912, 5.32912, 5.32912, 5.32912, 5.33374, 5.32912
7.39975, 8.1528, 5.6452, 5.31034, 3.18635, 2.5076, 0, 5.31035, 5.31738, 5.63381, 5.31105, 5.31034, 5.31034, 5.31034, 5.31034, 5.31034, 5.31034, 5.31034, 5.31034, 5.31034, 5.31034, 5.31034, 5.31034, 5.31034, 5.31034, 5.31399, 5.31034
7.40761, 8.82272, 5.65648, 5.2916, 3.28979, 3.16625, 0, 5.2916, 5.29869, 5.64605, 5.29205, 5.2916, 5.2916, 5.2916, 5.2916, 5.2916, 5.2916, 5.2916, 5.2916, 5.2916, 5.2916, 5.2916, 5.2916, 5.2916, 5.2916, 5.29447, 5.2916
7.41546, 5.07559, 5.66708, 5.27293, 2.66, -0.591491, 0, 5.27293, 5.28009, 5.65735, 5.27322, 5.27293, 5.27293, 5.27293, 5.27293, 5.27293, 5.27293, 5.27293, 5.27293, 5.27293, 5.27293, 5.27293, 5.27293, 5.27293, 5.27293, 5.27522, 5.27293
7.42332, 7.99033, 5.67614, 5.25426, 3.16075, 2.31419, 0, 5.25426, 5.26147, 5.66689, 5.25444, 5.25426, 5.25426, 5.25426, 5.25426, 5.25426, 5.25426, 5.25426, 5.25426, 5.25426, 5.25426, 5.25426, 5.25426, 5.25426, 5.25426, 5.25611, 5.25426
7.43117, 2.26691, 5.68293, 5.23561, 2.06565, -3.41602, 0, 5.23562, 5.24289, 5.67399, 5.23573, 5.23561, 5.23561, 5.23561, 5.23561, 5.23561, 5.23561, 5.23561, 5.23561, 5.23561, 5.23561, 5.23561, 5.23561, 5.23561, 5.23561, 5.23717, 5.23561
7.43903, 4.90299, 5.68676, 5.21705, 2.62735, -0.783778, 0, 5.21705, 5.22438, 5.67799, 5.21712, 5.21705, 5.21705, 5.21705, 5.21705, 5.21705, 5.21705, 5.21705, 5.21705, 5.21705, 5.21705, 5.21705, 5.21705, 5.21705, 5.21705, 5.21842, 5.21705
7.44688, 1.99516, 5.6869, 5.19847, 1.99879, -3.69174, 0, 5.19847, 5.20587, 5.67817, 5.19851, 5.19847, 5.19847, 5.19847, 5.19847, 5.19847, 5.19847, 5.19847, 5.19847, 5.19847, 5.19847, 5.19847, 5.19847, 5.19847, 5.19847, 5.19976, 5.19847
7.45474, 4.99506, 5.68282, 5.17993, 2.64482, -0.687762, 0, 5.17993, 5.18739, 5.67404, 5.17995, 5.17993, 5.17993, 5.17993, 5.17993, 5.17993, 5.17993, 5.17993, 5.17993, 5.17993, 5.17993, 5.17993, 5.17993, 5.17993, 5.17993, 5.18123, 5.17993
7.46259, 8.6897, 5.68552, 5.17286, 3.26951, 3.00418, 0, 5.17287, 5.18038, 5.67659, 5.17288, 5.17286, 5.17286, 5.17286, 5.17286, 5.17286, 5.17286, 5.17286, 5.17286, 5.17286, 5.17286, 5.17286, 5.17286, 5.17286, 5.17286, 5.17425, 5.17286
7.47045, 4.19665, 5.6832, 5.16576, 2.48931, -1.48655, 0, 5.16576, 5.17334, 5.67404, 5.16577, 5.16576, 5.16576, 5.16576, 5.16576, 5.16576, 5.16576, 5.16576, 5.16576, 5.16576, 5.16576, 5.16576, 5.16576, 5.16576, 5.16576, 5.16732, 5.16576
7.4783, 4.20595, 5.67576, 5.15866, 2.49117, -1.46981, 0, 5.15866, 5.1663, 5.66629, 5.15866, 5.15866, 5.15866, 5.15866, 5.15866, 5.15866, 5.15866, 5.15866, 5.15866, 5.15866, 5.15866, 5.15866, 5.15866, 5.15866, 5.15866, 5.16048, 5.15866
7.48616, 4.10669, 5.66326, 5.1516, 2.47117, -1.55657, 0, 5.1516, 5.15931, 5.65339, 5.1516, 5.1516, 5.1516, 5.1516, 5.1516, 5.1516, 5.1516, 5.1516, 5.1516, 5.1516, 5.1516, 5.1516, 5.1516, 5.1516, 5.1516, 5.15375, 5.1516
7.49401, 8.55418, 5.6458, 5.14451, 3.24872, 2.90838, 0, 5.14451, 5.15229, 5.63546, 5.14451, 5.14451, 5.14451, 5.14451, 5.14451, 5.14451, 5.14451, 5.14451, 5.14451, 5.14451, 5.14451, 5.14451, 5.14451, 5.14451, 5.14451, 5.14707, 5.14451
7.50187, 5.87612, 5.62375, 5.13743, 2.80644, 0.252367, 0, 5.13743, 5.14527, 5.61286, 5.13743, 5.13743, 5.13743, 5.13743, 5.13743, 5.13743, 5.13743, 5.13743, 5.13743, 5.13743, 5.13743, 5.13743, 5.13743, 5.13743, 5.13743, 5.14047, 5.13743
7.50972, 8.22065, 5.59756, 5.13034, 3.19698, 2.62309, 0, 5.13034, 5.13825, 5.58604, 5.13034, 5.13034, 5.13034, 5.13034, 5.13034, 5.13034, 5.13034, 5.13034, 5.13034, 5.13034, 5.13034, 5.13034, 5.13034, 5.13034, 5.13034, 5.13393, 5.13034
7.51758, 8.63678, 5.56778, 5.12322, 3.26141, 3.069, 0, 5.12322, 5.13121, 5.55556, 5.12322, 5.12322, 5.12322, 5.12322, 5.12322, 5.12322, 5.12322, 5.12322, 5.12322, 5.12322, 5.12322, 5.12322, 5.12322, 5.12322, 5.12322, 5.12744, 5.12322
7.52543, 8.10663, 5.5351, 5.1161, 3.17909, 2.57153, 0, 5.1161, 5.12417, 5.5221, 5.1161, 5.1161, 5.1161, 5.1161, 5.1161, 5.1161, 5.1161, 5.1161, 5.1161, 5.1161, 5.1161, 5.1161, 5.1161, 5.1161, 5.1161, 5.12103, 5.1161
7.53329, 7.35855, 5.50024, 5.10902, 3.05917, 1.85831, 0, 5.10902, 5.11718, 5.48638, 5.10902, 5.10902, 5.10902, 5.10902, 5.10902, 5.10902, 5.10902, 5.10902, 5.10902, 5.10902, 5.10902, 5.10902, 5.10902, 5.10902, 5.10902, 5.11472, 5.10902
7.54114, 7.12119, 5.46387, 5.10192, 3.02013, 1.65732, 0, 5.10192, 5.11017, 5.4491, 5.10192, 5.10192, 5.10192, 5.10192, 5.10192, 5.10192, 5.10192, 5.10192, 5.10192, 5.10192, 5.10192, 5.10192, 5.10192, 5.10192, 5.10192, 5.10844, 5.10192
7.549, 6.35569, 5.42673, 5.09482, 2.89062, 0.928958, 0, 5.09482, 5.10317, 5.41098, 5.09482, 5.09482, 5.09482, 5.09482, 5.09482, 5.09482, 5.09482, 5.09482, 5.09482, 5.09482, 5.09482, 5.09482, 5.09482, 5.09482, 5.09482, 5.10222, 5.09482
7.55685, 6.50863, 5.38944, 5.08769, 2.91695, 1.11919, 0, 5.08769, 5.09615, 5.37266, 5.08769, 5.08769, 5.08769, 5.08769, 5.08769, 5.08769, 5.08769, 5.08769, 5.08769, 5.08769, 5.08769, 5.08769, 5.08769, 5.08769, 5.08769, 5.09599, 5.08769
7.56471, 5.59558, 5.35263, 5.08053, 2.75601, 0.242954, 0, 5.08054, 5.08912, 5.33479, 5.08053, 5.08053, 5.08053, 5.08053, 5.08053, 5.08053, 5.08053, 5.08053, 5.08053, 5.08053, 5.08053, 5.08053, 5.08053, 5.08053, 5.08053, 5.08977, 5.08053
7.57257, 6.25913, 5.31685, 5.07338, 2.87387, 0.942281, 0, 5.07339, 5.08212, 5.29793, 5.07338, 5.07338, 5.07338, 5.07338, 5.07338, 5.07338, 5.07338, 5.07338, 5.07338, 5.07338, 5.07338, 5.07338, 5.07338, 5.07338, 5.07338, 5.08356, 5.07338
7.58042, 7.57862, 5.28256, 5.06626, 3.09494, 2.29607, 0, 5.06626, 5.07516, 5.26255, 5.06626, 5.06626, 5.06626, 5.06626, 5.06626, 5.06626, 5.06626, 5.06626, 5.06626, 5.06626, 5.06626, 5.06626, 5.06626, 5.06626, 5.06626, 5.07736, 5.06626
7.58828, 6.40706, 5.25007, 5.05912, 2.89949, 1.157, 0, 5.05913, 5.06822, 5.22898, 5.05912, 5.05912, 5.05912, 5.05912, 5.05912, 5.05912, 5.05912, 5.05912, 5.05912, 5.05912, 5.05912, 5.05912, 5.05912, 5.05912, 5.05912, 5.07111, 5.05912
7.59613, 5.27844, 5.21961, 5.05197, 2.69786, 0.0588303, 0, 5.05197, 5.0613, 5.19746, 5.05197, 5.05197, 5.05197, 5.05197, 5.05197, 5.05197, 5.05197, 5.05197, 5.05197, 5.05197, 5.05197, 5.05197, 5.05197, 5.05197, 5.05197, 5.06479, 5.05197
7.60399, 8.56162, 5.19132, 5.04479, 3.24987, 3.37031, 0, 5.04479, 5.05438, 5.16813, 5.04479, 5.04479, 5.04479, 5.04479, 5.04479, 5.04479, 5.04479, 5.04479, 5.04479, 5.04479, 5.04479, 5.04479, 5.04479, 5.04479, 5.04479, 5.05837, 5.04479
7.61184, 9.69526, 5.16528, 5.03759, 3.41983, 4.52998, 0, 5.03759, 5.0475, 5.14111, 5.03759, 5.03759, 5.03759, 5.03759, 5.03759, 5.03759, 5.03759, 5.03759, 5.03759, 5.03759, 5.03759, 5.03759, 5.03759, 5.03759, 5.03759, 5.05184, 5.03759
7.6197, 11.2857, 5.14149, 5.03039, 3.64495, 6.14417, 0, 5.03039, 5.04068, 5.11639, 5.03039, 5.03039, 5.03039, 5.03039, 5.03039, 5.03039, 5.03039, 5.03039, 5.03039, 5.03039, 5.03039, 5.03039, 5.03039, 5.03039, 5.03039, 5.0452, 5.03039
7.62755, 5.83751, 5.1199, 5.02321, 2.79956, 0.717605, 0, 5.02321, 5.03393, 5.09393, 5.02321, 5.02321, 5.02321, 5.02321, 5.02321, 5.02321, 5.02321, 5.02321, 5.02321, 5.02321, 5.02321, 5.02321, 5.02321, 5.02321, 5.02321, 5.03845, 5.02321
7.63541, 3.7627, 5.10037, 5.01601, 2.40056, -1.33767, 0, 5.01601, 5.02725, 5.07358, 5.01601, 5.01601, 5.01601, 5.01601, 5.01601, 5.01601, 5.01601, 5.01601, 5.01601, 5.01601, 5.01601, 5.01601, 5.01601, 5.01601, 5.01601, 5.03155, 5.01601
7.64326, 7.21375, 5.08272, 5.00878, 3.03542, 2.13104, 0, 5.00879, 5.02063, 5.05518, 5.00878, 5.00878, 5.00878, 5.00878, 5.00878, 5.00878, 5.00878, 5.00878, 5.00878, 5.00878, 5.00878, 5.00878, 5.00878, 5.00878, 5.00878, 5.02448, 5.00878
7.65112, 4.30725, 5.06679, 5.00154, 2.51142, -0.759539, 0, 5.00154, 5.01408, 5.03854, 5.00154, 5.00154, 5.00154, 5.00154, 5.00154, 5.00154, 5.00154, 5.00154, 5.00154, 5.00154, 5.00154, 5.00154, 5.00154, 5.00154, 5.00154, 5.01724, 5.00154
7.65897, 9.34406, 5.0524, 4.99427, 3.36809, 4.29166, 0, 4.99427, 5.00762, 5.02349, 4.99427, 4.99427, 4.99427, 4.99427, 4.99427, 4.99427, 4.99427, 4.99427, 4.99427, 4.99427, 4.99427, 4.99427, 4.99427, 4.99427, 4.99427, 5.00982, 4.99427
7.66683, 10.3124, 5.03936, 4.98697, 3.50891, 5.27308, 0, 4.98697, 5.00125, 5.00981, 4.98697, 4.98697, 4.98697, 4.98697, 4.98697, 4.98697, 4.98697, 4.98697, 4.98697, 4.98697, 4.98697, 4.98697, 4.98697, 4.98697, 4.98697, 5.00224, 4.98697
7.67468, 9.15463, 5.0275, 4.97965, 3.33985, 4.12713, 0, 4.97965, 4.99497, 4.99732, 4.97965, 4.97965, 4.97965, 4.97965, 4.97965, 4.97965, 4.97965, 4.97965, 4.97965, 4.97965, 4.97965, 4.97965, 4.97965, 4.97965, 4.97965, 4.9945, 4.97965
7.68254, 5.32908, 5.01662, 4.97227, 2.70723, 0.312459, 0, 4.97227, 4.98877, 4.98581, 4.97227, 4.97227, 4.97227, 4.97227, 4.97227, 4.97227, 4.97227, 4.97227, 4.97227, 4.97227, 4.97227, 4.97227, 4.97227, 4.97227, 4.97227, 4.98658, 4.97227
7.69039, 5.16704, 5.00658, 4.96485, 2.67713, 0.160456, 0, 4.96485, 4.98266, 4.97511, 4.96485, 4.96485, 4.96485, 4.96485, 4.96485, 4.96485, 4.96485, 4.96485, 4.96485, 4.96485, 4.96485, 4.96485, 4.96485, 4.96485, 4.96485, 4.9785, 4.96485
7.69825, 7.30093, 4.99726, 4.95737, 3.04974, 2.30367, 0, 4.95738, 4.97663, 4.96508, 4.95737, 4.95737, 4.95737, 4.95737, 4.95737, 4.95737, 4.95737, 4.95737, 4.95737, 4.95737, 4.95737, 4.95737, 4.95737, 4.95737, 4.95737, 4.97029, 4.95737
