   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_393.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.37229, 116, 126.124, 9.18484, 10.8628, -10.1236, 0, 9.18484, 9.18516, 9.18886, 126.114, 9.18484, 9.18484, 9.18484, 9.18484, 9.18484, 9.18484, 9.18484, 9.18484, 9.18484, 9.18484, 9.18484, 9.18484, 9.19015, 9.18484
5.38028, 120, 133.683, 9.20719, 11.0454, -13.6833, 0, 9.2072, 9.20751, 9.21093, 133.674, 9.20719, 9.20719, 9.20719, 9.20719, 9.20719, 9.20719, 9.20719, 9.20719, 9.20719, 9.20719, 9.20719, 9.20719, 9.21275, 9.20719
5.38826, 126, 139.796, 9.22962, 11.3137, -13.7957, 0, 9.22962, 9.22994, 9.23306, 139.786, 9.22962, 9.22962, 9.22962, 9.22962, 9.22962, 9.22962, 9.22962, 9.22962, 9.22962, 9.22962, 9.22962, 9.22962, 9.23538, 9.22962
5.39625, 121, 144.213, 9.25212, 11.0905, -23.2132, 0, 9.25212, 9.25243, 9.25527, 144.204, 9.25212, 9.25212, 9.25212, 9.25212, 9.25212, 9.25212, 9.25212, 9.25212, 9.25212, 9.25212, 9.25212, 9.25212, 9.25803, 9.25212
5.40424, 171, 146.754, 9.27468, 13.1529, 24.2462, 0, 9.27468, 9.27499, 9.27754, 146.745, 9.27468, 9.27468, 9.27468, 9.27468, 9.27468, 9.27468, 9.27468, 9.27468, 9.27468, 9.27468, 9.27468, 9.27468, 9.2807, 9.27468
5.41223, 157, 147.315, 9.29729, 12.6095, 9.68549, 0, 9.2973, 9.29761, 9.2999, 147.305, 9.29729, 9.29729, 9.29729, 9.29729, 9.29729, 9.29729, 9.29729, 9.29729, 9.29729, 9.29729, 9.29729, 9.29729, 9.30339, 9.29729
5.42021, 197.539, 145.877, 9.31997, 14.1258, 51.6624, 0, 9.31997, 9.32028, 9.32232, 145.868, 9.31997, 9.31997, 9.31997, 9.31997, 9.31997, 9.31997, 9.31997, 9.31997, 9.31997, 9.31997, 9.31997, 9.31997, 9.32611, 9.31997
5.4282, 209.461, 142.51, 9.34269, 14.5417, 66.9504, 0, 9.3427, 9.34301, 9.34482, 142.502, 9.34269, 9.34269, 9.34269, 9.34269, 9.34269, 9.34269, 9.34269, 9.34269, 9.34269, 9.34269, 9.34269, 9.34269, 9.34884, 9.34269
5.43619, 230, 137.363, 9.36546, 15.2315, 92.6371, 0, 9.36546, 9.36577, 9.36738, 137.354, 9.36546, 9.36546, 9.36546, 9.36546, 9.36546, 9.36546, 9.36546, 9.36546, 9.36546, 9.36546, 9.36546, 9.36546, 9.37161, 9.36546
5.44417, 221, 130.655, 9.38826, 14.9332, 90.3445, 0, 9.38826, 9.38857, 9.39001, 130.647, 9.38826, 9.38826, 9.38826, 9.38826, 9.38826, 9.38826, 9.38826, 9.38826, 9.38826, 9.38826, 9.38826, 9.38826, 9.3944, 9.38826
5.45216, 211, 122.661, 9.41109, 14.5945, 88.3393, 0, 9.4111, 9.41141, 9.4127, 122.653, 9.41109, 9.41109, 9.41109, 9.41109, 9.41109, 9.41109, 9.41109, 9.41109, 9.41109, 9.41109, 9.41109, 9.41109, 9.41723, 9.41109
5.46015, 227, 113.691, 9.43396, 15.1327, 113.309, 0, 9.43396, 9.43427, 9.43543, 113.683, 9.43396, 9.43396, 9.43396, 9.43396, 9.43396, 9.43396, 9.43396, 9.43396, 9.43396, 9.43396, 9.43396, 9.43396, 9.44008, 9.43396
5.46814, 247, 104.072, 9.45684, 15.7797, 142.928, 0, 9.45684, 9.45715, 9.45821, 104.065, 9.45684, 9.45684, 9.45684, 9.45684, 9.45684, 9.45684, 9.45684, 9.45684, 9.45684, 9.45684, 9.45684, 9.45684, 9.46295, 9.45684
5.47612, 223, 94.1291, 9.47974, 15, 128.871, 0, 9.47974, 9.48005, 9.48103, 94.1214, 9.47974, 9.47974, 9.47974, 9.47974, 9.47974, 9.47974, 9.47974, 9.47974, 9.47974, 9.47974, 9.47974, 9.47974, 9.48585, 9.47974
5.48411, 257.52, 84.1674, 9.50264, 16.1096, 173.353, 0, 9.50265, 9.50296, 9.50387, 84.1597, 9.50264, 9.50264, 9.50264, 9.50264, 9.50264, 9.50264, 9.50264, 9.50264, 9.50264, 9.50264, 9.50264, 9.50264, 9.50875, 9.50264
5.4921, 235.48, 74.4552, 9.52555, 15.4104, 161.025, 0, 9.52556, 9.52587, 9.52673, 74.4476, 9.52555, 9.52555, 9.52555, 9.52555, 9.52555, 9.52555, 9.52555, 9.52555, 9.52555, 9.52555, 9.52555, 9.52555, 9.53164, 9.52555
5.50009, 257, 65.2206, 9.54846, 16.0935, 191.779, 0, 9.54846, 9.54878, 9.54961, 65.2131, 9.54846, 9.54846, 9.54846, 9.54846, 9.54846, 9.54846, 9.54846, 9.54846, 9.54846, 9.54846, 9.54846, 9.54846, 9.55452, 9.54846
5.50807, 236, 56.6373, 9.57136, 15.4272, 179.363, 0, 9.57136, 9.57168, 9.57248, 56.6299, 9.57136, 9.57136, 9.57136, 9.57136, 9.57136, 9.57136, 9.57136, 9.57136, 9.57136, 9.57136, 9.57136, 9.57136, 9.57737, 9.57136
5.51606, 222, 48.8287, 9.59424, 14.9666, 173.171, 0, 9.59425, 9.59456, 9.59535, 48.8214, 9.59424, 9.59424, 9.59424, 9.59424, 9.59424, 9.59424, 9.59424, 9.59424, 9.59424, 9.59424, 9.59424, 9.59424, 9.60017, 9.59424
5.52405, 198, 41.8689, 9.61711, 14.1421, 156.131, 0, 9.61711, 9.61742, 9.61821, 41.8617, 9.61711, 9.61711, 9.61711, 9.61711, 9.61711, 9.61711, 9.61711, 9.61711, 9.61711, 9.61711, 9.61711, 9.61711, 9.62292, 9.61711
5.53204, 203, 35.7837, 9.63994, 14.3178, 167.216, 0, 9.63995, 9.64026, 9.64104, 35.7767, 9.63994, 9.63994, 9.63994, 9.63994, 9.63994, 9.63994, 9.63994, 9.63994, 9.63994, 9.63994, 9.63994, 9.63994, 9.6456, 9.63994
5.54002, 209, 30.5623, 9.66275, 14.5258, 178.438, 0, 9.66275, 9.66306, 9.66384, 30.5554, 9.66275, 9.66275, 9.66275, 9.66275, 9.66275, 9.66275, 9.66275, 9.66275, 9.66275, 9.66275, 9.66275, 9.66275, 9.66822, 9.66275
5.54801, 149.501, 26.1626, 9.68551, 12.3086, 123.338, 0, 9.68551, 9.68582, 9.68661, 26.1559, 9.68551, 9.68551, 9.68551, 9.68551, 9.68551, 9.68551, 9.68551, 9.68551, 9.68551, 9.68551, 9.68551, 9.68551, 9.69076, 9.68551
5.556, 164.499, 22.5203, 9.70823, 12.9035, 141.979, 0, 9.70824, 9.70855, 9.70934, 22.5139, 9.70823, 9.70823, 9.70823, 9.70823, 9.70823, 9.70823, 9.70823, 9.70823, 9.70823, 9.70823, 9.70823, 9.70823, 9.71323, 9.70823
5.56398, 124, 19.557, 9.7309, 11.225, 104.443, 0, 9.7309, 9.73122, 9.73202, 19.5508, 9.7309, 9.7309, 9.7309, 9.7309, 9.7309, 9.7309, 9.7309, 9.7309, 9.7309, 9.7309, 9.7309, 9.7309, 9.73561, 9.7309
5.57197, 111, 17.187, 9.75351, 10.6301, 93.813, 0, 9.75351, 9.75383, 9.75464, 17.1811, 9.75351, 9.75351, 9.75351, 9.75351, 9.75351, 9.75351, 9.75351, 9.75351, 9.75351, 9.75351, 9.75351, 9.75351, 9.75793, 9.75351
5.57996, 80, 15.3234, 9.77606, 9.05539, 64.6766, 0, 9.77606, 9.77638, 9.7772, 15.3178, 9.77606, 9.77606, 9.77606, 9.77606, 9.77606, 9.77606, 9.77606, 9.77606, 9.77606, 9.77606, 9.77606, 9.77606, 9.78017, 9.77606
5.58795, 90, 13.8827, 9.79854, 9.59166, 76.1173, 0, 9.79854, 9.79885, 9.79969, 13.8774, 9.79854, 9.79854, 9.79854, 9.79854, 9.79854, 9.79854, 9.79854, 9.79854, 9.79854, 9.79854, 9.79854, 9.79854, 9.80234, 9.79854
5.59593, 88, 12.7879, 9.82094, 9.48683, 75.2121, 0, 9.82095, 9.82126, 9.82211, 12.7829, 9.82094, 9.82094, 9.82094, 9.82094, 9.82094, 9.82094, 9.82094, 9.82094, 9.82094, 9.82094, 9.82094, 9.82094, 9.82445, 9.82094
5.60392, 58, 11.9702, 9.84327, 7.74597, 46.0298, 0, 9.84327, 9.84358, 9.84445, 11.9655, 9.84327, 9.84327, 9.84327, 9.84327, 9.84327, 9.84327, 9.84327, 9.84327, 9.84327, 9.84327, 9.84327, 9.84327, 9.84649, 9.84327
5.61191, 58, 11.3706, 9.8655, 7.74597, 46.6294, 0, 9.86551, 9.86582, 9.8667, 11.3661, 9.8655, 9.8655, 9.8655, 9.8655, 9.8655, 9.8655, 9.8655, 9.8655, 9.8655, 9.8655, 9.8655, 9.8655, 9.86846, 9.8655
5.6199, 48, 10.9393, 9.88765, 7.07107, 37.0607, 0, 9.88765, 9.88796, 9.88886, 10.9351, 9.88765, 9.88765, 9.88765, 9.88765, 9.88765, 9.88765, 9.88765, 9.88765, 9.88765, 9.88765, 9.88765, 9.88765, 9.89036, 9.88765
5.62788, 37, 10.6358, 9.90969, 6.245, 26.3642, 0, 9.90969, 9.91001, 9.91091, 10.6317, 9.90969, 9.90969, 9.90969, 9.90969, 9.90969, 9.90969, 9.90969, 9.90969, 9.90969, 9.90969, 9.90969, 9.90969, 9.91218, 9.90969
5.63587, 28, 10.4274, 9.93163, 5.47723, 17.5726, 0, 9.93163, 9.93194, 9.93287, 10.4236, 9.93163, 9.93163, 9.93163, 9.93163, 9.93163, 9.93163, 9.93163, 9.93163, 9.93163, 9.93163, 9.93163, 9.93163, 9.93392, 9.93163
5.64386, 35, 10.2888, 9.95345, 6.08276, 24.7112, 0, 9.95346, 9.95377, 9.95471, 10.2851, 9.95345, 9.95345, 9.95345, 9.95345, 9.95345, 9.95345, 9.95345, 9.95345, 9.95345, 9.95345, 9.95345, 9.95345, 9.95558, 9.95345
5.65184, 23, 10.2006, 9.97516, 5, 12.7994, 0, 9.97517, 9.97548, 9.97643, 10.1971, 9.97516, 9.97516, 9.97516, 9.97516, 9.97516, 9.97516, 9.97516, 9.97516, 9.97516, 9.97516, 9.97516, 9.97516, 9.97714, 9.97516
5.65983, 13, 10.1483, 9.99675, 3.87298, 2.85168, 0, 9.99675, 9.99707, 9.99803, 10.1449, 9.99675, 9.99675, 9.99675, 9.99675, 9.99675, 9.99675, 9.99675, 9.99675, 9.99675, 9.99675, 9.99675, 9.99675, 9.99859, 9.99675
5.66782, 12, 10.1213, 10.0182, 3.74166, 1.8787, 0, 10.0182, 10.0185, 10.0195, 10.118, 10.0182, 10.0182, 10.0182, 10.0182, 10.0182, 10.0182, 10.0182, 10.0182, 10.0182, 10.0182, 10.0182, 10.0182, 10.0199, 10.0182
5.67581, 13, 10.1121, 10.0395, 3.87298, 2.88789, 0, 10.0395, 10.0398, 10.0408, 10.1089, 10.0395, 10.0395, 10.0395, 10.0395, 10.0395, 10.0395, 10.0395, 10.0395, 10.0395, 10.0395, 10.0395, 10.0395, 10.0411, 10.0395
5.68379, 9, 10.1157, 10.0607, 3.31662, -1.1157, 0, 10.0607, 10.061, 10.062, 10.1125, 10.0607, 10.0607, 10.0607, 10.0607, 10.0607, 10.0607, 10.0607, 10.0607, 10.0607, 10.0607, 10.0607, 10.0607, 10.0622, 10.0607
5.69178, 3, 10.1289, 10.0817, 2.23607, -7.12892, 0, 10.0817, 10.082, 10.0831, 10.1259, 10.0817, 10.0817, 10.0817, 10.0817, 10.0817, 10.0817, 10.0817, 10.0817, 10.0817, 10.0817, 10.0817, 10.0817, 10.0831, 10.0817
5.69977, 6, 10.1501, 10.1026, 2.82843, -4.15013, 0, 10.1026, 10.1029, 10.1039, 10.1472, 10.1026, 10.1026, 10.1026, 10.1026, 10.1026, 10.1026, 10.1026, 10.1026, 10.1026, 10.1026, 10.1026, 10.1026, 10.1039, 10.1026
5.70776, 7, 10.179, 10.1233, 3, -3.179, 0, 10.1233, 10.1236, 10.1247, 10.1761, 10.1233, 10.1233, 10.1233, 10.1233, 10.1233, 10.1233, 10.1233, 10.1233, 10.1233, 10.1233, 10.1233, 10.1233, 10.1245, 10.1233
5.71574, 9, 10.2163, 10.1438, 3.31662, -1.21633, 0, 10.1438, 10.1441, 10.1452, 10.2135, 10.1438, 10.1438, 10.1438, 10.1438, 10.1438, 10.1438, 10.1438, 10.1438, 10.1438, 10.1438, 10.1438, 10.1438, 10.1449, 10.1438
5.72373, 5, 10.2641, 10.1642, 2.64575, -5.26406, 0, 10.1642, 10.1645, 10.1656, 10.2613, 10.1642, 10.1642, 10.1642, 10.1642, 10.1642, 10.1642, 10.1642, 10.1642, 10.1642, 10.1642, 10.1642, 10.1642, 10.1651, 10.1642
5.73172, 4.44548, 10.3253, 10.1843, 2.53879, -5.87981, 0, 10.1843, 10.1846, 10.1857, 10.3227, 10.1843, 10.1843, 10.1843, 10.1843, 10.1843, 10.1843, 10.1843, 10.1843, 10.1843, 10.1843, 10.1843, 10.1843, 10.1852, 10.1843
5.7397, 4.55452, 10.4044, 10.2042, 2.56018, -5.84985, 0, 10.2042, 10.2046, 10.2057, 10.4018, 10.2042, 10.2042, 10.2042, 10.2042, 10.2042, 10.2042, 10.2042, 10.2042, 10.2042, 10.2042, 10.2042, 10.2042, 10.205, 10.2042
5.74769, 9, 10.507, 10.2239, 3.31662, -1.50703, 0, 10.2239, 10.2243, 10.2254, 10.5046, 10.2239, 10.2239, 10.2239, 10.2239, 10.2239, 10.2239, 10.2239, 10.2239, 10.2239, 10.2239, 10.2239, 10.2239, 10.2246, 10.2239
5.75568, 3, 10.6405, 10.2434, 2.23607, -7.64047, 0, 10.2434, 10.2437, 10.2449, 10.6381, 10.2434, 10.2434, 10.2434, 10.2434, 10.2434, 10.2434, 10.2434, 10.2434, 10.2434, 10.2434, 10.2434, 10.2434, 10.244, 10.2434
5.76367, 4, 10.8135, 10.2626, 2.44949, -6.81348, 0, 10.2626, 10.2629, 10.2641, 10.8112, 10.2626, 10.2626, 10.2626, 10.2626, 10.2626, 10.2626, 10.2626, 10.2626, 10.2626, 10.2626, 10.2626, 10.2626, 10.2631, 10.2626
5.77165, 4, 11.0364, 10.2815, 2.44949, -7.03643, 0, 10.2815, 10.2818, 10.283, 11.0342, 10.2815, 10.2815, 10.2815, 10.2815, 10.2815, 10.2815, 10.2815, 10.2815, 10.2815, 10.2815, 10.2815, 10.2815, 10.2819, 10.2815
5.77964, 7, 11.3211, 10.3, 3, -4.32111, 0, 10.3001, 10.3004, 10.3016, 11.3189, 10.3, 10.3, 10.3, 10.3, 10.3, 10.3, 10.3, 10.3, 10.3, 10.3, 10.3, 10.3, 10.3004, 10.3
5.78763, 5, 11.6806, 10.3182, 2.64575, -6.68055, 0, 10.3182, 10.3185, 10.3197, 11.6784, 10.3182, 10.3182, 10.3182, 10.3182, 10.3182, 10.3182, 10.3182, 10.3182, 10.3182, 10.3182, 10.3182, 10.3182, 10.3185, 10.3182
5.79562, 6, 12.1285, 10.3359, 2.82843, -6.12854, 0, 10.3359, 10.3362, 10.3374, 12.1264, 10.3359, 10.3359, 10.3359, 10.3359, 10.3359, 10.3359, 10.3359, 10.3359, 10.3359, 10.3359, 10.3359, 10.3359, 10.3362, 10.3359
5.8036, 6, 12.679, 10.3531, 2.82843, -6.67895, 0, 10.3531, 10.3534, 10.3546, 12.6769, 10.3531, 10.3531, 10.3531, 10.3531, 10.3531, 10.3531, 10.3531, 10.3531, 10.3531, 10.3531, 10.3531, 10.3531, 10.3533, 10.3531
5.81159, 4, 13.3449, 10.3696, 2.44949, -9.34489, 0, 10.3696, 10.3699, 10.3711, 13.3428, 10.3696, 10.3696, 10.3696, 10.3696, 10.3696, 10.3696, 10.3696, 10.3696, 10.3696, 10.3696, 10.3696, 10.3696, 10.3697, 10.3696
5.81958, 4, 14.1377, 10.3853, 2.44949, -10.1377, 0, 10.3853, 10.3856, 10.3869, 14.1356, 10.3853, 10.3853, 10.3853, 10.3853, 10.3853, 10.3853, 10.3853, 10.3853, 10.3853, 10.3853, 10.3853, 10.3853, 10.3854, 10.3853
5.82756, 11, 15.0654, 10.4, 3.60555, -4.06545, 0, 10.4001, 10.4004, 10.4017, 15.0634, 10.4, 10.4, 10.4, 10.4, 10.4, 10.4, 10.4, 10.4, 10.4, 10.4, 10.4, 10.4, 10.4001, 10.4
5.83555, 14, 16.1323, 10.4137, 4, -2.13232, 0, 10.4137, 10.414, 10.4153, 16.1303, 10.4137, 10.4137, 10.4137, 10.4137, 10.4137, 10.4137, 10.4137, 10.4137, 10.4137, 10.4137, 10.4137, 10.4137, 10.4138, 10.4137
5.84354, 7, 17.3364, 10.426, 3, -10.3364, 0, 10.426, 10.4263, 10.4276, 17.3343, 10.426, 10.426, 10.426, 10.426, 10.426, 10.426, 10.426, 10.426, 10.426, 10.426, 10.426, 10.426, 10.426, 10.426
5.85153, 15, 18.6691, 10.4366, 4.12311, -3.66909, 0, 10.4367, 10.437, 10.4383, 18.6671, 10.4366, 10.4366, 10.4366, 10.4366, 10.4366, 10.4366, 10.4366, 10.4366, 10.4366, 10.4366, 10.4366, 10.4366, 10.4367, 10.4366
5.85951, 8, 20.1147, 10.4454, 3.16228, -12.1147, 0, 10.4454, 10.4457, 10.4471, 20.1127, 10.4454, 10.4454, 10.4454, 10.4454, 10.4454, 10.4454, 10.4454, 10.4454, 10.4454, 10.4454, 10.4454, 10.4454, 10.4454, 10.4454
5.8675, 14.4044, 21.6488, 10.452, 4.05024, -7.24433, 0, 10.452, 10.4523, 10.4537, 21.6467, 10.452, 10.452, 10.452, 10.452, 10.452, 10.452, 10.452, 10.452, 10.452, 10.452, 10.452, 10.452, 10.452, 10.452
5.87549, 9.99755, 23.2396, 10.456, 3.46375, -13.2421, 0, 10.456, 10.4563, 10.4577, 23.2376, 10.456, 10.456, 10.456, 10.456, 10.456, 10.456, 10.456, 10.456, 10.456, 10.456, 10.456, 10.456, 10.456, 10.456
5.88348, 7.59802, 24.8477, 10.4571, 3.09807, -17.2497, 0, 10.4571, 10.4574, 10.4588, 24.8457, 10.4571, 10.4571, 10.4571, 10.4571, 10.4571, 10.4571, 10.4571, 10.4571, 10.4571, 10.4571, 10.4571, 10.4571, 10.4571, 10.4571
5.89146, 11, 26.428, 10.455, 3.60555, -15.428, 0, 10.455, 10.4553, 10.4567, 26.4259, 10.455, 10.455, 10.455, 10.455, 10.455, 10.455, 10.455, 10.455, 10.455, 10.455, 10.455, 10.455, 10.455, 10.455
5.89945, 15, 27.9314, 10.4494, 4.12311, -12.9314, 0, 10.4494, 10.4497, 10.4511, 27.9294, 10.4494, 10.4494, 10.4494, 10.4494, 10.4494, 10.4494, 10.4494, 10.4494, 10.4494, 10.4494, 10.4494, 10.4494, 10.4494, 10.4494
5.90744, 15, 29.3072, 10.44, 4.12311, -14.3072, 0, 10.44, 10.4403, 10.4418, 29.3051, 10.44, 10.44, 10.44, 10.44, 10.44, 10.44, 10.44, 10.44, 10.44, 10.44, 10.44, 10.44, 10.44, 10.44
5.91542, 24, 30.5061, 10.4266, 5.09902, -6.5061, 0, 10.4266, 10.4269, 10.4284, 30.504, 10.4266, 10.4266, 10.4266, 10.4266, 10.4266, 10.4266, 10.4266, 10.4266, 10.4266, 10.4266, 10.4266, 10.4266, 10.4266, 10.4266
5.92341, 28, 31.4829, 10.4091, 5.47723, -3.48289, 0, 10.4091, 10.4095, 10.4109, 31.4808, 10.4091, 10.4091, 10.4091, 10.4091, 10.4091, 10.4091, 10.4091, 10.4091, 10.4091, 10.4091, 10.4091, 10.4091, 10.4091, 10.4091
5.9314, 26, 32.1992, 10.3875, 5.2915, -6.19915, 0, 10.3875, 10.3879, 10.3894, 32.197, 10.3875, 10.3875, 10.3875, 10.3875, 10.3875, 10.3875, 10.3875, 10.3875, 10.3875, 10.3875, 10.3875, 10.3875, 10.3875, 10.3875
5.93939, 24, 32.6263, 10.3619, 5.09902, -8.62627, 0, 10.3619, 10.3622, 10.3637, 32.6241, 10.3619, 10.3619, 10.3619, 10.3619, 10.3619, 10.3619, 10.3619, 10.3619, 10.3619, 10.3619, 10.3619, 10.3619, 10.3619, 10.3619
5.94737, 28, 32.7467, 10.3325, 5.47723, -4.74666, 0, 10.3325, 10.3328, 10.3343, 32.7445, 10.3325, 10.3325, 10.3325, 10.3325, 10.3325, 10.3325, 10.3325, 10.3325, 10.3325, 10.3325, 10.3325, 10.3325, 10.3325, 10.3325
5.95536, 34, 32.5554, 10.2996, 6, 1.44465, 0, 10.2996, 10.2999, 10.3015, 32.5532, 10.2996, 10.2996, 10.2996, 10.2996, 10.2996, 10.2996, 10.2996, 10.2996, 10.2996, 10.2996, 10.2996, 10.2996, 10.2996, 10.2996
5.96335, 23, 32.0601, 10.2637, 5, -9.0601, 0, 10.2637, 10.264, 10.2656, 32.0579, 10.2637, 10.2637, 10.2637, 10.2637, 10.2637, 10.2637, 10.2637, 10.2637, 10.2637, 10.2637, 10.2637, 10.2637, 10.2637, 10.2637
5.97134, 27, 31.2809, 10.2254, 5.38516, -4.28091, 0, 10.2254, 10.2257, 10.2273, 31.2787, 10.2254, 10.2254, 10.2254, 10.2254, 10.2254, 10.2254, 10.2254, 10.2254, 10.2254, 10.2254, 10.2254, 10.2254, 10.2254, 10.2254
5.97932, 34, 30.2486, 10.1853, 6, 3.75138, 0, 10.1853, 10.1856, 10.1872, 30.2464, 10.1853, 10.1853, 10.1853, 10.1853, 10.1853, 10.1853, 10.1853, 10.1853, 10.1853, 10.1853, 10.1853, 10.1853, 10.1853, 10.1853
5.98731, 37, 29.0029, 10.1442, 6.245, 7.99714, 0, 10.1442, 10.1445, 10.1461, 29.0006, 10.1442, 10.1442, 10.1442, 10.1442, 10.1442, 10.1442, 10.1442, 10.1442, 10.1442, 10.1442, 10.1442, 10.1442, 10.1442, 10.1442
5.9953, 47, 27.5895, 10.1028, 7, 19.4105, 0, 10.1028, 10.1031, 10.1048, 27.5871, 10.1028, 10.1028, 10.1028, 10.1028, 10.1028, 10.1028, 10.1028, 10.1028, 10.1028, 10.1028, 10.1028, 10.1028, 10.1029, 10.1028
6.00328, 39, 26.0578, 10.062, 6.40312, 12.9422, 0, 10.062, 10.0623, 10.0639, 26.0554, 10.062, 10.062, 10.062, 10.062, 10.062, 10.062, 10.062, 10.062, 10.062, 10.062, 10.062, 10.062, 10.0621, 10.062
6.01127, 33, 24.4578, 10.0224, 5.91608, 8.54217, 0, 10.0224, 10.0227, 10.0244, 24.4553, 10.0224, 10.0224, 10.0224, 10.0224, 10.0224, 10.0224, 10.0224, 10.0224, 10.0224, 10.0224, 10.0224, 10.0224, 10.0226, 10.0224
6.01926, 40, 22.8374, 9.9848, 6.48074, 17.1626, 0, 9.9848, 9.98511, 9.98681, 22.8348, 9.9848, 9.9848, 9.9848, 9.9848, 9.9848, 9.9848, 9.9848, 9.9848, 9.9848, 9.9848, 9.9848, 9.9848, 9.98508, 9.9848
6.02725, 45, 21.2401, 9.94978, 6.85565, 23.7599, 0, 9.94978, 9.95009, 9.95181, 21.2374, 9.94978, 9.94978, 9.94978, 9.94978, 9.94978, 9.94978, 9.94978, 9.94978, 9.94978, 9.94978, 9.94978, 9.94978, 9.95021, 9.94978
6.03523, 29, 19.7038, 9.91786, 5.56776, 9.29623, 0, 9.91787, 9.91818, 9.91992, 19.7008, 9.91786, 9.91786, 9.91786, 9.91786, 9.91786, 9.91786, 9.91786, 9.91786, 9.91786, 9.91786, 9.91786, 9.91786, 9.9185, 9.91786
6.04322, 33, 18.2589, 9.88945, 5.91608, 14.7411, 0, 9.88945, 9.88977, 9.89154, 18.2555, 9.88945, 9.88945, 9.88945, 9.88945, 9.88945, 9.88945, 9.88945, 9.88945, 9.88945, 9.88945, 9.88945, 9.88945, 9.89038, 9.88945
6.05121, 34, 16.928, 9.86481, 6, 17.072, 0, 9.86481, 9.86513, 9.86693, 16.9242, 9.86481, 9.86481, 9.86481, 9.86481, 9.86481, 9.86481, 9.86481, 9.86481, 9.86481, 9.86481, 9.86481, 9.86481, 9.86614, 9.86481
6.0592, 34, 15.7266, 9.8441, 6, 18.2734, 0, 9.8441, 9.84441, 9.84627, 15.7222, 9.8441, 9.8441, 9.8441, 9.8441, 9.8441, 9.8441, 9.8441, 9.8441, 9.8441, 9.8441, 9.8441, 9.8441, 9.84599, 9.8441
6.06718, 37, 14.6624, 9.82732, 6.245, 22.3376, 0, 9.82733, 9.82764, 9.82956, 14.6572, 9.82732, 9.82732, 9.82732, 9.82732, 9.82732, 9.82732, 9.82732, 9.82732, 9.82732, 9.82732, 9.82732, 9.82732, 9.82996, 9.82732
6.07517, 40, 13.7371, 9.81442, 6.48074, 26.2629, 0, 9.81443, 9.81474, 9.81675, 13.7308, 9.81442, 9.81442, 9.81442, 9.81442, 9.81442, 9.81442, 9.81442, 9.81442, 9.81442, 9.81442, 9.81442, 9.81442, 9.81806, 9.81442
6.08316, 20, 12.947, 9.80522, 4.69042, 7.05301, 0, 9.80523, 9.80554, 9.80769, 12.9393, 9.80522, 9.80522, 9.80522, 9.80522, 9.80522, 9.80522, 9.80522, 9.80522, 9.80522, 9.80522, 9.80522, 9.80522, 9.81016, 9.80522
6.09115, 25, 12.2842, 9.79947, 5.19615, 12.7158, 0, 9.79948, 9.79979, 9.80215, 12.2746, 9.79947, 9.79947, 9.79947, 9.79947, 9.79947, 9.79947, 9.79947, 9.79947, 9.79947, 9.79947, 9.79947, 9.79947, 9.80607, 9.79947
6.09913, 15, 11.7382, 9.79688, 4.12311, 3.26178, 0, 9.79689, 9.7972, 9.79989, 11.7262, 9.79688, 9.79688, 9.79688, 9.79688, 9.79688, 9.79688, 9.79688, 9.79688, 9.79688, 9.79688, 9.79688, 9.79688, 9.80559, 9.79688
6.10712, 18, 11.2965, 9.7971, 4.47214, 6.70349, 0, 9.7971, 9.79742, 9.80061, 11.2813, 9.7971, 9.7971, 9.7971, 9.7971, 9.7971, 9.7971, 9.7971, 9.7971, 9.7971, 9.7971, 9.7971, 9.7971, 9.80843, 9.7971
6.11511, 27, 10.946, 9.79978, 5.38516, 16.054, 0, 9.79979, 9.8001, 9.80408, 10.9269, 9.79978, 9.79978, 9.79978, 9.79978, 9.79978, 9.79978, 9.79978, 9.79978, 9.79978, 9.79978, 9.79978, 9.79978, 9.81432, 9.79978
6.12309, 20, 10.6736, 9.80457, 4.69042, 9.32642, 0, 9.80458, 9.80489, 9.81007, 10.6494, 9.80457, 9.80457, 9.80457, 9.80457, 9.80457, 9.80457, 9.80457, 9.80457, 9.80457, 9.80457, 9.80457, 9.80457, 9.82297, 9.80457
6.13108, 16, 10.4668, 9.81114, 4.24264, 5.53323, 0, 9.81114, 9.81145, 9.81847, 10.4362, 9.81114, 9.81114, 9.81114, 9.81114, 9.81114, 9.81114, 9.81114, 9.81114, 9.81114, 9.81114, 9.81114, 9.81114, 9.83409, 9.81114
6.13907, 15, 10.3143, 9.81914, 4.12311, 4.68569, 0, 9.81914, 9.81945, 9.82923, 10.2757, 9.81914, 9.81914, 9.81914, 9.81914, 9.81914, 9.81914, 9.81914, 9.81914, 9.81914, 9.81914, 9.81914, 9.81914, 9.84737, 9.81914
6.14706, 23, 10.2063, 9.82829, 5, 12.7937, 0, 9.8283, 9.82861, 9.84252, 10.1575, 9.82829, 9.82829, 9.82829, 9.82829, 9.82829, 9.82829, 9.82829, 9.82829, 9.82829, 9.82829, 9.82829, 9.82829, 9.86256, 9.82829
