   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_153.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0780012, 0, 1.87577e-16, 0, 1.41421, -1.87577e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.62235e-19, 0, 0, 1.1871e-21, 9.62411e-19, 0, 1.86151e-16, 0, 0
0.0858549, 0, 3.3684e-16, 0, 1.41421, -3.3684e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.2997e-19, 0, 0, 2.1664e-21, 1.76275e-18, 0, 3.34245e-16, 0, 0
0.0937086, 0, 6.00475e-16, 0, 1.41421, -6.00475e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47941e-18, 0, 0, 3.92573e-21, 3.2066e-18, 0, 5.95786e-16, 0, 0
0.101562, 0, 1.06278e-15, 0, 1.41421, -1.06278e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6181e-18, 0, 0, 7.06454e-21, 5.79413e-18, 0, 1.05436e-15, 0, 0
0.109416, 0, 1.86771e-15, 0, 1.41421, -1.86771e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.60046e-18, 0, 0, 1.26263e-20, 1.04011e-17, 0, 1.8527e-15, 0, 0
0.11727, 0, 3.25938e-15, 0, 1.41421, -3.25938e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.02735e-18, 0, 0, 2.24153e-20, 1.85515e-17, 0, 3.23278e-15, 0, 0
0.125123, 0, 5.64877e-15, 0, 1.41421, -5.64877e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39102e-17, 0, 0, 3.95297e-20, 3.28799e-17, 0, 5.60194e-15, 0, 0
0.132977, 0, 9.72305e-15, 0, 1.41421, -9.72305e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.394e-17, 0, 0, 6.92558e-20, 5.7915e-17, 0, 9.64112e-15, 0, 0
0.140831, 0, 1.6623e-14, 0, 1.41421, -1.6623e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.09231e-17, 0, 0, 1.20556e-19, 1.01392e-16, 0, 1.64806e-14, 0, 0
0.148685, 0, 2.82295e-14, 0, 1.41421, -2.82295e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.94861e-17, 0, 0, 2.08524e-19, 1.76447e-16, 0, 2.79834e-14, 0, 0
0.156538, 0, 4.76225e-14, 0, 1.41421, -4.76225e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17203e-16, 0, 0, 3.58425e-19, 3.05258e-16, 0, 4.71997e-14, 0, 0
0.164392, 0, 7.98102e-14, 0, 1.41421, -7.98102e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96387e-16, 0, 0, 6.12281e-19, 5.25048e-16, 0, 7.90882e-14, 0, 0
0.172246, 0, 1.32882e-13, 0, 1.41421, -1.32882e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.26924e-16, 0, 0, 1.03956e-18, 8.97949e-16, 0, 1.31656e-13, 0, 0
0.180099, 0, 2.19814e-13, 0, 1.41421, -2.19814e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.40702e-16, 0, 0, 1.75442e-18, 1.52707e-15, 0, 2.17744e-13, 0, 0
0.187953, 0, 3.61282e-13, 0, 1.41421, -3.61282e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.88521e-16, 0, 0, 2.94334e-18, 2.58264e-15, 0, 3.57808e-13, 0, 0
0.195807, 0, 5.90004e-13, 0, 1.41421, -5.90004e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45075e-15, 0, 0, 4.90922e-18, 4.34439e-15, 0, 5.84204e-13, 0, 0
0.20366, 0, 9.57414e-13, 0, 1.41421, -9.57414e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35369e-15, 0, 0, 8.14134e-18, 7.26904e-15, 0, 9.47784e-13, 0, 0
0.211514, 0, 1.54381e-12, 0, 1.41421, -1.54381e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.79451e-15, 0, 0, 1.34257e-17, 1.20989e-14, 0, 1.52791e-12, 0, 0
0.219368, 0, 2.47376e-12, 0, 1.41421, -2.47376e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.07891e-15, 0, 0, 2.20186e-17, 2.00346e-14, 0, 2.44762e-12, 0, 0
0.227222, 0, 3.93911e-12, 0, 1.41421, -3.93911e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.67774e-15, 0, 0, 3.59193e-17, 3.30082e-14, 0, 3.89639e-12, 0, 0
0.235075, 0, 6.23349e-12, 0, 1.41421, -6.23349e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53113e-14, 0, 0, 5.8292e-17, 5.41148e-14, 0, 6.164e-12, 0, 0
0.242929, 0, 9.80323e-12, 0, 1.41421, -9.80323e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40744e-14, 0, 0, 9.41258e-17, 8.82905e-14, 0, 9.69077e-12, 0, 0
0.250783, 0, 1.53223e-11, 0, 1.41421, -1.53223e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.762e-14, 0, 0, 1.51255e-16, 1.43374e-13, 0, 1.51412e-11, 0, 0
0.258636, 0, 2.38018e-11, 0, 1.41421, -2.38018e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.84269e-14, 0, 0, 2.41942e-16, 2.31762e-13, 0, 2.35114e-11, 0, 0
0.26649, 0, 3.67482e-11, 0, 1.41421, -3.67482e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.01884e-14, 0, 0, 3.85309e-16, 3.72985e-13, 0, 3.62847e-11, 0, 0
0.274344, 0, 5.63916e-11, 0, 1.41421, -5.63916e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38371e-13, 0, 0, 6.11115e-16, 5.97704e-13, 0, 5.56549e-11, 0, 0
0.282198, 0, 8.60115e-11, 1.4013e-44, 1.41421, -8.60115e-11, 1.4013e-44, 0, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 2.11015e-13, 1.4013e-44, 1.4013e-44, 9.65562e-16, 9.53896e-13, 1.4013e-44, 8.48456e-11, 1.4013e-44, 1.4013e-44
0.290051, 0, 1.30399e-10, 2.55036e-43, 1.41421, -1.30399e-10, 2.55036e-43, 0, 2.55036e-43, 2.55036e-43, 2.55036e-43, 2.55036e-43, 2.55036e-43, 2.55036e-43, 2.55036e-43, 2.55036e-43, 2.55036e-43, 2.55036e-43, 3.19865e-13, 2.55036e-43, 2.55036e-43, 1.52027e-15, 1.5164e-12, 2.55036e-43, 1.28562e-10, 2.55036e-43, 2.55036e-43
0.297905, 0, 1.96509e-10, 3.67561e-42, 1.41421, -1.96509e-10, 3.67561e-42, 0, 3.67561e-42, 3.67561e-42, 3.67561e-42, 3.67561e-42, 3.67561e-42, 3.67561e-42, 3.67561e-42, 3.67561e-42, 3.67561e-42, 3.67561e-42, 4.8197e-13, 3.67561e-42, 3.67561e-42, 2.38612e-15, 2.40166e-12, 3.67561e-42, 1.93623e-10, 3.67561e-42, 3.67561e-42
0.305759, 0, 2.94369e-10, 4.84485e-41, 1.41421, -2.94369e-10, 4.84485e-41, 0, 4.84485e-41, 4.84485e-41, 4.84485e-41, 4.84485e-41, 4.84485e-41, 4.84485e-41, 4.84485e-41, 4.84485e-41, 4.84485e-41, 4.84485e-41, 7.21922e-13, 4.84485e-41, 4.84485e-41, 3.73472e-15, 3.79038e-12, 4.84485e-41, 2.89853e-10, 4.84485e-41, 4.84485e-41
0.313612, 0, 4.38346e-10, 5.73823e-40, 1.41421, -4.38346e-10, 5.73823e-40, 0, 5.73823e-40, 5.73823e-40, 5.73823e-40, 5.73823e-40, 5.73823e-40, 5.73823e-40, 5.73823e-40, 5.73823e-40, 5.73823e-40, 5.73823e-40, 1.07497e-12, 5.73823e-40, 5.73823e-40, 5.83154e-15, 5.9624e-12, 5.73823e-40, 4.31303e-10, 5.73823e-40, 5.73823e-40
0.321466, 0, 6.48891e-10, 6.12965e-39, 1.41421, -6.48891e-10, 6.12965e-39, 0, 6.12965e-39, 6.12965e-39, 6.12965e-39, 6.12965e-39, 6.12965e-39, 6.12965e-39, 6.12965e-39, 6.12965e-39, 6.12965e-39, 6.12965e-39, 1.59129e-12, 6.12965e-39, 6.12965e-39, 9.08743e-15, 9.3503e-12, 6.12965e-39, 6.37941e-10, 6.12965e-39, 6.12965e-39
0.32932, 0, 9.54937e-10, 5.93044e-38, 1.41421, -9.54937e-10, 5.93044e-38, 0, 5.93044e-38, 5.93044e-38, 5.93044e-38, 5.93044e-38, 5.93044e-38, 5.93044e-38, 5.93044e-38, 5.93044e-38, 5.93044e-38, 5.93044e-38, 2.34196e-12, 5.93044e-38, 5.93044e-38, 1.41386e-14, 1.46217e-11, 5.93044e-38, 9.37959e-10, 5.93044e-38, 5.93044e-38
0.337174, 0, 1.39714e-09, 5.22413e-37, 1.41421, -1.39714e-09, 5.22413e-37, 0, 5.22413e-37, 5.22413e-37, 5.22413e-37, 5.22413e-37, 5.22413e-37, 5.22413e-37, 5.22413e-37, 5.22413e-37, 5.22413e-37, 5.22413e-37, 3.42689e-12, 5.22413e-37, 5.22413e-37, 2.19708e-14, 2.28053e-11, 5.22413e-37, 1.37089e-09, 5.22413e-37, 5.22413e-37
0.345027, 0, 2.03231e-09, 4.21178e-36, 1.41421, -2.03231e-09, 4.21178e-36, 0, 4.21178e-36, 4.21178e-36, 4.21178e-36, 4.21178e-36, 4.21178e-36, 4.21178e-36, 4.21178e-36, 4.21178e-36, 4.21178e-36, 4.21178e-36, 4.98582e-12, 4.21178e-36, 4.21178e-36, 3.41127e-14, 3.54846e-11, 4.21178e-36, 1.9918e-09, 4.21178e-36, 4.21178e-36
0.352881, 0, 2.93929e-09, 3.12279e-35, 1.41421, -2.93929e-09, 3.12279e-35, 0, 3.12279e-35, 3.12279e-35, 3.12279e-35, 3.12279e-35, 3.12279e-35, 3.12279e-35, 3.12279e-35, 3.12279e-35, 3.12279e-35, 3.12279e-35, 7.213e-12, 3.12279e-35, 3.12279e-35, 5.29375e-14, 5.50939e-11, 3.12279e-35, 2.87693e-09, 3.12279e-35, 3.12279e-35
0.360735, 0, 4.22692e-09, 2.13889e-34, 1.41421, -4.22692e-09, 2.13889e-34, 0, 2.13889e-34, 2.13889e-34, 2.13889e-34, 2.13889e-34, 2.13889e-34, 2.13889e-34, 2.13889e-34, 2.13889e-34, 2.13889e-34, 2.13889e-34, 1.03768e-11, 2.13889e-34, 2.13889e-34, 8.21303e-14, 8.53714e-11, 2.13889e-34, 4.13109e-09, 2.13889e-34, 2.13889e-34
0.368588, 0, 6.04445e-09, 1.44653e-33, 1.41421, -6.04445e-09, 1.44653e-33, 0, 1.44653e-33, 1.44653e-33, 1.44653e-33, 1.44653e-33, 1.44653e-33, 1.44653e-33, 1.44653e-33, 1.44653e-33, 1.44653e-33, 1.44653e-33, 1.4846e-11, 1.44653e-33, 1.44653e-33, 1.27417e-13, 1.32051e-10, 1.44653e-33, 5.89743e-09, 1.44653e-33, 1.44653e-33
0.376442, 0, 8.59549e-09, 9.3746e-33, 1.41421, -8.59549e-09, 9.3746e-33, 0, 9.3746e-33, 9.3746e-33, 9.3746e-33, 9.3746e-33, 9.3746e-33, 9.3746e-33, 9.3746e-33, 9.3746e-33, 9.3746e-33, 9.3746e-33, 2.11242e-11, 9.3746e-33, 9.3746e-33, 1.97693e-13, 2.03916e-10, 9.3746e-33, 8.37025e-09, 9.3746e-33, 9.3746e-33
0.384296, 0, 1.21562e-08, 5.69797e-32, 1.41421, -1.21562e-08, 5.69797e-32, 0, 5.69797e-32, 5.69797e-32, 5.69797e-32, 5.69797e-32, 5.69797e-32, 5.69797e-32, 5.69797e-32, 5.69797e-32, 5.69797e-32, 5.69797e-32, 2.98962e-11, 5.69797e-32, 5.69797e-32, 3.0677e-13, 3.14401e-10, 5.69797e-32, 1.18115e-08, 5.69797e-32, 5.69797e-32
0.392149, 0, 1.70989e-08, 3.23705e-31, 1.41421, -1.70989e-08, 3.23705e-31, 0, 3.23705e-31, 3.23705e-31, 3.23705e-31, 3.23705e-31, 3.23705e-31, 3.23705e-31, 3.23705e-31, 3.23705e-31, 3.23705e-31, 3.23705e-31, 4.20871e-11, 3.23705e-31, 3.23705e-31, 4.76075e-13, 4.8402e-10, 3.23705e-31, 1.65723e-08, 3.23705e-31, 3.23705e-31
0.400003, 0, 2.39235e-08, 1.72147e-30, 1.41421, -2.39235e-08, 1.72147e-30, 0, 1.72147e-30, 1.72147e-30, 1.72147e-30, 1.72147e-30, 1.72147e-30, 1.72147e-30, 1.72147e-30, 1.72147e-30, 1.72147e-30, 1.72147e-30, 5.89407e-11, 1.72147e-30, 1.72147e-30, 7.38788e-13, 7.44025e-10, 1.72147e-30, 2.31198e-08, 1.72147e-30, 1.72147e-30
0.407857, 0, 3.32973e-08, 8.59481e-30, 1.41421, -3.32973e-08, 8.59481e-30, 0, 8.59481e-30, 8.59481e-30, 8.59481e-30, 8.59481e-30, 8.59481e-30, 8.59481e-30, 8.59481e-30, 8.59481e-30, 8.59481e-30, 8.59481e-30, 8.21214e-11, 8.59481e-30, 8.59481e-30, 1.14618e-12, 1.14191e-09, 8.59481e-30, 3.20721e-08, 8.59481e-30, 8.59481e-30
0.415711, 0, 4.61068e-08, 4.04105e-29, 1.41421, -4.61068e-08, 4.04105e-29, 0, 4.04105e-29, 4.04105e-29, 4.04105e-29, 4.04105e-29, 4.04105e-29, 4.04105e-29, 4.04105e-29, 4.04105e-29, 4.04105e-29, 4.04105e-29, 1.13844e-10, 4.04105e-29, 4.04105e-29, 1.77727e-12, 1.74964e-09, 4.04105e-29, 4.42416e-08, 4.04105e-29, 4.04105e-29
0.423564, 0, 6.35249e-08, 1.79495e-28, 1.41421, -6.35249e-08, 1.79495e-28, 0, 1.79495e-28, 1.79495e-28, 1.79495e-28, 1.79495e-28, 1.79495e-28, 1.79495e-28, 1.79495e-28, 1.79495e-28, 1.79495e-28, 1.79495e-28, 1.57045e-10, 1.79495e-28, 1.79495e-28, 2.7534e-12, 2.67585e-09, 1.79495e-28, 6.06892e-08, 1.79495e-28, 1.79495e-28
0.431418, 0, 8.70964e-08, 7.55444e-28, 1.41421, -8.70964e-08, 7.55444e-28, 0, 7.55444e-28, 7.55444e-28, 7.55444e-28, 7.55444e-28, 7.55444e-28, 7.55444e-28, 7.55444e-28, 7.55444e-28, 7.55444e-28, 7.55444e-28, 2.15592e-10, 7.55444e-28, 7.55444e-28, 4.26018e-12, 4.08391e-09, 7.55444e-28, 8.27926e-08, 7.55444e-28, 7.55444e-28
0.439272, 0, 1.18848e-07, 3.02097e-27, 1.41421, -1.18848e-07, 3.02097e-27, 0, 3.02097e-27, 3.02097e-27, 3.02097e-27, 3.02097e-27, 3.02097e-27, 3.02097e-27, 3.02097e-27, 3.02097e-27, 3.02097e-27, 3.02097e-27, 2.94564e-10, 3.02097e-27, 3.02097e-27, 6.58031e-12, 6.21834e-09, 3.02097e-27, 1.12328e-07, 3.02097e-27, 3.02097e-27
0.447125, 0, 1.61428e-07, 1.15098e-26, 1.41421, -1.61428e-07, 1.15098e-26, 0, 1.15098e-26, 1.15098e-26, 1.15098e-26, 1.15098e-26, 1.15098e-26, 1.15098e-26, 1.15098e-26, 1.15098e-26, 1.15098e-26, 1.15098e-26, 4.00599e-10, 1.15098e-26, 1.15098e-26, 1.01422e-11, 9.44325e-09, 1.15098e-26, 1.51574e-07, 1.15098e-26, 1.15098e-26
0.454979, 0, 2.1829e-07, 4.1885e-26, 1.41421, -2.1829e-07, 4.1885e-26, 0, 4.1885e-26, 4.1885e-26, 4.1885e-26, 4.1885e-26, 4.1885e-26, 4.1885e-26, 1.16791e-13, 4.1885e-26, 4.1885e-26, 4.1885e-26, 5.42327e-10, 4.1885e-26, 4.1885e-26, 1.55918e-11, 1.42979e-08, 4.1885e-26, 2.03434e-07, 4.1885e-26, 4.1885e-26
0.462833, 0, 2.93914e-07, 1.4606e-25, 1.41421, -2.93914e-07, 1.4606e-25, 0, 1.4606e-25, 1.4606e-25, 1.4606e-25, 1.4606e-25, 1.4606e-25, 1.4606e-25, 3.71829e-13, 1.4606e-25, 1.4606e-25, 1.4606e-25, 7.30923e-10, 1.4606e-25, 1.4606e-25, 2.3897e-11, 2.15757e-08, 1.4606e-25, 2.71583e-07, 1.4606e-25, 1.4606e-25
0.470687, 0, 3.96167e-07, 4.94512e-25, 1.41421, -3.96167e-07, 1.68946e-12, 0, 8.07012e-15, 2.275e-14, 2.47495e-12, 3.76129e-13, 3.75888e-13, 7.19328e-13, 6.12708e-12, 1.20928e-11, 4.13931e-12, 1.96154e-09, 9.8082e-10, 1.61179e-12, 1.14633e-13, 3.65e-11, 3.24367e-08, 1.61091e-15, 3.60702e-07, 4.94512e-25, 1.92632e-11
0.47854, 0, 5.33728e-07, 8.264e-10, 1.41421, -5.33728e-07, 8.31761e-10, 8.264e-10, 8.26426e-10, 8.26472e-10, 8.34253e-10, 8.27593e-10, 8.27593e-10, 8.28682e-10, 8.44989e-10, 8.64771e-10, 8.39534e-10, 7.05042e-09, 2.1369e-09, 8.31514e-10, 8.26764e-10, 8.8194e-10, 4.9392e-08, 8.26405e-10, 4.77417e-07, 8.264e-10, 8.87522e-10
0.486394, 0, 7.19032e-07, 2.61205e-09, 1.41421, -7.19032e-07, 2.62522e-09, 2.61205e-09, 2.61211e-09, 2.61222e-09, 2.63135e-09, 2.61498e-09, 2.61498e-09, 2.61766e-09, 2.65707e-09, 2.70635e-09, 2.64432e-09, 1.79084e-08, 4.35564e-09, 2.62461e-09, 2.61294e-09, 2.6962e-09, 7.50004e-08, 2.61206e-09, 6.2914e-07, 2.61205e-09, 2.76226e-09
0.494248, 0, 9.70955e-07, 6.39779e-09, 1.41421, -9.70955e-07, 6.42727e-09, 6.39779e-09, 6.39793e-09, 6.39818e-09, 6.44098e-09, 6.40435e-09, 6.40435e-09, 6.41034e-09, 6.49781e-09, 6.60882e-09, 6.47002e-09, 4.06297e-08, 8.70794e-09, 6.42591e-09, 6.39979e-09, 6.52473e-09, 1.13772e-07, 6.39781e-09, 8.26063e-07, 6.39779e-09, 6.73396e-09
0.502101, 0, 1.31802e-06, 1.42852e-08, 1.41421, -1.31802e-06, 1.43481e-08, 1.42852e-08, 1.42855e-08, 1.4286e-08, 1.43773e-08, 1.42992e-08, 1.42992e-08, 1.4312e-08, 1.44975e-08, 1.47353e-08, 1.44392e-08, 8.72903e-08, 1.73334e-08, 1.43452e-08, 1.42895e-08, 1.44757e-08, 1.72738e-07, 1.42853e-08, 1.08152e-06, 1.42852e-08, 1.50021e-08
0.509955, 0, 1.80527e-06, 3.04167e-08, 1.41421, -1.80527e-06, 3.05467e-08, 3.04167e-08, 3.04174e-08, 3.04185e-08, 3.06072e-08, 3.04457e-08, 3.04457e-08, 3.04721e-08, 3.08539e-08, 3.13472e-08, 3.07352e-08, 1.81336e-07, 3.44224e-08, 3.05408e-08, 3.04256e-08, 3.07013e-08, 2.63044e-07, 3.04169e-08, 1.41369e-06, 3.04167e-08, 3.18988e-08
0.517809, 0, 2.50577e-06, 6.2801e-08, 1.41421, -2.50577e-06, 6.30633e-08, 6.2801e-08, 6.28022e-08, 6.28045e-08, 6.31853e-08, 6.28594e-08, 6.28593e-08, 6.29127e-08, 6.37702e-08, 6.46787e-08, 6.34437e-08, 3.67384e-07, 6.80436e-08, 6.30513e-08, 6.28188e-08, 6.32237e-08, 4.02579e-07, 6.28012e-08, 1.84811e-06, 6.2801e-08, 6.57921e-08
0.525663, 0, 3.53992e-06, 1.26614e-07, 1.41421, -3.53992e-06, 1.27133e-07, 1.26614e-07, 1.26617e-07, 1.26621e-07, 1.27374e-07, 1.2673e-07, 1.2673e-07, 1.26835e-07, 1.28832e-07, 1.30326e-07, 1.27885e-07, 7.28655e-07, 1.33448e-07, 1.27109e-07, 1.2665e-07, 1.27239e-07, 6.1968e-07, 1.26615e-07, 2.42197e-06, 1.26614e-07, 1.32527e-07
0.533516, 0, 5.11079e-06, 2.50042e-07, 1.41421, -5.11079e-06, 2.51047e-07, 2.50042e-07, 2.50047e-07, 2.50056e-07, 2.51515e-07, 2.50266e-07, 2.50266e-07, 2.5047e-07, 2.55605e-07, 2.57238e-07, 2.52505e-07, 1.4173e-06, 2.58915e-07, 2.51001e-07, 2.5011e-07, 2.50959e-07, 9.61194e-07, 2.50043e-07, 3.1915e-06, 2.50042e-07, 2.61505e-07
0.54137, 0, 7.55874e-06, 4.8438e-07, 1.41421, -7.55874e-06, 4.86293e-07, 4.8438e-07, 4.84389e-07, 4.84406e-07, 4.87183e-07, 4.84806e-07, 4.84806e-07, 4.85195e-07, 4.96651e-07, 4.98075e-07, 4.89068e-07, 2.70588e-06, 4.95855e-07, 4.86205e-07, 4.8451e-07, 4.8572e-07, 1.50374e-06, 4.84382e-07, 4.24421e-06, 4.8438e-07, 5.06196e-07
0.549224, 0, 1.14563e-05, 9.21117e-07, 1.41421, -1.14563e-05, 9.24693e-07, 9.21117e-07, 9.21134e-07, 9.21165e-07, 9.26356e-07, 9.21913e-07, 9.21913e-07, 9.2264e-07, 9.46628e-07, 9.46713e-07, 9.29879e-07, 5.07291e-06, 9.359e-07, 9.24529e-07, 9.2136e-07, 9.23064e-07, 2.37317e-06, 9.21121e-07, 5.71945e-06, 9.21117e-07, 9.6189e-07
0.557077, 0, 1.77583e-05, 1.72012e-06, 1.41421, -1.77583e-05, 1.72669e-06, 1.72012e-06, 1.72015e-06, 1.72021e-06, 1.72974e-06, 1.72158e-06, 1.72158e-06, 1.72292e-06, 1.77133e-06, 1.76711e-06, 1.73621e-06, 9.3415e-06, 1.73909e-06, 1.72638e-06, 1.72057e-06, 1.72293e-06, 3.77569e-06, 1.72013e-06, 7.84171e-06, 1.72012e-06, 1.79497e-06
0.564931, 0, 2.80381e-05, 3.15508e-06, 1.41421, -2.80381e-05, 3.16692e-06, 3.15508e-06, 3.15514e-06, 3.15524e-06, 3.17242e-06, 3.15772e-06, 3.15772e-06, 3.16012e-06, 3.25442e-06, 3.23981e-06, 3.18408e-06, 1.68987e-05, 3.17933e-06, 3.16637e-06, 3.15588e-06, 3.15911e-06, 6.04716e-06, 3.15509e-06, 1.09743e-05, 3.15508e-06, 3.29005e-06
0.572785, 0, 4.48565e-05, 5.68501e-06, 1.41421, -4.48565e-05, 5.70598e-06, 5.68501e-06, 5.68511e-06, 5.68529e-06, 5.71573e-06, 5.68968e-06, 5.68968e-06, 5.69394e-06, 5.87505e-06, 5.83512e-06, 5.73639e-06, 3.00343e-05, 5.7159e-06, 5.70502e-06, 5.68643e-06, 5.69076e-06, 9.72979e-06, 5.68503e-06, 1.57033e-05, 5.68501e-06, 5.92413e-06
0.580638, 0, 7.23092e-05, 1.00638e-05, 1.41421, -7.23092e-05, 1.01003e-05, 1.00638e-05, 1.00639e-05, 1.00642e-05, 1.01172e-05, 1.00719e-05, 1.00719e-05, 1.00793e-05, 1.04222e-05, 1.03251e-05, 1.01532e-05, 5.24502e-05, 1.0103e-05, 1.00986e-05, 1.00662e-05, 1.00719e-05, 1.56883e-05, 1.00638e-05, 2.29656e-05, 1.00638e-05, 1.048e-05
0.588492, 0, 0.00011684, 1.7504e-05, 1.41421, -0.00011684, 1.75665e-05, 1.7504e-05, 1.75043e-05, 1.75049e-05, 1.75955e-05, 1.75179e-05, 1.75179e-05, 1.75306e-05, 1.81705e-05, 1.7951e-05, 1.7657e-05, 9.00074e-05, 1.75536e-05, 1.75636e-05, 1.75083e-05, 1.75155e-05, 2.52833e-05, 1.75041e-05, 3.42446e-05, 1.7504e-05, 1.8216e-05
