   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_680.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00367882, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00418136, 0, 1.45588e-19, 0, 1.41421, -1.45588e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.92548e-24, 0, 2.80043e-20, 0, 1.17578e-19, 0, 0, 0
0.0120415, 0, 2.94477e-19, 0, 1.41421, -2.94477e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21662e-23, 0, 5.74071e-20, 0, 2.37057e-19, 0, 0, 0
0.0199017, 0, 5.89598e-19, 0, 1.41421, -5.89598e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4725e-23, 0, 1.16489e-19, 0, 4.73084e-19, 0, 0, 0
0.0277619, 0, 1.16892e-18, 0, 1.41421, -1.16892e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.9752e-23, 0, 2.34066e-19, 0, 9.34806e-19, 0, 0, 0
0.0356221, 0, 2.29546e-18, 0, 1.41421, -2.29546e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.91547e-23, 0, 4.65884e-19, 0, 1.82948e-18, 0, 0, 0
0.0434823, 0, 4.46609e-18, 0, 1.41421, -4.46609e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95778e-22, 0, 9.18824e-19, 0, 3.54707e-18, 0, 0, 0
0.0513424, 0, 8.6113e-18, 0, 1.41421, -8.6113e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.83066e-22, 0, 1.79609e-18, 0, 6.81482e-18, 0, 0, 0
0.0592026, 0, 1.64584e-17, 0, 1.41421, -1.64584e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.42918e-22, 0, 3.48074e-18, 0, 1.2977e-17, 0, 0, 0
0.0670628, 0, 3.11877e-17, 0, 1.41421, -3.11877e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42844e-21, 0, 6.68915e-18, 0, 2.44971e-17, 0, 0, 0
0.074923, 0, 5.86047e-17, 0, 1.41421, -5.86047e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72345e-21, 0, 1.27502e-17, 0, 4.58517e-17, 0, 0, 0
0.0827831, 0, 1.09224e-16, 0, 1.41421, -1.09224e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.14986e-21, 0, 2.41105e-17, 0, 8.51082e-17, 0, 0, 0
0.0906433, 0, 2.01935e-16, 0, 1.41421, -2.01935e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.65972e-21, 0, 4.52396e-17, 0, 1.56686e-16, 0, 0, 0
0.0985035, 0, 3.70409e-16, 0, 1.41421, -3.70409e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7976e-20, 0, 8.42432e-17, 0, 2.86148e-16, 0, 0, 0
