   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_8.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00304378, 0, 3.10911e-18, 0, 1.41421, -3.10911e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23286e-19, 0, 0, 2.96606e-22, 0, 5.14322e-21, 0, 2.98038e-18, 0, 0, 0
0.0108787, 0, 5.8357e-18, 0, 1.41421, -5.8357e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31397e-19, 0, 0, 5.65606e-22, 0, 9.82422e-21, 0, 5.59391e-18, 0, 0, 0
0.0187135, 0, 1.08654e-17, 0, 1.41421, -1.08654e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.30819e-19, 0, 0, 1.07003e-21, 0, 1.86184e-20, 0, 1.04149e-17, 0, 0, 0
0.0265484, 0, 2.00713e-17, 0, 1.41421, -2.00713e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.95813e-19, 0, 0, 2.00867e-21, 0, 3.50162e-20, 0, 1.92384e-17, 0, 0, 0
0.0343833, 0, 3.67926e-17, 0, 1.41421, -3.67926e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45875e-18, 0, 0, 3.74231e-21, 0, 6.53685e-20, 0, 3.52647e-17, 0, 0, 0
0.0422182, 0, 6.69377e-17, 0, 1.41421, -6.69377e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.65386e-18, 0, 0, 6.92083e-21, 0, 1.21151e-19, 0, 6.41558e-17, 0, 0, 0
0.050053, 0, 1.20885e-16, 0, 1.41421, -1.20885e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.79251e-18, 0, 0, 1.27068e-20, 0, 2.22961e-19, 0, 1.15857e-16, 0, 0, 0
0.0578879, 0, 2.16731e-16, 0, 1.41421, -2.16731e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.59201e-18, 0, 0, 2.31651e-20, 0, 4.0751e-19, 0, 2.07708e-16, 0, 0, 0
0.0657228, 0, 3.8581e-16, 0, 1.41421, -3.8581e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52943e-17, 0, 0, 4.19385e-20, 0, 7.39831e-19, 0, 3.69734e-16, 0, 0, 0
0.0735577, 0, 6.81994e-16, 0, 1.41421, -6.81994e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70346e-17, 0, 0, 7.54096e-20, 0, 1.33436e-18, 0, 6.53549e-16, 0, 0, 0
