   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_692.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0130936, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0052184, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00265685, 0, 1.08017e-16, 0, 1.41421, -1.08017e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61154e-19, 0, 0, 1.42741e-19, 0, 3.85716e-18, 0, 1.03756e-16, 0, 0, 0
0.0105321, 0, 1.86962e-16, 0, 1.41421, -1.86962e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.51676e-19, 0, 0, 2.51318e-19, 0, 6.80819e-18, 0, 1.79451e-16, 0, 0, 0
0.0184073, 0, 3.21639e-16, 0, 1.41421, -3.21639e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.76424e-19, 0, 0, 4.39822e-19, 0, 1.19492e-17, 0, 3.08473e-16, 0, 0, 0
0.0262826, 0, 5.50021e-16, 0, 1.41421, -5.50021e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32664e-18, 0, 0, 7.65152e-19, 0, 2.08564e-17, 0, 5.27072e-16, 0, 0, 0
0.0341578, 0, 9.35023e-16, 0, 1.41421, -9.35023e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25331e-18, 0, 0, 1.32336e-18, 0, 3.62054e-17, 0, 8.95241e-16, 0, 0, 0
0.0420331, 0, 1.58027e-15, 0, 1.41421, -1.58027e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.80486e-18, 0, 0, 2.27564e-18, 0, 6.25151e-17, 0, 1.51167e-15, 0, 0, 0
0.0499083, 0, 2.65545e-15, 0, 1.41421, -2.65545e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.38758e-18, 0, 0, 3.89099e-18, 0, 1.07378e-16, 0, 2.53779e-15, 0, 0, 0
0.0577835, 0, 4.43681e-15, 0, 1.41421, -4.43681e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06621e-17, 0, 0, 6.61578e-18, 0, 1.83482e-16, 0, 4.23605e-15, 0, 0, 0
