   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_380.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.415982, 0, 1.8913e-08, 9.46077e-31, 1.41421, -1.8913e-08, 9.46077e-31, 0, 9.46077e-31, 9.46077e-31, 9.46077e-31, 9.46077e-31, 9.46077e-31, 9.46077e-31, 9.46077e-31, 9.46077e-31, 9.46077e-31, 9.46077e-31, 9.46077e-31, 9.46077e-31, 1.18963e-08, 9.46077e-31, 7.01677e-09, 9.46077e-31, 9.46077e-31, 9.46077e-31
0.423849, 0, 2.91789e-08, 4.78703e-30, 1.41421, -2.91789e-08, 4.78703e-30, 0, 4.78703e-30, 4.78703e-30, 4.78703e-30, 4.78703e-30, 4.78703e-30, 4.78703e-30, 4.78703e-30, 4.78703e-30, 4.78703e-30, 4.78703e-30, 4.78703e-30, 4.78703e-30, 1.90558e-08, 4.78703e-30, 1.01231e-08, 4.78703e-30, 4.78703e-30, 4.78703e-30
0.431716, 0, 4.49922e-08, 2.29238e-29, 1.41421, -4.49922e-08, 2.29238e-29, 0, 2.29238e-29, 2.29238e-29, 2.29238e-29, 2.29238e-29, 2.29238e-29, 2.29238e-29, 2.29238e-29, 2.29238e-29, 2.29238e-29, 2.29238e-29, 2.29238e-29, 2.29238e-29, 3.04883e-08, 2.29238e-29, 1.45039e-08, 2.29238e-29, 2.29238e-29, 2.29238e-29
0.439584, 0, 6.93531e-08, 1.05234e-28, 1.41421, -6.93531e-08, 1.05234e-28, 0, 1.05234e-28, 1.05234e-28, 1.05234e-28, 1.05234e-28, 1.05234e-28, 1.05234e-28, 1.05234e-28, 1.05234e-28, 1.05234e-28, 1.05234e-28, 1.05234e-28, 1.05234e-28, 4.87151e-08, 1.05234e-28, 2.0638e-08, 1.05234e-28, 1.05234e-28, 1.05234e-28
0.447451, 0, 1.06884e-07, 4.65646e-28, 1.41421, -1.06884e-07, 4.65646e-28, 0, 4.65646e-28, 4.65646e-28, 4.65646e-28, 4.65646e-28, 4.65646e-28, 4.65646e-28, 4.65646e-28, 4.65646e-28, 4.65646e-28, 4.65646e-28, 4.65646e-28, 4.65646e-28, 7.77163e-08, 4.65646e-28, 2.91675e-08, 4.65646e-28, 4.65646e-28, 4.65646e-28
0.455318, 0, 1.64691e-07, 1.96943e-27, 1.41421, -1.64691e-07, 1.96943e-27, 0, 1.96943e-27, 1.96943e-27, 1.96943e-27, 1.96943e-27, 1.96943e-27, 1.96943e-27, 1.96943e-27, 1.96943e-27, 1.96943e-27, 1.96943e-27, 1.96943e-27, 1.96943e-27, 1.23746e-07, 1.96943e-27, 4.09455e-08, 1.96943e-27, 1.96943e-27, 1.96943e-27
0.463185, 0, 2.53675e-07, 7.95405e-27, 1.41421, -2.53675e-07, 7.95405e-27, 0, 7.95405e-27, 7.95405e-27, 7.95405e-27, 7.95405e-27, 7.95405e-27, 7.95405e-27, 7.95405e-27, 7.95405e-27, 7.95405e-27, 7.95405e-27, 7.95405e-27, 7.95405e-27, 1.96577e-07, 7.95405e-27, 5.70977e-08, 7.95405e-27, 7.95405e-27, 7.95405e-27
0.471053, 0, 3.90495e-07, 3.06851e-26, 1.41421, -3.90495e-07, 3.06851e-26, 0, 3.06851e-26, 3.06851e-26, 3.06851e-26, 3.06851e-26, 3.06851e-26, 3.69516e-15, 3.06851e-26, 3.06851e-26, 3.06851e-26, 3.06851e-26, 3.06851e-26, 3.06851e-26, 3.11397e-07, 3.06851e-26, 7.90984e-08, 3.06851e-26, 3.06851e-26, 3.06851e-26
0.47892, 0, 6.00496e-07, 1.13233e-25, 1.41421, -6.00496e-07, 1.13233e-25, 0, 1.13233e-25, 1.13233e-25, 1.13233e-25, 1.13233e-25, 1.13233e-25, 1.24449e-14, 1.13233e-25, 1.13233e-25, 1.13233e-25, 1.13233e-25, 1.13233e-25, 1.13233e-25, 4.91632e-07, 1.13233e-25, 1.08864e-07, 1.13233e-25, 1.13233e-25, 1.13233e-25
0.486787, 0, 9.22031e-07, 4.01256e-25, 1.41421, -9.22031e-07, 4.01256e-25, 0, 4.01256e-25, 4.01256e-25, 4.01256e-25, 4.01256e-25, 4.01256e-25, 3.25387e-14, 4.01256e-25, 4.01256e-25, 4.01256e-25, 4.01256e-25, 4.01256e-25, 4.01256e-25, 7.73162e-07, 4.01256e-25, 1.48869e-07, 4.01256e-25, 4.01256e-25, 4.01256e-25
0.494655, 0, 1.4138e-06, 1.37799e-24, 1.41421, -1.4138e-06, 5.08609e-11, 0, 4.30329e-11, 3.63499e-10, 1.51438e-11, 2.93115e-10, 8.13363e-11, 2.57752e-13, 9.05527e-11, 7.23048e-12, 7.11929e-11, 3.86598e-12, 7.63232e-14, 9.29989e-14, 1.21047e-06, 1.01387e-15, 2.02309e-07, 1.37799e-24, 1.37799e-24, 1.79931e-12
0.502522, 0, 2.16243e-06, 1.26225e-10, 1.41421, -2.16243e-06, 2.96638e-10, 1.26225e-10, 2.7041e-10, 1.34415e-09, 1.76965e-10, 1.10833e-09, 3.98748e-10, 1.27005e-10, 4.29628e-10, 1.50451e-10, 3.64762e-10, 1.39178e-10, 1.26481e-10, 1.27759e-10, 1.88578e-06, 1.26228e-10, 2.73352e-07, 1.26225e-10, 1.26225e-10, 1.32254e-10
0.510389, 0, 3.29719e-06, 4.16831e-10, 1.41421, -3.29719e-06, 8.60372e-10, 4.16831e-10, 7.92107e-10, 3.58678e-09, 5.48895e-10, 2.97298e-09, 1.12614e-09, 4.18788e-10, 1.20651e-09, 4.79886e-10, 1.03768e-09, 4.50545e-10, 4.17497e-10, 4.22331e-10, 2.92152e-06, 4.1684e-10, 3.67177e-07, 4.16831e-10, 4.16831e-10, 4.32522e-10
0.518257, 0, 5.00931e-06, 1.07251e-09, 1.41421, -5.00931e-06, 2.12448e-09, 1.07251e-09, 1.96258e-09, 8.59089e-09, 1.38574e-09, 7.1351e-09, 2.75482e-09, 1.07706e-09, 2.94544e-09, 1.22206e-09, 2.54502e-09, 1.15247e-09, 1.07409e-09, 1.08764e-09, 4.4987e-06, 1.07253e-09, 4.9053e-07, 1.07251e-09, 1.07251e-09, 1.10973e-09
0.526124, 0, 7.58058e-06, 2.5259e-09, 1.41421, -7.58058e-06, 4.9013e-09, 2.5259e-09, 4.5357e-09, 1.95027e-08, 3.23317e-09, 1.62155e-08, 6.32461e-09, 2.53602e-09, 6.75505e-09, 2.86359e-09, 5.85088e-09, 2.70645e-09, 2.52946e-09, 2.56315e-09, 6.88331e-06, 2.52594e-09, 6.52024e-07, 2.5259e-09, 2.5259e-09, 2.60993e-09
0.533991, 0, 1.143e-05, 5.67806e-09, 1.41421, -1.143e-05, 1.0866e-08, 5.67806e-09, 1.00675e-08, 4.27561e-08, 7.22277e-09, 3.55766e-08, 1.39746e-08, 5.69991e-09, 1.49147e-08, 6.41559e-09, 1.294e-08, 6.0724e-09, 5.68584e-09, 5.76437e-09, 1.04684e-05, 5.67816e-09, 8.6292e-07, 5.67806e-09, 5.67806e-09, 5.86159e-09
0.541859, 0, 1.71565e-05, 1.23605e-08, 1.41421, -1.71565e-05, 2.33903e-08, 1.23605e-08, 2.16927e-08, 9.11903e-08, 1.56446e-08, 7.59264e-08, 2.99994e-08, 1.24102e-08, 3.19981e-08, 1.39285e-08, 2.77996e-08, 1.31988e-08, 1.2377e-08, 1.25524e-08, 1.58089e-05, 1.23607e-08, 1.13819e-06, 1.23605e-08, 1.23605e-08, 1.27507e-08
0.549726, 0, 2.5624e-05, 2.62067e-08, 1.41421, -2.5624e-05, 4.90984e-08, 2.62067e-08, 4.55752e-08, 1.89812e-07, 3.30227e-08, 1.58133e-07, 6.28149e-08, 2.63252e-08, 6.6963e-08, 2.94611e-08, 5.82495e-08, 2.79468e-08, 2.62411e-08, 2.66206e-08, 2.36915e-05, 2.62072e-08, 1.49831e-06, 2.62067e-08, 2.62067e-08, 2.70166e-08
0.557593, 0, 3.80948e-05, 5.42532e-08, 1.41421, -3.80948e-05, 1.00692e-07, 5.42532e-08, 9.35449e-08, 3.8615e-07, 6.80804e-08, 3.21884e-07, 1.28518e-07, 5.45429e-08, 1.36933e-07, 6.08551e-08, 1.19257e-07, 5.77831e-08, 5.43229e-08, 5.51222e-08, 3.52427e-05, 5.42542e-08, 1.97226e-06, 5.42532e-08, 5.42532e-08, 5.58961e-08
0.565461, 0, 5.63878e-05, 1.09847e-07, 1.41421, -5.63878e-05, 2.02019e-07, 1.09847e-07, 1.87833e-07, 7.68593e-07, 1.37292e-07, 6.4104e-07, 2.57248e-07, 1.10513e-07, 2.7395e-07, 1.22951e-07, 2.38866e-07, 1.16853e-07, 1.09986e-07, 1.11633e-07, 5.2041e-05, 1.09849e-07, 2.60262e-06, 1.09847e-07, 1.09847e-07, 1.13108e-07
0.573328, 0, 8.31234e-05, 2.17393e-07, 1.41421, -8.31234e-05, 3.96321e-07, 2.17393e-07, 3.68782e-07, 1.49618e-06, 2.70668e-07, 1.24857e-06, 5.03533e-07, 2.18785e-07, 5.35956e-07, 2.4283e-07, 4.67848e-07, 2.30993e-07, 2.17661e-07, 2.20969e-07, 7.62878e-05, 2.17396e-07, 3.45363e-06, 2.17393e-07, 2.17393e-07, 2.23723e-07
0.581195, 0, 0.000122089, 4.21021e-07, 1.41421, -0.000122089, 7.60994e-07, 4.21021e-07, 7.08669e-07, 2.85079e-06, 5.22248e-07, 2.38031e-06, 9.64703e-07, 4.23857e-07, 1.02631e-06, 4.69352e-07, 8.96901e-07, 4.46862e-07, 4.21531e-07, 4.28034e-07, 0.000111045, 4.21027e-07, 4.62567e-06, 4.21021e-07, 4.21021e-07, 4.33048e-07
0.589062, 0, 0.000178755, 7.98067e-07, 1.41421, -0.000178755, 1.43043e-06, 7.98067e-07, 1.33311e-06, 5.31754e-06, 9.86353e-07, 4.44243e-06, 1.80934e-06, 8.03755e-07, 1.92393e-06, 8.87965e-07, 1.68323e-06, 8.46133e-07, 7.99016e-07, 8.11535e-07, 0.000160554, 7.98079e-07, 6.27735e-06, 7.98067e-07, 7.98067e-07, 8.20438e-07
0.59693, 0, 0.000261036, 1.48087e-06, 1.41421, -0.000261036, 2.63249e-06, 1.48087e-06, 2.45524e-06, 9.71144e-06, 1.82376e-06, 8.11775e-06, 3.32253e-06, 1.49209e-06, 3.53122e-06, 1.64458e-06, 3.09286e-06, 1.5684e-06, 1.48259e-06, 1.5062e-06, 0.000230685, 1.48089e-06, 8.66101e-06, 1.48087e-06, 1.48087e-06, 1.52161e-06
0.604797, 0, 0.000380382, 2.69028e-06, 1.41421, -0.000380382, 4.74398e-06, 2.69028e-06, 4.4279e-06, 1.7368e-05, 3.30177e-06, 1.45259e-05, 5.97454e-06, 2.7121e-06, 6.34669e-06, 2.98224e-06, 5.56497e-06, 2.84638e-06, 2.69336e-06, 2.73698e-06, 0.00032957, 2.69032e-06, 1.21783e-05, 2.69028e-06, 2.69028e-06, 2.76293e-06
0.612664, 0, 0.000553332, 4.78571e-06, 1.41421, -0.000553332, 8.37257e-06, 4.78571e-06, 7.82052e-06, 3.04207e-05, 5.8537e-06, 2.5457e-05, 1.05218e-05, 4.82743e-06, 1.11717e-05, 5.29563e-06, 9.80644e-06, 5.05835e-06, 4.7911e-06, 4.87007e-06, 0.000468478, 4.78578e-06, 1.74594e-05, 4.78571e-06, 4.78571e-06, 4.91261e-06
0.620532, 0, 0.000803699, 8.33729e-06, 1.41421, -0.000803699, 1.44735e-05, 8.33729e-06, 1.35291e-05, 5.21927e-05, 1.01644e-05, 4.37009e-05, 1.81503e-05, 8.41577e-06, 1.92623e-05, 9.20963e-06, 1.69266e-05, 8.80371e-06, 8.34649e-06, 8.48665e-06, 0.000663059, 8.33741e-06, 2.54827e-05, 8.33729e-06, 8.33729e-06, 8.55437e-06
0.628399, 0, 0.00116558, 1.42264e-05, 1.41421, -0.00116558, 2.45107e-05, 1.42264e-05, 2.29279e-05, 8.77276e-05, 1.72886e-05, 7.34955e-05, 3.0673e-05, 1.43717e-05, 3.25366e-05, 1.56885e-05, 2.8622e-05, 1.50081e-05, 1.42419e-05, 1.44857e-05, 0.000935066, 1.42266e-05, 3.77399e-05, 1.42264e-05, 1.42264e-05, 1.45903e-05
