   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_688.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00338578, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00447425, 0, 8.73528e-17, 0, 1.41421, -8.73528e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.58978e-21, 0, 1.08654e-17, 0, 7.64788e-17, 0, 0, 0
0.0123343, 0, 1.53356e-16, 0, 1.41421, -1.53356e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5277e-20, 0, 1.94777e-17, 0, 1.33863e-16, 0, 0, 0
0.0201943, 0, 2.67493e-16, 0, 1.41421, -2.67493e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69968e-20, 0, 3.47035e-17, 0, 2.32762e-16, 0, 0, 0
0.0280544, 0, 4.6361e-16, 0, 1.41421, -4.6361e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.74076e-20, 0, 6.14598e-17, 0, 4.02103e-16, 0, 0, 0
0.0359144, 0, 7.9849e-16, 0, 1.41421, -7.9849e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.27348e-20, 0, 1.08204e-16, 0, 6.90203e-16, 0, 0, 0
0.0437744, 0, 1.36679e-15, 0, 1.41421, -1.36679e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43507e-19, 0, 1.894e-16, 0, 1.17725e-15, 0, 0, 0
0.0516345, 0, 2.32536e-15, 0, 1.41421, -2.32536e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47425e-19, 0, 3.29644e-16, 0, 1.99547e-15, 0, 0, 0
0.0594945, 0, 3.93254e-15, 0, 1.41421, -3.93254e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.24067e-19, 0, 5.70536e-16, 0, 3.36158e-15, 0, 0, 0
0.0673545, 0, 6.61125e-15, 0, 1.41421, -6.61125e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.2257e-19, 0, 9.82051e-16, 0, 5.62848e-15, 0, 0, 0
0.0752146, 0, 1.10498e-14, 0, 1.41421, -1.10498e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22408e-18, 0, 1.68126e-15, 0, 9.36733e-15, 0, 0, 0
0.0830746, 0, 1.8362e-14, 0, 1.41421, -1.8362e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06189e-18, 0, 2.86301e-15, 0, 1.54969e-14, 0, 0, 0
0.0909346, 0, 3.03394e-14, 0, 1.41421, -3.03394e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45362e-18, 0, 4.84986e-15, 0, 2.5486e-14, 0, 0, 0
0.0987947, 0, 4.98475e-14, 0, 1.41421, -4.98475e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.75265e-18, 0, 8.17309e-15, 0, 4.16687e-14, 0, 0, 0
0.106655, 0, 8.14436e-14, 0, 1.41421, -8.14436e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.52959e-18, 0, 1.37032e-14, 0, 6.77309e-14, 0, 0, 0
0.114515, 0, 1.32335e-13, 0, 1.41421, -1.32335e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57009e-17, 0, 2.28594e-14, 0, 1.0946e-13, 0, 0, 0
0.122375, 0, 2.13856e-13, 0, 1.41421, -2.13856e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57303e-17, 0, 3.79434e-14, 0, 1.75887e-13, 0, 0, 0
0.130235, 0, 3.43732e-13, 0, 1.41421, -3.43732e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.19438e-17, 0, 6.26708e-14, 0, 2.81019e-13, 0, 0, 0
0.138095, 0, 5.49541e-13, 0, 1.41421, -5.49541e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.80177e-17, 0, 1.03017e-13, 0, 4.46456e-13, 0, 0, 0
0.145955, 0, 8.7394e-13, 0, 1.41421, -8.7394e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09734e-16, 0, 1.68527e-13, 0, 7.05303e-13, 0, 0, 0
