   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_138.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.116631, 0, 2.85637e-15, 0, 1.41421, -2.85637e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.82485e-18, 0, 0, 9.46936e-20, 1.55775e-17, 0, 2.83187e-15, 0, 0
0.124488, 0, 4.97918e-15, 0, 1.41421, -4.97918e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53814e-17, 0, 0, 1.67956e-19, 2.77783e-17, 0, 4.93585e-15, 0, 0
0.132345, 0, 8.619e-15, 0, 1.41421, -8.619e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66217e-17, 0, 0, 2.95908e-19, 4.92208e-17, 0, 8.54286e-15, 0, 0
0.140202, 0, 1.48165e-14, 0, 1.41421, -1.48165e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.57578e-17, 0, 0, 5.17904e-19, 8.66719e-17, 0, 1.46836e-14, 0, 0
0.148059, 0, 2.52961e-14, 0, 1.41421, -2.52961e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.81104e-17, 0, 0, 9.00561e-19, 1.51684e-16, 0, 2.50654e-14, 0, 0
0.155916, 0, 4.28949e-14, 0, 1.41421, -4.28949e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32432e-16, 0, 0, 1.55591e-18, 2.63862e-16, 0, 4.2497e-14, 0, 0
0.163774, 0, 7.22486e-14, 0, 1.41421, -7.22486e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23022e-16, 0, 0, 2.67116e-18, 4.5628e-16, 0, 7.15666e-14, 0, 0
0.171631, 0, 1.20878e-13, 0, 1.41421, -1.20878e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.73073e-16, 0, 0, 4.55719e-18, 7.84409e-16, 0, 1.19716e-13, 0, 0
0.179488, 0, 2.00901e-13, 0, 1.41421, -2.00901e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.19941e-16, 0, 0, 7.72704e-18, 1.34075e-15, 0, 1.98932e-13, 0, 0
0.187345, 0, 3.31705e-13, 0, 1.41421, -3.31705e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02339e-15, 0, 0, 1.30223e-17, 2.27869e-15, 0, 3.2839e-13, 0, 0
0.195202, 0, 5.44097e-13, 0, 1.41421, -5.44097e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67836e-15, 0, 0, 2.18155e-17, 3.85145e-15, 0, 5.38546e-13, 0, 0
0.20306, 0, 8.86695e-13, 0, 1.41421, -8.86695e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.73461e-15, 0, 0, 3.63317e-17, 6.47419e-15, 0, 8.7745e-13, 0, 0
0.210917, 0, 1.43569e-12, 0, 1.41421, -1.43569e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.42684e-15, 0, 0, 6.0159e-17, 1.08245e-14, 0, 1.42038e-12, 0, 0
0.218774, 0, 2.30968e-12, 0, 1.41421, -2.30968e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.12023e-15, 0, 0, 9.90518e-17, 1.80026e-14, 0, 2.28445e-12, 0, 0
0.226631, 0, 3.69199e-12, 0, 1.41421, -3.69199e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13792e-14, 0, 0, 1.62196e-16, 2.9786e-14, 0, 3.65066e-12, 0, 0
0.234488, 0, 5.86413e-12, 0, 1.41421, -5.86413e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80701e-14, 0, 0, 2.64178e-16, 4.90324e-14, 0, 5.79676e-12, 0, 0
0.242345, 0, 9.25534e-12, 0, 1.41421, -9.25534e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85138e-14, 0, 0, 4.28059e-16, 8.03156e-14, 0, 9.14608e-12, 0, 0
0.250203, 0, 1.45158e-11, 0, 1.41421, -1.45158e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.47106e-14, 0, 0, 6.90157e-16, 1.30923e-13, 0, 1.43395e-11, 0, 0
0.25806, 0, 2.26237e-11, 0, 1.41421, -2.26237e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.96693e-14, 0, 0, 1.10744e-15, 2.12417e-13, 0, 2.23405e-11, 0, 0
0.265917, 0, 3.50405e-11, 0, 1.41421, -3.50405e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07885e-13, 0, 0, 1.76899e-15, 3.4307e-13, 0, 3.45878e-11, 0, 0
0.273774, 0, 5.39355e-11, 0, 1.41421, -5.39355e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66027e-13, 0, 0, 2.8137e-15, 5.5165e-13, 0, 5.32151e-11, 0, 0
0.281631, 0, 8.25068e-11, 1.12104e-44, 1.41421, -8.25068e-11, 1.12104e-44, 0, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 1.12104e-44, 2.53932e-13, 1.12104e-44, 1.12104e-44, 4.45765e-15, 8.83296e-13, 1.12104e-44, 8.13651e-11, 1.12104e-44, 1.12104e-44
0.289489, 0, 1.25438e-10, 2.34017e-43, 1.41421, -1.25438e-10, 2.34017e-43, 0, 2.34017e-43, 2.34017e-43, 2.34017e-43, 2.34017e-43, 2.34017e-43, 2.34017e-43, 2.34017e-43, 2.34017e-43, 3.85999e-13, 2.34017e-43, 2.34017e-43, 7.03642e-15, 1.40861e-12, 2.34017e-43, 1.23636e-10, 2.34017e-43, 2.34017e-43
0.297346, 0, 1.89541e-10, 3.39254e-42, 1.41421, -1.89541e-10, 3.39254e-42, 0, 3.39254e-42, 3.39254e-42, 3.39254e-42, 3.39254e-42, 3.39254e-42, 3.39254e-42, 3.39254e-42, 3.39254e-42, 5.83182e-13, 3.39254e-42, 3.39254e-42, 1.10704e-14, 2.23769e-12, 3.39254e-42, 1.86709e-10, 3.39254e-42, 3.39254e-42
0.305203, 0, 2.84661e-10, 4.51568e-41, 1.41421, -2.84661e-10, 4.51568e-41, 0, 4.51568e-41, 4.51568e-41, 4.51568e-41, 4.51568e-41, 4.51568e-41, 4.51568e-41, 4.51568e-41, 4.51568e-41, 8.75763e-13, 4.51568e-41, 4.51568e-41, 1.73664e-14, 3.54182e-12, 4.51568e-41, 2.80226e-10, 4.51568e-41, 4.51568e-41
0.31306, 0, 4.24932e-10, 5.40163e-40, 1.41421, -4.24932e-10, 5.40163e-40, 0, 5.40163e-40, 5.40163e-40, 5.40163e-40, 5.40163e-40, 5.40163e-40, 5.40163e-40, 5.40163e-40, 5.40163e-40, 1.30723e-12, 5.40163e-40, 5.40163e-40, 2.71742e-14, 5.58685e-12, 5.40163e-40, 4.18011e-10, 5.40163e-40, 5.40163e-40
0.320917, 0, 6.30509e-10, 5.82528e-39, 1.41421, -6.30509e-10, 5.82528e-39, 0, 5.82528e-39, 5.82528e-39, 5.82528e-39, 5.82528e-39, 5.82528e-39, 5.82528e-39, 5.82528e-39, 5.82528e-39, 1.93963e-12, 5.82528e-39, 5.82528e-39, 4.24306e-14, 8.78452e-12, 5.82528e-39, 6.19743e-10, 5.82528e-39, 5.82528e-39
0.328774, 0, 9.29957e-10, 5.6881e-38, 1.41421, -9.29957e-10, 5.6881e-38, 0, 5.6881e-38, 5.6881e-38, 5.6881e-38, 5.6881e-38, 5.6881e-38, 5.6881e-38, 5.6881e-38, 5.6881e-38, 2.86094e-12, 5.6881e-38, 5.6881e-38, 6.61394e-14, 1.37716e-11, 5.6881e-38, 9.13258e-10, 5.6881e-38, 5.6881e-38
0.336632, 0, 1.36348e-09, 5.05448e-37, 1.41421, -1.36348e-09, 5.05448e-37, 0, 5.05448e-37, 5.05448e-37, 5.05448e-37, 5.05448e-37, 5.05448e-37, 5.05448e-37, 5.05448e-37, 5.05448e-37, 4.19511e-12, 5.05448e-37, 5.05448e-37, 1.0296e-13, 2.15311e-11, 5.05448e-37, 1.33766e-09, 5.05448e-37, 5.05448e-37
0.344489, 0, 1.98735e-09, 4.10928e-36, 1.41421, -1.98735e-09, 4.10928e-36, 0, 4.10928e-36, 4.10928e-36, 4.10928e-36, 4.10928e-36, 4.10928e-36, 4.10928e-36, 4.10928e-36, 4.10928e-36, 6.11571e-12, 4.10928e-36, 4.10928e-36, 1.60131e-13, 3.35789e-11, 4.10928e-36, 1.9475e-09, 4.10928e-36, 4.10928e-36
0.352346, 0, 2.87977e-09, 3.07115e-35, 1.41421, -2.87977e-09, 3.07115e-35, 0, 3.07115e-35, 3.07115e-35, 3.07115e-35, 3.07115e-35, 3.07115e-35, 3.07115e-35, 3.07115e-35, 3.07115e-35, 8.8643e-12, 3.07115e-35, 3.07115e-35, 2.489e-13, 5.22493e-11, 3.07115e-35, 2.81841e-09, 3.07115e-35, 3.07115e-35
0.360203, 0, 4.14879e-09, 2.11362e-34, 1.41421, -4.14879e-09, 2.11362e-34, 0, 2.11362e-34, 2.11362e-34, 2.11362e-34, 2.11362e-34, 2.11362e-34, 2.11362e-34, 2.11362e-34, 2.11362e-34, 1.27751e-11, 2.11362e-34, 2.11362e-34, 3.86761e-13, 8.11329e-11, 2.11362e-34, 4.0545e-09, 2.11362e-34, 2.11362e-34
0.36806, 0, 5.94287e-09, 1.43362e-33, 1.41421, -5.94287e-09, 1.43362e-33, 0, 1.43362e-33, 1.43362e-33, 1.43362e-33, 1.43362e-33, 1.43362e-33, 1.43362e-33, 1.43362e-33, 1.43362e-33, 1.83078e-11, 1.43362e-33, 1.43362e-33, 6.00937e-13, 1.25746e-10, 1.43362e-33, 5.79821e-09, 1.43362e-33, 1.43362e-33
0.375918, 0, 8.46462e-09, 9.34835e-33, 1.41421, -8.46462e-09, 9.34835e-33, 0, 9.34835e-33, 9.34835e-33, 9.34835e-33, 9.34835e-33, 9.34835e-33, 9.34835e-33, 9.34835e-33, 9.34835e-33, 2.60912e-11, 9.34835e-33, 9.34835e-33, 9.33783e-13, 1.94554e-10, 9.34835e-33, 8.24305e-09, 9.34835e-33, 9.34835e-33
0.383775, 0, 1.19892e-08, 5.722e-32, 1.41421, -1.19892e-08, 5.722e-32, 0, 5.722e-32, 5.722e-32, 5.722e-32, 5.722e-32, 5.722e-32, 5.722e-32, 5.722e-32, 5.722e-32, 3.69802e-11, 5.722e-32, 5.722e-32, 1.45117e-12, 3.00521e-10, 5.722e-32, 1.16502e-08, 5.722e-32, 5.722e-32
0.391632, 0, 1.6888e-08, 3.27373e-31, 1.41421, -1.6888e-08, 3.27373e-31, 0, 3.27373e-31, 3.27373e-31, 3.27373e-31, 3.27373e-31, 3.27373e-31, 3.27373e-31, 3.27373e-31, 3.27373e-31, 5.21316e-11, 3.27373e-31, 3.27373e-31, 2.25545e-12, 4.63478e-10, 3.27373e-31, 1.63701e-08, 3.27373e-31, 3.27373e-31
0.399489, 0, 2.36597e-08, 1.75305e-30, 1.41421, -2.36597e-08, 1.75305e-30, 0, 1.75305e-30, 1.75305e-30, 1.75305e-30, 1.75305e-30, 1.75305e-30, 1.75305e-30, 1.75305e-30, 1.75305e-30, 7.31012e-11, 1.75305e-30, 1.75305e-30, 3.50538e-12, 7.1368e-10, 1.75305e-30, 2.28694e-08, 1.75305e-30, 1.75305e-30
0.407346, 0, 3.29707e-08, 8.81116e-30, 1.41421, -3.29707e-08, 8.81116e-30, 0, 8.81116e-30, 8.81116e-30, 8.81116e-30, 8.81116e-30, 8.81116e-30, 8.81116e-30, 8.81116e-30, 8.81116e-30, 1.01972e-10, 8.81116e-30, 8.81116e-30, 5.44671e-12, 1.09718e-09, 8.81116e-30, 3.17661e-08, 8.81116e-30, 8.81116e-30
0.415203, 0, 4.57067e-08, 4.1698e-29, 1.41421, -4.57067e-08, 4.1698e-29, 0, 4.1698e-29, 4.1698e-29, 4.1698e-29, 4.1698e-29, 4.1698e-29, 4.1698e-29, 4.1698e-29, 4.1698e-29, 1.41519e-10, 4.1698e-29, 4.1698e-29, 8.45874e-12, 1.68384e-09, 4.1698e-29, 4.38729e-08, 4.1698e-29, 4.1698e-29
0.423061, 0, 6.30403e-08, 1.86373e-28, 1.41421, -6.30403e-08, 1.86373e-28, 0, 1.86373e-28, 1.86373e-28, 1.86373e-28, 1.86373e-28, 1.86373e-28, 1.86373e-28, 1.86373e-28, 1.86373e-28, 1.95417e-10, 1.86373e-28, 1.86373e-28, 1.3125e-11, 2.57931e-09, 1.86373e-28, 6.02524e-08, 1.86373e-28, 1.86373e-28
0.430918, 0, 8.6516e-08, 7.8916e-28, 1.41421, -8.6516e-08, 7.8916e-28, 0, 7.8916e-28, 7.8916e-28, 7.8916e-28, 7.8916e-28, 7.8916e-28, 7.8916e-28, 7.8916e-28, 7.8916e-28, 2.68517e-10, 7.8916e-28, 7.8916e-28, 2.03396e-11, 3.94267e-09, 7.8916e-28, 8.22845e-08, 7.8916e-28, 7.8916e-28
0.438775, 0, 1.18161e-07, 3.17453e-27, 1.41421, -1.18161e-07, 3.17453e-27, 0, 3.17453e-27, 3.17453e-27, 3.17453e-27, 3.17453e-27, 3.17453e-27, 3.17453e-27, 3.17453e-27, 3.17453e-27, 3.67184e-10, 3.17453e-27, 3.17453e-27, 3.14663e-11, 6.01234e-09, 3.17453e-27, 1.1175e-07, 3.17453e-27, 3.17453e-27
0.446632, 0, 1.60626e-07, 1.21645e-26, 1.41421, -1.60626e-07, 1.21645e-26, 0, 1.21645e-26, 1.21645e-26, 1.21645e-26, 1.21645e-26, 1.21645e-26, 1.21645e-26, 1.21645e-26, 1.21645e-26, 4.99738e-10, 1.21645e-26, 1.21645e-26, 4.85756e-11, 9.14387e-09, 1.21645e-26, 1.50934e-07, 1.21645e-26, 1.21645e-26
0.454489, 0, 2.17364e-07, 4.45127e-26, 1.41421, -2.17364e-07, 4.45127e-26, 0, 4.45127e-26, 4.45127e-26, 4.45127e-26, 4.45127e-26, 1.83754e-13, 4.45127e-26, 4.45127e-26, 4.45127e-26, 6.76999e-10, 4.45127e-26, 4.45127e-26, 7.47927e-11, 1.38643e-08, 4.45127e-26, 2.02748e-07, 4.45127e-26, 4.45127e-26
0.462346, 0, 2.9286e-07, 1.55975e-25, 1.41421, -2.9286e-07, 1.55975e-25, 0, 1.55975e-25, 1.55975e-25, 1.55975e-25, 1.55975e-25, 5.87586e-13, 1.55975e-25, 1.55975e-25, 1.55975e-25, 9.12975e-10, 1.55975e-25, 1.55975e-25, 1.14809e-10, 2.09504e-08, 1.55975e-25, 2.70881e-07, 1.55975e-25, 1.55975e-25
0.470204, 0, 3.94605e-07, 5.30677e-25, 1.41421, -3.94605e-07, 6.22591e-12, 0, 8.77175e-15, 9.97874e-14, 2.17851e-12, 4.03851e-11, 9.70062e-12, 8.86045e-12, 3.47601e-12, 1.54205e-09, 1.22576e-09, 4.01592e-13, 5.12472e-14, 1.75623e-10, 3.15389e-08, 3.06981e-15, 3.60031e-07, 5.30677e-25, 2.01317e-11
0.478061, 0, 5.31117e-07, 7.06364e-10, 1.41421, -5.31117e-07, 7.26202e-10, 7.06364e-10, 7.06392e-10, 7.06682e-10, 7.13306e-10, 8.35043e-10, 7.35915e-10, 7.34596e-10, 7.1744e-10, 5.61978e-09, 2.34488e-09, 7.07644e-10, 7.06528e-10, 9.73992e-10, 4.79883e-08, 7.06374e-10, 4.76726e-07, 7.06364e-10, 7.7051e-10
0.485918, 0, 7.1439e-07, 2.24566e-09, 1.41421, -7.1439e-07, 2.29461e-09, 2.24566e-09, 2.24573e-09, 2.24645e-09, 2.26279e-09, 2.56321e-09, 2.31753e-09, 2.31533e-09, 2.27299e-09, 1.43707e-08, 4.42652e-09, 2.24882e-09, 2.24606e-09, 2.65177e-09, 7.28075e-08, 2.24568e-09, 6.28401e-07, 2.24566e-09, 2.40396e-09
0.493775, 0, 9.6229e-07, 5.52966e-09, 1.41421, -9.6229e-07, 5.63965e-09, 5.52966e-09, 5.52982e-09, 5.53143e-09, 5.56815e-09, 6.24311e-09, 5.68994e-09, 5.68619e-09, 5.59107e-09, 3.27718e-08, 8.42009e-09, 5.53676e-09, 5.53057e-09, 6.14307e-09, 1.10317e-07, 5.52972e-09, 8.25152e-07, 5.52966e-09, 5.88531e-09
0.501632, 0, 1.30139e-06, 1.24052e-08, 1.41421, -1.30139e-06, 1.26407e-08, 1.24052e-08, 1.24055e-08, 1.2409e-08, 1.24876e-08, 1.39325e-08, 1.27467e-08, 1.27403e-08, 1.25367e-08, 7.07213e-08, 1.622e-08, 1.24204e-08, 1.24071e-08, 1.33272e-08, 1.67209e-07, 1.24053e-08, 1.0801e-06, 1.24052e-08, 1.31665e-08
0.50949, 0, 1.77297e-06, 2.65263e-08, 1.41421, -1.77297e-06, 2.70147e-08, 2.65263e-08, 2.65269e-08, 2.65341e-08, 2.66972e-08, 2.96946e-08, 2.72317e-08, 2.72214e-08, 2.6799e-08, 1.47504e-07, 3.15404e-08, 2.65578e-08, 2.65303e-08, 2.79049e-08, 2.54006e-07, 2.65265e-08, 1.411e-06, 2.65263e-08, 2.81056e-08
0.517347, 0, 2.44323e-06, 5.49799e-08, 1.41421, -2.44323e-06, 5.59689e-08, 5.49799e-08, 5.49813e-08, 5.49958e-08, 5.5326e-08, 6.13949e-08, 5.65486e-08, 5.63874e-08, 5.55321e-08, 2.9993e-07, 6.15433e-08, 5.50437e-08, 5.49881e-08, 5.70303e-08, 3.87566e-07, 5.49804e-08, 1.84251e-06, 5.49799e-08, 5.81778e-08
0.525204, 0, 3.4195e-06, 1.11236e-07, 1.41421, -3.4195e-06, 1.13197e-07, 1.11236e-07, 1.11239e-07, 1.11267e-07, 1.11922e-07, 1.23954e-07, 1.14512e-07, 1.14026e-07, 1.12331e-07, 5.96862e-07, 1.19792e-07, 1.11362e-07, 1.11252e-07, 1.14268e-07, 5.94274e-07, 1.11237e-07, 2.41021e-06, 1.11236e-07, 1.17576e-07
0.533061, 0, 4.88272e-06, 2.20376e-07, 1.41421, -4.88272e-06, 2.24187e-07, 2.20376e-07, 2.20381e-07, 2.20437e-07, 2.21709e-07, 2.45102e-07, 2.28802e-07, 2.258e-07, 2.22504e-07, 1.16451e-06, 2.31485e-07, 2.20621e-07, 2.20407e-07, 2.24835e-07, 9.17594e-07, 2.20377e-07, 3.16728e-06, 2.20376e-07, 2.32701e-07
0.540918, 0, 7.13249e-06, 4.28157e-07, 1.41421, -7.13249e-06, 4.3543e-07, 4.28157e-07, 4.28167e-07, 4.28273e-07, 4.30702e-07, 4.75333e-07, 4.4693e-07, 4.38507e-07, 4.32217e-07, 2.22951e-06, 4.42524e-07, 4.28626e-07, 4.28217e-07, 4.34678e-07, 1.42822e-06, 4.2816e-07, 4.19583e-06, 4.28157e-07, 4.51674e-07
0.548775, 0, 1.06715e-05, 8.16362e-07, 1.41421, -1.06715e-05, 8.29985e-07, 8.16362e-07, 8.16381e-07, 8.1658e-07, 8.21129e-07, 9.04729e-07, 8.55581e-07, 8.3575e-07, 8.23968e-07, 4.19056e-06, 8.34869e-07, 8.17241e-07, 8.16474e-07, 8.2584e-07, 2.24173e-06, 8.16369e-07, 5.62566e-06, 8.16362e-07, 8.60412e-07
0.556633, 0, 1.63358e-05, 1.52818e-06, 1.41421, -1.63358e-05, 1.55323e-06, 1.52818e-06, 1.52821e-06, 1.52858e-06, 1.53694e-06, 1.69072e-06, 1.60712e-06, 1.56384e-06, 1.54217e-06, 7.73472e-06, 1.55192e-06, 1.52979e-06, 1.52838e-06, 1.54187e-06, 3.54691e-06, 1.52819e-06, 7.66479e-06, 1.52818e-06, 1.6092e-06
0.56449, 0, 2.55009e-05, 2.80916e-06, 1.41421, -2.55009e-05, 2.85443e-06, 2.80916e-06, 2.80922e-06, 2.80988e-06, 2.825e-06, 3.1028e-06, 2.96243e-06, 2.87358e-06, 2.83443e-06, 1.40217e-05, 2.83951e-06, 2.81208e-06, 2.80953e-06, 2.82882e-06, 5.65043e-06, 2.80918e-06, 1.06488e-05, 2.80916e-06, 2.95554e-06
0.572347, 0, 4.04054e-05, 5.07174e-06, 1.41421, -4.04054e-05, 5.15207e-06, 5.07174e-06, 5.07185e-06, 5.07303e-06, 5.09985e-06, 5.59282e-06, 5.36521e-06, 5.18606e-06, 5.11659e-06, 2.49687e-05, 5.11039e-06, 5.07692e-06, 5.0724e-06, 5.09982e-06, 9.04643e-06, 5.07178e-06, 1.51178e-05, 5.07174e-06, 5.3315e-06
0.580204, 0, 6.46302e-05, 8.99426e-06, 1.41421, -6.46302e-05, 9.1343e-06, 8.99426e-06, 8.99446e-06, 8.99651e-06, 9.04326e-06, 9.90263e-06, 9.54837e-06, 9.19356e-06, 9.07245e-06, 4.36791e-05, 9.04331e-06, 9.0033e-06, 8.99541e-06, 9.03412e-06, 1.45221e-05, 8.99433e-06, 2.19341e-05, 8.99426e-06, 9.44708e-06
0.588061, 0, 0.000103811, 1.56691e-05, 1.41421, -0.000103811, 1.59089e-05, 1.56691e-05, 1.56694e-05, 1.5673e-05, 1.5753e-05, 1.72248e-05, 1.67006e-05, 1.60104e-05, 1.5803e-05, 7.50711e-05, 1.57311e-05, 1.56846e-05, 1.56711e-05, 1.57254e-05, 2.33147e-05, 1.56692e-05, 3.24615e-05, 1.56691e-05, 1.64446e-05
0.595919, 0, 0.000166649, 2.68185e-05, 1.41421, -0.000166649, 2.72221e-05, 2.68185e-05, 2.68191e-05, 2.6825e-05, 2.69597e-05, 2.94363e-05, 2.87115e-05, 2.73928e-05, 2.70438e-05, 0.000126776, 2.68967e-05, 2.68445e-05, 2.68218e-05, 2.68975e-05, 3.73392e-05, 2.68187e-05, 4.88168e-05, 2.68185e-05, 2.81234e-05
0.603776, 0, 0.000266331, 4.51001e-05, 1.41421, -0.000266331, 4.57674e-05, 4.51001e-05, 4.51011e-05, 4.51108e-05, 4.53336e-05, 4.94286e-05, 4.85242e-05, 4.60498e-05, 4.54727e-05, 0.000210379, 4.51984e-05, 4.51432e-05, 4.51056e-05, 4.52104e-05, 5.95099e-05, 4.51004e-05, 7.42396e-05, 4.51001e-05, 4.72579e-05
0.611633, 0, 0.000422434, 7.45257e-05, 1.41421, -0.000422434, 7.56101e-05, 7.45257e-05, 7.45273e-05, 7.45431e-05, 7.49052e-05, 8.15593e-05, 8.0629e-05, 7.60689e-05, 7.51311e-05, 0.000343092, 7.46489e-05, 7.45957e-05, 7.45347e-05, 7.46791e-05, 9.41804e-05, 7.45263e-05, 0.000113583, 7.45257e-05, 7.80319e-05
0.61949, 0, 0.000663459, 0.000121023, 1.41421, -0.000663459, 0.000122754, 0.000121023, 0.000121025, 0.000121051, 0.000121629, 0.000132255, 0.000131741, 0.000123487, 0.00012199, 0.000549927, 0.000121177, 0.000121134, 0.000121037, 0.000121235, 0.000147734, 0.000121024, 0.000174001, 0.000121023, 0.000126622
0.627347, 0, 0.00103001, 0.000193152, 1.41421, -0.00103001, 0.00019587, 0.000193152, 0.000193156, 0.000193196, 0.000194103, 0.000210784, 0.000211694, 0.000197021, 0.00019467, 0.000866419, 0.000193344, 0.000193327, 0.000193174, 0.000193444, 0.000229339, 0.000193153, 0.000265801, 0.000193152, 0.000201942
0.635205, 0, 0.0015787, 0.000303004, 1.41421, -0.0015787, 0.000307198, 0.000303004, 0.00030301, 0.000303071, 0.000304472, 0.000330212, 0.000334594, 0.000308973, 0.000305346, 0.00134192, 0.000303243, 0.000303275, 0.000303038, 0.000303405, 0.000351893, 0.000303006, 0.00040354, 0.000303004, 0.000316567
