   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_145.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.232225, 0, 4.03521e-12, 0, 1.41421, -4.03521e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3266e-14, 0, 0, 9.42422e-17, 1.66872e-13, 0, 3.83497e-12, 0, 0
0.24009, 0, 6.4609e-12, 0, 1.41421, -6.4609e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.31825e-14, 0, 0, 1.5452e-16, 2.77081e-13, 0, 6.13048e-12, 0, 0
0.247956, 0, 1.02772e-11, 0, 1.41421, -1.02772e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.44595e-14, 0, 0, 2.51976e-16, 4.57679e-13, 0, 9.73483e-12, 0, 0
0.255822, 0, 1.62418e-11, 0, 1.41421, -1.62418e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33246e-13, 0, 0, 4.08746e-16, 7.52151e-13, 0, 1.53559e-11, 0, 0
0.263688, 0, 2.55027e-11, 0, 1.41421, -2.55027e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08837e-13, 0, 0, 6.59728e-16, 1.23e-12, 0, 2.40632e-11, 0, 0
0.271554, 0, 3.97885e-11, 0, 1.41421, -3.97885e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.25175e-13, 0, 0, 1.05974e-15, 2.00184e-12, 0, 3.74604e-11, 0, 0
0.27942, 0, 6.16836e-11, 0, 1.41421, -6.16836e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.03043e-13, 0, 0, 1.69467e-15, 3.24305e-12, 0, 5.79358e-11, 0, 0
0.287286, 0, 9.5027e-11, 0, 1.41421, -9.5027e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.73193e-13, 0, 0, 2.69866e-15, 5.23076e-12, 0, 8.90204e-11, 0, 0
0.295151, 0, 1.45484e-10, 1.45735e-43, 1.41421, -1.45484e-10, 1.45735e-43, 0, 1.45735e-43, 1.45735e-43, 1.45735e-43, 1.45735e-43, 1.45735e-43, 1.45735e-43, 1.45735e-43, 1.45735e-43, 1.45735e-43, 1.18081e-12, 1.45735e-43, 1.45735e-43, 4.28092e-15, 8.40132e-12, 1.45735e-43, 1.35898e-10, 1.45735e-43, 1.45735e-43
0.303017, 0, 2.21363e-10, 2.44947e-42, 1.41421, -2.21363e-10, 2.44947e-42, 0, 2.44947e-42, 2.44947e-42, 2.44947e-42, 2.44947e-42, 2.44947e-42, 2.44947e-42, 2.44947e-42, 2.44947e-42, 2.44947e-42, 1.79187e-12, 2.44947e-42, 2.44947e-42, 6.76724e-15, 1.344e-11, 2.44947e-42, 2.06124e-10, 2.44947e-42, 2.44947e-42
0.310883, 0, 3.34769e-10, 3.42323e-41, 1.41421, -3.34769e-10, 3.42323e-41, 0, 3.42323e-41, 3.42323e-41, 3.42323e-41, 3.42323e-41, 3.42323e-41, 3.42323e-41, 3.42323e-41, 3.42323e-41, 3.42323e-41, 2.70197e-12, 3.42323e-41, 3.42323e-41, 1.06645e-14, 2.14202e-11, 3.42323e-41, 3.10636e-10, 3.42323e-41, 3.42323e-41
0.318749, 0, 5.03235e-10, 4.23838e-40, 1.41421, -5.03235e-10, 4.23838e-40, 0, 4.23838e-40, 4.23838e-40, 4.23838e-40, 4.23838e-40, 4.23838e-40, 4.23838e-40, 4.23838e-40, 4.23838e-40, 4.23838e-40, 4.04879e-12, 4.23838e-40, 4.23838e-40, 1.6761e-14, 3.40193e-11, 4.23838e-40, 4.6515e-10, 4.23838e-40, 4.23838e-40
0.326615, 0, 7.52009e-10, 4.7151e-39, 1.41421, -7.52009e-10, 4.7151e-39, 0, 4.7151e-39, 4.7151e-39, 4.7151e-39, 4.7151e-39, 4.7151e-39, 4.7151e-39, 4.7151e-39, 4.7151e-39, 4.7151e-39, 6.02926e-12, 4.7151e-39, 4.7151e-39, 2.62831e-14, 5.38537e-11, 4.7151e-39, 6.92099e-10, 4.7151e-39, 4.7151e-39
0.334481, 0, 1.11743e-09, 1.9367e-37, 1.41421, -1.11743e-09, 1.9367e-37, 0, 1.9367e-37, 1.9367e-37, 1.9367e-37, 1.9367e-37, 1.9367e-37, 1.9367e-37, 1.9367e-37, 1.9367e-37, 1.9367e-37, 8.92401e-12, 1.9367e-37, 1.9367e-37, 4.12073e-14, 8.51246e-11, 1.9367e-37, 1.02334e-09, 1.9367e-37, 1.9367e-37
0.342346, 0, 1.65065e-09, 1.61921e-36, 1.41421, -1.65065e-09, 1.61921e-36, 0, 1.61921e-36, 1.61921e-36, 1.61921e-36, 1.61921e-36, 1.61921e-36, 1.61921e-36, 1.61921e-36, 1.61921e-36, 1.61921e-36, 1.31266e-11, 1.61921e-36, 1.61921e-36, 6.44062e-14, 1.33979e-10, 1.61921e-36, 1.50348e-09, 1.61921e-36, 1.61921e-36
0.350212, 0, 2.42473e-09, 1.24313e-35, 1.41421, -2.42473e-09, 1.24313e-35, 0, 1.24313e-35, 1.24313e-35, 1.24313e-35, 1.24313e-35, 1.24313e-35, 1.24313e-35, 1.24313e-35, 1.24313e-35, 1.24313e-35, 1.91917e-11, 1.24313e-35, 1.24313e-35, 1.00561e-13, 2.10349e-10, 1.24313e-35, 2.19509e-09, 1.24313e-35, 1.24313e-35
0.358078, 0, 3.54245e-09, 8.80414e-35, 1.41421, -3.54245e-09, 8.80414e-35, 0, 8.80414e-35, 8.80414e-35, 8.80414e-35, 8.80414e-35, 8.80414e-35, 8.80414e-35, 8.80414e-35, 8.80414e-35, 8.80414e-35, 2.78916e-11, 8.80414e-35, 8.80414e-35, 1.56904e-13, 3.29505e-10, 8.80414e-35, 3.1849e-09, 8.80414e-35, 8.80414e-35
0.365944, 0, 5.14814e-09, 6.02193e-34, 1.41421, -5.14814e-09, 6.02193e-34, 0, 6.02193e-34, 6.02193e-34, 6.02193e-34, 6.02193e-34, 6.02193e-34, 6.02193e-34, 6.02193e-34, 6.02193e-34, 6.02193e-34, 4.02963e-11, 6.02193e-34, 6.02193e-34, 2.4472e-13, 5.15111e-10, 6.02193e-34, 4.59249e-09, 6.02193e-34, 6.02193e-34
0.37381, 0, 7.44352e-09, 4.00472e-33, 1.41421, -7.44352e-09, 4.00472e-33, 0, 4.00472e-33, 4.00472e-33, 4.00472e-33, 4.00472e-33, 4.00472e-33, 4.00472e-33, 4.00472e-33, 4.00472e-33, 4.00472e-33, 5.78788e-11, 4.00472e-33, 4.00472e-33, 3.81624e-13, 8.03772e-10, 4.00472e-33, 6.58148e-09, 4.00472e-33, 4.00472e-33
0.381676, 0, 1.07096e-08, 2.50692e-32, 1.41421, -1.07096e-08, 2.50692e-32, 0, 2.50692e-32, 2.50692e-32, 2.50692e-32, 2.50692e-32, 2.50692e-32, 2.50692e-32, 2.50692e-32, 2.50692e-32, 2.50692e-32, 8.26561e-11, 2.50692e-32, 2.50692e-32, 5.95106e-13, 1.25205e-09, 2.50692e-32, 9.37434e-09, 2.50692e-32, 2.50692e-32
0.389542, 0, 1.53369e-08, 1.46723e-31, 1.41421, -1.53369e-08, 1.46723e-31, 0, 1.46723e-31, 1.46723e-31, 1.46723e-31, 1.46723e-31, 1.46723e-31, 1.46723e-31, 1.46723e-31, 1.46723e-31, 1.46723e-31, 1.17373e-10, 1.46723e-31, 1.46723e-31, 9.28051e-13, 1.94718e-09, 1.46723e-31, 1.32715e-08, 1.46723e-31, 1.46723e-31
0.397407, 0, 2.18663e-08, 8.03231e-31, 1.41421, -2.18663e-08, 8.03231e-31, 0, 8.03231e-31, 8.03231e-31, 8.03231e-31, 8.03231e-31, 8.03231e-31, 8.03231e-31, 8.03231e-31, 8.03231e-31, 8.03231e-31, 1.65745e-10, 8.03231e-31, 8.03231e-31, 1.44726e-12, 3.02346e-09, 8.03231e-31, 1.86756e-08, 8.03231e-31, 8.03231e-31
0.405273, 0, 3.10456e-08, 4.12452e-30, 1.41421, -3.10456e-08, 4.12452e-30, 0, 4.12452e-30, 4.12452e-30, 4.12452e-30, 4.12452e-30, 4.12452e-30, 4.12452e-30, 4.12452e-30, 4.12452e-30, 4.12452e-30, 2.32773e-10, 4.12452e-30, 4.12452e-30, 2.25665e-12, 4.6871e-09, 4.12452e-30, 2.61235e-08, 4.12452e-30, 4.12452e-30
0.413139, 0, 4.39077e-08, 1.99254e-29, 1.41421, -4.39077e-08, 1.99254e-29, 0, 1.99254e-29, 1.99254e-29, 1.99254e-29, 1.99254e-29, 1.99254e-29, 1.99254e-29, 1.99254e-29, 1.99254e-29, 1.99254e-29, 3.25154e-10, 1.99254e-29, 1.99254e-29, 3.51741e-12, 7.25381e-09, 1.99254e-29, 3.63252e-08, 1.99254e-29, 1.99254e-29
0.421005, 0, 6.1877e-08, 9.08513e-29, 1.41421, -6.1877e-08, 9.08513e-29, 0, 9.08513e-29, 9.08513e-29, 9.08513e-29, 9.08513e-29, 9.08513e-29, 9.08513e-29, 9.08513e-29, 9.08513e-29, 9.08513e-29, 4.5181e-10, 9.08513e-29, 9.08513e-29, 5.47893e-12, 1.12053e-08, 9.08513e-29, 5.02144e-08, 9.08513e-29, 9.08513e-29
0.428871, 0, 8.69169e-08, 3.92135e-28, 1.41421, -8.69169e-08, 3.92135e-28, 0, 3.92135e-28, 3.92135e-28, 3.92135e-28, 3.92135e-28, 3.92135e-28, 3.92135e-28, 3.92135e-28, 3.92135e-28, 3.92135e-28, 6.24565e-10, 3.92135e-28, 3.92135e-28, 8.52556e-12, 1.72736e-08, 3.92135e-28, 6.90102e-08, 3.92135e-28, 3.92135e-28
0.436737, 0, 1.21733e-07, 1.60684e-27, 1.41421, -1.21733e-07, 1.60684e-27, 0, 1.60684e-27, 1.60684e-27, 1.60684e-27, 1.60684e-27, 1.60684e-27, 1.60684e-27, 1.60684e-27, 1.60684e-27, 1.60684e-27, 8.59017e-10, 1.60684e-27, 1.60684e-27, 1.32473e-11, 2.6566e-08, 1.60684e-27, 9.42947e-08, 1.60684e-27, 1.60684e-27
0.444602, 0, 1.70052e-07, 6.26815e-27, 1.41421, -1.70052e-07, 6.26815e-27, 0, 6.26815e-27, 6.26815e-27, 6.26815e-27, 6.26815e-27, 6.26815e-27, 6.26815e-27, 6.26815e-27, 6.26815e-27, 6.26815e-27, 1.17564e-09, 6.26815e-27, 6.26815e-27, 2.05454e-11, 4.07488e-08, 6.26815e-27, 1.28107e-07, 6.26815e-27, 6.26815e-27
0.452468, 0, 2.37009e-07, 2.33371e-26, 1.41421, -2.37009e-07, 2.33371e-26, 0, 2.33371e-26, 2.33371e-26, 2.33371e-26, 2.33371e-26, 2.33371e-26, 1.01267e-13, 2.33371e-26, 2.33371e-26, 2.33371e-26, 1.60117e-09, 2.33371e-26, 2.33371e-26, 3.17897e-11, 6.2315e-08, 2.33371e-26, 1.73061e-07, 2.33371e-26, 2.33371e-26
0.460334, 0, 3.29671e-07, 8.31251e-26, 1.41421, -3.29671e-07, 8.31251e-26, 0, 8.31251e-26, 8.31251e-26, 8.31251e-26, 8.31251e-26, 8.31251e-26, 3.28962e-13, 8.31251e-26, 8.31251e-26, 8.31251e-26, 2.17039e-09, 8.31251e-26, 8.31251e-26, 4.90503e-11, 9.49712e-08, 8.31251e-26, 2.3248e-07, 8.31251e-26, 8.31251e-26
0.4682, 0, 4.58743e-07, 2.86732e-25, 1.41421, -4.58743e-07, 6.45208e-12, 0, 1.61801e-14, 3.92553e-14, 9.20897e-12, 2.07929e-13, 3.38808e-13, 5.41944e-12, 6.24943e-12, 8.16141e-13, 9.04245e-10, 2.92835e-09, 2.05878e-14, 3.68564e-14, 7.54372e-11, 1.44191e-07, 1.54835e-15, 3.10606e-07, 2.86732e-25, 9.69898e-12
0.476066, 0, 6.38362e-07, 5.3454e-10, 1.41421, -6.38362e-07, 5.55417e-10, 5.3454e-10, 5.34592e-10, 5.34667e-10, 5.64338e-10, 5.35213e-10, 5.35636e-10, 5.51293e-10, 5.54762e-10, 5.37181e-10, 3.46048e-09, 4.46755e-09, 5.34606e-10, 5.34659e-10, 6.50138e-10, 2.18533e-07, 5.34545e-10, 4.13265e-07, 5.3454e-10, 5.65923e-10
0.483932, 0, 8.88386e-07, 1.72522e-09, 1.41421, -8.88386e-07, 1.77758e-09, 1.72522e-09, 1.72535e-09, 1.72554e-09, 1.79996e-09, 1.72691e-09, 1.72797e-09, 1.76662e-09, 1.77594e-09, 1.73184e-09, 9.06411e-09, 6.98392e-09, 1.72539e-09, 1.72552e-09, 1.90164e-09, 3.2979e-07, 1.72523e-09, 5.47237e-07, 1.72522e-09, 1.80394e-09
0.491798, 0, 1.23761e-06, 4.32044e-09, 1.41421, -1.23761e-06, 4.44007e-09, 4.32044e-09, 4.32074e-09, 4.32117e-09, 4.49118e-09, 4.32429e-09, 4.32672e-09, 4.41431e-09, 4.43631e-09, 4.33557e-09, 2.10859e-08, 1.13207e-08, 4.32082e-09, 4.32112e-09, 4.5885e-09, 4.95549e-07, 4.32047e-09, 7.21638e-07, 4.32044e-09, 4.50027e-09
0.499663, 0, 1.72762e-06, 9.85751e-09, 1.41421, -1.72762e-06, 1.01179e-08, 9.85751e-09, 9.85816e-09, 9.8591e-09, 1.02291e-08, 9.8659e-09, 9.87118e-09, 1.00608e-08, 1.01097e-08, 9.89045e-09, 4.63482e-08, 1.91356e-08, 9.85834e-09, 9.859e-09, 1.02629e-08, 7.41431e-07, 9.85757e-09, 9.48332e-07, 9.85751e-09, 1.02489e-08
0.507529, 0, 2.41964e-06, 2.14329e-08, 1.41421, -2.41964e-06, 2.19819e-08, 2.14329e-08, 2.14342e-08, 2.14362e-08, 2.22165e-08, 2.14506e-08, 2.14617e-08, 2.18598e-08, 2.19646e-08, 2.15023e-08, 9.83785e-08, 3.36771e-08, 2.14346e-08, 2.1436e-08, 2.20427e-08, 1.1047e-06, 2.1433e-08, 1.24332e-06, 2.14329e-08, 2.22582e-08
0.515395, 0, 3.4069e-06, 4.51494e-08, 1.41421, -3.4069e-06, 4.62788e-08, 4.51494e-08, 4.51522e-08, 4.51563e-08, 4.67614e-08, 4.51858e-08, 4.52087e-08, 4.60726e-08, 4.62433e-08, 4.52923e-08, 2.03433e-07, 6.12396e-08, 4.5153e-08, 4.51559e-08, 4.6062e-08, 1.64124e-06, 4.51497e-08, 1.62881e-06, 4.51494e-08, 4.68472e-08
0.523261, 0, 4.82671e-06, 9.27927e-08, 1.41421, -4.82671e-06, 9.50662e-08, 9.27927e-08, 9.27984e-08, 9.28065e-08, 9.60376e-08, 9.28659e-08, 9.2912e-08, 9.47491e-08, 9.49948e-08, 9.30802e-08, 4.11421e-07, 1.13848e-07, 9.27999e-08, 9.28056e-08, 9.41507e-08, 2.42809e-06, 9.27932e-08, 2.13676e-06, 9.27927e-08, 9.62103e-08
0.531127, 0, 6.89601e-06, 1.86636e-07, 1.41421, -6.89601e-06, 1.91121e-07, 1.86636e-07, 1.86648e-07, 1.86664e-07, 1.93038e-07, 1.86781e-07, 1.86872e-07, 1.91638e-07, 1.90981e-07, 1.87204e-07, 8.1522e-07, 2.14073e-07, 1.86651e-07, 1.86662e-07, 1.88646e-07, 3.58155e-06, 1.86637e-07, 2.81507e-06, 1.86636e-07, 1.93379e-07
0.538993, 0, 9.95123e-06, 3.67896e-07, 1.41421, -9.95123e-06, 3.76573e-07, 3.67896e-07, 3.67917e-07, 3.67948e-07, 3.80281e-07, 3.68175e-07, 3.68351e-07, 3.79084e-07, 3.76301e-07, 3.68993e-07, 1.58406e-06, 4.035e-07, 3.67923e-07, 3.67945e-07, 3.70852e-07, 5.27078e-06, 3.67898e-07, 3.73794e-06, 3.67896e-07, 3.8094e-07
0.546858, 0, 1.45238e-05, 7.1123e-07, 1.41421, -1.45238e-05, 7.27702e-07, 7.1123e-07, 7.11271e-07, 7.1133e-07, 7.3474e-07, 7.11761e-07, 7.12095e-07, 7.34774e-07, 7.27185e-07, 7.13313e-07, 3.01977e-06, 7.57246e-07, 7.11282e-07, 7.11324e-07, 7.15554e-07, 7.74474e-06, 7.11234e-07, 5.02338e-06, 7.1123e-07, 7.35991e-07
0.554724, 0, 2.14557e-05, 1.34903e-06, 1.41421, -2.14557e-05, 1.37972e-06, 1.34903e-06, 1.34911e-06, 1.34922e-06, 1.39283e-06, 1.35002e-06, 1.35064e-06, 1.39682e-06, 1.37875e-06, 1.35291e-06, 5.64941e-06, 1.40826e-06, 1.34913e-06, 1.34921e-06, 1.35532e-06, 1.13717e-05, 1.34904e-06, 6.86208e-06, 1.34903e-06, 1.39516e-06
0.56259, 0, 3.20811e-05, 2.51111e-06, 1.41421, -3.20811e-05, 2.56721e-06, 2.51111e-06, 2.51125e-06, 2.51145e-06, 2.59118e-06, 2.51292e-06, 2.51405e-06, 2.60501e-06, 2.56545e-06, 2.51821e-06, 1.03738e-05, 2.58705e-06, 2.51129e-06, 2.51143e-06, 2.52019e-06, 1.66985e-05, 2.51112e-06, 9.5644e-06, 2.51111e-06, 2.59544e-06
0.570456, 0, 4.85068e-05, 4.58784e-06, 1.41421, -4.85068e-05, 4.68854e-06, 4.58784e-06, 4.58809e-06, 4.58845e-06, 4.73156e-06, 4.59109e-06, 4.59313e-06, 4.76943e-06, 4.68537e-06, 4.60058e-06, 1.86998e-05, 4.68483e-06, 4.58816e-06, 4.58842e-06, 4.60089e-06, 2.45401e-05, 4.58787e-06, 1.36345e-05, 4.58784e-06, 4.73921e-06
0.578322, 0, 7.40335e-05, 8.22828e-06, 1.41421, -7.40335e-05, 8.40571e-06, 8.22828e-06, 8.22873e-06, 8.22936e-06, 8.48152e-06, 8.234e-06, 8.2376e-06, 8.57448e-06, 8.40014e-06, 8.25073e-06, 3.30945e-05, 8.35169e-06, 8.22885e-06, 8.2293e-06, 8.24691e-06, 3.61117e-05, 8.22832e-06, 1.98858e-05, 8.22828e-06, 8.495e-06
0.586188, 0, 0.000113777, 1.44883e-05, 1.41421, -0.000113777, 1.47953e-05, 1.44883e-05, 1.44891e-05, 1.44902e-05, 1.49264e-05, 1.44982e-05, 1.45044e-05, 1.5139e-05, 1.47856e-05, 1.45271e-05, 5.75092e-05, 1.46447e-05, 1.44893e-05, 1.449e-05, 1.45147e-05, 5.32229e-05, 1.44884e-05, 2.96136e-05, 1.44883e-05, 1.49497e-05
0.594054, 0, 0.000175565, 2.50484e-05, 1.41421, -0.000175565, 2.55699e-05, 2.50484e-05, 2.50497e-05, 2.50516e-05, 2.57927e-05, 2.50652e-05, 2.50758e-05, 2.62538e-05, 2.55535e-05, 2.51144e-05, 9.81369e-05, 2.52461e-05, 2.50501e-05, 2.50514e-05, 2.50857e-05, 7.8557e-05, 2.50485e-05, 4.48533e-05, 2.50484e-05, 2.58323e-05
0.601919, 0, 0.000271188, 4.2525e-05, 1.41421, -0.000271188, 4.33951e-05, 4.2525e-05, 4.25272e-05, 4.25303e-05, 4.37669e-05, 4.2553e-05, 4.25707e-05, 4.47256e-05, 4.33678e-05, 4.2635e-05, 0.00016447, 4.2774e-05, 4.25278e-05, 4.253e-05, 4.25774e-05, 0.000116064, 4.25252e-05, 6.87391e-05, 4.2525e-05, 4.3833e-05
0.609785, 0, 0.000418112, 7.09017e-05, 1.41421, -0.000418112, 7.23276e-05, 7.09017e-05, 7.09053e-05, 7.09104e-05, 7.29369e-05, 7.09477e-05, 7.09766e-05, 7.48604e-05, 7.22828e-05, 7.10821e-05, 0.000270737, 7.12145e-05, 7.09063e-05, 7.09099e-05, 7.0975e-05, 0.000171507, 7.09021e-05, 0.000106015, 7.09017e-05, 7.30452e-05
0.617651, 0, 0.000641753, 0.000116109, 1.41421, -0.000641753, 0.000118405, 0.000116109, 0.000116115, 0.000116123, 0.000119386, 0.000116183, 0.00011623, 0.000123124, 0.000118333, 0.0001164, 0.000437792, 0.000116501, 0.000116117, 0.000116123, 0.000116211, 0.000253186, 0.00011611, 0.000163714, 0.000116109, 0.00011956
