   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_595.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0131723, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.005298, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00257635, 0, 2.83928e-14, 0, 1.41421, -2.83928e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7046e-16, 0, 0, 7.27003e-17, 0, 2.53894e-15, 0, 2.56107e-14, 0, 0, 0
0.0104507, 0, 4.4056e-14, 0, 1.41421, -4.4056e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63767e-16, 0, 0, 1.14624e-16, 0, 4.04804e-15, 0, 3.96295e-14, 0, 0, 0
0.018325, 0, 6.80651e-14, 0, 1.41421, -6.80651e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.06341e-16, 0, 0, 1.79951e-16, 0, 6.42824e-15, 0, 6.10506e-14, 0, 0, 0
0.0261994, 0, 1.04708e-13, 0, 1.41421, -1.04708e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.23228e-16, 0, 0, 2.81312e-16, 0, 1.01673e-14, 0, 9.36364e-14, 0, 0, 0
0.0340737, 0, 1.60395e-13, 0, 1.41421, -1.60395e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.51703e-16, 0, 0, 4.37926e-16, 0, 1.60178e-14, 0, 1.42987e-13, 0, 0, 0
0.0419481, 0, 2.44662e-13, 0, 1.41421, -2.44662e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44699e-15, 0, 0, 6.78913e-16, 0, 2.51358e-14, 0, 2.17401e-13, 0, 0, 0
0.0498224, 0, 3.71646e-13, 0, 1.41421, -3.71646e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19055e-15, 0, 0, 1.04822e-15, 0, 3.9294e-14, 0, 3.29113e-13, 0, 0, 0
0.0576968, 0, 5.62195e-13, 0, 1.41421, -5.62195e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.30197e-15, 0, 0, 1.61188e-15, 0, 6.11916e-14, 0, 4.96089e-13, 0, 0, 0
0.0655711, 0, 8.46942e-13, 0, 1.41421, -8.46942e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.95603e-15, 0, 0, 2.46879e-15, 0, 9.49301e-14, 0, 7.44587e-13, 0, 0, 0
0.0734454, 0, 1.2707e-12, 0, 1.41421, -1.2707e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.40707e-15, 0, 0, 3.76647e-15, 0, 1.46716e-13, 0, 1.11281e-12, 0, 0, 0
0.0813198, 0, 1.89874e-12, 0, 1.41421, -1.89874e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10235e-14, 0, 0, 5.7242e-15, 0, 2.25907e-13, 0, 1.65609e-12, 0, 0, 0
0.0891941, 0, 2.82577e-12, 0, 1.41421, -2.82577e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63365e-14, 0, 0, 8.66697e-15, 0, 3.46556e-13, 0, 2.45421e-12, 0, 0, 0
0.0970685, 0, 4.18858e-12, 0, 1.41421, -4.18858e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41088e-14, 0, 0, 1.30742e-14, 0, 5.29694e-13, 0, 3.62171e-12, 0, 0, 0
0.104943, 0, 6.184e-12, 0, 1.41421, -6.184e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.54303e-14, 0, 0, 1.96516e-14, 0, 8.06684e-13, 0, 5.32223e-12, 0, 0, 0
0.112817, 0, 9.09403e-12, 0, 1.41421, -9.09403e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.1852e-14, 0, 0, 2.94343e-14, 0, 1.22413e-12, 0, 7.78862e-12, 0, 0, 0
0.120692, 0, 1.33212e-11, 0, 1.41421, -1.33212e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.55706e-14, 0, 0, 4.39369e-14, 0, 1.85104e-12, 0, 1.13506e-11, 0, 0, 0
0.128566, 0, 1.94374e-11, 0, 1.41421, -1.94374e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09684e-13, 0, 0, 6.53696e-14, 0, 2.78925e-12, 0, 1.64731e-11, 0, 0, 0
0.13644, 0, 2.82527e-11, 0, 1.41421, -2.82527e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58542e-13, 0, 0, 9.69496e-14, 0, 4.18858e-12, 0, 2.38086e-11, 0, 0, 0
0.144315, 0, 4.09093e-11, 0, 1.41421, -4.09093e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28225e-13, 0, 0, 1.43352e-13, 0, 6.26872e-12, 0, 3.4269e-11, 0, 0, 0
0.152189, 0, 5.90119e-11, 0, 1.41421, -5.90119e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27194e-13, 0, 0, 2.11355e-13, 0, 9.35075e-12, 0, 4.91225e-11, 0, 0, 0
0.160063, 0, 8.48066e-11, 0, 1.41421, -8.48066e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.67171e-13, 0, 0, 3.10776e-13, 0, 1.39027e-11, 0, 7.01259e-11, 0, 0, 0
0.167938, 0, 1.21426e-10, 0, 1.41421, -1.21426e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.64328e-13, 0, 0, 4.55814e-13, 0, 2.06047e-11, 0, 9.97008e-11, 0, 0, 0
0.175812, 0, 1.73222e-10, 0, 1.41421, -1.73222e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.40876e-13, 0, 0, 6.66987e-13, 0, 3.04424e-11, 0, 1.41171e-10, 0, 0, 0
0.183686, 0, 2.4622e-10, 0, 1.41421, -2.4622e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32719e-12, 0, 0, 9.73929e-13, 0, 4.48403e-11, 0, 1.99079e-10, 0, 0, 0
0.191561, 0, 3.48738e-10, 0, 1.41421, -3.48738e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86461e-12, 0, 0, 1.41943e-12, 0, 6.58522e-11, 0, 2.79602e-10, 0, 0, 0
0.199435, 0, 4.92214e-10, 0, 1.41421, -4.92214e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60921e-12, 0, 0, 2.0653e-12, 0, 9.64323e-11, 0, 3.91107e-10, 0, 0, 0
