   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_849.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0215747, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0136906, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00580647, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00207764, 0, 1.24951e-16, 0, 1.41421, -1.24951e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00399e-18, 0, 0, 2.3436e-19, 0, 1.06286e-18, 0, 1.2265e-16, 0, 0, 0
0.00996174, 0, 2.17063e-16, 0, 1.41421, -2.17063e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74371e-18, 0, 0, 4.13538e-19, 0, 1.88938e-18, 0, 2.13016e-16, 0, 0, 0
0.0178459, 0, 3.74677e-16, 0, 1.41421, -3.74677e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00914e-18, 0, 0, 7.25177e-19, 0, 3.33863e-18, 0, 3.67604e-16, 0, 0, 0
0.02573, 0, 6.42685e-16, 0, 1.41421, -6.42685e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.1603e-18, 0, 0, 1.26392e-18, 0, 5.86514e-18, 0, 6.30396e-16, 0, 0, 0
0.0336141, 0, 1.0956e-15, 0, 1.41421, -1.0956e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.79461e-18, 0, 0, 2.1897e-18, 0, 1.02448e-17, 0, 1.07437e-15, 0, 0, 0
0.0414982, 0, 1.85635e-15, 0, 1.41421, -1.85635e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48972e-17, 0, 0, 3.77124e-18, 0, 1.77949e-17, 0, 1.81988e-15, 0, 0, 0
0.0493823, 0, 3.12648e-15, 0, 1.41421, -3.12648e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50829e-17, 0, 0, 6.45741e-18, 0, 3.07399e-17, 0, 3.06419e-15, 0, 0, 0
0.0572664, 0, 5.23445e-15, 0, 1.41421, -5.23445e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.19822e-17, 0, 0, 1.09936e-17, 0, 5.28157e-17, 0, 5.12866e-15, 0, 0, 0
0.0651505, 0, 8.7125e-15, 0, 1.41421, -8.7125e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.98557e-17, 0, 0, 1.86111e-17, 0, 9.0266e-17, 0, 8.53376e-15, 0, 0, 0
