   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_861.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.013702, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00585027, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00200142, 0, 2.86342e-16, 0, 1.41421, -2.86342e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.28056e-18, 0, 0, 2.21011e-18, 0, 7.00614e-20, 0, 2.80781e-16, 0, 0
0.0098531, 0, 4.71215e-16, 0, 1.41421, -4.71215e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.39781e-18, 0, 0, 3.70258e-18, 0, 1.18241e-19, 0, 4.61996e-16, 0, 0
0.0177048, 0, 7.71296e-16, 0, 1.41421, -7.71296e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.83394e-18, 0, 0, 6.17042e-18, 0, 1.9858e-19, 0, 7.56093e-16, 0, 0
0.0255565, 0, 1.25579e-15, 0, 1.41421, -1.25579e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43808e-17, 0, 0, 1.023e-17, 0, 3.31907e-19, 0, 1.23085e-15, 0, 0
0.0334082, 0, 2.03391e-15, 0, 1.41421, -2.03391e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32878e-17, 0, 0, 1.68738e-17, 0, 5.5212e-19, 0, 1.9932e-15, 0, 0
0.0412599, 0, 3.27706e-15, 0, 1.41421, -3.27706e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.75155e-17, 0, 0, 2.76919e-17, 0, 9.14149e-19, 0, 3.21094e-15, 0, 0
0.0491115, 0, 5.25288e-15, 0, 1.41421, -5.25288e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.01245e-17, 0, 0, 4.52202e-17, 0, 1.50658e-18, 0, 5.14603e-15, 0, 0
0.0569632, 0, 8.37704e-15, 0, 1.41421, -8.37704e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.58671e-17, 0, 0, 7.34813e-17, 0, 2.47164e-18, 0, 8.20523e-15, 0, 0
0.0648149, 0, 1.32917e-14, 0, 1.41421, -1.32917e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52084e-16, 0, 0, 1.18826e-16, 0, 4.03658e-18, 0, 1.30168e-14, 0, 0
