   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_266.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00406996, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0037906, 0, 1.54799e-26, 0, 1.41421, -1.54799e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45932e-27, 0, 1.20205e-26, 0, 0
0.0116512, 0, 5.47403e-26, 0, 1.41421, -5.47403e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28454e-26, 0, 4.18949e-26, 0, 0
0.0195117, 0, 1.82673e-25, 0, 1.41421, -1.82673e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.45458e-26, 0, 1.38127e-25, 0, 0
0.0273723, 0, 5.81302e-25, 0, 1.41421, -5.81302e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4631e-25, 0, 4.34992e-25, 0, 0
0.0352329, 0, 1.77681e-24, 0, 1.41421, -1.77681e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.59411e-25, 0, 1.31739e-24, 0, 0
0.0430934, 0, 5.24425e-24, 0, 1.41421, -5.24425e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38816e-24, 0, 3.85609e-24, 0, 0
0.050954, 0, 1.50062e-23, 0, 1.41421, -1.50062e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.05599e-24, 0, 1.09502e-23, 0, 0
0.0588145, 0, 4.17594e-23, 0, 1.41421, -4.17594e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15021e-23, 0, 3.02573e-23, 0, 0
0.0666751, 0, 1.13296e-22, 0, 1.41421, -1.13296e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.17503e-23, 0, 8.15459e-23, 0, 0
0.0745357, 0, 3.00288e-22, 0, 1.41421, -3.00288e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.55121e-23, 0, 2.14776e-22, 0, 0
0.0823962, 0, 7.78858e-22, 0, 1.41421, -7.78858e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25144e-22, 0, 5.53714e-22, 0, 0
0.0902568, 0, 1.97968e-21, 0, 1.41421, -1.97968e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.80425e-22, 0, 1.39926e-21, 0, 0
0.0981174, 0, 4.93714e-21, 0, 1.41421, -4.93714e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46715e-21, 0, 3.46999e-21, 0, 0
0.105978, 0, 1.20936e-20, 0, 1.41421, -1.20936e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64045e-21, 0, 8.45313e-21, 0, 0
0.113838, 0, 2.91225e-20, 0, 1.41421, -2.91225e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.87615e-21, 0, 2.02463e-20, 0, 0
0.121699, 0, 6.90244e-20, 0, 1.41421, -6.90244e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12963e-20, 0, 4.77282e-20, 0, 0
0.12956, 0, 1.61065e-19, 0, 1.41421, -1.61065e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.02877e-20, 0, 1.10777e-19, 0, 0
0.13742, 0, 3.70254e-19, 0, 1.41421, -3.70254e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16952e-19, 0, 2.53303e-19, 0, 0
0.145281, 0, 8.3897e-19, 0, 1.41421, -8.3897e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.68046e-19, 0, 5.70925e-19, 0, 0
0.153141, 0, 1.87482e-18, 0, 1.41421, -1.87482e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.05774e-19, 0, 1.26904e-18, 0, 0
0.161002, 0, 4.13364e-18, 0, 1.41421, -4.13364e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3506e-18, 0, 2.78304e-18, 0, 0
