   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_88.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00295549, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00490987, 0, 1.13597e-18, 0, 1.41421, -1.13597e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.67467e-21, 0, 0, 1.64322e-23, 2.16431e-22, 0, 1.12906e-18, 0, 0
0.0127752, 0, 2.18168e-18, 0, 1.41421, -2.18168e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2819e-20, 0, 0, 3.20074e-23, 4.23609e-22, 0, 2.16841e-18, 0, 0
0.0206406, 0, 4.1539e-18, 0, 1.41421, -4.1539e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44071e-20, 0, 0, 6.18185e-23, 8.22057e-22, 0, 4.1286e-18, 0, 0
0.028506, 0, 7.84242e-18, 0, 1.41421, -7.84242e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.60796e-20, 0, 0, 1.18413e-22, 1.58214e-21, 0, 7.79463e-18, 0, 0
0.0363714, 0, 1.46846e-17, 0, 1.41421, -1.46846e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.62816e-20, 0, 0, 2.25e-22, 3.02062e-21, 0, 1.4595e-17, 0, 0
0.0442367, 0, 2.7275e-17, 0, 1.41421, -2.7275e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60258e-19, 0, 0, 4.24178e-22, 5.72209e-21, 0, 2.71086e-17, 0, 0
0.0521021, 0, 5.02611e-17, 0, 1.41421, -5.02611e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95315e-19, 0, 0, 7.93543e-22, 1.07574e-20, 0, 4.99543e-17, 0, 0
0.0599675, 0, 9.19039e-17, 0, 1.41421, -9.19039e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.39989e-19, 0, 0, 1.47344e-21, 2.00753e-20, 0, 9.13423e-17, 0, 0
0.0678328, 0, 1.66773e-16, 0, 1.41421, -1.66773e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.79887e-19, 0, 0, 2.71572e-21, 3.7194e-20, 0, 1.65753e-16, 0, 0
