   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_523.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.216071, 0, 1.22607e-09, 2.50832e-43, 1.41421, -1.22607e-09, 0, 2.50832e-43, 2.50832e-43, 2.50832e-43, 2.50832e-43, 2.50832e-43, 2.50832e-43, 2.50832e-43, 2.50832e-43, 2.50832e-43, 2.50832e-43, 2.50832e-43, 2.50832e-43, 5.01853e-12, 2.50832e-43, 1.19124e-10, 2.50832e-43, 1.10192e-09, 2.50832e-43, 2.50832e-43, 2.50832e-43
0.223945, 0, 1.70511e-09, 4.1044e-42, 1.41421, -1.70511e-09, 0, 4.1044e-42, 4.1044e-42, 4.1044e-42, 4.1044e-42, 4.1044e-42, 4.1044e-42, 4.1044e-42, 4.1044e-42, 4.1044e-42, 4.1044e-42, 4.1044e-42, 4.1044e-42, 7.28587e-12, 4.1044e-42, 1.73671e-10, 4.1044e-42, 1.52416e-09, 4.1044e-42, 4.1044e-42, 4.1044e-42
0.231818, 0, 2.36272e-09, 5.64023e-41, 1.41421, -2.36272e-09, 0, 5.64023e-41, 5.64023e-41, 5.64023e-41, 5.64023e-41, 5.64023e-41, 5.64023e-41, 5.64023e-41, 5.64023e-41, 5.64023e-41, 5.64023e-41, 5.64023e-41, 5.64023e-41, 1.05701e-11, 5.64023e-41, 2.52542e-10, 5.64023e-41, 2.09961e-09, 5.64023e-41, 5.64023e-41, 5.64023e-41
0.239692, 0, 3.26225e-09, 6.88123e-40, 1.41421, -3.26225e-09, 0, 6.88123e-40, 6.88123e-40, 6.88123e-40, 6.88123e-40, 6.88123e-40, 6.88123e-40, 6.88123e-40, 6.88123e-40, 6.88123e-40, 6.88123e-40, 6.88123e-40, 6.88123e-40, 1.53274e-11, 6.88123e-40, 3.66319e-10, 6.88123e-40, 2.8806e-09, 6.88123e-40, 6.88123e-40, 6.88123e-40
0.247566, 0, 4.48845e-09, 7.53897e-39, 1.41421, -4.48845e-09, 0, 7.53897e-39, 7.53897e-39, 7.53897e-39, 7.53897e-39, 7.53897e-39, 7.53897e-39, 7.53897e-39, 7.53897e-39, 7.53897e-39, 7.53897e-39, 7.53897e-39, 7.53897e-39, 2.22207e-11, 7.53897e-39, 5.3009e-10, 7.53897e-39, 3.93614e-09, 7.53897e-39, 7.53897e-39, 7.53897e-39
0.255439, 0, 6.15431e-09, 7.46486e-38, 1.41421, -6.15431e-09, 0, 7.46486e-38, 7.46486e-38, 7.46486e-38, 7.46486e-38, 7.46486e-38, 7.46486e-38, 7.46486e-38, 7.46486e-38, 7.46486e-38, 7.46486e-38, 7.46486e-38, 7.46486e-38, 3.22127e-11, 7.46486e-38, 7.65313e-10, 7.46486e-38, 5.35678e-09, 7.46486e-38, 7.46486e-38, 7.46486e-38
0.263313, 0, 8.4101e-09, 6.71376e-37, 1.41421, -8.4101e-09, 0, 6.71376e-37, 6.71376e-37, 6.71376e-37, 6.71376e-37, 6.71376e-37, 6.71376e-37, 6.71376e-37, 6.71376e-37, 6.71376e-37, 6.71376e-37, 6.71376e-37, 6.71376e-37, 4.67041e-11, 6.71376e-37, 1.10248e-09, 6.71376e-37, 7.26091e-09, 6.71376e-37, 6.71376e-37, 6.71376e-37
0.271187, 0, 1.14551e-08, 5.51369e-36, 1.41421, -1.14551e-08, 0, 5.51369e-36, 5.51369e-36, 5.51369e-36, 5.51369e-36, 5.51369e-36, 5.51369e-36, 5.51369e-36, 5.51369e-36, 5.51369e-36, 5.51369e-36, 5.51369e-36, 5.51369e-36, 6.7733e-11, 5.51369e-36, 1.58482e-09, 5.51369e-36, 9.80255e-09, 5.51369e-36, 5.51369e-36, 5.51369e-36
0.27906, 0, 1.5553e-08, 4.15603e-35, 1.41421, -1.5553e-08, 0, 4.15603e-35, 4.15603e-35, 4.15603e-35, 4.15603e-35, 4.15603e-35, 4.15603e-35, 4.15603e-35, 4.15603e-35, 4.15603e-35, 4.15603e-35, 4.15603e-35, 4.15603e-35, 9.82662e-11, 4.15603e-35, 2.27355e-09, 4.15603e-35, 1.31812e-08, 4.15603e-35, 4.15603e-35, 4.15603e-35
0.286934, 0, 2.10518e-08, 2.8517e-34, 1.41421, -2.10518e-08, 0, 2.8517e-34, 2.8517e-34, 2.8517e-34, 2.8517e-34, 2.8517e-34, 2.8517e-34, 2.8517e-34, 2.8517e-34, 2.8517e-34, 2.8517e-34, 2.8517e-34, 2.8517e-34, 1.42622e-10, 2.8517e-34, 3.25515e-09, 2.8517e-34, 1.7654e-08, 2.8517e-34, 2.8517e-34, 2.8517e-34
0.294808, 0, 2.841e-08, 1.91092e-33, 1.41421, -2.841e-08, 0, 1.91092e-33, 1.91092e-33, 1.91092e-33, 1.91092e-33, 1.91092e-33, 1.91092e-33, 1.91092e-33, 1.91092e-33, 1.91092e-33, 1.91092e-33, 1.91092e-33, 1.91092e-33, 2.07086e-10, 1.91092e-33, 4.65165e-09, 1.91092e-33, 2.35513e-08, 1.91092e-33, 1.91092e-33, 1.91092e-33
0.302681, 0, 3.82307e-08, 1.18751e-32, 1.41421, -3.82307e-08, 0, 1.18751e-32, 1.18751e-32, 1.18751e-32, 1.18751e-32, 1.18751e-32, 1.18751e-32, 1.18751e-32, 1.18751e-32, 1.18751e-32, 1.18751e-32, 1.18751e-32, 1.18751e-32, 3.00793e-10, 1.18751e-32, 6.63485e-09, 1.18751e-32, 3.1295e-08, 1.18751e-32, 1.18751e-32, 1.18751e-32
0.310555, 0, 5.13057e-08, 6.93351e-32, 1.41421, -5.13057e-08, 0, 6.93351e-32, 6.93351e-32, 6.93351e-32, 6.93351e-32, 6.93351e-32, 6.93351e-32, 6.93351e-32, 6.93351e-32, 6.93351e-32, 6.93351e-32, 6.93351e-32, 6.93351e-32, 4.37019e-10, 6.93351e-32, 9.4462e-09, 6.93351e-32, 4.14224e-08, 6.93351e-32, 6.93351e-32, 6.93351e-32
0.318429, 0, 6.86733e-08, 3.87621e-31, 1.41421, -6.86733e-08, 0, 3.87621e-31, 3.87621e-31, 3.87621e-31, 3.87621e-31, 3.87621e-31, 3.87621e-31, 3.87621e-31, 3.87621e-31, 3.87621e-31, 3.87621e-31, 3.87621e-31, 3.87621e-31, 6.35014e-10, 3.87621e-31, 1.34243e-08, 3.87621e-31, 5.46141e-08, 3.87621e-31, 3.87621e-31, 3.87621e-31
0.326302, 0, 9.16935e-08, 2.0396e-30, 1.41421, -9.16935e-08, 0, 2.0396e-30, 2.0396e-30, 2.0396e-30, 2.0396e-30, 2.0396e-30, 2.0396e-30, 2.0396e-30, 2.0396e-30, 2.0396e-30, 2.0396e-30, 2.0396e-30, 2.0396e-30, 9.22644e-10, 2.0396e-30, 1.90427e-08, 2.0396e-30, 7.17282e-08, 2.0396e-30, 2.0396e-30, 2.0396e-30
0.334176, 0, 1.22146e-07, 1.00729e-29, 1.41421, -1.22146e-07, 0, 1.00729e-29, 1.00729e-29, 1.00729e-29, 1.00729e-29, 1.00729e-29, 1.00729e-29, 1.00729e-29, 1.00729e-29, 1.00729e-29, 1.00729e-29, 1.00729e-29, 1.00729e-29, 1.34016e-09, 1.00729e-29, 2.69624e-08, 1.00729e-29, 9.38431e-08, 1.00729e-29, 1.00729e-29, 1.00729e-29
0.34205, 0, 1.62357e-07, 4.68681e-29, 1.41421, -1.62357e-07, 0, 4.68681e-29, 4.68681e-29, 4.68681e-29, 4.68681e-29, 4.68681e-29, 4.68681e-29, 4.68681e-29, 4.68681e-29, 4.68681e-29, 4.68681e-29, 4.68681e-29, 4.68681e-29, 1.94557e-09, 4.68681e-29, 3.81035e-08, 4.68681e-29, 1.22307e-07, 4.68681e-29, 4.68681e-29, 4.68681e-29
0.349923, 0, 2.15365e-07, 2.07752e-28, 1.41421, -2.15365e-07, 0, 2.07752e-28, 2.07752e-28, 2.07752e-28, 2.07752e-28, 2.07752e-28, 2.07752e-28, 2.07752e-28, 2.07752e-28, 2.07752e-28, 2.07752e-28, 2.07752e-28, 2.07752e-28, 2.82215e-09, 2.07752e-28, 5.37423e-08, 2.07752e-28, 1.588e-07, 2.07752e-28, 2.07752e-28, 2.07752e-28
0.357797, 0, 2.85138e-07, 8.74582e-28, 1.41421, -2.85138e-07, 0, 8.74582e-28, 8.74582e-28, 8.74582e-28, 8.74582e-28, 8.74582e-28, 8.74582e-28, 8.74582e-28, 8.74582e-28, 8.74582e-28, 8.74582e-28, 8.74582e-28, 8.74582e-28, 4.0892e-09, 8.74582e-28, 7.56445e-08, 8.74582e-28, 2.05404e-07, 8.74582e-28, 8.74582e-28, 8.74582e-28
0.365671, 0, 3.76851e-07, 3.49812e-27, 1.41421, -3.76851e-07, 0, 3.49812e-27, 3.49812e-27, 3.49812e-27, 3.49812e-27, 3.49812e-27, 3.49812e-27, 3.49812e-27, 3.49812e-27, 3.49812e-27, 3.49812e-27, 3.49812e-27, 3.49812e-27, 5.91687e-09, 3.49812e-27, 1.06244e-07, 3.49812e-27, 2.6469e-07, 3.49812e-27, 3.49812e-27, 3.49812e-27
0.373544, 0, 4.97249e-07, 1.33203e-26, 1.41421, -4.97249e-07, 0, 1.33203e-26, 1.33203e-26, 1.33203e-26, 1.33203e-26, 1.33203e-26, 1.33203e-26, 1.33203e-26, 1.33203e-26, 1.33203e-26, 1.33203e-26, 1.33203e-26, 1.33203e-26, 8.547e-09, 1.33203e-26, 1.48882e-07, 1.33203e-26, 3.3982e-07, 1.33203e-26, 1.33203e-26, 1.33203e-26
0.381418, 0, 6.55117e-07, 4.83908e-26, 1.41421, -6.55117e-07, 0, 4.83908e-26, 4.83908e-26, 4.83908e-26, 4.83908e-26, 4.83908e-26, 4.83908e-26, 7.39515e-14, 4.83908e-26, 4.83908e-26, 4.83908e-26, 4.83908e-26, 4.83908e-26, 1.2322e-08, 4.83908e-26, 2.0813e-07, 4.83908e-26, 4.34665e-07, 4.83908e-26, 4.83908e-26, 4.83908e-26
0.389292, 0, 8.61886e-07, 1.68096e-25, 1.41421, -8.61886e-07, 0, 1.68096e-25, 1.68096e-25, 1.68096e-25, 1.68096e-25, 1.68096e-25, 1.68096e-25, 2.16538e-13, 1.68096e-25, 1.68096e-25, 1.68096e-25, 1.68096e-25, 1.68096e-25, 1.77244e-08, 1.68096e-25, 2.90216e-07, 1.68096e-25, 5.53946e-07, 1.68096e-25, 1.68096e-25, 1.68096e-25
0.397165, 0, 1.13331e-06, 5.66166e-25, 1.41421, -1.13331e-06, 0, 3.63496e-12, 6.50151e-12, 6.19378e-11, 1.02157e-12, 8.89826e-11, 3.8546e-10, 3.74512e-12, 4.00222e-11, 1.53365e-11, 2.02564e-10, 3.29989e-12, 1.42158e-13, 2.54314e-08, 1.68228e-13, 4.03578e-07, 6.66599e-16, 7.03465e-07, 5.66166e-25, 5.66166e-25, 2.49235e-11
0.405039, 0, 1.48868e-06, 8.67492e-11, 1.41421, -1.48868e-06, 8.67492e-11, 9.73583e-11, 1.05725e-10, 2.67523e-10, 8.97308e-11, 3.46457e-10, 1.21177e-09, 9.72516e-11, 2.03559e-10, 1.31511e-10, 6.77958e-10, 9.63804e-11, 8.71641e-11, 3.64769e-08, 8.85027e-11, 5.59698e-07, 8.67511e-11, 8.90236e-07, 8.67492e-11, 8.67492e-11, 1.59492e-10
0.412913, 0, 1.95369e-06, 2.54383e-10, 1.41421, -1.95369e-06, 2.54383e-10, 2.78193e-10, 2.96969e-10, 6.6009e-10, 2.61074e-10, 8.3724e-10, 2.77924e-09, 2.77652e-10, 5.16537e-10, 3.5484e-10, 1.58122e-09, 2.75998e-10, 2.55314e-10, 5.21713e-08, 2.60806e-10, 7.73867e-07, 2.54387e-10, 1.12267e-06, 2.54383e-10, 2.54383e-10, 4.17638e-10
0.420786, 0, 2.56213e-06, 5.71542e-10, 1.41421, -2.56213e-06, 5.71542e-10, 6.20012e-10, 6.58235e-10, 1.39744e-09, 5.85164e-10, 1.75806e-09, 5.71136e-09, 6.18616e-10, 1.10521e-09, 7.76043e-10, 3.27257e-09, 6.15544e-10, 5.73438e-10, 7.4404e-08, 5.8777e-10, 1.06658e-06, 5.71551e-10, 1.41111e-06, 5.71542e-10, 5.71542e-10, 9.03879e-10
0.42866, 0, 3.35809e-06, 1.16213e-09, 1.41421, -3.35809e-06, 1.16213e-09, 1.25607e-09, 1.33016e-09, 2.76282e-09, 1.18853e-09, 3.46176e-09, 1.11238e-08, 1.25303e-09, 2.19645e-09, 1.55848e-09, 6.39709e-09, 1.24741e-09, 1.16581e-09, 1.05806e-07, 1.1978e-09, 1.46513e-06, 1.16215e-09, 1.7678e-06, 1.16213e-09, 1.16213e-09, 1.80625e-09
0.436534, 0, 4.39963e-06, 2.25007e-09, 1.41421, -4.39963e-06, 2.25007e-09, 2.42678e-09, 2.56614e-09, 5.26119e-09, 2.29973e-09, 6.57598e-09, 2.09893e-08, 2.42051e-09, 4.19575e-09, 2.99565e-09, 1.20977e-08, 2.41049e-09, 2.25698e-09, 1.5004e-07, 2.32292e-09, 2.00563e-06, 2.2501e-09, 2.20768e-06, 2.25007e-09, 2.25007e-09, 3.46173e-09
0.444407, 0, 5.76573e-06, 4.23012e-09, 1.41421, -5.76573e-06, 4.23012e-09, 4.5556e-09, 4.81227e-09, 9.776e-09, 4.32159e-09, 1.21976e-08, 3.8744e-08, 4.59799e-09, 7.81369e-09, 5.60334e-09, 2.23676e-08, 4.52559e-09, 4.24285e-09, 2.12186e-07, 4.37245e-09, 2.73804e-06, 4.23018e-09, 2.74879e-06, 4.23012e-09, 4.23012e-09, 6.46176e-09
0.452281, 0, 7.55484e-06, 7.78827e-09, 1.41421, -7.55484e-06, 7.78827e-09, 8.37768e-09, 8.8425e-09, 1.78316e-08, 7.95391e-09, 2.2217e-08, 7.02916e-08, 8.5143e-09, 1.4278e-08, 1.02751e-08, 4.06345e-08, 8.32335e-09, 7.81132e-09, 2.99293e-07, 8.05788e-09, 3.72183e-06, 7.78837e-09, 3.41309e-06, 7.78827e-09, 7.78827e-09, 1.18297e-08
0.460155, 0, 9.90442e-06, 1.41006e-08, 1.41421, -9.90442e-06, 1.41006e-08, 1.51524e-08, 1.59818e-08, 3.20228e-08, 1.43962e-08, 3.98484e-08, 1.25636e-07, 1.61484e-08, 2.56813e-08, 1.85383e-08, 7.27139e-08, 1.50554e-08, 1.41417e-08, 4.2113e-07, 1.45998e-08, 5.04012e-06, 1.41008e-08, 4.22755e-06, 1.41006e-08, 1.41006e-08, 2.13124e-08
0.468028, 0, 1.2996e-05, 2.51563e-08, 1.41421, -1.2996e-05, 2.51563e-08, 2.70079e-08, 2.8468e-08, 5.67057e-08, 2.56767e-08, 7.04817e-08, 2.21499e-07, 2.96504e-08, 4.55425e-08, 3.29683e-08, 1.28337e-07, 2.68372e-08, 2.52287e-08, 5.91331e-07, 2.60636e-08, 6.79931e-06, 2.51566e-08, 5.22556e-06, 2.51563e-08, 2.51563e-08, 3.78517e-08
0.475902, 0, 1.70751e-05, 4.42743e-08, 1.41421, -1.70751e-05, 4.42743e-08, 4.74916e-08, 5.00288e-08, 9.90952e-08, 4.51785e-08, 1.23032e-07, 3.85443e-07, 5.32335e-08, 7.96978e-08, 5.78486e-08, 2.23562e-07, 4.71951e-08, 4.44002e-08, 8.28737e-07, 4.58973e-08, 9.13722e-06, 4.42749e-08, 6.44906e-06, 4.42743e-08, 4.42743e-08, 6.6334e-08
0.483776, 0, 2.24746e-05, 7.69154e-08, 1.41421, -2.24746e-05, 7.69154e-08, 8.24354e-08, 8.67886e-08, 1.70974e-07, 7.84667e-08, 2.12045e-07, 6.62277e-07, 9.38961e-08, 1.37693e-07, 1.00205e-07, 3.84529e-07, 8.19266e-08, 7.71313e-08, 1.15923e-06, 7.97775e-08, 1.22317e-05, 7.69164e-08, 7.95147e-06, 7.69154e-08, 7.69154e-08, 1.14764e-07
0.491649, 0, 2.96503e-05, 1.31937e-07, 1.41421, -2.96503e-05, 1.31937e-07, 1.41291e-07, 1.48667e-07, 2.91317e-07, 1.34566e-07, 3.6091e-07, 1.12381e-06, 1.62535e-07, 2.34924e-07, 1.71402e-07, 6.5318e-07, 1.40429e-07, 1.32303e-07, 1.6191e-06, 1.36918e-07, 1.63114e-05, 1.31939e-07, 9.80247e-06, 1.31937e-07, 1.31937e-07, 1.96071e-07
0.499523, 0, 3.92304e-05, 2.23516e-07, 1.41421, -3.92304e-05, 2.23516e-07, 2.39171e-07, 2.51517e-07, 4.90268e-07, 2.27916e-07, 6.06745e-07, 1.88361e-06, 2.78058e-07, 3.95883e-07, 2.89567e-07, 1.09591e-06, 2.37728e-07, 2.24129e-07, 2.25871e-06, 2.32073e-07, 2.16702e-05, 2.23519e-07, 1.20944e-05, 2.23516e-07, 2.23516e-07, 3.30856e-07
0.507397, 0, 5.20838e-05, 3.74011e-07, 1.41421, -5.20838e-05, 3.74011e-07, 3.99892e-07, 4.20303e-07, 8.15023e-07, 3.81284e-07, 1.00759e-06, 3.11858e-06, 4.70186e-07, 6.58978e-07, 4.8321e-07, 1.81631e-06, 3.97507e-07, 3.75023e-07, 3.14799e-06, 3.88531e-07, 2.86842e-05, 3.74015e-07, 1.4952e-05, 3.74011e-07, 3.74011e-07, 5.51472e-07
0.515271, 0, 6.94173e-05, 6.18197e-07, 1.41421, -6.94173e-05, 6.18197e-07, 6.60467e-07, 6.93801e-07, 1.33845e-06, 6.30076e-07, 1.65295e-06, 5.10061e-06, 7.85951e-07, 1.0836e-06, 7.9654e-07, 2.97375e-06, 6.5657e-07, 6.1985e-07, 4.38417e-06, 6.42541e-07, 3.78352e-05, 6.18204e-07, 1.85459e-05, 6.18197e-07, 6.18197e-07, 9.08025e-07
0.523144, 0, 9.29149e-05, 1.0094e-06, 1.41421, -9.29149e-05, 1.0094e-06, 1.0776e-06, 1.13138e-06, 2.17149e-06, 1.02856e-06, 2.67891e-06, 8.24149e-06, 1.29881e-06, 1.7603e-06, 1.29714e-06, 4.80994e-06, 1.07131e-06, 1.01206e-06, 6.10223e-06, 1.04973e-06, 4.974e-05, 1.00941e-06, 2.31173e-05, 1.0094e-06, 1.0094e-06, 1.47702e-06
0.531018, 0, 0.000124914, 1.62821e-06, 1.41421, -0.000124914, 1.62821e-06, 1.73692e-06, 1.82265e-06, 3.48057e-06, 1.65877e-06, 4.2894e-06, 1.31561e-05, 2.12204e-06, 2.82515e-06, 2.08688e-06, 7.68624e-06, 1.7269e-06, 1.63247e-06, 8.48925e-06, 1.69425e-06, 6.51885e-05, 1.62823e-06, 2.89954e-05, 1.62821e-06, 1.62821e-06, 2.3736e-06
0.538891, 0, 0.000168667, 2.59472e-06, 1.41421, -0.000168667, 2.59472e-06, 2.76592e-06, 2.90093e-06, 5.51188e-06, 2.64283e-06, 6.78565e-06, 2.07492e-05, 3.42804e-06, 4.47969e-06, 3.31704e-06, 1.21351e-05, 2.75014e-06, 2.60141e-06, 1.18038e-05, 2.70157e-06, 8.51933e-05, 2.59475e-06, 3.66469e-05, 2.59472e-06, 2.59472e-06, 3.76857e-06
0.546765, 0, 0.00022868, 4.08523e-06, 1.41421, -0.00022868, 4.08523e-06, 4.35162e-06, 4.56169e-06, 8.62427e-06, 4.1601e-06, 1.06062e-05, 3.23332e-05, 5.47584e-06, 7.01821e-06, 5.20915e-06, 1.89299e-05, 4.32706e-06, 4.09565e-06, 1.64019e-05, 4.25615e-06, 0.000111054, 4.08528e-06, 4.67273e-05, 4.08523e-06, 4.08523e-06, 5.91172e-06
0.554639, 0, 0.000311167, 6.35484e-06, 1.41421, -0.000311167, 6.35484e-06, 6.76438e-06, 7.08734e-06, 1.33331e-05, 6.46994e-06, 1.63801e-05, 4.9783e-05, 8.64945e-06, 1.0864e-05, 8.08274e-06, 2.91768e-05, 6.72662e-06, 6.37086e-06, 2.27714e-05, 6.62509e-06, 0.000144441, 6.35492e-06, 6.01558e-05, 6.35484e-06, 6.35484e-06, 9.16294e-06
0.562513, 0, 0.000424634, 9.76723e-06, 1.41421, -0.000424634, 9.76723e-06, 1.03894e-05, 1.088e-05, 2.03679e-05, 9.94207e-06, 2.49966e-05, 7.57386e-05, 1.3511e-05, 1.6617e-05, 1.23921e-05, 4.44359e-05, 1.0332e-05, 9.79157e-06, 3.15768e-05, 1.01897e-05, 0.000187501, 9.76735e-06, 7.82155e-05, 9.76723e-06, 9.76723e-06, 1.40331e-05
