   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_264.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00250081, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0053581, 0, 1.1659e-21, 0, 1.41421, -1.1659e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2989e-22, 0, 9.36012e-22, 0, 0
0.013217, 0, 2.66679e-21, 0, 1.41421, -2.66679e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.33529e-22, 0, 2.13326e-21, 0, 0
0.0210759, 0, 6.01072e-21, 0, 1.41421, -6.01072e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21984e-21, 0, 4.79088e-21, 0, 0
0.0289348, 0, 1.33595e-20, 0, 1.41421, -1.33595e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.74975e-21, 0, 1.06098e-20, 0, 0
0.0367937, 0, 2.92996e-20, 0, 1.41421, -2.92996e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.1154e-21, 0, 2.31842e-20, 0, 0
0.0446526, 0, 6.34426e-20, 0, 1.41421, -6.34426e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34264e-20, 0, 5.00161e-20, 0, 0
0.0525115, 0, 1.35697e-19, 0, 1.41421, -1.35697e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91163e-20, 0, 1.06581e-19, 0, 0
0.0603704, 0, 2.86831e-19, 0, 1.41421, -2.86831e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.23969e-20, 0, 2.24434e-19, 0, 0
0.0682293, 0, 5.99408e-19, 0, 1.41421, -5.99408e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.322e-19, 0, 4.67209e-19, 0, 0
0.0760882, 0, 1.23885e-18, 0, 1.41421, -1.23885e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7702e-19, 0, 9.61832e-19, 0, 0
0.0839472, 0, 2.53315e-18, 0, 1.41421, -2.53315e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.7433e-19, 0, 1.95882e-18, 0, 0
0.0918061, 0, 5.12597e-18, 0, 1.41421, -5.12597e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17849e-18, 0, 3.94748e-18, 0, 0
0.099665, 0, 1.0268e-17, 0, 1.41421, -1.0268e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39406e-18, 0, 7.87394e-18, 0, 0
0.107524, 0, 2.03656e-17, 0, 1.41421, -2.03656e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.81625e-18, 0, 1.55494e-17, 0, 0
0.115383, 0, 4.00049e-17, 0, 1.41421, -4.00049e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.59757e-18, 0, 3.04074e-17, 0, 0
0.123242, 0, 7.78441e-17, 0, 1.41421, -7.78441e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89494e-17, 0, 5.88947e-17, 0, 0
0.131101, 0, 1.50079e-16, 0, 1.41421, -1.50079e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.70774e-17, 0, 1.13002e-16, 0, 0
0.138959, 0, 2.86731e-16, 0, 1.41421, -2.86731e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.19105e-17, 0, 2.14821e-16, 0, 0
