   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_317.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0211379, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0132479, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00535787, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00253216, 0, 1.43616e-13, 0, 1.41421, -1.43616e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.58075e-16, 0, 0, 3.41908e-16, 0, 2.22257e-15, 0, 1.40294e-13, 0, 0
0.0104222, 0, 2.16441e-13, 0, 1.41421, -2.16441e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14183e-15, 0, 0, 5.24938e-16, 0, 3.46203e-15, 0, 2.11312e-13, 0, 0
0.0183122, 0, 3.24863e-13, 0, 1.41421, -3.24863e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71279e-15, 0, 0, 8.02829e-16, 0, 5.37268e-15, 0, 3.16975e-13, 0, 0
0.0262022, 0, 4.8562e-13, 0, 1.41421, -4.8562e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55876e-15, 0, 0, 1.22313e-15, 0, 8.30699e-15, 0, 4.73531e-13, 0, 0
0.0340923, 0, 7.23001e-13, 0, 1.41421, -7.23001e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.80708e-15, 0, 0, 1.85645e-15, 0, 1.27979e-14, 0, 7.04539e-13, 0, 0
0.0419823, 0, 1.0721e-12, 0, 1.41421, -1.0721e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.64153e-15, 0, 0, 2.8072e-15, 0, 1.96453e-14, 0, 1.04401e-12, 0, 0
0.0498723, 0, 1.58343e-12, 0, 1.41421, -1.58343e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.32637e-15, 0, 0, 4.22928e-15, 0, 3.00484e-14, 0, 1.54083e-12, 0, 0
0.0577624, 0, 2.32936e-12, 0, 1.41421, -2.32936e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22398e-14, 0, 0, 6.3488e-15, 0, 4.5797e-14, 0, 2.26498e-12, 0, 0
0.0656524, 0, 3.41316e-12, 0, 1.41421, -3.41316e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79211e-14, 0, 0, 9.49718e-15, 0, 6.95534e-14, 0, 3.31619e-12, 0, 0
0.0735424, 0, 4.98158e-12, 0, 1.41421, -4.98158e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61354e-14, 0, 0, 1.41579e-14, 0, 1.05264e-13, 0, 4.83602e-12, 0, 0
0.0814324, 0, 7.24228e-12, 0, 1.41421, -7.24228e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.79644e-14, 0, 0, 2.10348e-14, 0, 1.58758e-13, 0, 7.02452e-12, 0, 0
0.0893225, 0, 1.04879e-11, 0, 1.41421, -1.04879e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.49307e-14, 0, 0, 3.11491e-14, 0, 2.38618e-13, 0, 1.01632e-11, 0, 0
0.0972125, 0, 1.51291e-11, 0, 1.41421, -1.51291e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.91682e-14, 0, 0, 4.59797e-14, 0, 3.57433e-13, 0, 1.46466e-11, 0, 0
0.105103, 0, 2.174e-11, 0, 1.41421, -2.174e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13655e-13, 0, 0, 6.76621e-14, 0, 5.33615e-13, 0, 2.10251e-11, 0, 0
0.112993, 0, 3.11195e-11, 0, 1.41421, -3.11195e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62531e-13, 0, 0, 9.92741e-14, 0, 7.94005e-13, 0, 3.00637e-11, 0, 0
0.120883, 0, 4.43749e-11, 0, 1.41421, -4.43749e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31526e-13, 0, 0, 1.45242e-13, 0, 1.1776e-12, 0, 4.28206e-11, 0, 0
0.128773, 0, 6.30353e-11, 0, 1.41421, -6.30353e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.28536e-13, 0, 0, 2.11922e-13, 0, 1.7409e-12, 0, 6.0754e-11, 0, 0
0.136663, 0, 8.92027e-11, 0, 1.41421, -8.92027e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.64403e-13, 0, 0, 3.08429e-13, 0, 2.56551e-12, 0, 8.58644e-11, 0, 0
0.144553, 0, 1.25756e-10, 0, 1.41421, -1.25756e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.53943e-13, 0, 0, 4.4782e-13, 0, 3.76894e-12, 0, 1.20885e-10, 0, 0
0.152443, 0, 1.76619e-10, 0, 1.41421, -1.76619e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.17328e-13, 0, 0, 6.48783e-13, 0, 5.51997e-12, 0, 1.69533e-10, 0, 0
