   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_641.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.312114, 0, 2.61407e-11, 3.08286e-44, 1.41421, -2.61407e-11, 3.08286e-44, 0, 3.08286e-44, 3.08286e-44, 3.08286e-44, 3.08286e-44, 3.08286e-44, 3.08286e-44, 3.08286e-44, 3.08286e-44, 3.08286e-44, 3.08286e-44, 3.08286e-44, 3.08286e-44, 8.38399e-12, 3.08286e-44, 1.77567e-11, 3.08286e-44, 3.08286e-44, 3.08286e-44
0.319972, 0, 4.29223e-11, 6.33387e-43, 1.41421, -4.29223e-11, 6.33387e-43, 0, 6.33387e-43, 6.33387e-43, 6.33387e-43, 6.33387e-43, 6.33387e-43, 6.33387e-43, 6.33387e-43, 6.33387e-43, 6.33387e-43, 6.33387e-43, 6.33387e-43, 6.33387e-43, 1.41604e-11, 6.33387e-43, 2.87618e-11, 6.33387e-43, 6.33387e-43, 6.33387e-43
0.32783, 0, 7.00037e-11, 9.46297e-42, 1.41421, -7.00037e-11, 9.46297e-42, 0, 9.46297e-42, 9.46297e-42, 9.46297e-42, 9.46297e-42, 9.46297e-42, 9.46297e-42, 9.46297e-42, 9.46297e-42, 9.46297e-42, 9.46297e-42, 9.46297e-42, 9.46297e-42, 2.37863e-11, 9.46297e-42, 4.62175e-11, 9.46297e-42, 9.46297e-42, 9.46297e-42
0.335688, 0, 1.13429e-10, 1.29109e-40, 1.41421, -1.13429e-10, 1.29109e-40, 0, 1.29109e-40, 1.29109e-40, 1.29109e-40, 1.29109e-40, 1.29109e-40, 1.29109e-40, 1.29109e-40, 1.29109e-40, 1.29109e-40, 1.29109e-40, 1.29109e-40, 1.29109e-40, 3.97498e-11, 1.29109e-40, 7.36797e-11, 1.29109e-40, 1.29109e-40, 1.29109e-40
0.343546, 0, 1.82645e-10, 1.58242e-39, 1.41421, -1.82645e-10, 1.58242e-39, 0, 1.58242e-39, 1.58242e-39, 1.58242e-39, 1.58242e-39, 1.58242e-39, 1.58242e-39, 1.58242e-39, 1.58242e-39, 1.58242e-39, 1.58242e-39, 1.58242e-39, 1.58242e-39, 6.61083e-11, 1.58242e-39, 1.16537e-10, 1.58242e-39, 1.58242e-39, 1.58242e-39
0.351404, 0, 2.9234e-10, 1.7494e-38, 1.41421, -2.9234e-10, 1.7494e-38, 0, 1.7494e-38, 1.7494e-38, 1.7494e-38, 1.7494e-38, 1.7494e-38, 1.7494e-38, 1.7494e-38, 1.7494e-38, 1.7494e-38, 1.7494e-38, 1.7494e-38, 1.7494e-38, 1.09459e-10, 1.7494e-38, 1.82881e-10, 1.7494e-38, 1.7494e-38, 1.7494e-38
0.359262, 0, 4.65273e-10, 1.74991e-37, 1.41421, -4.65273e-10, 1.74991e-37, 0, 1.74991e-37, 1.74991e-37, 1.74991e-37, 1.74991e-37, 1.74991e-37, 1.74991e-37, 1.74991e-37, 1.74991e-37, 1.74991e-37, 1.74991e-37, 1.74991e-37, 1.74991e-37, 1.8051e-10, 1.74991e-37, 2.84764e-10, 1.74991e-37, 1.74991e-37, 1.74991e-37
0.367119, 0, 7.3659e-10, 1.59295e-36, 1.41421, -7.3659e-10, 1.59295e-36, 0, 1.59295e-36, 1.59295e-36, 1.59295e-36, 1.59295e-36, 1.59295e-36, 1.59295e-36, 1.59295e-36, 1.59295e-36, 1.59295e-36, 1.59295e-36, 1.59295e-36, 1.59295e-36, 2.96611e-10, 1.59295e-36, 4.39979e-10, 1.59295e-36, 1.59295e-36, 1.59295e-36
0.374977, 0, 1.16043e-09, 1.32718e-35, 1.41421, -1.16043e-09, 1.32718e-35, 0, 1.32718e-35, 1.32718e-35, 1.32718e-35, 1.32718e-35, 1.32718e-35, 1.32718e-35, 1.32718e-35, 1.32718e-35, 1.32718e-35, 1.32718e-35, 1.32718e-35, 1.32718e-35, 4.85854e-10, 1.32718e-35, 6.74575e-10, 1.32718e-35, 1.32718e-35, 1.32718e-35
0.382835, 0, 1.82005e-09, 1.01632e-34, 1.41421, -1.82005e-09, 1.01632e-34, 0, 1.01632e-34, 1.01632e-34, 1.01632e-34, 1.01632e-34, 1.01632e-34, 1.01632e-34, 1.01632e-34, 1.01632e-34, 1.01632e-34, 1.01632e-34, 1.01632e-34, 1.01632e-34, 7.93692e-10, 1.01632e-34, 1.02636e-09, 1.01632e-34, 1.01632e-34, 1.01632e-34
0.390693, 0, 2.84342e-09, 7.0712e-34, 1.41421, -2.84342e-09, 7.0712e-34, 0, 7.0712e-34, 7.0712e-34, 7.0712e-34, 7.0712e-34, 7.0712e-34, 7.0712e-34, 7.0712e-34, 7.0712e-34, 7.0712e-34, 7.0712e-34, 7.0712e-34, 7.0712e-34, 1.29365e-09, 7.0712e-34, 1.54976e-09, 7.0712e-34, 7.0712e-34, 7.0712e-34
0.398551, 0, 4.42711e-09, 4.81285e-33, 1.41421, -4.42711e-09, 4.81285e-33, 0, 4.81285e-33, 4.81285e-33, 4.81285e-33, 4.81285e-33, 4.81285e-33, 4.81285e-33, 4.81285e-33, 4.81285e-33, 4.81285e-33, 4.81285e-33, 4.81285e-33, 4.81285e-33, 2.10466e-09, 4.81285e-33, 2.32245e-09, 4.81285e-33, 4.81285e-33, 4.81285e-33
0.406409, 0, 6.87341e-09, 2.73247e-32, 1.41421, -6.87341e-09, 2.73247e-32, 0, 2.73247e-32, 2.73247e-32, 2.73247e-32, 2.73247e-32, 2.73247e-32, 2.73247e-32, 2.73247e-32, 2.73247e-32, 2.73247e-32, 2.73247e-32, 2.73247e-32, 2.73247e-32, 3.41904e-09, 2.73247e-32, 3.45437e-09, 2.73247e-32, 2.73247e-32, 2.73247e-32
0.414267, 0, 1.06476e-08, 1.46374e-31, 1.41421, -1.06476e-08, 1.46374e-31, 0, 1.46374e-31, 1.46374e-31, 1.46374e-31, 1.46374e-31, 1.46374e-31, 1.46374e-31, 1.46374e-31, 1.46374e-31, 1.46374e-31, 1.46374e-31, 1.46374e-31, 1.46374e-31, 5.54774e-09, 1.46374e-31, 5.09984e-09, 1.46374e-31, 1.46374e-31, 1.46374e-31
0.422125, 0, 1.64669e-08, 7.84118e-31, 1.41421, -1.64669e-08, 7.84118e-31, 0, 7.84118e-31, 7.84118e-31, 7.84118e-31, 7.84118e-31, 7.84118e-31, 7.84118e-31, 7.84118e-31, 7.84118e-31, 7.84118e-31, 7.84118e-31, 7.84118e-31, 7.84118e-31, 8.99317e-09, 7.84118e-31, 7.47372e-09, 7.84118e-31, 7.84118e-31, 7.84118e-31
0.429983, 0, 2.54386e-08, 4.03871e-30, 1.41421, -2.54386e-08, 4.03871e-30, 0, 4.03871e-30, 4.03871e-30, 4.03871e-30, 4.03871e-30, 4.03871e-30, 4.03871e-30, 4.03871e-30, 4.03871e-30, 4.03871e-30, 4.03871e-30, 4.03871e-30, 4.03871e-30, 1.45659e-08, 4.03871e-30, 1.08726e-08, 4.03871e-30, 4.03871e-30, 4.03871e-30
0.43784, 0, 3.92747e-08, 1.97188e-29, 1.41421, -3.92747e-08, 1.97188e-29, 0, 1.97188e-29, 1.97188e-29, 1.97188e-29, 1.97188e-29, 1.97188e-29, 1.97188e-29, 1.97188e-29, 1.97188e-29, 1.97188e-29, 1.97188e-29, 1.97188e-29, 1.97188e-29, 2.35717e-08, 1.97188e-29, 1.5703e-08, 1.97188e-29, 1.97188e-29, 1.97188e-29
0.445698, 0, 6.06247e-08, 9.15799e-29, 1.41421, -6.06247e-08, 9.15799e-29, 0, 9.15799e-29, 9.15799e-29, 9.15799e-29, 9.15799e-29, 9.15799e-29, 9.15799e-29, 9.15799e-29, 9.15799e-29, 9.15799e-29, 9.15799e-29, 9.15799e-29, 9.15799e-29, 3.81079e-08, 9.15799e-29, 2.25167e-08, 9.15799e-29, 9.15799e-29, 9.15799e-29
0.453556, 0, 9.35901e-08, 4.10655e-28, 1.41421, -9.35901e-08, 4.10655e-28, 0, 4.10655e-28, 4.10655e-28, 4.10655e-28, 4.10655e-28, 4.10655e-28, 4.10655e-28, 4.10655e-28, 4.10655e-28, 4.10655e-28, 4.10655e-28, 4.10655e-28, 4.10655e-28, 6.1532e-08, 4.10655e-28, 3.20581e-08, 4.10655e-28, 4.10655e-28, 4.10655e-28
0.461414, 0, 1.44517e-07, 1.76239e-27, 1.41421, -1.44517e-07, 1.76239e-27, 0, 1.76239e-27, 1.76239e-27, 1.76239e-27, 1.76239e-27, 1.76239e-27, 1.76239e-27, 1.76239e-27, 1.76239e-27, 1.76239e-27, 1.76239e-27, 1.76239e-27, 1.76239e-27, 9.91948e-08, 1.76239e-27, 4.53221e-08, 1.76239e-27, 1.76239e-27, 1.76239e-27
0.469272, 0, 2.23209e-07, 7.21588e-27, 1.41421, -2.23209e-07, 7.21588e-27, 0, 7.21588e-27, 7.21588e-27, 7.21588e-27, 7.21588e-27, 7.21588e-27, 7.21588e-27, 7.21588e-27, 7.21588e-27, 7.21588e-27, 7.21588e-27, 7.21588e-27, 7.21588e-27, 1.5958e-07, 7.21588e-27, 6.36291e-08, 7.21588e-27, 7.21588e-27, 7.21588e-27
0.47713, 0, 3.44771e-07, 2.82159e-26, 1.41421, -3.44771e-07, 2.82159e-26, 0, 2.82159e-26, 2.82159e-26, 2.82159e-26, 2.82159e-26, 2.82159e-26, 2.82159e-26, 2.82159e-26, 2.82159e-26, 2.82159e-26, 2.82159e-26, 2.82159e-26, 2.82159e-26, 2.56054e-07, 2.82159e-26, 8.87175e-08, 2.82159e-26, 2.82159e-26, 2.82159e-26
0.484988, 0, 5.3239e-07, 1.05501e-25, 1.41421, -5.3239e-07, 1.05501e-25, 0, 1.05501e-25, 1.05501e-25, 1.05501e-25, 1.05501e-25, 1.05501e-25, 2.76501e-13, 1.05501e-25, 1.05501e-25, 1.05501e-25, 1.05501e-25, 1.05501e-25, 1.05501e-25, 4.09531e-07, 1.05501e-25, 1.22858e-07, 1.05501e-25, 1.05501e-25, 1.05501e-25
0.492846, 0, 8.21485e-07, 3.77877e-25, 1.41421, -8.21485e-07, 3.77877e-25, 0, 3.77877e-25, 3.77877e-25, 3.77877e-25, 3.77877e-25, 3.77877e-25, 9.40719e-13, 3.77877e-25, 3.77877e-25, 3.77877e-25, 3.77877e-25, 3.77877e-25, 3.77877e-25, 6.52489e-07, 3.77877e-25, 1.68995e-07, 3.77877e-25, 3.77877e-25, 3.77877e-25
0.500704, 0, 1.26722e-06, 1.3113e-24, 1.41421, -1.26722e-06, 5.02268e-11, 0, 4.93794e-11, 4.26238e-10, 1.46024e-11, 3.22989e-10, 5.68094e-11, 1.51506e-11, 1.77603e-10, 2.03783e-11, 2.10391e-10, 9.33534e-12, 3.00278e-13, 1.48366e-13, 1.03492e-06, 2.20888e-15, 2.30952e-07, 1.3113e-24, 1.3113e-24, 8.01956e-13
0.508561, 0, 1.95141e-06, 1.28839e-10, 1.41421, -1.95141e-06, 2.9896e-10, 1.28839e-10, 2.9609e-10, 1.57253e-09, 1.78298e-10, 1.22282e-09, 3.21256e-10, 1.7772e-10, 7.30389e-10, 1.97862e-10, 8.41444e-10, 1.60458e-10, 1.29856e-10, 1.30633e-10, 1.63324e-06, 1.28847e-10, 3.13711e-07, 1.28839e-10, 1.28839e-10, 1.31555e-10
0.516419, 0, 2.99876e-06, 4.8259e-10, 1.41421, -2.99876e-06, 9.52751e-10, 4.8259e-10, 9.44819e-10, 4.47251e-09, 6.19279e-10, 3.50601e-09, 1.01437e-09, 6.14982e-10, 2.14509e-09, 6.73347e-10, 2.45201e-09, 5.69976e-10, 4.85401e-10, 4.91257e-10, 2.56295e-06, 4.82611e-10, 4.23619e-07, 4.8259e-10, 4.8259e-10, 4.90097e-10
0.524277, 0, 4.59333e-06, 1.17529e-09, 1.41421, -4.59333e-06, 2.2728e-09, 1.17529e-09, 2.25428e-09, 1.0489e-08, 1.49436e-09, 8.23292e-09, 2.41663e-09, 1.4825e-09, 5.05609e-09, 1.62058e-09, 5.77254e-09, 1.37927e-09, 1.18185e-09, 1.19757e-09, 3.9963e-06, 1.17534e-09, 5.68615e-07, 1.17529e-09, 1.17529e-09, 1.19281e-09
0.532135, 0, 7.01275e-06, 2.7327e-09, 1.41421, -7.01275e-06, 5.21033e-09, 2.7327e-09, 5.16853e-09, 2.37585e-08, 3.45302e-09, 1.86653e-08, 5.53504e-09, 3.42274e-09, 1.14936e-08, 3.73794e-09, 1.3111e-08, 3.1932e-09, 2.74752e-09, 2.78635e-09, 6.18946e-06, 2.73281e-09, 7.59228e-07, 2.7327e-09, 2.7327e-09, 2.77226e-09
0.539993, 0, 1.0676e-05, 6.15112e-09, 1.41421, -1.0676e-05, 1.15928e-08, 6.15112e-09, 1.1501e-08, 5.23306e-08, 7.73317e-09, 4.11443e-08, 1.2306e-08, 7.75944e-09, 2.53929e-08, 8.35895e-09, 2.89453e-08, 7.16253e-09, 6.18366e-09, 6.27487e-09, 9.52625e-06, 6.15136e-09, 1.00913e-06, 6.15112e-09, 6.15112e-09, 6.23801e-09
0.547851, 0, 1.61812e-05, 1.34762e-08, 1.41421, -1.61812e-05, 2.51338e-08, 1.34762e-08, 2.49372e-08, 1.12406e-07, 1.68654e-08, 8.84417e-08, 2.66617e-08, 1.70373e-08, 5.46977e-08, 1.8206e-08, 6.23078e-08, 1.5643e-08, 1.35459e-08, 1.37525e-08, 1.45434e-05, 1.34768e-08, 1.33656e-06, 1.34762e-08, 1.34762e-08, 1.36624e-08
0.555709, 0, 2.44293e-05, 2.88028e-08, 1.41421, -2.44293e-05, 5.31905e-08, 2.88028e-08, 5.27791e-08, 2.35764e-07, 3.5893e-08, 1.85631e-07, 5.63867e-08, 3.77128e-08, 1.15038e-07, 3.86975e-08, 1.30959e-07, 3.33355e-08, 2.89486e-08, 2.94031e-08, 2.20318e-05, 2.88038e-08, 1.76655e-06, 2.88028e-08, 2.88028e-08, 2.91921e-08
0.563567, 0, 3.67392e-05, 6.01206e-08, 1.41421, -3.67392e-05, 1.09973e-07, 6.01206e-08, 1.09132e-07, 4.83178e-07, 7.4614e-08, 3.80699e-07, 1.16506e-07, 8.04289e-08, 2.36398e-07, 8.03468e-08, 2.68941e-07, 6.93863e-08, 6.04186e-08, 6.13929e-08, 3.3114e-05, 6.01228e-08, 2.33467e-06, 6.01206e-08, 6.01206e-08, 6.09165e-08
0.571425, 0, 5.505e-05, 1.22623e-07, 1.41421, -5.505e-05, 2.2223e-07, 1.22623e-07, 2.2055e-07, 9.67915e-07, 1.51582e-07, 7.63156e-07, 2.35284e-07, 1.6677e-07, 4.74835e-07, 1.63036e-07, 5.39858e-07, 1.41136e-07, 1.23219e-07, 1.25258e-07, 4.9377e-05, 1.22628e-07, 3.09338e-06, 1.22623e-07, 1.22623e-07, 1.24214e-07
0.579282, 0, 8.2213e-05, 2.44466e-07, 1.41421, -8.2213e-05, 4.39043e-07, 2.44466e-07, 4.35761e-07, 1.89571e-06, 3.01035e-07, 1.49572e-06, 4.64544e-07, 3.3756e-07, 9.32495e-07, 3.23411e-07, 1.05952e-06, 2.80631e-07, 2.45629e-07, 2.49798e-07, 7.3049e-05, 2.44474e-07, 4.12255e-06, 2.44466e-07, 2.44466e-07, 2.47572e-07
0.58714, 0, 0.000122423, 4.76497e-07, 1.41421, -0.000122423, 8.48186e-07, 4.76497e-07, 8.41915e-07, 3.63075e-06, 5.84558e-07, 2.86668e-06, 8.96899e-07, 6.67166e-07, 1.79079e-06, 6.27301e-07, 2.03343e-06, 5.45581e-07, 4.78719e-07, 4.87056e-07, 0.000107242, 4.76514e-07, 5.54721e-06, 4.76497e-07, 4.76497e-07, 4.82432e-07
0.594998, 0, 0.000181856, 9.08192e-07, 1.41421, -0.000181856, 1.60261e-06, 9.08192e-07, 1.5909e-06, 6.80123e-06, 1.11008e-06, 5.37373e-06, 1.69362e-06, 1.29252e-06, 3.36367e-06, 1.18994e-06, 3.81699e-06, 1.03726e-06, 9.12344e-07, 9.28651e-07, 0.00015628, 9.08223e-07, 7.56577e-06, 9.08192e-07, 9.08192e-07, 9.1928e-07
0.602856, 0, 0.000269604, 1.69293e-06, 1.41421, -0.000269604, 2.962e-06, 1.69293e-06, 2.94059e-06, 1.24627e-05, 2.06188e-06, 9.85385e-06, 3.12833e-06, 2.45534e-06, 6.18039e-06, 2.20782e-06, 7.00885e-06, 1.9288e-06, 1.70051e-06, 1.73173e-06, 0.000226167, 1.69298e-06, 1.04949e-05, 1.69293e-06, 1.69293e-06, 1.71319e-06
0.610714, 0, 0.000399032, 3.08685e-06, 1.41421, -0.000399032, 5.35594e-06, 3.08685e-06, 5.31766e-06, 2.2343e-05, 3.74654e-06, 1.76785e-05, 5.65332e-06, 4.57533e-06, 1.11104e-05, 4.00748e-06, 1.25916e-05, 3.50859e-06, 3.10042e-06, 3.15888e-06, 0.000325226, 3.08695e-06, 1.48381e-05, 3.08685e-06, 3.08685e-06, 3.12308e-06
0.618572, 0, 0.000589719, 5.50653e-06, 1.41421, -0.000589719, 9.47646e-06, 5.50653e-06, 9.40948e-06, 3.91964e-05, 6.6607e-06, 3.10356e-05, 9.99675e-06, 8.36609e-06, 1.95442e-05, 7.11723e-06, 2.21358e-05, 6.24439e-06, 5.53026e-06, 5.63749e-06, 0.000465007, 5.5067e-06, 2.13886e-05, 5.50653e-06, 5.50653e-06, 5.56991e-06
0.62643, 0, 0.000870186, 9.61149e-06, 1.41421, -0.000870186, 1.6409e-05, 9.61149e-06, 1.62944e-05, 6.72973e-05, 1.15877e-05, 5.33238e-05, 1.72999e-05, 1.50162e-05, 3.36477e-05, 1.23694e-05, 3.80851e-05, 1.08749e-05, 9.65213e-06, 9.84469e-06, 0.000661561, 9.61179e-06, 3.13738e-05, 9.61149e-06, 9.61149e-06, 9.72003e-06
0.634288, 0, 0.00128166, 1.64184e-05, 1.41421, -0.00128166, 2.78114e-05, 1.64184e-05, 2.76192e-05, 0.000113102, 1.97306e-05, 8.96822e-05, 2.93045e-05, 2.64657e-05, 5.67041e-05, 2.10408e-05, 6.41415e-05, 1.85359e-05, 1.64865e-05, 1.68252e-05, 0.000937225, 1.64189e-05, 4.66603e-05, 1.64184e-05, 1.64184e-05, 1.66003e-05
0.642146, 0, 0.0018831, 2.74515e-05, 1.41421, -0.0018831, 4.61461e-05, 2.74515e-05, 4.58307e-05, 0.000186099, 3.28866e-05, 0.000147669, 4.85961e-05, 4.58169e-05, 9.35556e-05, 3.50364e-05, 0.000105759, 3.09262e-05, 2.75633e-05, 2.81469e-05, 0.00132306, 2.74524e-05, 7.00254e-05, 2.74515e-05, 2.74515e-05, 2.775e-05
