   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_40.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.386208, 0, 5.16573e-15, 0, 1.41421, -5.16573e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20516e-17, 0, 0, 9.52603e-20, 0, 5.91953e-19, 0, 5.143e-15, 0, 0
0.394091, 0, 1.2462e-14, 0, 1.41421, -1.2462e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.31934e-17, 0, 0, 2.32522e-19, 0, 1.45629e-18, 0, 1.24071e-14, 0, 0
0.401973, 0, 2.95207e-14, 0, 1.41421, -2.95207e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25995e-16, 0, 0, 5.57793e-19, 0, 3.51821e-18, 0, 2.93907e-14, 0, 0
0.409855, 0, 6.86837e-14, 2.52234e-44, 1.41421, -6.86837e-14, 2.52234e-44, 0, 2.52234e-44, 2.52234e-44, 2.52234e-44, 2.52234e-44, 2.52234e-44, 2.52234e-44, 2.52234e-44, 2.52234e-44, 2.52234e-44, 2.52234e-44, 2.52234e-44, 2.9311e-16, 2.52234e-44, 2.52234e-44, 1.31554e-18, 2.52234e-44, 8.34909e-18, 2.52234e-44, 6.83809e-14, 2.52234e-44, 2.52234e-44
0.417737, 0, 1.56985e-13, 4.98862e-43, 1.41421, -1.56985e-13, 4.98862e-43, 0, 4.98862e-43, 4.98862e-43, 4.98862e-43, 4.98862e-43, 4.98862e-43, 4.98862e-43, 4.98862e-43, 4.98862e-43, 4.98862e-43, 4.98862e-43, 4.98862e-43, 6.69855e-16, 4.98862e-43, 4.98862e-43, 3.05164e-18, 4.98862e-43, 1.94681e-17, 4.98862e-43, 1.56293e-13, 4.98862e-43, 4.98862e-43
0.42562, 0, 3.52553e-13, 7.6623e-42, 1.41421, -3.52553e-13, 7.6623e-42, 0, 7.6623e-42, 7.6623e-42, 7.6623e-42, 7.6623e-42, 7.6623e-42, 7.6623e-42, 7.6623e-42, 7.6623e-42, 7.6623e-42, 7.6623e-42, 7.6623e-42, 1.50414e-15, 7.6623e-42, 7.6623e-42, 6.96573e-18, 7.6623e-42, 4.4616e-17, 7.6623e-42, 3.50997e-13, 7.6623e-42, 7.6623e-42
0.433502, 0, 7.7808e-13, 1.02722e-40, 1.41421, -7.7808e-13, 1.02722e-40, 0, 1.02722e-40, 1.02722e-40, 1.02722e-40, 1.02722e-40, 1.02722e-40, 1.02722e-40, 1.02722e-40, 1.02722e-40, 1.02722e-40, 1.02722e-40, 1.02722e-40, 3.31914e-15, 1.02722e-40, 1.02722e-40, 1.56543e-17, 1.02722e-40, 1.00522e-16, 1.02722e-40, 7.74645e-13, 1.02722e-40, 1.02722e-40
0.441384, 0, 1.68783e-12, 1.23184e-39, 1.41421, -1.68783e-12, 1.23184e-39, 0, 1.23184e-39, 1.23184e-39, 1.23184e-39, 1.23184e-39, 1.23184e-39, 1.23184e-39, 1.23184e-39, 1.23184e-39, 1.23184e-39, 1.23184e-39, 1.23184e-39, 7.19897e-15, 1.23184e-39, 1.23184e-39, 3.46593e-17, 1.23184e-39, 2.22718e-16, 1.23184e-39, 1.68037e-12, 1.23184e-39, 1.23184e-39
0.449266, 0, 3.59914e-12, 1.33342e-38, 1.41421, -3.59914e-12, 1.33342e-38, 0, 1.33342e-38, 1.33342e-38, 1.33342e-38, 1.33342e-38, 1.33342e-38, 1.33342e-38, 1.33342e-38, 1.33342e-38, 1.33342e-38, 1.33342e-38, 1.33342e-38, 1.53492e-14, 1.33342e-38, 1.33342e-38, 7.56589e-17, 1.33342e-38, 4.85394e-16, 1.33342e-38, 3.58323e-12, 1.33342e-38, 1.33342e-38
0.457149, 0, 7.54557e-12, 1.31093e-37, 1.41421, -7.54557e-12, 1.31093e-37, 0, 1.31093e-37, 1.31093e-37, 1.31093e-37, 1.31093e-37, 1.31093e-37, 1.31093e-37, 1.31093e-37, 1.31093e-37, 1.31093e-37, 1.31093e-37, 1.31093e-37, 3.21763e-14, 1.31093e-37, 1.31093e-37, 1.62992e-16, 1.31093e-37, 1.04093e-15, 1.31093e-37, 7.51219e-12, 1.31093e-37, 1.31093e-37
0.465031, 0, 1.55548e-11, 1.17701e-36, 1.41421, -1.55548e-11, 1.17701e-36, 0, 1.17701e-36, 1.17701e-36, 1.17701e-36, 1.17701e-36, 1.17701e-36, 1.17701e-36, 1.17701e-36, 1.17701e-36, 1.17701e-36, 1.17701e-36, 1.17701e-36, 6.63262e-14, 1.17701e-36, 1.17701e-36, 3.46926e-16, 1.17701e-36, 2.19737e-15, 1.17701e-36, 1.54859e-11, 1.17701e-36, 1.17701e-36
0.472913, 0, 3.1533e-11, 9.70101e-36, 1.41421, -3.1533e-11, 9.70101e-36, 0, 9.70101e-36, 9.70101e-36, 9.70101e-36, 9.70101e-36, 9.70101e-36, 9.70101e-36, 9.70101e-36, 9.70101e-36, 9.70101e-36, 9.70101e-36, 9.70101e-36, 1.34461e-13, 9.70101e-36, 9.70101e-36, 7.30566e-16, 9.70101e-36, 4.56809e-15, 9.70101e-36, 3.13932e-11, 9.70101e-36, 9.70101e-36
0.480795, 0, 6.28706e-11, 7.3767e-35, 1.41421, -6.28706e-11, 7.3767e-35, 0, 7.3767e-35, 7.3767e-35, 7.3767e-35, 7.3767e-35, 7.3767e-35, 7.3767e-35, 7.3767e-35, 7.3767e-35, 7.3767e-35, 7.3767e-35, 7.3767e-35, 2.68126e-13, 7.3767e-35, 7.3767e-35, 1.52446e-15, 7.3767e-35, 9.3576e-15, 7.3767e-35, 6.25916e-11, 7.3767e-35, 7.3767e-35
0.488678, 0, 1.233e-10, 5.25834e-34, 1.41421, -1.233e-10, 5.25834e-34, 0, 5.25834e-34, 5.25834e-34, 5.25834e-34, 5.25834e-34, 5.25834e-34, 5.25834e-34, 5.25834e-34, 5.25834e-34, 5.25834e-34, 5.25834e-34, 5.25834e-34, 5.25994e-13, 5.25834e-34, 5.25834e-34, 3.15763e-15, 5.25834e-34, 1.8902e-14, 5.25834e-34, 1.22752e-10, 5.25834e-34, 5.25834e-34
0.49656, 0, 2.37877e-10, 3.66559e-33, 1.41421, -2.37877e-10, 3.66559e-33, 0, 3.66559e-33, 3.66559e-33, 3.66559e-33, 3.66559e-33, 3.66559e-33, 3.66559e-33, 3.66559e-33, 3.66559e-33, 3.66559e-33, 3.66559e-33, 3.66559e-33, 1.0153e-12, 3.66559e-33, 3.66559e-33, 6.50427e-15, 3.66559e-33, 3.76839e-14, 3.66559e-33, 2.36818e-10, 3.66559e-33, 3.66559e-33
0.504442, 0, 4.51525e-10, 2.4324e-32, 1.41421, -4.51525e-10, 2.4324e-32, 0, 2.4324e-32, 2.4324e-32, 2.4324e-32, 2.4324e-32, 2.4324e-32, 2.4324e-32, 2.4324e-32, 2.4324e-32, 2.4324e-32, 2.4324e-32, 2.4324e-32, 1.92871e-12, 2.4324e-32, 2.4324e-32, 1.33485e-14, 2.4324e-32, 7.42391e-14, 2.4324e-32, 4.49508e-10, 2.4324e-32, 2.4324e-32
0.512324, 0, 8.4332e-10, 1.52031e-31, 1.41421, -8.4332e-10, 1.52031e-31, 0, 1.52031e-31, 1.52031e-31, 1.52031e-31, 1.52031e-31, 1.52031e-31, 1.52031e-31, 1.52031e-31, 1.52031e-31, 1.52031e-31, 1.52031e-31, 1.52031e-31, 3.60654e-12, 1.52031e-31, 1.52031e-31, 2.73384e-14, 1.52031e-31, 1.44735e-13, 1.52031e-31, 8.39542e-10, 1.52031e-31, 1.52031e-31
0.520206, 0, 1.55004e-09, 8.93038e-31, 1.41421, -1.55004e-09, 8.93038e-31, 0, 8.93038e-31, 8.93038e-31, 8.93038e-31, 8.93038e-31, 8.93038e-31, 8.93038e-31, 8.93038e-31, 8.93038e-31, 8.93038e-31, 8.93038e-31, 8.93038e-31, 6.63997e-12, 8.93038e-31, 8.93038e-31, 5.59458e-14, 8.93038e-31, 2.79757e-13, 8.93038e-31, 1.54307e-09, 8.93038e-31, 8.93038e-31
0.528089, 0, 2.80414e-09, 4.93525e-30, 1.41421, -2.80414e-09, 4.93525e-30, 0, 4.93525e-30, 4.93525e-30, 4.93525e-30, 4.93525e-30, 4.93525e-30, 4.93525e-30, 4.93525e-30, 4.93525e-30, 4.93525e-30, 4.93525e-30, 4.93525e-30, 1.20397e-11, 4.93525e-30, 4.93525e-30, 1.14479e-13, 4.93525e-30, 5.373e-13, 4.93525e-30, 2.79145e-09, 4.93525e-30, 4.93525e-30
0.535971, 0, 4.99364e-09, 2.57194e-29, 1.41421, -4.99364e-09, 2.57194e-29, 0, 2.57194e-29, 2.57194e-29, 2.57194e-29, 2.57194e-29, 2.57194e-29, 2.57194e-29, 2.57194e-29, 2.57194e-29, 2.57194e-29, 2.57194e-29, 2.57194e-29, 2.15061e-11, 2.57194e-29, 2.57194e-29, 2.34233e-13, 2.57194e-29, 1.02797e-12, 2.57194e-29, 4.97088e-09, 2.57194e-29, 2.57194e-29
0.543853, 0, 8.75533e-09, 1.26766e-28, 1.41421, -8.75533e-09, 1.26766e-28, 0, 1.26766e-28, 1.26766e-28, 1.26766e-28, 1.26766e-28, 1.26766e-28, 1.26766e-28, 1.26766e-28, 1.26766e-28, 1.26766e-28, 1.26766e-28, 1.26766e-28, 3.78578e-11, 1.26766e-28, 1.26766e-28, 4.7889e-13, 1.26766e-28, 1.96461e-12, 1.26766e-28, 8.71503e-09, 1.26766e-28, 1.26766e-28
0.551735, 0, 1.51159e-08, 5.9268e-28, 1.41421, -1.51159e-08, 5.9268e-28, 0, 5.9268e-28, 5.9268e-28, 5.9268e-28, 5.9268e-28, 5.9268e-28, 5.9268e-28, 5.9268e-28, 5.9268e-28, 5.9268e-28, 5.9268e-28, 5.9268e-28, 6.56981e-11, 5.9268e-28, 5.9268e-28, 9.77021e-13, 5.9268e-28, 3.76077e-12, 5.9268e-28, 1.50455e-08, 5.9268e-28, 5.9268e-28
0.559618, 0, 2.57033e-08, 2.63624e-27, 1.41421, -2.57033e-08, 2.63624e-27, 0, 2.63624e-27, 2.63624e-27, 2.63624e-27, 2.63624e-27, 2.63624e-27, 2.63624e-27, 2.63624e-27, 2.63624e-27, 2.63624e-27, 2.63624e-27, 2.63624e-27, 1.12442e-10, 2.63624e-27, 2.63624e-27, 1.98551e-12, 2.63624e-27, 7.228e-12, 2.63624e-27, 2.55817e-08, 2.63624e-27, 2.63624e-27
0.5675, 0, 4.30547e-08, 1.11868e-26, 1.41421, -4.30547e-08, 1.11868e-26, 0, 1.11868e-26, 1.11868e-26, 1.11868e-26, 1.11868e-26, 1.11868e-26, 1.11868e-26, 1.11868e-26, 1.11868e-26, 1.11868e-26, 1.11868e-26, 1.11868e-26, 1.89872e-10, 1.11868e-26, 1.11868e-26, 4.01086e-12, 1.11868e-26, 1.39703e-11, 1.11868e-26, 4.28468e-08, 1.11868e-26, 1.11868e-26
0.575382, 0, 7.10597e-08, 4.54087e-26, 1.41421, -7.10597e-08, 4.54087e-26, 0, 4.54087e-26, 4.54087e-26, 4.54087e-26, 4.54087e-26, 4.54087e-26, 4.54087e-26, 4.54087e-26, 2.91539e-13, 4.54087e-26, 4.54087e-26, 4.54087e-26, 3.16479e-10, 4.54087e-26, 4.54087e-26, 8.03664e-12, 4.54087e-26, 2.71703e-11, 4.54087e-26, 7.07077e-08, 4.54087e-26, 4.54087e-26
0.583264, 0, 1.15584e-07, 1.76753e-25, 1.41421, -1.15584e-07, 1.76753e-25, 0, 1.76753e-25, 1.76753e-25, 1.76753e-25, 1.76753e-25, 1.76753e-25, 1.76753e-25, 1.76753e-25, 1.32869e-12, 1.76753e-25, 1.76753e-25, 1.76753e-25, 5.20918e-10, 1.76753e-25, 1.76753e-25, 1.59407e-11, 1.76753e-25, 5.31391e-11, 1.76753e-25, 1.14993e-07, 1.76753e-25, 1.76753e-25
0.591146, 0, 1.85331e-07, 6.63134e-25, 1.41421, -1.85331e-07, 6.63134e-25, 0, 6.63134e-25, 6.63134e-25, 6.63134e-25, 6.63134e-25, 6.63134e-25, 6.63134e-25, 6.63134e-25, 4.80936e-12, 6.63134e-25, 6.63134e-25, 6.63134e-25, 8.47063e-10, 6.63134e-25, 6.63134e-25, 3.12425e-11, 6.63134e-25, 1.04324e-10, 6.63134e-25, 1.84344e-07, 6.63134e-25, 6.63134e-25
0.599029, 0.00286551, 2.96674e-07, 9.81411e-10, 1.41523, 0.00286521, 9.84555e-10, 9.81411e-10, 9.81425e-10, 9.81499e-10, 9.81477e-10, 9.82648e-10, 9.81797e-10, 9.81913e-10, 9.82607e-10, 1.01125e-09, 1.00169e-09, 9.94079e-10, 3.52622e-09, 2.34277e-09, 9.83638e-10, 9.81488e-10, 1.04183e-09, 9.81439e-10, 1.18646e-09, 9.81413e-10, 2.92402e-07, 9.81411e-10, 1.00965e-09
0.606911, 0.997135, 4.73454e-07, 4.42976e-09, 1.73122, 0.997134, 4.44398e-09, 4.42976e-09, 4.42982e-09, 4.43016e-09, 4.43006e-09, 4.43535e-09, 4.43151e-09, 4.43203e-09, 4.43517e-09, 4.5423e-09, 4.52149e-09, 4.48707e-09, 1.59437e-08, 6.59287e-09, 4.43983e-09, 4.43011e-09, 4.54491e-09, 4.43042e-09, 4.83197e-09, 4.42977e-09, 4.58829e-07, 4.42976e-09, 4.55754e-09
0.614793, 0, 7.62485e-07, 1.59006e-08, 1.41421, -7.62485e-07, 1.59518e-08, 1.59006e-08, 1.59009e-08, 1.59021e-08, 1.59017e-08, 1.59208e-08, 1.59069e-08, 1.59088e-08, 1.59201e-08, 1.62735e-08, 1.62304e-08, 1.61067e-08, 5.72947e-08, 1.92997e-08, 1.59368e-08, 1.59019e-08, 1.61168e-08, 1.59036e-08, 1.66854e-08, 1.59007e-08, 7.15175e-07, 1.59006e-08, 1.636e-08
0.622675, 0, 1.26285e-06, 5.21635e-08, 1.41421, -1.26285e-06, 5.23314e-08, 5.21635e-08, 5.21642e-08, 5.21682e-08, 5.2167e-08, 5.22295e-08, 5.21841e-08, 5.21903e-08, 5.22273e-08, 5.33188e-08, 5.32463e-08, 5.284e-08, 1.88073e-07, 5.74471e-08, 5.22824e-08, 5.21676e-08, 5.25627e-08, 5.21742e-08, 5.36816e-08, 5.21636e-08, 1.11483e-06, 5.21635e-08, 5.36719e-08
0.630558, 0, 2.20459e-06, 1.61182e-07, 1.41421, -2.20459e-06, 1.61701e-07, 1.61182e-07, 1.61184e-07, 1.61196e-07, 1.61193e-07, 1.61386e-07, 1.61246e-07, 1.61265e-07, 1.61379e-07, 1.64584e-07, 1.6453e-07, 1.63274e-07, 5.81369e-07, 1.69307e-07, 1.6155e-07, 1.61195e-07, 1.61908e-07, 1.61217e-07, 1.64086e-07, 1.61182e-07, 1.75763e-06, 1.61182e-07, 1.65845e-07
0.63844, 0, 4.14598e-06, 4.73317e-07, 1.41421, -4.14598e-06, 4.74842e-07, 4.73317e-07, 4.73324e-07, 4.7336e-07, 4.73349e-07, 4.73917e-07, 4.73504e-07, 4.73561e-07, 4.73897e-07, 4.83012e-07, 4.83153e-07, 4.79462e-07, 1.70783e-06, 4.85682e-07, 4.74397e-07, 4.73354e-07, 4.74615e-07, 4.73427e-07, 4.7881e-07, 4.73318e-07, 2.84848e-06, 4.73317e-07, 4.87018e-07
