   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_829.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.129481, 0, 1.22223e-12, 0, 1.41421, -1.22223e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.12823e-15, 0, 2.07872e-13, 0, 1.01123e-12, 0, 0, 0
0.137342, 0, 1.89139e-12, 0, 1.41421, -1.89139e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.91988e-15, 0, 3.30863e-13, 0, 1.55561e-12, 0, 0, 0
0.145203, 0, 2.91307e-12, 0, 1.41421, -2.91307e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.70277e-15, 0, 5.24377e-13, 0, 2.38099e-12, 0, 0, 0
0.153065, 0, 4.46563e-12, 0, 1.41421, -4.46563e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20068e-14, 0, 8.27577e-13, 0, 3.62605e-12, 0, 0, 0
0.160926, 0, 6.8139e-12, 0, 1.41421, -6.8139e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86352e-14, 0, 1.30067e-12, 0, 5.49459e-12, 0, 0, 0
0.168787, 0, 1.03493e-11, 0, 1.41421, -1.03493e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88017e-14, 0, 2.03587e-12, 0, 8.28464e-12, 0, 0, 0
0.176649, 0, 1.56478e-11, 0, 1.41421, -1.56478e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.4334e-14, 0, 3.17386e-12, 0, 1.24296e-11, 0, 0, 0
0.18451, 0, 2.35528e-11, 0, 1.41421, -2.35528e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.79756e-14, 0, 4.92848e-12, 0, 1.85563e-11, 0, 0, 0
0.192371, 0, 3.52943e-11, 0, 1.41421, -3.52943e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03833e-13, 0, 7.6236e-12, 0, 2.75669e-11, 0, 0, 0
0.200233, 0, 5.26584e-11, 0, 1.41421, -5.26584e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5804e-13, 0, 1.17481e-11, 0, 4.07522e-11, 0, 0, 0
0.208094, 0, 7.82274e-11, 0, 1.41421, -7.82274e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39732e-13, 0, 1.80375e-11, 0, 5.99501e-11, 0, 0, 0
0.215955, 0, 1.1572e-10, 0, 1.41421, -1.1572e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.62504e-13, 0, 2.75951e-11, 0, 8.77629e-11, 0, 0, 0
0.223817, 0, 1.70473e-10, 0, 1.41421, -1.70473e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.46544e-13, 0, 4.20706e-11, 0, 1.27856e-10, 0, 0, 0
0.231678, 0, 2.50111e-10, 0, 1.41421, -2.50111e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.21817e-13, 0, 6.39245e-11, 0, 1.85364e-10, 0, 0, 0
0.239539, 0, 3.65494e-10, 0, 1.41421, -3.65494e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23276e-12, 0, 9.68167e-11, 0, 2.67445e-10, 0, 0, 0
0.247401, 0, 5.32042e-10, 3.76949e-43, 1.41421, -5.32042e-10, 3.76949e-43, 0, 3.76949e-43, 3.76949e-43, 3.76949e-43, 3.76949e-43, 3.76949e-43, 3.76949e-43, 3.76949e-43, 3.76949e-43, 3.76949e-43, 3.76949e-43, 3.76949e-43, 3.76949e-43, 3.76949e-43, 1.84528e-12, 3.76949e-43, 1.46178e-10, 3.76949e-43, 3.84018e-10, 3.76949e-43, 3.76949e-43, 3.76949e-43
0.255262, 0, 7.71573e-10, 6.20775e-42, 1.41421, -7.71573e-10, 6.20775e-42, 0, 6.20775e-42, 6.20775e-42, 6.20775e-42, 6.20775e-42, 6.20775e-42, 6.20775e-42, 6.20775e-42, 6.20775e-42, 6.20775e-42, 6.20775e-42, 6.20775e-42, 6.20775e-42, 6.20775e-42, 2.75711e-12, 6.20775e-42, 2.2005e-10, 6.20775e-42, 5.48766e-10, 6.20775e-42, 6.20775e-42, 6.20775e-42
0.263123, 0, 1.11487e-09, 8.61953e-41, 1.41421, -1.11487e-09, 8.61953e-41, 0, 8.61953e-41, 8.61953e-41, 8.61953e-41, 8.61953e-41, 8.61953e-41, 8.61953e-41, 8.61953e-41, 8.61953e-41, 8.61953e-41, 8.61953e-41, 8.61953e-41, 8.61953e-41, 8.61953e-41, 4.11324e-12, 8.61953e-41, 3.30312e-10, 8.61953e-41, 7.8045e-10, 8.61953e-41, 8.61953e-41, 8.61953e-41
0.270985, 0, 1.60528e-09, 1.06368e-39, 1.41421, -1.60528e-09, 1.06368e-39, 0, 1.06368e-39, 1.06368e-39, 1.06368e-39, 1.06368e-39, 1.06368e-39, 1.06368e-39, 1.06368e-39, 1.06368e-39, 1.06368e-39, 1.06368e-39, 1.06368e-39, 1.06368e-39, 1.06368e-39, 6.12896e-12, 1.06368e-39, 4.94481e-10, 1.06368e-39, 1.10467e-09, 1.06368e-39, 1.06368e-39, 1.06368e-39
0.278846, 0, 2.30364e-09, 1.17692e-38, 1.41421, -2.30364e-09, 1.17692e-38, 0, 1.17692e-38, 1.17692e-38, 1.17692e-38, 1.17692e-38, 1.17692e-38, 1.17692e-38, 1.17692e-38, 1.17692e-38, 1.17692e-38, 1.17692e-38, 1.17692e-38, 1.17692e-38, 1.17692e-38, 9.1241e-12, 1.17692e-38, 7.38339e-10, 1.17692e-38, 1.55618e-09, 1.17692e-38, 1.17692e-38, 1.17692e-38
0.286707, 0, 3.29523e-09, 1.17737e-37, 1.41421, -3.29523e-09, 1.17737e-37, 0, 1.17737e-37, 1.17737e-37, 1.17737e-37, 1.17737e-37, 1.17737e-37, 1.17737e-37, 1.17737e-37, 1.17737e-37, 1.17737e-37, 1.17737e-37, 1.17737e-37, 1.17737e-37, 1.17737e-37, 1.35743e-11, 1.17737e-37, 1.09977e-09, 1.17737e-37, 2.18189e-09, 1.17737e-37, 1.17737e-37, 1.17737e-37
0.294569, 0, 4.69932e-09, 1.06979e-36, 1.41421, -4.69932e-09, 1.06979e-36, 0, 1.06979e-36, 1.06979e-36, 1.06979e-36, 1.06979e-36, 1.06979e-36, 1.06979e-36, 1.06979e-36, 1.06979e-36, 1.06979e-36, 1.06979e-36, 1.06979e-36, 1.06979e-36, 1.06979e-36, 2.01873e-11, 1.06979e-36, 1.63434e-09, 1.06979e-36, 3.0448e-09, 1.06979e-36, 1.06979e-36, 1.06979e-36
0.30243, 0, 6.68252e-09, 8.87995e-36, 1.41421, -6.68252e-09, 8.87995e-36, 0, 8.87995e-36, 8.87995e-36, 8.87995e-36, 8.87995e-36, 8.87995e-36, 8.87995e-36, 8.87995e-36, 8.87995e-36, 8.87995e-36, 8.87995e-36, 8.87995e-36, 8.87995e-36, 8.87995e-36, 3.00172e-11, 8.87995e-36, 2.42341e-09, 8.87995e-36, 4.22909e-09, 8.87995e-36, 8.87995e-36, 8.87995e-36
0.310291, 0, 9.47723e-09, 6.76423e-35, 1.41421, -9.47723e-09, 6.76423e-35, 0, 6.76423e-35, 6.76423e-35, 6.76423e-35, 6.76423e-35, 6.76423e-35, 6.76423e-35, 6.76423e-35, 6.76423e-35, 6.76423e-35, 6.76423e-35, 6.76423e-35, 6.76423e-35, 6.76423e-35, 4.46347e-11, 6.76423e-35, 3.58595e-09, 6.76423e-35, 5.84665e-09, 6.76423e-35, 6.76423e-35, 6.76423e-35
0.318153, 0, 1.34074e-08, 4.75084e-34, 1.41421, -1.34074e-08, 4.75084e-34, 0, 4.75084e-34, 4.75084e-34, 4.75084e-34, 4.75084e-34, 4.75084e-34, 4.75084e-34, 4.75084e-34, 4.75084e-34, 4.75084e-34, 4.75084e-34, 4.75084e-34, 4.75084e-34, 4.75084e-34, 6.63808e-11, 4.75084e-34, 5.29558e-09, 4.75084e-34, 8.0454e-09, 4.75084e-34, 4.75084e-34, 4.75084e-34
0.326014, 0, 1.89239e-08, 3.15063e-33, 1.41421, -1.89239e-08, 3.15063e-33, 0, 3.15063e-33, 3.15063e-33, 3.15063e-33, 3.15063e-33, 3.15063e-33, 3.15063e-33, 3.15063e-33, 3.15063e-33, 3.15063e-33, 3.15063e-33, 3.15063e-33, 3.15063e-33, 3.15063e-33, 9.87437e-11, 3.15063e-33, 7.80522e-09, 3.15063e-33, 1.10199e-08, 3.15063e-33, 3.15063e-33, 3.15063e-33
0.333875, 0, 2.66544e-08, 1.86544e-32, 1.41421, -2.66544e-08, 1.86544e-32, 0, 1.86544e-32, 1.86544e-32, 1.86544e-32, 1.86544e-32, 1.86544e-32, 1.86544e-32, 1.86544e-32, 1.86544e-32, 1.86544e-32, 1.86544e-32, 1.86544e-32, 1.86544e-32, 1.86544e-32, 1.46919e-10, 1.86544e-32, 1.14826e-08, 1.86544e-32, 1.50248e-08, 1.86544e-32, 1.86544e-32, 1.86544e-32
0.341737, 0, 3.74717e-08, 1.10331e-31, 1.41421, -3.74717e-08, 1.10331e-31, 0, 1.10331e-31, 1.10331e-31, 1.10331e-31, 1.10331e-31, 1.10331e-31, 1.10331e-31, 1.10331e-31, 1.10331e-31, 1.10331e-31, 1.10331e-31, 1.10331e-31, 1.10331e-31, 1.10331e-31, 2.1864e-10, 1.10331e-31, 1.68614e-08, 1.10331e-31, 2.03917e-08, 1.10331e-31, 1.10331e-31, 1.10331e-31
0.349598, 0, 5.25891e-08, 5.85917e-31, 1.41421, -5.25891e-08, 5.85917e-31, 0, 5.85917e-31, 5.85917e-31, 5.85917e-31, 5.85917e-31, 5.85917e-31, 5.85917e-31, 5.85917e-31, 5.85917e-31, 5.85917e-31, 5.85917e-31, 5.85917e-31, 5.85917e-31, 5.85917e-31, 3.25397e-10, 5.85917e-31, 2.47139e-08, 5.85917e-31, 2.75498e-08, 5.85917e-31, 5.85917e-31, 5.85917e-31
0.357459, 0, 7.3692e-08, 3.01897e-30, 1.41421, -7.3692e-08, 3.01897e-30, 0, 3.01897e-30, 3.01897e-30, 3.01897e-30, 3.01897e-30, 3.01897e-30, 3.01897e-30, 3.01897e-30, 3.01897e-30, 3.01897e-30, 3.01897e-30, 3.01897e-30, 3.01897e-30, 3.01897e-30, 4.84235e-10, 3.01897e-30, 3.61552e-08, 3.01897e-30, 3.70525e-08, 3.01897e-30, 3.01897e-30, 3.01897e-30
0.365321, 0, 1.03121e-07, 1.4756e-29, 1.41421, -1.03121e-07, 1.4756e-29, 0, 1.4756e-29, 1.4756e-29, 1.4756e-29, 1.4756e-29, 1.4756e-29, 1.4756e-29, 1.4756e-29, 1.4756e-29, 1.4756e-29, 1.4756e-29, 1.4756e-29, 1.4756e-29, 1.4756e-29, 7.20384e-10, 1.4756e-29, 5.27907e-08, 1.4756e-29, 4.96095e-08, 1.4756e-29, 1.4756e-29, 1.4756e-29
0.373182, 0, 1.44121e-07, 6.81232e-29, 1.41421, -1.44121e-07, 6.81232e-29, 0, 6.81232e-29, 6.81232e-29, 6.81232e-29, 6.81232e-29, 6.81232e-29, 6.81232e-29, 6.81232e-29, 6.81232e-29, 6.81232e-29, 6.81232e-29, 6.81232e-29, 6.81232e-29, 6.81232e-29, 1.07108e-09, 6.81232e-29, 7.69239e-08, 6.81232e-29, 6.61258e-08, 6.81232e-29, 6.81232e-29, 6.81232e-29
0.381043, 0, 2.01191e-07, 3.02742e-28, 1.41421, -2.01191e-07, 3.02742e-28, 0, 3.02742e-28, 3.02742e-28, 3.02742e-28, 3.02742e-28, 3.02742e-28, 3.02742e-28, 3.02742e-28, 3.02742e-28, 3.02742e-28, 3.02742e-28, 3.02742e-28, 3.02742e-28, 3.02742e-28, 1.59112e-09, 3.02742e-28, 1.11849e-07, 3.02742e-28, 8.77509e-08, 3.02742e-28, 3.02742e-28, 3.02742e-28
0.388905, 0, 2.80556e-07, 1.28316e-27, 1.41421, -2.80556e-07, 1.28316e-27, 0, 1.28316e-27, 1.28316e-27, 1.28316e-27, 1.28316e-27, 1.28316e-27, 1.28316e-27, 1.28316e-27, 1.28316e-27, 1.28316e-27, 1.28316e-27, 1.28316e-27, 1.28316e-27, 1.28316e-27, 2.36083e-09, 1.28316e-27, 1.62259e-07, 1.28316e-27, 1.15936e-07, 1.28316e-27, 1.28316e-27, 1.28316e-27
0.396766, 0, 3.90813e-07, 5.17466e-27, 1.41421, -3.90813e-07, 5.17466e-27, 0, 5.17466e-27, 5.17466e-27, 5.17466e-27, 5.17466e-27, 5.17466e-27, 5.17466e-27, 5.17466e-27, 5.17466e-27, 5.17466e-27, 5.17466e-27, 5.17466e-27, 5.17466e-27, 5.17466e-27, 3.49757e-09, 5.17466e-27, 2.34809e-07, 5.17466e-27, 1.52506e-07, 5.17466e-27, 5.17466e-27, 5.17466e-27
0.404627, 0, 5.43816e-07, 1.98851e-26, 1.41421, -5.43816e-07, 1.98851e-26, 0, 1.98851e-26, 1.98851e-26, 1.98851e-26, 1.98851e-26, 1.98851e-26, 1.98851e-26, 1.98851e-26, 1.98851e-26, 1.98851e-26, 1.98851e-26, 1.98851e-26, 1.98851e-26, 1.98851e-26, 5.17198e-09, 1.98851e-26, 3.389e-07, 1.98851e-26, 1.99744e-07, 1.98851e-26, 1.98851e-26, 1.98851e-26
0.412488, 0, 7.55864e-07, 7.29342e-26, 1.41421, -7.55864e-07, 7.29342e-26, 0, 7.29342e-26, 7.29342e-26, 7.29342e-26, 7.29342e-26, 7.29342e-26, 7.29342e-26, 7.29342e-26, 2.19435e-13, 7.29342e-26, 7.29342e-26, 7.29342e-26, 7.29342e-26, 7.29342e-26, 7.63113e-09, 7.29342e-26, 4.87742e-07, 7.29342e-26, 2.6049e-07, 7.29342e-26, 7.29342e-26, 7.29342e-26
0.42035, 0, 1.0493e-06, 2.55833e-25, 1.41421, -1.0493e-06, 2.55833e-25, 0, 2.55833e-25, 2.55833e-25, 2.55833e-25, 2.55833e-25, 2.55833e-25, 2.55833e-25, 2.55833e-25, 6.59975e-13, 2.55833e-25, 2.55833e-25, 2.55833e-25, 2.55833e-25, 2.55833e-25, 1.1231e-08, 2.55833e-25, 6.99803e-07, 2.55833e-25, 3.38265e-07, 2.55833e-25, 2.55833e-25, 2.55833e-25
0.428211, 0, 1.45465e-06, 8.68157e-25, 1.41421, -1.45465e-06, 8.68157e-25, 0, 8.68157e-25, 8.68157e-25, 8.68157e-25, 8.68157e-25, 8.68157e-25, 8.68157e-25, 8.68157e-25, 1.52804e-12, 8.68157e-25, 8.68157e-25, 8.68157e-25, 8.68157e-25, 8.68157e-25, 1.6482e-08, 8.68157e-25, 1.00076e-06, 8.68157e-25, 4.37407e-07, 8.68157e-25, 8.68157e-25, 8.68157e-25
0.436072, 0, 2.0149e-06, 8.60163e-11, 1.41421, -2.0149e-06, 1.03289e-10, 8.60163e-11, 8.95957e-11, 1.10285e-10, 2.99079e-10, 9.23928e-11, 2.62782e-10, 5.2762e-10, 8.63681e-11, 9.90174e-11, 1.78105e-10, 1.08999e-10, 3.30559e-10, 9.19993e-11, 8.62939e-11, 2.41979e-08, 8.60344e-11, 1.42618e-06, 8.60174e-11, 5.63405e-07, 8.60163e-11, 8.60163e-11, 1.10378e-10
0.443934, 0, 2.78638e-06, 2.55117e-10, 1.41421, -2.78638e-06, 3.06882e-10, 2.55117e-10, 2.65845e-10, 3.27848e-10, 8.93646e-10, 2.74227e-10, 7.84867e-10, 1.57856e-09, 2.56172e-10, 2.90879e-10, 5.311e-10, 3.23994e-10, 9.87989e-10, 2.73048e-10, 2.55949e-10, 3.54117e-08, 2.55574e-10, 2.02486e-06, 2.55121e-10, 7.22771e-07, 2.55117e-10, 2.55117e-10, 3.28126e-10
0.451795, 0, 3.84652e-06, 5.85008e-10, 1.41421, -3.84652e-06, 7.04521e-10, 5.85008e-10, 6.09775e-10, 7.52925e-10, 2.05921e-09, 6.29128e-10, 1.80807e-09, 3.64051e-09, 5.87443e-10, 6.65199e-10, 1.22218e-09, 7.44028e-10, 2.27702e-09, 6.26406e-10, 5.86929e-10, 5.16561e-08, 5.86337e-10, 2.86341e-06, 5.85016e-10, 9.23725e-07, 5.85008e-10, 5.85008e-10, 7.53566e-10
0.459656, 0, 5.29972e-06, 1.22131e-09, 1.41421, -5.29972e-06, 1.47181e-09, 1.22131e-09, 1.27322e-09, 1.57327e-09, 4.31133e-09, 1.31378e-09, 3.78492e-09, 7.62584e-09, 1.22641e-09, 1.3869e-09, 2.55686e-09, 1.55462e-09, 4.76788e-09, 1.30808e-09, 1.22533e-09, 7.51222e-08, 1.22445e-09, 4.03228e-06, 1.22132e-09, 1.17612e-06, 1.22131e-09, 1.22131e-09, 1.57461e-09
0.467518, 0, 7.28673e-06, 2.43254e-09, 1.41421, -7.28673e-06, 2.93249e-09, 2.43254e-09, 2.53615e-09, 3.13498e-09, 8.59953e-09, 2.61711e-09, 7.54893e-09, 1.52145e-08, 2.44272e-09, 2.75961e-09, 5.09801e-09, 3.09776e-09, 9.5107e-09, 2.60572e-09, 2.44058e-09, 1.08931e-07, 2.43933e-09, 5.65332e-06, 2.43257e-09, 1.49215e-06, 2.43254e-09, 2.43254e-09, 3.13766e-09
0.475379, 0, 1.00079e-05, 4.70458e-09, 1.41421, -1.00079e-05, 5.67245e-09, 4.70458e-09, 4.90515e-09, 6.06445e-09, 1.66434e-08, 5.06188e-09, 1.46095e-08, 2.94496e-08, 4.72429e-09, 5.42441e-09, 9.86473e-09, 5.9924e-09, 1.84074e-08, 5.03983e-09, 4.72013e-09, 1.57525e-07, 4.71843e-09, 7.90084e-06, 4.70464e-09, 1.88688e-06, 4.70458e-09, 4.70458e-09, 6.06964e-09
0.48324, 0, 1.37053e-05, 8.90336e-09, 1.41421, -1.37053e-05, 1.0736e-08, 8.90336e-09, 9.28313e-09, 1.14782e-08, 3.15088e-08, 9.57989e-09, 2.76578e-08, 5.57565e-08, 8.94068e-09, 1.04494e-08, 1.86738e-08, 1.13418e-08, 3.48488e-08, 9.53815e-09, 8.93281e-09, 2.27227e-07, 8.93065e-09, 1.09801e-05, 8.90347e-09, 2.37904e-06, 8.90336e-09, 8.90336e-09, 1.1488e-08
0.491102, 0, 1.87297e-05, 1.65474e-08, 1.41421, -1.87297e-05, 1.99544e-08, 1.65474e-08, 1.72534e-08, 2.13344e-08, 5.85743e-08, 1.78051e-08, 5.14146e-08, 1.03655e-07, 1.66168e-08, 2.14399e-08, 3.47121e-08, 2.10807e-08, 6.47838e-08, 1.77275e-08, 1.66021e-08, 3.27042e-07, 1.65997e-08, 1.51874e-05, 1.65476e-08, 2.99217e-06, 1.65474e-08, 1.65474e-08, 2.13527e-08
0.498963, 0, 2.55425e-05, 3.02571e-08, 1.41421, -2.55425e-05, 3.64888e-08, 3.02571e-08, 3.15485e-08, 3.90127e-08, 1.07125e-07, 3.25576e-08, 9.403e-08, 1.89578e-07, 3.03841e-08, 4.16011e-08, 6.34807e-08, 3.85488e-08, 1.18482e-07, 3.24157e-08, 3.03573e-08, 4.69836e-07, 3.03556e-08, 2.09059e-05, 3.02575e-08, 3.75637e-06, 3.02571e-08, 3.02571e-08, 3.90461e-08
0.506824, 0, 3.47655e-05, 5.44846e-08, 1.41421, -3.47655e-05, 6.5709e-08, 5.44846e-08, 5.68106e-08, 7.02551e-08, 1.9294e-07, 5.86282e-08, 1.69353e-07, 3.41454e-07, 5.47132e-08, 7.80842e-08, 1.14327e-07, 6.94195e-08, 2.13397e-07, 5.83726e-08, 5.46649e-08, 6.7419e-07, 5.46662e-08, 2.86381e-05, 5.44853e-08, 4.71084e-06, 5.44846e-08, 5.44846e-08, 7.03153e-08
0.514686, 0, 4.7235e-05, 9.66683e-08, 1.41421, -4.7235e-05, 1.16589e-07, 9.66683e-08, 1.00796e-07, 1.24657e-07, 3.42391e-07, 1.04022e-07, 3.0053e-07, 6.05966e-07, 9.70741e-08, 1.43041e-07, 2.02874e-07, 1.23174e-07, 3.78697e-07, 1.03569e-07, 9.69885e-08, 9.65895e-07, 9.69982e-08, 3.90395e-05, 9.66696e-08, 5.90745e-06, 9.66683e-08, 9.66683e-08, 1.24764e-07
0.522547, 0, 6.40817e-05, 1.69041e-07, 1.41421, -6.40817e-05, 2.03886e-07, 1.69041e-07, 1.76262e-07, 2.17999e-07, 5.9886e-07, 1.81905e-07, 5.25636e-07, 1.05991e-06, 1.69751e-07, 2.56743e-07, 3.54815e-07, 2.15405e-07, 6.62366e-07, 1.81111e-07, 1.69601e-07, 1.38255e-06, 1.69631e-07, 5.29629e-05, 1.69043e-07, 7.41699e-06, 1.69041e-07, 1.69041e-07, 2.18186e-07
0.530408, 0, 8.68379e-05, 2.91392e-07, 1.41421, -8.68379e-05, 3.51476e-07, 2.91392e-07, 3.03843e-07, 3.75811e-07, 1.03254e-06, 3.13573e-07, 9.06281e-07, 1.82754e-06, 2.92616e-07, 4.53124e-07, 6.11729e-07, 3.71338e-07, 1.14205e-06, 3.12204e-07, 2.92358e-07, 1.97767e-06, 2.92431e-07, 7.15128e-05, 2.91396e-07, 9.33741e-06, 2.91392e-07, 2.91392e-07, 3.76134e-07
0.53827, 0, 0.00011759, 4.95217e-07, 1.41421, -0.00011759, 5.97361e-07, 4.95217e-07, 5.16384e-07, 6.38731e-07, 1.75519e-06, 5.32925e-07, 1.54054e-06, 3.10669e-06, 4.97297e-07, 7.89683e-07, 1.0398e-06, 6.31127e-07, 1.94135e-06, 5.30598e-07, 4.96858e-07, 2.82771e-06, 4.97022e-07, 9.6118e-05, 4.95223e-07, 1.18073e-05, 4.95217e-07, 4.95217e-07, 6.3928e-07
0.546131, 0, 0.00015919, 8.29879e-07, 1.41421, -0.00015919, 1.0011e-06, 8.29879e-07, 8.65361e-07, 1.07045e-06, 2.94194e-06, 8.93088e-07, 2.58213e-06, 5.20745e-06, 8.33366e-07, 1.35917e-06, 1.74274e-06, 1.0577e-06, 3.254e-06, 8.89188e-07, 8.32631e-07, 4.04186e-06, 8.32972e-07, 0.000128623, 8.2989e-07, 1.50279e-05, 8.29879e-07, 8.29879e-07, 1.07137e-06
