   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_122.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0742364, 0, 1.42621e-17, 0, 1.41421, -1.42621e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.43669e-20, 0, 0, 3.53432e-22, 2.99834e-19, 0, 1.38675e-17, 0, 0
0.082104, 0, 2.74351e-17, 0, 1.41421, -2.74351e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8146e-19, 0, 0, 6.92169e-22, 5.86712e-19, 0, 2.66662e-17, 0, 0
0.0899716, 0, 5.22955e-17, 0, 1.41421, -5.22955e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45758e-19, 0, 0, 1.3434e-21, 1.13802e-18, 0, 5.08104e-17, 0, 0
0.0978391, 0, 9.87973e-17, 0, 1.41421, -9.87973e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.5295e-19, 0, 0, 2.58449e-21, 2.18855e-18, 0, 9.59533e-17, 0, 0
0.105707, 0, 1.85025e-16, 0, 1.41421, -1.85025e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22232e-18, 0, 0, 4.92961e-21, 4.17395e-18, 0, 1.79624e-16, 0, 0
0.113574, 0, 3.43552e-16, 0, 1.41421, -3.43552e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2686e-18, 0, 0, 9.32389e-21, 7.89611e-18, 0, 3.33378e-16, 0, 0
0.121442, 0, 6.3256e-16, 0, 1.41421, -6.3256e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.17511e-18, 0, 0, 1.74905e-20, 1.48198e-17, 0, 6.13547e-16, 0, 0
0.129309, 0, 1.1551e-15, 0, 1.41421, -1.1551e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.62043e-18, 0, 0, 3.25461e-20, 2.76001e-17, 0, 1.11985e-15, 0, 0
0.137177, 0, 2.09222e-15, 0, 1.41421, -2.09222e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37958e-17, 0, 0, 6.00822e-20, 5.10148e-17, 0, 2.02735e-15, 0, 0
0.145045, 0, 3.75934e-15, 0, 1.41421, -3.75934e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47755e-17, 0, 0, 1.10053e-19, 9.35978e-17, 0, 3.64086e-15, 0, 0
0.152912, 0, 6.7017e-15, 0, 1.41421, -6.7017e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.41421e-17, 0, 0, 2.0004e-19, 1.70484e-16, 0, 6.48687e-15, 0, 0
0.16078, 0, 1.18542e-14, 0, 1.41421, -1.18542e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.80341e-17, 0, 0, 3.60866e-19, 3.08328e-16, 0, 1.14675e-14, 0, 0
0.168647, 0, 2.08071e-14, 0, 1.41421, -2.08071e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36885e-16, 0, 0, 6.46173e-19, 5.53746e-16, 0, 2.01158e-14, 0, 0
0.176515, 0, 3.62447e-14, 0, 1.41421, -3.62447e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38289e-16, 0, 0, 1.14861e-18, 9.87713e-16, 0, 3.50176e-14, 0, 0
0.184383, 0, 6.26621e-14, 0, 1.41421, -6.26621e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.11682e-16, 0, 0, 2.02705e-18, 1.74995e-15, 0, 6.04984e-14, 0, 0
0.19225, 0, 1.07529e-13, 0, 1.41421, -1.07529e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.05931e-16, 0, 0, 3.55195e-18, 3.07991e-15, 0, 1.03739e-13, 0, 0
0.200118, 0, 1.83161e-13, 0, 1.41421, -1.83161e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20153e-15, 0, 0, 6.18059e-18, 5.38541e-15, 0, 1.76568e-13, 0, 0
0.207985, 0, 3.09714e-13, 0, 1.41421, -3.09714e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03004e-15, 0, 0, 1.06808e-17, 9.35647e-15, 0, 2.98316e-13, 0, 0
0.215853, 0, 5.19915e-13, 0, 1.41421, -5.19915e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.40483e-15, 0, 0, 1.83331e-17, 1.61548e-14, 0, 5.00337e-13, 0, 0
0.22372, 0, 8.66511e-13, 0, 1.41421, -8.66511e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.66936e-15, 0, 0, 3.12596e-17, 2.77213e-14, 0, 8.33089e-13, 0, 0
0.231588, 0, 1.43387e-12, 0, 1.41421, -1.43387e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.37218e-15, 0, 0, 5.29547e-17, 4.72822e-14, 0, 1.37716e-12, 0, 0
0.239456, 0, 2.35593e-12, 0, 1.41421, -2.35593e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53828e-14, 0, 0, 8.91386e-17, 8.01691e-14, 0, 2.26028e-12, 0, 0
0.247323, 0, 3.84373e-12, 0, 1.41421, -3.84373e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50693e-14, 0, 0, 1.49123e-16, 1.35144e-13, 0, 3.68337e-12, 0, 0
0.255191, 0, 6.22739e-12, 0, 1.41421, -6.22739e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.05675e-14, 0, 0, 2.47986e-16, 2.26531e-13, 0, 5.96005e-12, 0, 0
0.263058, 0, 1.00194e-11, 0, 1.41421, -1.00194e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.51871e-14, 0, 0, 4.10011e-16, 3.77627e-13, 0, 9.57615e-12, 0, 0
0.270926, 0, 1.60171e-11, 0, 1.41421, -1.60171e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04063e-13, 0, 0, 6.7539e-16, 6.27369e-13, 0, 1.5285e-11, 0, 0
0.278793, 0, 2.54171e-11, 0, 1.41421, -2.54171e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64895e-13, 0, 0, 1.10462e-15, 1.0348e-12, 0, 2.42163e-11, 0, 0
0.286661, 0, 4.00609e-11, 0, 1.41421, -4.00609e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59494e-13, 0, 0, 1.79767e-15, 1.69838e-12, 0, 3.81013e-11, 0, 0
0.294529, 0, 6.27181e-11, 5.88545e-44, 1.41421, -6.27181e-11, 5.88545e-44, 0, 5.88545e-44, 5.88545e-44, 5.88545e-44, 5.88545e-44, 5.88545e-44, 5.88545e-44, 5.88545e-44, 5.88545e-44, 5.88545e-44, 5.88545e-44, 4.05575e-13, 5.88545e-44, 5.88545e-44, 2.9119e-15, 2.77421e-12, 5.88545e-44, 5.95354e-11, 5.88545e-44, 5.88545e-44
0.302396, 0, 9.75365e-11, 9.8231e-43, 1.41421, -9.75365e-11, 9.8231e-43, 0, 9.8231e-43, 9.8231e-43, 9.8231e-43, 9.8231e-43, 9.8231e-43, 9.8231e-43, 9.8231e-43, 9.8231e-43, 9.8231e-43, 9.8231e-43, 6.29595e-13, 9.8231e-43, 9.8231e-43, 4.69644e-15, 4.51102e-12, 9.8231e-43, 9.23912e-11, 9.8231e-43, 9.8231e-43
0.310264, 0, 1.50685e-10, 1.39401e-41, 1.41421, -1.50685e-10, 1.39401e-41, 0, 1.39401e-41, 1.39401e-41, 1.39401e-41, 1.39401e-41, 1.39401e-41, 1.39401e-41, 1.39401e-41, 1.39401e-41, 1.39401e-41, 1.39401e-41, 9.70768e-13, 1.39401e-41, 1.39401e-41, 7.54481e-15, 7.30363e-12, 1.39401e-41, 1.42403e-10, 1.39401e-41, 1.39401e-41
0.318131, 0, 2.31275e-10, 1.74944e-40, 1.41421, -2.31275e-10, 1.74944e-40, 0, 1.74944e-40, 1.74944e-40, 1.74944e-40, 1.74944e-40, 1.74944e-40, 1.74944e-40, 1.74944e-40, 1.74944e-40, 1.74944e-40, 1.74944e-40, 1.48681e-12, 1.74944e-40, 1.74944e-40, 1.2078e-14, 1.17773e-11, 1.74944e-40, 2.17999e-10, 1.74944e-40, 1.74944e-40
0.325999, 0, 3.52677e-10, 1.97153e-39, 1.41421, -3.52677e-10, 1.97153e-39, 0, 1.97153e-39, 1.97153e-39, 1.97153e-39, 1.97153e-39, 1.97153e-39, 1.97153e-39, 1.97153e-39, 1.97153e-39, 1.97153e-39, 1.97153e-39, 2.26205e-12, 1.97153e-39, 1.97153e-39, 1.92749e-14, 1.89197e-11, 1.97153e-39, 3.31476e-10, 1.97153e-39, 1.97153e-39
0.333867, 0, 5.3438e-10, 2.00733e-38, 1.41421, -5.3438e-10, 2.00733e-38, 0, 2.00733e-38, 2.00733e-38, 2.00733e-38, 2.00733e-38, 2.00733e-38, 2.00733e-38, 2.00733e-38, 2.00733e-38, 2.00733e-38, 2.00733e-38, 3.41886e-12, 2.00733e-38, 2.00733e-38, 3.06787e-14, 3.02877e-11, 2.00733e-38, 5.00643e-10, 2.00733e-38, 2.00733e-38
0.341734, 0, 8.04611e-10, 1.85688e-37, 1.41421, -8.04611e-10, 1.85688e-37, 0, 1.85688e-37, 1.85688e-37, 1.85688e-37, 1.85688e-37, 1.85688e-37, 1.85688e-37, 1.85688e-37, 1.85688e-37, 1.85688e-37, 1.85688e-37, 5.1335e-12, 1.85688e-37, 1.85688e-37, 4.87215e-14, 4.83307e-11, 1.85688e-37, 7.51098e-10, 1.85688e-37, 1.85688e-37
0.349602, 0, 1.204e-09, 1.56868e-36, 1.41421, -1.204e-09, 1.56868e-36, 0, 1.56868e-36, 1.56868e-36, 1.56868e-36, 1.56868e-36, 1.56868e-36, 1.56868e-36, 1.56868e-36, 1.56868e-36, 1.56868e-36, 1.56868e-36, 7.65821e-12, 1.56868e-36, 1.56868e-36, 7.72389e-14, 7.68976e-11, 1.56868e-36, 1.11937e-09, 1.56868e-36, 1.56868e-36
0.357469, 0, 1.79069e-09, 1.21651e-35, 1.41421, -1.79069e-09, 1.21651e-35, 0, 1.21651e-35, 1.21651e-35, 1.21651e-35, 1.21651e-35, 1.21651e-35, 1.21651e-35, 1.21651e-35, 1.21651e-35, 1.21651e-35, 1.21651e-35, 1.13514e-11, 1.21651e-35, 1.21651e-35, 1.22283e-13, 1.22028e-10, 1.21651e-35, 1.65719e-09, 1.21651e-35, 1.21651e-35
0.365337, 0, 2.64743e-09, 8.69968e-35, 1.41421, -2.64743e-09, 8.69968e-35, 0, 8.69968e-35, 8.69968e-35, 8.69968e-35, 8.69968e-35, 8.69968e-35, 8.69968e-35, 8.69968e-35, 8.69968e-35, 8.69968e-35, 8.69968e-35, 1.67191e-11, 8.69968e-35, 8.69968e-35, 1.93406e-13, 1.93184e-10, 8.69968e-35, 2.43733e-09, 8.69968e-35, 8.69968e-35
0.373204, 0, 3.89131e-09, 5.97491e-34, 1.41421, -3.89131e-09, 5.97491e-34, 0, 5.97491e-34, 5.97491e-34, 5.97491e-34, 5.97491e-34, 5.97491e-34, 5.97491e-34, 5.97491e-34, 5.97491e-34, 5.97491e-34, 5.97491e-34, 2.44709e-11, 5.97491e-34, 5.97491e-34, 3.05695e-13, 3.05184e-10, 5.97491e-34, 3.56135e-09, 5.97491e-34, 5.97491e-34
0.381072, 0, 5.68728e-09, 4.00351e-33, 1.41421, -5.68728e-09, 4.00351e-33, 0, 4.00351e-33, 4.00351e-33, 4.00351e-33, 4.00351e-33, 4.00351e-33, 4.00351e-33, 4.00351e-33, 4.00351e-33, 4.00351e-33, 4.00351e-33, 3.55953e-11, 4.00351e-33, 4.00351e-33, 4.82976e-13, 4.81185e-10, 4.00351e-33, 5.17002e-09, 4.00351e-33, 4.00351e-33
0.38894, 0, 8.26658e-09, 2.52777e-32, 1.41421, -8.26658e-09, 2.52777e-32, 0, 2.52777e-32, 2.52777e-32, 2.52777e-32, 2.52777e-32, 2.52777e-32, 2.52777e-32, 2.52777e-32, 2.52777e-32, 2.52777e-32, 2.52777e-32, 5.14612e-11, 2.52777e-32, 2.52777e-32, 7.62866e-13, 7.57343e-10, 2.52777e-32, 7.45701e-09, 2.52777e-32, 2.52777e-32
0.396807, 0, 1.19521e-08, 1.49237e-31, 1.41421, -1.19521e-08, 1.49237e-31, 0, 1.49237e-31, 1.49237e-31, 1.49237e-31, 1.49237e-31, 1.49237e-31, 1.49237e-31, 1.49237e-31, 1.49237e-31, 1.49237e-31, 1.49237e-31, 7.39525e-11, 1.49237e-31, 1.49237e-31, 1.20471e-12, 1.19e-09, 1.49237e-31, 1.0687e-08, 1.49237e-31, 1.49237e-31
0.404675, 0, 1.7193e-08, 8.24061e-31, 1.41421, -1.7193e-08, 8.24061e-31, 0, 8.24061e-31, 8.24061e-31, 8.24061e-31, 8.24061e-31, 8.24061e-31, 8.24061e-31, 8.24061e-31, 8.24061e-31, 8.24061e-31, 8.24061e-31, 1.05646e-10, 8.24061e-31, 8.24061e-31, 1.90197e-12, 1.86676e-09, 8.24061e-31, 1.52187e-08, 8.24061e-31, 8.24061e-31
0.412542, 0, 2.46124e-08, 4.26721e-30, 1.41421, -2.46124e-08, 4.26721e-30, 0, 4.26721e-30, 4.26721e-30, 4.26721e-30, 4.26721e-30, 4.26721e-30, 4.26721e-30, 4.26721e-30, 4.26721e-30, 4.26721e-30, 4.26721e-30, 1.50045e-10, 4.26721e-30, 4.26721e-30, 3.00162e-12, 2.9235e-09, 4.26721e-30, 2.15359e-08, 4.26721e-30, 4.26721e-30
0.42041, 0, 3.50719e-08, 2.07835e-29, 1.41421, -3.50719e-08, 2.07835e-29, 0, 2.07835e-29, 2.07835e-29, 2.07835e-29, 2.07835e-29, 2.07835e-29, 2.07835e-29, 2.07835e-29, 2.07835e-29, 2.07835e-29, 2.07835e-29, 2.1189e-10, 2.07835e-29, 2.07835e-29, 4.73403e-12, 4.57029e-09, 2.07835e-29, 3.0285e-08, 2.07835e-29, 2.07835e-29
0.428277, 0, 4.97607e-08, 9.55192e-29, 1.41421, -4.97607e-08, 9.55192e-29, 0, 9.55192e-29, 9.55192e-29, 9.55192e-29, 9.55192e-29, 9.55192e-29, 9.55192e-29, 9.55192e-29, 9.55192e-29, 9.55192e-29, 9.55192e-29, 2.97553e-10, 9.55192e-29, 9.55192e-29, 7.45922e-12, 7.1307e-09, 9.55192e-29, 4.2325e-08, 9.55192e-29, 9.55192e-29
0.436145, 0, 7.03173e-08, 4.15497e-28, 1.41421, -7.03173e-08, 4.15497e-28, 0, 4.15497e-28, 4.15497e-28, 4.15497e-28, 4.15497e-28, 4.15497e-28, 4.15497e-28, 4.15497e-28, 4.15497e-28, 4.15497e-28, 4.15497e-28, 4.15559e-10, 4.15497e-28, 4.15497e-28, 1.17375e-11, 1.1101e-08, 4.15497e-28, 5.8789e-08, 4.15497e-28, 4.15497e-28
0.444013, 0, 9.89955e-08, 1.71553e-27, 1.41421, -9.89955e-08, 1.71553e-27, 0, 1.71553e-27, 1.71553e-27, 1.71553e-27, 1.71553e-27, 1.71553e-27, 1.71553e-27, 1.71553e-27, 1.71553e-27, 1.71553e-27, 1.71553e-27, 5.77255e-10, 1.71553e-27, 1.71553e-27, 1.8437e-11, 1.72384e-08, 1.71553e-27, 8.11615e-08, 1.71553e-27, 1.71553e-27
0.45188, 0, 1.38893e-07, 6.7416e-27, 1.41421, -1.38893e-07, 6.7416e-27, 0, 6.7416e-27, 6.7416e-27, 6.7416e-27, 6.7416e-27, 6.7416e-27, 6.7416e-27, 6.7416e-27, 6.7416e-27, 6.7416e-27, 6.7416e-27, 7.97661e-10, 6.7416e-27, 6.7416e-27, 2.88957e-11, 2.66921e-08, 6.7416e-27, 1.11374e-07, 6.7416e-27, 6.7416e-27
0.459748, 0, 1.94261e-07, 2.52806e-26, 1.41421, -1.94261e-07, 2.52806e-26, 0, 2.52806e-26, 2.52806e-26, 2.52806e-26, 2.52806e-26, 2.52806e-26, 2.52806e-26, 7.23055e-14, 2.52806e-26, 2.52806e-26, 2.52806e-26, 1.09657e-09, 2.52806e-26, 2.52806e-26, 4.51651e-11, 4.11955e-08, 2.52806e-26, 1.51924e-07, 2.52806e-26, 2.52806e-26
0.467615, 0, 2.70932e-07, 9.06831e-26, 1.41421, -2.70932e-07, 9.06831e-26, 0, 9.06831e-26, 9.06831e-26, 9.06831e-26, 9.06831e-26, 9.06831e-26, 9.06831e-26, 2.37013e-13, 9.06831e-26, 9.06831e-26, 9.06831e-26, 1.49991e-09, 9.06831e-26, 9.06831e-26, 7.03701e-11, 6.33448e-08, 9.06831e-26, 2.06017e-07, 9.06831e-26, 9.06831e-26
0.475483, 0, 3.76895e-07, 3.14708e-25, 1.41421, -3.76895e-07, 3.14708e-25, 0, 3.14708e-25, 3.14708e-25, 3.14708e-25, 3.14708e-25, 3.14708e-25, 3.14708e-25, 6.01873e-13, 3.14708e-25, 3.14708e-25, 3.14708e-25, 2.04153e-09, 3.14708e-25, 3.14708e-25, 1.09242e-10, 9.70014e-08, 3.14708e-25, 2.77742e-07, 3.14708e-25, 3.14708e-25
0.483351, 0, 5.25163e-07, 5.24116e-10, 1.41421, -5.25163e-07, 5.27383e-10, 5.24116e-10, 5.24135e-10, 5.24191e-10, 5.31598e-10, 5.244e-10, 5.24394e-10, 5.24282e-10, 5.28872e-10, 5.34453e-10, 5.26308e-10, 1.99167e-09, 3.28954e-09, 5.24495e-10, 5.24162e-10, 6.93008e-10, 1.48386e-07, 5.24119e-10, 3.72854e-07, 5.24116e-10, 5.40797e-10
0.491218, 0, 7.31215e-07, 1.70163e-09, 1.41421, -7.31215e-07, 1.71229e-09, 1.70163e-09, 1.70169e-09, 1.70188e-09, 1.72604e-09, 1.70256e-09, 1.70254e-09, 1.70217e-09, 1.71567e-09, 1.73535e-09, 1.70878e-09, 6.48891e-09, 5.42994e-09, 1.70287e-09, 1.70178e-09, 1.96161e-09, 2.25967e-07, 1.70164e-09, 4.98025e-07, 1.70163e-09, 1.75605e-09
0.499086, 0, 1.01853e-06, 4.29239e-09, 1.41421, -1.01853e-06, 4.31935e-09, 4.29239e-09, 4.29255e-09, 4.29302e-09, 4.35412e-09, 4.29474e-09, 4.29469e-09, 4.29377e-09, 4.32667e-09, 4.37766e-09, 4.31048e-09, 1.63979e-08, 9.29551e-09, 4.29552e-09, 4.29277e-09, 4.69062e-09, 3.42593e-07, 4.29242e-09, 6.62347e-07, 4.29239e-09, 4.42999e-09
0.506953, 0, 1.4211e-06, 9.86932e-09, 1.41421, -1.4211e-06, 9.93137e-09, 9.86932e-09, 9.86968e-09, 9.87075e-09, 1.00114e-08, 9.87472e-09, 9.87459e-09, 9.87248e-09, 9.94676e-09, 1.00656e-08, 9.91095e-09, 3.77422e-08, 1.65525e-08, 9.87651e-09, 9.87019e-09, 1.04761e-08, 5.17225e-07, 9.86937e-09, 8.77719e-07, 9.86932e-09, 1.01861e-08
0.514821, 0, 1.98929e-06, 2.16211e-08, 1.41421, -1.98929e-06, 2.17572e-08, 2.16211e-08, 2.16219e-08, 2.16243e-08, 2.19328e-08, 2.1633e-08, 2.16327e-08, 2.16281e-08, 2.17886e-08, 2.20516e-08, 2.17124e-08, 8.27359e-08, 3.05085e-08, 2.16369e-08, 2.16231e-08, 2.25408e-08, 7.77798e-07, 2.16213e-08, 1.16031e-06, 2.16211e-08, 2.23158e-08
0.522688, 0, 2.80079e-06, 4.58694e-08, 1.41421, -2.80079e-06, 4.61582e-08, 4.58694e-08, 4.58711e-08, 4.58761e-08, 4.65309e-08, 4.58946e-08, 4.5894e-08, 4.58841e-08, 4.62546e-08, 4.67832e-08, 4.60632e-08, 1.75604e-07, 5.76351e-08, 4.59029e-08, 4.58735e-08, 4.7255e-08, 1.16702e-06, 4.58696e-08, 1.53272e-06, 4.58694e-08, 4.7344e-08
0.530556, 0, 3.97205e-06, 9.48783e-08, 1.41421, -3.97205e-06, 9.5476e-08, 9.48783e-08, 9.48818e-08, 9.48921e-08, 9.62471e-08, 9.49303e-08, 9.49291e-08, 9.49087e-08, 9.57416e-08, 9.67693e-08, 9.52793e-08, 3.63346e-07, 1.10386e-07, 9.49476e-08, 9.48867e-08, 9.69537e-08, 1.74467e-06, 9.48788e-08, 2.02781e-06, 9.48783e-08, 9.79299e-08
0.538424, 0, 5.69061e-06, 1.91913e-07, 1.41421, -5.69061e-06, 1.93122e-07, 1.91913e-07, 1.9192e-07, 1.91941e-07, 1.94683e-07, 1.92018e-07, 1.92016e-07, 1.91975e-07, 1.9442e-07, 1.95739e-07, 1.92724e-07, 7.35149e-07, 2.12264e-07, 1.92053e-07, 1.9193e-07, 1.95003e-07, 2.60302e-06, 1.91914e-07, 2.69506e-06, 1.91913e-07, 1.98088e-07
0.546291, 0, 8.25456e-06, 3.80132e-07, 1.41421, -8.25456e-06, 3.82528e-07, 3.80132e-07, 3.80146e-07, 3.80187e-07, 3.8562e-07, 3.80341e-07, 3.80336e-07, 3.80254e-07, 3.86085e-07, 3.87714e-07, 3.8174e-07, 1.45651e-06, 4.06722e-07, 3.8041e-07, 3.80166e-07, 3.84703e-07, 3.8793e-06, 3.80134e-07, 3.61168e-06, 3.80132e-07, 3.92367e-07
0.554159, 0, 1.21467e-05, 7.37851e-07, 1.41421, -1.21467e-05, 7.42504e-07, 7.37851e-07, 7.37878e-07, 7.37958e-07, 7.48507e-07, 7.38256e-07, 7.38246e-07, 7.38088e-07, 7.50895e-07, 7.52572e-07, 7.40972e-07, 2.82781e-06, 7.72446e-07, 7.3839e-07, 7.37917e-07, 7.44573e-07, 5.78035e-06, 7.37855e-07, 4.90114e-06, 7.37851e-07, 7.61607e-07
0.562026, 0, 1.81509e-05, 1.40402e-06, 1.41421, -1.81509e-05, 1.41288e-06, 1.40402e-06, 1.40407e-06, 1.40422e-06, 1.4243e-06, 1.40479e-06, 1.40477e-06, 1.40447e-06, 1.43133e-06, 1.43204e-06, 1.40996e-06, 5.38221e-06, 1.44884e-06, 1.40505e-06, 1.40414e-06, 1.41384e-06, 8.61945e-06, 1.40403e-06, 6.76366e-06, 1.40402e-06, 1.44924e-06
0.569894, 0, 2.75406e-05, 2.61974e-06, 1.41421, -2.75406e-05, 2.63627e-06, 2.61974e-06, 2.61983e-06, 2.62012e-06, 2.65759e-06, 2.62117e-06, 2.62114e-06, 2.62058e-06, 2.67513e-06, 2.67204e-06, 2.63083e-06, 1.0045e-05, 2.67756e-06, 2.62165e-06, 2.61997e-06, 2.63399e-06, 1.28728e-05, 2.61975e-06, 9.5262e-06, 2.61974e-06, 2.70414e-06
0.577762, 0, 4.23712e-05, 4.79404e-06, 1.41421, -4.23712e-05, 4.82431e-06, 4.79404e-06, 4.79422e-06, 4.79474e-06, 4.86335e-06, 4.79668e-06, 4.79662e-06, 4.79558e-06, 4.90378e-06, 4.88979e-06, 4.81435e-06, 1.83868e-05, 4.86834e-06, 4.79755e-06, 4.79447e-06, 4.81461e-06, 1.92653e-05, 4.79407e-06, 1.37209e-05, 4.79404e-06, 4.94855e-06
0.585629, 0, 6.59302e-05, 8.60528e-06, 1.41421, -6.59302e-05, 8.65962e-06, 8.60528e-06, 8.6056e-06, 8.60654e-06, 8.72973e-06, 8.61001e-06, 8.6099e-06, 8.60805e-06, 8.81921e-06, 8.7772e-06, 8.64174e-06, 3.30128e-05, 8.70036e-06, 8.61158e-06, 8.60605e-06, 8.63477e-06, 2.88976e-05, 8.60533e-06, 2.02065e-05, 8.60528e-06, 8.88271e-06
0.593497, 0, 0.000103412, 1.51537e-05, 1.41421, -0.000103412, 1.52495e-05, 1.51537e-05, 1.51543e-05, 1.51559e-05, 1.53729e-05, 1.51621e-05, 1.51619e-05, 1.51586e-05, 1.55641e-05, 1.54566e-05, 1.52179e-05, 5.81503e-05, 1.52749e-05, 1.51648e-05, 1.51551e-05, 1.51958e-05, 4.34346e-05, 1.51538e-05, 3.03535e-05, 1.51537e-05, 1.56424e-05
