   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_339.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00538239, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00248144, 0, 2.77818e-23, 0, 1.41421, -2.77818e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.79528e-27, 0, 5.80147e-24, 0, 2.19745e-23, 0, 0
0.0103453, 0, 7.1282e-23, 0, 1.41421, -7.1282e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50219e-26, 0, 1.51737e-23, 0, 5.60933e-23, 0, 0
0.0182091, 0, 1.78839e-22, 0, 1.41421, -1.78839e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.8078e-26, 0, 3.87477e-23, 0, 1.40054e-22, 0, 0
0.0260729, 0, 4.39554e-22, 0, 1.41421, -4.39554e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.45644e-26, 0, 9.68174e-23, 0, 3.42642e-22, 0, 0
0.0339368, 0, 1.05996e-21, 0, 1.41421, -1.05996e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30437e-25, 0, 2.37125e-22, 0, 8.22602e-22, 0, 0
0.0418006, 0, 2.51099e-21, 0, 1.41421, -2.51099e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.51701e-25, 0, 5.70105e-22, 0, 1.94033e-21, 0, 0
0.0496644, 0, 5.84998e-21, 0, 1.41421, -5.84998e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29915e-24, 0, 1.34717e-21, 0, 4.50151e-21, 0, 0
0.0575282, 0, 1.34161e-20, 0, 1.41421, -1.34161e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.01184e-24, 0, 3.13214e-21, 0, 1.02809e-20, 0, 0
0.0653921, 0, 3.0312e-20, 0, 1.41421, -3.0312e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.87981e-24, 0, 7.17152e-21, 0, 2.31336e-20, 0, 0
0.0732559, 0, 6.75201e-20, 0, 1.41421, -6.75201e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54956e-23, 0, 1.61838e-20, 0, 5.13208e-20, 0, 0
0.0811198, 0, 1.48375e-19, 0, 1.41421, -1.48375e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.44356e-23, 0, 3.60215e-20, 0, 1.12319e-19, 0, 0
0.0889836, 0, 3.21843e-19, 0, 1.41421, -3.21843e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.55477e-23, 0, 7.91272e-20, 0, 2.42641e-19, 0, 0
0.0968474, 0, 6.89453e-19, 0, 1.41421, -6.89453e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63709e-22, 0, 1.7164e-19, 0, 5.17649e-19, 0, 0
0.104711, 0, 1.45927e-18, 0, 1.41421, -1.45927e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50554e-22, 0, 3.6784e-19, 0, 1.09108e-18, 0, 0
0.112575, 0, 3.05295e-18, 0, 1.41421, -3.05295e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.42081e-22, 0, 7.79188e-19, 0, 2.27302e-18, 0, 0
0.120439, 0, 6.31561e-18, 0, 1.41421, -6.31561e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55353e-21, 0, 1.63211e-18, 0, 4.68196e-18, 0, 0
0.128303, 0, 1.29231e-17, 0, 1.41421, -1.29231e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.21738e-21, 0, 3.38171e-18, 0, 9.53817e-18, 0, 0
0.136167, 0, 2.61639e-17, 0, 1.41421, -2.61639e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.59372e-21, 0, 6.93346e-18, 0, 1.92238e-17, 0, 0
0.14403, 0, 5.24252e-17, 0, 1.41421, -5.24252e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33758e-20, 0, 1.40709e-17, 0, 3.83409e-17, 0, 0
0.151894, 0, 1.0399e-16, 0, 1.41421, -1.0399e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.68644e-20, 0, 2.82733e-17, 0, 7.56894e-17, 0, 0
0.159758, 0, 2.04244e-16, 0, 1.41421, -2.04244e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.34317e-20, 0, 5.62627e-17, 0, 1.47927e-16, 0, 0
0.167622, 0, 3.97288e-16, 0, 1.41421, -3.97288e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05262e-19, 0, 1.10907e-16, 0, 2.86275e-16, 0, 0
0.175486, 0, 7.65495e-16, 0, 1.41421, -7.65495e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05437e-19, 0, 2.16614e-16, 0, 5.48676e-16, 0, 0
0.18335, 0, 1.46129e-15, 0, 1.41421, -1.46129e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.97273e-19, 0, 4.19266e-16, 0, 1.04163e-15, 0, 0
0.191213, 0, 2.76414e-15, 0, 1.41421, -2.76414e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.61328e-19, 0, 8.04367e-16, 0, 1.95901e-15, 0, 0
0.199077, 0, 5.18174e-15, 0, 1.41421, -5.18174e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44608e-18, 0, 1.52988e-15, 0, 3.65042e-15, 0, 0
0.206941, 0, 9.62824e-15, 0, 1.41421, -9.62824e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72272e-18, 0, 2.88516e-15, 0, 6.74036e-15, 0, 0
0.214805, 0, 1.7735e-14, 0, 1.41421, -1.7735e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.0826e-18, 0, 5.39592e-15, 0, 1.2334e-14, 0, 0
0.222669, 0, 3.23882e-14, 0, 1.41421, -3.23882e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.40792e-18, 0, 1.00094e-14, 0, 2.23693e-14, 0, 0
0.230533, 0, 5.86491e-14, 0, 1.41421, -5.86491e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72697e-17, 0, 1.8419e-14, 0, 4.02129e-14, 0, 0
0.238396, 0, 1.0532e-13, 0, 1.41421, -1.0532e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14424e-17, 0, 3.36276e-14, 0, 7.16605e-14, 0, 0
0.24626, 0, 1.87576e-13, 0, 1.41421, -1.87576e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.67872e-17, 0, 6.09201e-14, 0, 1.26599e-13, 0, 0
0.254124, 0, 3.31374e-13, 0, 1.41421, -3.31374e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01755e-16, 0, 1.09527e-13, 0, 2.21744e-13, 0, 0
0.261988, 0, 5.80749e-13, 0, 1.41421, -5.80749e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80923e-16, 0, 1.95471e-13, 0, 3.85097e-13, 0, 0
0.269852, 0, 1.01133e-12, 0, 1.41421, -1.01133e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.20005e-16, 0, 3.47209e-13, 0, 6.63804e-13, 0, 0
0.277716, 0, 1.74463e-12, 0, 1.41421, -1.74463e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.60464e-16, 0, 6.107e-13, 0, 1.13337e-12, 0, 0
0.285579, 0, 2.98682e-12, 0, 1.41421, -2.98682e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.74657e-16, 0, 1.06677e-12, 0, 1.91907e-12, 0, 0
