   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_382.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
1.65892, 42.4032, 40.0158, 0.29834, 6.66357, 2.38747, 0.307463, 0.00325663, 0.29835, 0.307625, 0.378116, 0.301874, 0.363099, 0.33315, 0.298643, 0.319974, 0.309155, 39.5923, 0.474904, 0.29834, 0.29834, 0.29834, 0.29834, 0.309908, 0.29834, 0.29834, 0.299572
1.66678, 52.6502, 46.7196, 0.319399, 7.39257, 5.9306, 0.32833, 0.00310829, 0.319409, 0.328573, 0.398299, 0.322897, 0.383509, 0.353882, 0.319699, 0.341071, 0.330893, 46.3493, 0.444453, 0.319399, 0.319399, 0.319399, 0.3194, 0.330781, 0.319399, 0.319399, 0.320618
1.67465, 53.908, 53.7175, 0.341577, 7.47716, 0.190514, 0.350329, 0.00297195, 0.341587, 0.350626, 0.419487, 0.345032, 0.40495, 0.375689, 0.341872, 0.363327, 0.353767, 53.3867, 0.429071, 0.341577, 0.341577, 0.341577, 0.341577, 0.352756, 0.341577, 0.341577, 0.342779
1.68252, 66.9186, 60.7975, 0.364881, 8.30172, 6.12115, 0.37346, 0.00284689, 0.364891, 0.373792, 0.441695, 0.36829, 0.427436, 0.39858, 0.365172, 0.386766, 0.377784, 60.4958, 0.425377, 0.364881, 0.364881, 0.364881, 0.364882, 0.375844, 0.364881, 0.364881, 0.366066
1.69038, 59.8953, 67.7166, 0.389319, 7.86735, -7.82136, 0.397724, 0.00273236, 0.389328, 0.39808, 0.464942, 0.392677, 0.450981, 0.422564, 0.389605, 0.411412, 0.402951, 67.4363, 0.430669, 0.389319, 0.389319, 0.389319, 0.389319, 0.40005, 0.389319, 0.389319, 0.390483
1.69825, 59.5766, 74.2121, 0.414883, 7.84707, -14.6356, 0.423113, 0.0026276, 0.414892, 0.423487, 0.489243, 0.418188, 0.475593, 0.447644, 0.415164, 0.437278, 0.429263, 73.9475, 0.442835, 0.414883, 0.414883, 0.414883, 0.414884, 0.425369, 0.414883, 0.414883, 0.416026
1.70612, 89.1981, 80.019, 0.441564, 9.54977, 9.17906, 0.449615, 0.0025318, 0.441573, 0.450005, 0.514616, 0.444812, 0.501281, 0.473815, 0.441839, 0.464376, 0.456709, 79.766, 0.460256, 0.441564, 0.441564, 0.441564, 0.441564, 0.451794, 0.441564, 0.441564, 0.442684
1.71399, 87.5956, 84.8867, 0.469339, 9.4655, 2.70892, 0.47721, 0.00244405, 0.469348, 0.477619, 0.541076, 0.472531, 0.528049, 0.501068, 0.469608, 0.492709, 0.48527, 84.6422, 0.481707, 0.469339, 0.469339, 0.469339, 0.469339, 0.479306, 0.469339, 0.469339, 0.470435
1.72185, 85.6344, 88.5978, 0.498178, 9.36133, -2.96336, 0.505868, 0.00236338, 0.498187, 0.506304, 0.568636, 0.501314, 0.555894, 0.529386, 0.498441, 0.522271, 0.51492, 88.3595, 0.506278, 0.498178, 0.498178, 0.498178, 0.498178, 0.507877, 0.498178, 0.498178, 0.49925
1.72972, 85.6392, 90.9842, 0.528043, 9.36158, -5.34504, 0.535554, 0.00228875, 0.528051, 0.536027, 0.597306, 0.531127, 0.584813, 0.558747, 0.528299, 0.55305, 0.545627, 90.7503, 0.533294, 0.528043, 0.528043, 0.528043, 0.528043, 0.537475, 0.528043, 0.528043, 0.52909
1.73759, 68.8491, 91.9403, 0.558889, 8.41719, -23.0912, 0.566229, 0.00221901, 0.558897, 0.566753, 0.627093, 0.561926, 0.614796, 0.589122, 0.55914, 0.585027, 0.57736, 91.7093, 0.56226, 0.558889, 0.558889, 0.558889, 0.558889, 0.56806, 0.558889, 0.558889, 0.559913
1.74545, 86.2179, 91.4303, 0.590668, 9.39244, -5.21241, 0.597846, 0.00215298, 0.590676, 0.598439, 0.657999, 0.593665, 0.645829, 0.620478, 0.590913, 0.618178, 0.610089, 91.2008, 0.59281, 0.590668, 0.590668, 0.590668, 0.590668, 0.599588, 0.590668, 0.590668, 0.591669
1.75332, 81.8018, 89.4913, 0.623331, 9.15433, -7.68956, 0.630361, 0.00208945, 0.623339, 0.631043, 0.690027, 0.626298, 0.677898, 0.652783, 0.62357, 0.652475, 0.643797, 89.262, 0.624679, 0.623331, 0.623331, 0.623331, 0.623331, 0.632015, 0.623331, 0.623331, 0.624311
1.76119, 77.1437, 86.2294, 0.656832, 8.89627, -9.08569, 0.663731, 0.00202719, 0.65684, 0.664525, 0.723173, 0.659779, 0.710989, 0.686006, 0.657066, 0.687893, 0.678488, 85.9989, 0.657671, 0.656832, 0.656832, 0.656832, 0.656832, 0.665299, 0.656832, 0.656832, 0.657793
1.76905, 81.4304, 81.81, 0.691132, 9.13402, -0.379616, 0.697921, 0.00196504, 0.69114, 0.698851, 0.757437, 0.694072, 0.745086, 0.720118, 0.691362, 0.724407, 0.714203, 81.577, 0.691649, 0.691132, 0.691132, 0.691132, 0.691132, 0.699405, 0.691132, 0.691132, 0.692077
1.77692, 71.2141, 76.4449, 0.726204, 8.55653, -5.23077, 0.732905, 0.00190187, 0.726212, 0.733999, 0.792819, 0.729152, 0.780183, 0.755103, 0.726431, 0.762004, 0.751031, 76.2078, 0.72652, 0.726204, 0.726204, 0.726204, 0.726204, 0.73431, 0.726204, 0.726204, 0.727136
1.78479, 71.8268, 70.3751, 0.762039, 8.59225, 1.45171, 0.768676, 0.0018367, 0.762048, 0.769961, 0.829323, 0.765009, 0.816282, 0.790957, 0.762263, 0.800682, 0.789138, 70.1321, 0.76223, 0.762039, 0.762039, 0.762039, 0.762039, 0.770007, 0.762039, 0.762039, 0.762961
1.79266, 53.5926, 63.8542, 0.798645, 7.45605, -10.2615, 0.805242, 0.00176869, 0.798654, 0.806744, 0.86696, 0.801651, 0.85339, 0.827688, 0.798867, 0.840452, 0.828786, 63.6033, 0.798759, 0.798645, 0.798645, 0.798645, 0.798646, 0.806504, 0.798645, 0.798645, 0.799561
1.80052, 56.66, 57.1297, 0.836057, 7.65898, -0.469723, 0.842638, 0.00169721, 0.836066, 0.844382, 0.905751, 0.839112, 0.891537, 0.865328, 0.836277, 0.881348, 0.870369, 56.8688, 0.836124, 0.836057, 0.836057, 0.836057, 0.836057, 0.843837, 0.836057, 0.836057, 0.836969
1.80839, 47.6169, 50.4306, 0.874326, 7.04392, -2.81373, 0.880915, 0.00162185, 0.874336, 0.882923, 0.945723, 0.877444, 0.930758, 0.903923, 0.874546, 0.92342, 0.914438, 50.1568, 0.874365, 0.874326, 0.874326, 0.874326, 0.874326, 0.882056, 0.874326, 0.874326, 0.875238
1.81626, 50.8444, 43.9535, 0.913536, 7.26942, 6.89095, 0.920153, 0.00154245, 0.913546, 0.922443, 0.986921, 0.916728, 0.971112, 0.943545, 0.913756, 0.966742, 0.961749, 43.6635, 0.913558, 0.913536, 0.913536, 0.913536, 0.913536, 0.921244, 0.913536, 0.913536, 0.91445
1.82412, 40.6956, 37.8571, 0.953784, 6.53419, 2.83854, 0.960448, 0.00145909, 0.953794, 0.963036, 1.0294, 0.957061, 1.01267, 0.984281, 0.954005, 1.0114, 1.01329, 37.5469, 0.953797, 0.953784, 0.953784, 0.953784, 0.953784, 0.961496, 0.953784, 0.953784, 0.954703
1.83199, 42.4566, 32.2576, 0.995193, 6.66758, 10.199, 1.00192, 0.00137214, 0.995204, 1.00481, 1.07321, 0.998561, 1.05551, 1.02624, 0.995416, 1.05751, 1.07031, 31.9221, 0.9952, 0.995193, 0.995193, 0.995193, 0.995193, 1.00293, 0.995193, 0.995193, 0.996119
1.83986, 43.2079, 27.2299, 1.03789, 6.72368, 15.9779, 1.04469, 0.00128216, 1.0379, 1.0479, 1.11844, 1.04136, 1.09972, 1.06952, 1.03812, 1.10519, 1.13436, 26.8629, 1.0379, 1.03789, 1.03789, 1.03789, 1.03789, 1.04568, 1.03789, 1.03789, 1.03883
1.84773, 38.2419, 22.8104, 1.08203, 6.34365, 15.4314, 1.08891, 0.00118996, 1.08204, 1.09242, 1.16517, 1.08559, 1.14542, 1.11427, 1.08225, 1.15457, 1.2073, 22.404, 1.08203, 1.08203, 1.08203, 1.08203, 1.08203, 1.08987, 1.08203, 1.08203, 1.08297
1.85559, 27.3563, 19.0034, 1.12773, 5.41815, 8.35291, 1.13471, 0.00109647, 1.12775, 1.13852, 1.21347, 1.1314, 1.19271, 1.1606, 1.12796, 1.20577, 1.29126, 18.5478, 1.12774, 1.12773, 1.12773, 1.12773, 1.12773, 1.13566, 1.12773, 1.12773, 1.12869
1.86346, 34.0493, 15.7872, 1.17516, 6.00411, 18.2621, 1.18222, 0.00100275, 1.17517, 1.18632, 1.26342, 1.17892, 1.24168, 1.20864, 1.17539, 1.25891, 1.38864, 15.2704, 1.17516, 1.17516, 1.17516, 1.17516, 1.17516, 1.18316, 1.17516, 1.17516, 1.17612
1.87133, 23.2902, 13.1217, 1.22442, 5.02894, 10.1685, 1.23157, 0.000909896, 1.22443, 1.23595, 1.31512, 1.22828, 1.29243, 1.25849, 1.22466, 1.31413, 1.50198, 12.5298, 1.22442, 1.22442, 1.22442, 1.22442, 1.22442, 1.23252, 1.22442, 1.22442, 1.2254
1.87919, 17.7586, 10.9555, 1.27564, 4.44506, 6.80308, 1.28287, 0.000819024, 1.27565, 1.28751, 1.36862, 1.27958, 1.34505, 1.31028, 1.27588, 1.3715, 1.63387, 10.2719, 1.27564, 1.27564, 1.27564, 1.27564, 1.27564, 1.28384, 1.27564, 1.27564, 1.27663
1.88706, 14.5905, 9.23123, 1.32891, 4.07315, 5.35929, 1.33623, 0.000731173, 1.32892, 1.3411, 1.42399, 1.33293, 1.39962, 1.36407, 1.32915, 1.43113, 1.78676, 8.43712, 1.32891, 1.32891, 1.32891, 1.32891, 1.32891, 1.33722, 1.32891, 1.32891, 1.32991
1.89493, 21.7958, 7.89051, 1.38431, 4.8781, 13.9053, 1.3917, 0.000647287, 1.38432, 1.39678, 1.4813, 1.38841, 1.45619, 1.41994, 1.38456, 1.49308, 1.96273, 6.96516, 1.38431, 1.38431, 1.38431, 1.38431, 1.38431, 1.39272, 1.38431, 1.38431, 1.38532
1.90279, 11.5497, 6.87713, 1.44189, 3.68099, 4.67255, 1.44934, 0.000568167, 1.4419, 1.45461, 1.54058, 1.44605, 1.51482, 1.47794, 1.44214, 1.55739, 2.16328, 5.79841, 1.44189, 1.44189, 1.44189, 1.44189, 1.44189, 1.45041, 1.44189, 1.44189, 1.4429
1.91066, 15.9964, 6.13913, 1.50169, 4.24222, 9.85732, 1.5092, 0.000494447, 1.5017, 1.51463, 1.60186, 1.50591, 1.57553, 1.53811, 1.50195, 1.6241, 2.38903, 4.88431, 1.50169, 1.50169, 1.50169, 1.50169, 1.50169, 1.51032, 1.50169, 1.50169, 1.50271
1.91853, 9.39609, 5.62977, 1.56372, 3.37581, 3.76632, 1.57128, 0.000426583, 1.56373, 1.57686, 1.66517, 1.56799, 1.63835, 1.60046, 1.56399, 1.69321, 2.63948, 4.17666, 1.56372, 1.56372, 1.56372, 1.56372, 1.56372, 1.57247, 1.56372, 1.56372, 1.56475
1.9264, 4.37925, 5.30773, 1.62799, 2.52572, -0.928486, 1.6356, 0.000364848, 1.62801, 1.64129, 1.73052, 1.6323, 1.70329, 1.665, 1.62827, 1.76472, 2.91277, 3.63596, 1.62799, 1.62799, 1.62799, 1.62799, 1.62799, 1.63686, 1.62799, 1.62799, 1.62903
1.93426, 9.98798, 5.13671, 1.69449, 3.46237, 4.85127, 1.70213, 0.000309339, 1.6945, 1.70792, 1.79791, 1.69883, 1.77034, 1.73173, 1.69477, 1.83862, 3.20557, 3.22921, 1.69449, 1.69449, 1.69449, 1.69449, 1.69449, 1.70349, 1.69449, 1.69449, 1.69553
1.94213, 7.57851, 5.08484, 1.7632, 3.09492, 2.49367, 1.77087, 0.000259996, 1.76322, 1.77674, 1.86735, 1.76757, 1.83951, 1.80062, 1.76349, 1.91489, 3.51303, 2.92934, 1.7632, 1.7632, 1.7632, 1.7632, 1.7632, 1.77234, 1.7632, 1.7632, 1.76424
1.95, 12.6328, 5.12395, 1.83409, 3.82528, 7.50884, 1.84179, 0.000216626, 1.83411, 1.84772, 1.93884, 1.83849, 1.91077, 1.87166, 1.8344, 1.9935, 3.82879, 2.71447, 1.83409, 1.83409, 1.83409, 1.83409, 1.83409, 1.84339, 1.83409, 1.83409, 1.83514
1.95786, 5.4094, 5.22899, 1.90715, 2.72202, 0.180408, 1.91487, 0.00017892, 1.90716, 1.92084, 2.01236, 1.91156, 1.98411, 1.94483, 1.90747, 2.07441, 4.14531, 2.56702, 1.90715, 1.90715, 1.90715, 1.90715, 1.90715, 1.91662, 1.90715, 1.90715, 1.9082
1.96573, 8.33106, 5.37758, 1.98233, 3.2142, 2.95348, 1.99006, 0.000146491, 1.98234, 1.99608, 2.0879, 1.98676, 2.05951, 2.0201, 1.98266, 2.1576, 4.45411, 2.47299, 1.98233, 1.98233, 1.98233, 1.98233, 1.98233, 1.992, 1.98233, 1.98233, 1.98338
1.9736, 10.2451, 5.54981, 2.05961, 3.4993, 4.69529, 2.06736, 0.000118893, 2.05963, 2.0734, 2.16546, 2.06405, 2.13697, 2.09746, 2.05997, 2.24304, 4.74636, 2.42127, 2.05961, 2.05961, 2.05961, 2.05961, 2.05961, 2.0695, 2.05961, 2.05961, 2.06067
1.98147, 7.73081, 5.72816, 2.13897, 3.11943, 2.00266, 2.14672, 9.56495e-05, 2.13898, 2.15279, 2.24503, 2.14342, 2.21646, 2.17687, 2.13934, 2.33071, 5.01331, 2.403, 2.13897, 2.13897, 2.13897, 2.13897, 2.13897, 2.14911, 2.13897, 2.13897, 2.14002
1.98933, 6.25952, 5.89771, 2.22038, 2.87394, 0.361816, 2.22814, 7.6272e-05, 2.22039, 2.23422, 2.3266, 2.22483, 2.29796, 2.25832, 2.22078, 2.42059, 5.247, 2.41115, 2.22038, 2.22038, 2.22038, 2.22038, 2.22038, 2.23081, 2.22038, 2.22038, 2.22144
1.9972, 5.14263, 6.04627, 2.30382, 2.67257, -0.903639, 2.31158, 6.0281e-05, 2.30383, 2.31768, 2.41015, 2.30827, 2.38147, 2.34178, 2.30424, 2.51268, 5.44076, 2.44014, 2.30382, 2.30382, 2.30382, 2.30382, 2.30382, 2.31458, 2.30382, 2.30382, 2.30488
2.00507, 4.27644, 6.16466, 2.38927, 2.50528, -1.88822, 2.39703, 4.72156e-05, 2.38928, 2.40314, 2.49568, 2.39373, 2.46698, 2.42726, 2.38972, 2.60698, 5.58976, 2.48556, 2.38927, 2.38927, 2.38927, 2.38927, 2.38927, 2.40041, 2.38927, 2.38927, 2.39033
2.01293, 6.27323, 6.24682, 2.47672, 2.87632, 0.026413, 2.48449, 3.66465e-05, 2.47673, 2.4906, 2.58319, 2.48118, 2.55446, 2.51472, 2.4772, 2.70354, 5.69133, 2.5439, 2.47672, 2.47672, 2.47672, 2.47672, 2.47672, 2.48829, 2.47672, 2.47672, 2.47778
2.0208, 4.28844, 6.28986, 2.56615, 2.50768, -2.00143, 2.57392, 2.81821e-05, 2.56616, 2.58004, 2.67266, 2.57061, 2.64392, 2.60416, 2.56667, 2.80243, 5.74521, 2.61243, 2.56615, 2.56615, 2.56615, 2.56615, 2.56615, 2.5782, 2.56615, 2.56615, 2.56721
2.02867, 5.99514, 6.29398, 2.65755, 2.82757, -0.298835, 2.66532, 2.14702e-05, 2.65756, 2.67144, 2.76409, 2.66201, 2.73534, 2.69557, 2.6581, 2.9038, 5.75351, 2.68902, 2.65755, 2.65755, 2.65755, 2.65755, 2.65755, 2.67015, 2.65755, 2.65755, 2.65862
2.03654, 4.43353, 6.26213, 2.7509, 2.53644, -1.8286, 2.75868, 1.62016e-05, 2.75092, 2.7648, 2.85747, 2.75537, 2.8287, 2.78893, 2.7515, 3.00791, 5.72059, 2.77202, 2.7509, 2.7509, 2.7509, 2.7509, 2.7509, 2.76411, 2.7509, 2.7509, 2.75198
2.0444, 4.55683, 6.19974, 2.8462, 2.56063, -1.64291, 2.85398, 1.21078e-05, 2.84622, 2.8601, 2.95278, 2.85067, 2.92401, 2.88423, 2.84684, 3.11516, 5.65264, 2.86018, 2.8462, 2.8462, 2.8462, 2.8462, 2.8462, 2.86008, 2.8462, 2.8462, 2.84729
2.05227, 5.55196, 6.11412, 2.94344, 2.74808, -0.562165, 2.95122, 8.95915e-06, 2.94346, 2.95734, 3.05002, 2.94791, 3.02126, 2.98147, 2.94413, 3.22623, 5.55722, 2.95256, 2.94344, 2.94344, 2.94344, 2.94344, 2.94344, 2.95806, 2.94344, 2.94344, 2.94454
2.06014, 7.43848, 6.01403, 3.0426, 3.07221, 1.42444, 3.05038, 6.56287e-06, 3.04262, 3.0565, 3.14919, 3.04707, 3.12042, 3.08063, 3.04333, 3.34217, 5.44272, 3.04847, 3.0426, 3.0426, 3.0426, 3.0426, 3.0426, 3.05804, 3.0426, 3.0426, 3.04371
2.068, 3.54711, 5.90917, 3.14367, 2.35523, -2.36207, 3.15146, 4.7583e-06, 3.14369, 3.15757, 3.25026, 3.14814, 3.22149, 3.18171, 3.14446, 3.46456, 5.31771, 3.14739, 3.14367, 3.14367, 3.14367, 3.14367, 3.14367, 3.16, 3.14367, 3.14367, 3.1448
2.07587, 5.99267, 5.80985, 3.24664, 2.82713, 0.182821, 3.25443, 3.41402e-06, 3.24666, 3.26054, 3.35323, 3.25111, 3.32446, 3.28467, 3.24748, 3.5958, 5.19047, 3.24897, 3.24664, 3.24664, 3.24664, 3.24664, 3.24664, 3.26393, 3.24664, 3.24664, 3.24779
2.08374, 4.99294, 5.72672, 3.35149, 2.64442, -0.73378, 3.35929, 2.42352e-06, 3.35151, 3.3654, 3.45809, 3.35596, 3.42931, 3.38953, 3.35239, 3.73936, 5.0684, 3.35293, 3.35149, 3.35149, 3.35149, 3.35149, 3.3515, 3.36982, 3.35149, 3.35149, 3.35266
2.0916, 2.90314, 5.67084, 3.45823, 2.2143, -2.7677, 3.46603, 1.7018e-06, 3.45825, 3.47213, 3.56482, 3.4627, 3.53605, 3.49626, 3.45918, 3.9002, 4.95776, 3.4591, 3.45823, 3.45823, 3.45823, 3.45823, 3.45823, 3.47767, 3.45823, 3.45823, 3.45943
2.09947, 3.45522, 5.65388, 3.56683, 2.33564, -2.19865, 3.57464, 1.18189e-06, 3.56684, 3.58073, 3.67342, 3.57129, 3.64465, 3.60486, 3.56784, 4.08523, 4.8634, 3.56735, 3.56683, 3.56683, 3.56683, 3.56683, 3.56683, 3.58747, 3.56683, 3.56683, 3.56806
2.10734, 3.61989, 5.68854, 3.67727, 2.37063, -2.06865, 3.6851, 8.11681e-07, 3.67729, 3.69117, 3.78387, 3.68174, 3.75509, 3.7153, 3.67835, 4.30384, 4.7887, 3.67758, 3.67727, 3.67727, 3.67727, 3.67727, 3.67727, 3.6992, 3.67727, 3.67727, 3.67855
2.11521, 5.5303, 5.78922, 3.78956, 2.74414, -0.25892, 3.79741, 5.5113e-07, 3.78957, 3.80346, 3.89615, 3.79403, 3.86738, 3.82759, 3.7907, 4.56854, 4.73558, 3.78973, 3.78956, 3.78956, 3.78956, 3.78956, 3.78956, 3.81287, 3.78956, 3.78956, 3.79088
2.12307, 6.59593, 5.97271, 3.90367, 2.93188, 0.623216, 3.91156, 3.69923e-07, 3.90369, 3.91758, 4.01027, 3.90814, 3.98149, 3.94171, 3.90488, 4.89552, 4.70464, 3.90378, 3.90367, 3.90367, 3.90367, 3.90367, 3.90367, 3.92848, 3.90367, 3.90367, 3.90506
2.13094, 6.31931, 6.25898, 4.01961, 2.88432, 0.060338, 4.02753, 2.45416e-07, 4.01962, 4.03351, 4.1262, 4.02408, 4.09743, 4.05764, 4.02089, 5.30518, 4.69544, 4.01966, 4.01961, 4.01961, 4.01961, 4.01961, 4.01961, 4.04602, 4.01961, 4.01961, 4.02106
2.13881, 6.05576, 6.67176, 4.13734, 2.83827, -0.615999, 4.14531, 1.60907e-07, 4.13736, 4.15125, 4.24394, 4.14181, 4.21516, 4.17538, 4.13869, 5.8225, 4.7067, 4.13738, 4.13734, 4.13734, 4.13734, 4.13734, 4.13734, 4.16552, 4.13734, 4.13734, 4.13887
2.14667, 6.51844, 7.23901, 4.25687, 2.91864, -0.72057, 4.26491, 1.04249e-07, 4.25689, 4.27077, 4.36347, 4.26134, 4.33469, 4.29491, 4.2583, 6.47725, 4.73658, 4.25689, 4.25687, 4.25687, 4.25687, 4.25687, 4.25687, 4.28701, 4.25687, 4.25687, 4.25848
2.15454, 10.5642, 7.99286, 4.37819, 3.5446, 2.57134, 4.3863, 6.67327e-08, 4.3782, 4.39209, 4.48478, 4.38266, 4.45601, 4.41622, 4.37969, 7.3036, 4.78294, 4.3782, 4.37819, 4.37819, 4.37819, 4.37819, 4.37819, 4.41052, 4.37819, 4.37819, 4.37989
2.16241, 12.027, 8.96895, 4.50127, 3.74526, 3.05801, 4.50949, 4.22024e-08, 4.50129, 4.51517, 4.60787, 4.50574, 4.57909, 4.5393, 4.50285, 8.33935, 4.84356, 4.50127, 4.50127, 4.50127, 4.50127, 4.50127, 4.50127, 4.53612, 4.50127, 4.50127, 4.50308
2.17027, 11.4141, 10.2051, 4.6261, 3.66252, 1.20894, 4.63445, 2.63658e-08, 4.62612, 4.64, 4.7327, 4.63057, 4.70392, 4.66413, 4.62776, 9.62436, 4.91631, 4.6261, 4.6261, 4.6261, 4.6261, 4.6261, 4.6261, 4.66388, 4.6261, 4.6261, 4.62802
2.17814, 9.5376, 11.7397, 4.75268, 3.3967, -2.20214, 4.76118, 1.627e-08, 4.75269, 4.76658, 4.85927, 4.75715, 4.8305, 4.79071, 4.75442, 11.1988, 4.99925, 4.75268, 4.75268, 4.75268, 4.75268, 4.75268, 4.75268, 4.79393, 4.75268, 4.75268, 4.75472
2.18601, 12.9762, 13.6083, 4.88098, 3.8699, -0.632105, 4.88967, 9.91633e-09, 4.881, 4.89488, 4.98758, 4.88545, 4.9588, 4.91901, 4.88281, 13.0995, 5.09071, 4.88098, 4.88098, 4.88098, 4.88098, 4.88098, 4.88098, 4.92643, 4.88098, 4.88098, 4.88316
2.19388, 20.0027, 15.8401, 5.01099, 4.69071, 4.16258, 5.0199, 5.96892e-09, 5.01101, 5.02489, 5.11759, 5.01546, 5.08881, 5.04902, 5.0129, 15.3572, 5.18934, 5.01099, 5.01099, 5.01099, 5.01099, 5.01099, 5.01099, 5.06155, 5.01099, 5.01099, 5.01332
2.20174, 19.5479, 18.4545, 5.14268, 4.64197, 1.0934, 5.15186, 3.54809e-09, 5.1427, 5.15658, 5.24928, 5.14715, 5.2205, 5.18072, 5.14468, 17.9918, 5.29404, 5.14268, 5.14268, 5.14268, 5.14268, 5.14268, 5.14268, 5.19952, 5.14268, 5.14268, 5.14517
2.20961, 26.9029, 21.4566, 5.27605, 5.37614, 5.44634, 5.28554, 2.08244e-09, 5.27607, 5.28995, 5.38265, 5.28052, 5.35387, 5.31409, 5.27814, 21.009, 5.40402, 5.27605, 5.27605, 5.27605, 5.27605, 5.27605, 5.27605, 5.34064, 5.27605, 5.27605, 5.2787
2.21748, 26.5613, 24.8328, 5.41107, 5.34428, 1.72855, 5.42091, 1.20667e-09, 5.41109, 5.42497, 5.51767, 5.41554, 5.48889, 5.4491, 5.41325, 24.3954, 5.51865, 5.41107, 5.41107, 5.41107, 5.41107, 5.41107, 5.41107, 5.48521, 5.41107, 5.41107, 5.4139
2.22534, 39.4214, 28.548, 5.54771, 6.43595, 10.8734, 5.55797, 6.90206e-10, 5.54773, 5.56162, 5.65431, 5.55218, 5.62553, 5.58575, 5.54999, 28.1159, 5.6375, 5.54771, 5.54771, 5.54771, 5.54771, 5.54771, 5.54771, 5.63359, 5.54771, 5.54771, 5.55073
2.23321, 43.4382, 32.543, 5.68595, 6.74079, 10.8953, 5.69667, 3.89714e-10, 5.68597, 5.69986, 5.79255, 5.69042, 5.76378, 5.72399, 5.68832, 32.1113, 5.76024, 5.68595, 5.68595, 5.68595, 5.68595, 5.68595, 5.68596, 5.78615, 5.68595, 5.68595, 5.68916
2.24108, 47.9374, 36.735, 5.82578, 7.06664, 11.2024, 5.83702, 2.17162e-10, 5.8258, 5.83968, 5.93238, 5.83025, 5.9036, 5.86382, 5.82824, 36.2987, 5.88663, 5.82578, 5.82578, 5.82578, 5.82578, 5.82578, 5.82578, 5.94328, 5.82578, 5.82578, 5.8292
2.24895, 44.9204, 41.0177, 5.96716, 6.84985, 3.90272, 5.97899, 1.19434e-10, 5.96718, 5.98106, 6.07376, 5.97163, 6.04498, 6.0052, 5.96972, 40.5714, 6.01645, 5.96716, 5.96716, 5.96716, 5.96716, 5.96716, 5.96716, 6.10531, 5.96716, 5.96716, 5.97079
2.25681, 50.9455, 45.2659, 6.11007, 7.27637, 5.67968, 6.12253, 6.47971e-11, 6.11008, 6.12397, 6.21666, 6.11453, 6.18789, 6.1481, 6.11272, 44.8041, 6.14952, 6.11007, 6.11007, 6.11007, 6.11007, 6.11007, 6.11007, 6.27256, 6.11007, 6.11007, 6.11391
2.26468, 42.9315, 49.3409, 6.25447, 6.70309, -6.40945, 6.26764, 3.4647e-11, 6.25448, 6.26837, 6.36106, 6.25893, 6.33229, 6.2925, 6.25722, 48.8581, 6.28565, 6.25447, 6.25447, 6.25447, 6.25447, 6.25447, 6.25447, 6.44521, 6.25447, 6.25447, 6.25854
2.27255, 56.3804, 53.0985, 6.40033, 7.6407, 3.28181, 6.41428, 1.82279e-11, 6.40035, 6.41424, 6.50693, 6.4048, 6.47816, 6.43837, 6.4032, 52.5893, 6.42467, 6.40033, 6.40033, 6.40033, 6.40033, 6.40033, 6.40034, 6.62334, 6.40033, 6.40033, 6.40464
2.28041, 50.9459, 56.3972, 6.54764, 7.2764, -5.45126, 6.56242, 9.39971e-12, 6.54766, 6.56155, 6.65424, 6.55211, 6.62546, 6.58568, 6.55061, 55.8561, 6.56637, 6.54764, 6.54764, 6.54764, 6.54764, 6.54764, 6.54765, 6.80686, 6.54764, 6.54764, 6.5522
2.28828, 67.4096, 59.1077, 6.69635, 8.33124, 8.30188, 6.71202, 4.72271e-12, 6.69636, 6.71025, 6.80294, 6.70082, 6.77417, 6.73438, 6.69942, 58.53, 6.71056, 6.69635, 6.69635, 6.69635, 6.69635, 6.69635, 6.69635, 6.99544, 6.69635, 6.69635, 6.70115
2.29615, 64.0306, 61.1225, 6.84641, 8.12592, 2.90807, 6.86304, 2.29027e-12, 6.84643, 6.86032, 6.95301, 6.85088, 6.92423, 6.88445, 6.84959, 60.504, 6.85705, 6.84641, 6.84641, 6.84641, 6.84641, 6.84641, 6.84641, 7.18857, 6.84641, 6.84641, 6.85148
2.30401, 59.3762, 62.3633, 6.99781, 7.8343, -2.98705, 7.01546, 1.06312e-12, 6.99782, 7.01171, 7.1044, 7.00228, 7.07563, 7.03584, 7.00109, 61.7006, 7.00566, 6.99781, 6.99781, 6.99781, 6.99781, 6.99781, 6.99781, 7.38549, 6.99781, 6.99781, 7.00313
2.31188, 59.0221, 62.7865, 7.15048, 7.81166, -3.76442, 7.1692, 5.36959e-13, 7.15049, 7.16438, 7.25707, 7.15494, 7.2283, 7.18851, 7.15387, 62.0775, 7.15618, 7.15048, 7.15048, 7.15048, 7.15048, 7.15048, 7.15048, 7.58522, 7.15048, 7.15048, 7.15607
