   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_133.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.194251, 0, 8.12661e-13, 0, 1.41421, -8.12661e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.49082e-15, 0, 0, 2.91857e-17, 2.65562e-16, 0, 8.08876e-13, 0, 0
0.202113, 0, 1.31633e-12, 0, 1.41421, -1.31633e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.65447e-15, 0, 0, 4.8324e-17, 4.44249e-16, 0, 1.31019e-12, 0, 0
0.209975, 0, 2.11859e-12, 0, 1.41421, -2.11859e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.10095e-15, 0, 0, 7.95625e-17, 7.3927e-16, 0, 2.10867e-12, 0, 0
0.217837, 0, 3.38822e-12, 0, 1.41421, -3.38822e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45556e-14, 0, 0, 1.30278e-16, 1.22388e-15, 0, 3.37231e-12, 0, 0
0.225699, 0, 5.38456e-12, 0, 1.41421, -5.38456e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3133e-14, 0, 0, 2.12181e-16, 2.01594e-15, 0, 5.3592e-12, 0, 0
0.233561, 0, 8.50347e-12, 0, 1.41421, -8.50347e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65352e-14, 0, 0, 3.43781e-16, 3.30417e-15, 0, 8.46329e-12, 0, 0
0.241423, 0, 1.33451e-11, 0, 1.41421, -1.33451e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.73429e-14, 0, 0, 5.54208e-16, 5.38946e-15, 0, 1.32818e-11, 0, 0
0.249285, 0, 2.08133e-11, 0, 1.41421, -2.08133e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.94443e-14, 0, 0, 8.89131e-16, 8.74944e-15, 0, 2.07142e-11, 0, 0
0.257147, 0, 3.22598e-11, 0, 1.41421, -3.22598e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38657e-13, 0, 0, 1.41989e-15, 1.41392e-14, 0, 3.21055e-11, 0, 0
0.265009, 0, 4.9693e-11, 0, 1.41421, -4.9693e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13631e-13, 0, 0, 2.25757e-15, 2.27477e-14, 0, 4.94544e-11, 0, 0
0.272871, 0, 7.6077e-11, 0, 1.41421, -7.6077e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27137e-13, 0, 0, 3.57475e-15, 3.64409e-14, 0, 7.57098e-11, 0, 0
0.280733, 0, 1.15757e-10, 9.80909e-45, 1.41421, -1.15757e-10, 9.80909e-45, 0, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 4.97917e-13, 9.80909e-45, 9.80909e-45, 5.63893e-15, 5.8137e-14, 9.80909e-45, 1.15195e-10, 9.80909e-45, 9.80909e-45
0.288594, 0, 1.75059e-10, 1.9478e-43, 1.41421, -1.75059e-10, 1.9478e-43, 0, 1.9478e-43, 1.9478e-43, 1.9478e-43, 1.9478e-43, 1.9478e-43, 1.9478e-43, 1.9478e-43, 1.9478e-43, 1.9478e-43, 1.9478e-43, 7.53283e-13, 1.9478e-43, 1.9478e-43, 8.86408e-15, 9.23858e-14, 1.9478e-43, 1.74204e-10, 1.9478e-43, 1.9478e-43
0.296456, 0, 2.63134e-10, 2.84744e-42, 1.41421, -2.63134e-10, 2.84744e-42, 0, 2.84744e-42, 2.84744e-42, 2.84744e-42, 2.84744e-42, 2.84744e-42, 2.84744e-42, 2.84744e-42, 2.84744e-42, 2.84744e-42, 2.84744e-42, 1.13279e-12, 2.84744e-42, 2.84744e-42, 1.38902e-14, 1.46262e-13, 2.84744e-42, 2.61841e-10, 2.84744e-42, 2.84744e-42
0.304318, 0, 3.93131e-10, 3.83423e-41, 1.41421, -3.93131e-10, 3.83423e-41, 0, 3.83423e-41, 3.83423e-41, 3.83423e-41, 3.83423e-41, 3.83423e-41, 3.83423e-41, 3.83423e-41, 3.83423e-41, 3.83423e-41, 3.83423e-41, 1.69336e-12, 3.83423e-41, 3.83423e-41, 2.17062e-14, 2.30738e-13, 3.83423e-41, 3.91185e-10, 3.83423e-41, 3.83423e-41
0.31218, 0, 5.83812e-10, 4.6317e-40, 1.41421, -5.83812e-10, 4.6317e-40, 0, 4.6317e-40, 4.6317e-40, 4.6317e-40, 4.6317e-40, 4.6317e-40, 4.6317e-40, 4.6317e-40, 4.6317e-40, 4.6317e-40, 4.6317e-40, 2.51638e-12, 4.6317e-40, 4.6317e-40, 3.38396e-14, 3.62795e-13, 4.6317e-40, 5.80899e-10, 4.6317e-40, 4.6317e-40
0.320042, 0, 8.61781e-10, 5.04106e-39, 1.41421, -8.61781e-10, 5.04106e-39, 0, 5.04106e-39, 5.04106e-39, 5.04106e-39, 5.04106e-39, 5.04106e-39, 5.04106e-39, 5.04106e-39, 5.04106e-39, 5.04106e-39, 5.04106e-39, 3.71746e-12, 5.04106e-39, 5.04106e-39, 5.26515e-14, 5.68665e-13, 5.04106e-39, 8.57442e-10, 5.04106e-39, 5.04106e-39
0.327904, 0, 1.26451e-09, 4.9644e-38, 1.41421, -1.26451e-09, 4.9644e-38, 0, 4.9644e-38, 4.9644e-38, 4.9644e-38, 4.9644e-38, 4.9644e-38, 4.9644e-38, 4.9644e-38, 4.9644e-38, 4.9644e-38, 4.9644e-38, 5.45987e-12, 4.9644e-38, 4.9644e-38, 8.17923e-14, 8.88799e-13, 4.9644e-38, 1.25808e-09, 4.9644e-38, 4.9644e-38
0.335766, 0, 1.8444e-09, 4.44664e-37, 1.41421, -1.8444e-09, 4.44664e-37, 0, 4.44664e-37, 4.44664e-37, 4.44664e-37, 4.44664e-37, 4.44664e-37, 4.44664e-37, 4.44664e-37, 4.44664e-37, 4.44664e-37, 4.44664e-37, 7.97271e-12, 4.44664e-37, 4.44664e-37, 1.26911e-13, 1.38548e-12, 4.44664e-37, 1.83492e-09, 4.44664e-37, 4.44664e-37
0.343628, 0, 2.67433e-09, 3.64176e-36, 1.41421, -2.67433e-09, 3.64176e-36, 0, 3.64176e-36, 3.64176e-36, 3.64176e-36, 3.64176e-36, 3.64176e-36, 3.64176e-36, 3.64176e-36, 3.64176e-36, 3.64176e-36, 3.64176e-36, 1.15755e-11, 3.64176e-36, 3.64176e-36, 1.96756e-13, 2.15448e-12, 3.64176e-36, 2.6604e-09, 3.64176e-36, 3.64176e-36
0.35149, 0, 3.85488e-09, 2.74064e-35, 1.41421, -3.85488e-09, 2.74064e-35, 0, 2.74064e-35, 2.74064e-35, 2.74064e-35, 2.74064e-35, 2.74064e-35, 2.74064e-35, 2.74064e-35, 2.74064e-35, 2.74064e-35, 2.74064e-35, 1.67115e-11, 2.74064e-35, 2.74064e-35, 3.0489e-13, 3.34292e-12, 2.74064e-35, 3.83452e-09, 2.74064e-35, 2.74064e-35
0.359352, 0, 5.52407e-09, 1.89827e-34, 1.41421, -5.52407e-09, 1.89827e-34, 0, 1.89827e-34, 1.89827e-34, 1.89827e-34, 1.89827e-34, 1.89827e-34, 1.89827e-34, 1.89827e-34, 1.89827e-34, 1.89827e-34, 1.89827e-34, 2.39913e-11, 1.89827e-34, 1.89827e-34, 4.72347e-13, 5.17644e-12, 1.89827e-34, 5.49443e-09, 1.89827e-34, 1.89827e-34
0.367214, 0, 7.86998e-09, 1.28763e-33, 1.41421, -7.86998e-09, 1.28763e-33, 0, 1.28763e-33, 1.28763e-33, 1.28763e-33, 1.28763e-33, 1.28763e-33, 1.28763e-33, 1.28763e-33, 1.28763e-33, 1.28763e-33, 1.28763e-33, 3.42523e-11, 1.28763e-33, 1.28763e-33, 7.31762e-13, 8.00077e-12, 1.28763e-33, 7.827e-09, 1.28763e-33, 1.28763e-33
0.375076, 0, 1.11473e-08, 8.43268e-33, 1.41421, -1.11473e-08, 8.43268e-33, 0, 8.43268e-33, 8.43268e-33, 8.43268e-33, 8.43268e-33, 8.43268e-33, 8.43268e-33, 8.43268e-33, 8.43268e-33, 8.43268e-33, 8.43268e-33, 4.86355e-11, 8.43268e-33, 8.43268e-33, 1.13377e-12, 1.23448e-11, 8.43268e-33, 1.10852e-08, 8.43268e-33, 8.43268e-33
0.382938, 0, 1.56987e-08, 5.18823e-32, 1.41421, -1.56987e-08, 5.18823e-32, 0, 5.18823e-32, 5.18823e-32, 5.18823e-32, 5.18823e-32, 5.18823e-32, 5.18823e-32, 5.18823e-32, 5.18823e-32, 5.18823e-32, 5.18823e-32, 6.86877e-11, 5.18823e-32, 5.18823e-32, 1.75688e-12, 1.90166e-11, 5.18823e-32, 1.56093e-08, 5.18823e-32, 5.18823e-32
0.3908, 0, 2.19823e-08, 2.98362e-31, 1.41421, -2.19823e-08, 2.98362e-31, 0, 2.98362e-31, 2.98362e-31, 2.98362e-31, 2.98362e-31, 2.98362e-31, 2.98362e-31, 2.98362e-31, 2.98362e-31, 2.98362e-31, 2.98362e-31, 9.64945e-11, 2.98362e-31, 2.98362e-31, 2.72268e-12, 2.92478e-11, 2.98362e-31, 2.18539e-08, 2.98362e-31, 2.98362e-31
0.398662, 0, 3.06068e-08, 1.60544e-30, 1.41421, -3.06068e-08, 1.60544e-30, 0, 1.60544e-30, 1.60544e-30, 1.60544e-30, 1.60544e-30, 1.60544e-30, 1.60544e-30, 1.60544e-30, 1.60544e-30, 1.60544e-30, 1.60544e-30, 1.34854e-10, 1.60544e-30, 1.60544e-30, 4.21921e-12, 4.4912e-11, 1.60544e-30, 3.04228e-08, 1.60544e-30, 1.60544e-30
0.406523, 0, 4.23758e-08, 8.1054e-30, 1.41421, -4.23758e-08, 8.1054e-30, 0, 8.1054e-30, 8.1054e-30, 8.1054e-30, 8.1054e-30, 8.1054e-30, 8.1054e-30, 8.1054e-30, 8.1054e-30, 8.1054e-30, 8.1054e-30, 1.87499e-10, 8.1054e-30, 8.1054e-30, 6.53659e-12, 6.88517e-11, 8.1054e-30, 4.21129e-08, 8.1054e-30, 8.1054e-30
0.414385, 0, 5.83433e-08, 3.85159e-29, 1.41421, -5.83433e-08, 3.85159e-29, 0, 3.85159e-29, 3.85159e-29, 3.85159e-29, 3.85159e-29, 3.85159e-29, 3.85159e-29, 3.85159e-29, 3.85159e-29, 3.85159e-29, 3.85159e-29, 2.5939e-10, 3.85159e-29, 3.85159e-29, 1.0121e-11, 1.05365e-10, 3.85159e-29, 5.79684e-08, 3.85159e-29, 3.85159e-29
0.422247, 0, 7.98841e-08, 1.72809e-28, 1.41421, -7.98841e-08, 1.72809e-28, 0, 1.72809e-28, 1.72809e-28, 1.72809e-28, 1.72809e-28, 1.72809e-28, 1.72809e-28, 1.72809e-28, 1.72809e-28, 1.72809e-28, 1.72809e-28, 3.57081e-10, 1.72809e-28, 1.72809e-28, 1.56568e-11, 1.60928e-10, 1.72809e-28, 7.93504e-08, 1.72809e-28, 1.72809e-28
0.430109, 0, 1.0878e-07, 7.34298e-28, 1.41421, -1.0878e-07, 7.34298e-28, 0, 7.34298e-28, 7.34298e-28, 7.34298e-28, 7.34298e-28, 7.34298e-28, 7.34298e-28, 7.34298e-28, 7.34298e-28, 7.34298e-28, 7.34298e-28, 4.89195e-10, 7.34298e-28, 7.34298e-28, 2.41885e-11, 2.45259e-10, 7.34298e-28, 1.08021e-07, 7.34298e-28, 7.34298e-28
0.437971, 0, 1.47326e-07, 2.96313e-27, 1.41421, -1.47326e-07, 2.96313e-27, 0, 2.96313e-27, 2.96313e-27, 2.96313e-27, 2.96313e-27, 2.96313e-27, 2.96313e-27, 2.96313e-27, 2.96313e-27, 2.96313e-27, 2.96313e-27, 6.67022e-10, 2.96313e-27, 2.96313e-27, 3.73041e-11, 3.72868e-10, 2.96313e-27, 1.46249e-07, 2.96313e-27, 2.96313e-27
0.445833, 0, 1.98461e-07, 1.13866e-26, 1.41421, -1.98461e-07, 1.13866e-26, 0, 1.13866e-26, 1.13866e-26, 1.13866e-26, 1.13866e-26, 1.13866e-26, 1.13866e-26, 1.13866e-26, 1.13866e-26, 1.13866e-26, 1.13866e-26, 9.05283e-10, 1.13866e-26, 1.13866e-26, 5.74059e-11, 5.65312e-10, 1.13866e-26, 1.96933e-07, 1.13866e-26, 1.13866e-26
0.453695, 0, 2.65928e-07, 4.17734e-26, 1.41421, -2.65928e-07, 4.17734e-26, 0, 4.17734e-26, 4.17734e-26, 4.17734e-26, 4.17734e-26, 4.17734e-26, 4.17734e-26, 1.34388e-13, 4.17734e-26, 4.17734e-26, 4.17734e-26, 1.22308e-09, 4.17734e-26, 4.17734e-26, 8.81074e-11, 8.54431e-10, 4.17734e-26, 2.63762e-07, 4.17734e-26, 4.17734e-26
0.461557, 0, 3.54462e-07, 1.46661e-25, 1.41421, -3.54462e-07, 1.46661e-25, 0, 1.46661e-25, 1.46661e-25, 1.46661e-25, 1.46661e-25, 1.46661e-25, 1.46661e-25, 4.26967e-13, 1.46661e-25, 1.46661e-25, 1.46661e-25, 1.64508e-09, 1.46661e-25, 1.46661e-25, 1.34813e-10, 1.28696e-09, 1.46661e-25, 3.51395e-07, 1.46661e-25, 1.46661e-25
0.469419, 0, 4.7229e-07, 4.99726e-25, 1.41421, -4.7229e-07, 3.83368e-12, 0, 1.79999e-14, 1.3033e-13, 1.44678e-13, 4.91553e-13, 5.33836e-11, 3.25773e-13, 7.07203e-12, 1.68186e-11, 5.22809e-12, 2.08541e-09, 2.20308e-09, 6.41407e-13, 7.17483e-14, 2.05558e-10, 1.93103e-09, 2.8716e-15, 4.65753e-07, 4.99726e-25, 2.3766e-11
0.477281, 0, 6.294e-07, 1.0913e-09, 1.41421, -6.294e-07, 1.10522e-09, 1.0913e-09, 1.09137e-09, 1.09178e-09, 1.09183e-09, 1.09309e-09, 1.28513e-09, 1.09249e-09, 1.11558e-09, 1.15237e-09, 1.11029e-09, 8.66292e-09, 4.02904e-09, 1.09363e-09, 1.09156e-09, 1.40362e-09, 3.9768e-09, 1.09131e-09, 6.15288e-07, 1.0913e-09, 1.17759e-09
0.485143, 0, 8.35326e-07, 2.70533e-09, 1.41421, -8.35326e-07, 2.73688e-09, 2.70533e-09, 2.70548e-09, 2.70641e-09, 2.70653e-09, 2.70938e-09, 3.14455e-09, 2.70801e-09, 2.75995e-09, 2.84371e-09, 2.74835e-09, 1.98631e-08, 6.60612e-09, 2.71061e-09, 2.70593e-09, 3.1777e-09, 6.99697e-09, 2.70536e-09, 8.08586e-07, 2.70533e-09, 2.90087e-09
0.493005, 0, 1.10961e-06, 6.11666e-09, 1.41421, -1.10961e-06, 6.18481e-09, 6.11666e-09, 6.11698e-09, 6.11898e-09, 6.11923e-09, 6.1254e-09, 7.0656e-09, 6.12245e-09, 6.23408e-09, 6.41562e-09, 6.20959e-09, 4.31866e-08, 1.12747e-08, 6.12806e-09, 6.11793e-09, 6.82784e-09, 1.24684e-08, 6.11671e-09, 1.05834e-06, 6.11666e-09, 6.53912e-09
0.500867, 0, 1.4796e-06, 1.31924e-08, 1.41421, -1.4796e-06, 1.33351e-08, 1.31924e-08, 1.31931e-08, 1.31972e-08, 1.31978e-08, 1.32107e-08, 1.51802e-08, 1.32045e-08, 1.34374e-08, 1.38186e-08, 1.33871e-08, 9.08447e-08, 1.99847e-08, 1.32163e-08, 1.31951e-08, 1.42579e-08, 2.25447e-08, 1.31925e-08, 1.38059e-06, 1.31924e-08, 1.40773e-08
0.508729, 0, 1.98818e-06, 2.75957e-08, 1.41421, -1.98818e-06, 2.78877e-08, 2.75957e-08, 2.75971e-08, 2.76056e-08, 2.76067e-08, 2.76331e-08, 3.16614e-08, 2.76205e-08, 2.81432e-08, 2.88766e-08, 2.79939e-08, 1.8642e-07, 3.65039e-08, 2.76445e-08, 2.76011e-08, 2.91839e-08, 4.12997e-08, 2.75959e-08, 1.79662e-06, 2.75957e-08, 2.94057e-08
0.516591, 0, 2.70473e-06, 5.63753e-08, 1.41421, -2.70473e-06, 5.69602e-08, 5.63753e-08, 5.63781e-08, 5.63952e-08, 5.63974e-08, 5.64503e-08, 6.452e-08, 5.6425e-08, 5.75272e-08, 5.89413e-08, 5.7173e-08, 3.74546e-07, 6.80113e-08, 5.64732e-08, 5.63863e-08, 5.873e-08, 7.63297e-08, 5.63758e-08, 2.33546e-06, 5.63753e-08, 6.00013e-08
0.524452, 0, 3.74512e-06, 1.12817e-07, 1.41421, -3.74512e-06, 1.13967e-07, 1.12817e-07, 1.12823e-07, 1.12856e-07, 1.12861e-07, 1.12965e-07, 1.28821e-07, 1.12915e-07, 1.15763e-07, 1.17859e-07, 1.14385e-07, 7.38014e-07, 1.27956e-07, 1.1301e-07, 1.12839e-07, 1.16289e-07, 1.41699e-07, 1.12818e-07, 3.03805e-06, 1.12817e-07, 1.19942e-07
0.532314, 0, 5.30354e-06, 2.2147e-07, 1.41421, -5.30354e-06, 2.23686e-07, 2.2147e-07, 2.2148e-07, 2.21545e-07, 2.21553e-07, 2.21754e-07, 2.52339e-07, 2.21658e-07, 2.28046e-07, 2.31195e-07, 2.24493e-07, 1.42735e-06, 2.41086e-07, 2.2184e-07, 2.21511e-07, 2.2656e-07, 2.63018e-07, 2.21471e-07, 3.96419e-06, 2.2147e-07, 2.35212e-07
0.540176, 0, 7.7087e-06, 4.26772e-07, 1.41421, -7.7087e-06, 4.30971e-07, 4.26772e-07, 4.26792e-07, 4.26915e-07, 4.26931e-07, 4.27311e-07, 4.85238e-07, 4.27129e-07, 4.40581e-07, 4.45192e-07, 4.32498e-07, 2.71072e-06, 4.52092e-07, 4.27475e-07, 4.26851e-07, 4.34194e-07, 4.86169e-07, 4.26776e-07, 5.20396e-06, 4.26772e-07, 4.52801e-07
0.548038, 0, 1.15146e-05, 8.07567e-07, 1.41421, -1.15146e-05, 8.15378e-07, 8.07567e-07, 8.07604e-07, 8.07833e-07, 8.07862e-07, 8.08569e-07, 9.16328e-07, 8.08231e-07, 8.35543e-07, 8.41833e-07, 8.18219e-07, 5.05628e-06, 8.40121e-07, 8.08874e-07, 8.07713e-07, 8.18323e-07, 8.91944e-07, 8.07573e-07, 6.89664e-06, 8.07567e-07, 8.55987e-07
0.5559, 0, 1.76467e-05, 1.5009e-06, 1.41421, -1.76467e-05, 1.51517e-06, 1.5009e-06, 1.50097e-06, 1.50138e-06, 1.50144e-06, 1.50273e-06, 1.69964e-06, 1.50211e-06, 1.55566e-06, 1.56351e-06, 1.52036e-06, 9.2648e-06, 1.54259e-06, 1.50329e-06, 1.50117e-06, 1.5164e-06, 1.62001e-06, 1.50091e-06, 9.26133e-06, 1.5009e-06, 1.58938e-06
0.563762, 0, 2.76324e-05, 2.74013e-06, 1.41421, -2.76324e-05, 2.76576e-06, 2.74013e-06, 2.74025e-06, 2.741e-06, 2.7411e-06, 2.74342e-06, 3.09693e-06, 2.74231e-06, 2.84586e-06, 2.85254e-06, 2.77508e-06, 1.66781e-05, 2.79334e-06, 2.74442e-06, 2.74061e-06, 2.76233e-06, 2.90723e-06, 2.74015e-06, 1.26454e-05, 2.74013e-06, 2.89898e-06
0.571624, 0, 4.39541e-05, 4.91457e-06, 1.41421, -4.39541e-05, 4.95976e-06, 4.91457e-06, 4.91478e-06, 4.9161e-06, 4.91627e-06, 4.92036e-06, 5.54389e-06, 4.91841e-06, 5.11588e-06, 5.11284e-06, 4.9762e-06, 2.9499e-05, 4.9822e-06, 4.92213e-06, 4.91541e-06, 4.94617e-06, 5.14757e-06, 4.9146e-06, 1.75999e-05, 4.91457e-06, 5.19474e-06
0.579486, 0, 7.0577e-05, 8.66026e-06, 1.41421, -7.0577e-05, 8.73858e-06, 8.66026e-06, 8.66062e-06, 8.66292e-06, 8.66321e-06, 8.6703e-06, 9.75098e-06, 8.66691e-06, 9.0383e-06, 9.00389e-06, 8.76708e-06, 5.12689e-05, 8.74594e-06, 8.67336e-06, 8.66172e-06, 8.70501e-06, 8.98328e-06, 8.66031e-06, 2.49945e-05, 8.66026e-06, 9.14584e-06
0.587348, 0, 0.000113723, 1.49949e-05, 1.41421, -0.000113723, 1.51283e-05, 1.49949e-05, 1.49956e-05, 1.49995e-05, 1.5e-05, 1.5012e-05, 1.68526e-05, 1.50063e-05, 1.5695e-05, 1.55802e-05, 1.51769e-05, 8.75634e-05, 1.51031e-05, 1.50173e-05, 1.49974e-05, 1.5058e-05, 1.54403e-05, 1.4995e-05, 3.61894e-05, 1.49949e-05, 1.5822e-05
