   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_381.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00748965, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000375664, 0, 1.48037e-22, 0, 1.41421, -1.48037e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00376e-27, 0, 2.90372e-23, 0, 1.18996e-22, 0, 0, 0
0.00824098, 0, 3.60222e-22, 0, 1.41421, -3.60222e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.37448e-27, 0, 7.19857e-23, 0, 2.88229e-22, 0, 0, 0
0.0161063, 0, 8.60681e-22, 0, 1.41421, -8.60681e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77822e-26, 0, 1.75053e-22, 0, 6.8561e-22, 0, 0, 0
0.0239716, 0, 2.02157e-21, 0, 1.41421, -2.02157e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.21621e-26, 0, 4.18131e-22, 0, 1.6034e-21, 0, 0, 0
0.0318369, 0, 4.67243e-21, 0, 1.41421, -4.67243e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.83926e-26, 0, 9.82126e-22, 0, 3.6902e-21, 0, 0, 0
0.0397022, 0, 1.06359e-20, 0, 1.41421, -1.06359e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2619e-25, 0, 2.2707e-21, 0, 8.36501e-21, 0, 0, 0
0.0475676, 0, 2.38626e-20, 0, 1.41421, -2.38626e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12602e-25, 0, 5.17203e-21, 0, 1.869e-20, 0, 0, 0
0.0554329, 0, 5.28028e-20, 0, 1.41421, -5.28028e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14595e-24, 0, 1.16144e-20, 0, 4.11872e-20, 0, 0, 0
0.0632982, 0, 1.15306e-19, 0, 1.41421, -1.15306e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52863e-24, 0, 2.57311e-20, 0, 8.9572e-20, 0, 0, 0
0.0711635, 0, 2.48672e-19, 0, 1.41421, -2.48672e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.51223e-24, 0, 5.62963e-20, 0, 1.9237e-19, 0, 0, 0
0.0790288, 0, 5.45054e-19, 0, 1.41421, -5.45054e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22638e-23, 0, 1.25766e-19, 0, 4.19276e-19, 0, 0, 0
0.0868941, 0, 1.14408e-18, 0, 1.41421, -1.14408e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60218e-23, 0, 2.67635e-19, 0, 8.76415e-19, 0, 0, 0
0.0947595, 0, 2.37483e-18, 0, 1.41421, -2.37483e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.46108e-23, 0, 5.63198e-19, 0, 1.81157e-18, 0, 0, 0
0.102625, 0, 4.87652e-18, 0, 1.41421, -4.87652e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13393e-22, 0, 1.1724e-18, 0, 3.70401e-18, 0, 0, 0
0.11049, 0, 9.90863e-18, 0, 1.41421, -9.90863e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33017e-22, 0, 2.41505e-18, 0, 7.49334e-18, 0, 0, 0
