   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_835.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.0066664, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00119802, 0, 5.54463e-25, 0, 1.41421, -5.54463e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53672e-25, 0, 4.00791e-25, 0, 0
0.00906245, 0, 1.64324e-24, 0, 1.41421, -1.64324e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.68399e-25, 0, 1.17484e-24, 0, 0
0.0169269, 0, 4.70601e-24, 0, 1.41421, -4.70601e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37469e-24, 0, 3.33132e-24, 0, 0
0.0247913, 0, 1.3076e-23, 0, 1.41421, -1.3076e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9039e-24, 0, 9.17205e-24, 0, 0
0.0326557, 0, 3.53602e-23, 0, 1.41421, -3.53602e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07674e-23, 0, 2.45928e-23, 0, 0
0.0405201, 0, 9.32945e-23, 0, 1.41421, -9.32945e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89272e-23, 0, 6.43673e-23, 0, 0
0.0483846, 0, 2.40645e-22, 0, 1.41421, -2.40645e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.58765e-23, 0, 1.64769e-22, 0, 0
0.056249, 0, 6.07871e-22, 0, 1.41421, -6.07871e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94696e-22, 0, 4.13175e-22, 0, 0
0.0641134, 0, 1.5082e-21, 0, 1.41421, -1.5082e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.90553e-22, 0, 1.01765e-21, 0, 0
