   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_686.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0744343, 0, 1.12812e-18, 0, 1.41421, -1.12812e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.43582e-19, 0, 8.84539e-19, 0, 0, 0
0.082295, 0, 2.31866e-18, 0, 1.41421, -2.31866e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.07044e-19, 0, 1.81161e-18, 0, 0, 0
0.0901557, 0, 4.71576e-18, 0, 1.41421, -4.71576e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04449e-18, 0, 3.67126e-18, 0, 0, 0
0.0980164, 0, 9.49339e-18, 0, 1.41421, -9.49339e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12991e-18, 0, 7.36348e-18, 0, 0, 0
0.105877, 0, 1.89217e-17, 0, 1.41421, -1.89217e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.3007e-18, 0, 1.4621e-17, 0, 0, 0
0.113738, 0, 3.73483e-17, 0, 1.41421, -3.73483e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.60125e-18, 0, 2.87471e-17, 0, 0, 0
0.121599, 0, 7.30211e-17, 0, 1.41421, -7.30211e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70425e-17, 0, 5.59786e-17, 0, 0, 0
0.129459, 0, 1.41443e-16, 0, 1.41421, -1.41443e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34623e-17, 0, 1.07981e-16, 0, 0, 0
0.13732, 0, 2.71487e-16, 0, 1.41421, -2.71487e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.51214e-17, 0, 2.06366e-16, 0, 0, 0
0.145181, 0, 5.16451e-16, 0, 1.41421, -5.16451e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25639e-16, 0, 3.90812e-16, 0, 0, 0
0.153041, 0, 9.73845e-16, 0, 1.41421, -9.73845e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40348e-16, 0, 7.33497e-16, 0, 0, 0
0.160902, 0, 1.83285e-15, 0, 1.41421, -1.83285e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.6014e-16, 0, 1.37271e-15, 0, 0, 0
0.168763, 0, 3.39483e-15, 0, 1.41421, -3.39483e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.65155e-16, 0, 2.52968e-15, 0, 0, 0
0.176624, 0, 6.23608e-15, 0, 1.41421, -6.23608e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61388e-15, 0, 4.62221e-15, 0, 0, 0
0.184484, 0, 1.13621e-14, 0, 1.41421, -1.13621e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98732e-15, 0, 8.37477e-15, 0, 0, 0
0.192345, 0, 2.05356e-14, 0, 1.41421, -2.05356e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.48767e-15, 0, 1.50479e-14, 0, 0, 0
0.200206, 0, 3.68216e-14, 0, 1.41421, -3.68216e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00056e-14, 0, 2.6816e-14, 0, 0, 0
0.208066, 0, 6.55077e-14, 0, 1.41421, -6.55077e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81096e-14, 0, 4.73981e-14, 0, 0, 0
0.215927, 0, 1.15642e-13, 0, 1.41421, -1.15642e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.25409e-14, 0, 8.31014e-14, 0, 0, 0
0.223788, 0, 2.0259e-13, 0, 1.41421, -2.0259e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.80578e-14, 0, 1.44533e-13, 0, 0, 0
0.231649, 0, 3.52248e-13, 0, 1.41421, -3.52248e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02869e-13, 0, 2.49379e-13, 0, 0, 0
0.239509, 0, 6.07913e-13, 0, 1.41421, -6.07913e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81023e-13, 0, 4.2689e-13, 0, 0, 0
0.24737, 0, 1.04146e-12, 0, 1.41421, -1.04146e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16426e-13, 0, 7.25034e-13, 0, 0, 0
0.255231, 0, 1.77131e-12, 0, 1.41421, -1.77131e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.49488e-13, 0, 1.22182e-12, 0, 0, 0
0.263091, 0, 2.9912e-12, 0, 1.41421, -2.9912e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.48099e-13, 0, 2.0431e-12, 0, 0, 0
0.270952, 0, 5.01578e-12, 0, 1.41421, -5.01578e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62565e-12, 0, 3.39014e-12, 0, 0, 0
0.278813, 0, 8.35277e-12, 0, 1.41421, -8.35277e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.77045e-12, 0, 5.58232e-12, 0, 0, 0
0.286674, 0, 1.38158e-11, 0, 1.41421, -1.38158e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.69363e-12, 0, 9.12218e-12, 0, 0, 0
0.294534, 0, 2.27006e-11, 0, 1.41421, -2.27006e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.90659e-12, 0, 1.47941e-11, 0, 0, 0
0.302395, 0, 3.70582e-11, 0, 1.41421, -3.70582e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32461e-11, 0, 2.38121e-11, 0, 0, 0
0.310256, 0, 6.01164e-11, 3.5593e-43, 1.41421, -6.01164e-11, 3.5593e-43, 0, 3.5593e-43, 3.5593e-43, 3.5593e-43, 3.5593e-43, 3.5593e-43, 3.5593e-43, 3.5593e-43, 3.5593e-43, 3.5593e-43, 3.5593e-43, 3.5593e-43, 2.20759e-11, 3.5593e-43, 3.80405e-11, 3.5593e-43, 3.5593e-43, 3.5593e-43
0.318116, 0, 9.69282e-11, 6.09845e-42, 1.41421, -9.69282e-11, 6.09845e-42, 0, 6.09845e-42, 6.09845e-42, 6.09845e-42, 6.09845e-42, 6.09845e-42, 6.09845e-42, 6.09845e-42, 6.09845e-42, 6.09845e-42, 6.09845e-42, 6.09845e-42, 3.66098e-11, 6.09845e-42, 6.03185e-11, 6.09845e-42, 6.09845e-42, 6.09845e-42
0.325977, 0, 1.55365e-10, 8.63368e-41, 1.41421, -1.55365e-10, 8.63368e-41, 0, 8.63368e-41, 8.63368e-41, 8.63368e-41, 8.63368e-41, 8.63368e-41, 8.63368e-41, 8.63368e-41, 8.63368e-41, 8.63368e-41, 8.63368e-41, 8.63368e-41, 6.043e-11, 8.63368e-41, 9.49349e-11, 8.63368e-41, 8.63368e-41, 8.63368e-41
0.333838, 0, 2.47635e-10, 1.08632e-39, 1.41421, -2.47635e-10, 1.08632e-39, 0, 1.08632e-39, 1.08632e-39, 1.08632e-39, 1.08632e-39, 1.08632e-39, 1.08632e-39, 1.08632e-39, 1.08632e-39, 1.08632e-39, 1.08632e-39, 1.08632e-39, 9.93177e-11, 1.08632e-39, 1.48317e-10, 1.08632e-39, 1.08632e-39, 1.08632e-39
0.341699, 0, 3.92598e-10, 1.22283e-38, 1.41421, -3.92598e-10, 1.22283e-38, 0, 1.22283e-38, 1.22283e-38, 1.22283e-38, 1.22283e-38, 1.22283e-38, 1.22283e-38, 1.22283e-38, 1.22283e-38, 1.22283e-38, 1.22283e-38, 1.22283e-38, 1.62581e-10, 1.22283e-38, 2.30017e-10, 1.22283e-38, 1.22283e-38, 1.22283e-38
0.349559, 0, 6.193e-10, 1.24546e-37, 1.41421, -6.193e-10, 1.24546e-37, 0, 1.24546e-37, 1.24546e-37, 1.24546e-37, 1.24546e-37, 1.24546e-37, 1.24546e-37, 1.24546e-37, 1.24546e-37, 1.24546e-37, 1.24546e-37, 1.24546e-37, 2.65179e-10, 1.24546e-37, 3.54121e-10, 1.24546e-37, 1.24546e-37, 1.24546e-37
0.35742, 0, 9.72349e-10, 1.15293e-36, 1.41421, -9.72349e-10, 1.15293e-36, 0, 1.15293e-36, 1.15293e-36, 1.15293e-36, 1.15293e-36, 1.15293e-36, 1.15293e-36, 1.15293e-36, 1.15293e-36, 1.15293e-36, 1.15293e-36, 1.15293e-36, 4.3112e-10, 1.15293e-36, 5.4123e-10, 1.15293e-36, 1.15293e-36, 1.15293e-36
0.365281, 0, 1.52014e-09, 9.76143e-36, 1.41421, -1.52014e-09, 9.76143e-36, 0, 9.76143e-36, 9.76143e-36, 9.76143e-36, 9.76143e-36, 9.76143e-36, 9.76143e-36, 9.76143e-36, 9.76143e-36, 9.76143e-36, 9.76143e-36, 9.76143e-36, 6.98897e-10, 9.76143e-36, 8.2124e-10, 9.76143e-36, 9.76143e-36, 9.76143e-36
0.373141, 0, 2.36736e-09, 7.58903e-35, 1.41421, -2.36736e-09, 7.58903e-35, 0, 7.58903e-35, 7.58903e-35, 7.58903e-35, 7.58903e-35, 7.58903e-35, 7.58903e-35, 7.58903e-35, 7.58903e-35, 7.58903e-35, 7.58903e-35, 7.58903e-35, 1.13017e-09, 7.58903e-35, 1.23718e-09, 7.58903e-35, 7.58903e-35, 7.58903e-35
0.381002, 0, 3.67419e-09, 5.44161e-34, 1.41421, -3.67419e-09, 5.44161e-34, 0, 5.44161e-34, 5.44161e-34, 5.44161e-34, 5.44161e-34, 5.44161e-34, 5.44161e-34, 5.44161e-34, 5.44161e-34, 5.44161e-34, 5.44161e-34, 5.44161e-34, 1.82367e-09, 5.44161e-34, 1.85051e-09, 5.44161e-34, 5.44161e-34, 5.44161e-34
0.388863, 0, 5.68566e-09, 3.65507e-33, 1.41421, -5.68566e-09, 3.65507e-33, 0, 3.65507e-33, 3.65507e-33, 3.65507e-33, 3.65507e-33, 3.65507e-33, 3.65507e-33, 3.65507e-33, 3.65507e-33, 3.65507e-33, 3.65507e-33, 3.65507e-33, 2.93735e-09, 3.65507e-33, 2.74831e-09, 3.65507e-33, 3.65507e-33, 3.65507e-33
0.396724, 0, 8.77673e-09, 2.07314e-32, 1.41421, -8.77673e-09, 2.07314e-32, 0, 2.07314e-32, 2.07314e-32, 2.07314e-32, 2.07314e-32, 2.07314e-32, 2.07314e-32, 2.07314e-32, 2.07314e-32, 2.07314e-32, 2.07314e-32, 2.07314e-32, 4.72376e-09, 2.07314e-32, 4.05297e-09, 2.07314e-32, 2.07314e-32, 2.07314e-32
0.404584, 0, 1.35215e-08, 1.2054e-31, 1.41421, -1.35215e-08, 1.2054e-31, 0, 1.2054e-31, 1.2054e-31, 1.2054e-31, 1.2054e-31, 1.2054e-31, 1.2054e-31, 1.2054e-31, 1.2054e-31, 1.2054e-31, 1.2054e-31, 1.2054e-31, 7.58626e-09, 1.2054e-31, 5.93525e-09, 1.2054e-31, 1.2054e-31, 1.2054e-31
0.412445, 0, 2.07997e-08, 6.24913e-31, 1.41421, -2.07997e-08, 6.24913e-31, 0, 6.24913e-31, 6.24913e-31, 6.24913e-31, 6.24913e-31, 6.24913e-31, 6.24913e-31, 6.24913e-31, 6.24913e-31, 6.24913e-31, 6.24913e-31, 6.24913e-31, 1.21682e-08, 6.24913e-31, 8.63146e-09, 6.24913e-31, 6.24913e-31, 6.24913e-31
0.420306, 0, 3.19599e-08, 3.19182e-30, 1.41421, -3.19599e-08, 3.19182e-30, 0, 3.19182e-30, 3.19182e-30, 3.19182e-30, 3.19182e-30, 3.19182e-30, 3.19182e-30, 3.19182e-30, 3.19182e-30, 3.19182e-30, 3.19182e-30, 3.19182e-30, 1.94938e-08, 3.19182e-30, 1.24662e-08, 3.19182e-30, 3.19182e-30, 3.19182e-30
0.428166, 0, 4.90708e-08, 1.5605e-29, 1.41421, -4.90708e-08, 1.5605e-29, 0, 1.5605e-29, 1.5605e-29, 1.5605e-29, 1.5605e-29, 1.5605e-29, 1.5605e-29, 1.5605e-29, 1.5605e-29, 1.5605e-29, 1.5605e-29, 1.5605e-29, 3.11891e-08, 1.5605e-29, 1.78817e-08, 1.5605e-29, 1.5605e-29, 1.5605e-29
0.436027, 0, 7.53042e-08, 7.2427e-29, 1.41421, -7.53042e-08, 7.2427e-29, 0, 7.2427e-29, 7.2427e-29, 7.2427e-29, 7.2427e-29, 7.2427e-29, 7.2427e-29, 7.2427e-29, 7.2427e-29, 7.2427e-29, 7.2427e-29, 7.2427e-29, 4.98278e-08, 7.2427e-29, 2.54765e-08, 7.2427e-29, 7.2427e-29, 7.2427e-29
0.443888, 0, 1.15521e-07, 3.26179e-28, 1.41421, -1.15521e-07, 3.26179e-28, 0, 3.26179e-28, 3.26179e-28, 3.26179e-28, 3.26179e-28, 3.26179e-28, 3.26179e-28, 3.26179e-28, 3.26179e-28, 3.26179e-28, 3.26179e-28, 3.26179e-28, 7.9467e-08, 3.26179e-28, 3.60538e-08, 3.26179e-28, 3.26179e-28, 3.26179e-28
0.451749, 0, 1.77156e-07, 1.40817e-27, 1.41421, -1.77156e-07, 1.40817e-27, 0, 1.40817e-27, 1.40817e-27, 1.40817e-27, 1.40817e-27, 1.40817e-27, 1.40817e-27, 1.40817e-27, 1.40817e-27, 1.40817e-27, 1.40817e-27, 1.40817e-27, 1.26472e-07, 1.40817e-27, 5.06841e-08, 1.40817e-27, 1.40817e-27, 1.40817e-27
0.459609, 0, 2.71557e-07, 5.79989e-27, 1.41421, -2.71557e-07, 5.79989e-27, 0, 5.79989e-27, 5.79989e-27, 5.79989e-27, 5.79989e-27, 5.79989e-27, 5.79989e-27, 5.79989e-27, 5.79989e-27, 5.79989e-27, 5.79989e-27, 5.79989e-27, 2.00774e-07, 5.79989e-27, 7.07833e-08, 5.79989e-27, 5.79989e-27, 5.79989e-27
0.46747, 0, 4.16062e-07, 3.74183e-26, 1.41421, -4.16062e-07, 3.74183e-26, 0, 3.74183e-26, 3.74183e-26, 3.74183e-26, 3.74183e-26, 3.74183e-26, 3.74183e-26, 3.74183e-26, 3.74183e-26, 3.74183e-26, 3.74183e-26, 3.74183e-26, 3.17851e-07, 3.74183e-26, 9.8211e-08, 3.74183e-26, 3.74183e-26, 3.74183e-26
0.475331, 0, 6.3666e-07, 1.35118e-25, 1.41421, -6.3666e-07, 1.35118e-25, 0, 1.35118e-25, 1.35118e-25, 1.35118e-25, 1.35118e-25, 1.35118e-25, 1.35118e-25, 1.35118e-25, 1.35118e-25, 1.35118e-25, 1.35118e-25, 1.35118e-25, 5.01271e-07, 1.35118e-25, 1.35389e-07, 1.35118e-25, 1.35118e-25, 1.35118e-25
0.483191, 0, 9.72781e-07, 4.71546e-25, 1.41421, -9.72781e-07, 4.71546e-25, 0, 4.71546e-25, 4.71546e-25, 4.71546e-25, 4.71546e-25, 4.71546e-25, 4.71546e-25, 4.71546e-25, 4.71546e-25, 4.71546e-25, 4.71546e-25, 4.71546e-25, 7.87327e-07, 4.71546e-25, 1.85454e-07, 4.71546e-25, 4.71546e-25, 4.71546e-25
0.491052, 0, 1.48408e-06, 7.93057e-11, 1.41421, -1.48408e-06, 1.0407e-10, 7.93057e-11, 1.0349e-10, 2.79022e-10, 8.80227e-11, 2.40206e-10, 1.47163e-10, 1.29919e-10, 8.41384e-11, 1.52624e-10, 8.15722e-11, 7.93758e-11, 7.93281e-11, 1.231e-06, 7.93063e-11, 2.5254e-07, 7.93057e-11, 7.93057e-11, 8.21897e-11
0.498913, 0, 2.25845e-06, 2.61667e-10, 1.41421, -2.25845e-06, 3.45119e-10, 2.61667e-10, 3.43163e-10, 9.34674e-10, 2.91041e-10, 8.03871e-10, 4.90333e-10, 4.32226e-10, 2.77952e-10, 5.08736e-10, 2.69304e-10, 2.61903e-10, 2.6224e-10, 1.9148e-06, 2.61669e-10, 3.41821e-07, 2.61667e-10, 2.61667e-10, 2.71385e-10
0.506774, 0, 3.42645e-06, 6.76225e-10, 1.41421, -3.42645e-06, 8.94907e-10, 6.76225e-10, 8.89781e-10, 2.43981e-09, 7.53199e-10, 2.09704e-09, 1.27543e-09, 1.12317e-09, 7.189e-10, 1.32366e-09, 6.96239e-10, 6.76844e-10, 6.781e-10, 2.96161e-06, 6.7623e-10, 4.60036e-07, 6.76225e-10, 6.76225e-10, 7.01692e-10
0.514634, 0, 5.17981e-06, 1.60188e-09, 1.41421, -5.17981e-06, 2.1245e-09, 1.60188e-09, 2.11225e-09, 5.81659e-09, 1.78584e-09, 4.99743e-09, 3.0339e-09, 2.67e-09, 1.70387e-09, 3.14915e-09, 1.64971e-09, 1.60336e-09, 1.60688e-09, 4.55255e-06, 1.60189e-09, 6.15763e-07, 1.60188e-09, 1.60188e-09, 1.66274e-09
0.522495, 0, 7.79838e-06, 3.62674e-09, 1.41421, -7.79838e-06, 4.81663e-09, 3.62674e-09, 4.78873e-09, 1.32227e-08, 4.04557e-09, 1.13577e-08, 6.88714e-09, 6.05862e-09, 3.85894e-09, 7.14952e-09, 3.73564e-09, 3.6301e-09, 3.63893e-09, 6.95208e-06, 3.62677e-09, 8.20114e-07, 3.62674e-09, 3.62674e-09, 3.76531e-09
0.530356, 0, 1.17008e-05, 7.96121e-09, 1.41421, -1.17008e-05, 1.05829e-08, 7.96121e-09, 1.05215e-08, 2.91041e-08, 8.88403e-09, 2.49949e-08, 1.51449e-08, 1.33194e-08, 8.47283e-09, 1.5723e-08, 8.20116e-09, 7.96863e-09, 7.98936e-09, 1.05555e-05, 7.96127e-09, 1.08759e-06, 7.96121e-09, 7.96121e-09, 8.26653e-09
0.538216, 0, 1.74611e-05, 1.70342e-08, 1.41421, -1.74611e-05, 2.26598e-08, 1.70342e-08, 2.25279e-08, 6.24017e-08, 1.90144e-08, 5.35842e-08, 3.24486e-08, 2.85316e-08, 1.8132e-08, 3.36891e-08, 1.75491e-08, 1.70502e-08, 1.70969e-08, 1.58998e-05, 1.70344e-08, 1.43749e-06, 1.70342e-08, 1.70342e-08, 1.76894e-08
0.546077, 0, 2.59303e-05, 3.56061e-08, 1.41421, -2.59303e-05, 4.7394e-08, 3.56061e-08, 4.71177e-08, 1.30671e-07, 3.97553e-08, 1.12194e-07, 6.79061e-08, 5.96982e-08, 3.79065e-08, 7.05055e-08, 3.66849e-08, 3.56394e-08, 3.57415e-08, 2.37744e-05, 3.56064e-08, 1.89618e-06, 3.56061e-08, 3.56061e-08, 3.69789e-08
0.553938, 0, 3.83169e-05, 7.27831e-08, 1.41421, -3.83169e-05, 9.69355e-08, 7.27831e-08, 9.63693e-08, 2.67562e-07, 8.12846e-08, 2.29705e-07, 1.38963e-07, 1.22145e-07, 7.74964e-08, 1.44289e-07, 7.49936e-08, 7.28515e-08, 7.30687e-08, 3.52838e-05, 7.27837e-08, 2.50081e-06, 7.27831e-08, 7.27831e-08, 7.55958e-08
0.561799, 0, 5.63454e-05, 1.4557e-07, 1.41421, -5.63454e-05, 1.93988e-07, 1.4557e-07, 1.92853e-07, 5.36038e-07, 1.62613e-07, 4.60148e-07, 2.78239e-07, 2.44526e-07, 1.55018e-07, 2.88915e-07, 1.50001e-07, 1.45707e-07, 1.46158e-07, 5.19723e-05, 1.45571e-07, 3.30569e-06, 1.4557e-07, 1.4557e-07, 1.51208e-07
0.569659, 0, 8.24717e-05, 2.84952e-07, 1.41421, -8.24717e-05, 3.79953e-07, 2.84952e-07, 3.77726e-07, 1.05109e-06, 3.18392e-07, 9.02188e-07, 5.45262e-07, 4.79114e-07, 3.03491e-07, 5.66211e-07, 2.93647e-07, 2.85221e-07, 2.86138e-07, 7.5984e-05, 2.84955e-07, 4.39256e-06, 2.84952e-07, 2.84952e-07, 2.96016e-07
0.57752, 0, 0.000120194, 5.46039e-07, 1.41421, -0.000120194, 7.28526e-07, 5.46039e-07, 7.24248e-07, 2.01772e-06, 6.10273e-07, 1.73169e-06, 1.04607e-06, 9.19004e-07, 5.8165e-07, 1.08631e-06, 5.6274e-07, 5.46555e-07, 5.48378e-07, 0.00011028, 5.46043e-07, 5.88793e-06, 5.46039e-07, 5.46039e-07, 5.67291e-07
0.585381, 0, 0.000174501, 1.02445e-06, 1.41421, -0.000174501, 1.36769e-06, 1.02445e-06, 1.35964e-06, 3.79252e-06, 1.14527e-06, 3.25453e-06, 1.96495e-06, 1.72596e-06, 1.09143e-06, 2.04064e-06, 1.05586e-06, 1.02542e-06, 1.02897e-06, 0.000158935, 1.02446e-06, 7.9905e-06, 1.02445e-06, 1.02445e-06, 1.06442e-06
0.593242, 0, 0.000252513, 1.88208e-06, 1.41421, -0.000252513, 2.51433e-06, 1.88208e-06, 2.49951e-06, 6.98089e-06, 2.10463e-06, 5.9899e-06, 3.6145e-06, 3.17426e-06, 2.00546e-06, 3.75392e-06, 1.93995e-06, 1.88387e-06, 1.89064e-06, 0.00022754, 1.8821e-06, 1.10148e-05, 1.88208e-06, 1.88208e-06, 1.95571e-06
0.601102, 0, 0.000364416, 3.38631e-06, 1.41421, -0.000364416, 4.52701e-06, 3.38631e-06, 4.50027e-06, 1.25855e-05, 3.78783e-06, 1.07976e-05, 6.51192e-06, 5.71765e-06, 3.60891e-06, 6.76346e-06, 3.49071e-06, 3.38954e-06, 3.40217e-06, 0.000323765, 3.38634e-06, 1.54576e-05, 3.38631e-06, 3.38631e-06, 3.51915e-06
0.608963, 0, 0.000524783, 5.96776e-06, 1.41421, -0.000524783, 7.98382e-06, 5.96776e-06, 7.93656e-06, 2.22265e-05, 6.67739e-06, 1.90665e-05, 1.1492e-05, 1.00882e-05, 6.36118e-06, 1.19365e-05, 6.15227e-06, 5.97346e-06, 5.99659e-06, 0.000458139, 5.96781e-06, 2.20989e-05, 5.96776e-06, 5.96776e-06, 6.20254e-06
0.616824, 0, 0.000754446, 1.03028e-05, 1.41421, -0.000754446, 1.37938e-05, 1.03028e-05, 1.3712e-05, 3.84566e-05, 1.15316e-05, 3.29847e-05, 1.98685e-05, 1.74377e-05, 1.0984e-05, 2.06384e-05, 1.06223e-05, 1.03126e-05, 1.03541e-05, 0.000645137, 1.03028e-05, 3.21418e-05, 1.03028e-05, 1.03028e-05, 1.07093e-05
0.624684, 0, 0.0010831, 1.74266e-05, 1.41421, -0.0010831, 2.33502e-05, 1.74266e-05, 2.32113e-05, 6.51981e-05, 1.95116e-05, 5.59133e-05, 3.36578e-05, 2.95332e-05, 1.85825e-05, 3.4964e-05, 1.79687e-05, 1.74433e-05, 1.75163e-05, 0.000904685, 1.74267e-05, 4.74168e-05, 1.74266e-05, 1.74266e-05, 1.81164e-05
0.632545, 0, 0.00155281, 2.88834e-05, 1.41421, -0.00155281, 3.8734e-05, 2.88834e-05, 3.85031e-05, 0.000108324, 3.23507e-05, 9.28845e-05, 5.58749e-05, 4.90159e-05, 3.08057e-05, 5.80471e-05, 2.9785e-05, 2.89113e-05, 2.90372e-05, 0.00126422, 2.88837e-05, 7.0653e-05, 2.88834e-05, 2.88834e-05, 3.00306e-05
0.640406, 0, 0.00222274, 4.69168e-05, 1.41421, -0.00222274, 6.29734e-05, 4.69168e-05, 6.2597e-05, 0.000176406, 5.25686e-05, 0.000151239, 9.09131e-05, 7.97329e-05, 5.00502e-05, 9.44538e-05, 4.83864e-05, 4.69623e-05, 4.71752e-05, 0.0017615, 4.69172e-05, 0.000105833, 4.69168e-05, 4.69168e-05, 4.87867e-05
0.648266, 0.988399, 0.00317508, 7.46997e-05, 1.7287, 0.985223, 0.000100358, 7.46997e-05, 9.97564e-05, 0.000281622, 8.37311e-05, 0.000241405, 0.000145005, 0.000127139, 7.97068e-05, 0.000150663, 7.7048e-05, 7.47723e-05, 7.51257e-05, 0.00244822, 7.47003e-05, 0.000158639, 7.46997e-05, 7.46997e-05, 7.76878e-05
0.656127, 0.997584, 0.00452246, 0.000116597, 1.73135, 0.993061, 0.000156799, 0.000116597, 0.000155857, 0.000440814, 0.000130748, 0.0003778, 0.000226755, 0.000198762, 0.000124442, 0.000235621, 0.000120276, 0.000116711, 0.000117286, 0.00339468, 0.000116598, 0.000236983, 0.000116597, 0.000116597, 0.000121279
0.663988, 0.0140178, 0.00641666, 0.000178445, 1.41916, 0.00760109, 0.000240221, 0.000178445, 0.000238772, 0.000676638, 0.000200189, 0.000579811, 0.000347715, 0.000304701, 0.0001905, 0.000361338, 0.000184099, 0.00017862, 0.000179539, 0.00469549, 0.000178446, 0.000351617, 0.000178445, 0.000178445, 0.000185639
