   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_110.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00143423, 0, 1.01112e-17, 0, 1.41421, -1.01112e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.81139e-20, 0, 0, 4.29251e-22, 1.72795e-21, 0, 1.00409e-17, 0, 0, 0
0.00927872, 0, 1.81828e-17, 0, 1.41421, -1.81828e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22488e-19, 0, 0, 7.84598e-22, 3.1676e-21, 0, 1.80564e-17, 0, 0, 0
0.0171232, 0, 3.24679e-17, 0, 1.41421, -3.24679e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18718e-19, 0, 0, 1.42421e-21, 5.76779e-21, 0, 3.2242e-17, 0, 0, 0
0.0249677, 0, 5.75759e-17, 0, 1.41421, -5.75759e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.87855e-19, 0, 0, 2.56775e-21, 1.04338e-20, 0, 5.7175e-17, 0, 0, 0
0.0328122, 0, 1.01408e-16, 0, 1.41421, -1.01408e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.83122e-19, 0, 0, 4.59879e-21, 1.87539e-20, 0, 1.00701e-16, 0, 0, 0
0.0406567, 0, 1.77419e-16, 0, 1.41421, -1.77419e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19516e-18, 0, 0, 8.18279e-21, 3.34985e-20, 0, 1.76183e-16, 0, 0, 0
0.0485012, 0, 3.08369e-16, 0, 1.41421, -3.08369e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07727e-18, 0, 0, 1.44668e-20, 5.94703e-20, 0, 3.06218e-16, 0, 0, 0
0.0563456, 0, 5.3251e-16, 0, 1.41421, -5.3251e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.58713e-18, 0, 0, 2.54162e-20, 1.0495e-19, 0, 5.28792e-16, 0, 0, 0
0.0641901, 0, 9.13709e-16, 0, 1.41421, -9.13709e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.15496e-18, 0, 0, 4.43767e-20, 1.84124e-19, 0, 9.07325e-16, 0, 0, 0
0.0720346, 0, 1.55793e-15, 0, 1.41421, -1.55793e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04946e-17, 0, 0, 7.70094e-20, 3.21171e-19, 0, 1.54704e-15, 0, 0, 0
0.0798791, 0, 2.63987e-15, 0, 1.41421, -2.63987e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77826e-17, 0, 0, 1.32836e-19, 5.57059e-19, 0, 2.6214e-15, 0, 0, 0
0.0877236, 0, 4.44573e-15, 0, 1.41421, -4.44573e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9947e-17, 0, 0, 2.27774e-19, 9.6084e-19, 0, 4.4146e-15, 0, 0, 0
0.0955681, 0, 7.44143e-15, 0, 1.41421, -7.44143e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.01259e-17, 0, 0, 3.88279e-19, 1.64825e-18, 0, 7.38926e-15, 0, 0, 0
0.103413, 0, 1.23808e-14, 0, 1.41421, -1.23808e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.33973e-17, 0, 0, 6.58075e-19, 2.81228e-18, 0, 1.22939e-14, 0, 0, 0
0.111257, 0, 2.04761e-14, 0, 1.41421, -2.04761e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37926e-16, 0, 0, 1.109e-18, 4.77301e-18, 0, 2.03323e-14, 0, 0, 0
0.119102, 0, 3.36644e-14, 0, 1.41421, -3.36644e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26762e-16, 0, 0, 1.85843e-18, 8.05855e-18, 0, 3.34277e-14, 0, 0, 0
0.126946, 0, 5.5023e-14, 0, 1.41421, -5.5023e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.7063e-16, 0, 0, 3.09703e-18, 1.35358e-17, 0, 5.46357e-14, 0, 0, 0
0.134791, 0, 8.94096e-14, 0, 1.41421, -8.94096e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.02254e-16, 0, 0, 5.13289e-18, 2.26207e-17, 0, 8.87796e-14, 0, 0, 0
0.142635, 0, 1.44447e-13, 0, 1.41421, -1.44447e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.72979e-16, 0, 0, 8.46107e-18, 3.76138e-17, 0, 1.43428e-13, 0, 0, 0
0.15048, 0, 2.32025e-13, 0, 1.41421, -2.32025e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5629e-15, 0, 0, 1.3873e-17, 6.22364e-17, 0, 2.30386e-13, 0, 0, 0
