   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_34.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.209805, 0, 1.36649e-17, 0, 1.41421, -1.36649e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.97176e-20, 0, 0, 2.94324e-22, 2.56361e-21, 0, 1.36024e-17, 0, 0
0.217704, 0, 2.96339e-17, 0, 1.41421, -2.96339e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29503e-19, 0, 0, 6.45547e-22, 5.6551e-21, 0, 2.94981e-17, 0, 0
0.225603, 0, 6.35015e-17, 0, 1.41421, -6.35015e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.77507e-19, 0, 0, 1.39959e-21, 1.23261e-20, 0, 6.32102e-17, 0, 0
0.233502, 0, 1.34494e-16, 0, 1.41421, -1.34494e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.87748e-19, 0, 0, 3.0003e-21, 2.65545e-20, 0, 1.33877e-16, 0, 0
0.241401, 0, 2.81609e-16, 0, 1.41421, -2.81609e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23064e-18, 0, 0, 6.36094e-21, 5.65586e-20, 0, 2.80315e-16, 0, 0
0.249301, 0, 5.83042e-16, 0, 1.41421, -5.83042e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54789e-18, 0, 0, 1.33404e-20, 1.19128e-19, 0, 5.80361e-16, 0, 0
0.2572, 0, 1.19382e-15, 0, 1.41421, -1.19382e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.21694e-18, 0, 0, 2.76818e-20, 2.48191e-19, 0, 1.18833e-15, 0, 0
0.265099, 0, 2.41791e-15, 0, 1.41421, -2.41791e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0566e-17, 0, 0, 5.68431e-20, 5.11566e-19, 0, 2.40678e-15, 0, 0
0.272998, 0, 4.84466e-15, 0, 1.41421, -4.84466e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11704e-17, 0, 0, 1.15529e-19, 1.04339e-18, 0, 4.82233e-15, 0, 0
0.280897, 0, 9.60428e-15, 0, 1.41421, -9.60428e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.19686e-17, 0, 0, 2.32451e-19, 2.10621e-18, 0, 9.55998e-15, 0, 0
0.288796, 0, 1.88407e-14, 0, 1.41421, -1.88407e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.23285e-17, 0, 0, 4.6309e-19, 4.20862e-18, 0, 1.87537e-14, 0, 0
0.296695, 0, 3.65766e-14, 0, 1.41421, -3.65766e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59827e-16, 0, 0, 9.13618e-19, 8.32585e-18, 0, 3.64076e-14, 0, 0
0.304594, 0, 7.02792e-14, 0, 1.41421, -7.02792e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.07091e-16, 0, 0, 1.78528e-18, 1.63093e-17, 0, 6.9954e-14, 0, 0
0.312493, 0, 1.3366e-13, 0, 1.41421, -1.3366e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.84032e-16, 0, 0, 3.45593e-18, 3.1639e-17, 0, 1.33041e-13, 0, 0
0.320392, 0, 2.51629e-13, 0, 1.41421, -2.51629e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09949e-15, 0, 0, 6.6287e-18, 6.07934e-17, 0, 2.50462e-13, 0, 0
0.328291, 0, 4.68954e-13, 0, 1.41421, -4.68954e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04909e-15, 0, 0, 1.26006e-17, 1.1572e-16, 0, 4.66777e-13, 0, 0
0.33619, 0, 8.65246e-13, 0, 1.41421, -8.65246e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.78071e-15, 0, 0, 2.37444e-17, 2.18247e-16, 0, 8.61223e-13, 0, 0
0.34409, 0, 1.58056e-12, 0, 1.41421, -1.58056e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.90643e-15, 0, 0, 4.43668e-17, 4.07896e-16, 0, 1.5732e-12, 0, 0
0.351989, 0, 2.85868e-12, 1.4013e-44, 1.41421, -2.85868e-12, 1.4013e-44, 0, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.4013e-44, 1.24918e-14, 1.4013e-44, 1.4013e-44, 8.22293e-17, 7.556e-16, 1.4013e-44, 2.84535e-12, 1.4013e-44, 1.4013e-44
0.359888, 0, 5.11943e-12, 2.56438e-43, 1.41421, -5.11943e-12, 2.56438e-43, 0, 2.56438e-43, 2.56438e-43, 2.56438e-43, 2.56438e-43, 2.56438e-43, 2.56438e-43, 2.56438e-43, 2.56438e-43, 2.56438e-43, 2.56438e-43, 2.56438e-43, 2.56438e-43, 2.23723e-14, 2.56438e-43, 2.56438e-43, 1.51225e-16, 1.3876e-15, 2.56438e-43, 5.09552e-12, 2.56438e-43, 2.56438e-43
0.367787, 0, 9.07814e-12, 3.89141e-42, 1.41421, -9.07814e-12, 3.89141e-42, 0, 3.89141e-42, 3.89141e-42, 3.89141e-42, 3.89141e-42, 3.89141e-42, 3.89141e-42, 3.89141e-42, 3.89141e-42, 3.89141e-42, 3.89141e-42, 3.89141e-42, 3.89141e-42, 3.96762e-14, 3.89141e-42, 3.89141e-42, 2.76084e-16, 2.52684e-15, 3.89141e-42, 9.03567e-12, 3.89141e-42, 3.89141e-42
0.375686, 0, 1.59408e-11, 5.19279e-41, 1.41421, -1.59408e-11, 5.19279e-41, 0, 5.19279e-41, 5.19279e-41, 5.19279e-41, 5.19279e-41, 5.19279e-41, 5.19279e-41, 5.19279e-41, 5.19279e-41, 5.19279e-41, 5.19279e-41, 5.19279e-41, 5.19279e-41, 6.96796e-14, 5.19279e-41, 5.19279e-41, 5.00596e-16, 4.56403e-15, 5.19279e-41, 1.5866e-11, 5.19279e-41, 5.19279e-41
0.383585, 0, 2.77187e-11, 6.19035e-40, 1.41421, -2.77187e-11, 6.19035e-40, 0, 6.19035e-40, 6.19035e-40, 6.19035e-40, 6.19035e-40, 6.19035e-40, 6.19035e-40, 6.19035e-40, 6.19035e-40, 6.19035e-40, 6.19035e-40, 6.19035e-40, 6.19035e-40, 1.21188e-13, 6.19035e-40, 6.19035e-40, 9.01995e-16, 8.17939e-15, 6.19035e-40, 2.75884e-11, 6.19035e-40, 6.19035e-40
0.391484, 0, 4.77313e-11, 6.64805e-39, 1.41421, -4.77313e-11, 6.64805e-39, 0, 6.64805e-39, 6.64805e-39, 6.64805e-39, 6.64805e-39, 6.64805e-39, 6.64805e-39, 6.64805e-39, 6.64805e-39, 6.64805e-39, 6.64805e-39, 6.64805e-39, 6.64805e-39, 2.08742e-13, 6.64805e-39, 6.64805e-39, 1.61606e-15, 1.45501e-14, 6.64805e-39, 4.75064e-11, 6.64805e-39, 6.64805e-39
0.399383, 0, 8.13985e-11, 6.4666e-38, 1.41421, -8.13985e-11, 6.4666e-38, 0, 6.4666e-38, 6.4666e-38, 6.4666e-38, 6.4666e-38, 6.4666e-38, 6.4666e-38, 6.4666e-38, 6.4666e-38, 6.4666e-38, 6.4666e-38, 6.4666e-38, 6.4666e-38, 3.56112e-13, 6.4666e-38, 6.4666e-38, 2.88097e-15, 2.57027e-14, 6.4666e-38, 8.10138e-11, 6.4666e-38, 6.4666e-38
0.407282, 0, 1.37476e-10, 5.72867e-37, 1.41421, -1.37476e-10, 5.72867e-37, 0, 5.72867e-37, 5.72867e-37, 5.72867e-37, 5.72867e-37, 5.72867e-37, 5.72867e-37, 5.72867e-37, 5.72867e-37, 5.72867e-37, 5.72867e-37, 5.72867e-37, 5.72867e-37, 6.01744e-13, 5.72867e-37, 5.72867e-37, 5.11399e-15, 4.5112e-14, 5.72867e-37, 1.36824e-10, 5.72867e-37, 5.72867e-37
0.415181, 0, 2.29958e-10, 4.64662e-36, 1.41421, -2.29958e-10, 4.64662e-36, 0, 4.64662e-36, 4.64662e-36, 4.64662e-36, 4.64662e-36, 4.64662e-36, 4.64662e-36, 4.64662e-36, 4.64662e-36, 4.64662e-36, 4.64662e-36, 4.64662e-36, 4.64662e-36, 1.0072e-12, 4.64662e-36, 4.64662e-36, 9.04581e-15, 7.87183e-14, 4.64662e-36, 2.28863e-10, 4.64662e-36, 4.64662e-36
0.42308, 0, 3.80978e-10, 3.46771e-35, 1.41421, -3.80978e-10, 3.46771e-35, 0, 3.46771e-35, 3.46771e-35, 3.46771e-35, 3.46771e-35, 3.46771e-35, 3.46771e-35, 3.46771e-35, 3.46771e-35, 3.46771e-35, 3.46771e-35, 3.46771e-35, 3.46771e-35, 1.67003e-12, 3.46771e-35, 3.46771e-35, 1.59559e-14, 1.36658e-13, 3.46771e-35, 3.79155e-10, 3.46771e-35, 3.46771e-35
0.430979, 0, 6.25165e-10, 2.39211e-34, 1.41421, -6.25165e-10, 2.39211e-34, 0, 2.39211e-34, 2.39211e-34, 2.39211e-34, 2.39211e-34, 2.39211e-34, 2.39211e-34, 2.39211e-34, 2.39211e-34, 2.39211e-34, 2.39211e-34, 2.39211e-34, 2.39211e-34, 2.74332e-12, 2.39211e-34, 2.39211e-34, 2.80863e-14, 2.36222e-13, 2.39211e-34, 6.22157e-10, 2.39211e-34, 2.39211e-34
0.438879, 0, 1.01614e-09, 1.63508e-33, 1.41421, -1.01614e-09, 1.63508e-33, 0, 1.63508e-33, 1.63508e-33, 1.63508e-33, 1.63508e-33, 1.63508e-33, 1.63508e-33, 1.63508e-33, 1.63508e-33, 1.63508e-33, 1.63508e-33, 1.63508e-33, 1.63508e-33, 4.46488e-12, 1.63508e-33, 1.63508e-33, 4.93673e-14, 4.06919e-13, 1.63508e-33, 1.01122e-09, 1.63508e-33, 1.63508e-33
0.446778, 0, 1.63604e-09, 1.06534e-32, 1.41421, -1.63604e-09, 1.06534e-32, 0, 1.06534e-32, 1.06534e-32, 1.06534e-32, 1.06534e-32, 1.06534e-32, 1.06534e-32, 1.06534e-32, 1.06534e-32, 1.06534e-32, 1.06534e-32, 1.06534e-32, 1.06534e-32, 7.20058e-12, 1.06534e-32, 1.06534e-32, 8.66913e-14, 6.99197e-13, 1.06534e-32, 1.62805e-09, 1.06534e-32, 1.06534e-32
0.454677, 0, 2.60937e-09, 6.51498e-32, 1.41421, -2.60937e-09, 6.51498e-32, 0, 6.51498e-32, 6.51498e-32, 6.51498e-32, 6.51498e-32, 6.51498e-32, 6.51498e-32, 6.51498e-32, 6.51498e-32, 6.51498e-32, 6.51498e-32, 6.51498e-32, 6.51498e-32, 1.15079e-11, 6.51498e-32, 6.51498e-32, 1.52145e-13, 1.19953e-12, 6.51498e-32, 2.59651e-09, 6.51498e-32, 6.51498e-32
0.462576, 0, 4.12292e-09, 3.72959e-31, 1.41421, -4.12292e-09, 3.72959e-31, 0, 3.72959e-31, 3.72959e-31, 3.72959e-31, 3.72959e-31, 3.72959e-31, 3.72959e-31, 3.72959e-31, 3.72959e-31, 3.72959e-31, 3.72959e-31, 3.72959e-31, 3.72959e-31, 1.82286e-11, 3.72959e-31, 3.72959e-31, 2.66902e-13, 2.05655e-12, 3.72959e-31, 4.10236e-09, 3.72959e-31, 3.72959e-31
0.470475, 0, 6.45392e-09, 2.00162e-30, 1.41421, -6.45392e-09, 2.00162e-30, 0, 2.00162e-30, 2.00162e-30, 2.00162e-30, 2.00162e-30, 2.00162e-30, 2.00162e-30, 2.00162e-30, 2.00162e-30, 2.00162e-30, 2.00162e-30, 2.00162e-30, 2.00162e-30, 2.86219e-11, 2.00162e-30, 2.00162e-30, 4.67988e-13, 3.52654e-12, 2.00162e-30, 6.4213e-09, 2.00162e-30, 2.00162e-30
0.478374, 0, 1.00097e-08, 1.00984e-29, 1.41421, -1.00097e-08, 1.00984e-29, 0, 1.00984e-29, 1.00984e-29, 1.00984e-29, 1.00984e-29, 1.00984e-29, 1.00984e-29, 1.00984e-29, 1.00984e-29, 1.00984e-29, 1.00984e-29, 1.00984e-29, 1.00984e-29, 4.45547e-11, 1.00984e-29, 1.00984e-29, 8.19959e-13, 6.05253e-12, 1.00984e-29, 9.95824e-09, 1.00984e-29, 1.00984e-29
0.486273, 0, 1.53824e-08, 4.80467e-29, 1.41421, -1.53824e-08, 4.80467e-29, 0, 4.80467e-29, 4.80467e-29, 4.80467e-29, 4.80467e-29, 4.80467e-29, 4.80467e-29, 4.80467e-29, 4.80467e-29, 4.80467e-29, 4.80467e-29, 4.80467e-29, 4.80467e-29, 6.87722e-11, 4.80467e-29, 4.80467e-29, 1.43492e-12, 1.04017e-11, 4.80467e-29, 1.53018e-08, 4.80467e-29, 4.80467e-29
0.494172, 0, 2.34243e-08, 2.16267e-28, 1.41421, -2.34243e-08, 2.16267e-28, 0, 2.16267e-28, 2.16267e-28, 2.16267e-28, 2.16267e-28, 2.16267e-28, 2.16267e-28, 2.16267e-28, 2.16267e-28, 2.16267e-28, 2.16267e-28, 2.16267e-28, 2.16267e-28, 1.05276e-10, 2.16267e-28, 2.16267e-28, 2.5065e-12, 1.7903e-11, 2.16267e-28, 2.32986e-08, 2.16267e-28, 2.16267e-28
0.502071, 0, 3.53496e-08, 9.23725e-28, 1.41421, -3.53496e-08, 9.23725e-28, 0, 9.23725e-28, 9.23725e-28, 9.23725e-28, 9.23725e-28, 9.23725e-28, 9.23725e-28, 9.23725e-28, 9.23725e-28, 9.23725e-28, 9.23725e-28, 9.23725e-28, 9.23725e-28, 1.59855e-10, 9.23725e-28, 9.23725e-28, 4.36721e-12, 3.08571e-11, 9.23725e-28, 3.51546e-08, 9.23725e-28, 9.23725e-28
0.50997, 0, 5.28706e-08, 3.75491e-27, 1.41421, -5.28706e-08, 3.75491e-27, 0, 3.75491e-27, 3.75491e-27, 3.75491e-27, 3.75491e-27, 3.75491e-27, 3.75491e-27, 3.75491e-27, 3.75491e-27, 3.75491e-27, 3.75491e-27, 3.75491e-27, 3.75491e-27, 2.40817e-10, 3.75491e-27, 3.75491e-27, 7.58378e-12, 5.32356e-11, 3.75491e-27, 5.25689e-08, 3.75491e-27, 3.75491e-27
0.517869, 0, 7.83784e-08, 1.45665e-26, 1.41421, -7.83784e-08, 1.45665e-26, 0, 1.45665e-26, 1.45665e-26, 1.45665e-26, 1.45665e-26, 1.45665e-26, 1.45665e-26, 1.45665e-26, 1.45665e-26, 2.31556e-13, 1.45665e-26, 1.45665e-26, 1.45665e-26, 3.59993e-10, 1.45665e-26, 1.45665e-26, 1.31147e-11, 9.18663e-11, 1.45665e-26, 7.79132e-08, 1.45665e-26, 1.45665e-26
0.525768, 0, 1.15179e-07, 5.40686e-26, 1.41421, -1.15179e-07, 5.40686e-26, 0, 5.40686e-26, 5.40686e-26, 5.40686e-26, 5.40686e-26, 5.40686e-26, 5.40686e-26, 5.40686e-26, 5.40686e-26, 8.60657e-13, 5.40686e-26, 5.40686e-26, 5.40686e-26, 5.34112e-10, 5.40686e-26, 5.40686e-26, 2.25669e-11, 1.58416e-10, 5.40686e-26, 1.14463e-07, 5.40686e-26, 5.40686e-26
0.533668, 0, 1.67798e-07, 1.93023e-25, 1.41421, -1.67798e-07, 1.93023e-25, 0, 1.93023e-25, 1.93023e-25, 1.93023e-25, 1.93023e-25, 1.93023e-25, 1.93023e-25, 1.93023e-25, 1.93023e-25, 2.51477e-12, 1.93023e-25, 1.93023e-25, 1.93023e-25, 7.86655e-10, 1.93023e-25, 1.93023e-25, 3.86101e-11, 2.72676e-10, 1.93023e-25, 1.66697e-07, 1.93023e-25, 1.93023e-25
0.541567, 0, 2.44626e-07, 4.69332e-10, 1.41421, -2.44626e-07, 4.71992e-10, 4.69332e-10, 4.69341e-10, 4.69395e-10, 4.69402e-10, 4.6992e-10, 4.69447e-10, 4.699e-10, 4.70046e-10, 4.69449e-10, 4.86338e-10, 4.83193e-10, 4.78251e-10, 2.15998e-09, 1.6197e-09, 4.71517e-10, 4.69381e-10, 5.34969e-10, 9.37246e-10, 4.69333e-10, 2.41186e-07, 4.69332e-10, 4.88259e-10
0.549466, 0, 3.55492e-07, 1.73333e-09, 1.41421, -3.55492e-07, 1.74319e-09, 1.73333e-09, 1.73336e-09, 1.73356e-09, 1.73359e-09, 1.73551e-09, 1.73376e-09, 1.73544e-09, 1.73598e-09, 1.73376e-09, 1.78857e-09, 1.7847e-09, 1.76639e-09, 7.99914e-09, 3.40385e-09, 1.74143e-09, 1.73351e-09, 1.84416e-09, 2.53283e-09, 1.73333e-09, 3.4641e-07, 1.73333e-09, 1.80348e-09
0.557365, 0, 5.17422e-07, 5.04697e-09, 1.41421, -5.17422e-07, 5.07572e-09, 5.04697e-09, 5.04707e-09, 5.04765e-09, 5.04772e-09, 5.05332e-09, 5.04821e-09, 5.05311e-09, 5.05468e-09, 5.04823e-09, 5.2002e-09, 5.19677e-09, 5.14336e-09, 2.33185e-08, 7.45627e-09, 5.07058e-09, 5.0475e-09, 5.2327e-09, 6.40549e-09, 5.04698e-09, 4.94516e-07, 5.04697e-09, 5.25153e-09
0.565264, 0, 7.59756e-07, 1.34799e-08, 1.41421, -7.59756e-07, 1.35568e-08, 1.34799e-08, 1.34802e-08, 1.34817e-08, 1.34819e-08, 1.34969e-08, 1.34832e-08, 1.34963e-08, 1.35005e-08, 1.34833e-08, 1.38772e-08, 1.38803e-08, 1.37376e-08, 6.23171e-08, 1.69314e-08, 1.3543e-08, 1.34813e-08, 1.37887e-08, 1.57729e-08, 1.348e-08, 7.03057e-07, 1.34799e-08, 1.40267e-08
0.573163, 0, 1.13655e-06, 3.43066e-08, 1.41421, -1.13655e-06, 3.45023e-08, 3.43066e-08, 3.43073e-08, 3.43112e-08, 3.43117e-08, 3.43498e-08, 3.4315e-08, 3.43484e-08, 3.43591e-08, 3.43152e-08, 3.52943e-08, 3.53261e-08, 3.49626e-08, 1.58658e-07, 3.92185e-08, 3.44673e-08, 3.43102e-08, 3.48159e-08, 3.81475e-08, 3.43067e-08, 9.98357e-07, 3.43066e-08, 3.56988e-08
0.581062, 0, 1.75307e-06, 8.42262e-08, 1.41421, -1.75307e-06, 8.47068e-08, 8.42262e-08, 8.42279e-08, 8.42376e-08, 8.42388e-08, 8.43323e-08, 8.42469e-08, 8.43288e-08, 8.43552e-08, 8.42473e-08, 8.66025e-08, 8.67301e-08, 8.58374e-08, 3.89628e-07, 9.11707e-08, 8.46208e-08, 8.42351e-08, 8.50592e-08, 9.06121e-08, 8.42264e-08, 1.42231e-06, 8.42262e-08, 8.76453e-08
0.588961, 0, 2.82063e-06, 2.00353e-07, 1.41421, -2.82063e-06, 2.01496e-07, 2.00353e-07, 2.00357e-07, 2.0038e-07, 2.00383e-07, 2.00605e-07, 2.00402e-07, 2.00597e-07, 2.0066e-07, 2.00403e-07, 2.06114e-07, 2.06311e-07, 2.04187e-07, 9.2705e-07, 2.10107e-07, 2.01292e-07, 2.00374e-07, 2.01704e-07, 2.10868e-07, 2.00353e-07, 2.04556e-06, 2.00353e-07, 2.08488e-07
