   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_309.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0121979, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00434604, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00350578, 0, 3.84377e-16, 0, 1.41421, -3.84377e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.19978e-18, 0, 0, 2.15873e-18, 0, 3.61602e-19, 0, 3.76657e-16, 0, 0
0.0113576, 0, 6.35851e-16, 0, 1.41421, -6.35851e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.60057e-18, 0, 0, 3.63697e-18, 0, 6.13499e-19, 0, 6.23e-16, 0, 0
0.0192094, 0, 1.04607e-15, 0, 1.41421, -1.04607e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41474e-17, 0, 0, 6.09442e-18, 0, 1.03566e-18, 0, 1.0248e-15, 0, 0
0.0270613, 0, 1.71161e-15, 0, 1.41421, -1.71161e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31452e-17, 0, 0, 1.0158e-17, 0, 1.73972e-18, 0, 1.67657e-15, 0, 0
0.0349131, 0, 2.78554e-15, 0, 1.41421, -2.78554e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.7662e-17, 0, 0, 1.6842e-17, 0, 2.90818e-18, 0, 2.72813e-15, 0, 0
0.0427649, 0, 4.50921e-15, 0, 1.41421, -4.50921e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.0958e-17, 0, 0, 2.77793e-17, 0, 4.83814e-18, 0, 4.41563e-15, 0, 0
0.0506167, 0, 7.26105e-15, 0, 1.41421, -7.26105e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.81443e-17, 0, 0, 4.55843e-17, 0, 8.01079e-18, 0, 7.10931e-15, 0, 0
0.0584686, 0, 1.16313e-14, 0, 1.41421, -1.16313e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57191e-16, 0, 0, 7.44244e-17, 0, 1.32019e-17, 0, 1.13865e-14, 0, 0
0.0663204, 0, 1.85877e-14, 0, 1.41421, -1.85877e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5116e-16, 0, 0, 1.21477e-16, 0, 2.17909e-17, 0, 1.81933e-14, 0, 0
0.0741722, 0, 2.94601e-14, 0, 1.41421, -2.94601e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.98006e-16, 0, 0, 1.96291e-16, 0, 3.55645e-17, 0, 2.88303e-14, 0, 0
0.0820241, 0, 4.64557e-14, 0, 1.41421, -4.64557e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.27511e-16, 0, 0, 3.15651e-16, 0, 5.77834e-17, 0, 4.54547e-14, 0, 0
0.0898759, 0, 7.28878e-14, 0, 1.41421, -7.28878e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.84381e-16, 0, 0, 5.05173e-16, 0, 9.34667e-17, 0, 7.13048e-14, 0, 0
0.0977277, 0, 1.13788e-13, 0, 1.41421, -1.13788e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53648e-15, 0, 0, 8.04682e-16, 0, 1.50529e-16, 0, 1.11296e-13, 0, 0
0.10558, 0, 1.76755e-13, 0, 1.41421, -1.76755e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38631e-15, 0, 0, 1.27582e-15, 0, 2.41377e-16, 0, 1.72852e-13, 0, 0
0.113431, 0, 2.73211e-13, 0, 1.41421, -2.73211e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.68785e-15, 0, 0, 2.01354e-15, 0, 3.85396e-16, 0, 2.67125e-13, 0, 0
0.121283, 0, 4.20228e-13, 0, 1.41421, -4.20228e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.67124e-15, 0, 0, 3.16352e-15, 0, 6.12731e-16, 0, 4.10781e-13, 0, 0
0.129135, 0, 6.43195e-13, 0, 1.41421, -6.43195e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.67864e-15, 0, 0, 4.94826e-15, 0, 9.70078e-16, 0, 6.28598e-13, 0, 0
0.136987, 0, 9.79668e-13, 0, 1.41421, -9.79668e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32161e-14, 0, 0, 7.70656e-15, 0, 1.52946e-15, 0, 9.57215e-13, 0, 0
0.144839, 0, 1.48493e-12, 0, 1.41421, -1.48493e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00282e-14, 0, 0, 1.19516e-14, 0, 2.40152e-15, 0, 1.45054e-12, 0, 0
0.152691, 0, 2.2399e-12, 0, 1.41421, -2.2399e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0205e-14, 0, 0, 1.84582e-14, 0, 3.75558e-15, 0, 2.18749e-12, 0, 0
0.160542, 0, 3.36249e-12, 0, 1.41421, -3.36249e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.53337e-14, 0, 0, 2.83926e-14, 0, 5.84972e-15, 0, 3.28291e-12, 0, 0
0.168394, 0, 5.02351e-12, 0, 1.41421, -5.02351e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.77139e-14, 0, 0, 4.35038e-14, 0, 9.07584e-15, 0, 4.90322e-12, 0, 0
0.176246, 0, 7.46925e-12, 0, 1.41421, -7.46925e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0066e-13, 0, 0, 6.64076e-14, 0, 1.40269e-14, 0, 7.28815e-12, 0, 0
0.184098, 0, 1.10529e-11, 0, 1.41421, -1.10529e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48924e-13, 0, 0, 1.01005e-13, 0, 2.1597e-14, 0, 1.07814e-11, 0, 0
0.19195, 0, 1.62785e-11, 0, 1.41421, -1.62785e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19288e-13, 0, 0, 1.53103e-13, 0, 3.31294e-14, 0, 1.5873e-11, 0, 0
0.199801, 0, 2.38617e-11, 0, 1.41421, -2.38617e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.21373e-13, 0, 0, 2.31324e-13, 0, 5.06361e-14, 0, 2.32584e-11, 0, 0
0.207653, 0, 3.4813e-11, 0, 1.41421, -3.4813e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.68771e-13, 0, 0, 3.48453e-13, 0, 7.71209e-14, 0, 3.39187e-11, 0, 0
0.215505, 0, 5.05527e-11, 0, 1.41421, -5.05527e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.80574e-13, 0, 0, 5.23426e-13, 0, 1.17055e-13, 0, 4.92317e-11, 0, 0
0.223357, 0, 7.30666e-11, 0, 1.41421, -7.30666e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.83476e-13, 0, 0, 7.84262e-13, 0, 1.77077e-13, 0, 7.11218e-11, 0, 0
0.231209, 0, 1.05117e-10, 0, 1.41421, -1.05117e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4146e-12, 0, 0, 1.1724e-12, 0, 2.67012e-13, 0, 1.02263e-10, 0, 0
0.239061, 0, 1.50529e-10, 5.88545e-44, 1.41421, -1.50529e-10, 0, 5.88545e-44, 5.88545e-44, 5.88545e-44, 5.88545e-44, 5.88545e-44, 5.88545e-44, 5.88545e-44, 5.88545e-44, 5.88545e-44, 5.88545e-44, 2.02534e-12, 5.88545e-44, 5.88545e-44, 1.74914e-12, 5.88545e-44, 4.01375e-13, 5.88545e-44, 1.46353e-10, 5.88545e-44, 5.88545e-44
