   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_674.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0152487, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00736753, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000513638, 0, 1.24492e-13, 0, 1.41421, -1.24492e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.97162e-16, 0, 0, 1.36417e-16, 0, 3.93467e-15, 0, 1.19923e-13, 0, 0, 0
0.00839481, 0, 1.88771e-13, 0, 1.41421, -1.88771e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.5309e-16, 0, 0, 2.10611e-16, 0, 6.15047e-15, 0, 1.81657e-13, 0, 0, 0
0.016276, 0, 2.85064e-13, 0, 1.41421, -2.85064e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13603e-15, 0, 0, 3.23866e-16, 0, 9.5775e-15, 0, 2.74027e-13, 0, 0, 0
0.0241572, 0, 4.28721e-13, 0, 1.41421, -4.28721e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70662e-15, 0, 0, 4.9607e-16, 0, 1.48578e-14, 0, 4.1166e-13, 0, 0, 0
0.0320383, 0, 6.42158e-13, 0, 1.41421, -6.42158e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55329e-15, 0, 0, 7.56891e-16, 0, 2.29644e-14, 0, 6.15883e-13, 0, 0, 0
0.0399195, 0, 9.57978e-13, 0, 1.41421, -9.57978e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.80442e-15, 0, 0, 1.15043e-15, 0, 3.5363e-14, 0, 9.17661e-13, 0, 0, 0
0.0478007, 0, 1.4234e-12, 0, 1.41421, -1.4234e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.64562e-15, 0, 0, 1.74198e-15, 0, 5.42563e-14, 0, 1.36176e-12, 0, 0, 0
0.0556818, 0, 2.10652e-12, 0, 1.41421, -2.10652e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.34409e-15, 0, 0, 2.6279e-15, 0, 8.29414e-14, 0, 2.01261e-12, 0, 0, 0
0.063563, 0, 3.10514e-12, 0, 1.41421, -3.10514e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22828e-14, 0, 0, 3.9499e-15, 0, 1.26336e-13, 0, 2.96257e-12, 0, 0, 0
0.0714442, 0, 4.55913e-12, 0, 1.41421, -4.55913e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80085e-14, 0, 0, 5.91591e-15, 0, 1.91749e-13, 0, 4.34346e-12, 0, 0, 0
0.0793254, 0, 6.66771e-12, 0, 1.41421, -6.66771e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62981e-14, 0, 0, 8.82939e-15, 0, 2.90002e-13, 0, 6.34258e-12, 0, 0, 0
0.0872065, 0, 9.7135e-12, 0, 1.41421, -9.7135e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.82512e-14, 0, 0, 1.31326e-14, 0, 4.37071e-13, 0, 9.22504e-12, 0, 0, 0
0.0950877, 0, 1.40956e-11, 0, 1.41421, -1.40956e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.54175e-14, 0, 0, 1.94677e-14, 0, 6.5645e-13, 0, 1.33643e-11, 0, 0, 0
0.102969, 0, 2.03758e-11, 0, 1.41421, -2.03758e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.99718e-14, 0, 0, 2.8765e-14, 0, 9.82582e-13, 0, 1.92845e-11, 0, 0, 0
0.11085, 0, 2.93408e-11, 0, 1.41421, -2.93408e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14953e-13, 0, 0, 4.23689e-14, 0, 1.46579e-12, 0, 2.77177e-11, 0, 0, 0
0.118731, 0, 4.20887e-11, 0, 1.41421, -4.20887e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64591e-13, 0, 0, 6.22172e-14, 0, 2.17938e-12, 0, 3.96825e-11, 0, 0, 0
0.126612, 0, 6.01456e-11, 0, 1.41421, -6.01456e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34745e-13, 0, 0, 9.1098e-14, 0, 3.22977e-12, 0, 5.659e-11, 0, 0, 0
0.134494, 0, 8.5624e-11, 0, 1.41421, -8.5624e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.33502e-13, 0, 0, 1.33015e-13, 0, 4.77106e-12, 0, 8.03865e-11, 0, 0, 0
0.142375, 0, 1.21437e-10, 0, 1.41421, -1.21437e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.71978e-13, 0, 0, 1.93709e-13, 0, 7.02566e-12, 0, 1.13745e-10, 0, 0, 0
0.150256, 0, 1.71584e-10, 0, 1.41421, -1.71584e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.65377e-13, 0, 0, 2.81402e-13, 0, 1.03137e-11, 0, 1.60323e-10, 0, 0, 0
0.158137, 0, 2.41536e-10, 0, 1.41421, -2.41536e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.34427e-13, 0, 0, 4.07855e-13, 0, 1.50946e-11, 0, 2.251e-10, 0, 0, 0
0.166018, 0, 3.38752e-10, 0, 1.41421, -3.38752e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30726e-12, 0, 0, 5.89884e-13, 0, 2.20265e-11, 0, 3.14828e-10, 0, 0, 0
0.173899, 0, 4.73351e-10, 0, 1.41421, -4.73351e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82188e-12, 0, 0, 8.51521e-13, 0, 3.20489e-11, 0, 4.38628e-10, 0, 0, 0
0.181781, 0, 6.59022e-10, 0, 1.41421, -6.59022e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52948e-12, 0, 0, 1.2271e-12, 0, 4.65006e-11, 0, 6.08764e-10, 0, 0, 0
0.189662, 0, 9.14204e-10, 0, 1.41421, -9.14204e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.49864e-12, 0, 0, 1.76569e-12, 0, 6.72846e-11, 0, 8.41655e-10, 0, 0, 0
0.197543, 0, 1.26366e-09, 0, 1.41421, -1.26366e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.82098e-12, 0, 0, 2.53744e-12, 0, 9.71003e-11, 0, 1.1592e-09, 0, 0, 0
0.205424, 0, 1.74048e-09, 1.20512e-43, 1.41421, -1.74048e-09, 0, 1.20512e-43, 1.20512e-43, 1.20512e-43, 1.20512e-43, 1.20512e-43, 1.20512e-43, 1.20512e-43, 1.20512e-43, 1.20512e-43, 1.20512e-43, 1.20512e-43, 6.61827e-12, 1.20512e-43, 1.20512e-43, 3.64264e-12, 1.20512e-43, 1.39768e-10, 1.20512e-43, 1.59046e-09, 1.20512e-43, 1.20512e-43, 1.20512e-43
0.213305, 0, 2.38883e-09, 2.02347e-42, 1.41421, -2.38883e-09, 0, 2.02347e-42, 2.02347e-42, 2.02347e-42, 2.02347e-42, 2.02347e-42, 2.02347e-42, 2.02347e-42, 2.02347e-42, 2.02347e-42, 2.02347e-42, 2.02347e-42, 9.05185e-12, 2.02347e-42, 2.02347e-42, 5.22486e-12, 2.02347e-42, 2.00686e-10, 2.02347e-42, 2.17386e-09, 2.02347e-42, 2.02347e-42, 2.02347e-42
0.221186, 0, 3.26731e-09, 2.87574e-41, 1.41421, -3.26731e-09, 0, 2.87574e-41, 2.87574e-41, 2.87574e-41, 2.87574e-41, 2.87574e-41, 2.87574e-41, 2.87574e-41, 2.87574e-41, 2.87574e-41, 2.87574e-41, 2.87574e-41, 1.23346e-11, 2.87574e-41, 2.87574e-41, 7.48964e-12, 2.87574e-41, 2.87464e-10, 2.87574e-41, 2.96002e-09, 2.87574e-41, 2.87574e-41, 2.87574e-41
0.229068, 0, 4.45354e-09, 3.62655e-40, 1.41421, -4.45354e-09, 0, 3.62655e-40, 3.62655e-40, 3.62655e-40, 3.62655e-40, 3.62655e-40, 3.62655e-40, 3.62655e-40, 3.62655e-40, 3.62655e-40, 3.62655e-40, 3.62655e-40, 1.6746e-11, 3.62655e-40, 3.62655e-40, 1.07315e-11, 3.62655e-40, 4.10814e-10, 3.62655e-40, 4.01525e-09, 3.62655e-40, 3.62655e-40, 3.62655e-40
0.236949, 0, 6.04997e-09, 4.09707e-39, 1.41421, -6.04997e-09, 0, 4.09707e-39, 4.09707e-39, 4.09707e-39, 4.09707e-39, 4.09707e-39, 4.09707e-39, 4.09707e-39, 4.09707e-39, 4.09707e-39, 4.09707e-39, 4.09707e-39, 2.26524e-11, 4.09707e-39, 4.09707e-39, 1.53729e-11, 4.09707e-39, 5.85786e-10, 4.09707e-39, 5.42616e-09, 4.09707e-39, 4.09707e-39, 4.09707e-39
0.24483, 0, 8.19136e-09, 4.17637e-38, 1.41421, -8.19136e-09, 0, 4.17637e-38, 4.17637e-38, 4.17637e-38, 4.17637e-38, 4.17637e-38, 4.17637e-38, 4.17637e-38, 4.17637e-38, 4.17637e-38, 4.17637e-38, 4.17637e-38, 3.0531e-11, 4.17637e-38, 4.17637e-38, 2.202e-11, 4.17637e-38, 8.3349e-10, 4.17637e-38, 7.30532e-09, 4.17637e-38, 4.17637e-38, 4.17637e-38
0.252711, 0, 1.10545e-08, 3.86065e-37, 1.41421, -1.10545e-08, 0, 3.86065e-37, 3.86065e-37, 3.86065e-37, 3.86065e-37, 3.86065e-37, 3.86065e-37, 3.86065e-37, 3.86065e-37, 3.86065e-37, 3.86065e-37, 3.86065e-37, 4.10019e-11, 3.86065e-37, 3.86065e-37, 3.15426e-11, 3.86065e-37, 1.18348e-09, 3.86065e-37, 9.79845e-09, 3.86065e-37, 3.86065e-37, 3.86065e-37
0.260592, 0, 1.48706e-08, 3.25355e-36, 1.41421, -1.48706e-08, 0, 3.25355e-36, 3.25355e-36, 3.25355e-36, 3.25355e-36, 3.25355e-36, 3.25355e-36, 3.25355e-36, 3.25355e-36, 3.25355e-36, 3.25355e-36, 3.25355e-36, 5.48678e-11, 3.25355e-36, 3.25355e-36, 4.51901e-11, 3.25355e-36, 1.67707e-09, 3.25355e-36, 1.30935e-08, 3.25355e-36, 3.25355e-36, 3.25355e-36
0.268473, 0, 1.99413e-08, 2.51252e-35, 1.41421, -1.99413e-08, 0, 2.51252e-35, 2.51252e-35, 2.51252e-35, 2.51252e-35, 2.51252e-35, 2.51252e-35, 2.51252e-35, 2.51252e-35, 2.51252e-35, 2.51252e-35, 2.51252e-35, 7.31636e-11, 2.51252e-35, 2.51252e-35, 6.47561e-11, 2.51252e-35, 2.37192e-09, 2.51252e-35, 1.74315e-08, 2.51252e-35, 2.51252e-35, 2.51252e-35
0.276355, 0, 2.66594e-08, 1.78638e-34, 1.41421, -2.66594e-08, 0, 1.78638e-34, 1.78638e-34, 1.78638e-34, 1.78638e-34, 1.78638e-34, 1.78638e-34, 1.78638e-34, 1.78638e-34, 1.78638e-34, 1.78638e-34, 1.78638e-34, 9.72191e-11, 1.78638e-34, 1.78638e-34, 9.28157e-11, 1.78638e-34, 3.34834e-09, 1.78638e-34, 2.31211e-08, 1.78638e-34, 1.78638e-34, 1.78638e-34
0.284236, 0, 3.55345e-08, 1.18871e-33, 1.41421, -3.55345e-08, 0, 1.18871e-33, 1.18871e-33, 1.18871e-33, 1.18871e-33, 1.18871e-33, 1.18871e-33, 1.18871e-33, 1.18871e-33, 1.18871e-33, 1.18871e-33, 1.18871e-33, 1.28737e-10, 1.18871e-33, 1.18871e-33, 1.33063e-10, 1.18871e-33, 4.71801e-09, 1.18871e-33, 3.05547e-08, 1.18871e-33, 1.18871e-33, 1.18871e-33
0.292117, 0, 4.72269e-08, 7.65158e-33, 1.41421, -4.72269e-08, 0, 7.65158e-33, 7.65158e-33, 7.65158e-33, 7.65158e-33, 7.65158e-33, 7.65158e-33, 7.65158e-33, 7.65158e-33, 7.65158e-33, 7.65158e-33, 7.65158e-33, 1.69888e-10, 7.65158e-33, 7.65158e-33, 1.90793e-10, 7.65158e-33, 6.63591e-09, 7.65158e-33, 4.02303e-08, 7.65158e-33, 7.65158e-33, 7.65158e-33
